EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PtsAssisted2s,DefTwoPtRebounds,Blocked2s,BlockedLongMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,AtRimPctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,FtPoints,PenaltyFtPoints,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceFG2A,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Travels,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsUnassisted3s,Fg3aBlocked,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedAtRim,SecondChanceCorner3FGA,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SelfORebPct,SecondChanceCorner3Frequency,PtsPutbacks,OffCorner3ReboundPct,SecondChanceFtPoints,OffShortMidRangeReboundPct,on,HeaveAttempts,Offensive Fouls Drawn,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,1980.0,33,1.0,64,64,50.0,31.0,7.0,128,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,7.0,2.0,5.0,8.0,69,1.0,6.0,2.0,5.0,8.0,2.0,6.0,4.0,1.0,1.0,5.0,3.0,8.0,2.0,1.0,4.0,1.0,19.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,8.0,50.0,1.0,1.0,0.4,0.4,0.4,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.36363636363636365,0.3076923076923077,0.3333333333333333,0.4166666666666667,0.14285714285714285,0.5,22.535211267605636,1.0,0.14285714285714285,0.038461538461538464,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.25,0.25,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,1.0,0.09090909090909091,0.09090909090909091,1.0,0.36363636363636365,0.25,0.5,0.25,0.4686416666666667,0.4816545454545455,0.07692307692307693,0.125,1.0,11.085714285714285,25.16,0.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,253.0,4,3.0,7,8,7.0,,,15,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,7,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,7.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,14.285714285714285,,,0.2,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,0.7919,0.7919,,,1.0,0.9,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200751,1610612760,Randy Foye,Randy Foye,200751,OKC,2542.0,42,8.0,79,82,51.0,36.0,7.0,161,2.0,2.0,,,4.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,2.0,6.0,3.0,8.0,13.0,83,2.0,5.0,3.0,5.0,13.0,2.0,9.0,6.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,3.0,9.0,10.0,1.0,,2.0,1.0,1.0,2.0,,,,,13.0,51.0,,1.0,0.375,0.6,0.375,0.3333333333333333,0.4,0.4642857142857143,0.65,0.4642857142857143,0.65,0.5714285714285714,0.16666666666666666,,18.181818181818183,0.5,0.2727272727272727,0.20930232558139536,0.25,0.14285714285714285,,,,0.2857142857142857,0.14285714285714285,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2,0.1,1.0,0.4,0.5,0.7142857142857143,0.3333333333333333,0.5126607142857142,0.5246500000000001,,,1.0,12.6,24.4,0.6455696202531646,1.0,1.0,2.0,6.0,,,,0.5,0.5,0.1875,,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.05555555555555555,0.03333333333333333,0.07142857142857142,0.3,0.25,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,756.0,13,7.0,24,24,22.0,12.0,1.0,48,1.0,1.0,,,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,10.0,23,1.0,1.0,1.0,2.0,10.0,,3.0,3.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,2.0,,5.0,,10.0,22.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.625,0.8333333333333334,0.8333333333333334,1.0,0.75,,,24.0,,,,,0.25,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5070375,0.52795,0.2,,1.0,1.4,25.599999999999998,0.9166666666666666,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,5.0,5.0,1.0,1.0,1.0,0.4443,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,4711.0,79,2.0,149,152,80.0,53.0,18.0,301,4.0,3.0,,,2.0,,,,,,,,,4.0,6.0,,,9.0,162,4.0,5.0,,,8.0,,,,,,4.0,1.0,5.0,,1.0,3.0,1.0,11.0,1.0,8.0,11.0,,,1.0,,5.0,17.0,4.0,,2.0,1.0,8.0,80.0,3.0,,,,,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6428571428571429,0.8,,,,4.733727810650888,,0.058823529411764705,0.09090909090909091,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,0.6,,,,,0.6666666666666666,,0.5815166666666667,0.5444,0.14285714285714285,0.14285714285714285,0.8888888888888888,6.533333333333332,,0.5369127516778524,3.0,3.0,8.0,5.0,,,,1.0,1.0,0.10204081632653061,0.06666666666666667,0.75,0.75,1.0,1.0,1.0,,,1.0,3.0,,1.0,,,0.03571428571428571,0.046875,0.043478260869565216,0.1,0.14285714285714285,0.25,0.5,0.5,,1.0,,,,,,,1.0,2.0,2.0,8.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.2857142857142857,0.05555555555555555,0.0625,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,2634.0,44,-11.0,85,86,30.0,26.0,10.0,171,5.0,2.0,1.0,3.0,5.0,,,,,2.0,9.0,1.0,3.0,5.0,13.0,2.0,9.0,24.0,104,1.0,3.0,1.0,3.0,9.0,4.0,3.0,9.0,2.0,,2.0,3.0,5.0,3.0,,2.0,,13.0,2.0,6.0,8.0,3.0,,5.0,3.0,3.0,6.0,5.0,1.0,8.0,2.0,9.0,30.0,1.0,0.5,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.38461538461538464,0.3333333333333333,0.36363636363636365,0.4166666666666667,0.44,0.5,0.4090909090909091,,,30.927835051546392,0.6,0.18181818181818182,0.14285714285714285,0.25,0.22727272727272727,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.22727272727272727,,,,,0.4090909090909091,0.2222222222222222,0.25,0.5,0.3333333333333333,,,0.5,0.3333333333333333,0.6363636363636364,0.2222222222222222,0.5184681818181818,0.5339833333333334,0.08333333333333333,0.13333333333333333,0.375,8.584615384615384,24.56666666666667,0.35294117647058826,2.0,,6.0,3.0,1.0,,1.0,0.6,0.6,0.125,,0.4,0.4,0.5,,2.0,,,1.0,2.0,,2.0,3.0,,0.05263157894736842,0.05405405405405406,0.07142857142857142,0.16666666666666666,0.16666666666666666,,0.4,0.4,,8.0,4.0,,1.0,1.0,0.53225,,2.0,1.0,1.0,,,,,,,,,0.5,0.05555555555555555,0.1,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.1111111111111111,0.1111111111111111,1.0,0.5,0.08333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,533.0,9,,16,17,14.0,9.0,5.0,33,3.0,2.0,,1.0,,,,,,,,,,1.0,4.0,,,4.0,19,,3.0,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,2.0,3.0,,,,,,,2.0,,4.0,,2.0,14.0,,,,,,0.25,,0.25,,0.3333333333333333,0.2,,0.25,,28.571428571428573,,1.0,0.4,1.0,0.75,0.25,,,,,,,,,,,,0.6666666666666666,,,,,0.75,,0.581725,0.5435666666666666,,,0.5,2.625,,0.875,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,0.25,,0.3333333333333333,0.5,1.0,,,,,,1.0,,,,0.3333333333333333,,0.09090909090909091,,1.0,,,,,,2.0,2.0,,2.0,1.0,0.5902000000000001,,2.0,1.0,,,,,,,,,1.0,,0.1111111111111111,,0.5,,1.0,1.0,2.0,,,,,,1.0,,0.5,0.5,0.5,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,182.0,3,5.0,7,6,7.0,5.0,,13,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4,1.0,1.0,1.0,1.0,5.0,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,5.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,0.5,,,28.57142857142857,,,0.25,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.496525,0.496525,,,1.0,19.5,25.7,1.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,3584.0,60,-1.0,114,116,48.0,31.0,14.0,230,6.0,3.0,2.0,3.0,3.0,2.0,5.0,,1.0,2.0,6.0,,3.0,8.0,12.0,4.0,11.0,34.0,120,5.0,8.0,,4.0,12.0,14.0,12.0,6.0,2.0,,2.0,4.0,6.0,2.0,2.0,1.0,1.0,16.0,,6.0,7.0,1.0,,8.0,2.0,2.0,9.0,7.0,2.0,8.0,5.0,12.0,48.0,,1.0,0.36363636363636365,,0.36363636363636365,0.6666666666666666,0.625,0.6086956521739131,0.4166666666666667,0.6538461538461539,0.46153846153846156,0.4782608695652174,,,26.153846153846153,0.125,,0.13333333333333333,,0.2608695652173913,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.13043478260869565,0.21739130434782608,0.4,0.4,1.0,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.25,0.08333333333333333,,0.25,,0.7391304347826086,0.3333333333333333,0.5264326086956522,0.4558583333333333,0.19230769230769232,0.3333333333333333,0.35294117647058826,6.516666666666667,24.227272727272727,0.42105263157894735,4.0,1.0,2.0,6.0,1.0,,1.0,0.125,0.125,0.17142857142857143,0.2,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,2.0,1.0,2.0,,1.0,1.0,7.0,1.0,,,0.020833333333333332,,0.15789473684210525,0.16666666666666666,,0.6666666666666666,0.6666666666666666,0.5,6.0,2.0,,,,0.504525,,,1.0,,3.0,1.0,2.0,,1.0,,,,,0.03571428571428571,0.1,,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.09090909090909091,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,3198.0,53,-8.0,100,103,33.0,21.0,12.0,203,10.0,6.0,2.0,2.0,4.0,,1.0,,1.0,,,,,11.0,16.0,,1.0,27.0,113,4.0,6.0,,1.0,8.0,12.0,,,,2.0,,,,,,,,,3.0,12.0,18.0,2.0,1.0,2.0,1.0,,1.0,4.0,,7.0,3.0,8.0,33.0,,,,,,0.6875,0.6666666666666666,0.6470588235294118,0.5714285714285714,0.675,0.5,0.058823529411764705,0.125,,19.29824561403509,1.0,0.3,0.25,0.16666666666666666,0.5882352941176471,0.11764705882352941,1.0,1.0,0.23529411764705882,0.058823529411764705,,,,,,,,0.8571428571428571,0.14285714285714285,,,,0.6470588235294118,,0.571214705882353,0.6817357142857142,0.15789473684210525,0.16666666666666666,0.2962962962962963,5.574999999999999,22.8,0.33,8.0,4.0,10.0,8.0,,,,0.45454545454545453,0.5555555555555556,0.23529411764705882,0.3,0.8,1.0,0.5,0.6666666666666666,1.0,,1.0,4.0,6.0,,,1.0,0.2,0.2,0.13953488372093023,0.2,0.2222222222222222,0.16666666666666666,0.5,0.25,0.25,,5.0,,,1.0,1.0,0.6883166666666667,,5.0,2.0,1.0,,,,,,,,1.0,0.5,0.08695652173913043,0.2,,1.0,4.0,4.0,8.0,,,,,,,,0.8,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.2962962962962963,3.0,0.75,0.3333333333333333,,1.0,,,1.0,1.0,,0.16666666666666666,4.0,0.2,,,True,,,,,,,,,,,,,,,,,,,,,,
