EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,PenaltyFG2M,PtsAssisted2s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,RecoveredBlocks,SecondChanceFg2Pct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangeFGM,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,BadPassOutOfBoundsTurnovers,ShortMidRangeAssists,Corner3FGM,PtsUnassisted3s,Steals,BadPassSteals,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,LostBallTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LostBallSteals,BlockingFouls,NonShootingPenaltyNonTakeFouls,Corner3Assists,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,on,SecondChanceCorner3FGA,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,3SecondViolations,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyCorner3Accuracy,BlockingFoulsDrawn,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,1042.0,17,8.0,35,32,16,2.0,6.0,67,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,32,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,16,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3,1.5,0.5,0.3,1.5,0.5,0.6,0.3333333333333333,1.0,12.195121951219512,0.5,0.16666666666666666,0.6,0.2,0.2,0.2,0.4,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6,0.5,0.50899,0.5375666666666666,1.0,1.0,15.5,24.166666666666668,0.45714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,528.0,9,,16,16,7,2.0,3.0,32,,1.0,,,,,,,,,3.0,,,4.0,15,,,,1.0,,,2.0,,,,,1.0,2.0,,1.0,5.0,,1.0,2.0,,2.0,7,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,,15.789473684210526,,0.08333333333333333,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,0.7221000000000001,0.8812,,0.5,5.866666666666667,,0.4375,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.1111111111111111,0.25,0.1111111111111111,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,1780.0,30,5.0,55,55,14,3.0,8.0,110,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,2.0,5.0,1.0,4.0,11.0,50,,,4.0,2.0,1.0,3.0,7.0,3.0,3.0,1.0,,2.0,2.0,2.0,,4.0,1.0,4.0,6.0,1.0,7.0,14,1.0,0.25,,0.3333333333333333,0.25,0.5,1.0,0.7,0.55,1.0,0.7,0.4444444444444444,,,15.384615384615383,0.1,0.13793103448275862,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,0.4,0.5,0.7777777777777778,0.3333333333333333,0.5667888888888889,0.60591,0.36363636363636365,0.6363636363636364,6.58,24.6,0.2545454545454545,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,,2.0,3.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.5,0.6,1.0,0.15789473684210525,0.16666666666666666,0.0625,0.5,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.1,0.09090909090909091,0.4,0.5,1.0,1.0,0.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,2281.0,38,12.0,77,75,27,9.0,15.0,152,2.0,6.0,,,,,,,,,15.0,,,18.0,69,,,5.0,6.0,,,9.0,,,,,1.0,2.0,,1.0,5.0,3.0,11.0,15.0,1.0,9.0,27,,,,,,0.4666666666666667,0.4,0.6666666666666666,0.5,0.4166666666666667,0.6428571428571429,,,,21.50537634408602,0.25,0.29411764705882354,0.2727272727272727,0.13333333333333333,0.4,,,,,,,,,,,,0.4666666666666667,,0.5334133333333334,0.6198833333333332,0.2777777777777778,0.5,9.253333333333334,,0.35064935064935066,4.0,7.0,3.0,4.0,7.0,4.0,12.0,1.0,1.0,1.0,7.0,4.0,2.0,2.0,2.0,0.8571428571428571,1.0,0.4666666666666667,0.6666666666666666,0.3181818181818182,0.0625,0.08695652173913043,,,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.75,0.6666666666666666,0.75,2.0,5.0,4.0,2.0,5.0,1.0,2.0,2.0,7.0,6.0,2.0,2.0,0.4,0.07692307692307693,0.5454545454545454,0.125,1.0,1.0,0.4,0.11764705882352941,0.11764705882352941,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.1,0.15384615384615385,0.09090909090909091,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203923,1610612738,James Young,James Young,203923,BOS,541.0,9,,17,16,8,2.0,3.0,33,,2.0,,,,1.0,,,,1.0,2.0,,1.0,2.0,15,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,8,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,20.0,,,,,0.6666666666666666,,0.3333333333333333,,,,,,,,1.0,,0.3333333333333333,,0.4496166666666667,0.53025,,,17.15,24.7,0.47058823529411764,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,605.0,10,4.0,23,23,17,7.0,5.0,46,,,,,,,,,,,3.0,,,6.0,24,,,4.0,3.0,,,6.0,,,,,1.0,1.0,,,2.0,1.0,1.0,2.0,,6.0,17,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,10.714285714285714,0.5,0.16666666666666666,0.5,,,,,,,,,,,,,,1.0,,0.7886000000000001,0.7886000000000001,0.6666666666666666,1.0,0.20000000000000004,,0.7391304347826086,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,1.0,,,,0.6666666666666666,1.0,1.0,1.0,,,0.09090909090909091,,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,2.0,2.0,,2.0,2.0,,2.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,0.125,,0.3333333333333333,,,,,,,0.5,0.7842,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,1504.0,25,14.0,49,48,11,,9.0,97,,1.0,1.0,,2.0,5.0,,,,2.0,4.0,3.0,6.0,13.0,41,,,2.0,,,2.0,,6.0,5.0,2.0,,,1.0,,,3.0,2.0,4.0,5.0,2.0,,11,0.6666666666666666,0.5,,,0.5,0.65,1.0,,0.65,1.0,,0.6,,,16.949152542372882,0.25,0.19047619047619047,0.25,,0.1,0.1,0.5,0.4,0.4,0.5,,,,,1.0,,0.9,0.4,0.5430349999999999,0.561975,0.15384615384615385,,6.275,24.766666666666666,0.22448979591836735,2.0,3.0,,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,0.5,,0.15384615384615385,,0.03225806451612903,,,0.3,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,,1.0,,,0.4,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,0.05,0.1,,,,,,,,,0.6041,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,1298.0,22,10.0,47,45,14,7.0,11.0,92,3.0,1.0,,,1.0,6.0,,,,1.0,11.0,1.0,6.0,22.0,41,,,1.0,3.0,,1.0,6.0,3.0,6.0,1.0,1.0,3.0,3.0,2.0,,6.0,,,,5.0,6.0,14,1.0,0.16666666666666666,,,0.16666666666666666,0.5,,0.5,0.5789473684210527,0.5,0.6,0.35294117647058826,0.16666666666666666,,37.28813559322034,,,,0.17647058823529413,0.058823529411764705,,0.35294117647058826,0.16666666666666666,0.2,1.0,,,,,0.25,,0.7647058823529411,0.16666666666666666,0.5766029411764705,0.5793125,0.045454545454545456,0.2727272727272727,5.154545454545454,25.299999999999997,0.2978723404255319,4.0,7.0,1.0,2.0,7.0,2.0,6.0,,,,,,,,,0.42857142857142855,0.42857142857142855,0.6363636363636364,0.6666666666666666,,,,,,0.4117647058823529,0.5714285714285714,0.8,0.25,0.5,0.5,,,5.0,,,1.0,8.0,,7.0,7.0,3.0,,,,,,,,,0.16666666666666666,0.25,2.0,1.0,2.0,,,1.0,,2.0,3.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.18181818181818182,0.2857142857142857,0.16666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,848.0,14,-1.0,32,31,11,7.0,6.0,63,,1.0,,,,1.0,,,,,6.0,,1.0,2.0,30,,,,1.0,,,2.0,,1.0,,,,1.0,,,3.0,,,2.0,3.0,2.0,11,,,,,,,,,0.125,,0.5,0.14285714285714285,,,24.324324324324326,,,,,0.14285714285714285,,0.14285714285714285,,,,,,,,,,0.8571428571428571,,0.5948357142857142,0.6912,,1.0,5.066666666666667,24.6,0.34375,,5.0,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,0.2,0.1,,,0.7142857142857143,,,,1.0,,,,2.0,,,,,,1.0,2.0,,,,0.2,,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.06666666666666667,0.1111111111111111,,,,,,,,,,,,,,3.0,2.0,,,,4.0,,,,,,,,0.6666666666666666,0.8,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,978.0,16,8.0,34,34,10,6.0,9.0,68,2.0,1.0,1.0,,,,,,,,4.0,,1.0,,28,,,,1.0,,,,,,,,5.0,6.0,4.0,1.0,13.0,,3.0,4.0,4.0,,10,,,,,,,,,,,,0.2,,,11.363636363636363,,0.13333333333333333,,0.4,0.2,0.2,,,,,,,,,,,0.4,,0.49294000000000004,0.3536,,,10.55,22.7,0.29411764705882354,,1.0,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,0.2,,0.041666666666666664,,0.5,0.2,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,0.5,1.0,1.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,0.5,0.058823529411764705,,,,,,,,,,0.6915,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,1.0,0.5,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,
