EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,Points,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Arc3Assists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,FTOffRebounds,LostBallSteals,AtRimPctBlocked,OffFTReboundPct,PtsUnassisted3s,Fg3aBlocked,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,PenaltyCorner3FGM,BlockingFouls,PenaltyCorner3Accuracy,SecondChanceFtPoints,BlockingFoulsDrawn,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,on,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,3SecondViolations
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,177.0,3,-5,7,6,6,6,13,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,6,0.5,28.57142857142857,0.5,0.5,0.5,0.5,0.32699999999999996,0.32699999999999996,17.7,25.3,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626242,1610612757,Luis Montero,Luis Montero,1626242,POR,162.0,3,-5,6,6,5,6,12,,1.0,1.0,,1.0,8,,1.0,1.0,5,1.0,16.666666666666668,,1.0,1.0,1.0,0.45405,0.45405,,24.6,0.8333333333333334,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203148,1610612757,Brian Roberts,Brian Roberts,203148,POR,1844.0,31,16,73,68,46,48,141,3.0,2.0,1.0,5.0,3.0,69,2.0,2.0,2.0,46,0.375,15.0,0.375,0.25,0.25,0.375,0.4347625,0.44942499999999996,15.5,25.566666666666663,0.6301369863013698,,,,8.0,,4.0,,,2.0,4.0,4.0,,,,,0.25,0.25,0.36363636363636365,0.4,,,,,,0.5,7.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,0.4,0.5,0.0625,0.03571428571428571,0.1111111111111111,0.25,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,0.25,0.2727272727272727,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,18123.0,302,-21,620,620,215,241,1240,16.0,26.0,9.0,38.0,35.0,699,12.0,10.0,25.0,213,0.4794520547945205,12.219101123595506,0.2191780821917808,0.3561643835616438,0.4090909090909091,0.6027397260273972,0.4963471428571429,0.47952000000000006,11.705263157894738,26.122857142857143,0.3467741935483871,11.0,4.0,15.0,105.0,4.0,29.0,45.0,11.0,10.0,23.0,29.0,1.0,0.42857142857142855,0.4,0.4411764705882353,0.6232876712328768,0.6363636363636364,0.6481481481481481,0.6304347826086957,0.4230769230769231,0.4230769230769231,1.0,0.4444444444444444,0.44,0.2761904761904762,80.0,9.0,13.0,8.0,9.0,1.0,23.0,14.0,8.0,1.0,32.0,10.0,5.0,15.0,2.0,1.0,5.0,35.0,1.0,5.0,32.0,3.0,,6.0,22.0,19.0,8.0,2.0,0.6956521739130435,0.7619047619047619,0.6052631578947368,0.6666666666666666,0.0049261083743842365,0.016129032258064516,,0.1780821917808219,0.6923076923076923,0.75,0.7777777777777778,0.5,0.5,0.75,0.1232876712328767,0.045454545454545456,0.1125,0.18181818181818182,6.0,9.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,8.0,3.0,3.0,19.0,14.0,4.0,1.0,1.0,3.0,4.0,4.0,13.0,7.0,7.0,27.0,7.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.8636363636363636,0.8636363636363636,0.02631578947368421,0.07692307692307693,0.5,0.25,0.03825136612021858,0.14606741573033707,0.037383177570093455,0.07352941176470588,0.013513513513513514,0.036585365853658534,0.04,0.038461538461538464,0.05084745762711865,0.027777777777777776,0.16216216216216217,0.06666666666666667,1.0,0.1232876712328767,0.6666666666666666,0.6666666666666666,0.5,0.4444444444444444,0.4444444444444444,1.0,0.18181818181818182,0.5,0.09090909090909091,1.0,1.0,0.18181818181818182,1.0,1.0,0.09090909090909091,0.5,0.47333333333333333,0.027777777777777776,0.18095238095238095,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,411.0,7,-6,16,15,7,15,31,1.0,,,3.0,,16,1.0,,,7,,17.64705882352941,0.3333333333333333,,,0.3333333333333333,0.3818,0.358,10.733333333333334,,0.4375,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,,,,5.0,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,12675.0,211,-27,446,441,203,224,887,13.0,55.0,25.0,75.0,59.0,521,40.0,27.0,54.0,201,0.44029850746268656,32.81853281853282,0.09701492537313433,0.41044776119402987,0.373134328358209,0.753731343283582,0.49301165413533843,0.4721628787878788,6.646666666666668,26.379661016949154,0.4551569506726457,25.0,9.0,27.0,171.0,9.0,82.0,33.0,25.0,3.0,14.0,80.0,0.4074074074074074,0.4576271186440678,0.3333333333333333,0.46551724137931033,0.47388059701492535,0.35074626865671643,0.5451612903225806,0.4819277108433735,0.45454545454545453,0.46296296296296297,0.36,0.36,0.46296296296296297,0.47953216374269003,61.0,3.0,20.0,4.0,4.0,2.0,23.0,44.0,10.0,35.0,14.0,15.0,18.0,33.0,7.0,1.0,7.0,84.0,4.0,5.0,21.0,5.0,2.0,15.0,37.0,49.0,14.0,6.0,0.30434782608695654,0.3181818181818182,0.30666666666666664,0.25,0.027777777777777776,0.022026431718061675,0.0392156862745098,0.14925373134328357,0.15,0.15789473684210525,0.3333333333333333,0.3076923076923077,0.3076923076923077,0.5,0.029850746268656716,0.029850746268656716,0.10204081632653061,0.16091954022988506,16.0,42.0,1.0,5.0,9.0,24.0,2.0,,1.0,1.0,1.0,1.0,8.0,1.0,2.0,5.0,32.0,2.0,1.0,11.0,11.0,7.0,1.0,6.0,10.0,,16.0,7.0,5.0,10.0,2.0,5.0,5.0,,4.0,,2.0,3.0,2.0,1.0,8.0,2.0,,2.0,2.0,7.0,0.5,0.125,0.25,0.25,0.14666666666666667,0.05,0.6666666666666666,,0.08547008547008547,0.08823529411764706,0.012048192771084338,0.08648648648648649,0.03389830508474576,0.015625,,0.05,0.058823529411764705,0.13953488372093023,0.08928571428571429,0.08333333333333333,1.0,0.31343283582089554,0.38095238095238093,0.5,0.25,0.5,0.5,1.0,0.5,0.2,0.1,,,0.1,1.0,1.0,0.3582089552238806,0.375,0.48574375000000003,0.016666666666666666,0.029239766081871343,,2.0,0.23809523809523808,,48.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.01694915254237288,0.01818181818181818,0.02857142857142857,,,,,,,,,,True,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,13105.0,218,17,446,441,125,132,887,33.0,26.0,9.0,75.0,32.0,495,15.0,12.0,26.0,123,0.29906542056074764,26.315789473684212,0.308411214953271,0.24299065420560748,0.3333333333333333,0.4766355140186916,0.46994112149532724,0.4922148148148148,11.206666666666669,25.46875,0.2802690582959641,11.0,5.0,13.0,135.0,7.0,44.0,24.0,11.0,7.0,18.0,44.0,0.6153846153846154,0.40625,0.5833333333333334,0.40625,0.5280373831775701,0.6851851851851852,0.5720338983050848,0.7096774193548387,0.4230769230769231,0.44,0.5454545454545454,0.5555555555555556,0.4230769230769231,0.32592592592592595,60.0,8.0,23.0,19.0,6.0,3.0,37.0,22.0,8.0,7.0,18.0,15.0,10.0,25.0,4.0,5.0,3.0,60.0,2.0,2.0,15.0,5.0,1.0,17.0,21.0,26.0,14.0,3.0,0.24324324324324326,0.24324324324324326,0.49333333333333335,0.5333333333333333,0.0136986301369863,0.008968609865470852,0.041666666666666664,0.21495327102803738,0.34782608695652173,0.36363636363636365,0.25,0.5757575757575758,0.5757575757575758,0.3157894736842105,0.056074766355140186,0.1111111111111111,0.11965811965811966,0.16470588235294117,10.0,19.0,,2.0,3.0,6.0,2.0,2.0,2.0,,1.0,2.0,5.0,2.0,3.0,10.0,56.0,,,4.0,6.0,7.0,,6.0,7.0,,13.0,6.0,4.0,12.0,1.0,6.0,6.0,1.0,1.0,2.0,,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.625,0.625,0.05333333333333334,0.043478260869565216,0.7058823529411765,,0.051470588235294115,0.09375,,0.065,,,,0.04878048780487805,0.020833333333333332,0.0851063829787234,0.09615384615384616,0.08333333333333333,1.0,0.17757009345794392,0.5263157894736842,0.625,0.1,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,1.0,1.0,0.125,,,0.2222222222222222,0.5,0.44252857142857144,,0.07407407407407407,,2.0,0.15789473684210525,,15.0,1.0,2.0,1.0,,,,,0.03125,0.038461538461538464,0.038461538461538464,2.0,1.0,0.6666666666666666,,,,,,,True,,,,,
201945,1610612757,Gerald Henderson,Gerald Henderson,201945,POR,10802.0,180,-14,361,361,104,118,722,27.0,10.0,3.0,51.0,17.0,384,17.0,5.0,10.0,104,0.25,18.932038834951456,0.39705882352941174,0.14705882352941177,0.13636363636363635,0.4264705882352941,0.45951470588235305,0.44675,12.094117647058825,24.58235294117647,0.2880886426592798,4.0,1.0,5.0,61.0,1.0,17.0,12.0,4.0,6.0,14.0,17.0,0.8,0.29411764705882354,0.2,0.29411764705882354,0.3897058823529412,0.3409090909090909,0.4178082191780822,0.3695652173913043,0.4,0.4,0.75,0.3333333333333333,0.4,0.2786885245901639,44.0,3.0,12.0,8.0,7.0,2.0,19.0,8.0,6.0,2.0,18.0,10.0,3.0,13.0,,4.0,2.0,29.0,2.0,3.0,30.0,2.0,,5.0,11.0,10.0,5.0,1.0,0.47368421052631576,0.5294117647058824,0.37254901960784315,0.35294117647058826,0.015503875968992248,0.016129032258064516,0.020833333333333332,0.17647058823529413,0.25,0.42857142857142855,0.3333333333333333,0.2962962962962963,0.2962962962962963,0.375,0.10294117647058823,0.09090909090909091,0.0684931506849315,0.08928571428571429,8.0,12.0,2.0,2.0,2.0,3.0,1.0,,,,1.0,3.0,6.0,,1.0,8.0,20.0,4.0,,5.0,3.0,4.0,1.0,5.0,20.0,2.0,27.0,5.0,2.0,3.0,,3.0,,1.0,1.0,1.0,,3.0,,,,2.0,1.0,2.0,,,,0.5,0.42857142857142855,0.5,0.09803921568627451,0.4166666666666667,0.6,0.10526315789473684,0.16666666666666666,0.10869565217391304,0.017543859649122806,0.15060240963855423,0.023255813953488372,0.024390243902439025,,0.10344827586206896,0.175,0.19607843137254902,0.1282051282051282,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.625,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,1.0,,,,0.14285714285714285,,,0.13636363636363635,0.6666666666666666,0.46506,,0.13114754098360656,,3.0,,,3.0,,,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,True,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,9369.0,156,-16,327,330,129,118,657,5.0,15.0,8.0,28.0,26.0,378,7.0,13.0,15.0,127,0.48148148148148145,17.195767195767196,0.09259259259259259,0.2777777777777778,0.4,0.8518518518518519,0.5550830188679244,0.56293,4.7749999999999995,24.684615384615384,0.3944954128440367,2.0,1.0,10.0,70.0,4.0,24.0,30.0,2.0,6.0,12.0,24.0,1.0,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.5740740740740741,0.5,0.5932203389830508,0.5217391304347826,0.13333333333333333,0.13333333333333333,1.0,0.125,0.13333333333333333,0.34285714285714286,44.0,1.0,3.0,2.0,11.0,5.0,16.0,8.0,4.0,4.0,18.0,4.0,3.0,7.0,1.0,2.0,,17.0,11.0,14.0,44.0,3.0,1.0,6.0,10.0,11.0,5.0,,0.5625,0.6923076923076923,0.5714285714285714,0.5714285714285714,0.11,0.08125,,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,1.0,0.2037037037037037,0.25,0.08620689655172414,0.15625,13.0,20.0,4.0,7.0,4.0,6.0,8.0,,,1.0,2.0,4.0,8.0,1.0,2.0,13.0,14.0,6.0,,3.0,2.0,2.0,2.0,12.0,14.0,4.0,30.0,3.0,2.0,3.0,2.0,3.0,,,3.0,,1.0,,1.0,,1.0,3.0,,3.0,1.0,1.0,0.5,0.5,0.55,0.5416666666666666,0.10714285714285714,,0.5,0.2857142857142857,0.15730337078651685,0.23529411764705882,0.03333333333333333,0.18571428571428572,0.2972972972972973,0.04081632653061224,,0.2,0.10714285714285714,0.16129032258064516,0.25,0.18181818181818182,0.3333333333333333,0.37037037037037035,0.65,0.7647058823529411,0.46153846153846156,0.7272727272727273,0.7272727272727273,1.0,0.7,0.5714285714285714,,,,0.2,0.5,1.0,0.3,0.6666666666666666,0.6077642857142856,,0.18571428571428572,1.0,1.0,0.15,0.08333333333333333,,,,3.0,,,3.0,,,,,3.0,,0.6,2.0,,,,,,True,,,,,
202334,1610612757,Ed Davis,Ed Davis,202334,POR,10754.0,179,4,352,358,102,116,710,,2.0,1.0,32.0,2.0,390,6.0,1.0,1.0,102,0.058823529411764705,14.143920595533498,,0.058823529411764705,0.14285714285714285,0.7058823529411765,0.5454636363636364,0.4894,3.1624999999999996,42.150000000000006,0.2897727272727273,,,,55.0,,12.0,,,12.0,26.0,12.0,,,,,0.5294117647058824,0.2857142857142857,0.5612244897959183,0.42857142857142855,,,,,,0.21818181818181817,45.0,5.0,10.0,,,,18.0,19.0,2.0,8.0,22.0,10.0,2.0,12.0,1.0,3.0,4.0,26.0,14.0,21.0,63.0,5.0,,8.0,23.0,31.0,9.0,2.0,0.6111111111111112,1.0,0.5625,0.3333333333333333,0.12612612612612611,0.12574850299401197,0.125,0.29411764705882354,0.5,0.5555555555555556,1.0,,,,,,0.21428571428571427,0.225,13.0,22.0,8.0,14.0,,3.0,,,,,,10.0,17.0,,,21.0,14.0,14.0,1.0,5.0,1.0,3.0,7.0,13.0,27.0,2.0,42.0,2.0,,3.0,1.0,2.0,1.0,,2.0,4.0,2.0,,1.0,,7.0,6.0,4.0,6.0,5.0,1.0,,0.5882352941176471,0.5882352941176471,0.5833333333333334,0.15625,0.1,0.375,0.14285714285714285,0.23275862068965517,0.2653061224489796,0.125,0.24242424242424243,0.21621621621621623,0.12195121951219512,0.13333333333333333,0.1,0.28205128205128205,0.2765957446808511,0.23076923076923078,0.4,0.8333333333333334,0.6470588235294118,0.5909090909090909,0.7222222222222222,0.46153846153846156,,,,0.8235294117647058,0.5714285714285714,,,,,,,0.42857142857142855,,0.5725285714285714,,0.38181818181818183,,2.0,0.18181818181818182,,,,,4.0,3.0,,2.0,,,,,,,,1.0,1.0,2.0,0.029411764705882353,0.125,,True,,,,,
