EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,ShortMidRangeAssists,Offensive Fouls,PenaltyFg2Pct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,ThreePtAssists,Arc3Assists,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,FtPoints,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Steals,BadPassSteals,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,2pt And 1 Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,OffThreePtRebounds,SelfOReb,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,LostBallSteals,SecondChanceFtPoints,PenaltyTurnovers,Loose Ball Fouls Drawn,BadPassOutOfBoundsTurnovers,on,SecondChanceCorner3FGA,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,3SecondViolations,LiveBallTurnoverPct,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,BlockedShortMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,FTDefRebounds,Charge Fouls,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,BlockingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3FGM,PtsUnassisted3s,Travels,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,389.0,6,-5.0,12,15,1.0,27,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,15,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,23.076923076923077,0.16666666666666666,0.25,0.3333333333333333,0.2222222222222222,0.125,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.4769333333333334,0.6378,0.3333333333333333,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,2463.0,41,,82,82,10.0,164,1.0,1.0,,,,2.0,1.0,4.0,5.0,82,,,3.0,,2.0,,1.0,4.0,1.0,5.0,1.0,6.0,,,,0.25,,0.2777777777777778,0.75,0.2777777777777778,0.75,10.638297872340425,0.041666666666666664,0.03571428571428571,0.26666666666666666,0.1282051282051282,0.02127659574468085,0.06666666666666667,0.1,0.23076923076923078,0.1111111111111111,1.0,1.0,0.2222222222222222,,,,,,0.6666666666666666,0.5183277777777777,0.46335,0.6,11.149999999999999,24.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,24.0,1.0,0.2,0.5,0.5,0.2,0.5,0.5,0.5555555555555556,0.4,1.0,0.25,0.5,1.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.25,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5375666666666666,0.6,24.619999999999997,0.2926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,1260.0,21,3.0,40,41,5.0,81,2.0,4.0,1.0,1.0,,,2.0,4.0,7.0,47,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,5.0,,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,16.666666666666668,0.3,0.09090909090909091,0.2,0.26666666666666666,0.047619047619047616,,,0.2,0.5714285714285714,0.5,0.5,,,,,1.0,1.0,1.0,0.6179499999999999,0.6851,0.2857142857142857,0.975,14.0,6.0,,1.0,,1.0,2.0,,,,,1.0,3.0,,,3.0,,,4.0,3.0,2.0,1.0,,4.0,4.0,1.0,2.0,8.0,1.0,,1.0,,1.0,,,,,4.0,14.0,1.0,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,,,,,0.5,0.6762,0.5714285714285714,24.53333333333333,0.35,2.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,520.0,9,4.0,18,17,2.0,35,1.0,3.0,,1.0,3.0,4.0,4.0,7.0,8.0,17,,1.0,,,8.0,,1.0,,2.0,2.0,1.0,3.0,,,,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,,35.0,0.3333333333333333,0.14285714285714285,,0.2222222222222222,0.1111111111111111,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.75,1.0,,1.0,,0.42857142857142855,0.5178571428571429,0.6915,,7.371428571428571,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,0.14285714285714285,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,955.0,16,3.0,32,33,4.0,65,1.0,2.0,,1.0,,,1.0,2.0,4.0,32,,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,,0.5,,0.25,,0.4,,15.789473684210526,0.125,,,0.06666666666666667,,,,,0.5,0.5,0.5,,,,,1.0,,1.0,0.44377500000000003,0.4576,,2.3,6.0,7.0,,1.0,,,1.0,,,,,,2.0,,,,,,2.0,,1.0,,1.0,2.0,2.0,,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,,,,,,,1.0,0.5,0.5,,1.0,,1.0,,0.25,0.25,,,,,,,,,,,,0.5,26.15,0.1875,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,1001.0,17,2.0,37,35,4.0,72,1.0,2.0,,,,1.0,1.0,3.0,6.0,34,,,,,2.0,,,,4.0,4.0,,4.0,2.0,,,0.3333333333333333,,0.35714285714285715,,0.375,,20.0,0.4444444444444444,,,0.25,,,0.5,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,,,0.8571428571428571,0.5528285714285714,,,3.966666666666667,9.0,1.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,,,,1.0,2.0,3.0,3.0,4.0,1.0,,1.0,2.0,1.0,,5.0,,,,1.0,2.0,,,,,3.0,9.0,1.0,0.25,,0.5,0.25,0.75,0.75,0.5714285714285714,,,,,,,,0.5714285714285714,0.25,0.25,1.0,,,,,1.0,0.5,0.25,0.56775,0.5,24.65,0.24324324324324326,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,,,,1.0,,,,,2.0,,,,1.0,1.0,1.0,1.0,0.125,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,163.0,3,-5.0,6,7,,13,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,721.0,12,-4.0,27,27,3.0,54,2.0,5.0,,,1.0,1.0,4.0,8.0,17.0,29,,,,8.0,,,,,,,,,5.0,1.0,1.0,0.5,,0.4583333333333333,,0.6071428571428571,,48.27586206896552,,,,,,,,,0.4166666666666667,0.4,0.4,0.08333333333333333,1.0,1.0,1.0,,,0.75,0.56695,,,7.4625,6.0,4.0,2.0,1.0,,1.0,3.0,,,,,1.0,4.0,,,,,,2.0,3.0,3.0,1.0,,2.0,2.0,2.0,,4.0,,,,2.0,3.0,,,,,2.0,6.0,1.0,0.25,,,0.25,,1.0,0.3333333333333333,,,,,,0.16666666666666666,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,0.11764705882352941,24.625,0.2222222222222222,,,,,,,,,,1.0,,,,,,,,,,6.0,2.0,,,,6.0,1.0,,1.0,,,1.0,3.0,0.23076923076923078,0.3333333333333333,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,960.0,16,-4.0,33,33,3.0,66,2.0,6.0,1.0,2.0,,1.0,3.0,8.0,6.0,36,1.0,2.0,2.0,6.0,,,2.0,3.0,1.0,4.0,3.0,7.0,,1.0,1.0,0.375,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,23.684210526315788,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.15789473684210525,0.18181818181818182,,0.6,0.6666666666666666,0.3333333333333333,0.4,0.1111111111111111,,,,1.0,0.5,0.7777777777777778,0.5239611111111111,0.5412,0.3333333333333333,4.625,6.0,7.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,3.0,,,,,1.0,,,,,2.0,6.0,,,,,,1.0,1.0,0.1111111111111111,,,,,,0.1111111111111111,,0.1111111111111111,,,,,,,,,,,0.4199,0.3333333333333333,24.2,0.18181818181818182,,,1.0,,,1.0,,0.3333333333333333,,1.0,,,1.0,1.0,1.0,,0.125,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,607.0,10,-2.0,18,19,3.0,37,2.0,3.0,,,,,2.0,4.0,4.0,17,,,,4.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,0.5,,0.5,,0.5,,19.047619047619047,0.1111111111111111,,,0.08333333333333333,0.09090909090909091,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,0.75,0.682975,,,4.800000000000001,9.0,2.0,1.0,,,,,,,,,,,,,2.0,,,2.0,,,,,1.0,2.0,,1.0,5.0,,,,,,1.0,1.0,1.0,,2.0,9.0,,,,,,0.5,0.5,,,,,,,0.25,,,,,,,,,,,,,0.7234,0.5,,0.5,1.0,2.0,1.0,,,0.5,,,1.0,1.0,1.0,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.2,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
