EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,ShootingFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,ShortMidRangeAssists,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,HeaveAttempts,FTDefRebounds,SecondChanceTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsPutbacks,OffAtRimReboundPct,SelfOReb,BlockingFouls,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,DefCorner3ReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,Technical Free Throw Trips,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,2458.0,41,-22,78,81,13.0,30.0,8.0,159,3.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,9.0,86,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,1.0,6.0,3.0,3.0,13.0,0.6666666666666666,0.6666666666666666,0.375,0.5,0.5,0.375,0.5,0.5,0.4090909090909091,0.5,0.5,0.125,0.16666666666666666,14.942528735632184,0.5,0.09523809523809523,0.0625,0.125,0.07142857142857142,0.075,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.125,0.75,0.5,0.6,0.6666666666666666,0.25,1.0,0.5,1.0,0.5,0.75,0.57405,0.4824,0.5805,0.2727272727272727,0.2727272727272727,0.2222222222222222,0.3333333333333333,5.85,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,955.0,16,2,30,31,8.0,8.0,4.0,61,1.0,1.0,,,,,,2.0,2.0,,13.0,36,,,3.0,,,,3.0,,4.0,,1.0,3.0,,7.0,,,1.0,2.0,,2.0,,,,1.0,,1.0,,1.0,,3.0,3.0,,,,,3.0,8.0,,,1.0,,,1.3,1.5,1.5,1.3,1.5,1.5,,,18.18181818181818,1.0,0.2,,,0.2857142857142857,,,,,,0.2,1.0,1.0,,,,,,,0.8,0.5419799999999999,,0.5256,,,0.23076923076923078,0.23076923076923078,5.75,0.26666666666666666,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6,0.5,0.5,0.5,0.2,1.0,1.0,0.6,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202362,1610612763,Lance Stephenson,Lance Stephenson,202362,MEM,3861.0,64,-26,121,122,21.0,31.0,13.0,243,7.0,8.0,1.0,1.0,1.0,1.0,17.0,17.0,28.0,2.0,36.0,143,3.0,4.0,6.0,2.0,4.0,,4.0,12.0,22.0,3.0,1.0,6.0,1.0,13.0,,,1.0,2.0,,2.0,1.0,1.0,,3.0,,1.0,,3.0,,5.0,4.0,,,3.0,2.0,4.0,21.0,0.35294117647058826,0.35294117647058826,0.6071428571428571,0.75,0.5,0.5666666666666667,0.75,0.5,0.5806451612903226,0.75,0.5,0.10714285714285714,,24.999999999999996,1.0,0.025,,,0.038461538461538464,,,,0.09090909090909091,,0.26666666666666666,0.875,0.875,0.42857142857142855,0.5666666666666667,0.25,1.0,0.25,1.0,0.3333333333333333,0.4804116666666667,0.48250000000000004,0.450775,0.06451612903225806,0.06896551724137931,0.16666666666666666,0.1111111111111111,11.82142857142857,0.17355371900826447,1.0,3.0,,2.0,,,,,,2.0,,,,,,,2.0,,5.0,,3.0,1.0,1.0,1.0,,,,,,0.06666666666666667,0.08333333333333333,,0.1,0.1,0.3333333333333333,1.0,0.06666666666666667,,,,,,,,,,25.35,9.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.058823529411764705,1.0,0.5294117647058824,0.5625,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
204098,1610612763,Xavier Munford,Xavier Munford,204098,MEM,5350.0,89,-47,167,172,28.0,57.0,19.0,339,3.0,7.0,1.0,1.0,1.0,1.0,7.0,8.0,20.0,,19.0,198,1.0,1.0,2.0,3.0,4.0,,6.0,,16.0,,1.0,10.0,,21.0,,1.0,5.0,8.0,1.0,9.0,6.0,2.0,4.0,4.0,1.0,3.0,1.0,5.0,,8.0,5.0,,,2.0,1.0,6.0,28.0,,,0.4,1.0,0.75,0.3392857142857143,1.0,0.6,0.3275862068965517,1.0,0.5,,,18.085106382978726,0.8,0.09803921568627451,0.016666666666666666,,0.1076923076923077,0.013157894736842105,0.058823529411764705,,0.15384615384615385,0.047619047619047616,0.25,0.42857142857142855,0.42857142857142855,,0.25,1.0,1.0,0.2,1.0,0.5357142857142857,0.4826388888888889,0.572,0.431075,0.034482758620689655,0.047619047619047616,0.10526315789473684,0.3157894736842105,9.360000000000001,0.16766467065868262,1.0,6.0,,7.0,,,,1.0,1.0,8.0,,,,1.0,3.0,,6.0,,9.0,1.0,6.0,2.0,2.0,4.0,1.0,0.125,,,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.11764705882352941,0.16666666666666666,0.21428571428571427,0.16666666666666666,0.16666666666666666,0.25,,,,,,,0.2,,,27.925,4.0,1.0,1.0,1.0,,1.0,,,,0.5714285714285714,0.5714285714285714,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.03571428571428571,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,1703.0,28,-27,54,55,5.0,17.0,8.0,109,3.0,6.0,1.0,1.0,,,2.0,5.0,10.0,,10.0,64,1.0,1.0,2.0,,,,,6.0,4.0,4.0,,1.0,,2.0,,3.0,7.0,8.0,3.0,11.0,,,,2.0,,,,2.0,,2.0,5.0,1.0,,,,,5.0,0.6,0.75,0.5,1.0,,0.5,1.0,,0.5,1.0,,0.4,0.5,19.047619047619047,1.0,0.4375,0.11538461538461539,,0.3888888888888889,0.0967741935483871,,,0.5,0.5555555555555556,0.6,0.5,1.0,0.3333333333333333,0.2,1.0,1.0,,,0.6,0.53501,0.6598,,,,0.2,,5.5600000000000005,0.09259259259259259,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,2.0,1.0,2.0,,,,0.5,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,2.0,0.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,2380.0,40,-21,75,79,4.0,25.0,8.0,154,3.0,7.0,2.0,3.0,,,2.0,5.0,15.0,2.0,15.0,82,2.0,3.0,4.0,,,2.0,2.0,6.0,4.0,3.0,,3.0,,6.0,,3.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,,9.0,4.0,,,4.0,2.0,2.0,4.0,0.6,1.0,0.3333333333333333,0.6666666666666666,,0.40625,0.6666666666666666,,0.4166666666666667,0.6666666666666666,1.0,0.2,0.2857142857142857,24.705882352941178,0.6666666666666666,0.04,0.08823529411764706,,0.03125,0.07692307692307693,0.09090909090909091,,,,0.4375,0.42857142857142855,0.6,0.3333333333333333,0.125,1.0,0.6666666666666666,,,0.5,0.505725,0.5871666666666666,,0.1111111111111111,0.11764705882352941,0.26666666666666666,0.13333333333333333,5.993333333333334,0.05333333333333334,1.0,6.0,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,3.0,,3.0,,,3.0,1.0,1.0,,,1.0,0.0625,,0.14285714285714285,,0.375,0.16666666666666666,0.2,0.0625,1.0,1.0,1.0,,,,,,1.0,25.1,1.0,,,1.0,,1.0,0.16666666666666666,,1.0,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,4.0,0.09090909090909091,1.0,1.0,0.08333333333333333,0.14285714285714285,,,,,,,,,,,,True,,,,,,,,,,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,3448.0,57,-50,109,111,19.0,43.0,9.0,220,6.0,7.0,,,1.0,1.0,6.0,7.0,15.0,3.0,17.0,136,,,1.0,2.0,2.0,2.0,6.0,14.0,,2.0,1.0,2.0,1.0,5.0,,2.0,7.0,9.0,2.0,11.0,2.0,,2.0,1.0,,,2.0,3.0,,10.0,3.0,,,6.0,3.0,6.0,19.0,1.0,1.0,0.4666666666666667,,1.0,0.4375,,1.0,0.4473684210526316,0.25,1.0,0.13333333333333333,0.14285714285714285,18.487394957983195,0.3333333333333333,0.19444444444444445,0.05263157894736842,,0.19148936170212766,0.04081632653061224,0.09090909090909091,,0.125,0.2857142857142857,0.4375,0.8571428571428571,1.0,1.0,0.375,,,0.5,1.0,0.5,0.58715,,0.6475,0.15789473684210525,0.16666666666666666,0.058823529411764705,0.35294117647058826,8.74,0.1743119266055046,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,2.0,2.0,,,,,,0.0625,0.18181818181818182,0.14285714285714285,0.1111111111111111,0.125,,,,,,,,,,,,,23.9,1.0,,1.0,,,1.0,0.5,,,0.16666666666666666,0.16666666666666666,1.0,,,1.0,,,,5.0,,,2.0,,5.0,4.0,,0.8,0.0625,,,,,,,,0.05555555555555555,,1.0,1.0,2.0,1.0,3.0,0.5,,,,,,True,,,,,,,,,,,,
2440,1610612763,Matt Barnes,Matt Barnes,2440,MEM,2392.0,40,-28,75,78,16.0,21.0,8.0,153,2.0,2.0,,,1.0,1.0,1.0,2.0,4.0,5.0,9.0,96,,,,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,,5.0,,,3.0,6.0,,6.0,1.0,,1.0,6.0,,5.0,1.0,7.0,3.0,2.0,4.0,,,6.0,3.0,4.0,16.0,0.5,0.5,0.5,,0.5,0.25,,0.3333333333333333,0.4090909090909091,,0.5,0.25,,21.42857142857143,0.8571428571428571,0.12,,,0.15151515151515152,,,,,0.1,0.25,1.0,1.0,0.5,0.125,,,0.3333333333333333,1.0,0.75,0.5099625000000001,,0.5179999999999999,0.2727272727272727,0.42857142857142855,,0.4444444444444444,8.075000000000001,0.21333333333333335,,1.0,,4.0,,,,1.0,,4.0,,,,1.0,,,4.0,,1.0,1.0,1.0,,2.0,2.0,,,,,,0.5,0.25,0.25,0.2857142857142857,0.125,,,0.5,,,,,,,0.3333333333333333,,,25.099999999999998,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2365,1610612763,Chris Andersen,Chris Andersen,2365,MEM,2189.0,36,-7,65,69,7.0,17.0,10.0,134,3.0,4.0,2.0,3.0,,,2.0,3.0,6.0,4.0,10.0,78,2.0,3.0,4.0,,,,,2.0,4.0,,,1.0,,2.0,1.0,6.0,5.0,5.0,7.0,12.0,2.0,2.0,,2.0,,1.0,1.0,3.0,,2.0,4.0,1.0,,4.0,2.0,,7.0,0.3333333333333333,1.0,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.625,0.6666666666666666,,,,14.473684210526315,0.6666666666666666,0.21739130434782608,0.3157894736842105,0.14285714285714285,0.1724137931034483,0.2692307692307692,,,0.14285714285714285,0.2222222222222222,0.6666666666666666,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,0.6666666666666666,0.5853166666666666,0.6101333333333333,,0.25,0.25,0.4,,6.433333333333334,0.1076923076923077,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,4.0,0.6666666666666666,1.0,,,0.3333333333333333,,,,1.0,1.0,,0.16666666666666666,,,,,True,,,,,,,,,,,,
200770,1610612763,Jordan Farmar,Jordan Farmar,200770,MEM,820.0,14,-2,25,25,8.0,17.0,3.0,50,,2.0,,,,1.0,,1.0,3.0,,8.0,29,,,,,1.0,,3.0,,2.0,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,3.0,8.0,,,0.3333333333333333,,,0.5714285714285714,,0.75,0.5714285714285714,,0.75,,,32.14285714285714,0.5,0.2,,,0.2,,,,,,0.2857142857142857,,,,,,,0.5,,0.8571428571428571,0.5660499999999999,,0.6886,,,,0.375,4.666666666666667,0.32,1.0,1.0,,,,,,,2.0,4.0,,,1.0,1.0,3.0,3.0,,,1.0,,,1.0,,,0.5,0.5,,1.0,0.5,0.5714285714285714,,0.3333333333333333,,0.14285714285714285,1.0,1.0,,,,,,,,,,,23.55,,,,1.0,,2.0,,,,,,,,2.0,4.0,,,,,,,,,,,,,0.5714285714285714,0.5,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,
