EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FtPoints,SecondChanceFG2A,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,BlockingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,Corner3Assists,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceFG2M,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,PtsUnassisted3s,SecondChanceTurnovers,PenaltyArc3FGM,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,Charge Fouls Drawn,on,LostBallOutOfBoundsTurnovers,Travels,FTOffRebounds,Charge Fouls,BlockedLongMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,2913.0,49,-11,92,94,24.0,35.0,8.0,186,5.0,7.0,1.0,6.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,18.0,1.0,3.0,23.0,115,1.0,4.0,1.0,2.0,5.0,6.0,14.0,3.0,1.0,1.0,1.0,9.0,9.0,2.0,3.0,4.0,18.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0,24.0,0.3,0.3,1.0,0.3333333333333333,0.5,0.5,0.5555555555555556,0.25,0.5476190476190477,0.4166666666666667,0.5476190476190477,0.4166666666666667,0.14285714285714285,0.05555555555555555,0.16666666666666666,25.0,0.75,0.2,0.058823529411764705,0.037037037037037035,0.07142857142857142,0.0625,0.02857142857142857,0.09090909090909091,0.05555555555555555,0.125,0.09090909090909091,0.125,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.2,0.2857142857142857,0.16666666666666666,0.2,0.23809523809523808,0.8,0.8,0.5,0.047619047619047616,1.0,1.0,1.0,0.09523809523809523,0.16666666666666666,1.0,0.16666666666666666,0.47619047619047616,0.48222999999999994,0.44097,0.21739130434782608,8.622222222222224,34.3,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101135,1610612742,David Lee,David Lee,101135,DAL,492.0,8,-1,17,15,3.0,7.0,,32,2.0,2.0,,,,,,,,,,,2.0,2.0,,,4.0,22,,,,,,4.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,2.0,,,,3.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,11.76470588235294,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.76945,,,0.25,,0.17647058823529413,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,2017.0,34,12,62,62,10.0,11.0,8.0,124,4.0,6.0,,,,,,2.0,,,3.0,,4.0,6.0,2.0,5.0,16.0,71,1.0,1.0,,,2.0,6.0,2.0,6.0,,3.0,,1.0,3.0,,,1.0,8.0,2.0,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,3.0,3.0,,1.0,2.0,10.0,0.75,0.75,1.0,0.4,,0.4,0.6666666666666666,1.0,0.6363636363636364,1.0,0.6666666666666666,1.0,0.45454545454545453,,,19.71830985915493,0.5,,0.25,0.11764705882352941,0.0625,0.14285714285714285,0.12,0.14285714285714285,,0.4,0.09090909090909091,0.2,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.75,,,,,,,,0.18181818181818182,,,,0.2727272727272727,,,,1.0,0.602,0.8896,0.125,1.4333333333333333,24.04,0.16129032258064516,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,0.25,0.2,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.449,0.08333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,5590.0,93,-25,180,177,47.0,59.0,20.0,357,8.0,11.0,6.0,11.0,8.0,15.0,,,,,6.0,1.0,22.0,37.0,2.0,6.0,59.0,232,7.0,11.0,,1.0,19.0,30.0,14.0,6.0,,6.0,3.0,4.0,6.0,3.0,1.0,,14.0,1.0,4.0,8.0,,12.0,1.0,13.0,,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,3.0,5.0,,15.0,19.0,47.0,0.6818181818181818,0.6818181818181818,1.0,0.3333333333333333,,0.3333333333333333,0.5945945945945946,0.6363636363636364,0.5813953488372093,0.5833333333333334,0.6170212765957447,0.6333333333333333,0.13953488372093023,0.08108108108108109,0.09090909090909091,24.37810945273632,1.0,,0.1568627450980392,0.019230769230769232,0.16,0.15789473684210525,0.013333333333333334,,0.15,0.21428571428571427,0.10526315789473684,,0.2558139534883721,0.7272727272727273,0.8888888888888888,0.625,0.2558139534883721,0.5454545454545454,0.6,0.3488372093023256,0.5333333333333333,0.5333333333333333,0.875,,,,,0.13953488372093023,,,0.08333333333333333,0.3953488372093023,0.4759441860465117,0.4931791666666667,0.3220338983050847,10.591891891891892,24.433333333333334,0.2611111111111111,,,3.0,4.0,2.0,9.0,1.0,2.0,2.0,,,,,10.0,3.0,3.0,1.0,3.0,,,,0.11764705882352941,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.75,0.3333333333333333,0.4197,0.06666666666666667,0.07692307692307693,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.75,0.75,0.18181818181818182,0.05263157894736842,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,0.05084745762711865,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,6026.0,100,-33,191,190,47.0,61.0,22.0,381,2.0,6.0,6.0,17.0,2.0,3.0,,1.0,,,7.0,1.0,10.0,26.0,1.0,8.0,25.0,251,4.0,7.0,,1.0,8.0,2.0,18.0,3.0,,7.0,2.0,15.0,20.0,9.0,2.0,4.0,45.0,,1.0,5.0,,6.0,,6.0,,,,,9.0,7.0,2.0,2.0,11.0,3.0,8.0,1.0,4.0,8.0,47.0,0.1,0.1,1.0,0.125,,0.125,0.38461538461538464,0.5714285714285714,0.3382352941176471,0.5,0.35714285714285715,0.5,0.23529411764705882,0.07692307692307693,0.11764705882352941,21.49532710280374,0.8181818181818182,,0.09615384615384616,,0.034482758620689655,0.07407407407407407,,,0.14285714285714285,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.5,0.35294117647058826,0.4,0.08823529411764706,0.6666666666666666,0.6666666666666666,,0.029411764705882353,,,,0.20588235294117646,,,0.125,0.4117647058823529,0.4349727272727273,0.4098625,0.32,8.680769230769231,26.4,0.24607329842931938,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,4.0,,1.0,,2.0,1.0,,,,,,,0.11764705882352941,0.14285714285714285,0.14285714285714285,1.0,0.2,0.25,0.5,0.14285714285714285,0.4517,0.02857142857142857,0.037037037037037035,,1.0,,2.0,4.0,,1.0,6.0,,,1.0,,,,,,,,0.4,0.4,,,0.14285714285714285,,0.16666666666666666,0.2,,,0.16,1.0,2.0,2.0,0.6666666666666666,0.2,,,,,,,,,,,,,,True,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,1226.0,20,-2,34,35,8.0,9.0,5.0,69,4.0,5.0,,,1.0,1.0,,,,,,,5.0,6.0,,,13.0,46,1.0,1.0,,,2.0,6.0,4.0,,,,,1.0,1.0,,,1.0,2.0,3.0,,2.0,1.0,3.0,4.0,7.0,,,,,,,,,,1.0,1.0,,3.0,2.0,8.0,0.6,0.75,,,,,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8125,1.0,,,,20.51282051282051,,0.5,0.2222222222222222,0.3333333333333333,,0.125,0.25,0.75,0.5,0.5,,,0.8333333333333334,0.8,0.8,0.5,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.8333333333333334,0.6464333333333333,0.5191,0.15384615384615385,4.066666666666667,,0.23529411764705882,,3.0,1.0,1.0,,3.0,3.0,,,,1.0,,,4.0,2.0,,,,0.14285714285714285,,0.2,,,,,1.0,1.0,1.0,,0.6685333333333334,0.25,0.25,,,,,4.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.3076923076923077,,2.0,,0.6666666666666666,,2.0,2.0,0.6666666666666666,,,,,,,,,,,True,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,3039.0,51,-20,93,93,30.0,34.0,12.0,186,5.0,8.0,1.0,1.0,1.0,1.0,,1.0,,,5.0,,7.0,10.0,3.0,6.0,23.0,133,1.0,1.0,,,2.0,8.0,6.0,6.0,,5.0,1.0,3.0,4.0,2.0,,1.0,9.0,,3.0,1.0,,4.0,1.0,5.0,,,,,3.0,3.0,,,3.0,2.0,5.0,,3.0,2.0,30.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5,,0.5,0.7,1.0,0.71875,1.0,0.71875,1.0,0.375,0.1,,17.92452830188679,1.0,,0.0625,,0.16666666666666666,0.11764705882352941,0.024390243902439025,,0.25,,0.25,,0.5,0.625,0.7142857142857143,0.4,0.0625,1.0,1.0,0.0625,1.0,1.0,1.0,0.0625,,,,0.3125,,,,0.875,0.540509375,0.6734,0.08695652173913043,4.0600000000000005,24.46666666666667,0.3225806451612903,1.0,,1.0,1.0,3.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,0.06666666666666667,,0.09090909090909091,,0.6,0.6,0.6666666666666666,,1.0,1.0,0.6,0.597,0.0625,0.1,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,0.125,,,,1.0,,,,,1.0,,,,1.0,,,,3.0,1.0,,,,,,,,,True,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,3990.0,66,-39,130,129,32.0,46.0,14.0,259,,,1.0,1.0,3.0,7.0,3.0,5.0,1.0,1.0,10.0,3.0,4.0,8.0,5.0,15.0,28.0,179,,,2.0,4.0,6.0,4.0,4.0,15.0,,10.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,1.0,5.0,1.0,6.0,,3.0,,3.0,1.0,1.0,,,1.0,,4.0,,5.0,6.0,32.0,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,,0.5,0.75,0.5384615384615384,0.75,0.6521739130434783,0.125,,18.055555555555557,1.0,0.16666666666666666,0.07317073170731707,0.02702702702702703,0.09090909090909091,0.07692307692307693,0.017857142857142856,0.06666666666666667,0.05263157894736842,,0.1,,,,,,0.043478260869565216,1.0,1.0,0.30434782608695654,0.42857142857142855,0.5,0.6666666666666666,0.21739130434782608,0.6,0.6,1.0,0.43478260869565216,0.25,1.0,0.75,0.6521739130434783,0.4860739130434783,0.5469375,0.21428571428571427,16.825000000000003,24.119999999999997,0.24615384615384617,1.0,,,,2.0,5.0,,2.0,,,,,,7.0,1.0,,,,,,,0.14285714285714285,0.2,0.2,1.0,,,,0.2,,0.08,0.1111111111111111,,,,1.0,1.0,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,0.03571428571428571,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.0625,,,True,,,,,,,,
2585,1610612742,Zaza Pachulia,Zaza Pachulia,2585,DAL,2694.0,45,-10,83,82,21.0,20.0,10.0,165,3.0,6.0,1.0,3.0,,,,,,,,,4.0,9.0,,,18.0,105,1.0,2.0,,,7.0,8.0,,,,,,5.0,8.0,1.0,1.0,3.0,19.0,3.0,1.0,2.0,2.0,5.0,5.0,10.0,,1.0,1.0,,,,,,,2.0,5.0,,9.0,7.0,21.0,1.0,1.0,,,,,0.4444444444444444,0.5,0.4444444444444444,0.5,0.6,0.7,,,,14.893617021276597,,0.6666666666666666,0.07407407407407407,0.11538461538461539,0.0625,0.06976744186046512,0.14285714285714285,0.1,0.07142857142857142,,0.07692307692307693,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,0.5582999999999999,0.5758,0.3888888888888889,3.0777777777777775,,0.25301204819277107,1.0,2.0,1.0,2.0,,10.0,2.0,,3.0,2.0,2.0,,,11.0,2.0,,,,0.2222222222222222,,0.16666666666666666,0.14285714285714285,,,,1.0,1.0,0.5,,0.53955,0.18181818181818182,0.18181818181818182,,,,,3.0,5.0,1.0,,1.0,2.0,,,,4.0,,,3.0,,,0.375,,0.25,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,3.0,,,,,0.3333333333333333,,True,,,,,,,,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,1568.0,26,-20,53,53,5.0,15.0,8.0,106,1.0,1.0,,,,,,,,,,,1.0,1.0,,,5.0,70,,,,,,,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,4.0,1.0,5.0,,,,,,,,,,3.0,5.0,,5.0,,5.0,,,,,,,1.0,,1.0,,0.5,,,,,8.19672131147541,,0.5,0.15384615384615385,0.05263157894736842,0.2,0.16666666666666666,0.034482758620689655,,0.25,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.8722,,,0.1,,0.09433962264150944,2.0,1.0,,,,3.0,1.0,,,,,,,8.0,3.0,2.0,2.0,2.0,,0.5,,,,,,1.0,,,,0.8722,0.75,0.75,,,,,4.0,,,,2.0,1.0,1.0,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,0.8,,1.0,,1.0,,1.0,2.0,1.0,,,,2.0,,,,,,1.0,True,,,,,,,,
