EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted2s,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,Fg2aBlocked,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsPutbacks,HeaveAttempts,FTDefRebounds,Loose Ball Fouls Drawn,BlockingFoulsDrawn,DefFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,Travels,BlockingFouls,Offensive Fouls Drawn,on,PenaltyArc3FGM,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,2368.0,39,-7.0,68,70,21.0,17.0,10.0,138,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,6.0,3.0,5.0,15.0,74,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,9.0,1.0,4.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,21.0,1.0,0.6,0.5,0.6,0.5,1.0,1.0,0.6818181818181818,1.0,0.8333333333333334,0.6818181818181818,1.0,0.8333333333333334,0.45454545454545453,14.814814814814813,0.09090909090909091,0.21052631578947367,0.14634146341463414,0.1,0.5,0.16666666666666666,0.2857142857142857,0.09090909090909091,1.0,1.0,0.36363636363636365,0.25,0.25,0.09090909090909091,1.0,1.0,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,0.6666666666666666,0.5,0.5454545454545454,0.47732272727272734,0.5223333333333334,0.13333333333333333,0.3333333333333333,8.533333333333333,23.6,0.3088235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,631.0,11,,17,17,,,2.0,34,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,17,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,10.526315789473685,,0.2,0.125,,,0.2,,,,,0.5,1.0,1.0,,,,,,,,0.5,,,0.5,0.43135,,,,11.4,27.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.125,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202694,1610612765,Marcus Morris,Marcus Morris,202694,DET,6720.0,112,-18.0,202,200,42.0,25.0,18.0,402,6.0,7.0,3.0,6.0,3.0,9.0,2.0,5.0,,,11.0,12.0,22.0,7.0,16.0,60.0,243,,,1.0,2.0,3.0,,1.0,8.0,8.0,18.0,11.0,8.0,2.0,10.0,11.0,3.0,4.0,,,10.0,,12.0,8.0,42.0,0.8571428571428571,0.4375,,0.4375,0.5454545454545454,,0.6666666666666666,0.5921052631578947,,0.5,0.6521739130434783,0.25,0.6666666666666666,0.42105263157894735,21.874999999999996,0.038461538461538464,0.16326530612244897,0.09900990099009901,0.10526315789473684,,0.19444444444444445,0.07692307692307693,0.18421052631578946,0.8571428571428571,0.8571428571428571,0.15789473684210525,0.5,0.5,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.13157894736842105,0.4,0.4,0.5,0.2894736842105263,,,0.6052631578947368,0.5117092105263158,0.5114375,0.016666666666666666,0.13333333333333333,10.159090909090908,25.106250000000003,0.2079207920792079,16.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,,0.011494252873563218,,,0.6666666666666666,2.0,2.0,5.0,1.0,1.0,15.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,10.0,2.0,3.0,3.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17.0,1.0,7.0,2.0,1.0,1.0,0.25,0.037037037037037035,0.1,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.45454545454545453,0.45454545454545453,1.0,1.0,0.5,1.0,0.25,0.45454545454545453,0.40905,0.1590909090909091,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,6945.0,116,,208,205,38.0,19.0,22.0,413,10.0,13.0,3.0,7.0,3.0,7.0,,1.0,,,11.0,16.0,27.0,3.0,12.0,43.0,238,1.0,2.0,2.0,4.0,8.0,,4.0,8.0,30.0,6.0,11.0,4.0,4.0,8.0,10.0,1.0,8.0,1.0,4.0,9.0,,7.0,8.0,38.0,0.6666666666666666,0.25,,0.25,0.5925925925925926,0.5,0.5,0.5256410256410257,0.25,0.3333333333333333,0.5375,0.25,0.3333333333333333,0.3076923076923077,20.512820512820515,0.07407407407407407,0.07407407407407407,0.07407407407407407,,0.2,0.07692307692307693,0.06666666666666667,0.3333333333333333,0.7692307692307693,0.8333333333333334,0.1794871794871795,0.42857142857142855,0.42857142857142855,0.1794871794871795,0.42857142857142855,0.42857142857142855,0.02564102564102564,,,,0.28205128205128205,,,0.6410256410256411,0.5160435897435898,0.5450791666666667,0.046511627906976744,0.18604651162790697,7.4,25.741666666666664,0.18269230769230768,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0625,0.0625,0.03278688524590164,0.02127659574468085,,0.5,,4.0,6.0,3.0,2.0,4.0,2.0,2.0,,,3.0,3.0,23.0,7.0,30.0,4.0,3.0,14.0,3.0,67.0,,,6.0,4.0,7.0,4.0,,,,,2.0,,1.0,,,,0.875,,,,0.1,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.46895,0.025,0.03571428571428571,1.0,1.0,6.0,2.0,1.0,3.0,1.0,0.037037037037037035,0.07692307692307693,0.1111111111111111,0.05263157894736842,0.25,,,,,,,,,,,,,,,,,True,,,,,,,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,7885.0,131,-10.0,235,233,50.0,30.0,23.0,468,18.0,28.0,10.0,25.0,,,,,,,1.0,28.0,53.0,,1.0,67.0,273,5.0,10.0,11.0,6.0,9.0,,1.0,21.0,22.0,,,15.0,8.0,24.0,36.0,,4.0,1.0,3.0,8.0,2.0,30.0,21.0,50.0,,,,,0.5283018867924528,0.5,0.6666666666666666,0.5185185185185185,0.5,0.6,0.4785714285714286,0.5,0.4772727272727273,0.018518518518518517,27.75665399239544,0.12698412698412698,0.25,0.18699186991869918,0.125,0.11764705882352941,0.3023255813953488,0.11764705882352941,0.5185185185185185,0.6428571428571429,0.6666666666666666,0.46296296296296297,0.4,0.4,,,,,,,,0.018518518518518517,,,0.5370370370370371,0.5576377358490566,0.7098666666666666,0.16417910447761194,0.31343283582089554,4.318867924528301,82.3,0.2127659574468085,34.0,9.0,12.0,6.0,3.0,6.0,5.0,0.6071428571428571,0.68,0.13432835820895522,0.11764705882352941,0.09090909090909091,0.8333333333333334,0.4,5.0,8.0,,,1.0,11.0,,1.0,9.0,,,,,,,,,,,3.0,3.0,1.0,1.0,4.0,1.0,2.0,,,1.0,34.0,3.0,6.0,13.0,,6.0,1.0,0.08571428571428572,,0.125,0.7222222222222222,,,,,,0.8,0.625,0.1,,0.624675,0.10526315789473684,0.10714285714285714,8.0,1.0,,,,3.0,3.0,0.018867924528301886,0.03571428571428571,0.3333333333333333,0.13636363636363635,0.8,4.0,6.0,1.0,1.0,1.0,1.0,0.5,0.125,0.5,,,,,,,,True,,,,,,,
2581,1610612765,Steve Blake,Steve Blake,2581,DET,940.0,16,-10.0,27,28,12.0,11.0,1.0,55,,,,,,1.0,,,,,,,1.0,,,1.0,35,,,,,,,,1.0,,,,,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,,1.0,1.0,12.0,,,,,,,,,,,0.25,,0.5,,13.793103448275863,0.1111111111111111,,0.06666666666666667,,,,,,,,,,,1.0,,,,,,,,,,,0.3767,,,1.0,15.8,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,1.0,3.0,1.0,,1.0,,7.0,,,,,1.0,1.0,2.0,,,,2.0,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,,,1.0,,,,,,,True,,,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,6537.0,109,4.0,197,193,37.0,18.0,18.0,390,6.0,9.0,2.0,5.0,1.0,4.0,,3.0,,,5.0,9.0,18.0,2.0,8.0,31.0,226,3.0,4.0,6.0,2.0,3.0,,1.0,7.0,8.0,6.0,5.0,10.0,12.0,22.0,27.0,1.0,4.0,,3.0,8.0,,7.0,7.0,37.0,1.0,0.25,,0.25,0.5,0.75,0.6666666666666666,0.46153846153846156,0.75,0.5,0.5166666666666667,0.75,0.5833333333333334,0.3076923076923077,15.596330275229356,0.23076923076923078,0.19607843137254902,0.21359223300970873,0.3157894736842105,0.1875,0.16216216216216217,0.2857142857142857,0.34615384615384615,0.6666666666666666,0.8571428571428571,0.19230769230769232,0.4,0.5,0.15384615384615385,0.25,0.25,0.11538461538461539,,,,0.19230769230769232,,,0.6538461538461539,0.5184057692307693,0.4405375,0.1935483870967742,0.22580645161290322,6.883333333333333,24.75,0.18781725888324874,10.0,1.0,5.0,2.0,2.0,2.0,,0.5555555555555556,0.7142857142857143,0.018867924528301886,0.047058823529411764,,,0.5,1.0,1.0,2.0,,1.0,7.0,,,3.0,,2.0,3.0,3.0,6.0,3.0,,3.0,,15.0,3.0,1.0,2.0,2.0,3.0,,,1.0,,,8.0,,3.0,1.0,1.0,1.0,0.75,0.09375,0.09090909090909091,0.09090909090909091,0.5,1.0,0.4,0.4,1.0,,0.25,1.0,0.25,0.4,0.5049,0.10344827586206896,0.14285714285714285,2.0,3.0,,,,3.0,,0.16666666666666666,0.2222222222222222,0.06666666666666667,0.17647058823529413,0.5,2.0,4.0,,,,,,0.09523809523809523,1.0,,1.0,0.2,0.1,,,,True,,,,,,,
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,7137.0,119,-7.0,213,211,48.0,28.0,20.0,424,3.0,5.0,2.0,8.0,3.0,5.0,4.0,7.0,1.0,1.0,10.0,8.0,18.0,8.0,17.0,44.0,248,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,24.0,10.0,6.0,7.0,13.0,14.0,1.0,1.0,,2.0,5.0,1.0,5.0,6.0,48.0,1.0,0.47058823529411764,0.5,0.47058823529411764,0.4444444444444444,0.5,0.5,0.5714285714285714,0.5,0.625,0.5789473684210527,0.5,0.6,0.4857142857142857,16.38655462184874,0.1206896551724138,0.10714285714285714,0.11403508771929824,0.22727272727272727,,0.07692307692307693,0.17647058823529413,0.14285714285714285,0.6,0.6,0.22857142857142856,0.25,0.2857142857142857,0.14285714285714285,0.6,0.6,0.2,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.25,1.0,0.6285714285714286,0.523872857142857,0.51935,0.045454545454545456,0.13636363636363635,8.677777777777777,25.052941176470586,0.22535211267605634,10.0,,1.0,,,,,0.625,0.625,,0.010869565217391304,,,,1.0,1.0,4.0,,1.0,4.0,,,1.0,,4.0,4.0,5.0,9.0,3.0,2.0,3.0,,23.0,1.0,,5.0,5.0,,,,,,,6.0,,2.0,1.0,,1.0,,0.03125,,,1.0,0.6666666666666666,0.4,0.4,1.0,,0.25,1.0,0.25,0.4,0.4301,0.05405405405405406,0.1,,1.0,1.0,,,,,0.05555555555555555,,,0.10526315789473684,,,,,,1.0,,,0.047619047619047616,,,,0.125,,1.0,1.0,1.0,True,,,,,,,
203493,1610612765,Reggie Bullock,Reggie Bullock,203493,DET,262.0,4,-2.0,8,8,2.0,2.0,1.0,16,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,2521.0,42,-2.0,72,73,25.0,33.0,3.0,145,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,4.0,3.0,7.0,3.0,5.0,17.0,92,,,,2.0,2.0,1.0,2.0,7.0,2.0,9.0,4.0,4.0,6.0,10.0,10.0,1.0,2.0,,1.0,4.0,,2.0,7.0,25.0,1.0,0.6,0.5,0.6,0.42857142857142855,,1.0,0.625,,0.875,0.6538461538461539,,0.875,0.4166666666666667,20.0,0.23076923076923078,0.3076923076923077,0.2564102564102564,0.36363636363636365,0.2222222222222222,0.3,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.5833333333333334,0.5082541666666667,0.561675,,0.4117647058823529,9.985714285714284,25.28,0.3472222222222222,4.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,1.0,,1.0,,0.5,,,,1.0,,0.5,0.5,1.0,,0.25,1.0,0.5,0.5,,0.07692307692307693,0.125,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,False,1.0,0.5,,,,,
