EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Offensive Fouls Drawn,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangeAssists,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,DeadBallTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Assisted3sPct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,2pt And 1 Free Throw Trips,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SelfOReb,ShortMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,OffFTReboundPct,DefensiveGoaltends,StepOutOfBoundsTurnovers,SecondChanceTurnovers,on,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,BadPassOutOfBoundsTurnovers,Offensive Fouls,OffCorner3ReboundPct,BlockingFouls,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,976.0,16,15.0,31,35,14.0,22.0,8.0,66,2.0,5.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,2.0,5.0,11.0,1.0,3.0,2.0,15.0,20,2.0,2.0,4.0,2.0,5.0,2.0,2.0,6.0,6.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,11.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,6.0,14.0,1.0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.45454545454545453,1.0,0.4,0.4642857142857143,1.0,0.2857142857142857,0.5,1.0,0.375,0.21428571428571427,0.2727272727272727,0.6,40.0,1.0,0.13333333333333333,0.06666666666666667,0.4,0.2,0.05263157894736842,0.2,0.16666666666666666,0.5,1.0,0.35714285714285715,0.4,1.0,1.0,0.07142857142857142,0.35714285714285715,0.6,0.6,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.47647857142857136,0.41725,0.4629214285714286,0.06666666666666667,0.08333333333333333,0.26666666666666666,0.4,9.972727272727273,26.133333333333336,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,408.0,7,-8.0,16,14,7.0,7.0,2.0,30,,1.0,,1.0,1.0,1.0,2.0,,,,2.0,4.0,,,,4.0,22,,,,,1.0,,,,4.0,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,7.0,,1.0,1.0,,,0.5,,,0.5,,,0.5,,,,0.25,1.0,22.22222222222222,,,,0.3333333333333333,0.25,,,,,,0.25,,,,0.25,0.5,0.5,0.5,1.0,,,,1.0,,,0.25,,0.487275,,0.769,,,,,10.15,,0.4375,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,2037.0,34,14.0,67,68,36.0,37.0,16.0,135,6.0,8.0,4.0,5.0,1.0,,,,,,7.0,9.0,,,4.0,18.0,57,4.0,5.0,9.0,5.0,6.0,,3.0,13.0,6.0,8.0,,,,,2.0,,2.0,,1.0,4.0,6.0,2.0,10.0,13.0,10.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,1.0,13.0,36.0,,0.42857142857142855,0.75,,,0.7777777777777778,0.8,0.8333333333333334,0.7777777777777778,0.8,0.8333333333333334,0.6428571428571429,0.6428571428571429,0.65,,,,17.647058823529413,1.0,0.38461538461538464,0.21428571428571427,0.13333333333333333,0.2926829268292683,0.2564102564102564,0.16666666666666666,0.375,0.3333333333333333,0.2,0.8888888888888888,0.75,0.75,0.5,0.1111111111111111,,,,,,,,0.8333333333333334,0.8,,0.8888888888888888,,0.7738777777777778,0.7432,0.76575,0.1,0.1,0.5,0.7222222222222222,1.0222222222222224,,0.5373134328358209,1.0,,0.1,1.0,1.0,,3.0,4.0,1.0,6.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.4,0.18181818181818182,0.5714285714285714,0.4444444444444444,1.0,0.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,363.0,6,1.0,11,13,6.0,9.0,4.0,24,1.0,1.0,,,1.0,,1.0,,,,1.0,3.0,,,,2.0,14,,1.0,,,1.0,,,,2.0,,,,,,2.0,,2.0,,1.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,6.0,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,20.0,,0.3333333333333333,,,0.2,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.5666333333333333,0.3991,0.3991,,,,,7.7,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,4609.0,77,24.0,155,156,68.0,77.0,26.0,311,1.0,1.0,,,1.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,9.0,3.0,16.0,138,2.0,2.0,4.0,,,7.0,,6.0,,4.0,,4.0,2.0,,2.0,,2.0,,2.0,4.0,4.0,4.0,9.0,13.0,5.0,18.0,1.0,1.0,,1.0,,2.0,,3.0,6.0,2.0,3.0,,6.0,68.0,,,,0.3333333333333333,0.375,0.4,1.0,,0.4642857142857143,1.0,0.42857142857142855,0.5333333333333333,1.0,0.42857142857142855,0.6428571428571429,,,9.289617486338797,0.5,0.16981132075471697,0.06896551724137931,0.13333333333333333,0.1566265060240964,0.06172839506172839,0.07692307692307693,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.07142857142857142,1.0,1.0,,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.35714285714285715,0.4,0.4,,,0.42857142857142855,0.7142857142857143,0.5,0.4995181818181818,0.4679,0.55152,0.06666666666666667,,0.25,0.375,12.760000000000002,28.22222222222222,0.43870967741935485,,1.0,0.13043478260869565,,,,1.0,1.0,,4.0,,1.0,,,,4.0,2.0,4.0,3.0,,,0.043478260869565216,,0.1,0.05263157894736842,0.14285714285714285,0.75,0.5,1.0,,1.0,4.0,1.0,4.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.25,0.25,1.0,1.0,0.5714285714285714,0.25,0.3333333333333333,0.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,2830.0,47,12.0,95,94,44.0,35.0,15.0,189,8.0,10.0,2.0,2.0,6.0,,1.0,2.0,7.0,4.0,9.0,17.0,2.0,7.0,2.0,26.0,86,1.0,2.0,3.0,3.0,6.0,4.0,1.0,10.0,2.0,16.0,6.0,7.0,2.0,,3.0,1.0,4.0,,,9.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,10.0,44.0,,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.2857142857142857,0.5294117647058824,0.5,0.5,0.5,0.25,0.45,0.52,0.3,0.45454545454545453,0.2916666666666667,,,24.107142857142854,1.0,0.09090909090909091,0.030303030303030304,0.14285714285714285,0.10638297872340426,0.020833333333333332,0.07142857142857142,,,0.3333333333333333,0.4166666666666667,0.8,0.8,0.125,0.25,0.041666666666666664,,,,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.2,1.0,0.4,0.7083333333333334,0.2857142857142857,0.5149586956521739,0.47087500000000004,0.4588500000000001,0.08333333333333333,0.11764705882352941,0.11538461538461539,0.38461538461538464,5.3,25.98571428571429,0.4631578947368421,1.0,1.0,0.09090909090909091,0.16666666666666666,0.16666666666666666,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,,0.3,,0.25,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,0.25,,,,,,,,0.25,,2.0,2.0,1.0,2.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,4040.0,67,27.0,134,137,51.0,63.0,21.0,271,4.0,4.0,3.0,3.0,9.0,8.0,22.0,1.0,9.0,5.0,14.0,35.0,1.0,10.0,5.0,36.0,113,2.0,4.0,6.0,8.0,17.0,5.0,2.0,18.0,6.0,22.0,,9.0,1.0,1.0,4.0,,4.0,,3.0,8.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,1.0,5.0,7.0,5.0,,18.0,51.0,1.0,0.21428571428571427,0.21428571428571427,0.1,0.1,0.4,0.5,0.47058823529411764,0.34444444444444444,0.3333333333333333,0.36363636363636365,0.3829787234042553,0.42857142857142855,0.391304347826087,0.2222222222222222,0.02857142857142857,,32.278481012658226,1.0,0.02040816326530612,0.019230769230769232,0.07692307692307693,0.04,0.013888888888888888,0.041666666666666664,,0.058823529411764705,,0.08888888888888889,1.0,1.0,0.25,0.2,0.4888888888888889,0.36363636363636365,0.36363636363636365,0.125,0.2,0.1111111111111111,0.1111111111111111,0.13636363636363635,1.0,0.22727272727272727,0.3111111111111111,0.1111111111111111,0.43225777777777774,0.4900625,0.42516818181818183,0.021739130434782608,,0.16666666666666666,0.5,13.634285714285713,26.79,0.3805970149253731,2.0,,0.10526315789473684,0.2222222222222222,0.25,0.5,1.0,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,0.16666666666666666,1.0,,,1.0,,,,,3.0,,,1.0,1.0,,,1.0,,0.022222222222222223,,,,1.0,,,,0.09090909090909091,1.0,2.0,,,0.16666666666666666,1.0,1.0,0.1111111111111111,0.03571428571428571,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,
201145,1610612746,Jeff Green,Jeff Green,201145,LAC,3379.0,56,11.0,114,114,36.0,48.0,12.0,228,4.0,7.0,2.0,2.0,2.0,,3.0,,2.0,,4.0,12.0,1.0,3.0,9.0,20.0,103,1.0,1.0,3.0,2.0,3.0,1.0,,7.0,4.0,4.0,,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,,1.0,,2.0,1.0,3.0,5.0,8.0,15.0,8.0,7.0,36.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.36666666666666664,1.0,0.875,0.45454545454545453,0.75,0.875,0.2,,,18.89763779527559,0.5,0.05,0.024390243902439025,0.05,0.05,0.018518518518518517,0.047619047619047616,,,0.25,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.5,0.13333333333333333,0.2,,,,0.13333333333333333,,,0.5,1.0,,0.6666666666666666,,0.50863,0.5182,0.6301625,0.36363636363636365,0.42105263157894735,0.15,0.35,6.95,25.8,0.3157894736842105,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,,,,,,,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,,0.25,1.0,,,,,,1.0,,,,,,,,1.0,1.0,2.0,0.16666666666666666,,,,True,,,,,,,,,,,,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,2499.0,42,10.0,83,83,27.0,35.0,10.0,166,5.0,6.0,2.0,3.0,5.0,,,,,,8.0,11.0,,,3.0,19.0,76,1.0,1.0,2.0,2.0,3.0,,3.0,7.0,12.0,4.0,,,,,1.0,1.0,2.0,,1.0,5.0,4.0,2.0,10.0,16.0,4.0,20.0,3.0,1.0,2.0,,,,,4.0,7.0,4.0,4.0,1.0,7.0,27.0,,0.75,0.8571428571428571,,,0.7272727272727273,1.0,0.6666666666666666,0.7272727272727273,1.0,0.6666666666666666,0.7307692307692307,1.0,0.7,,,,12.903225806451612,,0.37037037037037035,0.13793103448275862,0.14285714285714285,0.2926829268292683,0.0975609756097561,0.21428571428571427,0.3333333333333333,0.4444444444444444,,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.8,0.45454545454545453,,,,,,,,1.0,0.6666666666666666,,0.5454545454545454,,0.44231818181818183,0.635,0.5439333333333333,0.09090909090909091,0.09090909090909091,0.10526315789473684,0.3684210526315789,4.245454545454546,,0.3253012048192771,3.0,1.0,0.16666666666666666,0.6,0.6,0.6666666666666666,1.0,1.0,,2.0,,,4.0,,2.0,2.0,,2.0,2.0,1.0,0.8,,0.16666666666666666,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,
203143,1610612746,Pablo Prigioni,Pablo Prigioni,203143,LAC,941.0,16,-4.0,34,34,17.0,24.0,5.0,68,,,,,1.0,,1.0,,2.0,1.0,,2.0,,2.0,,,38,,,,,,1.0,,,,,,2.0,,,3.0,2.0,5.0,2.0,3.0,12.0,1.0,,,,1.0,1.0,,,,1.0,,2.0,,,3.0,,,,,17.0,1.0,,,,,,,,,,,,,,0.5,,,15.789473684210526,0.5,,0.08333333333333333,,,0.058823529411764705,,,,,,,,,0.25,0.25,,,,0.5,,,,,1.0,0.5,,0.4469375,,0.43965,,,,,13.55,27.299999999999997,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,
