EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,FtPoints,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTOffRebounds,FTDefRebounds,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,DefensiveGoaltends,HeaveMakes,Defensive 3 Seconds Violations
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,2239.0,37,12.0,75,75,51.0,36.0,8.0,150,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,3.0,4.0,6.0,9,4.0,7.0,24.0,69,2.0,2.0,1.0,4.0,3.0,5.0,4.0,6.0,18.0,8.0,4.0,12.0,5.0,3.0,1.0,1.0,1.0,1,4.0,5,2.0,7,2.0,2.0,1.0,3.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,18.0,51.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,1.0,0.6,0.75,0.6666666666666666,0.8181818181818182,0.75,0.6666666666666666,0.8181818181818182,0.4375,0.14285714285714285,0.5,22.89156626506024,0.6666666666666666,0.19047619047619047,0.07142857142857142,0.07142857142857142,0.09090909090909091,0.14285714285714285,0.08,0.16666666666666666,0.25,0.16666666666666666,0.125,0.2857142857142857,0.09090909090909091,0.1875,1.0,1.0,0.3333333333333333,0.125,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.125,0.5,1.0,1.0,0.3125,0.6,0.6,1.0,0.6666666666666666,1.0,0.3333333333333333,0.18181818181818182,1.0,0.18181818181818182,0.5,0.36363636363636365,0.75,0.625,0.6,0.52683125,0.7076,0.5353272727272728,0.16666666666666666,0.75,9.977777777777776,25.085714285714285,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,34061.0,568,139.0,1067,1072,262.0,230.0,148.0,2139,35.0,70.0,2.0,2.0,4.0,13.0,29.0,62.0,43.0,91.0,11.0,20.0,2.0,4.0,23.0,61.0,3.0,6.0,15.0,107.0,223,34.0,81.0,368.0,1147,10.0,17.0,4.0,26.0,31.0,61.0,8.0,19.0,111.0,54.0,160.0,72.0,60.0,23.0,,5.0,5.0,18,10.0,28,10.0,38,21.0,15.0,14.0,35.0,4.0,12.0,31.0,1.0,3.0,44.0,9.0,5.0,9.0,111.0,262.0,1.0,0.2523364485981308,0.25471698113207547,0.7058823529411765,0.41975308641975306,0.42105263157894735,0.425,0.4798206278026906,0.5882352941176471,0.5081967213114754,0.5197368421052632,0.5476190476190477,0.5375,0.553680981595092,0.5652173913043478,0.5869565217391305,0.26644736842105265,,,29.112903225806452,0.6,0.03546099290780142,0.015527950310559006,0.075,0.02564102564102564,0.05363984674329502,0.019342359767891684,,,0.018518518518518517,0.02857142857142857,0.07246376811594203,0.06629834254143646,0.23026315789473684,0.5,0.5645161290322581,0.2571428571428571,0.20394736842105263,0.46774193548387094,0.4915254237288136,0.1724137931034483,0.2993421052631579,0.4725274725274725,0.48863636363636365,0.3023255813953488,0.06578947368421052,0.55,0.55,1.0,0.20065789473684212,0.3770491803278688,0.3770491803278688,0.5652173913043478,0.09523809523809523,1.0,0.14285714285714285,0.1625,0.3076923076923077,0.05,0.5,0.1875,0.4,0.4967105263157895,0.38333333333333336,0.48741237623762373,0.4381285714285714,0.45767531645569615,0.07065217391304347,0.3016304347826087,10.27713004484305,25.335802469135796,0.24554826616682288,1.0,1.0,52.0,1.0,3.0,25.0,30.0,2.0,1.0,14.0,45.0,38.0,83.0,22.0,16.0,26.0,11.0,8.0,204.0,2.0,23.0,13.0,10.0,3.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,58.0,6.0,8.0,20.0,8.0,4.0,6.0,7.0,0.25,0.06278026905829596,0.11428571428571428,0.04838709677419355,0.03296703296703297,0.023809523809523808,0.019801980198019802,0.034722222222222224,0.1016949152542373,0.013888888888888888,0.6666666666666666,0.047619047619047616,0.3333333333333333,1.0,0.06289308176100629,0.08438818565400844,,,,,,,,,,,,,,,,,,True,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,37332.0,622,134.0,1164,1173,323.0,280.0,164.0,2337,39.0,70.0,13.0,28.0,16.0,24.0,8.0,21.0,2.0,2.0,,,,,,,,,,49.0,93,,,140.0,1242,17.0,34.0,,50.0,20.0,29.0,,,65.0,62.0,36.0,,,,,29.0,56.0,41,55.0,102,86.0,188,10.0,6.0,7.0,17.0,4.0,28.0,55.0,11.0,2.0,62.0,18.0,14.0,18.0,65.0,323.0,3.0,0.6326530612244898,0.7560975609756098,,,,,0.5268817204301075,0.5,0.6896551724137931,0.5268817204301075,0.5,0.6896551724137931,0.546875,0.5555555555555556,0.6632653061224489,,,,10.398230088495575,0.5882352941176471,0.1746031746031746,0.15774647887323945,0.15891472868217055,0.13488372093023257,0.16753926701570682,0.14912280701754385,0.09803921568627451,0.21428571428571427,0.2288135593220339,0.14166666666666666,0.14285714285714285,0.15151515151515152,0.7526881720430108,0.5571428571428572,0.6842105263157895,0.6410256410256411,0.22580645161290322,0.38095238095238093,0.42105263157894735,0.625,0.021505376344086023,1.0,1.0,0.5,,,,,,,,,0.8235294117647058,0.4642857142857143,,0.8275862068965517,0.6666666666666666,,,,,0.7526881720430108,,0.6116559139784945,0.5822928571428571,0.6654068965517241,0.35714285714285715,0.4642857142857143,2.5548387096774197,,0.2774914089347079,,,42.0,,16.0,25.0,,16.0,,15.0,9.0,6.0,15.0,4.0,2.0,5.0,2.0,2.0,36.0,3.0,8.0,6.0,2.0,,1.0,4.0,1.0,,4.0,,,,9.0,3.0,,73.0,3.0,,21.0,17.0,3.0,16.0,7.0,,0.16129032258064516,0.18571428571428572,0.09523809523809523,,0.19708029197080293,0.16379310344827586,0.1069182389937107,0.18333333333333332,0.10344827586206896,0.8888888888888888,,,,0.1891891891891892,0.1891891891891892,1.0,6.0,1.0,2.0,1.0,0.23076923076923078,0.02857142857142857,0.07692307692307693,,,,,,,,,,True,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,7058.0,118,-24.0,218,221,93.0,94.0,22.0,439,2.0,2.0,,,,,,2.0,2.0,4.0,1.0,6.0,,4.0,1.0,6.0,1.0,1.0,2.0,4.0,8,2.0,12.0,18.0,250,,,2.0,,,1.0,1.0,6.0,4.0,6.0,2.0,3.0,6.0,1.0,,2.0,,3,3.0,6,2.0,8,1.0,1.0,6.0,7.0,3.0,1.0,12.0,,1.0,9.0,1.0,1.0,2.0,4.0,93.0,3.0,0.75,0.75,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,,,0.35,,0.21428571428571427,0.391304347826087,,0.25,0.6,,,12.195121951219512,0.14285714285714285,0.05357142857142857,,0.06976744186046512,0.047619047619047616,0.06060606060606061,0.019230769230769232,,,0.047619047619047616,0.05555555555555555,0.058823529411764705,0.08333333333333333,0.1,1.0,1.0,0.5,0.1,,,,0.2,0.5,0.5,1.0,0.3,0.16666666666666666,0.16666666666666666,1.0,0.3,0.16666666666666666,0.16666666666666666,,,,0.5,,,0.5714285714285714,,0.2857142857142857,0.5,0.7,0.16666666666666666,0.5050450000000001,0.4227,0.5524857142857142,,0.2222222222222222,11.575,24.28333333333333,0.42660550458715596,1.0,,4.0,,,1.0,3.0,,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,4.0,2.0,2.0,2.0,1.0,,,,2.0,,1.0,,1.0,5.0,1.0,6.0,,,2.0,1.0,,2.0,1.0,,,,,,,,0.0625,,,1.0,0.5,,,0.09090909090909091,0.2,,,,,,,,,1.0,1.0,,,,,,,,True,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,4170.0,70,-33.0,129,130,63.0,49.0,20.0,259,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,,3.0,,1.0,,1.0,,7.0,,,2.0,5.0,11,,8.0,15.0,148,1.0,3.0,,2.0,2.0,5.0,,3.0,9.0,4.0,6.0,,6.0,,1.0,,,1,2.0,4,1.0,5,4.0,2.0,2.0,6.0,4.0,3.0,14.0,1.0,1.0,9.0,1.0,,1.0,9.0,63.0,2.0,0.4,0.4,,,,,0.45454545454545453,0.3333333333333333,0.4,0.2631578947368421,0.3333333333333333,0.25,0.3409090909090909,0.3333333333333333,0.4090909090909091,0.42105263157894735,0.125,,18.42105263157895,0.6666666666666666,0.058823529411764705,,0.05,,0.05555555555555555,,,,,0.14285714285714285,,0.058823529411764705,0.05263157894736842,1.0,1.0,,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.5,0.15789473684210525,,,,0.05263157894736842,,,,0.3684210526315789,,,,0.3333333333333333,1.0,,0.125,1.0,0.125,,0.25,,0.47368421052631576,,0.43252777777777784,0.47280000000000005,0.42647857142857143,0.13333333333333333,0.6,9.727272727272727,29.374999999999996,0.4883720930232558,,,5.0,,,5.0,,,1.0,1.0,5.0,5.0,10.0,5.0,,5.0,,,25.0,,,,,,1.0,2.0,,,1.0,2.0,,1.0,,,,6.0,,,1.0,2.0,1.0,,2.0,,0.09090909090909091,,0.14285714285714285,,,,,,,,,,,0.05,0.08333333333333333,1.0,1.0,,,,0.25,0.3333333333333333,,,,0.14285714285714285,,,,,,,True,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,8317.0,139,16.0,265,263,99.0,103.0,35.0,528,8.0,11.0,1.0,2.0,4.0,5.0,1.0,4.0,1.0,2.0,2.0,4.0,,1.0,,4.0,2.0,,2.0,10.0,17,2.0,8.0,31.0,278,1.0,2.0,2.0,2.0,5.0,6.0,,3.0,13.0,16.0,4.0,6.0,4.0,,,4.0,3.0,10,9.0,21,7.0,28,4.0,2.0,5.0,9.0,3.0,6.0,12.0,,,6.0,,,,13.0,99.0,2.0,0.8,0.8888888888888888,1.0,0.25,,0.25,0.5882352941176471,0.5,0.8333333333333334,0.52,0.25,0.5555555555555556,0.5535714285714286,0.25,0.5909090909090909,0.32,,,12.052117263843648,0.4444444444444444,0.13846153846153847,0.04,0.16393442622950818,0.08888888888888889,0.15079365079365079,0.058333333333333334,0.041666666666666664,0.125,0.08,0.16,0.2,0.1568627450980392,0.44,0.7272727272727273,0.8888888888888888,0.75,0.16,0.25,0.3333333333333333,1.0,0.08,0.5,0.5,1.0,0.16,0.5,0.5,1.0,0.16,,,,0.5,0.5,0.5,0.5555555555555556,0.8,0.1111111111111111,,0.2222222222222222,,0.76,,0.547446,0.5001,0.5654944444444445,0.06451612903225806,0.41935483870967744,4.7823529411764705,24.700000000000003,0.37358490566037733,,,5.0,,,3.0,,2.0,,3.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,,9.0,3.0,6.0,,3.0,2.0,,2.0,3.0,1.0,,,1.0,,,6.0,,,1.0,2.0,,,2.0,,0.17647058823529413,0.18181818181818182,0.25,,0.038461538461538464,0.04,0.08108108108108109,0.2,,,,,,0.038461538461538464,0.05555555555555555,,2.0,,,,0.25,,,,,,,,,,,,True,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,32797.0,547,169.0,1020,1031,244.0,232.0,148.0,2051,85.0,125.0,16.0,19.0,19.0,27.0,11.0,38.0,22.0,52.0,2.0,9.0,1.0,2.0,24.0,60.0,2.0,6.0,13.0,118.0,215,26.0,69.0,358.0,1056,18.0,27.0,4.0,41.0,24.0,43.0,7.0,15.0,91.0,100.0,136.0,36.0,60.0,24.0,,7.0,13.0,46,49.0,97,20.0,117,22.0,16.0,20.0,42.0,8.0,10.0,36.0,3.0,2.0,57.0,14.0,9.0,14.0,91.0,244.0,5.0,0.423728813559322,0.44642857142857145,0.46153846153846156,0.37681159420289856,0.4666666666666667,0.37681159420289856,0.5488372093023256,0.6666666666666666,0.5581395348837209,0.5528169014084507,0.6290322580645161,0.5948275862068966,0.5755627009646302,0.6612903225806451,0.6408450704225352,0.24295774647887325,,,29.638958858102434,0.5238095238095238,0.17253521126760563,0.04113924050632911,0.19574468085106383,0.037037037037037035,0.18304431599229287,0.039603960396039604,0.021739130434782608,0.02,0.12149532710280374,0.1891891891891892,0.22727272727272727,0.2032967032967033,0.44014084507042256,0.68,0.7391304347826086,0.5294117647058824,0.13380281690140844,0.2894736842105263,0.3142857142857143,0.2727272727272727,0.18309859154929578,0.4230769230769231,0.4230769230769231,0.09090909090909091,0.03169014084507042,0.2222222222222222,0.2222222222222222,1.0,0.2112676056338028,0.4,0.4,0.4166666666666667,0.6129032258064516,0.8421052631578947,0.06451612903225806,0.46551724137931033,0.7037037037037037,0.034482758620689655,0.5,0.22413793103448276,0.46153846153846156,0.6830985915492958,0.4,0.5482508802816901,0.5851974999999999,0.5562836206896552,0.11452513966480447,0.2541899441340782,6.5293023255814004,25.28405797101449,0.23921568627450981,2.0,1.0,44.0,1.0,2.0,22.0,42.0,12.0,,13.0,53.0,59.0,112.0,33.0,26.0,28.0,13.0,12.0,283.0,4.0,36.0,26.0,10.0,6.0,2.0,6.0,1.0,1.0,3.0,,7.0,,3.0,,5.0,64.0,7.0,,26.0,5.0,5.0,10.0,5.0,0.25,0.06046511627906977,0.08,0.07894736842105263,,0.07086614173228346,0.020618556701030927,0.04316546762589928,0.16981132075471697,0.031496062992125984,0.7142857142857143,0.06451612903225806,0.5,1.0,0.09477124183006536,0.1111111111111111,,2.0,,,,0.08695652173913043,,0.3125,,,,3.0,0.041666666666666664,,,,,True,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,32869.0,548,153.0,1023,1036,273.0,216.0,149.0,2059,7.0,12.0,2.0,3.0,3.0,5.0,2.0,10.0,3.0,7.0,20.0,30.0,3.0,5.0,32.0,79.0,11.0,11.0,23.0,12.0,29,52.0,109.0,192.0,1089,3.0,4.0,14.0,27.0,5.0,10.0,14.0,28.0,59.0,10.0,14.0,153.0,78.0,32.0,1.0,,3.0,14,24.0,45,3.0,48,3.0,2.0,4.0,7.0,2.0,19.0,39.0,1.0,1.0,30.0,3.0,1.0,5.0,59.0,273.0,2.0,0.4166666666666667,0.4166666666666667,0.9807692307692307,0.47706422018348627,0.5,0.48148148148148145,0.41379310344827586,0.75,0.5,0.6521739130434783,0.6666666666666666,0.6842105263157895,0.6530612244897959,0.7105263157894737,0.7023809523809523,0.7898550724637681,0.009174311926605505,0.03333333333333333,12.865497076023392,0.42857142857142855,0.08602150537634409,0.00974025974025974,0.06167400881057269,,0.07509881422924901,0.006036217303822937,0.011363636363636364,,0.049019607843137254,0.09259259259259259,0.13043478260869565,0.04678362573099415,0.08695652173913043,0.5833333333333334,0.7,0.42857142857142855,0.07246376811594203,0.2,0.25,1.0,0.050724637681159424,0.42857142857142855,0.42857142857142855,,0.21739130434782608,0.6666666666666666,0.6896551724137931,0.95,0.572463768115942,0.4050632911392405,0.4050632911392405,1.0,0.16666666666666666,0.6666666666666666,0.6111111111111112,0.13157894736842105,0.6,0.13157894736842105,0.6,0.6052631578947368,0.4782608695652174,0.8768115942028986,0.41025641025641024,0.5219047445255475,0.49298000000000003,0.5251229729729731,0.140625,0.3072916666666667,8.186206896551724,25.60458715596331,0.2668621700879765,3.0,5.0,12.0,6.0,3.0,7.0,3.0,,1.0,4.0,14.0,9.0,23.0,5.0,4.0,11.0,1.0,2.0,55.0,,20.0,14.0,6.0,,3.0,1.0,,,,,,,3.0,4.0,1.0,19.0,1.0,,6.0,4.0,1.0,3.0,5.0,0.42857142857142855,0.13793103448275862,0.16666666666666666,0.2,,0.008264462809917356,0.010101010101010102,,0.10714285714285714,,0.6,0.16666666666666666,0.45454545454545453,1.0,0.04195804195804196,0.17647058823529413,,7.0,1.0,,,0.30434782608695654,,,2.0,2.0,,,,1.0,0.3333333333333333,1.0,,True,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,26968.0,449,112.0,830,836,193.0,146.0,123.0,1666,14.0,37.0,7.0,14.0,3.0,5.0,14.0,39.0,7.0,21.0,17.0,39.0,2.0,5.0,19.0,43.0,5.0,7.0,10.0,35.0,97,36.0,82.0,221.0,907,11.0,18.0,11.0,51.0,7.0,17.0,9.0,15.0,62.0,32.0,38.0,102.0,43.0,19.0,1.0,7.0,17.0,46,55.0,105,25.0,130,9.0,8.0,8.0,17.0,5.0,10.0,20.0,3.0,,48.0,5.0,3.0,5.0,62.0,193.0,1.0,0.45714285714285713,0.5517241379310345,0.9444444444444444,0.43902439024390244,0.6,0.43902439024390244,0.36082474226804123,0.6111111111111112,0.4117647058823529,0.4972067039106145,0.7413793103448276,0.640625,0.5497512437810945,0.75,0.7209302325581395,0.4581005586592179,0.012195121951219513,0.02564102564102564,22.336065573770494,0.5294117647058824,0.24017467248908297,0.06367041198501873,0.25274725274725274,0.0457516339869281,0.24574209245742093,0.05714285714285714,0.04054054054054054,0.046511627906976744,0.2441860465116279,0.27586206896551724,0.17857142857142858,0.2462686567164179,0.20670391061452514,0.3783783783783784,0.5,0.2857142857142857,0.21787709497206703,0.358974358974359,0.3888888888888889,0.5714285714285714,0.11731843575418995,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.21787709497206703,0.4358974358974359,0.4473684210526316,0.9411764705882353,0.24022346368715083,0.4418604651162791,0.4418604651162791,0.9473684210526315,0.4827586206896552,0.5,0.1724137931034483,0.15625,0.6,0.15625,0.4,0.3125,0.7,0.664804469273743,0.4418604651162791,0.5043857541899442,0.5437727272727273,0.48599218750000006,0.23076923076923078,0.28054298642533937,7.727835051546392,24.441463414634143,0.2325301204819277,6.0,2.0,43.0,7.0,8.0,21.0,6.0,12.0,,12.0,19.0,8.0,27.0,4.0,4.0,17.0,1.0,1.0,62.0,9.0,7.0,5.0,2.0,3.0,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,5.0,,2.0,48.0,1.0,,14.0,7.0,2.0,2.0,6.0,0.6363636363636364,0.12371134020618557,0.24324324324324326,0.07692307692307693,,0.11214953271028037,0.023255813953488372,0.045454545454545456,0.2708333333333333,0.09473684210526316,0.4,0.20689655172413793,0.4,1.0,0.08762886597938144,0.12727272727272726,1.0,4.0,,,,0.26666666666666666,0.041666666666666664,0.14285714285714285,,,,3.0,0.03571428571428571,5.0,0.8333333333333334,0.8,1.0,True,,,
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,203.0,3,-9.0,7,7,,,2.0,14,,,,,,,,1.0,,,,,,,,,,,,,1,,,,9,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,11.11111111111111,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
