EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,SecondChanceTsPct,Usage,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,FG3A,Steals,BadPassSteals,FG3APct,Corner3Frequency,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimAssists,BadPassOutOfBoundsTurnovers,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,PenaltyTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,LostBallSteals,PtsPutbacks,Fg3aBlocked,Corner3Assists,FTOffRebounds,SelfOReb,LostBallTurnovers,Offensive Fouls Drawn,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,OffThreePtRebounds,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,HeaveAttempts,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3Frequency,Corner3PctBlocked,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,229.0,4,-2.0,7,6,1.0,13,2.0,1.0,3.0,2.0,2.0,8,2.0,2.0,1.0,2.0,1.0,0.25,1.0,50.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.46523333333333333,0.25,0.25,1.0,2.9333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626246,1610612759,Boban Marjanovic,Boban Marjanovic,1626246,SAS,2513.0,42,1.0,81,78,8.0,159,5.0,6.0,12.0,8.0,24.0,90,4.0,6.0,5.0,9.0,2.0,0.75,1.0,21.34831460674157,0.4166666666666667,0.5,0.4166666666666667,0.5401833333333333,0.15384615384615385,0.15384615384615385,0.25,6.183333333333334,32.0,46.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,8.0,1.0,1.0,3.0,4.0,6.0,12.0,14.0,2.0,3.0,3.0,2.0,1.0,6.0,4.0,2.0,7.0,1.0,10.0,4.0,14.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,10.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,12.0,32.0,3.0,2.0,0.875,0.875,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,0.75,0.8571428571428571,0.3333333333333333,0.25,0.35,0.14285714285714285,0.16666666666666666,0.28125,0.12121212121212122,0.25,0.125,0.08333333333333333,0.2857142857142857,0.3333333333333333,0.4,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,0.8,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,0.75,1.0,0.6093,0.676975,0.5,0.3950617283950617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,648.0,11,10.0,23,21,1.0,44,,,1.0,,,16,,,,,,,,8.333333333333334,,,0.5,0.48207500000000003,,,,19.1,8.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.3988,,0.34782608695652173,1.0,1.0,1.0,1.0,0.5,0.5,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,531.0,9,-11.0,19,19,,38,,3.0,4.0,,6.0,27,,,1.0,,,0.42857142857142855,,36.8421052631579,,0.42857142857142855,0.42857142857142855,0.41655,,,,12.075,3.0,7.0,,,,,,2.0,1.0,3.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,0.75,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,1.0,,,,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,,,0.40845,,0.15789473684210525,,3.0,1.0,1.0,0.42857142857142855,,24.766666666666666,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,564.0,9,-9.0,19,19,1.0,38,,1.0,2.0,,2.0,27,,,1.0,,,0.5,,15.0,,0.5,,0.39649999999999996,,,,14.95,3.0,7.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,2.0,2.0,2.0,1.0,,4.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,0.3813,,0.15789473684210525,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612759,Kevin Martin,Kevin Martin,2755,SAS,1555.0,26,8.0,48,46,6.0,94,2.0,1.0,7.0,1.0,16.0,45,,3.0,1.0,2.0,1.0,0.7272727272727273,0.75,24.074074074074073,0.2,0.1,0.5,0.51205,0.09090909090909091,0.125,0.1875,11.885714285714284,15.0,26.0,,,,,,1.0,4.0,3.0,,1.0,,,1.0,4.0,6.0,,1.0,2.0,,,5.0,,2.0,1.0,,3.0,,3.0,,,2.0,,2.0,,,3.0,,,,,,,,,4.0,15.0,1.0,,1.0,1.0,0.42857142857142855,,,0.75,0.75,1.5,1.0,,,0.08333333333333333,,0.2222222222222222,0.14285714285714285,,,,,0.2,,,0.16666666666666666,0.3333333333333333,,,,,1.0,1.0,1.0,0.4,,,,,0.5089,0.6285,0.25,0.3125,2.0,3.0,,,0.3,0.2,24.433333333333334,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612759,Andre Miller,Andre Miller,1889,SAS,1278.0,21,6.0,40,39,6.0,79,1.0,,2.0,2.0,7.0,43,,,1.0,2.0,,0.7,,10.869565217391305,0.25,,0.75,0.48889999999999995,,,,8.35,26.0,27.0,1.0,,,,,,1.0,1.0,,,,,2.0,2.0,2.0,,2.0,3.0,,1.0,7.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,2.0,26.0,,1.0,1.0,1.0,0.5,,,0.625,,,0.5,,,0.1111111111111111,,0.14285714285714285,0.125,,,,,,1.0,,0.2,,,1.0,1.0,1.0,,,,0.25,,,,,,,0.2857142857142857,0.65,,2.0,,,0.5,,31.85,,2.0,1.0,1.0,2.0,,,0.5,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,0.5,,,0.5,,,,,0.5,0.5,,,,,,0.5,3.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612759,David West,David West,2561,SAS,869.0,14,,29,28,3.0,57,1.0,,3.0,,7.0,26,,,,,,0.875,,12.5,0.25,,0.5,0.5109874999999999,,,,12.566666666666668,20.0,15.0,1.0,,,1.0,1.0,,2.0,2.0,,,2.0,2.0,,7.0,2.0,2.0,1.0,1.0,,,2.0,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,7.0,20.0,,,0.5,0.5,0.6666666666666666,,1.0,0.875,,1.1666666666666667,1.1666666666666667,,,0.5,,0.16666666666666666,0.3,,,,,1.0,,0.5,,0.3333333333333333,,1.0,1.0,,,,,0.5,,,0.3333333333333333,1.0,,0.55965,1.0,0.6896551724137931,,1.0,2.0,1.0,0.25,,24.6,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,920.0,15,3.0,29,27,3.0,56,5.0,1.0,6.0,1.0,8.0,36,,2.0,2.0,2.0,1.0,0.4444444444444444,1.0,31.25,0.625,0.125,0.875,0.54188125,0.1111111111111111,0.14285714285714285,0.25,3.033333333333333,14.0,24.0,2.0,1.0,1.0,2.0,4.0,,,2.0,1.0,1.0,2.0,4.0,1.0,5.0,,4.0,,2.0,,,6.0,2.0,,,,,3.0,3.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,5.0,14.0,1.0,,,,0.3333333333333333,1.0,0.5,0.4375,1.0,0.5,0.5,1.0,,,0.2222222222222222,,,0.2222222222222222,0.25,0.5,,,,,,,,0.4,1.0,,,,,,1.0,1.0,1.0,0.5,0.6193,0.592125,0.625,0.4827586206896552,,2.0,1.0,1.0,0.25,,24.85,,2.0,,,2.0,,,0.25,,,,,,,1.0,,1.0,,,,3.0,1.0,2.0,1.0,,,1.0,0.5,,,0.5,,,,,0.5,1.0,1.0,,,,,0.5,,3.0,0.5,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,0.5,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,1696.0,28,2.0,52,50,7.0,102,,3.0,7.0,,5.0,61,,,,,,0.2777777777777778,,16.949152542372882,,0.3333333333333333,0.2222222222222222,0.3798777777777778,,,,13.671428571428573,21.0,39.0,,,,,,1.0,4.0,1.0,,1.0,,3.0,,3.0,2.0,,2.0,3.0,,1.0,7.0,,2.0,,2.0,4.0,,4.0,,,1.0,,1.0,,,1.0,,,,,,,,,3.0,21.0,,,1.0,1.0,0.14285714285714285,,,0.2777777777777778,,0.375,0.375,,0.6666666666666666,,,0.25,0.10526315789473684,,,,,,,,0.2857142857142857,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,,,,,0.3384,0.388575,0.6,0.40384615384615385,2.0,2.0,,,0.2222222222222222,0.2222222222222222,24.5,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,1.0,3.0,,1.0,1.0,1.0,,1.0,0.5,,1.0,0.5,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
