EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,SecondChanceFtPoints,SecondChancePoints,BadPassTurnovers,DeadBallTurnovers,Travels,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceTsPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Loose Ball Fouls,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,3SecondViolations,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,OffLongMidRangeReboundPct,SecondChanceArc3PctAssisted,DefensiveGoaltends,on,PenaltyCorner3FGA,PenaltyCorner3Frequency
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,11536.0,192,-84.0,353,363,73,55.0,40.0,716,2.0,13.0,5.0,2.0,9.0,6.0,3.0,1.0,5.0,11.0,4.0,28.0,5.0,14.0,2.0,25.0,435,7.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,15.0,11.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,3.0,3.0,5.0,15.0,9.0,29.0,6.0,35.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,11.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,73,1.0,2.0,0.5,0.5,1.0,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.3333333333333333,0.27380952380952384,0.3333333333333333,0.2840909090909091,0.4,0.3333333333333333,0.17857142857142858,0.3076923076923077,0.1111111111111111,11.221945137157109,1.0,0.6428571428571429,0.13157894736842105,0.01935483870967742,0.13513513513513514,0.06818181818181818,0.13245033112582782,0.03015075376884422,0.043478260869565216,0.07894736842105263,0.14285714285714285,0.08695652173913043,0.175,0.19230769230769232,0.07142857142857142,0.5,0.30952380952380953,0.15384615384615385,0.2222222222222222,1.0,0.21428571428571427,0.2222222222222222,0.25,0.14285714285714285,0.07142857142857142,0.2619047619047619,0.45454545454545453,0.45454545454545453,1.0,0.625,0.125,0.6428571428571429,0.45454545454545453,0.5138952380952381,0.5454,0.38306666666666667,0.16,7.671428571428573,24.664285714285715,0.20679886685552407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,8581.0,143,,268,268,58,35.0,25.0,536,4.0,10.0,,5.0,13.0,1.0,1.0,,3.0,10.0,9.0,24.0,4.0,11.0,17.0,47.0,276,,,1.0,2.0,4.0,6.0,8.0,10.0,12.0,10.0,3.0,1.0,3.0,2.0,5.0,2.0,,1.0,2.0,12.0,,2.0,3.0,18.0,,21.0,2.0,23.0,2.0,5.0,3.0,2.0,1.0,,2.0,,8.0,,12.0,14.0,1.0,2.0,19.0,2.0,4.0,3.0,4.0,,6.0,58,1.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.36363636363636365,0.36363636363636365,0.375,0.5,0.42857142857142855,0.5,0.5340909090909091,0.75,0.3142857142857143,0.041666666666666664,,0.07692307692307693,15.59322033898305,0.5,,0.18556701030927836,0.018867924528301886,0.09090909090909091,,0.16153846153846155,0.014084507042253521,0.046511627906976744,,0.16666666666666666,0.125,0.2571428571428571,0.045454545454545456,0.09523809523809523,,0.2857142857142857,0.4,0.4,0.5,0.37142857142857144,0.38461538461538464,0.4166666666666667,0.02857142857142857,0.02857142857142857,0.2857142857142857,0.3,0.3,1.0,,,0.6,0.3,0.49544000000000005,,0.47975,0.1276595744680851,4.891666666666667,24.981818181818184,0.21641791044776118,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.18181818181818182,0.4,1.0,1.0,1.0,0.5,0.19047619047619047,0.25806451612903225,0.1276595744680851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201150,1610612766,Spencer Hawes,Spencer Hawes,201150,CHA,1538.0,26,7.0,48,51,25,17.0,4.0,99,,,,2.0,2.0,1.0,,,,1.0,3.0,3.0,,1.0,3.0,9.0,44,,,1.0,1.0,3.0,5.0,2.0,4.0,,1.0,,,,,,,,,,,,,1.0,5.0,1.0,7.0,,7.0,,,,,,,1.0,,2.0,,4.0,2.0,1.0,,4.0,1.0,1.0,,1.0,,5.0,25,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,0.75,1.0,0.75,0.8333333333333334,0.25,,,,13.461538461538462,,0.5,0.25,,0.125,,0.21428571428571427,,,,0.4,0.14285714285714285,0.25,0.2,,,,,,,0.5,1.0,1.0,0.25,,0.25,,,,,,0.25,,0.4074625,,0.3632,0.5555555555555556,12.833333333333334,24.5,0.5208333333333334,,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,0.2,0.25,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202391,1610612766,Jeremy Lin,Jeremy Lin,202391,CHA,7446.0,124,-3.0,234,239,97,44.0,26.0,473,9.0,16.0,1.0,2.0,5.0,6.0,1.0,,3.0,9.0,13.0,27.0,3.0,10.0,25.0,60.0,251,1.0,2.0,4.0,9.0,17.0,25.0,6.0,20.0,6.0,9.0,3.0,1.0,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,,2.0,3.0,7.0,,10.0,2.0,12.0,,3.0,,3.0,2.0,,8.0,3.0,5.0,1.0,13.0,26.0,1.0,3.0,31.0,4.0,,,,,25.0,97,1.0,4.0,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.3,0.3,0.48148148148148145,0.4444444444444444,0.47297297297297297,0.36363636363636365,0.5882352941176471,0.625,0.2702702702702703,0.037037037037037035,0.0625,,22.519083969465647,0.25,,0.08860759493670886,0.024096385542168676,0.09090909090909091,,0.08928571428571429,0.017857142857142856,0.02564102564102564,,0.041666666666666664,0.08333333333333333,0.12903225806451613,0.1,,,0.43243243243243246,0.5625,0.6,0.3333333333333333,0.13513513513513514,0.4,0.4,0.16216216216216217,0.02702702702702703,0.24324324324324326,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.7027027027027027,0.3333333333333333,0.5282824324324323,0.5661999999999999,0.5353090909090908,0.4166666666666667,6.807407407407409,25.2,0.41452991452991456,5.0,,,,2.0,6.0,,3.0,13.0,,,0.07692307692307693,,,,,0.45454545454545453,0.2765957446808511,0.35135135135135137,,2.0,2.0,,0.3333333333333333,0.3333333333333333,,3.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,0.04,0.6666666666666666,0.6,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,15589.0,260,-62.0,487,491,126,73.0,50.0,978,24.0,56.0,4.0,7.0,20.0,34.0,3.0,2.0,12.0,40.0,42.0,110.0,14.0,43.0,33.0,159.0,557,6.0,5.0,15.0,34.0,9.0,48.0,4.0,80.0,18.0,39.0,12.0,22.0,21.0,7.0,28.0,7.0,,11.0,7.0,63.0,1.0,2.0,4.0,13.0,1.0,18.0,3.0,21.0,1.0,9.0,5.0,4.0,8.0,3.0,12.0,3.0,6.0,2.0,10.0,33.0,1.0,1.0,35.0,1.0,3.0,1.0,4.0,3.0,48.0,126,1.0,1.0,0.047619047619047616,0.047619047619047616,0.42857142857142855,0.32558139534883723,0.3333333333333333,0.38181818181818183,0.4411764705882353,0.4117647058823529,0.3979591836734694,0.4732142857142857,0.4528301886792453,0.28104575163398693,0.2,0.2857142857142857,0.15,33.027522935779814,0.6666666666666666,0.0625,0.08074534161490683,0.010362694300518135,0.07017543859649122,0.015873015873015872,0.0779816513761468,0.01171875,0.024691358024691357,,0.045454545454545456,0.07272727272727272,0.11290322580645161,0.05405405405405406,0.014084507042253521,0.75,0.3660130718954248,0.42857142857142855,0.6,0.08333333333333333,0.13071895424836602,0.35,0.4117647058823529,0.2222222222222222,0.0196078431372549,0.26143790849673204,0.3,0.3076923076923077,0.3333333333333333,0.36363636363636365,0.18181818181818182,0.6470588235294118,0.3076923076923077,0.4952424342105262,0.53818,0.4717302083333334,0.3018867924528302,7.597272727272727,26.309302325581395,0.2587268993839836,17.0,2.0,,10.0,5.0,4.0,,4.0,17.0,1.0,0.45454545454545453,0.1,,0.6666666666666666,0.6666666666666666,1.0,0.3469387755102041,0.10778443113772455,0.13821138211382114,0.06289308176100629,11.0,1.0,,0.3235294117647059,0.3548387096774194,,6.0,3.0,15.0,15.0,24.0,,,4.0,,,0.2727272727272727,0.35294117647058826,0.30612244897959184,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.3333333333333333,0.45454545454545453,0.023255813953488372,0.08823529411764706,0.025,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.2,0.022727272727272728,,,,,True,,
201584,1610612766,Courtney Lee,Courtney Lee,201584,CHA,12015.0,200,-33.0,381,377,101,62.0,39.0,758,4.0,10.0,2.0,3.0,6.0,14.0,,,4.0,7.0,14.0,30.0,4.0,7.0,10.0,50.0,425,4.0,1.0,3.0,7.0,7.0,13.0,6.0,22.0,9.0,7.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,,1.0,8.0,,5.0,5.0,6.0,1.0,12.0,5.0,17.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,16.0,6.0,1.0,,11.0,1.0,2.0,1.0,2.0,2.0,13.0,101,5.0,1.0,0.21428571428571427,0.2727272727272727,0.75,0.5714285714285714,0.5714285714285714,0.4666666666666667,0.42857142857142855,0.5405405405405406,0.42857142857142855,0.5952380952380952,0.65,0.1891891891891892,0.06666666666666667,0.1,0.16666666666666666,10.538641686182672,0.6666666666666666,0.08333333333333333,0.05042016806722689,0.032467532467532464,0.11627906976744186,,0.06790123456790123,0.024875621890547265,0.03389830508474576,,0.034482758620689655,0.09523809523809523,0.020833333333333332,0.07142857142857142,0.058823529411764705,1.0,0.2702702702702703,0.4,0.4444444444444444,,0.16216216216216217,0.5,0.6,0.3783783783783784,,0.1891891891891892,0.5714285714285714,0.5714285714285714,0.75,0.4,,0.4594594594594595,0.5714285714285714,0.46386351351351346,0.5262800000000001,0.41787142857142856,0.26,9.810000000000002,25.28571428571429,0.2650918635170604,2.0,,3.0,14.0,1.0,1.0,,1.0,5.0,,1.1666666666666667,0.2,,,,,0.2857142857142857,0.12195121951219512,0.14705882352941177,0.28,7.0,,,0.5,0.5,0.42857142857142855,2.0,1.0,,,3.0,,,,,0.02127659574468085,0.2,1.0,,2.0,,1.0,,4.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.1,,,,,1.0,,,1.0,,,6.0,0.041666666666666664,1.0,,True,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,6106.0,102,-1.0,195,197,49,29.0,20.0,392,7.0,17.0,5.0,3.0,6.0,2.0,,,,,12.0,25.0,,,13.0,37.0,212,5.0,,3.0,7.0,4.0,10.0,16.0,8.0,,,,2.0,1.0,1.0,2.0,1.0,,,,5.0,,9.0,4.0,16.0,1.0,21.0,9.0,30.0,1.0,1.0,1.0,,1.0,,5.0,,6.0,1.0,16.0,12.0,4.0,,15.0,2.0,2.0,2.0,2.0,1.0,10.0,49,2.0,1.0,0.6666666666666666,0.7272727272727273,,,,0.48,0.42857142857142855,0.48,0.42857142857142855,0.5606060606060606,0.5555555555555556,,0.08,0.11764705882352941,,16.742081447963802,0.2,0.14285714285714285,0.25,0.11842105263157894,0.15384615384615385,,0.2222222222222222,0.0891089108910891,0.12121212121212122,,0.3333333333333333,0.13636363636363635,0.2916666666666667,0.13333333333333333,0.09090909090909091,0.5,0.68,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.24,0.5,0.5,0.08,,,,,,1.0,,0.68,,0.5416040000000001,0.63072,0.5234,0.2702702702702703,4.323999999999999,,0.2512820512820513,4.0,,4.0,6.0,1.0,4.0,1.0,,6.0,,0.42857142857142855,0.18181818181818182,1.0,,,,0.5714285714285714,0.1935483870967742,0.1935483870967742,0.16216216216216217,2.0,2.0,3.0,1.0,1.0,0.5,2.0,,,,,,,1.0,,0.09523809523809523,,0.5,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,0.2,0.2,,,,,0.2,,,,,,2.0,0.13636363636363635,,,True,,
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,265.0,4,2.0,7,6,6,,,13,,1.0,,,,,,,,1.0,,1.0,,1.0,,,6,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,0.5,1.0,1.0,,28.57142857142857,,,0.25,,,,0.16666666666666666,,,,,1.0,,,,,0.5,,,,,,,,,0.5,,,,,,1.0,,0.503825,,0.503825,,2.7,24.4,0.8571428571428571,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,8642.0,144,-60.0,267,265,63,35.0,25.0,532,15.0,23.0,7.0,15.0,34.0,9.0,,,,,30.0,66.0,,,6.0,66.0,321,9.0,,7.0,13.0,4.0,18.0,26.0,34.0,,,,6.0,2.0,6.0,8.0,5.0,1.0,1.0,,22.0,2.0,8.0,6.0,20.0,1.0,27.0,10.0,37.0,,4.0,2.0,2.0,1.0,,4.0,1.0,10.0,,12.0,6.0,2.0,,9.0,1.0,2.0,,2.0,,18.0,63,,1.0,0.43333333333333335,0.5,,,,0.45454545454545453,0.5384615384615384,0.45454545454545453,0.5384615384615384,0.4714285714285714,0.6,,0.09090909090909091,0.08695652173913043,0.08823529411764706,25.170068027210885,0.25,0.14285714285714285,0.23255813953488372,0.07407407407407407,0.2222222222222222,0.058823529411764705,0.23008849557522124,0.07042253521126761,0.125,0.06451612903225806,0.2,0.37037037037037035,0.14705882352941177,0.3157894736842105,,,0.3484848484848485,0.6521739130434783,0.7142857142857143,0.4666666666666667,0.5151515151515151,0.4411764705882353,0.4838709677419355,0.13636363636363635,,,,,,0.7777777777777778,,0.3484848484848485,,0.4651090909090909,0.6270888888888888,0.4523153846153847,0.2727272727272727,6.856060606060606,,0.23595505617977527,3.0,,2.0,10.0,1.0,3.0,1.0,1.0,4.0,1.0,0.5,,0.4,,,,0.23076923076923078,0.057971014492753624,0.057971014492753624,0.15151515151515152,,1.0,,,,,3.0,,,,,1.0,1.0,,,0.05714285714285714,,1.0,,4.0,,,,4.0,,,,,1.0,,,,,,,,1.0,,,0.4444444444444444,0.4444444444444444,,0.1111111111111111,,,0.5714285714285714,,,,,,8.0,0.030303030303030304,,,True,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,6227.0,104,-76.0,195,198,32,15.0,21.0,393,4.0,5.0,1.0,2.0,3.0,8.0,2.0,1.0,4.0,12.0,8.0,16.0,4.0,14.0,14.0,42.0,258,1.0,2.0,2.0,3.0,3.0,10.0,6.0,10.0,6.0,12.0,4.0,,3.0,1.0,4.0,1.0,,1.0,1.0,9.0,,2.0,3.0,6.0,1.0,10.0,2.0,12.0,1.0,1.0,1.0,,3.0,1.0,5.0,,2.0,,6.0,9.0,1.0,,17.0,,,,,,10.0,32,,,0.375,0.42857142857142855,0.5,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.4666666666666667,0.7,0.5675675675675675,0.7142857142857143,0.4666666666666667,,,,19.004524886877828,0.6,0.16666666666666666,0.09836065573770492,0.02666666666666667,0.15789473684210525,,0.1125,0.01904761904761905,0.030303030303030304,,,0.05263157894736842,0.18518518518518517,0.16666666666666666,0.05555555555555555,,0.16666666666666666,0.8,0.8,,0.1,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.6333333333333333,0.3333333333333333,0.5113633333333333,0.5884166666666667,0.5004799999999999,0.23809523809523808,10.40625,24.500000000000004,0.1641025641025641,1.0,,1.0,3.0,2.0,2.0,1.0,,4.0,,0.375,0.14285714285714285,1.0,,,,0.2,0.1891891891891892,0.2,0.07142857142857142,2.0,,,0.25,0.25,0.5,1.0,1.0,2.0,2.0,6.0,,,,,,0.3333333333333333,1.0,0.4,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,3.0,,,,,0.5,1.0,0.3333333333333333,,,,,1.0,,,,0.5,0.17647058823529413,2.0,0.05263157894736842,,1.0,True,,
