EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,OffAtRimReboundPct,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,SelfOReb,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls,HeaveAttempts,BlockingFouls,on,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,632.0,11,-5.0,22,19,8,5,2,41,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,30,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,2.0,8,2.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,4.3478260869565215,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.435,,0.435,,,,1.0,5.5,,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,
203143,1610612746,Pablo Prigioni,Pablo Prigioni,203143,LAC,379.0,6,5.0,13,13,5,2,3,26,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,1630.0,27,12.0,51,55,17,19,7,106,2.0,4.0,,,1.0,1.0,,1.0,4.0,7.0,,2.0,5.0,,,2.0,6.0,12.0,2.0,5.0,2.0,20.0,44,2.0,2.0,,4.0,1.0,4.0,,2.0,2.0,4.0,4.0,8.0,3.0,3.0,,5.0,2.0,2.0,6.0,1.0,7.0,1.0,,5.0,,1.0,15.0,,1.0,3.0,2.0,5.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,4.0,,,2.0,,,1.0,4.0,17,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4,,0.4,0.5,1.0,0.25,0.5294117647058824,1.0,0.16666666666666666,0.5555555555555556,1.0,0.2857142857142857,0.29411764705882354,0.16666666666666666,0.5,,31.666666666666668,1.0,0.09090909090909091,0.047619047619047616,0.3333333333333333,,0.16129032258064516,0.038461538461538464,0.1111111111111111,,0.1111111111111111,0.2,0.5,0.23529411764705882,0.5,1.0,1.0,0.058823529411764705,,,,0.4117647058823529,0.5714285714285714,0.5714285714285714,,,0.29411764705882354,0.4,0.4,0.5,,,,0.16666666666666666,1.0,0.3333333333333333,,0.5294117647058824,0.4,0.453285294117647,0.41725,0.41095,,,0.2,0.2,11.708333333333334,26.660000000000004,0.3333333333333333,,,,,,,,,,1.0,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,2303.0,38,-6.0,70,72,14,11,12,142,,,,,,,,,1.0,5.0,,1.0,4.0,,1.0,2.0,1.0,5.0,1.0,4.0,1.0,6.0,74,,,,,,,1.0,2.0,,3.0,2.0,,3.0,,,4.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,4.0,4.0,,4.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,2.0,,1.0,,3.0,14,,,1.0,1.0,1.0,0.25,0.5,0.25,0.2,,,0.2777777777777778,,0.75,0.3,,0.75,0.4444444444444444,,,,13.253012048192772,1.0,0.15384615384615385,,,,0.0975609756097561,,,,0.125,,,,,,,,,,,0.5555555555555556,0.2,0.2,1.0,,0.4444444444444444,0.25,0.25,1.0,,,,,,1.0,0.5,0.4444444444444444,0.25,0.4575166666666667,,0.531375,0.1,0.16666666666666666,,0.5,18.419999999999998,25.925000000000004,0.2,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,2883.0,48,2.0,94,96,41,40,16,190,7.0,9.0,2.0,3.0,4.0,5.0,1.0,1.0,,,,,,,,,8.0,10.0,,,6.0,22.0,89,3.0,4.0,,8.0,5.0,6.0,,,5.0,15.0,10.0,6.0,,,4.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,3.0,8.0,3.0,11.0,15.0,11.0,26.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,7.0,1.0,,14.0,,2.0,5.0,15.0,41,,1.0,0.625,0.8333333333333334,,,,,0.8,0.75,0.8333333333333334,0.8,0.75,0.8333333333333334,0.6470588235294118,0.5714285714285714,0.625,,,,,16.666666666666668,0.5,0.2972972972972973,0.22857142857142856,0.13043478260869565,0.1875,0.23333333333333334,0.21568627450980393,0.2222222222222222,0.2727272727272727,0.25,0.125,0.14285714285714285,0.9,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.1,1.0,1.0,,,,,,,,,,,0.75,0.6666666666666666,,0.8333333333333334,0.8,,,0.9,,0.75641,0.67275,0.7189833333333334,0.16666666666666666,0.16666666666666666,0.36363636363636365,0.6818181818181818,0.95,,0.43617021276595747,,,,,,,,,,1.0,,,,,1.0,,1.0,,,0.25,0.38461538461538464,,,,,,,,,0.4,2.0,,1.0,1.0,,1.0,1.0,1.0,,0.16666666666666666,,0.5,1.0,,,1.0,,,False,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,1506.0,25,-4.0,47,50,9,7,4,97,2.0,3.0,,,,,,2.0,2.0,6.0,,,,,,,4.0,11.0,,,6.0,14.0,52,,1.0,,,,2.0,,,2.0,2.0,8.0,,,,,,,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,,3.0,5.0,8.0,,8.0,1.0,1.0,,,,,,1.0,2.0,,,4.0,,,8.0,,3.0,1.0,2.0,9,,1.0,1.0,1.0,,,,,0.36363636363636365,,,0.36363636363636365,,,0.4666666666666667,,0.3333333333333333,,,,,28.30188679245283,,0.2631578947368421,,0.2727272727272727,,0.26666666666666666,,,,0.125,0.2857142857142857,0.25,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,0.2727272727272727,,0.48703636363636355,0.3991,0.41575,0.21428571428571427,0.21428571428571427,,0.14285714285714285,10.80909090909091,,0.19148936170212766,,,,,,,,,,,,,,,,,,,,0.25,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,6917.0,115,4.0,224,232,67,69,28,456,3.0,4.0,1.0,1.0,2.0,2.0,6.0,15.0,13.0,34.0,3.0,1.0,11.0,2.0,,4.0,22.0,53.0,1.0,14.0,7.0,54.0,224,2.0,4.0,4.0,6.0,9.0,21.0,,4.0,4.0,22.0,8.0,36.0,3.0,,,11.0,1.0,1.0,6.0,,6.0,,,4.0,1.0,1.0,12.0,,1.0,5.0,4.0,9.0,1.0,10.0,5.0,4.0,1.0,4.0,3.0,1.0,5.0,1.0,5.0,,,9.0,,,7.0,,,2.0,22.0,67,1.0,2.0,0.18181818181818182,0.18181818181818182,1.0,0.07142857142857142,,0.07142857142857142,0.41509433962264153,0.5,0.42857142857142855,0.35074626865671643,0.25,0.36,0.38571428571428573,0.3333333333333333,0.4074074074074074,0.208955223880597,0.018867924528301886,,,29.18287937743191,0.8,0.04819277108433735,0.012048192771084338,0.11627906976744186,,0.07142857142857142,0.008620689655172414,0.02564102564102564,,,0.13333333333333333,0.07692307692307693,0.05970149253731343,0.75,0.75,0.3333333333333333,0.22388059701492538,0.4,0.42857142857142855,0.16666666666666666,0.5074626865671642,0.38235294117647056,0.38235294117647056,0.15384615384615385,0.04477611940298507,0.16417910447761194,0.09090909090909091,0.09090909090909091,1.0,0.125,1.0,0.25,0.08,1.0,0.16,,0.26865671641791045,0.09090909090909091,0.43526567164179103,0.5002083333333334,0.42222000000000004,0.014705882352941176,,0.1111111111111111,0.4074074074074074,14.111320754716983,25.907142857142855,0.29910714285714285,,2.0,,,,,1.0,,,2.0,,,,1.0,,,,,0.06666666666666667,0.038461538461538464,0.1,,,,0.25,,,,0.06666666666666667,,2.0,,,1.0,,,,,,,,0.023255813953488372,,1.0,1.0,,,,False,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,3981.0,66,5.0,130,131,37,37,15,261,6.0,7.0,2.0,2.0,2.0,3.0,3.0,7.0,,,,,,,,,9.0,14.0,,,3.0,21.0,128,2.0,2.0,,4.0,2.0,4.0,,,3.0,7.0,12.0,6.0,,,4.0,,,,1.0,2.0,3.0,,2.0,1.0,,,8.0,,8.0,5.0,12.0,22.0,8.0,30.0,6.0,2.0,4.0,,,2.0,2.0,4.0,8.0,,1.0,6.0,,,6.0,,2.0,2.0,7.0,37,,1.0,0.6666666666666666,0.8571428571428571,,,,,0.6428571428571429,1.0,0.5,0.6428571428571429,1.0,0.5,0.6176470588235294,1.0,0.5833333333333334,,,,,12.413793103448276,,0.27906976744186046,0.1702127659574468,0.2631578947368421,,0.27419354838709675,0.12307692307692308,0.2857142857142857,,0.25,0.26666666666666666,0.25,0.5,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,,,1.0,1.0,,0.75,0.6666666666666666,,,0.5,,0.4480571428571429,0.6422,0.5093,0.13333333333333333,0.13333333333333333,0.19047619047619047,0.3333333333333333,4.2785714285714285,,0.2846153846153846,,,,,,1.0,,,,,,1.0,,,3.0,2.0,3.0,,,0.2857142857142857,0.29411764705882354,,,,,,,,,0.2222222222222222,,,5.0,,1.0,1.0,2.0,0.8333333333333334,,,,,0.6666666666666666,,,1.0,,,False,1.0,,,
201145,1610612746,Jeff Green,Jeff Green,201145,LAC,5864.0,98,,192,196,54,56,19,388,10.0,16.0,2.0,2.0,3.0,3.0,,4.0,,3.0,2.0,1.0,6.0,1.0,,,10.0,23.0,3.0,8.0,12.0,41.0,193,2.0,2.0,1.0,5.0,3.0,4.0,2.0,2.0,,12.0,4.0,16.0,9.0,,,6.0,1.0,1.0,,,,,,,,,,,1.0,2.0,4.0,6.0,2.0,8.0,5.0,4.0,1.0,1.0,,2.0,3.0,4.0,9.0,,2.0,12.0,1.0,2.0,19.0,,10.0,,12.0,54,2.0,,0.2,0.2,1.0,0.375,1.0,0.375,0.43478260869565216,1.0,0.75,0.46774193548387094,0.6666666666666666,1.0,0.5125,0.625,1.0,0.25806451612903225,0.043478260869565216,0.0625,,20.093457943925234,0.3333333333333333,0.05555555555555555,0.014084507042253521,0.058823529411764705,,0.05660377358490566,0.010638297872340425,0.027777777777777776,,,,0.2,0.5161290322580645,0.625,0.6666666666666666,0.2,0.12903225806451613,,,,0.0967741935483871,,,,0.06451612903225806,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,,,0.7741935483870968,0.16666666666666666,0.5331951612903226,0.45085,0.6664333333333334,0.25,0.3125,0.12195121951219512,0.2926829268292683,5.030434782608696,25.275,0.28125,2.0,,2.0,,,,1.0,,,1.0,,,,,2.0,,2.0,,,,0.14814814814814814,1.0,1.0,1.0,,,,0.3333333333333333,,,1.0,1.0,,,1.0,2.0,2.0,,0.09090909090909091,,,,1.0,,2.0,,,,False,,2.0,1.0,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,5130.0,86,-3.0,163,168,53,44,21,331,11.0,13.0,2.0,2.0,2.0,2.0,4.0,13.0,,2.0,,3.0,11.0,2.0,1.0,5.0,15.0,28.0,3.0,11.0,4.0,43.0,166,3.0,4.0,2.0,7.0,3.0,6.0,1.0,5.0,1.0,10.0,4.0,26.0,3.0,6.0,2.0,11.0,3.0,,3.0,2.0,5.0,1.0,1.0,,1.0,2.0,12.0,1.0,2.0,4.0,4.0,8.0,3.0,11.0,2.0,1.0,1.0,4.0,1.0,,4.0,3.0,8.0,,,7.0,1.0,,6.0,,2.0,2.0,10.0,53,1.0,1.0,0.13333333333333333,0.14285714285714285,0.3333333333333333,0.2727272727272727,0.2,0.2727272727272727,0.5357142857142857,0.75,0.5,0.5,0.5,0.4090909090909091,0.524390243902439,0.5,0.4166666666666667,0.28205128205128205,,,,24.06417112299465,1.0,0.06451612903225806,0.034482758620689655,0.13333333333333333,0.04,0.08695652173913043,0.03614457831325301,0.038461538461538464,,,0.13636363636363635,0.125,0.3333333333333333,0.8461538461538461,0.8461538461538461,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.3076923076923077,,0.05128205128205128,,,,,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.18181818181818182,1.0,0.45454545454545453,0.2,0.6153846153846154,0.2727272727272727,0.47714210526315787,0.4721125,0.44011363636363643,0.05128205128205128,0.07142857142857142,0.16279069767441862,0.23255813953488372,5.667857142857142,26.136363636363637,0.32515337423312884,,,,,,,3.0,,,1.0,,2.0,,,,,,,,0.041666666666666664,0.14285714285714285,,,,,,,,,,1.0,,,1.0,2.0,,,,,0.043478260869565216,0.25,0.05263157894736842,,,,,,,False,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,4201.0,70,32.0,139,142,61,70,24,281,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,4.0,2.0,4.0,,1.0,3.0,2.0,4.0,3.0,8.0,3.0,16.0,116,2.0,2.0,,4.0,,,2.0,7.0,,6.0,,4.0,9.0,,4.0,3.0,2.0,,2.0,,2.0,,,2.0,,,4.0,1.0,4.0,4.0,9.0,13.0,5.0,18.0,1.0,1.0,,,,1.0,1.0,3.0,6.0,,,2.0,,,3.0,,,,6.0,61,,,,,1.0,0.375,0.2857142857142857,0.42857142857142855,0.5,1.0,,0.5416666666666666,1.0,0.42857142857142855,0.6153846153846154,1.0,0.42857142857142855,0.6666666666666666,,,,8.484848484848484,,0.17307692307692307,0.0784313725490196,0.14814814814814814,0.047619047619047616,0.16455696202531644,0.06944444444444445,0.08695652173913043,0.058823529411764705,0.14285714285714285,0.15,0.14285714285714285,0.08333333333333333,1.0,1.0,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,,,,0.42857142857142855,0.3333333333333333,0.75,0.6666666666666666,0.5079499999999999,0.4679,0.55152,0.07692307692307693,,0.25,0.375,11.725000000000001,28.625,0.43884892086330934,1.0,,4.0,,,,,,,,,1.0,,1.0,4.0,2.0,4.0,,,0.2222222222222222,0.15,0.25,0.25,1.0,,,,0.5714285714285714,0.1111111111111111,,,,,,,2.0,3.0,,,0.10526315789473684,,,0.75,,,,1.0,,False,,1.0,0.25,1.0
203143,1610612746,Pablo Prigioni,Pablo Prigioni,203143,LAC,1170.0,20,-9.0,43,44,24,30,5,87,,,,,,,,1.0,,2.0,,,2.0,,,1.0,,3.0,,2.0,,,49,,,,,,1.0,,1.0,,,,,,,,2.0,,,4.0,2.0,6.0,2.0,,4.0,,,14.0,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,2.0,3.0,,6.0,,1.0,,,,,,,,,24,2.0,,,,,,,,,,,,,,,,,0.4,,,,17.02127659574468,0.3333333333333333,,0.0625,0.09090909090909091,,0.05,0.047619047619047616,,,,0.1111111111111111,,,,,,0.2,,,,0.4,,,,,0.4,,,,,,,,,0.5,,0.4,,0.43506999999999996,,0.413625,,,,,14.133333333333335,27.299999999999997,0.5581395348837209,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.2,,0.2,,,,,,,False,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,308.0,5,-15.0,9,14,6,8,1,23,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
203912,1610612746,CJ Wilcox,CJ Wilcox,203912,LAC,448.0,7,9.0,16,14,10,8,2,30,,,,,,,,,,1.0,,,,,,,,1.0,,,,,9,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,5.555555555555555,,,,0.25,,0.1111111111111111,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.398,,0.398,,,,,17.8,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
201965,1610612746,Jeff Ayres,Jeff Ayres,201965,LAC,144.0,2,3.0,7,6,7,6,1,13,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,3.0,5,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,3.0,7,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.5,,1.5,,,,,12.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.9107,,0.9107,1.0,1.0,,1.0,0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,,
