EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,SecondChanceFg3Pct,OffFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,LongMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SelfOReb,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SelfORebPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,Defensive 3 Seconds Violations,3SecondViolations
201945,1610612757,Gerald Henderson,Gerald Henderson,201945,POR,9508.0,158,-21,307,312,73.0,83,35,619,6.0,9.0,1.0,2.0,6.0,8.0,27.0,2.0,5.0,4.0,7.0,2.0,3.0,16.0,42,6.0,12.0,7.0,57.0,340,1.0,3.0,2.0,4.0,3.0,13.0,2.0,3.0,2.0,14.0,16.0,16.0,15.0,3.0,7.0,4.0,3.0,9.0,3.0,12.0,3.0,6.0,3.0,27.0,1.0,1.0,5.0,18.0,1.0,24.0,2.0,26.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,10.0,1.0,9.0,3.0,1.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,14.0,73.0,0.5,0.5,0.8333333333333334,0.5,0.6666666666666666,0.5,0.38095238095238093,0.3333333333333333,0.23076923076923078,0.46296296296296297,0.3333333333333333,0.375,0.49137931034482757,0.5,0.4117647058823529,0.2222222222222222,0.07142857142857142,0.5,17.84702549575071,0.6,0.08333333333333333,0.17142857142857143,0.009259259259259259,0.125,0.02040816326530612,0.15862068965517243,0.012738853503184714,0.02702702702702703,0.02702702702702703,0.11538461538461539,0.16666666666666666,0.20930232558139536,0.14705882352941177,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,0.2962962962962963,0.2962962962962963,0.375,0.09259259259259259,0.4,0.4,1.0,0.12962962962962962,0.5714285714285714,0.5714285714285714,0.75,0.0625,0.1875,0.6666666666666666,0.3888888888888889,0.5714285714285714,0.4506694444444445,0.3722,0.4067625,0.06896551724137931,0.08695652173913043,0.07017543859649122,0.24561403508771928,13.321428571428571,24.333333333333332,0.23778501628664495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,5965.0,99,-5,193,199,58.0,52,25,392,9.0,11.0,3.0,,2.0,2.0,2.0,3.0,6.0,3.0,11.0,1.0,5.0,11.0,15,6.0,17.0,6.0,46.0,218,2.0,3.0,,7.0,3.0,3.0,2.0,7.0,1.0,13.0,14.0,8.0,18.0,,11.0,3.0,,2.0,3.0,5.0,2.0,1.0,1.0,13.0,1.0,5.0,5.0,11.0,3.0,19.0,7.0,26.0,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,5.0,,6.0,,,7.0,4.0,3.0,3.0,,3.0,,13.0,58.0,0.6363636363636364,0.7,1.0,0.35294117647058826,0.2857142857142857,0.35294117647058826,0.7333333333333333,0.6666666666666666,1.0,0.625,0.7,0.6,0.6571428571428571,0.7,0.5909090909090909,0.53125,,,16.517857142857142,0.5,0.42857142857142855,0.16176470588235295,0.08620689655172414,0.20833333333333334,0.02631578947368421,0.17391304347826086,0.0625,,0.03571428571428571,0.16666666666666666,0.21739130434782608,0.09523809523809523,0.17647058823529413,0.34375,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.0625,,,0.0625,1.0,1.0,1.0,0.1875,0.5,0.5,1.0,0.34375,0.2727272727272727,0.2727272727272727,1.0,0.3,0.5,0.2,0.875,0.2727272727272727,0.5556241935483871,0.60854,0.59991,0.11428571428571428,0.2222222222222222,0.15217391304347827,0.2826086956521739,4.666666666666668,24.958823529411767,0.3005181347150259,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1111111111111111,0.2777777777777778,0.2857142857142857,0.3333333333333333,0.6,0.6666666666666666,0.4,0.5,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202334,1610612757,Ed Davis,Ed Davis,202334,POR,12289.0,205,-10,400,409,109.0,122,52,809,15.0,27.0,3.0,6.0,11.0,,,,,,2.0,,1.0,21.0,38,,2.0,19.0,61.0,448,11.0,19.0,1.0,23.0,2.0,6.0,,1.0,8.0,12.0,26.0,16.0,,,1.0,,6.0,11.0,3.0,14.0,1.0,3.0,3.0,31.0,8.0,18.0,14.0,33.0,2.0,49.0,26.0,75.0,2.0,,2.0,5.0,3.0,5.0,,10.0,3.0,16.0,33.0,4.0,25.0,,1.0,33.0,10.0,7.0,3.0,4.0,7.0,3.0,12.0,109.0,0.6190476190476191,1.0,,,,,0.5526315789473685,0.5789473684210527,0.3333333333333333,0.525,0.5789473684210527,0.2857142857142857,0.5446428571428571,0.5476190476190477,0.4,0.05,0.15789473684210525,0.09090909090909091,14.254859611231101,0.5,0.125,0.2391304347826087,0.13846153846153847,0.27450980392156865,0.11940298507462686,0.24867724867724866,0.1319796954314721,0.125,0.12244897959183673,0.16216216216216217,0.2708333333333333,0.2641509433962264,0.24390243902439024,0.675,0.5555555555555556,0.6818181818181818,0.4666666666666667,0.275,0.5454545454545454,0.6,,,,,,,,,0.05,,,,0.42857142857142855,0.14285714285714285,,0.725,,0.5433538461538462,0.57493125,0.4894,0.20408163265306123,0.2127659574468085,0.3770491803278688,0.19672131147540983,2.971052631578947,42.150000000000006,0.2725,9.0,16.0,,,,,,,,16.0,2.0,,1.0,2.0,1.0,6.0,,,0.23809523809523808,0.4,0.8571428571428571,0.8421052631578947,0.5625,,,,,,,1.0,5.0,2.0,4.0,1.0,4.0,7.0,3.0,1.0,0.18518518518518517,0.05,0.1111111111111111,1.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,7604.0,127,-18,252,257,103.0,112,35,509,9.0,24.0,14.0,2.0,16.0,1.0,4.0,2.0,4.0,13.0,29.0,4.0,11.0,12.0,44,15.0,33.0,18.0,87.0,298,1.0,5.0,,2.0,4.0,20.0,4.0,13.0,14.0,34.0,4.0,20.0,12.0,33.0,29.0,13.0,8.0,11.0,8.0,19.0,4.0,4.0,1.0,46.0,,3.0,2.0,6.0,,8.0,3.0,11.0,4.0,2.0,2.0,11.0,9.0,4.0,,15.0,4.0,3.0,7.0,,18.0,2.0,,21.0,6.0,1.0,1.0,,1.0,,34.0,103.0,0.16666666666666666,0.18181818181818182,0.26666666666666666,0.45454545454545453,0.3076923076923077,0.45454545454545453,0.2727272727272727,0.2,0.2,0.44805194805194803,0.14285714285714285,0.30303030303030304,0.5,0.14285714285714285,0.4125,0.42857142857142855,0.18181818181818182,0.125,34.00673400673401,0.7333333333333333,,0.07317073170731707,0.0379746835443038,0.0625,,0.07017543859649122,0.024,0.06666666666666667,,0.07692307692307693,,0.13333333333333333,0.04,0.3116883116883117,0.375,0.5,0.1111111111111111,0.2077922077922078,0.125,0.14285714285714285,0.05194805194805195,0.25,0.25,,0.05194805194805195,0.5,0.5,1.0,0.37662337662337664,0.4482758620689655,0.4482758620689655,0.15384615384615385,0.42424242424242425,0.3333333333333333,0.36363636363636365,0.7402597402597403,0.4482758620689655,0.48528684210526324,0.5110416666666667,0.4647333333333334,0.07317073170731707,0.12244897959183673,0.022988505747126436,0.39080459770114945,6.409090909090907,25.515151515151516,0.4087301587301587,1.0,4.0,4.0,,2.0,,1.0,,2.0,2.0,4.0,,2.0,2.0,1.0,,,,0.03333333333333333,0.14285714285714285,,0.5714285714285714,0.25,0.14285714285714285,,,0.2857142857142857,0.06060606060606061,,,6.0,2.0,3.0,,1.0,4.0,1.0,4.0,0.25,,,0.5,,1.0,2.0,2.0,2.0,0.04878048780487805,0.14285714285714285,,,,,,True,,,,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,10754.0,179,4,352,358,102.0,116,45,710,1.0,3.0,1.0,6.0,7.0,6.0,11.0,2.0,6.0,5.0,16.0,2.0,5.0,13.0,21,7.0,22.0,11.0,58.0,390,3.0,3.0,,12.0,5.0,6.0,2.0,6.0,,16.0,18.0,8.0,21.0,,15.0,5.0,,5.0,2.0,7.0,,2.0,,16.0,2.0,,7.0,3.0,2.0,12.0,2.0,14.0,2.0,2.0,,,,1.0,,1.0,,4.0,10.0,,11.0,1.0,,14.0,6.0,1.0,,1.0,1.0,,16.0,102.0,0.6923076923076923,0.75,1.0,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.6190476190476191,1.0,0.8333333333333334,0.5465116279069767,1.2,0.6666666666666666,0.5918367346938775,1.2,0.6666666666666666,0.5116279069767442,,,12.406947890818858,,0.14285714285714285,0.02586206896551724,,0.14285714285714285,0.03571428571428571,0.06060606060606061,0.011976047904191617,,0.04878048780487805,,0.05128205128205128,0.02127659574468085,0.1794871794871795,0.06976744186046512,0.3333333333333333,0.3333333333333333,,0.16279069767441862,0.8571428571428571,0.8571428571428571,0.2558139534883721,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,0.37209302325581395,0.3125,0.3125,1.0,0.08333333333333333,0.4166666666666667,0.4,0.5813953488372093,0.3333333333333333,0.485169512195122,0.50635,0.48359090909090907,0.14285714285714285,0.23076923076923078,0.20689655172413793,0.27586206896551724,13.885714285714286,26.681818181818176,0.2897727272727273,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.2,1.0,0.4,1.0,1.0,1.0,0.08333333333333333,,1.0,3.0,,,,,,1.0,,,,,0.8333333333333334,,,,,,,,1.0,0.043478260869565216,,,,True,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,8440.0,141,7,267,276,38.0,35,33,543,8.0,12.0,2.0,3.0,18.0,15.0,22.0,1.0,6.0,5.0,15.0,2.0,5.0,26.0,52,6.0,21.0,20.0,90.0,302,1.0,2.0,,5.0,3.0,4.0,3.0,7.0,5.0,20.0,14.0,38.0,12.0,6.0,15.0,5.0,2.0,12.0,6.0,18.0,5.0,5.0,5.0,42.0,,2.0,4.0,6.0,,10.0,2.0,12.0,2.0,2.0,,8.0,5.0,3.0,1.0,11.0,,5.0,10.0,,18.0,1.0,,24.0,14.0,,,,,,20.0,38.0,0.2692307692307692,0.2692307692307692,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5,0.5,0.75,0.4794520547945205,0.4166666666666667,0.6818181818181818,0.5421686746987951,0.4166666666666667,0.7142857142857143,0.2876712328767123,0.038461538461538464,0.05555555555555555,30.92105263157895,0.7272727272727273,,0.05825242718446602,0.023809523809523808,0.12903225806451613,,0.07462686567164178,0.015625,0.06060606060606061,,0.037037037037037035,0.04878048780487805,0.08571428571428572,0.16666666666666666,0.1643835616438356,0.6666666666666666,0.7272727272727273,0.125,0.2465753424657534,0.16666666666666666,0.17647058823529413,0.3013698630136986,0.6818181818181818,0.6818181818181818,0.3333333333333333,0.0821917808219178,0.16666666666666666,0.16666666666666666,1.0,0.2054794520547945,0.3333333333333333,0.3333333333333333,0.6,0.18181818181818182,0.45454545454545453,0.4,0.4520547945205479,0.3333333333333333,0.4684993150684932,0.47026,0.5019636363636363,0.1686746987951807,0.22580645161290322,0.05555555555555555,0.2222222222222222,11.607692307692307,25.109523809523807,0.14232209737827714,,,1.0,1.0,2.0,,2.0,1.0,4.0,,1.0,,1.0,,4.0,,0.25,,,,,,,0.3333333333333333,,,0.5,0.18181818181818182,0.5,,2.0,3.0,,1.0,,,,,0.08333333333333333,,,0.3333333333333333,,2.0,2.0,1.0,,0.05128205128205128,0.3333333333333333,,,1.0,0.5,1.0,True,,,,,,,,,,
2549,1610612757,Chris Kaman,Chris Kaman,2549,POR,1239.0,21,-7,39,40,10.0,13,7,79,1.0,1.0,,,3.0,2.0,7.0,,,,,,,3.0,11,,,,6.0,35,,,,,1.0,2.0,,,,2.0,4.0,2.0,,,,,,,,,,,,,,1.0,,3.0,,3.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,,,4.0,2.0,3.0,4.0,,,,,,,,,,,,2.0,10.0,0.6666666666666666,0.6666666666666666,,,,,0.2727272727272727,,0.5,0.2727272727272727,,0.5,0.2727272727272727,,0.5,,,,31.914893617021278,1.0,,0.16666666666666666,0.05263157894736842,,,0.11538461538461539,0.041666666666666664,,,0.2,0.3333333333333333,,,0.09090909090909091,1.0,1.0,,0.2727272727272727,,,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,0.09090909090909091,,0.4006454545454545,,0.39525,,,,0.3333333333333333,13.009090909090908,,0.2564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,0.16666666666666666,,,,,1.0,,,0.125,,,,,,,True,,,,,,,,,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,3595.0,60,-6,116,119,26.0,25,17,235,9.0,12.0,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,9.0,15,1.0,4.0,2.0,23.0,131,2.0,2.0,,7.0,1.0,2.0,,,2.0,4.0,12.0,6.0,3.0,,2.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,2.0,1.0,5.0,3.0,9.0,3.0,12.0,4.0,3.0,1.0,2.0,1.0,,,2.0,1.0,7.0,8.0,,2.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,4.0,26.0,0.6666666666666666,0.75,1.0,0.25,,0.25,0.6,1.0,0.5,0.5526315789473685,1.1666666666666667,0.5,0.575,1.1666666666666667,0.6666666666666666,0.21052631578947367,,,15.942028985507248,1.0,0.375,0.125,0.05,0.07692307692307693,0.047619047619047616,0.11320754716981132,0.04918032786885246,0.058823529411764705,,,0.11764705882352941,0.17647058823529413,0.07692307692307693,0.631578947368421,0.75,0.75,0.6666666666666666,0.10526315789473684,,,0.05263157894736842,,,,0.10526315789473684,0.5,0.5,1.0,0.10526315789473684,,,,0.5,,,0.8421052631578947,,0.5697131578947369,0.6032,0.43425,0.05,0.0625,0.30434782608695654,0.17391304347826086,3.666666666666666,25.1,0.22413793103448276,2.0,2.0,1.0,,,,,1.0,1.0,2.0,,,,1.0,,,1.0,,0.07692307692307693,,,0.6666666666666666,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,0.2,,,1.0,,,,,0.3333333333333333,,,1.0,1.0,1.0,True,,,,,,,,,,
203148,1610612757,Brian Roberts,Brian Roberts,203148,POR,1391.0,23,11,50,50,24.0,32,6,100,,,,1.0,2.0,1.0,2.0,,,,2.0,,1.0,2.0,4,,2.0,4.0,8.0,50,,,,,1.0,2.0,,1.0,2.0,4.0,4.0,,,,2.0,,,2.0,1.0,3.0,,,1.0,7.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,2.0,4.0,,4.0,,,6.0,3.0,,,,,,4.0,24.0,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.4444444444444444,,0.5,0.3333333333333333,,,17.857142857142854,,,,0.09090909090909091,,,,0.058823529411764705,0.14285714285714285,,,,,,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,,0.3333333333333333,,0.45255833333333334,,0.45008333333333334,0.3333333333333333,0.42857142857142855,,0.5,14.575,26.299999999999997,0.48,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,True,,,,,,,,,,
203486,1610612757,Mason Plumlee,Mason Plumlee,203486,POR,411.0,7,-4,14,16,,11,4,30,,,,1.0,1.0,,,,,,,,,1.0,1,,,,2.0,20,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,3.0,,3.0,,2.0,1.0,6.0,,1.0,,2.0,3.0,5.0,1.0,6.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,10.526315789473685,1.0,0.75,0.4,0.16666666666666666,,,0.4,0.1111111111111111,,,,1.0,0.3333333333333333,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3692,0.3692,,,,1.0,,5.7,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,
