EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,FTDefRebounds,DefFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,Fg2aBlocked,BlockingFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,SecondChanceTurnovers,Charge Fouls,NonShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,SecondChanceAtRimFGM,PenaltyAtRimFGA,PenaltyFG2A,AtRimPctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,on,PenaltyAtRimFGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyCorner3Accuracy,BlockingFoulsDrawn,HeaveAttempts,Charge Fouls Drawn,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,882.0,15,-7.0,27,29,8.0,4.0,56,1.0,1.0,1.0,1.0,1.0,2.0,2.0,32,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,6.25,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.05263157894736842,0.25,0.4,0.2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.54495,0.7266,2.8499999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,163.0,3,-5.0,6,7,,,13,,,,,,,,5,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.5,,,0.25,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,1989.0,33,,68,70,23.0,10.0,138,3.0,,,,6.0,9.0,18.0,73,1.0,8.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,3.0,,2.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46875,0.5294117647058824,22.78481012658228,0.05,,,0.02702702702702703,0.04878048780487805,,,,,0.1875,,,,,,0.625,0.527384375,,12.766666666666667,1.0,2.0,4.0,6.0,2.0,1.0,5.0,1.0,7.0,3.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.4375,0.14285714285714285,0.5,0.13333333333333333,0.16666666666666666,0.14285714285714285,0.125,0.6666666666666666,0.6666666666666666,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,0.3125,0.2,0.2,1.0,0.2,0.11764705882352941,0.2,0.1111111111111111,24.271428571428572,0.014705882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,1327.0,22,-5.0,48,51,21.0,6.0,99,2.0,,,1.0,1.0,4.0,10.0,54,,,5.0,7.0,4.0,16.0,,,2.0,2.0,,2.0,2.0,3.0,,1.0,,1.0,,,,0.25,0.4444444444444444,0.5,21.818181818181817,0.13333333333333333,,,0.07407407407407407,,,0.16666666666666666,,,0.2222222222222222,0.1111111111111111,,,,,0.7777777777777778,0.5257333333333334,,7.85,,1.0,,1.0,1.0,2.0,4.0,2.0,5.0,2.0,,,2.0,3.0,4.0,2.0,,,,1.0,1.0,,,2.0,3.0,2.0,,1.0,1.0,,1.0,0.5,0.4,0.4,,,,0.5555555555555556,,,,,0.2,,0.5,0.5,,0.1111111111111111,,,,0.1111111111111111,0.4444444444444444,0.5,0.5,0.5,0.5,0.1,0.2,,24.46,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,1392.0,23,2.0,47,51,14.0,6.0,98,4.0,,,1.0,3.0,8.0,11.0,53,1.0,6.0,2.0,3.0,,7.0,1.0,5.0,2.0,8.0,1.0,9.0,,2.0,,,,,,1.0,1.0,0.375,0.375,0.4230769230769231,25.925925925925924,0.11764705882352941,0.058823529411764705,0.35714285714285715,0.22580645161290322,0.03571428571428571,0.1111111111111111,,0.3,,0.3333333333333333,0.08333333333333333,,,,,0.6666666666666666,0.5089458333333333,0.4548,9.587499999999999,,3.0,,3.0,1.0,,3.0,1.0,4.0,2.0,,,,3.0,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,0.25,0.25,,,,0.3333333333333333,,,,,,0.125,0.75,0.75,1.0,0.25,,,,0.08333333333333333,0.25,,,,,0.07692307692307693,0.1111111111111111,,24.525,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,662.0,11,5.0,20,19,2.0,4.0,39,1.0,,,1.0,,2.0,,19,,,1.0,2.0,,5.0,,3.0,,4.0,,4.0,,3.0,,,,,,,,,,,12.5,,,0.6,0.3,,,,0.75,,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.5014500000000001,,3.35,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,24.6,0.05,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,1176.0,20,6.0,43,42,21.0,6.0,85,2.0,,,1.0,4.0,6.0,10.0,43,,4.0,2.0,3.0,1.0,7.0,2.0,2.0,3.0,5.0,2.0,7.0,,2.0,,1.0,1.0,1.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7142857142857143,14.285714285714286,0.3333333333333333,0.13333333333333333,0.2222222222222222,0.2777777777777778,0.09090909090909091,,0.5,0.2857142857142857,,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,0.49888333333333335,,9.450000000000001,1.0,2.0,2.0,3.0,,,,,,2.0,,,4.0,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,0.5,,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,0.14285714285714285,0.14285714285714285,,,0.023255813953488372,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,837.0,14,7.0,25,26,5.0,5.0,51,1.0,,,1.0,1.0,3.0,13.0,25,,2.0,,1.0,,3.0,1.0,,,,2.0,2.0,,1.0,,,,,,1.0,1.0,0.3333333333333333,0.6875,0.65,32.25806451612903,,0.125,,,0.13333333333333333,0.5,,,,0.125,0.125,,,,,0.75,0.5099312500000001,0.5841,8.366666666666665,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,5.0,2.0,,4.0,,9.0,3.0,1.0,,1.0,,,,,1.0,1.0,3.0,3.0,,,,1.0,,1.0,0.6,0.6,,1.5,1.0,0.625,,,0.14285714285714285,,,,1.0,1.0,1.0,0.125,,,,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.3076923076923077,24.44,0.04,,1.0,,1.0,,,,,,,2.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,407.0,7,-4.0,15,14,7.0,3.0,29,1.0,,,,,1.0,,16,,,,,,,,,,,,,,2.0,,,,,,,,,,,11.11111111111111,,,,,,,,,,1.0,,,,,,1.0,0.3946,,3.9,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,1110.0,18,1.0,41,41,14.0,6.0,82,6.0,3.0,1.0,2.0,3.0,11.0,9.0,45,4.0,6.0,2.0,3.0,2.0,7.0,1.0,,4.0,4.0,2.0,6.0,2.0,4.0,,,,,,1.0,1.0,0.2727272727272727,0.375,0.375,25.531914893617024,0.36363636363636365,0.058823529411764705,,0.19047619047619047,0.08695652173913043,0.14285714285714285,0.5,,,0.5,0.16666666666666666,0.5,0.5,1.0,0.75,0.5833333333333334,0.5152958333333334,0.4737,7.618181818181818,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,2.0,4.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.08333333333333333,,,0.16666666666666666,0.2,0.3333333333333333,,0.16666666666666666,0.2,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.08333333333333333,1.0,1.0,1.0,1.0,,,0.4444444444444444,24.7,0.024390243902439025,,1.0,1.0,,,,,,,,,,,,,,0.25,,,,,,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,0.3696,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
