EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyPointsPct,AtRimFGM,AtRimFGA,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeAssists,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,SelfOReb,SecondChanceTsPct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,SecondChancePointsPct,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,LostBallTurnovers,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,BlockingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,LongMidRangeAssists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,FTDefRebounds,Charge Fouls,ShortMidRangePctBlocked,DefFTReboundPct,BadPassSteals,PenaltyTurnovers,2pt And 1 Free Throw Trips,on,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,StepOutOfBoundsTurnovers
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,1277.0,21,-18.0,37,39,3.0,6.0,2.0,76,3.0,2.0,4.0,2.0,2.0,7.0,2.0,2.0,6.0,50,4.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,0.2857142857142857,0.2222222222222222,0.3,0.2222222222222222,30.769230769230766,0.5,0.1,0.3333333333333333,0.1875,0.25,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,0.5,0.2222222222222222,0.2222222222222222,0.41412777777777776,0.1,0.125,13.157142857142858,25.05,0.08108108108108109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,1572.0,26,-17.0,45,47,5.0,8.0,4.0,92,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,59,,2.0,1.0,2.0,3.0,4.0,,,,,,,,,,,5.0,1.0,0.5,0.5,0.5,8.16326530612245,,0.2,0.125,0.16666666666666666,0.25,0.125,0.25,0.25,1.0,1.0,0.5,0.5,0.4188125,,,14.3,26.25,0.1111111111111111,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.047619047619047616,0.125,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.47115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201975,1610612765,Jodie Meeks,Jodie Meeks,201975,DET,101.0,2,-3.0,3,4,3.0,4.0,,7,1.0,,,,1.0,1.0,,,2.0,7,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,33.333333333333336,,,,,,,1.0,,,,,,0.3837,,,6.2,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,0.3837,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612765,Reggie Bullock,Reggie Bullock,203493,DET,316.0,5,-12.0,9,11,3.0,4.0,,20,,,,,1.0,1.0,,,2.0,18,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,11.11111111111111,,,,,,,,,,,,1.0,0.7833,,,0.4,,0.3333333333333333,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612765,Spencer Dinwiddie,Spencer Dinwiddie,203915,DET,101.0,2,-3.0,3,4,3.0,4.0,,7,,,,,1.0,1.0,,,2.0,7,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,33.333333333333336,,,,,,,,,,,,1.0,0.5845,,,1.1,,1.0,,,,2.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,0.5845,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202694,1610612765,Marcus Morris,Marcus Morris,202694,DET,607.0,10,-2.0,18,17,2.0,2.0,3.0,35,2.0,1.0,1.0,,2.0,4.0,1.0,4.0,8.0,18,2.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,5.0,6.0,3.0,2.0,0.5,0.4,0.5,0.2,38.095238095238095,,0.3333333333333333,,0.14285714285714285,,,0.4,0.2,1.0,1.0,,0.4,0.4729,0.375,0.42857142857142855,9.850000000000001,23.2,0.1111111111111111,1.0,,,2.0,,,,,,1.0,,,,,0.5,0.5,,0.1111111111111111,,1.0,,0.5,0.5,1.0,,,0.6344,,1.0,,,,,,,,1.0,0.2,,,,,1.0,,1.0,,1.0,3.0,3.0,1.0,1.0,0.75,0.3333333333333333,1.0,0.3333333333333333,0.2,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,418.0,7,5.0,12,12,,1.0,2.0,24,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,9,2.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,0.5,0.5,0.5,21.428571428571427,1.0,1.0,,0.2,,,,0.5,1.0,1.0,0.5,0.5,0.3555,,,18.0,26.4,,,,,,1.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,631.0,11,,17,17,,,2.0,34,3.0,,,,2.0,5.0,,,4.0,17,4.0,,3.0,,3.0,4.0,1.0,,1.0,,1.0,,,3.0,2.0,1.0,,0.4,0.4,0.3333333333333333,,36.8421052631579,1.0,,0.6,0.375,,0.6,0.6,,,,,0.4,0.48297999999999996,0.16666666666666666,0.16666666666666666,3.9800000000000004,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.16666666666666666,0.125,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,1.0,2.0,0.4,0.5,1.0,,,,,,,,,2.0,,,1.0,,,,,0.5,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,1.0,1.0,0.6285,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612765,Steve Blake,Steve Blake,2581,DET,1053.0,18,-19.0,30,31,2.0,3.0,2.0,61,,,,,,1.0,,,,43,,,,2.0,2.0,2.0,,,,,,1.0,2.0,1.0,,,2.0,,,,,3.125,,0.2222222222222222,,0.15384615384615385,0.25,,,,,,,1.0,0.5583,,,1.2,,0.06666666666666667,,,,,3.0,3.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,347.0,6,2.0,9,10,,1.0,1.0,19,,,,1.0,,,1.0,,3.0,11,,1.0,,2.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,1.5,1.5,1.0,20.0,1.0,0.5,,0.3333333333333333,0.5,,,,,,1.0,1.0,0.51495,,,,24.5,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203382,1610612765,Aron Baynes,Aron Baynes,203382,DET,811.0,14,-16.0,24,25,2.0,3.0,2.0,49,2.0,,,,2.0,4.0,,,4.0,35,2.0,,1.0,,3.0,4.0,,,,1.0,1.0,,1.0,,,,2.0,0.5,0.5,0.5,,19.23076923076923,,,0.3333333333333333,0.125,,0.3333333333333333,0.5,,,,,0.5,0.528275,,,3.7,,0.08333333333333333,,,,2.0,,,,,1.0,1.0,,,,,0.5,1.0,0.14285714285714285,0.08333333333333333,,,,,,,,,0.592,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,2.0,2.0,0.5,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,0.5,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,0.25,,0.5,1.0,1.0,0.592,,,,,,,,,,,,,2.0,1.0,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,626.0,10,-2.0,18,18,2.0,4.0,2.0,36,1.0,,,2.0,2.0,2.0,2.0,1.0,5.0,21,2.0,2.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,0.5,0.625,0.5,25.0,,,,,,,0.25,,,,0.5,0.75,0.49201249999999996,0.25,0.5,5.95,24.950000000000003,0.1111111111111111,1.0,,,2.0,,,,,,,,,,,0.5,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
