EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,NonShootingPenaltyNonTakeFouls,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LongMidRangeFGA,DefThreePtRebounds,DefRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,on,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,DefFTReboundPct,SecondChanceFtPoints,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,BlockingFouls,DefensiveGoaltends,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,3SecondViolations
201965,1610612746,Jeff Ayres,Jeff Ayres,201965,LAC,144.0,2,3.0,7,6,7,6,1.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9107,0.9107,1.0,1.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,144.0,2,3.0,7,6,7,6,1.0,13,,,,,,,,,5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,106.0,2,3.0,5,4,5,4,1.0,9,2.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,2,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,50.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.5439333333333333,0.5439333333333333,0.3333333333333333,0.3333333333333333,1.0,1.8333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.635,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203143,1610612746,Pablo Prigioni,Pablo Prigioni,203143,LAC,144.0,2,3.0,7,6,7,6,1.0,13,,,,,,,,,5,,,,,,,,,,,7,,,,,,,,,12.5,,,,,,,1.0,0.43965,0.43965,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,27.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203912,1610612746,CJ Wilcox,CJ Wilcox,203912,LAC,106.0,2,3.0,5,4,5,4,1.0,9,,,,,,1.0,,,2,,1.0,,,,,,,,,5,,,,,,,,,16.666666666666668,,,,,,,,0.398,0.398,,,,17.8,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,38.0,1,,2,2,2,2,,4,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,50.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,38.0,1,,2,2,2,2,,4,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,7518.0,125,30.0,246,250,72,54,30.0,496,8.0,13.0,2.0,3.0,31.0,56.0,15.0,95.0,235,6.0,13.0,14.0,29.0,10.0,17.0,15.0,,1.0,29.0,72,0.16129032258064516,0.16666666666666666,0.5535714285714286,0.46153846153846156,0.5263157894736842,0.375,0.5662650602409639,0.5370370370370371,31.182795698924732,0.17105263157894737,0.6153846153846154,0.8,0.375,0.15,0.6666666666666666,0.4342105263157895,0.45452400000000004,0.43544,0.012987012987012988,0.017543859649122806,0.30526315789473685,12.466071428571428,0.2926829268292683,2.0,2.0,5.0,5.0,10.0,52.0,2.0,2.0,3.0,16.0,9.0,4.0,1.0,0.8333333333333334,0.8333333333333334,0.022727272727272728,0.025,0.05,0.3333333333333333,1.0,0.5216999999999999,0.10526315789473684,19.0,7.0,20.0,7.0,19.0,23.0,29.0,12.0,64.0,12.0,4.0,0.2631578947368421,0.25,0.35,26.48,32.0,10.0,13.0,0.17543859649122806,0.09154929577464789,0.16279069767441862,0.42105263157894735,3.0,,4.0,1.0,0.75,False,5.0,11.0,18.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,12.0,6.0,6.0,4.0,6.0,5.0,1.0,3.0,8.0,1.0,3.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.6666666666666666,0.3,0.14285714285714285,0.3,0.07142857142857142,0.23076923076923078,0.03125,0.03529411764705882,0.03125,0.038461538461538464,0.044444444444444446,0.05263157894736842,0.21428571428571427,0.14473684210526316,0.45454545454545453,0.45454545454545453,0.2,0.5625,0.5806451612903226,0.05555555555555555,0.013157894736842105,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.16666666666666666,0.14285714285714285,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,3219.0,54,-14.0,104,105,23,19,14.0,209,,1.0,,,1.0,7.0,1.0,6.0,106,,,,3.0,2.0,2.0,4.0,,2.0,3.0,23,1.0,1.0,0.14285714285714285,,0.20833333333333334,0.75,0.21428571428571427,0.75,13.559322033898306,0.08333333333333333,,,,,,0.5,0.4692541666666667,0.531375,0.14285714285714285,0.2222222222222222,0.5,15.257142857142856,0.22115384615384615,,,,,,,,,,6.0,2.0,1.0,,,,,,,,,,,4.0,2.0,5.0,2.0,4.0,,1.0,,3.0,6.0,,0.4166666666666667,0.3333333333333333,1.0,25.560000000000002,5.0,,6.0,,0.08620689655172414,,0.4166666666666667,2.0,,2.0,,1.0,False,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,3.0,,1.0,,1.0,1.0,,,,,5.0,1.0,2.0,,6.0,,,,,,,,,1.0,0.2,0.5,0.2,,,,0.14285714285714285,,,0.2,0.2,,0.08333333333333333,,,,0.2,0.2,1.0,0.08333333333333333,0.25,0.25,1.0,,0.5,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,11903.0,198,3.0,388,386,117,94,50.0,774,23.0,33.0,6.0,11.0,24.0,38.0,22.0,70.0,393,7.0,12.0,17.0,31.0,26.0,37.0,59.0,1.0,10.0,31.0,117,0.5416666666666666,0.8666666666666667,0.631578947368421,0.5833333333333334,0.631578947368421,0.5833333333333334,0.5223880597014925,0.45588235294117646,16.55480984340045,0.868421052631579,0.696969696969697,0.696969696969697,0.5652173913043478,0.9166666666666666,0.5454545454545454,0.868421052631579,0.641242105263158,0.6690333333333333,0.2127659574468085,0.2127659574468085,0.44285714285714284,1.7105263157894741,0.3015463917525773,10.0,15.0,11.0,16.0,27.0,22.0,18.0,21.0,30.0,98.0,7.0,1.0,0.6875,0.6875,0.6136363636363636,0.15217391304347827,0.15025906735751296,0.13333333333333333,0.9375,0.6666666666666666,0.62386,0.38571428571428573,,,,,,9.0,11.0,2.0,24.0,17.0,,,,,,,22.0,68.0,0.25,0.2798165137614679,0.2463768115942029,,4.0,1.0,7.0,2.0,0.5714285714285714,False,1.0,5.0,,,,,,,,,,,,1.0,2.0,2.0,,4.0,3.0,8.0,39.0,6.0,3.0,3.0,8.0,,3.0,5.0,,,,20.0,3.0,,,,,0.02631578947368421,,,0.3,0.14545454545454545,0.16279069767441862,0.2,0.35294117647058826,0.2631578947368421,0.13157894736842105,0.2,0.25,,,,,,,,,,,,7.0,0.7777777777777778,5.0,1.0,4.0,2.0,1.0,1.0,16.0,15.0,1.0,16.0,10.0,0.2,0.03125,0.18181818181818182,0.15555555555555556,0.08333333333333333,0.3902439024390244,0.3076923076923077,0.625,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
