EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,Corner3Assists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,454.0,8,-1,14,15,3,6,2.0,29,1.0,1.0,1.0,1.0,14,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,0.25,12.5,0.25,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5913,0.5,0.5,2.8,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,5140.0,86,-16,164,162,49,49,25.0,326,11.0,22.0,3.0,29.0,170,6.0,8.0,11.0,3.0,,3.0,2.0,,,4.0,2.0,49,0.46774193548387094,17.61658031088083,0.11320754716981132,0.12121212121212122,0.15,0.3793103448275862,0.6206896551724138,0.4660068965517241,0.06451612903225806,0.08333333333333333,7.495454545454546,0.29878048780487804,5.0,2.0,2.0,3.0,3.0,6.0,2.0,5.0,2.0,2.0,2.0,5.0,1.0,10.0,2.0,7.0,4.0,5.0,8.0,1.0,5.0,3.0,2.0,6.0,14.0,6.0,4.0,5.0,2.0,1.0,4.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,11.0,1.0,1.0,1.0,2.0,1.0,0.3,0.375,1.0,0.2857142857142857,0.2857142857142857,0.45454545454545453,0.8,0.2,0.4482758620689655,0.8,0.125,0.8,0.125,0.2413793103448276,0.045454545454545456,0.2,0.6666666666666666,0.03333333333333333,0.15384615384615385,0.037037037037037035,0.034482758620689655,0.10526315789473684,0.05,0.15789473684210525,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.4,0.20689655172413793,0.5,0.5,0.1724137931034483,0.4,0.5,0.5,0.06896551724137931,0.1724137931034483,0.4,0.4,1.0,0.4,1.0,0.375,0.25,0.125,0.4,0.457925,0.4850125,0.27586206896551724,0.06896551724137931,25.014285714285712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201574,1610612761,Jason Thompson,Jason Thompson,201574,TOR,433.0,7,-4,13,14,5,5,2.0,27,1.0,1.0,,2.0,13,,,,,,,,,,,,5,0.5,13.333333333333334,,,,0.5,1.0,0.647975,,,1.1,0.38461538461538464,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,0.5,1.0,,1.0,,0.5,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,,,,,1.0,1.0,,1.0,,,0.7153,0.58065,1.0,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,19250.0,321,11,605,596,146,191,91.0,1201,79.0,120.0,29.0,165.0,614,55.0,81.0,129.0,10.0,6.0,4.0,46.0,,1.0,39.0,16.0,144,0.5978260869565217,21.727019498607245,0.291005291005291,0.2868217054263566,0.23880597014925373,0.6583333333333333,0.6583333333333333,0.5132575,0.12030075187969924,0.12030075187969924,5.045000000000001,0.2413223140495868,48.0,15.0,35.0,17.0,15.0,28.0,5.0,13.0,,,,,,68.0,,,16.0,39.0,48.0,19.0,25.0,,48.0,82.0,54.0,,24.0,,,7.0,10.0,11.0,6.0,,23.0,11.0,34.0,19.0,48.0,9.0,2.0,9.0,1.0,18.0,2.0,16.0,3.0,32.0,14.0,7.0,14.0,48.0,2.0,0.6029411764705882,0.7321428571428571,,,,0.5666666666666667,0.41025641025641024,0.76,0.5666666666666667,0.41025641025641024,0.76,0.5,0.75,,0.058333333333333334,,0.5,0.1619047619047619,0.2753623188405797,0.10891089108910891,0.14469453376205788,0.23880597014925373,0.12162162162162163,0.2807017543859649,0.125,0.6075949367088608,0.6486486486486487,0.5625,0.23333333333333334,0.5357142857142857,0.5769230769230769,0.10833333333333334,0.38461538461538464,0.38461538461538464,0.8,,,,,,0.8974358974358975,0.42857142857142855,0.68,,,,0.513846875,0.5256200000000001,0.2909090909090909,0.2909090909090909,,0.06666666666666667,14.0,16.0,10.0,1.0,1.0,4.0,3.0,7.0,12.0,1.0,7.0,2.0,3.0,1.0,7.0,4.0,13.0,3.0,5.0,7.0,11.0,4.0,0.06329113924050633,0.07142857142857142,0.5833333333333334,0.15789473684210525,0.17333333333333334,0.07352941176470588,0.07407407407407407,0.35384615384615387,0.35555555555555557,0.26666666666666666,0.7857142857142857,0.6666666666666666,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202709,1610612761,Cory Joseph,Cory Joseph,202709,TOR,5120.0,85,-13,162,160,60,87,24.0,322,6.0,20.0,7.0,32.0,178,1.0,2.0,6.0,4.0,1.0,3.0,7.0,1.0,,10.0,4.0,58,0.5333333333333333,19.5,0.024390243902439025,0.03389830508474576,,0.24,0.44,0.46038399999999996,0.13793103448275862,0.16666666666666666,10.45,0.37037037037037035,5.0,,,2.0,3.0,6.0,3.0,8.0,1.0,1.0,,4.0,1.0,11.0,1.0,5.0,1.0,2.0,2.0,5.0,8.0,2.0,18.0,6.0,16.0,3.0,,4.0,,1.0,5.0,8.0,4.0,1.0,19.0,1.0,3.0,1.0,4.0,3.0,2.0,6.0,2.0,9.0,2.0,4.0,,11.0,,,,16.0,1.0,0.2727272727272727,0.2727272727272727,1.0,0.2,0.2,0.55,0.5,0.625,0.5,0.3333333333333333,0.65,0.3333333333333333,0.6923076923076923,0.2,0.05,,0.3333333333333333,0.05454545454545454,0.05555555555555555,0.03225806451612903,0.046511627906976744,0.05555555555555555,0.041666666666666664,,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.4,0.24,0.5,0.6,0.32,0.375,0.375,0.3333333333333333,0.04,0.16,,,,,,0.2,0.1,0.1,,0.35150000000000003,0.468785,0.0625,0.5625,25.259999999999998,,2.0,,5.0,3.0,3.0,,,,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,,0.16666666666666666,,,0.047619047619047616,0.0625,,0.06666666666666667,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,3837.0,64,-16,126,117,36,27,17.0,243,1.0,6.0,2.0,15.0,131,5.0,6.0,7.0,1.0,1.0,,3.0,,1.0,3.0,,36,0.39473684210526316,15.862068965517242,0.10869565217391304,0.11320754716981132,0.15,0.05555555555555555,0.7222222222222222,0.4915,0.05263157894736842,,12.083333333333334,0.2857142857142857,1.0,,,,1.0,2.0,,3.0,6.0,3.0,1.0,6.0,1.0,2.0,3.0,12.0,,,,1.0,1.0,4.0,5.0,2.0,2.0,9.0,,6.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,,1.0,1.0,2.0,1.0,2.0,,4.0,,3.0,,5.0,1.0,,1.0,5.0,1.0,0.5,0.5,1.0,0.25,0.25,0.3333333333333333,,1.0,0.3611111111111111,,0.5,,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,,0.14285714285714285,0.045454545454545456,0.016666666666666666,,,,,1.0,1.0,1.0,0.1111111111111111,0.5,0.5,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,,,,0.6,0.2,0.16666666666666666,,0.48518,,0.3333333333333333,25.075,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,0.2,0.1111111111111111,0.25,0.08333333333333333,1.0,,,2.0,1.0,,,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,17157.0,286,23,543,536,130,179,83.0,1079,24.0,118.0,28.0,130.0,547,19.0,27.0,32.0,12.0,10.0,2.0,25.0,2.0,1.0,38.0,19.0,128,0.4358108108108108,25.73643410852713,0.1130952380952381,0.11842105263157894,0.15789473684210525,0.18181818181818182,0.2878787878787879,0.4423299242424243,0.1292517006802721,0.14285714285714285,12.188135593220341,0.23941068139963168,12.0,2.0,3.0,7.0,11.0,33.0,25.0,61.0,7.0,2.0,1.0,7.0,2.0,48.0,2.0,14.0,4.0,10.0,9.0,3.0,23.0,4.0,12.0,38.0,58.0,6.0,2.0,7.0,1.0,9.0,16.0,25.0,11.0,5.0,59.0,1.0,4.0,8.0,5.0,13.0,8.0,5.0,1.0,18.0,6.0,7.0,4.0,17.0,2.0,1.0,2.0,12.0,2.0,0.3958333333333333,0.40425531914893614,1.0,0.14285714285714285,0.14285714285714285,0.4067796610169492,0.4,0.13043478260869565,0.38636363636363635,0.36363636363636365,0.16666666666666666,0.36363636363636365,0.2,0.10606060606060606,0.07627118644067797,0.01639344262295082,0.7222222222222222,0.020618556701030927,0.13333333333333333,0.011904761904761904,0.017985611510791366,0.016129032258064516,,0.11538461538461539,0.15,0.5,0.6,0.3333333333333333,0.25,0.3333333333333333,0.3793103448275862,0.4621212121212121,0.4098360655737705,0.4166666666666667,0.44,0.05303030303030303,0.05303030303030303,0.14285714285714285,0.14285714285714285,1.0,0.2727272727272727,0.6666666666666666,0.25925925925925924,0.07407407407407407,0.07407407407407407,0.14285714285714285,0.4671863636363636,0.4650148148148148,0.06923076923076923,0.09230769230769231,24.971428571428568,,2.0,1.0,3.0,9.0,4.0,,,,3.0,,5.0,1.0,2.0,3.0,,,,4.0,1.0,,1.0,1.0,0.16666666666666666,0.12121212121212122,,,0.04225352112676056,,0.043478260869565216,0.06779661016949153,0.125,0.041666666666666664,0.5,0.36363636363636365,0.2857142857142857,1.0,1.0,,1.0,1.0,,0.25,0.14285714285714285,0.14285714285714285,1.0,,0.5,5.0,,,1.0,2.0,1.0,0.09090909090909091,,,,,,,,,,,,,True,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,17470.0,291,37,550,538,120,154,83.0,1088,23.0,63.0,20.0,104.0,539,16.0,23.0,25.0,11.0,4.0,7.0,30.0,2.0,2.0,31.0,11.0,118,0.4406779661016949,22.085889570552148,0.09090909090909091,0.09583333333333334,0.10344827586206896,0.21904761904761905,0.6190476190476191,0.46679807692307684,0.11965811965811966,0.1527777777777778,8.906349206349207,0.21818181818181817,15.0,,1.0,5.0,3.0,20.0,9.0,20.0,,,10.0,42.0,11.0,27.0,10.0,42.0,,6.0,3.0,3.0,13.0,11.0,26.0,6.0,48.0,9.0,,42.0,10.0,7.0,42.0,57.0,23.0,7.0,129.0,1.0,1.0,7.0,2.0,21.0,18.0,5.0,,26.0,9.0,9.0,2.0,25.0,1.0,1.0,1.0,25.0,,0.1111111111111111,0.1111111111111111,0.3,0.23809523809523808,0.23809523809523808,0.42857142857142855,,0.23076923076923078,0.4,0.13636363636363635,0.3125,0.13636363636363635,0.43333333333333335,0.4,0.1111111111111111,,0.8076923076923077,0.005235602094240838,0.109375,0.010752688172043012,0.007042253521126761,,,0.09259259259259259,0.08333333333333333,0.6521739130434783,0.7894736842105263,0.2,0.19047619047619047,0.15,0.17647058823529413,0.19047619047619047,0.45,0.45,,,0.4,0.23809523809523808,0.23809523809523808,0.3,0.09090909090909091,,0.20833333333333334,,0.4583333333333333,0.23809523809523808,0.44932142857142854,0.44060000000000005,0.028846153846153848,0.25,26.285714285714285,,1.0,,11.0,15.0,7.0,12.0,,,,1.0,3.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,1.0,,0.17391304347826086,0.15,,,,0.017241379310344827,0.04,0.078125,0.125,,1.0,,0.2,,,5.0,5.0,3.0,,0.2727272727272727,,,,0.45454545454545453,,8.0,3.0,0.06666666666666667,,,,,1.0,3.0,1.0,21.0,2.0,0.2,0.2,1.0,0.2727272727272727,,,,True,,,,,,,,,,
201960,1610612761,DeMarre Carroll,DeMarre Carroll,201960,TOR,14440.0,241,8,443,442,82,136,70.0,885,15.0,31.0,10.0,88.0,462,16.0,19.0,34.0,12.0,8.0,4.0,13.0,3.0,1.0,14.0,4.0,80,0.5866666666666667,15.879017013232515,0.11851851851851852,0.10106382978723404,0.13636363636363635,0.22058823529411764,0.7647058823529411,0.5512845588235294,0.05555555555555555,0.11428571428571428,5.2129032258064525,0.18510158013544017,10.0,1.0,3.0,4.0,5.0,14.0,,2.0,15.0,3.0,4.0,22.0,4.0,15.0,16.0,37.0,2.0,7.0,16.0,3.0,6.0,7.0,19.0,20.0,10.0,45.0,2.0,22.0,4.0,2.0,3.0,6.0,3.0,,15.0,7.0,8.0,3.0,15.0,6.0,3.0,3.0,1.0,9.0,2.0,13.0,2.0,27.0,3.0,,3.0,19.0,3.0,0.6666666666666666,0.7142857142857143,0.9375,0.43243243243243246,0.43243243243243246,0.4838709677419355,0.2857142857142857,0.5,0.5735294117647058,0.4642857142857143,0.5769230769230769,0.5,0.59375,0.5441176470588235,0.06451612903225806,,0.6666666666666666,0.04938271604938271,0.05660377358490566,0.09859154929577464,0.06437768240343347,0.0851063829787234,0.09259259259259259,0.10526315789473684,,0.6666666666666666,0.7142857142857143,0.8,0.20588235294117646,0.35714285714285715,0.38461538461538464,0.029411764705882353,,,,0.22058823529411764,0.3235294117647059,0.18181818181818182,0.18181818181818182,1.0,0.21428571428571427,0.3333333333333333,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.18181818181818182,0.49420625,0.5394807692307693,0.18181818181818182,0.2159090909090909,24.881081081081078,1.0,3.0,3.0,4.0,3.0,2.0,,,,2.0,1.0,3.0,1.0,2.0,,1.0,,3.0,,3.0,2.0,1.0,3.0,0.06666666666666667,0.07142857142857142,,,0.03278688524590164,0.037037037037037035,0.11764705882352941,0.11320754716981132,0.08571428571428572,0.05714285714285714,0.3333333333333333,0.4,0.75,12.0,3.0,6.0,7.0,3.0,,0.42857142857142855,0.8,0.8,0.9166666666666666,0.42857142857142855,1.0,1.0,,,1.0,,1.0,0.07142857142857142,2.0,,3.0,3.0,,0.42857142857142855,0.3333333333333333,1.0,,1.0,1.0,1.0,True,,,,,,,,,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,9234.0,154,16,287,284,80,99,43.0,571,6.0,18.0,5.0,51.0,301,8.0,12.0,19.0,2.0,2.0,,4.0,,,8.0,3.0,80,0.5795454545454546,14.411764705882353,0.09090909090909091,0.08527131782945736,0.1724137931034483,0.15,0.7,0.5190425000000001,0.06976744186046512,0.14285714285714285,7.05,0.2787456445993031,4.0,2.0,3.0,1.0,3.0,10.0,1.0,2.0,11.0,2.0,7.0,11.0,3.0,8.0,10.0,22.0,3.0,4.0,15.0,1.0,4.0,5.0,10.0,6.0,10.0,30.0,2.0,11.0,7.0,4.0,3.0,7.0,1.0,1.0,18.0,5.0,2.0,3.0,7.0,4.0,3.0,1.0,,5.0,2.0,3.0,2.0,13.0,2.0,2.0,2.0,10.0,1.0,0.375,0.42857142857142855,1.0,0.45454545454545453,0.45454545454545453,0.4444444444444444,0.75,0.25,0.575,1.0,0.4444444444444444,0.9375,0.45454545454545453,0.55,0.2222222222222222,,0.8,0.022988505747126436,0.07317073170731707,0.10204081632653061,0.051470588235294115,0.03225806451612903,0.09375,0.06451612903225806,,0.6666666666666666,0.8,0.5,0.25,0.3,0.42857142857142855,0.05,0.5,0.5,1.0,0.275,0.275,0.6363636363636364,0.6363636363636364,1.0,0.5,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.6363636363636364,0.511475,0.5044333333333334,0.29411764705882354,0.19607843137254902,24.586363636363636,,1.0,3.0,2.0,4.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,0.16666666666666666,0.3,0.16666666666666666,,,0.03333333333333333,0.11764705882352941,0.03571428571428571,0.11538461538461539,0.05555555555555555,0.5,,1.0,3.0,,2.0,2.0,2.0,,0.4,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,,2.0,,,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,0.6666666666666666,,,,True,,,,,,,,,,
