EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,SecondChanceFg2Pct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,DefThreePtRebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,on,ShortMidRangeFGM,SecondChanceCorner3FGA,Fg2aBlocked,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassSteals,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceCorner3FGM,PtsUnassisted3s,HeaveAttempts,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,607.0,10.0,-2.0,18,19.0,9,2.0,3.0,37,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,17.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,9,1.0,0.5,1.0,1.0,0.5,0.75,1.5,1.5,0.75,1.5,1.5,1.0,9.523809523809524,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5673,0.61665,1.0,1.0,24.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,607.0,10.0,-2.0,18,19.0,9,2.0,3.0,37,,,,,,,,,4.0,17.0,,,,,,2.0,,,,1.0,2.0,,1.0,5.0,,2.0,9,,,,,,0.5,,0.5,0.5,,0.5,,19.047619047619047,,,,,,,,,,0.75,,0.682975,0.7234,,0.5,,0.5,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1111111111111111,0.2,0.08333333333333333,0.09090909090909091,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.5,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,607.0,10.0,-2.0,18,19.0,9,2.0,3.0,37,,1.0,,,,1.0,,2.0,2.0,17.0,,,2.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,9,,,,,,0.2,1.0,0.3333333333333333,0.2,1.0,0.3333333333333333,0.4,23.80952380952381,0.2,,,,,,,0.3333333333333333,,0.6,,0.51318,0.589,1.0,1.0,24.15,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,0.3333333333333333,1.0,0.1111111111111111,0.2,0.08333333333333333,0.09090909090909091,,,0.2,1.0,1.0,,0.2,0.3333333333333333,1.0,10.266666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,0.3333333333333333,0.2,0.2,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,528.0,9.0,,16,16.0,7,2.0,3.0,32,,,,,,,,,4.0,15.0,,,1.0,,,3.0,,,,,,,,,,3.0,7,,,,,,0.5,,1.0,0.5,0.5,0.75,,21.05263157894737,,,,,,,,,,,,0.38425,0.3808,0.25,0.75,,0.4375,,,,,2.0,1.0,2.0,1.0,1.0,2.0,,,,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2222222222222222,,0.3333333333333333,0.1111111111111111,,,,,,,1.0,,,19.85,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.2,0.6666666666666666,0.25,0.4,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203923,1610612738,James Young,James Young,203923,BOS,607.0,10.0,-2.0,18,19.0,9,2.0,3.0,37,,1.0,,,,1.0,,1.0,2.0,17.0,,,,,1.0,,,1.0,,,,,,,1.0,,9,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,19.047619047619047,0.3333333333333333,,,,,,,1.0,,0.3333333333333333,,0.4496166666666667,0.53025,,,24.7,0.5,,,,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,0.6666666666666666,,,17.15,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204066,1610612738,John Holland,John Holland,204066,BOS,79.0,1.0,-2.0,2,3.0,2,,,5,,1.0,,,,1.0,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,2,,,,,,,,,,,,1.0,50.0,1.0,,,,,,,1.0,,1.0,,0.4266,0.4266,,,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,8013.0,134.0,-22.0,257,264.0,33,43.0,29.0,521,,1.0,,1.0,,1.0,,2.0,51.0,271.0,,2.0,10.0,,1.0,3.0,,1.0,,3.0,4.0,2.0,1.0,9.0,13.0,3.0,33,,,,,,0.6666666666666666,0.5,0.3333333333333333,0.6891891891891891,0.5,0.375,0.06060606060606061,16.040955631399317,0.030303030303030304,,,,0.1,,,0.3333333333333333,,0.8484848484848485,,0.5999878787878788,0.7180166666666666,0.19607843137254902,0.058823529411764705,23.95,0.12840466926070038,18.0,26.0,1.0,2.0,,22.0,31.0,1.0,2.0,30.0,1.0,1.0,2.0,17.0,32.0,11.0,43.0,8.0,8.0,8.0,0.6818181818181818,0.8823529411764706,0.7096774193548387,0.5,0.21518987341772153,0.03125,0.2318840579710145,0.07913669064748201,0.05263157894736842,0.4444444444444444,0.7878787878787878,0.6923076923076923,0.8181818181818182,0.6666666666666666,,0.6666666666666666,0.5,2.2096774193548385,5.0,8.0,5.0,1.0,,5.0,8.0,14.0,10.0,0.625,0.022222222222222223,0.25,0.15151515151515152,0.030303030303030304,0.8,0.625,,,7.0,,1.0,9.0,15.0,7.0,1.0,9.0,4.0,1.0,5.0,1.0,0.12,0.2542372881355932,0.07142857142857142,0.08108108108108109,0.2727272727272727,0.625,,,,0.1111111111111111,0.11764705882352941,,4.0,10.0,7.0,False,4.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.12903225806451613,0.15384615384615385,0.6,0.1875,0.06666666666666667,0.2,0.14285714285714285,0.8,0.8,0.75,0.1,0.61265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,1856.0,31.0,2.0,64,63.0,15,7.0,7.0,127,,2.0,,1.0,,,,3.0,2.0,65.0,,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,,2.0,2.0,,15,,,,,,0.14285714285714285,,,0.14285714285714285,,,0.42857142857142855,10.95890410958904,0.2857142857142857,,,,1.0,,,,,0.5714285714285714,,0.5043357142857142,0.498025,,,24.53333333333333,0.234375,1.0,1.0,,,1.0,1.0,4.0,,1.0,,,,,1.0,5.0,1.0,6.0,1.0,1.0,1.0,,,0.25,,0.06666666666666667,,0.18518518518518517,0.027777777777777776,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,11.149999999999999,,,2.0,1.0,1.0,,,2.0,,,,0.14285714285714285,0.2857142857142857,0.14285714285714285,,,0.5,,,,,1.0,4.0,,,,,,1.0,,0.045454545454545456,0.3333333333333333,,,0.2727272727272727,1.0,,,,,,,1.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,1.0,,,,,,0.46335,2.0,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,9732.0,162.0,-13.0,326,330.0,88,82.0,44.0,656,6.0,18.0,,1.0,1.0,5.0,7.0,22.0,55.0,346.0,,1.0,9.0,2.0,7.0,14.0,21.0,18.0,6.0,6.0,10.0,2.0,3.0,24.0,15.0,14.0,87,1.0,0.3181818181818182,,0.2857142857142857,0.3181818181818182,0.5543478260869565,0.8,0.5384615384615384,0.5729166666666666,0.75,0.5384615384615384,0.4782608695652174,14.095744680851064,0.391304347826087,0.3333333333333333,0.3333333333333333,1.0,0.2,,,0.38461538461538464,0.2,0.8478260869565217,0.3333333333333333,0.5600043478260869,0.5836038461538462,0.16363636363636364,0.2545454545454545,24.586363636363636,0.26993865030674846,11.0,17.0,4.0,6.0,4.0,15.0,24.0,4.0,6.0,20.0,4.0,3.0,3.0,16.0,34.0,7.0,41.0,4.0,4.0,4.0,0.6666666666666666,0.8333333333333334,0.625,0.6666666666666666,0.16666666666666666,0.04411764705882353,0.2037037037037037,0.03468208092485549,0.058823529411764705,0.09523809523809523,0.3695652173913043,0.6470588235294118,0.7333333333333333,0.6363636363636364,0.08695652173913043,0.46153846153846156,0.6666666666666666,4.7124999999999995,4.0,4.0,3.0,4.0,2.0,4.0,4.0,10.0,6.0,1.0,0.0392156862745098,0.23076923076923078,0.06521739130434782,0.08695652173913043,0.8,1.0,0.15384615384615385,2.0,4.0,1.0,,3.0,17.0,4.0,,5.0,3.0,,3.0,,0.02857142857142857,0.25757575757575757,0.06666666666666667,0.16326530612244897,0.28846153846153844,0.75,0.5,0.5,0.5,0.0625,0.11538461538461539,1.0,4.0,5.0,4.0,False,2.0,,3.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,0.125,0.11764705882352941,0.2,0.017241379310344827,,0.14285714285714285,,0.6666666666666666,1.0,1.0,,0.60615,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.125,0.25,0.25,1.0,0.25,0.5,,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,12852.0,214.0,-23.0,435,435.0,91,104.0,52.0,870,1.0,4.0,,,,2.0,3.0,14.0,79.0,440.0,,,9.0,1.0,4.0,13.0,9.0,4.0,1.0,16.0,27.0,11.0,2.0,65.0,19.0,13.0,90,1.0,0.21428571428571427,,0.25,0.21428571428571427,0.38235294117647056,0.2727272727272727,0.32142857142857145,0.42473118279569894,0.34615384615384615,0.40625,0.16470588235294117,22.177419354838708,0.047058823529411764,0.25,0.25,1.0,,,,0.14285714285714285,,0.4823529411764706,0.25,0.49812470588235297,0.5043214285714287,0.11392405063291139,0.16455696202531644,23.571428571428573,0.20919540229885059,14.0,27.0,3.0,6.0,24.0,28.0,71.0,3.0,10.0,18.0,11.0,4.0,1.0,16.0,26.0,8.0,34.0,6.0,5.0,6.0,0.32142857142857145,0.32142857142857145,0.39436619718309857,0.3,0.128,0.01098901098901099,0.10185185185185185,0.03418803418803419,,0.06896551724137931,0.3176470588235294,0.5185185185185185,0.6363636363636364,0.42857142857142855,0.2823529411764706,0.42857142857142855,0.5,9.235211267605633,2.0,5.0,20.0,10.0,2.0,3.0,11.0,38.0,,0.2727272727272727,0.014492753623188406,0.12903225806451613,0.23529411764705882,0.11764705882352941,0.45454545454545453,0.4,0.14285714285714285,6.0,14.0,3.0,4.0,7.0,6.0,18.0,3.0,18.0,9.0,1.0,4.0,1.0,0.04895104895104895,0.06593406593406594,0.022727272727272728,0.15384615384615385,0.05555555555555555,0.6666666666666666,0.25,0.2608695652173913,0.3333333333333333,0.09782608695652174,0.11538461538461539,2.0,4.0,17.0,5.0,False,8.0,,7.0,,8.0,2.0,13.0,7.0,2.0,6.0,4.0,2.0,,2.0,,2.0,0.09859154929577464,0.18518518518518517,0.7647058823529411,0.05333333333333334,0.08333333333333333,0.10526315789473684,,0.4,0.42105263157894735,0.125,,0.47638749999999996,1.0,,0.07142857142857142,0.1,,2.0,1.0,7.0,3.0,,4.0,6.0,,,,,0.05,0.5,,0.2,0.2222222222222222,1.0,0.5,0.5,1.0,1.0,1.0,0.041666666666666664,,,,,,,,,,
