EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsAssisted3s,OffThreePtRebounds,FTDefRebounds,OffRebounds,Offensive Fouls Drawn,Assisted3sPct,PenaltyFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Loose Ball Fouls,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChancePoints,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,OffTwoPtRebounds,Offensive Fouls,OffTwoPtReboundPct,OffAtRimReboundPct,on,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,Travels,PenaltyTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Accuracy,AtRimFGM,PenaltyAtRimFGM,BlockedLongMidRange,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyFtPoints,ShortMidRangeAssists,SelfOReb,Charge Fouls,NonShootingFoulsDrawn,AtRimPctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGA,BlockingFouls,Loose Ball Fouls Drawn,SecondChanceAtRimFrequency,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,147.0,2,1.0,5,5,5.0,5.0,1.0,10,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,33.333333333333336,1.0,0.3695,0.3695,0.5,0.5,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200751,1610612760,Randy Foye,Randy Foye,200751,OKC,613.0,10,2.0,21,20,5.0,12.0,4.0,41,,1.0,14,,,2.0,3.0,,,,,5.0,,,28.0,,0.5198375000000001,,,,1.9,0.23809523809523808,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.75,0.3333333333333333,0.125,0.5,0.2,0.3333333333333333,1.0,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,613.0,10,2.0,21,20,5.0,12.0,4.0,41,1.0,3.0,14,1.0,,1.0,1.0,1.0,,2.0,1.0,5.0,,,24.0,0.2,0.38641000000000003,0.399425,0.16666666666666666,0.25,9.366666666666667,0.23809523809523808,1.0,,2.0,,2.0,4.0,,2.0,,,2.0,2.0,2.0,,,,,,,,,,,0.2,0.3333333333333333,0.4,,0.25,,0.2,,,0.2,0.4,,,0.6,,25.95,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.2,1.0,1.0,1.0,0.5,0.45495,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203962,1610612760,Josh Huestis,Josh Huestis,203962,OKC,613.0,10,2.0,21,20,5.0,12.0,4.0,41,,1.0,14,,,1.0,1.0,1.0,,,,5.0,,,12.0,,0.46493333333333337,0.50325,,,9.1,0.23809523809523808,,,,1.0,2.0,3.0,,,,,,2.0,3.0,,,,,,,,,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,23.5,1.0,,,,,,,,1.0,3.0,,,,3.0,,,1.5,1.5,,0.3333333333333333,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.09090909090909091,0.2,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,147.0,2,1.0,5,5,5.0,5.0,1.0,10,,,4,,,,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,216.0,4,,6,7,,4.0,2.0,13,,,3,,,,1.0,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.25,0.2,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,466.0,8,1.0,16,15,,7.0,3.0,31,,,10,,,1.0,1.0,1.0,,3.0,,,,,15.789473684210526,,0.5560499999999999,,0.3333333333333333,,,,,,1.0,1.0,2.0,6.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,0.75,1.0,1.0,,0.14285714285714285,,0.125,,,,0.5,,,1.0,,23.4,,,,,,3.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,0.6201,,1.0,1.0,,,,3.0,,,,,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,159.0,3,5.0,6,5,,,1.0,11,,,3,,,,1.0,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,0.5,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,91.0,2,-4.0,4,3,,3.0,,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,3709.0,62,-33.0,119,121,69.0,50.0,13.0,240,4.0,15.0,133,10.0,1.0,3.0,6.0,3.0,,2.0,1.0,69.0,0.06666666666666667,0.25,25.954198473282442,0.16,0.45160416666666664,0.45865333333333336,0.038461538461538464,0.0625,10.906666666666666,0.5798319327731093,1.0,1.0,8.0,2.0,10.0,18.0,,7.0,1.0,1.0,2.0,4.0,4.0,6.0,,2.0,1.0,2.0,8.0,,1.0,0.2,0.2222222222222222,0.32,0.34615384615384615,0.4,0.75,0.05128205128205128,0.06666666666666667,0.05555555555555555,0.0625,,0.04,0.32,0.125,0.125,0.44,0.14285714285714285,28.279999999999994,10.0,,1.0,5.0,5.0,2.0,1.0,3.0,6.0,12.0,8.0,2.0,,12.0,0.3333333333333333,0.3,0.375,0.375,0.08333333333333333,0.4,,,0.5,0.3125,,0.6666666666666666,1.0,2.0,1.0,1.0,2.0,6.0,,1.0,,1.0,1.0,0.3333333333333333,0.2,,,,0.08,0.5,0.5,1.0,0.0625,1.0,3.0,8.0,1.0,19.0,,,,,,4.0,,,0.5,0.6666666666666666,,,,,0.2222222222222222,,,,,False,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.2,0.2,1.0,0.09090909090909091,0.5,0.5,0.5,0.2,1.0,0.0625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
