EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,AtRimAssists,BadPassSteals,BadPassTurnovers,Offensive Fouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,OffThreePtRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg2aBlocked,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,PenaltyAtRimFGA,PtsPutbacks,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyCorner3FGM,FTDefRebounds,Offensive Fouls Drawn,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,2pt And 1 Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,on,Travels,SecondChanceTurnovers,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,HeaveMakes,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,1630.0,27,-20,54,53,3,27,4,107,1.0,2.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,11,1.0,4.0,4.0,15,79,1.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,6.0,6,1.0,1.0,1.0,2.0,2,4.0,2.0,2.0,3,0.5,0.5,1.0,0.25,0.25,0.36363636363636365,0.36666666666666664,0.4411764705882353,0.5,0.26666666666666666,29.31034482758621,0.2777777777777778,0.16666666666666666,0.25,0.14285714285714285,0.4,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.5,0.5,1.0,0.3333333333333333,0.4,0.4,0.26666666666666666,0.25,0.25,1.0,0.26666666666666666,0.25,0.25,1.0,1.0,0.4,0.25,0.44648000000000004,0.2958,0.11764705882352941,0.15384615384615385,0.13333333333333333,10.363636363636363,25.425,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1731,1610612749,Tyronn Lue,Tyronn Lue,1731,MIL,999.0,17,-1,33,34,21,20,2,67,,,,,2.0,2.0,,1.0,1.0,2.0,2,,1.0,,4,34,1.0,,2.0,,4.0,,1.0,,2.0,2.0,4.0,1.0,,10.0,,1.0,1.0,2,,,2.0,3.0,1,,,2.0,21,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,14.285714285714286,0.07142857142857142,,0.06666666666666667,,,0.14285714285714285,,,,,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,0.5,0.3333333333333333,,0.4200333333333333,0.4226,,,0.5,20.0,26.4,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.1111111111111111,0.06666666666666667,1.0,1.0,0.4263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,6464.0,108,10,216,215,78,117,19,431,,1.0,,,,5.0,7.0,20.0,10.0,,6,11.0,28.0,,33,233,11.0,,9.0,,,30.0,19.0,7.0,6.0,1.0,7.0,,1.0,15.0,2.0,4.0,6.0,6,3.0,,3.0,4.0,1,,,9.0,78,,,0.9090909090909091,0.39285714285714285,0.4074074074074074,,0.4852941176470588,0.4852941176470588,0.34615384615384615,0.8235294117647058,16.949152542372882,0.05555555555555555,0.07142857142857142,0.06,0.0625,0.034482758620689655,0.07407407407407407,0.08333333333333333,0.029411764705882353,,,,,,,0.14705882352941177,,,,0.5882352941176471,0.35,0.3684210526315789,0.8571428571428571,0.7692307692307693,0.8529411764705882,0.3684210526315789,0.5172878787878787,0.4955192307692307,,,0.2727272727272727,14.666666666666666,25.675000000000004,0.3611111111111111,2.0,4.0,,2.0,1.0,3.0,,,5.0,,1.0,2.0,6.0,,,0.34615384615384615,0.8333333333333334,,,,0.4,0.5867625,4.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,0.25,0.2727272727272727,0.3,0.3,0.03571428571428571,0.05,0.23529411764705882,0.5,0.5,1.0,0.4,0.5,1.0,0.07692307692307693,0.3,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1922,1610612749,Francisco Elson,Francisco Elson,1922,MIL,1687.0,28,-11,54,54,11,16,3,108,1.0,1.0,,1.0,1.0,2.0,,,,2.0,4,,,,4,73,,,,4.0,,,,,,,,,,,,2.0,2.0,3,,,,,1,,,,11,1.0,1.0,,,,0.5,0.5,0.5,,,6.8965517241379315,0.1111111111111111,,0.08333333333333333,0.16666666666666666,0.16666666666666666,,,0.25,1.0,1.0,1.0,0.25,,,0.5,0.5,0.5,1.0,,,,,,0.25,,0.4851,0.3958,,,,12.575,,0.2037037037037037,,,,1.0,,,,1.0,,,,,,,,,,,0.038461538461538464,,,,,,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.07692307692307693,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2210,1610612749,Richard Jefferson,Richard Jefferson,2210,MIL,1095.0,18,-13,37,35,4,13,2,72,1.0,2.0,,,2.0,2.0,,3.0,,3.0,4,1.0,5.0,3.0,12,49,,1.0,1.0,2.0,4.0,3.0,3.0,,1.0,2.0,3.0,2.0,,8.0,,2.0,2.0,3,2.0,,1.0,3.0,2,4.0,1.0,1.0,4,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,0.75,0.5,0.5454545454545454,0.5,0.5555555555555556,28.205128205128204,0.2222222222222222,,0.15384615384615385,,,0.5,,0.2222222222222222,0.5,1.0,,,,,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,,,,,0.7777777777777778,,0.5398222222222222,,0.1,0.2,0.08333333333333333,9.3,24.98,0.10810810810810811,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,770.0,13,-6,28,25,7,24,2,53,1.0,4.0,,,2.0,2.0,,,,3.0,6,,,,6,39,,,,4.0,2.0,,,,1.0,4.0,5.0,1.0,,14.0,,,,1,1.0,1.0,,1.0,1,,,,7,0.6666666666666666,1.0,,,,0.5,0.5,0.5,,,20.0,,,,,,,,0.6666666666666666,0.25,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,,0.5266,0.6556,,,,6.066666666666667,,0.25,,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,0.125,0.08333333333333333,0.16666666666666666,,0.6092,,,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,0.16666666666666666,0.25,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,3526.0,59,28,118,114,40,56,13,232,3.0,3.0,1.0,1.0,7.0,9.0,7.0,12.0,5.0,11.0,13,9.0,15.0,4.0,53,123,7.0,,21.0,8.0,14.0,15.0,12.0,7.0,7.0,5.0,12.0,2.0,1.0,29.0,2.0,5.0,8.0,9,2.0,,3.0,6.0,3,4.0,2.0,21.0,40,0.36363636363636365,0.4,0.5555555555555556,0.6,0.6,0.8461538461538461,0.875,0.8833333333333333,1.05,0.5357142857142857,25.757575757575758,0.1111111111111111,0.14285714285714285,0.11864406779661017,,0.29411764705882354,,0.08333333333333333,0.10714285714285714,1.0,1.0,0.3333333333333333,0.03571428571428571,1.0,1.0,0.32142857142857145,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.42857142857142855,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.5,0.6428571428571429,0.5833333333333334,0.48882499999999995,0.49155000000000004,0.06666666666666667,0.13333333333333333,0.39622641509433965,13.69230769230769,24.94,0.3389830508474576,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,4.0,1.0,1.0,1.05,0.5,0.037037037037037035,0.0196078431372549,,0.6666666666666666,0.5762333333333333,2.0,3.0,,2.0,1.0,3.0,1.0,1.0,5.0,5.0,12.0,,,3.0,2.0,2.0,1.0,0.5,0.7142857142857143,0.8333333333333334,0.8333333333333334,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,,0.5,1.0,0.2,0.6,0.09433962264150944,1.0,1.0,1.0,,,,,,,1.0,,,,0.3333333333333333,1.0,,,,,,,,,2.0,2.0,2.0,0.2,2.0,2.0,1.0,1.0,0.25,0.0625,0.5,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201570,1610612749,Joe Alexander,Joe Alexander,201570,MIL,3798.0,63,-2,130,136,62,89,12,266,3.0,8.0,1.0,6.0,3.0,10.0,4.0,4.0,1.0,7.0,24,5.0,8.0,8.0,37,142,3.0,3.0,19.0,12.0,2.0,12.0,4.0,4.0,6.0,1.0,7.0,,,15.0,2.0,5.0,8.0,13,1.0,1.0,2.0,9.0,8,14.0,6.0,19.0,62,0.8571428571428571,0.8571428571428571,0.8,0.625,0.625,0.2916666666666667,0.453125,0.47435897435897434,0.475,0.25,30.76923076923077,0.12195121951219512,0.09523809523809523,0.11290322580645161,,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.25,0.375,0.5,1.0,0.1875,0.16666666666666666,0.16666666666666666,0.3125,0.3,0.3,0.6666666666666666,0.125,1.0,1.0,0.75,0.058823529411764705,0.5,1.0,0.49335312500000006,0.4925999999999999,0.15789473684210525,0.2,0.5135135135135135,9.670833333333333,24.025000000000002,0.47692307692307695,,,5.0,14.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,,5.0,3.0,0.35714285714285715,0.47058823529411764,0.4,0.10526315789473684,0.08064516129032258,0.09090909090909091,,0.4515,1.0,4.0,,2.0,,1.0,3.0,,3.0,2.0,3.0,,,5.0,,2.0,1.0,,0.6666666666666666,0.3333333333333333,0.375,,,0.125,0.25,0.25,1.0,,,,0.11764705882352941,1.0,0.08108108108108109,,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,0.3333333333333333,0.041666666666666664,,0.5,0.3333333333333333,,,2.0,,1.0,1.0,0.08333333333333333,0.25,,5.0,,5.0,0.29411764705882354,1.0,1.0,1.0,1.0,0.25,0.05555555555555555,,1.0,0.2,0.5,1.0,1.0,1.0,1.0,0.2222222222222222,0.058823529411764705,0.05555555555555555,,,,,True,,,,,,,,,,,,,,,,,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,2946.0,49,19,96,96,42,41,8,192,10.0,12.0,1.0,2.0,2.0,5.0,,,,13.0,19,,,3.0,29,98,,1.0,15.0,20.0,6.0,,,,2.0,2.0,4.0,,,10.0,1.0,7.0,9.0,13,2.0,1.0,2.0,3.0,4,5.0,2.0,15.0,42,0.7692307692307693,0.9090909090909091,,,,0.6842105263157895,0.6842105263157895,0.6904761904761905,0.6818181818181818,,20.952380952380953,0.2,0.08333333333333333,0.1702127659574468,,0.1875,0.2857142857142857,,0.631578947368421,0.8333333333333334,0.9090909090909091,0.7,0.10526315789473684,0.5,0.5,0.2631578947368421,0.4,0.4,1.0,,,,,,0.631578947368421,,0.5556157894736842,0.55334,0.10526315789473684,0.10526315789473684,0.5172413793103449,5.636842105263159,,0.4375,,,7.0,10.0,2.0,1.0,2.0,4.0,2.0,,,1.0,2.0,1.0,0.7,0.7,1.0,0.09523809523809523,0.10526315789473684,,,0.6024,,,,,,,3.0,,7.0,,,,,1.0,1.0,1.0,,,,1.0,0.875,,,,,,,,,,,,0.2413793103448276,3.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,0.11764705882352941,,0.5,1.0,1.0,0.3333333333333333,1.0,,2.0,,0.05263157894736842,0.08333333333333333,,7.0,4.0,,0.7,6.0,,1.0,,0.5,0.08333333333333333,0.3333333333333333,1.0,0.8571428571428571,,1.0,,,,0.25,0.15384615384615385,,2.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,
2586,1610612749,Keith Bogans,Keith Bogans,2586,MIL,3243.0,54,16,108,108,43,64,9,216,2.0,2.0,,,,1.0,3.0,6.0,1.0,2.0,3,3.0,9.0,4.0,17,100,2.0,,2.0,4.0,,9.0,6.0,3.0,6.0,1.0,7.0,1.0,1.0,15.0,4.0,6.0,11.0,12,3.0,,1.0,2.0,4,4.0,2.0,2.0,43,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.6071428571428571,0.3333333333333333,0.75,13.675213675213676,0.16666666666666666,0.26666666666666666,0.19607843137254902,0.1111111111111111,0.3125,,0.23076923076923078,0.16666666666666666,1.0,1.0,1.0,,,,0.08333333333333333,,,,0.5,0.5,0.5,1.0,0.3333333333333333,0.9166666666666666,0.5,0.5471625,0.5611666666666667,0.14285714285714285,0.4,0.11764705882352941,5.366666666666667,24.48888888888889,0.39814814814814814,,,1.0,1.0,,3.0,,1.0,2.0,,,,2.0,1.0,1.0,0.3333333333333333,1.0,,0.018867924528301886,,,,,3.0,,1.0,,,,,,,,,,2.0,3.0,2.0,,,,,,,,0.25,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,0.047619047619047616,,,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,1.0,1.0,0.3333333333333333,,0.5,,1.0,,,,,,,0.0625,,,,,,True,,,,,,,,,,,,,,,,,,,,,
