EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyArc3Frequency,SecondChanceFtPoints,HeaveAttempts,Arc3Assists,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,ShortMidRangeAssists,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,Technical Free Throw Trips,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedArc3,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,4745.0,79,-36,139,149,23,29,19,288,7.0,10.0,2.0,3.0,1.0,2.0,1.0,3,2.0,6,4.0,1.0,1.0,1.0,2.0,10,19,1.0,6.0,2.0,25,180,2.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,10.0,10.0,3.0,2.0,2.0,1.0,5.0,1.0,6.0,1.0,2.0,3.0,13.0,1.0,4.0,1.0,1.0,1.0,3,5.0,8,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,7,4,1.0,6.0,3.0,2.0,23,2.0,0.5,0.5555555555555556,1.0,0.16666666666666666,0.16666666666666666,0.5263157894736842,0.5,0.2,0.46,0.4,0.16666666666666666,0.44642857142857145,0.4,0.16666666666666666,0.24,18.902439024390244,0.6666666666666666,1.0,0.02040816326530612,0.07692307692307693,0.1111111111111111,0.041666666666666664,0.034482758620689655,0.06578947368421052,0.25,0.058823529411764705,0.08333333333333333,0.058823529411764705,0.14285714285714285,0.07142857142857142,0.4,0.7,0.7,0.7142857142857143,0.12,0.3333333333333333,0.3333333333333333,0.24,0.3333333333333333,0.3333333333333333,0.16,0.08,0.5,0.5,1.0,0.6,0.6666666666666666,0.2,0.3333333333333333,0.5,0.16666666666666666,0.64,0.5,0.511722,0.5876166666666667,0.447975,0.10714285714285714,0.13636363636363635,0.16,0.08,7.3999999999999995,23.25,0.16546762589928057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,2096.0,35,-17,69,69,16,28,7,138,4.0,6.0,,1.0,,,3.0,4,7.0,13,,,,1.0,4.0,14,23,1.0,4.0,5.0,36,82,1.0,2.0,,2.0,3.0,5.0,2.0,8.0,14.0,14.0,,,4.0,1.0,,,,,,,,,1.0,1.0,,,1,1.0,2,,1.0,,3.0,1.0,1.0,2.0,5.0,4.0,5,4,,5.0,3.0,8.0,16,1.0,0.5,0.5,,0.25,0.25,0.6086956521739131,0.5,0.6,0.5740740740740741,0.5,0.42857142857142855,0.6206896551724138,0.5,0.5,0.14814814814814814,43.58974358974359,0.6,,,0.038461538461538464,0.14285714285714285,,0.043478260869565216,0.029411764705882353,,0.125,,,0.16666666666666666,,0.2222222222222222,0.6666666666666666,0.8,0.5,0.14814814814814814,0.75,0.75,0.48148148148148145,0.5384615384615384,0.5384615384615384,,0.14814814814814814,0.25,0.25,,0.5,,,,,,0.37037037037037035,0.25,0.4460788461538462,0.3791,0.344625,0.10344827586206896,0.12,0.05555555555555555,0.2222222222222222,11.695652173913043,27.675000000000004,0.2318840579710145,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.16666666666666666,1.0,0.7142857142857143,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,16603.0,277,-42,509,516,156,119,59,1025,16.0,31.0,1.0,6.0,4.0,8.0,7.0,20,16.0,28,,,,,3.0,39,79,,3.0,37.0,115,592,3.0,12.0,,16.0,8.0,16.0,3.0,27.0,50.0,28.0,,2.0,,,5.0,2.0,7.0,1.0,2.0,3.0,16.0,5.0,17.0,10.0,22.0,4.0,36,22.0,58,4.0,6.0,5.0,4.0,1.0,4.0,11.0,15.0,19.0,28,31,,43.0,23.0,27.0,156,1.0,0.6410256410256411,0.6578947368421053,,,,0.4936708860759494,0.25,0.5,0.47560975609756095,0.25,0.42105263157894735,0.5637254901960784,0.4444444444444444,0.5625,0.036585365853658534,20.137693631669535,0.26666666666666666,0.4,0.11398963730569948,0.1069182389937107,0.16666666666666666,0.07042253521126761,0.12648221343873517,0.09565217391304348,0.1590909090909091,0.10256410256410256,0.08695652173913043,0.08333333333333333,0.18181818181818182,0.12121212121212122,0.3780487804878049,0.5161290322580645,0.64,0.8125,0.24390243902439024,0.35,0.3684210526315789,0.34146341463414637,0.5714285714285714,0.5714285714285714,,0.036585365853658534,,,,0.5,0.16666666666666666,,0.42105263157894735,0.5,,0.4146341463414634,,0.47108227848101275,0.5699571428571428,0.45830000000000004,0.22549019607843138,0.23232323232323232,0.1391304347826087,0.23478260869565218,8.106329113924051,56.03333333333334,0.30648330058939094,3.0,11.0,,7.0,1.0,2.0,,3.0,3.0,9.0,3.0,9.0,3.0,0.08860759493670886,0.1935483870967742,0.3333333333333333,0.5625,0.15789473684210525,10.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,0.05,0.07894736842105263,0.0625,0.10869565217391304,0.14666666666666667,0.125,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,42457.0,708,-94,1317,1342,293,286,160,2659,19.0,38.0,3.0,11.0,5.0,9.0,4.0,8,9.0,20,46.0,5.0,5.0,9.0,30.0,32,66,22.0,76.0,17.0,147,1489,7.0,16.0,7.0,16.0,7.0,14.0,15.0,31.0,38.0,26.0,66.0,2.0,28.0,9.0,11.0,4.0,15.0,2.0,2.0,7.0,34.0,9.0,16.0,8.0,39.0,6.0,53,25.0,78,2.0,23.0,11.0,7.0,,2.0,10.0,17.0,25.0,57,30,4.0,22.0,10.0,31.0,293,7.0,0.59375,0.6129032258064516,1.0,0.2894736842105263,0.2972972972972973,0.48484848484848486,0.4375,0.5,0.45774647887323944,0.30434782608695654,0.4482758620689655,0.48355263157894735,0.3333333333333333,0.484375,0.5352112676056338,11.214333112143331,0.4117647058823529,0.1935483870967742,0.07784431137724551,0.035555555555555556,0.06153846153846154,0.04864864864864865,0.07448494453248812,0.03937007874015748,0.01694915254237288,0.01652892561983471,0.05555555555555555,0.042682926829268296,0.053763440860215055,0.02631578947368421,0.2676056338028169,0.5,0.5757575757575758,0.631578947368421,0.056338028169014086,0.5,0.5,0.14084507042253522,0.45,0.5,0.323943661971831,0.2112676056338028,0.3,0.3,1.0,0.4782608695652174,0.2727272727272727,0.21739130434782608,0.3103448275862069,0.5555555555555556,0.1724137931034483,0.8028169014084507,0.32142857142857145,0.5476571942446044,0.5558117647058822,0.5044203703703704,0.06666666666666667,0.13513513513513514,0.10884353741496598,0.2108843537414966,6.878787878787879,24.951315789473682,0.22247532270311313,10.0,5.0,,7.0,12.0,1.0,5.0,2.0,2.0,10.0,1.0,11.0,5.0,0.10606060606060606,0.13157894736842105,0.45454545454545453,0.5555555555555556,0.3448275862068966,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,9.0,,,,,0.05687203791469194,0.04424778761061947,0.036231884057971016,0.135678391959799,0.08108108108108109,0.5,13.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.26666666666666666,0.013157894736842105,0.1,0.021739130434782608,0.2826086956521739,0.28888888888888886,1.0,0.3333333333333333,0.08695652173913043,0.4,0.2,,,,,,,,,,True,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,20728.0,345,-24,628,642,116,137,75,1270,25.0,49.0,2.0,4.0,6.0,9.0,8.0,20,13.0,28,6.0,,1.0,4.0,21.0,46,97,7.0,27.0,8.0,121,688,4.0,10.0,3.0,11.0,10.0,20.0,6.0,33.0,4.0,88.0,12.0,,21.0,4.0,46.0,10.0,56.0,6.0,11.0,29.0,122.0,6.0,6.0,13.0,20.0,,33,12.0,45,1.0,6.0,4.0,22.0,,12.0,6.0,28.0,9.0,21,28,6.0,12.0,6.0,33.0,116,2.0,0.043478260869565216,0.043478260869565216,0.5714285714285714,0.25925925925925924,0.25925925925925924,0.4742268041237113,0.4,0.5,0.45564516129032256,0.4230769230769231,0.5576923076923077,0.4689922480620155,0.4230769230769231,0.5689655172413793,0.21774193548387097,21.83588317107093,0.7857142857142857,,0.08438818565400844,0.028169014084507043,0.16666666666666666,0.07692307692307693,0.10476190476190476,0.041237113402061855,0.016129032258064516,,0.06060606060606061,0.04819277108433735,0.1206896551724138,0.016666666666666666,0.3951612903225806,0.5102040816326531,0.625,0.08,0.16129032258064516,0.4,0.42105263157894735,0.22580645161290322,0.4642857142857143,0.4642857142857143,0.04838709677419355,0.1693548387096774,0.19047619047619047,0.19047619047619047,0.25,0.3076923076923077,0.5,,0.34615384615384615,0.6666666666666666,0.038461538461538464,0.6129032258064516,0.19047619047619047,0.4926447580645162,0.5266277777777778,0.46965192307692305,0.046875,0.0594059405940594,0.09090909090909091,0.2727272727272727,7.1567010309278345,25.103703703703705,0.18471337579617833,5.0,4.0,9.0,10.0,2.0,1.0,10.0,4.0,2.0,2.0,,2.0,1.0,0.10309278350515463,0.1836734693877551,0.5,,0.19230769230769232,,,4.0,1.0,1.0,,3.0,1.0,2.0,,,,0.05,0.05434782608695652,0.08888888888888889,0.02857142857142857,0.16666666666666666,0.3,,3.0,1.0,3.0,2.0,3.0,,6.0,2.0,1.0,,,,1.0,1.0,0.5,,,,0.5,0.5,1.0,,0.23076923076923078,1.0,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,True,,,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,7896.0,132,-20,240,245,63,87,32,485,12.0,15.0,2.0,5.0,1.0,2.0,1.0,4,1.0,6,5.0,1.0,,,1.0,14,25,2.0,6.0,6.0,40,268,2.0,6.0,1.0,5.0,3.0,5.0,,6.0,18.0,10.0,6.0,4.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,3.0,12.0,6.0,14.0,1.0,21,15.0,36,2.0,6.0,4.0,1.0,,,3.0,4.0,11.0,18,6,,8.0,4.0,6.0,63,,0.6428571428571429,0.75,1.0,0.3333333333333333,0.3333333333333333,0.56,0.3333333333333333,0.6,0.5483870967741935,0.2857142857142857,0.6,0.5882352941176471,0.3125,0.6,0.1935483870967742,13.620071684587813,0.25,0.16666666666666666,0.14893617021276595,0.13953488372093023,0.20689655172413793,0.08333333333333333,0.16260162601626016,0.12295081967213115,0.23809523809523808,0.2,0.1111111111111111,0.18421052631578946,0.3,0.15384615384615385,0.4838709677419355,0.8,0.8571428571428571,0.6666666666666666,0.12903225806451613,0.25,0.3333333333333333,0.1935483870967742,0.16666666666666666,0.16666666666666666,0.16129032258064516,0.03225806451612903,,,,0.7142857142857143,0.4,0.14285714285714285,0.4,0.5,,0.6774193548387096,,0.5387951612903227,0.5619799999999999,0.44846,0.12121212121212122,0.14814814814814814,0.125,0.15,6.695999999999999,23.316666666666666,0.2625,,,,2.0,2.0,,1.0,1.0,2.0,10.0,3.0,10.0,4.0,0.08,0.06666666666666667,0.4,1.0,,1.0,,,,1.0,2.0,2.0,1.0,6.0,1.0,,,0.25,0.06666666666666667,0.07407407407407407,0.11538461538461539,0.13333333333333333,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,0.4,0.4,1.0,,,,,,,,,,,,,,True,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,33767.0,563,-71,1046,1066,230,208,127,2112,30.0,43.0,9.0,11.0,7.0,10.0,37.0,83,88.0,170,3.0,1.0,,10.0,23.0,155,296,10.0,26.0,76.0,416,1187,22.0,39.0,5.0,56.0,28.0,58.0,4.0,97.0,168.0,142.0,30.0,16.0,23.0,10.0,23.0,13.0,36.0,3.0,12.0,6.0,85.0,10.0,8.0,10.0,89.0,7.0,106,18.0,124,1.0,8.0,5.0,30.0,2.0,16.0,14.0,44.0,20.0,33,79,2.0,83.0,29.0,97.0,230,1.0,0.5419354838709678,0.5714285714285714,1.0,0.38461538461538464,0.38461538461538464,0.5236486486486487,0.5641025641025641,0.4827586206896552,0.5279503105590062,0.6022727272727273,0.5,0.5708215297450425,0.625,0.6139240506329114,0.08074534161490683,33.27745180217938,0.6818181818181818,0.30434782608695654,0.22704081632653061,0.02203856749311295,0.10101010101010101,0.06666666666666667,0.20162932790224034,0.03508771929824561,0.04040404040404041,,0.1016949152542373,0.16666666666666666,0.08571428571428572,0.006756756756756757,0.13354037267080746,0.6976744186046512,0.7692307692307693,0.4,0.2577639751552795,0.4457831325301205,0.4625,0.5279503105590062,0.5176470588235295,0.5238095238095238,0.009316770186335404,0.07142857142857142,0.43478260869565216,0.43478260869565216,1.0,0.25,0.8181818181818182,0.022727272727272728,0.16129032258064516,0.7,,0.21428571428571427,0.43478260869565216,0.4378229813664596,0.4613466666666667,0.43199193548387094,0.08454810495626822,0.0914826498422713,0.1346153846153846,0.23317307692307693,12.883445945945947,24.68846153846154,0.2198852772466539,4.0,35.0,,9.0,3.0,1.0,14.0,12.0,8.0,12.0,2.0,13.0,6.0,0.030405405405405407,0.09302325581395349,0.46153846153846156,0.6931818181818182,0.06451612903225806,3.0,,10.0,,2.0,1.0,8.0,3.0,10.0,,,,0.03614457831325301,0.024390243902439025,0.04395604395604396,0.20909090909090908,0.2839506172839506,0.13793103448275862,0.2972972972972973,,,4.0,2.0,2.0,,5.0,4.0,10.0,1.0,1.0,,,10.0,0.5,,0.011764705882352941,,,,,,0.09090909090909091,,0.5,3.0,3.0,0.6,0.75,13.0,1.0,,,,True,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,29124.0,485,-50,917,928,200,171,113,1845,7.0,22.0,,1.0,3.0,8.0,2.0,6,7.0,23,16.0,,3.0,13.0,43.0,16,51,13.0,59.0,17.0,88,1028,,1.0,4.0,1.0,3.0,9.0,8.0,19.0,8.0,24.0,36.0,,43.0,13.0,85.0,22.0,107.0,9.0,41.0,32.0,236.0,6.0,6.0,8.0,46.0,2.0,56,12.0,68,3.0,34.0,13.0,18.0,3.0,16.0,8.0,26.0,19.0,30,18,2.0,21.0,6.0,19.0,200,2.0,0.25,0.25,0.9230769230769231,0.22033898305084745,0.22033898305084745,0.3137254901960784,,0.3333333333333333,0.32272727272727275,,0.35294117647058826,0.36666666666666664,0.08333333333333333,0.4318181818181818,0.5363636363636364,13.891531874405329,0.6923076923076923,0.1111111111111111,0.13031161473087818,0.019230769230769232,0.1095890410958904,0.04411764705882353,0.1267605633802817,0.026785714285714284,0.012345679012345678,0.03614457831325301,0.017543859649122806,0.11214953271028037,0.1320754716981132,0.039473684210526314,0.2,0.3181818181818182,0.3684210526315789,,0.05454545454545454,0.3333333333333333,0.3333333333333333,0.20909090909090908,0.30434782608695654,0.30434782608695654,0.14545454545454545,0.39090909090909093,0.3023255813953488,0.3023255813953488,0.9230769230769231,0.2,,,0.47058823529411764,0.375,0.17647058823529413,0.7363636363636363,0.3023255813953488,0.5351122727272727,0.52778,0.575435294117647,0.05217391304347826,0.10714285714285714,0.011363636363636364,0.2159090909090909,9.874509803921569,24.344067796610172,0.21810250817884405,5.0,7.0,3.0,3.0,21.0,1.0,2.0,9.0,1.0,6.0,2.0,6.0,2.0,0.058823529411764705,0.13636363636363635,0.3333333333333333,0.42857142857142855,0.29411764705882354,1.0,,13.0,,,,3.0,1.0,3.0,1.0,,,,0.013513513513513514,0.06329113924050633,0.1485148514851485,0.1310344827586207,0.05,0.5,,,4.0,2.0,2.0,,12.0,1.0,5.0,,,,,5.0,0.25,,,,,,,,0.8,,0.4,,,,,,,,,,True,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,3370.0,56,-4,107,110,16,28,13,217,2.0,4.0,,2.0,,,1.0,3,,1,,,,,,3,8,,,3.0,9,113,,2.0,,,,,,,6.0,,,,,,,1.0,1.0,1.0,,,3.0,,4.0,3.0,9.0,1.0,13,4.0,17,,,,,1.0,,3.0,3.0,6.0,9,7,1.0,8.0,4.0,,16,2.0,1.0,1.0,,,,0.375,,,0.375,,,0.375,,,,12.295081967213115,,0.2,0.23076923076923078,0.11764705882352941,0.3,,0.24489795918367346,0.08163265306122448,0.2857142857142857,0.2,,0.26666666666666666,0.2222222222222222,,0.5,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,0.125,,,,,,,,1.0,,,,,,0.5,,0.47728750000000003,0.5703,,0.3333333333333333,0.3333333333333333,,,4.9375,,0.14953271028037382,,,,,,,,,,6.0,2.0,6.0,3.0,,,0.5,,,,,,,1.0,2.0,1.0,,4.0,,,,,,,0.18181818181818182,0.23076923076923078,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,20551.0,343,-45,640,654,98,95,76,1294,28.0,34.0,11.0,14.0,3.0,5.0,5.0,6,1.0,3,,,,,,34,43,,,14.0,82,727,13.0,16.0,,31.0,4.0,6.0,,12.0,40.0,28.0,,22.0,,,16.0,5.0,21.0,,4.0,9.0,47.0,9.0,30.0,12.0,56.0,3.0,71,39.0,110,1.0,5.0,2.0,8.0,,5.0,5.0,13.0,21.0,31,24,1.0,24.0,12.0,12.0,98,2.0,0.5882352941176471,0.8695652173913043,,,,0.7906976744186046,0.8125,0.6666666666666666,0.7906976744186046,0.8125,0.6666666666666666,0.7735849056603774,0.775,0.75,,9.02872777017784,0.6153846153846154,0.21428571428571427,0.22580645161290322,0.1382488479262673,0.26666666666666666,0.0989010989010989,0.23208191126279865,0.1266233766233766,0.07272727272727272,0.1935483870967742,0.07142857142857142,0.24324324324324326,0.2727272727272727,0.2,0.7906976744186046,0.8235294117647058,0.9032258064516129,0.5714285714285714,0.13953488372093023,0.8333333333333334,0.8333333333333334,0.06976744186046512,0.3333333333333333,0.5,,,,,,0.875,0.7857142857142857,,0.8333333333333334,0.6,,0.7906976744186046,,0.5595488372093024,0.5637785714285715,0.5613,0.23529411764705882,0.23529411764705882,0.3780487804878049,0.14634146341463414,2.0046511627906978,,0.153125,,4.0,,4.0,3.0,1.0,3.0,2.0,4.0,13.0,5.0,13.0,7.0,0.09302325581395349,0.08823529411764706,0.5384615384615384,1.0,,5.0,,5.0,,1.0,6.0,2.0,4.0,8.0,,1.0,,,0.14,0.12244897959183673,0.2571428571428571,0.19230769230769232,0.25,0.6,,,,,,,3.0,4.0,2.0,,,1.0,1.0,2.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,
