EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Technical Free Throw Trips,RecoveredBlocks,Defensive 3 Seconds Violations,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,SelfOReb,Offensive Fouls,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceTurnovers,LongMidRangePctBlocked,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,PenaltyArc3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,OffensiveGoaltends,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,2879.0,48.0,-23.0,89.0,92.0,20.0,29.0,11.0,181.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,8.0,98.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,20.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,1.0,0.4,0.75,0.3333333333333333,11.11111111111111,0.0555555555555555,0.03125,0.125,0.0681818181818181,0.025,0.25,0.1,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.4,0.4,1.0,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.4644166666666667,0.409,0.49665,0.1,0.1428571428571428,0.375,18.933333333333334,24.1,0.2247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,2587.0,43.0,9.0,76.0,80.0,24.0,20.0,9.0,156.0,4.0,,2.0,,,,,5.0,11.0,,,5.0,15.0,73.0,,1.0,,,6.0,,8.0,,,,,,,,,1.0,7.0,10.0,,10.0,,,1.0,,3.0,3.0,8.0,8.0,4.0,24.0,0.8,0.8,,,,0.4545454545454545,,0.4545454545454545,,0.5357142857142857,,,17.24137931034483,0.2,,0.0769230769230769,0.1666666666666666,,,0.1818181818181818,,,0.3636363636363636,0.1818181818181818,,,,,,,,,,0.4545454545454545,,0.4739363636363636,0.2296,0.4963833333333333,0.3076923076923077,0.3076923076923077,,5.972727272727273,,0.3157894736842105,3.0,5.0,2.0,3.0,2.0,4.0,3.0,11.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,11.0,1.0,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.1818181818181818,0.2,0.25,1.0,0.6666666666666666,0.3125,0.1428571428571428,0.4545454545454545,0.6,0.75,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201606,1610612756,Sean Singletary,Sean Singletary,201606,PHX,7300.0,122.0,-15.0,223.0,228.0,70.0,54.0,26.0,451.0,5.0,3.0,15.0,3.0,,2.0,7.0,8.0,27.0,4.0,10.0,6.0,34.0,233.0,,1.0,,3.0,6.0,2.0,6.0,9.0,5.0,2.0,10.0,12.0,4.0,26.0,3.0,3.0,8.0,11.0,5.0,16.0,1.0,,5.0,1.0,4.0,14.0,8.0,6.0,2.0,70.0,0.375,0.375,0.75,0.4,0.5,0.2962962962962963,,0.3783783783783784,0.75,0.425,0.75,0.2702702702702703,18.0,0.1038961038961039,0.0375,0.0909090909090909,0.1,0.0408163265306122,0.0666666666666666,0.0526315789473684,0.15,0.1818181818181818,0.1351351351351351,0.4054054054054054,0.2,0.2,0.3333333333333333,0.081081081081081,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.5,,0.4594594594594595,0.4,0.4892242857142856,0.487475,0.4385,0.0512820512820512,0.0689655172413793,0.088235294117647,11.374074074074072,31.299999999999997,0.3139013452914798,3.0,7.0,,1.0,2.0,1.0,2.0,4.0,10.0,3.0,,6.0,,6.0,4.0,3.0,1.0,,,1.0,,,,,4.0,1.0,0.1666666666666666,0.125,0.2222222222222222,0.1111111111111111,0.2857142857142857,0.2,0.8,,0.1052631578947368,0.0454545454545454,0.1891891891891892,0.4285714285714285,0.6,0.6666666666666666,0.4,0.5,,0.125,,0.1176470588235294,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0666666666666666,0.0555555555555555,0.074074074074074,0.1666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,4040.0,67.0,-26.0,123.0,123.0,35.0,30.0,15.0,246.0,5.0,6.0,15.0,,,,,10.0,25.0,,,14.0,34.0,137.0,3.0,4.0,3.0,9.0,4.0,,10.0,,,,,1.0,,3.0,,1.0,2.0,5.0,1.0,6.0,3.0,1.0,5.0,,3.0,5.0,15.0,19.0,8.0,35.0,0.5,0.5,,,,0.4,0.75,0.4,0.75,0.4852941176470588,0.75,,28.260869565217394,0.0689655172413793,,0.0625,0.0666666666666666,0.0185185185185185,,,,0.1666666666666666,0.2,0.6,0.4,0.4,0.3333333333333333,,,,,,,0.2,,0.428196,0.4177333333333333,0.320625,0.2424242424242424,0.2424242424242424,0.2647058823529412,12.168,,0.2845528455284553,3.0,5.0,,,1.0,1.0,5.0,7.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,1.0,3.0,3.0,,3.0,7.0,1.0,0.25,0.25,0.4375,0.12,0.2,0.4,0.4,0.3333333333333333,0.1428571428571428,,0.2,0.6,0.75,1.0,0.2,0.3333333333333333,,,,0.2058823529411764,,,,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,,0.0833333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,0.125,0.3333333333333333,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,5691.0,95.0,6.0,172.0,174.0,54.0,29.0,22.0,346.0,2.0,4.0,4.0,,,1.0,2.0,12.0,16.0,1.0,2.0,5.0,32.0,173.0,4.0,4.0,,8.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,6.0,2.0,15.0,5.0,1.0,9.0,11.0,8.0,19.0,8.0,1.0,9.0,1.0,4.0,9.0,5.0,5.0,2.0,54.0,0.0833333333333333,0.1111111111111111,1.0,0.5,0.5,0.75,1.0,0.75,1.0,0.8,1.0,0.1111111111111111,14.871794871794872,0.1607142857142857,0.0847457627118644,0.0357142857142857,0.119047619047619,0.0833333333333333,0.2142857142857142,0.0769230769230769,0.1875,,0.1111111111111111,0.2222222222222222,1.0,1.0,,,0.1111111111111111,0.5,0.5,1.0,,0.6666666666666666,0.5,0.4887194444444445,0.5351333333333333,0.41918,0.1052631578947368,0.1176470588235294,0.25,4.99375,25.15,0.313953488372093,7.0,10.0,,1.0,1.0,2.0,4.0,8.0,22.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,8.0,1.0,0.5,0.4,0.5714285714285714,0.0625,0.1,,0.1111111111111111,0.1666666666666666,0.1851851851851851,0.0526315789473684,0.5555555555555556,0.7,0.7777777777777778,0.1428571428571428,0.5,0.5,,0.2,,0.25,,,,1.0,,,,,3.0,1.0,2.0,,1.0,1.0,2.0,3.0,,,,0.1666666666666666,0.0769230769230769,0.0625,0.25,,,,,,,0.2,2.0,2.0,,,,,,0.5,1.0,,6.0,1.0,4.0,0.0344827586206896,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,4332.0,72.0,-2.0,130.0,134.0,33.0,31.0,16.0,264.0,4.0,4.0,13.0,1.0,,,,10.0,20.0,1.0,1.0,7.0,30.0,136.0,2.0,3.0,,4.0,5.0,,6.0,3.0,,,6.0,7.0,4.0,15.0,1.0,5.0,4.0,11.0,1.0,12.0,1.0,1.0,6.0,3.0,4.0,6.0,7.0,10.0,4.0,33.0,0.3,0.3333333333333333,1.0,1.0,1.0,0.5,0.6666666666666666,0.5476190476190477,0.6666666666666666,0.5625,0.6666666666666666,0.0476190476190476,20.40816326530612,0.0888888888888888,0.0208333333333333,0.2272727272727272,0.1343283582089552,0.0178571428571428,,,,0.1428571428571428,0.1904761904761904,0.6190476190476191,0.3076923076923077,0.4,0.25,0.0476190476190476,,,,,,0.1904761904761904,,0.4116809523809523,0.4352333333333333,0.3451399999999999,0.1666666666666666,0.1739130434782608,0.1333333333333333,13.265,22.5,0.2538461538461538,3.0,3.0,,,3.0,1.0,,2.0,14.0,3.0,2.0,6.0,4.0,2.0,5.0,4.0,,2.0,1.0,,,,,,2.0,,0.2,0.2,0.2,0.15,,,0.8333333333333334,0.4,0.1666666666666666,0.2666666666666666,0.1428571428571428,1.0,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,,,0.0666666666666666,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,,,0.3333333333333333,1.0,,2.0,1.0,,0.0384615384615384,0.1428571428571428,1.0,0.2307692307692307,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,2537.0,42.0,-5.0,78.0,79.0,21.0,18.0,9.0,157.0,12.0,,,,,,,9.0,18.0,,,4.0,22.0,81.0,1.0,1.0,1.0,3.0,6.0,,4.0,,,,,2.0,,6.0,,,5.0,6.0,1.0,7.0,1.0,,1.0,1.0,2.0,3.0,10.0,10.0,6.0,21.0,0.2222222222222222,0.2222222222222222,,,,0.5,1.0,0.5,1.0,0.5,0.75,,26.436781609195403,0.1428571428571428,,,0.1111111111111111,0.0285714285714285,,0.1666666666666666,0.1428571428571428,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,,0.4445666666666666,0.5566,0.4406666666666667,0.2727272727272727,0.2727272727272727,0.1363636363636363,6.183333333333334,,0.2692307692307692,6.0,6.0,2.0,2.0,3.0,3.0,2.0,8.0,14.0,,1.0,2.0,1.0,1.0,,,,,2.0,,2.0,,2.0,2.0,8.0,,0.5,0.5,0.5,,,,,0.3333333333333333,0.1363636363636363,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.25,0.25,,0.3333333333333333,1.0,0.3636363636363636,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,0.1666666666666666,,,,,,,,,,1.0,1.0,,1.0,,0.25,0.5,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2440,1610612756,Matt Barnes,Matt Barnes,2440,PHX,2536.0,42.0,-13.0,78.0,79.0,17.0,17.0,9.0,157.0,,,2.0,1.0,,,5.0,3.0,6.0,,6.0,,6.0,85.0,,,,,1.0,1.0,4.0,,5.0,,4.0,4.0,2.0,8.0,,5.0,5.0,11.0,,11.0,1.0,,3.0,1.0,3.0,5.0,1.0,1.0,1.0,17.0,0.6666666666666666,0.6666666666666666,,,,0.5,,0.25,,0.25,,0.5,17.441860465116278,0.2272727272727272,,0.5,0.3125,,,,0.1,,,0.1666666666666666,,,,0.0833333333333333,0.4166666666666667,,,,,0.8333333333333334,,0.5634666666666667,0.5736,0.482525,0.0833333333333333,0.1666666666666666,,6.183333333333334,25.33333333333333,0.2179487179487179,3.0,4.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,,,1.0,2.0,,1.0,0.5,0.5,,,,0.6666666666666666,0.3333333333333333,0.3636363636363636,0.5555555555555556,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,0.5,1.0,0.3333333333333333,,,1.0,1.0,,1.0,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,0.5,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,2127.0,35.0,-2.0,70.0,70.0,35.0,15.0,5.0,140.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,8.0,3.0,8.0,1.0,18.0,67.0,1.0,1.0,,5.0,1.0,5.0,4.0,6.0,4.0,1.0,,,,,,1.0,2.0,3.0,,3.0,3.0,,4.0,3.0,2.0,2.0,3.0,4.0,2.0,35.0,0.5,0.5,0.6666666666666666,0.375,0.375,0.5,1.0,0.53125,1.25,0.5,1.25,0.5,29.33333333333333,0.1111111111111111,,0.0909090909090909,0.1034482758620689,,,,0.3333333333333333,,0.125,0.1875,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.25,0.25,,0.6666666666666666,0.6875,0.25,0.516265625,0.6246,0.5596916666666667,0.1111111111111111,0.2,0.2777777777777778,8.975,24.225,0.5,2.0,3.0,1.0,1.0,1.0,1.0,,8.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,,8.0,,1.0,0.6666666666666666,0.6666666666666666,,,,0.25,,0.1111111111111111,0.125,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,0.1666666666666666,1.0,0.4444444444444444,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,,2.0,1.0,,1.0,,,,,0.5,0.5,1.0,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,0.4,0.5,1.0,1.0,0.5,True,,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,25.0,,-3.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,1.0,1.0,,,,2.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,1.0,,1.0,,,50.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.7421,,0.7421,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
