EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
948,1610612746,Marcus Camby,Marcus Camby,948,LAC,26230.0,437,13.0,827,837,214,223,111.0,1664,49.0,67.0,28.0,4.0,22.0,37.0,,,1.0,,1.0,66.0,126.0,,1.0,168.0,877,22.0,33.0,50.0,15.0,33.0,,1.0,46.0,76.0,56.0,,,,,2.0,9.0,37.0,46.0,181.0,4.0,11.0,5.0,35.0,55.0,25.0,46.0,214,0.5757575757575758,0.8636363636363636,,,,,0.5238095238095238,0.6666666666666666,0.4545454545454545,0.5196850393700787,0.6666666666666666,0.4411764705882353,0.5526315789473685,0.6410256410256411,0.5,0.0078740157480314,0.0158730158730158,0.0149253731343283,18.9727463312369,0.1229235880398671,0.1323529411764706,0.1246612466124661,0.128440366972477,0.1428571428571428,0.0689655172413793,0.5275590551181102,0.7313432835820896,0.7424242424242424,0.1732283464566929,0.1818181818181818,0.1904761904761904,0.75,0.2913385826771653,,0.0078740157480314,,,,0.8484848484848485,0.0294117647058823,,0.5354330708661418,,0.4928444444444443,0.5548428571428571,0.4799212121212121,0.1700680272108843,0.1712328767123287,0.2976190476190476,0.2738095238095238,6.967460317460318,61.1,0.2587666263603386,21.0,9.0,15.0,13.0,,,,,,36.0,,,16.0,44.0,1.0,22.0,3.0,25.0,3.0,,15.0,3.0,4.0,53.0,23.0,100.0,12.0,135.0,6.0,18.0,5.0,12.0,11.0,1.0,6.0,1.0,1.0,29.0,2.0,5.0,15.0,20.0,2.0,,5.0,1.0,5.0,5.0,27.0,24.0,,3.0,27.0,18.0,,5.0,,0.0454545454545454,0.6206896551724138,0.48,0.3278688524590163,0.23,0.3037037037037037,0.1208791208791208,0.1188118811881188,0.3018867924528302,0.3382352941176471,0.3435114503816794,0.2769230769230769,0.1428571428571428,0.6666666666666666,0.4693877551020408,0.3513513513513513,0.3513513513513513,0.9230769230769232,,,,0.75,,,,,0.4411764705882353,0.6,,,,,,,,,,,6.0,1.0,2.0,,,0.0833333333333333,,,,,,,,,,,True,,,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,5094.0,85,-17.0,169,167,44,43,18.0,336,4.0,4.0,,,2.0,10.0,2.0,3.0,7.0,1.0,3.0,6.0,16.0,4.0,9.0,28.0,194,,1.0,3.0,1.0,5.0,1.0,3.0,7.0,2.0,10.0,9.0,3.0,7.0,3.0,,,,,7.0,,5.0,2.0,5.0,5.0,2.0,7.0,44,0.1666666666666666,0.1666666666666666,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.375,,0.2,0.48,0.5,0.3125,0.5185185185185185,0.5,0.3888888888888889,0.36,,,15.425531914893618,,,,,,,0.16,1.0,1.0,0.08,,,,0.4,0.08,0.28,0.4285714285714285,0.4285714285714285,0.6666666666666666,,0.375,0.3333333333333333,0.52,0.4285714285714285,0.48945,,0.4891124999999999,0.0769230769230769,0.1176470588235294,0.1071428571428571,0.25,13.575,25.03333333333333,0.2603550295857988,,1.0,1.0,2.0,1.0,,,1.0,2.0,4.0,1.0,2.0,2.0,,,2.0,3.0,5.0,3.0,,,2.0,,13.0,,7.0,,7.0,3.0,,2.0,,2.0,,,,,2.0,,1.0,5.0,10.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5,,,,0.14,,0.0985915492957746,,,0.1428571428571428,0.0833333333333333,0.1764705882352941,,,1.0,0.25,0.2,0.2,,0.5,0.5,1.0,,,0.6666666666666666,0.5,1.0,0.125,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,15213.0,254,-60.0,468,479,52,85,73.0,947,12.0,21.0,8.0,13.0,26.0,19.0,,,1.0,,,32.0,66.0,,1.0,74.0,546,7.0,12.0,17.0,2.0,5.0,,,7.0,48.0,16.0,,,1.0,,7.0,3.0,14.0,18.0,53.0,1.0,4.0,1.0,10.0,16.0,7.0,7.0,52,0.75,0.8275862068965517,,,,,0.4848484848484848,0.5833333333333334,0.4,0.4776119402985074,0.5833333333333334,0.4,0.4933333333333333,0.6071428571428571,0.5,0.0149253731343283,0.106060606060606,0.1428571428571428,14.909090909090908,0.0714285714285714,0.0769230769230769,0.0723404255319148,0.0140845070422535,0.0909090909090909,0.0357142857142857,0.3134328358208955,0.5714285714285714,0.6666666666666666,0.3880597014925373,0.5,0.5909090909090909,0.6923076923076923,0.2835820895522388,,0.0149253731343283,,,,0.6666666666666666,,,0.3283582089552239,,0.4589328358208955,0.58087,0.4730399999999999,0.0945945945945946,0.0958904109589041,0.2297297297297297,0.0945945945945946,8.933333333333334,25.6,0.1111111111111111,5.0,1.0,2.0,7.0,,,,,,10.0,,,3.0,6.0,,3.0,,3.0,,,2.0,,1.0,6.0,6.0,27.0,2.0,35.0,3.0,3.0,3.0,1.0,4.0,,2.0,,,7.0,1.0,,17.0,24.0,1.0,1.0,1.0,,,1.0,17.0,12.0,1.0,4.0,17.0,10.0,2.0,1.0,,0.1538461538461538,0.4285714285714285,0.1666666666666666,0.1666666666666666,0.1052631578947368,0.1506849315068493,0.1052631578947368,0.1029411764705882,0.125,0.119047619047619,0.234375,0.0857142857142857,0.1363636363636363,0.5882352941176471,0.6666666666666666,0.3684210526315789,0.3684210526315789,1.0,,,,0.625,0.4,,,,0.4,0.5,,,,,1.0,,0.0769230769230769,,,,3.0,1.0,,,,,,,,,,,,,,,True,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,16381.0,273,6.0,530,535,143,125,74.0,1065,23.0,44.0,3.0,5.0,15.0,26.0,3.0,14.0,36.0,5.0,11.0,39.0,85.0,15.0,39.0,146.0,567,2.0,6.0,5.0,8.0,20.0,6.0,13.0,47.0,10.0,68.0,24.0,21.0,35.0,14.0,8.0,3.0,3.0,6.0,30.0,2.0,15.0,6.0,27.0,34.0,11.0,47.0,143,0.1282051282051282,0.1282051282051282,0.5333333333333333,0.3846153846153846,0.4615384615384615,0.3947368421052631,0.4588235294117647,0.3333333333333333,0.4,0.4959677419354839,0.25,0.5151515151515151,0.5215827338129496,0.2777777777777778,0.575,0.314516129032258,0.0941176470588235,0.1590909090909091,26.82926829268293,0.0165745856353591,0.0410958904109589,0.0236220472440944,0.0263157894736842,0.0476190476190476,0.0333333333333333,0.3548387096774194,0.5227272727272727,0.6216216216216216,0.1209677419354838,0.3333333333333333,0.3571428571428571,,0.2096774193548387,0.0241935483870967,0.2903225806451613,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.375,0.3333333333333333,0.4545454545454545,0.6693548387096774,0.4,0.5046443089430895,0.4951299999999999,0.450960606060606,0.0888888888888888,0.1157894736842105,0.0342465753424657,0.3219178082191781,7.46235294117647,26.256410256410252,0.269811320754717,1.0,4.0,5.0,11.0,1.0,1.0,2.0,,2.0,23.0,,2.0,13.0,,1.0,47.0,9.0,56.0,4.0,5.0,26.0,5.0,16.0,121.0,6.0,18.0,,24.0,9.0,17.0,3.0,13.0,9.0,2.0,4.0,1.0,3.0,26.0,2.0,7.0,12.0,23.0,1.0,,,3.0,1.0,4.0,2.0,1.0,1.0,,2.0,1.0,4.0,3.0,,0.0666666666666666,0.6538461538461539,,0.0962566844919786,0.1153846153846153,0.100418410041841,0.0217391304347826,,0.0895522388059701,0.175,0.0625,0.1388888888888889,0.0625,0.5,0.217391304347826,0.4230769230769231,0.4230769230769231,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.25,,,0.1515151515151515,0.8,0.0606060606060606,0.5,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,0.025,True,,,
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,5625.0,94,4.0,183,180,55,49,22.0,363,6.0,10.0,6.0,1.0,3.0,14.0,,,1.0,,,13.0,27.0,,1.0,36.0,190,4.0,8.0,8.0,3.0,6.0,,,8.0,18.0,8.0,,,1.0,,2.0,1.0,8.0,9.0,20.0,1.0,1.0,1.0,7.0,10.0,5.0,8.0,55,0.6923076923076923,0.9,,,,,0.4814814814814814,0.5,0.5,0.4642857142857143,0.5,0.5,0.5454545454545454,0.5,0.5714285714285714,0.0357142857142857,0.074074074074074,0.2,18.09523809523809,0.1176470588235294,0.0666666666666666,0.108433734939759,0.1363636363636363,0.0769230769230769,0.0769230769230769,0.3571428571428571,0.6,0.75,0.1071428571428571,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.0357142857142857,,,,0.75,,,0.3928571428571428,,0.4738553571428571,0.5306500000000001,0.4388666666666667,0.1515151515151515,0.15625,0.2222222222222222,0.2222222222222222,10.97037037037037,24.7,0.3005464480874317,3.0,1.0,1.0,6.0,,,,,,10.0,,,2.0,6.0,,3.0,2.0,5.0,,2.0,3.0,,,12.0,1.0,10.0,,11.0,,4.0,,3.0,1.0,,1.0,,1.0,5.0,,2.0,8.0,12.0,1.0,,,1.0,,,,,,,,,1.0,,,,0.8,,0.1612903225806451,0.0588235294117647,0.1392405063291139,0.1111111111111111,0.1071428571428571,0.1904761904761904,0.125,0.16,,0.1666666666666666,,0.5,0.4285714285714285,0.4285714285714285,0.8333333333333334,,,,0.5,,,,,0.1666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,1007.0,17,-14.0,35,35,12,15,1.0,70,2.0,2.0,1.0,,2.0,1.0,,,,,,2.0,5.0,,,4.0,41,1.0,1.0,2.0,,1.0,,,,,4.0,,,,,,,1.0,1.0,4.0,,,,1.0,2.0,,,12,,,,,,,0.4,1.0,,0.4,1.0,,0.3333333333333333,1.0,,,,,16.666666666666668,0.0833333333333333,,0.0666666666666666,0.5,,,0.4,1.0,1.0,0.4,,,,0.2,,,,,,1.0,,,0.4,,0.46058,0.4824,0.3966,,,0.5,,6.88,,0.3428571428571428,1.0,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,0.5,0.0666666666666666,0.2,0.1,,,,0.1111111111111111,,0.25,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200798,1610612746,Cheikh Samb,Cheikh Samb,200798,LAC,419.0,7,-1.0,13,13,9,9,1.0,26,,,,,,1.0,,,,,,1.0,1.0,,,2.0,10,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,9,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,7.142857142857142,0.25,,0.1428571428571428,,,,,,,,,,,1.0,,,,,,,,,,,0.3853,,,,,,,21.2,,0.6923076923076923,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101165,1610612746,Alex Acker,Alex Acker,101165,LAC,9519.0,159,-26.0,307,312,71,52,27.0,619,4.0,13.0,1.0,4.0,7.0,22.0,6.0,3.0,6.0,,,17.0,42.0,5.0,12.0,53.0,341,1.0,1.0,4.0,3.0,9.0,1.0,2.0,9.0,16.0,18.0,12.0,3.0,6.0,3.0,2.0,2.0,3.0,6.0,20.0,1.0,2.0,2.0,6.0,6.0,3.0,9.0,71,0.4705882352941176,0.4705882352941176,0.8,0.4166666666666667,0.5,0.4166666666666667,0.4047619047619047,1.0,0.3333333333333333,0.4537037037037037,0.3333333333333333,0.4090909090909091,0.4649122807017544,0.5,0.375,0.2222222222222222,0.0476190476190476,0.1538461538461538,19.16167664670659,0.0319148936170212,0.0571428571428571,0.0387596899224806,0.048780487804878,0.0769230769230769,0.0344827586206896,0.2407407407407407,0.3076923076923077,0.3636363636363636,0.1296296296296296,0.5714285714285714,0.5714285714285714,0.25,0.4074074074074074,0.1111111111111111,0.1111111111111111,0.5,0.5,0.6666666666666666,0.3333333333333333,,,0.4629629629629629,0.5,0.4632324074074074,0.463625,0.4116545454545454,0.0526315789473684,0.0666666666666666,0.0754716981132075,0.1698113207547169,11.75,24.241666666666664,0.2312703583061889,1.0,,2.0,9.0,2.0,1.0,2.0,,2.0,4.0,,2.0,,,,7.0,4.0,11.0,3.0,1.0,3.0,,4.0,26.0,4.0,10.0,,14.0,,5.0,,1.0,2.0,1.0,4.0,,,7.0,1.0,2.0,5.0,9.0,1.0,1.0,,,,,3.0,3.0,,,3.0,3.0,,,,,0.7142857142857143,,0.099009900990099,0.0975609756097561,0.0985915492957746,,0.0277777777777777,0.1621621621621621,0.037037037037037,0.081081081081081,0.0606060606060606,0.25,1.0,0.5,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,0.1818181818181818,,0.1818181818181818,0.5,,,1.0,,0.0526315789473684,,,,2.0,1.0,,,,,,,,,,,,,,,False,,,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,42015.0,700,-213.0,1360,1364,269,399,144.0,2724,9.0,19.0,2.0,5.0,19.0,80.0,37.0,18.0,65.0,5.0,13.0,42.0,118.0,31.0,102.0,204.0,1557,1.0,10.0,18.0,4.0,24.0,10.0,25.0,47.0,56.0,28.0,90.0,3.0,64.0,18.0,8.0,4.0,5.0,9.0,53.0,3.0,14.0,5.0,37.0,31.0,12.0,47.0,269,0.6666666666666666,0.6666666666666666,0.967741935483871,0.3039215686274509,0.4,0.3069306930693069,0.3559322033898305,0.1,0.1666666666666666,0.4022727272727273,0.4047619047619047,0.3877551020408163,0.4337606837606838,0.4090909090909091,0.4351851851851852,0.4636363636363636,0.0677966101694915,0.3157894736842105,17.747216764898493,0.0108695652173913,0.0193236714975845,0.0134932533733133,0.0212765957446808,0.0127388535031847,0.0223880597014925,0.0863636363636363,0.4736842105263157,0.6923076923076923,0.0863636363636363,0.2631578947368421,0.2777777777777778,0.6,0.3636363636363636,0.1681818181818181,0.2954545454545454,0.2769230769230769,0.28125,0.9444444444444444,0.0952380952380952,0.2653061224489796,0.3846153846153846,0.55,0.28125,0.4852447488584476,0.4549499999999999,0.4785343749999999,0.0521739130434782,0.09375,0.088235294117647,0.230392156862745,14.61355932203389,25.10196078431372,0.1977941176470588,,,3.0,28.0,13.0,5.0,12.0,4.0,9.0,27.0,5.0,11.0,9.0,,1.0,51.0,26.0,77.0,22.0,4.0,26.0,13.0,12.0,180.0,17.0,24.0,3.0,44.0,9.0,22.0,9.0,18.0,15.0,1.0,4.0,1.0,1.0,37.0,2.0,3.0,26.0,53.0,3.0,2.0,1.0,8.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,11.0,4.0,0.4545454545454545,0.0526315789473684,0.5945945945945946,0.081081081081081,0.0509554140127388,0.1111111111111111,0.0657051282051282,,0.0096618357487922,0.0284090909090909,0.058252427184466,0.0677083333333333,0.1,0.1395348837209302,0.5,0.5555555555555556,0.35,0.3544303797468354,0.7142857142857143,0.3513513513513513,0.3513513513513513,1.0,,,0.4285714285714285,0.4444444444444444,1.0,0.0612244897959183,,0.2448979591836734,0.4166666666666667,1.0,2.0,,1.0,,0.0952380952380952,0.5,1.0,1.0,,,,1.0,0.04,1.0,,,,0.0098039215686274,,0.0153846153846153,0.0125,,,False,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,35368.0,589,-221.0,1110,1122,303,284,132.0,2232,30.0,58.0,26.0,24.0,52.0,27.0,,,1.0,,1.0,60.0,137.0,,1.0,140.0,1267,19.0,35.0,40.0,13.0,30.0,,1.0,33.0,68.0,52.0,,,,,11.0,19.0,33.0,54.0,150.0,4.0,13.0,6.0,32.0,31.0,14.0,33.0,303,0.5666666666666667,0.7906976744186046,,,,,0.437956204379562,0.5428571428571428,0.4333333333333333,0.4347826086956521,0.5428571428571428,0.4193548387096774,0.4605263157894737,0.5555555555555556,0.4342105263157895,0.0072463768115942,0.0802919708029197,0.1551724137931034,14.885193982581155,0.0776470588235294,0.1283783783783783,0.0907504363001745,0.1085271317829457,0.1322314049586777,0.0606060606060606,0.4202898550724637,0.5172413793103449,0.6122448979591837,0.3768115942028985,0.4615384615384615,0.4705882352941176,0.7083333333333334,0.1956521739130435,,0.0072463768115942,,,,0.7428571428571429,0.032258064516129,,0.427536231884058,,0.4764759124087591,0.53177,0.5046666666666667,0.0939597315436241,0.0945945945945946,0.2857142857142857,0.2357142857142857,6.515328467153283,70.0,0.2729729729729729,16.0,9.0,16.0,6.0,,,,,,20.0,,,7.0,34.0,1.0,19.0,5.0,24.0,5.0,,8.0,2.0,9.0,53.0,30.0,51.0,15.0,96.0,7.0,15.0,3.0,10.0,21.0,,5.0,1.0,6.0,36.0,1.0,10.0,46.0,70.0,6.0,8.0,2.0,,3.0,3.0,35.0,29.0,2.0,4.0,35.0,19.0,3.0,3.0,,0.0192307692307692,0.4166666666666667,0.3,0.1291139240506329,0.2678571428571428,0.1597633136094674,0.0679611650485436,0.0621761658031088,0.1292517006802721,0.1363636363636363,0.125,0.2875,0.21875,0.5428571428571428,0.4,0.2222222222222222,0.2307692307692307,0.8333333333333334,,,,0.6153846153846154,,,,,0.5161290322580645,0.5625,,,,,2.0,,0.064516129032258,,,,2.0,3.0,,2.0,1.0,0.1111111111111111,,,,,,,,0.037037037037037,,,False,,,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,55358.0,923,-143.0,1809,1784,482,438,192.0,3593,4.0,6.0,1.0,2.0,5.0,71.0,49.0,68.0,177.0,11.0,32.0,44.0,82.0,92.0,226.0,381.0,1984,6.0,10.0,38.0,14.0,23.0,20.0,46.0,97.0,70.0,18.0,270.0,6.0,176.0,68.0,,7.0,6.0,17.0,101.0,,18.0,5.0,19.0,18.0,2.0,97.0,482,0.7954545454545454,0.813953488372093,0.9782608695652174,0.4070796460176991,0.4347826086956521,0.4088888888888889,0.5365853658536586,0.6,0.6086956521739131,0.5909090909090909,0.6666666666666666,0.6376811594202898,0.6006389776357828,0.6851851851851852,0.6597222222222222,0.7337662337662337,,,16.361838853188335,0.0109689213893967,0.0232558139534883,0.0153301886792452,0.0048543689320388,0.024793388429752,,0.0194805194805194,0.6666666666666666,0.6666666666666666,0.0162337662337662,0.4,0.4,0.5,0.2305194805194805,0.1590909090909091,0.5746753246753247,0.384180790960452,0.3863636363636363,0.9705882352941176,0.037037037037037,0.463768115942029,0.34375,0.7532467532467533,0.3863636363636363,0.5049284313725491,0.4490125,0.488663768115942,0.0129032258064516,0.0240963855421686,0.0997375328083989,0.2545931758530184,18.139024390243897,25.412389380530964,0.2664455500276396,1.0,2.0,2.0,38.0,24.0,9.0,14.0,6.0,13.0,17.0,8.0,17.0,9.0,2.0,1.0,21.0,11.0,32.0,8.0,3.0,10.0,4.0,7.0,75.0,12.0,65.0,7.0,84.0,13.0,15.0,,13.0,4.0,1.0,2.0,1.0,1.0,19.0,2.0,6.0,37.0,54.0,2.0,,4.0,3.0,1.0,3.0,5.0,3.0,,2.0,5.0,4.0,4.0,2.0,0.4705882352941176,,0.7894736842105263,0.1228070175438596,0.1065573770491803,0.0555555555555555,0.0932203389830508,0.008695652173913,0.0176991150442477,0.1101321585903083,0.0697674418604651,0.1220472440944882,0.0588235294117647,0.0476190476190476,0.8,0.75,0.5352112676056338,0.5352112676056338,0.8157894736842105,0.4897959183673469,0.4897959183673469,1.0,1.0,1.0,0.4814814814814814,0.4615384615384615,1.0,0.0289855072463768,1.0,0.2028985507246377,0.6428571428571429,2.0,4.0,4.0,5.0,0.0754716981132075,0.1481481481481481,0.5,1.0,2.0,,,,2.0,0.0169491525423728,1.0,,,,0.0044247787610619,,0.0056497175141242,,2.0,0.0088105726872246,False,1.0,1.0,
201446,1610612746,Mike Taylor,Mike Taylor,201446,LAC,40940.0,682,-131.0,1290,1311,353,306,151.0,2601,46.0,104.0,5.0,26.0,64.0,38.0,7.0,10.0,30.0,4.0,8.0,88.0,206.0,13.0,37.0,267.0,1463,5.0,13.0,19.0,20.0,53.0,4.0,9.0,67.0,42.0,134.0,27.0,12.0,24.0,9.0,18.0,2.0,19.0,21.0,79.0,9.0,31.0,17.0,67.0,72.0,29.0,67.0,353,0.2386363636363636,0.2413793103448276,0.6923076923076923,0.3513513513513513,0.4444444444444444,0.375,0.4271844660194174,0.3846153846153846,0.3773584905660377,0.4423868312757201,0.5277777777777778,0.4193548387096774,0.483695652173913,0.475,0.4589041095890411,0.1522633744855967,0.087378640776699,0.1346153846153846,22.960932145305005,0.0413043478260869,0.0158730158730158,0.0358361774744027,0.0350877192982456,0.0186915887850467,0.0789473684210526,0.4279835390946502,0.4423076923076923,0.5111111111111111,0.2633744855967078,0.40625,0.4262295081967213,0.1538461538461538,0.1563786008230452,0.0288065843621399,0.1234567901234567,0.3333333333333333,0.3333333333333333,0.6,0.2777777777777778,0.1290322580645161,0.5,0.5802469135802469,0.375,0.5124947478991596,0.5105607142857143,0.5049,0.1090225563909774,0.1266375545851528,0.0711610486891385,0.250936329588015,6.080582524271845,28.2,0.2736434108527131,2.0,12.0,30.0,16.0,3.0,,1.0,2.0,3.0,52.0,3.0,5.0,15.0,2.0,5.0,62.0,34.0,96.0,25.0,9.0,34.0,9.0,19.0,226.0,21.0,36.0,1.0,58.0,14.0,34.0,6.0,20.0,25.0,3.0,14.0,1.0,4.0,59.0,3.0,13.0,29.0,77.0,3.0,5.0,2.0,8.0,6.0,10.0,,,,,,,7.0,9.0,0.6,0.046875,0.576271186440678,0.0277777777777777,0.0805369127516778,0.1242603550295858,0.0925324675324675,0.0446428571428571,0.0451977401129943,0.0662983425414364,0.0612244897959183,0.1071428571428571,0.1338582677165354,0.0952380952380952,,0.2608695652173913,0.4210526315789473,0.4324324324324324,0.3125,0.4285714285714285,0.4285714285714285,1.0,0.4,,0.1666666666666666,0.6666666666666666,1.0,0.4838709677419355,0.4,0.0161290322580645,,1.0,2.0,,,,0.1111111111111111,0.5,1.0,,,,,,,,,,,,,,0.0263157894736842,,,False,,,1.0
