EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Clear Path Fouls,Blocked3s,BlockedCorner3,OffLongMidRangeReboundPct,OffCorner3ReboundPct,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on,HeaveMakes
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,15231.0,254,-28,503,505,180,210,65,1008,15,22,4.0,6.0,5.0,7.0,3.0,11.0,12.0,45,,11.0,,,1.0,6.0,22.0,1.0,3.0,4.0,8.0,30,78,6.0,33.0,18,96,513,6.0,15.0,1.0,3.0,2.0,17.0,11,26,4.0,9.0,11.0,45,20,40,18.0,,6.0,1.0,21.0,6.0,6.0,2.0,15,1.0,16,1.0,,9.0,,6.0,33,3.0,6.0,4.0,18,5.0,27,9.0,36,1.0,1,,1,5,2.0,2,9,1.0,3.0,,3.0,14,1.0,4.0,13,24,1.0,2.0,17,,1.0,22,4.0,,,13.0,,,2,2.0,,,2,1.0,,45,180,2.0,,0.3333333333333333,0.37037037037037035,1.0,0.18181818181818182,0.3333333333333333,0.4444444444444444,0.1875,0.38461538461538464,0.4,0.4230769230769231,0.35135135135135137,0.4166666666666667,0.4857142857142857,0.4,0.4722222222222222,0.5625,0.2972972972972973,0.06060606060606061,0.07692307692307693,0.22727272727272727,,0.022222222222222223,0.045454545454545456,23.22357019064125,0.35714285714285715,0.2631578947368421,0.09375,0.03125,0.06666666666666667,0.038461538461538464,0.0873015873015873,0.03333333333333333,0.017857142857142856,0.06666666666666667,0.04838709677419355,0.05454545454545454,0.10714285714285714,0.1111111111111111,0.10526315789473684,,0.015384615384615385,0.5,0.1981981981981982,0.6818181818181818,0.8823529411764706,0.4,0.0990990990990991,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.40540540540540543,0.26666666666666666,0.2727272727272727,0.25,0.0990990990990991,,,,0.1981981981981982,0.2727272727272727,0.2857142857142857,1.0,0.3333333333333333,0.6666666666666666,,,0.16666666666666666,0.3333333333333333,1.0,0.2,0.7142857142857143,0.02857142857142857,,0.22857142857142856,0.5,0.4954954954954955,0.2857142857142857,0.47574272727272715,0.4828583333333334,0.46684857142857145,0.10833333333333334,0.14942528735632185,,0.17708333333333334,0.46875,12.403846153846155,25.32121212121212,0.35785288270377735,,,,0.02197802197802198,,,,,,,,0.09090909090909091,,,,True,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,46352.0,773,-173,1514,1542,506,721,197,3056,59,111,3.0,9.0,17.0,40.0,32.0,75.0,45.0,109,3.0,8.0,2.0,,2.0,5.0,27.0,1.0,4.0,2.0,9.0,136,295,8.0,35.0,88,384,1738,7.0,22.0,2.0,6.0,12.0,32.0,45,104,2.0,11.0,38.0,134,34,238,15.0,9.0,2.0,,27.0,5.0,22.0,,79,55.0,134,43.0,12.0,44.0,7.0,28.0,323,8.0,17.0,15.0,44,5.0,64,25.0,89,6.0,36,17.0,19,39,16.0,24,31,2.0,15.0,1.0,4.0,70,4.0,19.0,26,62,3.0,7.0,91,,5.0,100,11.0,,2.0,43.0,1.0,10.0,10,5.0,,5.0,10,5.0,,134,506,15.0,10.0,0.125,0.1259259259259259,0.625,0.22857142857142856,0.3333333333333333,0.18181818181818182,0.22857142857142856,0.4610169491525424,0.3181818181818182,0.4326923076923077,0.4484848484848485,0.35714285714285715,0.41739130434782606,0.5120643431635389,0.47058823529411764,0.4962686567164179,0.10606060606060606,,0.07457627118644068,0.12612612612612611,0.08,0.01834862385321101,,25.503742084052963,0.5571428571428572,0.07692307692307693,0.08239700374531835,0.030852994555353903,0.09803921568627451,0.0380952380952381,0.0858806404657933,0.0328515111695138,0.024875621890547265,0.04411764705882353,0.023668639053254437,0.046511627906976744,0.08571428571428572,0.10810810810810811,0.08737864077669903,0.12,0.038461538461538464,0.5,0.33636363636363636,0.5315315315315315,0.6082474226804123,0.2033898305084746,0.22727272727272727,0.4266666666666667,0.463768115942029,0.09375,0.3303030303030303,0.41284403669724773,0.4205607476635514,0.044444444444444446,0.024242424242424242,0.375,0.375,1.0,0.08181818181818182,0.18518518518518517,0.18518518518518517,0.4,0.32142857142857145,0.3333333333333333,,0.07142857142857142,0.14285714285714285,0.25,,0.34782608695652173,0.425,0.017391304347826087,,0.0782608695652174,0.2222222222222222,0.44242424242424244,0.18518518518518517,0.48109969604863223,0.43850208333333335,0.4655855263157896,0.12121212121212122,0.13149847094801223,0.027777777777777776,0.08333333333333333,0.3489583333333333,9.188135593220338,25.454285714285717,0.3342140026420079,,,,0.028037383177570093,0.0975609756097561,,,3.0,,1.0,,,0.5,1.0,,True,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,2323.0,39,-10,84,86,28,56,6,170,1,6,,,,,,1.0,3.0,6,1.0,1.0,,,,1.0,5.0,,1.0,,1.0,4,13,2.0,6.0,4,18,90,,,,1.0,,,3,3,,1.0,,6,6,2,6.0,,,,5.0,1.0,,,3,,3,,,2.0,1.0,,6,,,,2,,2,,2,,1,,1,2,,2,1,,,,1.0,3,,1.0,3,4,,,4,1.0,,5,1.0,,,3.0,,,1,,,1.0,1,1.0,,6,28,,,0.75,0.75,1.0,0.3333333333333333,,,0.3333333333333333,0.3076923076923077,,1.0,0.3684210526315789,,0.75,0.42857142857142855,,0.75,0.3157894736842105,,,,,,,26.96629213483146,0.6666666666666666,,0.06896551724137931,,,,0.058823529411764705,,,,,0.1,,0.09090909090909091,,,,1.0,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.05263157894736842,,,,0.3157894736842105,0.5,0.5,0.6666666666666666,0.05263157894736842,1.0,1.0,1.0,0.2631578947368421,0.2,0.2,1.0,,,,,1.0,,,,,,,0.25,,0.631578947368421,0.2,0.516528947368421,0.53025,0.4664,0.14285714285714285,0.2,,,0.3333333333333333,9.884615384615385,24.8,0.3333333333333333,,,,,,,,,,,,,,,,True,
1766,1610612754,Maceo Baston,Maceo Baston,1766,IND,7284.0,121,-27,237,249,64,140,30,486,10,17,5.0,8.0,5.0,6.0,1.0,4.0,2.0,4,,,,,,,,,,,,13,25,,,4,30,250,5.0,8.0,,,1.0,11.0,6,8,,,2.0,14,18,8,,,8.0,,,,3.0,,3,1.0,4,1.0,,1.0,,2.0,9,3.0,13.0,2.0,15,2.0,19,16.0,35,,3,1.0,2,6,,4,3,,2.0,,2.0,9,2.0,3.0,16,25,2.0,1.0,11,,4.0,7,1.0,,,3.0,,1.0,7,2.0,1.0,4.0,7,5.0,,14,64,2.0,1.0,0.6923076923076923,1.0,,,,,,0.52,0.625,0.75,0.52,0.625,0.75,0.5357142857142857,0.6111111111111112,0.7777777777777778,,,0.12,0.17647058823529413,,,,13.80597014925373,0.6666666666666666,0.16666666666666666,0.14285714285714285,0.16883116883116883,0.09523809523809523,0.07894736842105263,0.1349206349206349,0.1391304347826087,0.25925925925925924,0.15,0.0625,0.16216216216216217,0.07142857142857142,0.175,0.07692307692307693,0.125,,0.7142857142857143,0.68,0.5882352941176471,0.7142857142857143,0.6,0.16,0.25,0.25,1.0,0.16,0.5,0.5,1.0,,,,,,,,,1.0,0.625,0.2,,,,,0.75,0.8333333333333334,,,,,0.68,,0.50186,0.5614125,0.49872500000000003,0.1111111111111111,0.1111111111111111,,0.36666666666666664,0.4666666666666667,5.1160000000000005,,0.270042194092827,,,,0.1,0.16666666666666666,,,2.0,,,,,,,,True,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,93568.0,1559,72,3154,3174,653,715,365,6328,110,190,20.0,30.0,19.0,35.0,35.0,106.0,91.0,225,7.0,22.0,1.0,1.0,5.0,113.0,275.0,7.0,21.0,20.0,56.0,236,521,120.0,297.0,237,1069,3433,30.0,53.0,7.0,22.0,17.0,98.0,41,98,21.0,61.0,61.0,206,180,292,345.0,15.0,26.0,2.0,273.0,113.0,48.0,1.0,101,27.0,128,20.0,7.0,69.0,8.0,24.0,283,4.0,26.0,45.0,126,13.0,184,31.0,215,6.0,46,24.0,22,53,13.0,34,49,5.0,19.0,3.0,11.0,102,10.0,23.0,68,129,6.0,12.0,198,1.0,8.0,263,25.0,1.0,14.0,108.0,8.0,18.0,71,59.0,2.0,10.0,72,39.0,3.0,206,653,19.0,16.0,0.3813559322033898,0.40358744394618834,0.9583333333333334,0.40404040404040403,0.3181818181818182,0.3442622950819672,0.4067796610169492,0.45297504798464494,0.5660377358490566,0.41836734693877553,0.508557457212714,0.54,0.4559748427672956,0.5696544276457883,0.5903614457831325,0.5345744680851063,0.363080684596577,0.003367003367003367,0.09213051823416507,0.17894736842105263,0.11320754716981132,0.008888888888888889,0.0036363636363636364,28.687150837988828,0.5196078431372549,0.13829787234042554,0.12150433944069432,0.023985239852398525,0.11306532663316583,0.009569377990430622,0.11916376306620209,0.019973368841544607,0.05305039787798409,0.011235955056179775,0.008547008547008548,0.1016949152542373,0.11284046692607004,0.13814432989690723,0.10038610038610038,0.1366906474820144,0.014705882352941176,0.5416666666666666,0.23227383863080683,0.5789473684210527,0.7051282051282052,0.36363636363636365,0.1295843520782396,0.330188679245283,0.3723404255319149,0.17142857142857143,0.27506112469437655,0.40444444444444444,0.4080717488789238,0.4835164835164835,0.02689486552567237,0.3181818181818182,0.3181818181818182,1.0,0.33618581907090467,0.4109090909090909,0.4124087591240876,0.9557522123893806,0.4,0.6666666666666666,0.15,0.013333333333333334,0.28,0.3333333333333333,0.8571428571428571,0.22012578616352202,0.5428571428571428,0.031446540880503145,0.2,0.3522012578616352,0.35714285714285715,0.5953545232273839,0.4139194139194139,0.5035544117647058,0.5240923076923076,0.4794885350318471,0.1277533039647577,0.17880794701986755,0.02631578947368421,0.09167446211412535,0.19270346117867165,10.27831094049904,25.47373737373738,0.20703868103994927,,1.0,1.0,0.006818181818181818,0.014925373134328358,1.0,,,0.016666666666666666,,,,,,,False,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,90058.0,1501,63,3055,3062,752,945,351,6117,55,103,1.0,6.0,15.0,27.0,40.0,93.0,58.0,126,15.0,46.0,6.0,5.0,14.0,29.0,81.0,2.0,7.0,5.0,22.0,153,322,44.0,127.0,95,533,3334,7.0,24.0,5.0,13.0,10.0,39.0,33,72,10.0,36.0,57.0,153,102,204,123.0,9.0,,2.0,79.0,29.0,22.0,1.0,114,65.0,179,56.0,9.0,60.0,12.0,42.0,423,8.0,13.0,39.0,81,4.0,124,22.0,146,1.0,46,26.0,20,52,8.0,41,30,4.0,11.0,3.0,5.0,82,4.0,17.0,37,100,1.0,9.0,95,2.0,12.0,109,8.0,,10.0,31.0,,23.0,10,6.0,3.0,1.0,10,5.0,,153,752,20.0,21.0,0.3333333333333333,0.3333333333333333,0.9318181818181818,0.3464566929133858,0.38461538461538464,0.2777777777777778,0.352,0.4751552795031056,0.2916666666666667,0.4583333333333333,0.48775055679287305,0.3918918918918919,0.4444444444444444,0.5282828282828282,0.4642857142857143,0.5401459854014599,0.2828507795100223,0.007874015748031496,0.06832298136645963,0.14563106796116504,0.07526881720430108,,,16.60420870567887,0.6341463414634146,0.038834951456310676,0.0797244094488189,0.01229895931882687,0.10955056179775281,0.02077922077922078,0.08746355685131195,0.014563106796116505,0.019943019943019943,0.006920415224913495,0.025477707006369428,0.04844290657439446,0.06666666666666667,0.1059322033898305,0.11063829787234042,0.10743801652892562,0.004608294930875576,0.5,0.22939866369710468,0.5339805825242718,0.625,0.43636363636363634,0.2071269487750557,0.43010752688172044,0.46511627906976744,0.15,0.2806236080178174,0.4603174603174603,0.4603174603174603,0.3620689655172414,0.10244988864142539,0.32608695652173914,0.3333333333333333,1.0,0.18040089086859687,0.35802469135802467,0.35802469135802467,0.896551724137931,0.16216216216216217,0.16666666666666666,,0.16216216216216217,0.1891891891891892,0.2857142857142857,0.5,0.25,0.5555555555555556,0.12962962962962962,0.35714285714285715,0.2037037037037037,0.22727272727272727,0.512249443207127,0.3670886075949367,0.4959532657657655,0.47248125,0.4863028846153846,0.06567796610169492,0.08985507246376812,,0.07317073170731707,0.2870544090056285,10.084161490683229,25.62125984251968,0.24615384615384617,1.0,,,0.009592326139088728,,1.0,,2.0,0.016666666666666666,3.0,,0.021739130434782608,0.5,1.0,,False,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,17814.0,297,-6,607,607,194,273,66,1214,4,5,,,2.0,2.0,1.0,4.0,3.0,12,3.0,6.0,,3.0,4.0,16.0,41.0,1.0,3.0,5.0,13.0,8,21,19.0,47.0,7,80,694,1.0,2.0,1.0,3.0,2.0,7.0,4,7,8.0,17.0,7.0,39,6,10,33.0,24.0,,2.0,39.0,16.0,1.0,,25,27.0,52,18.0,9.0,13.0,5.0,7.0,131,4.0,1.0,10.0,20,1.0,31,5.0,36,1.0,9,4.0,5,2,,2,2,1.0,,,,4,,,3,15,,1.0,8,1.0,,7,,,1.0,,,3.0,2,2.0,,,2,,,39,194,3.0,3.0,0.375,0.375,0.5789473684210527,0.40425531914893614,0.3333333333333333,0.47058823529411764,0.4222222222222222,0.38095238095238093,0.5,0.5714285714285714,0.5367647058823529,0.5,0.6666666666666666,0.5563380281690141,0.5833333333333334,0.7037037037037037,0.6911764705882353,,0.047619047619047616,,,0.08333333333333333,,11.013215859030838,0.5,0.047619047619047616,0.09803921568627451,0.005681818181818182,0.1282051282051282,0.04081632653061224,0.10638297872340426,0.01824817518248175,,,0.04878048780487805,0.1044776119402985,0.06896551724137931,0.11392405063291139,0.1346153846153846,0.11538461538461539,0.027777777777777776,,0.07352941176470588,0.8,0.8,0.25,0.058823529411764705,0.25,0.25,,0.17647058823529413,0.25,0.2727272727272727,0.6666666666666666,0.08823529411764706,0.5,0.5,1.0,0.6029411764705882,0.3902439024390244,0.3902439024390244,0.5,,,,,0.6,0.3333333333333333,1.0,0.08333333333333333,1.0,0.16666666666666666,0.75,0.5416666666666666,0.38461538461538464,0.7647058823529411,0.41025641025641024,0.5004924242424243,0.4154125,0.4644249999999999,,,,0.0875,0.4875,12.133333333333335,26.602127659574464,0.31960461285008235,,,,0.013333333333333334,,,,,,,,,,,,False,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,25808.0,430,22,878,885,246,327,89,1763,29,50,6.0,10.0,11.0,16.0,6.0,15.0,21.0,47,5.0,11.0,,1.0,3.0,9.0,22.0,2.0,3.0,1.0,4.0,56,112,14.0,33.0,32,186,956,8.0,16.0,2.0,3.0,4.0,26.0,14,27,2.0,7.0,11.0,45,82,30,42.0,,6.0,1.0,21.0,9.0,8.0,1.0,13,4.0,17,3.0,1.0,7.0,,6.0,38,3.0,9.0,15.0,29,4.0,48,12.0,60,2.0,9,7.0,2,10,5.0,7,21,1.0,3.0,1.0,2.0,31,1.0,10.0,27,58,4.0,11.0,30,1.0,1.0,40,2.0,,,17.0,,4.0,2,2.0,,,2,,,45,246,5.0,4.0,0.7321428571428571,0.7735849056603774,1.0,0.42424242424242425,0.6666666666666666,0.2857142857142857,0.4375,0.5,0.5,0.5185185185185185,0.5310344827586206,0.5789473684210527,0.5,0.5670731707317073,0.6190476190476191,0.5625,0.22758620689655173,0.030303030303030304,0.07142857142857142,0.1,0.2,,,19.77687626774848,0.3225806451612903,0.13793103448275862,0.10661764705882353,0.030821917808219176,0.14018691588785046,0.02830188679245283,0.11609498680738786,0.03015075376884422,0.03260869565217391,0.014705882352941176,0.03260869565217391,0.06756756756756757,0.08860759493670886,0.14285714285714285,0.11940298507462686,0.175,0.03125,,0.3448275862068966,0.58,0.6444444444444445,0.8275862068965517,0.10344827586206896,0.4,0.5,0.5,0.32413793103448274,0.44680851063829785,0.44680851063829785,0.6666666666666666,0.07586206896551724,0.45454545454545453,0.5,1.0,0.15172413793103448,0.4090909090909091,0.4090909090909091,1.0,0.5263157894736842,0.6,0.3333333333333333,,0.15789473684210525,0.6666666666666666,1.0,0.47058823529411764,0.6875,0.08823529411764706,0.3333333333333333,0.11764705882352941,0.25,0.5724137931034483,0.42857142857142855,0.502438888888889,0.49183437500000005,0.5156181818181819,0.10625,0.13385826771653545,,0.13978494623655913,0.24193548387096775,9.658035714285713,25.76060606060606,0.28018223234624146,,,,0.03787878787878788,,,,1.0,,,,0.09090909090909091,,,,False,
1725,1610612754,Rasho Nesterovic,Rasho Nesterovic,1725,IND,41323.0,689,22,1370,1381,286,348,160,2751,70,106,13.0,26.0,8.0,14.0,13.0,50.0,46.0,102,,,,,,,1.0,,,,,129,258,,1.0,11,269,1464,16.0,35.0,,,5.0,37.0,19,51,,,2.0,40,218,40,,,24.0,1.0,,,12.0,,52,21.0,73,21.0,,33.0,5.0,14.0,167,13.0,42.0,8.0,60,8.0,76,56.0,132,6.0,19,15.0,4,20,5.0,19,14,1.0,1.0,,2.0,34,1.0,7.0,59,93,6.0,3.0,27,2.0,5.0,16,2.0,,,8.0,,1.0,18,15.0,,3.0,18,9.0,,40,286,8.0,1.0,0.8449612403100775,0.9316239316239316,,,,,,0.5,0.45714285714285713,0.37254901960784315,0.4980694980694981,0.45714285714285713,0.37254901960784315,0.5056390977443609,0.4868421052631579,0.37735849056603776,0.003861003861003861,,0.046511627906976744,0.04716981132075472,0.14,,,19.157088122605362,0.5882352941176471,0.15384615384615385,0.12552301255230125,0.08677685950413223,0.05673758865248227,0.08441558441558442,0.1098546042003231,0.08620689655172414,0.07647058823529412,0.12280701754385964,0.08130081300813008,0.11450381679389313,0.1565217391304348,0.11637931034482758,0.05319148936170213,0.06382978723404255,0.05172413793103448,0.5,0.4092664092664093,0.660377358490566,0.693069306930693,0.7714285714285715,0.19305019305019305,0.26,0.3023255813953488,0.8461538461538461,0.3938223938223938,0.45098039215686275,0.45098039215686275,0.9565217391304348,,,,,0.003861003861003861,,,,0.7428571428571429,0.5,0.07692307692307693,,,,,0.27450980392156865,0.5714285714285714,,,,,0.41312741312741313,,0.49086705426356586,0.536190909090909,0.4574901960784314,0.03018867924528302,0.030303030303030304,,0.137546468401487,0.14869888475836432,9.125193798449613,63.5,0.20875912408759123,,,,0.075,0.0967741935483871,1.0,2.0,4.0,0.043478260869565216,,,,,,,False,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,54729.0,912,155,1828,1809,471,557,230,3637,68,123,20.0,48.0,10.0,18.0,7.0,18.0,12.0,33,,,,,,,1.0,,,,1.0,87,174,,1.0,47,221,1890,24.0,56.0,,,17.0,65.0,14,29,,1.0,12.0,40,128,46,,,30.0,,1.0,,13.0,,49,25.0,74,24.0,1.0,23.0,3.0,23.0,173,25.0,79.0,28.0,90,12.0,130,105.0,235,3.0,24,8.0,16,25,5.0,17,25,2.0,8.0,,2.0,50,5.0,13.0,60,111,15.0,10.0,85,10.0,20.0,77,7.0,,,35.0,,7.0,17,9.0,1.0,7.0,17,12.0,,40,471,10.0,6.0,0.735632183908046,0.8888888888888888,,,,,,0.5,0.42857142857142855,0.4827586206896552,0.49714285714285716,0.42857142857142855,0.4666666666666667,0.5261904761904762,0.47794117647058826,0.47619047619047616,0.005714285714285714,,0.07471264367816093,0.08943089430894309,0.1111111111111111,,,12.368672397325692,0.5,0.25,0.1465798045602606,0.1253968253968254,0.12556053811659193,0.11061946902654868,0.14097968936678615,0.12149532710280374,0.15656565656565657,0.147239263803681,0.11351351351351352,0.18235294117647058,0.17567567567567569,0.11148648648648649,0.12837837837837837,0.12,0.04,0.7058823529411765,0.7028571428571428,0.5528455284552846,0.6071428571428571,0.6764705882352942,0.10285714285714286,0.3888888888888889,0.4375,0.8571428571428571,0.18857142857142858,0.36363636363636365,0.36363636363636365,1.0,,,,,0.005714285714285714,,,,0.8571428571428571,0.4166666666666667,0.05,,,,,0.6,0.5555555555555556,,,0.03333333333333333,,0.7085714285714285,,0.5271971428571428,0.5346139999999999,0.49475333333333343,0.1724137931034483,0.17326732673267325,,0.29411764705882354,0.18099547511312217,5.130459770114942,25.2,0.2576586433260394,,,,0.08921933085501858,0.0975609756097561,1.0,5.0,8.0,0.023809523809523808,,,,,,,False,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,27468.0,458,-3,924,927,102,134,112,1851,55,100,21.0,42.0,11.0,15.0,38.0,74.0,6.0,16,,,,,,,,,,,,99,190,,,52,250,1022,24.0,46.0,,,11.0,59.0,18,24,,,10.0,46,114,84,,,36.0,,,,19.0,,16,7.0,23,7.0,,8.0,1.0,7.0,53,9.0,49.0,6.0,34,5.0,45,58.0,103,8.0,8,6.0,2,13,1.0,10,13,1.0,3.0,,2.0,26,2.0,5.0,83,99,2.0,5.0,65,4.0,4.0,76,12.0,,,41.0,,3.0,37,25.0,1.0,11.0,37,21.0,4.0,46,102,1.0,2.0,0.5757575757575758,0.7037037037037037,,,,,,0.5210526315789473,0.5217391304347826,0.75,0.5210526315789473,0.5217391304347826,0.75,0.5630630630630631,0.5673076923076923,0.7419354838709677,,,0.1,0.16,0.04054054054054054,,,23.596574690770694,0.5,0.16129032258064516,0.09826589595375723,0.13573407202216067,0.07058823529411765,0.0989010989010989,0.09280742459396751,0.12831858407079647,0.15447154471544716,0.18627450980392157,0.09090909090909091,0.12,0.10344827586206896,0.08176100628930817,0.0625,0.08108108108108109,0.1111111111111111,0.5675675675675675,0.5263157894736842,0.55,0.6547619047619048,0.5454545454545454,0.3894736842105263,0.5135135135135135,0.5352112676056338,0.5789473684210527,0.08421052631578947,0.375,0.375,0.8333333333333334,,,,,,,,,0.9130434782608695,0.5,0.047619047619047616,,,,,0.625,0.7333333333333333,,,,,0.5263157894736842,,0.49976315789473674,0.5563952380952382,0.5368833333333333,0.1872146118721461,0.1872146118721461,,0.236,0.184,4.983157894736842,,0.11038961038961038,,,,0.08088235294117647,0.14285714285714285,,3.0,7.0,,,,,,,,False,
