EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LongMidRangePctBlocked,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedShortMidRange,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedLongMidRange,DefensiveGoaltends,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,5591.0,93,-26.0,185,184,58.0,60.0,30,369,5.0,10.0,1.0,2.0,3.0,6.0,4.0,14.0,12.0,30,6.0,30.0,212.0,1.0,4.0,2.0,1.0,5.0,4.0,6.0,14.0,10.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,7.0,1.0,8.0,6.0,15.0,7.0,22.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,8.0,1.0,2.0,2.0,8.0,1.0,3.0,4.0,7.0,1.0,4.0,6.0,58.0,1.0,0.5833333333333334,0.6363636363636364,0.4,0.25,0.2,0.4,0.25,0.2,0.45454545454545453,0.25,0.42857142857142855,0.1,0.2,0.16666666666666666,18.72146118721461,0.25,0.6666666666666666,0.13559322033898305,0.09210526315789473,0.043478260869565216,0.10975609756097561,0.07865168539325842,0.125,0.15789473684210525,0.030303030303030304,0.125,0.18181818181818182,0.05,0.06666666666666667,0.3333333333333333,0.5,0.625,0.6,0.2,0.5,0.6,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.75,0.5,0.5,0.3333333333333333,0.4511233333333334,0.43724999999999997,0.37554,0.12121212121212122,0.12121212121212122,0.06666666666666667,0.2,9.803333333333335,0.31351351351351353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101146,1610612761,Roko Ukic,Roko Ukic,101146,TOR,6386.0,106,-35.0,200,203,70.0,66.0,25,403,8.0,18.0,1.0,1.0,6.0,14.0,2.0,6.0,16.0,38,3.0,38.0,220.0,2.0,3.0,8.0,3.0,11.0,2.0,11.0,6.0,26.0,2.0,6.0,12.0,5.0,17.0,3.0,4.0,39.0,5.0,2.0,3.0,,5.0,6.0,11.0,1.0,2.0,,7.0,1.0,5.0,4.0,2.0,1.0,11.0,2.0,4.0,,2.0,,1.0,6.0,4.0,2.0,2.0,11.0,70.0,,0.1875,0.2,0.42105263157894735,0.6666666666666666,0.2727272727272727,0.3888888888888889,0.875,0.3,0.41304347826086957,1.0,0.34375,0.15789473684210525,0.2777777777777778,0.07142857142857142,24.890829694323145,0.6363636363636364,,0.04054054054054054,0.05813953488372093,0.06451612903225806,0.047619047619047616,0.061224489795918366,,0.13043478260869565,0.047619047619047616,0.05,0.06896551724137931,0.08,0.047619047619047616,0.4,0.4444444444444444,0.6153846153846154,0.125,0.3111111111111111,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,,0.25,1.0,0.5555555555555556,0.4791420454545454,0.47292500000000004,0.4981642857142857,0.044444444444444446,0.05263157894736842,0.21052631578947367,0.2894736842105263,6.2105263157894735,0.35,1.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.25,0.16666666666666666,0.15555555555555556,0.08333333333333333,0.25,0.022222222222222223,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,1.0,0.4,0.16666666666666666,0.26666666666666666,0.25,0.2,27.72857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,8998.0,150,10.0,285,287,65.0,57.0,38,572,9.0,14.0,3.0,3.0,2.0,3.0,8.0,18.0,19.0,35,11.0,61.0,316.0,4.0,4.0,13.0,6.0,10.0,2.0,14.0,14.0,24.0,,1.0,18.0,3.0,21.0,2.0,8.0,45.0,,5.0,14.0,3.0,22.0,1.0,23.0,,10.0,6.0,5.0,,4.0,2.0,1.0,,7.0,,5.0,2.0,7.0,,1.0,7.0,11.0,,5.0,14.0,65.0,,0.3684210526315789,0.3684210526315789,0.5428571428571428,1.0,0.6,0.5555555555555556,1.1,0.6,0.6,1.0833333333333333,0.6363636363636364,0.02857142857142857,,,17.59259259259259,0.7142857142857143,0.375,0.15217391304347827,,0.125,0.14393939393939395,0.007575757575757576,,,,0.11538461538461539,0.15789473684210525,0.03571428571428571,,0.3111111111111111,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4444444444444444,0.47058823529411764,0.125,0.6,1.0,0.5333333333333333,0.5042711111111109,0.5345333333333333,0.4974200000000001,0.1,0.125,0.21311475409836064,0.22950819672131148,10.008571428571429,0.22807017543859648,2.0,4.0,8.0,1.0,2.0,,,,,4.0,10.0,1.0,1.0,2.0,,,12.0,,2.0,1.0,1.0,2.0,8.0,1.0,4.0,,,1.0,0.4,1.0,,0.4,0.2222222222222222,0.043478260869565216,,0.17777777777777778,0.044444444444444446,0.5,0.5,1.0,,,,0.4,0.5,,,0.5,23.6,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.05555555555555555,0.0625,0.17857142857142858,0.3333333333333333,1.0,0.375,0.375,1.0,0.6666666666666666,0.2,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,4335.0,72,15.0,138,138,20.0,17.0,15,276,4.0,6.0,1.0,1.0,2.0,3.0,8.0,17.0,14.0,26,1.0,38.0,147.0,4.0,5.0,8.0,1.0,2.0,,8.0,16.0,12.0,2.0,,5.0,,5.0,,1.0,10.0,2.0,1.0,8.0,1.0,10.0,3.0,13.0,,,,3.0,,2.0,3.0,1.0,2.0,6.0,,,,4.0,2.0,,4.0,1.0,1.0,1.0,8.0,20.0,,0.5714285714285714,0.6153846153846154,0.5384615384615384,0.8,0.5,0.5441176470588235,0.5714285714285714,1.0,0.5588235294117647,0.5714285714285714,1.0,,,,25.806451612903224,0.5,0.2,0.17391304347826086,0.043478260869565216,0.05555555555555555,0.140625,0.05660377358490566,,0.1,0.038461538461538464,0.14285714285714285,0.25,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.25,0.08823529411764706,0.6666666666666666,0.6666666666666666,0.5,0.5,0.47058823529411764,0.47058823529411764,0.75,0.14285714285714285,1.0,0.4117647058823529,0.4772926470588235,0.49961666666666665,0.46115,0.029411764705882353,0.038461538461538464,0.21052631578947367,0.21052631578947367,13.303846153846155,0.14492753623188406,,,,3.0,8.0,,2.0,2.0,2.0,3.0,8.0,,2.0,,2.0,2.0,9.0,,8.0,3.0,,4.0,,1.0,,,,1.0,0.375,,1.0,0.375,0.23529411764705882,0.14285714285714285,,,0.23529411764705882,0.375,0.375,1.0,0.2857142857142857,,,,,0.5,1.0,0.375,26.075,,,,,3.0,1.0,4.0,1.0,,0.14285714285714285,0.08333333333333333,0.25,0.25,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,,
2063,1610612761,Jake Voskuhl,Jake Voskuhl,2063,TOR,14386.0,240,-3.0,462,463,133.0,123.0,64,925,5.0,12.0,2.0,5.0,4.0,12.0,3.0,21.0,12.0,45,11.0,35.0,499.0,2.0,8.0,6.0,3.0,11.0,6.0,12.0,12.0,12.0,4.0,2.0,7.0,1.0,8.0,1.0,2.0,17.0,16.0,9.0,28.0,1.0,38.0,21.0,59.0,2.0,3.0,1.0,3.0,4.0,3.0,14.0,,2.0,17.0,2.0,3.0,27.0,60.0,11.0,5.0,11.0,14.0,,7.0,12.0,133.0,4.0,0.5,0.6,0.26666666666666666,0.25,0.2727272727272727,0.26666666666666666,0.25,0.2727272727272727,0.33653846153846156,0.3333333333333333,0.4,0.044444444444444446,0.16666666666666666,,12.969924812030074,0.17647058823529413,0.0625,0.175,0.08839779005524862,0.14285714285714285,0.16591928251121077,0.09433962264150944,0.06521739130434782,0.046511627906976744,0.11956521739130435,0.18181818181818182,0.2112676056338028,0.08695652173913043,0.06666666666666667,0.26666666666666666,0.4166666666666667,0.5,0.6,0.26666666666666666,0.3333333333333333,0.3333333333333333,,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,0.625,0.4,0.26666666666666666,0.4410066666666666,0.45454999999999995,0.4000272727272727,0.1346153846153846,0.1346153846153846,0.17142857142857143,0.34285714285714286,10.886666666666667,0.2878787878787879,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,5.0,4.0,2.0,,1.0,,,,,,,0.12903225806451613,,,,,,,,,,0.18181818181818182,1.0,,,,,,,,,4.0,3.0,4.0,,,0.16666666666666666,0.1111111111111111,0.29411764705882354,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,1.0,7.0,0.125,,,,,,True,,,,,,,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,6308.0,105,7.0,199,199,64.0,53.0,25,398,13.0,18.0,3.0,3.0,,5.0,9.0,23.0,22.0,46,18.0,62.0,207.0,4.0,5.0,10.0,6.0,13.0,3.0,15.0,24.0,20.0,6.0,1.0,4.0,2.0,6.0,2.0,1.0,14.0,5.0,5.0,10.0,1.0,16.0,6.0,22.0,1.0,6.0,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,7.0,,,16.0,20.0,,10.0,15.0,64.0,,0.5454545454545454,0.631578947368421,0.4782608695652174,0.8,0.46153846153846156,0.46808510638297873,0.8,0.46153846153846156,0.543859649122807,0.8333333333333334,0.5,0.021739130434782608,,,27.3542600896861,0.75,0.16666666666666666,0.12987012987012986,0.0684931506849315,0.2,0.14705882352941177,0.06896551724137931,0.0625,0.05263157894736842,0.07894736842105263,0.045454545454545456,0.13333333333333333,0.25,0.041666666666666664,0.3829787234042553,0.7222222222222222,0.7222222222222222,0.5384615384615384,0.10638297872340426,,,,0.48936170212765956,0.391304347826087,0.4090909090909091,0.5555555555555556,0.6,1.0,0.40425531914893614,0.4897617021276596,0.5373749999999999,0.4954769230769231,0.17543859649122806,0.17857142857142858,0.16129032258064516,0.24193548387096775,10.284782608695654,0.32160804020100503,4.0,6.0,,,1.0,,,,,,1.0,,,2.0,,,,,1.0,,,2.0,1.0,1.0,4.0,,,,,,,,0.02127659574468085,0.07142857142857142,,,0.02127659574468085,,,,,,,0.46153846153846156,0.6666666666666666,,,,24.6,,,,,4.0,3.0,4.0,3.0,0.043478260869565216,0.1,0.2,0.1111111111111111,0.75,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,
2574,1610612761,Jason Kapono,Jason Kapono,2574,TOR,6545.0,109,-7.0,205,209,54.0,49.0,26,414,1.0,2.0,,1.0,2.0,3.0,11.0,23.0,14.0,28,3.0,49.0,224.0,2.0,6.0,10.0,1.0,3.0,3.0,14.0,18.0,10.0,,2.0,6.0,,6.0,,2.0,12.0,1.0,1.0,12.0,,13.0,1.0,14.0,,5.0,2.0,1.0,,1.0,,,,1.0,,,3.0,6.0,,,2.0,3.0,,,14.0,54.0,1.0,0.6428571428571429,0.6428571428571429,0.5,0.3333333333333333,0.3333333333333333,0.5897435897435898,0.625,0.7857142857142857,0.6125,0.625,0.875,0.07142857142857142,0.5,,17.521367521367523,1.0,,0.15384615384615385,0.013157894736842105,0.041666666666666664,0.12745098039215685,0.01098901098901099,0.05,,,0.2,0.11764705882352941,,,0.05128205128205128,0.5,1.0,1.0,0.07692307692307693,0.6666666666666666,0.6666666666666666,0.5,0.5897435897435898,0.4782608695652174,0.5,0.6363636363636364,0.125,,0.3333333333333333,0.46956666666666663,0.49335714285714277,0.5090785714285715,0.025,,0.20408163265306123,0.2857142857142857,16.125000000000004,0.2634146341463415,,,2.0,5.0,9.0,2.0,2.0,3.0,4.0,6.0,11.0,2.0,2.0,,3.0,4.0,15.0,,9.0,5.0,,,4.0,,3.0,,,0.8333333333333334,0.5454545454545454,1.0,0.75,0.5454545454545454,0.28205128205128205,,,0.05128205128205128,0.23076923076923078,0.5555555555555556,0.5555555555555556,0.8,0.25,1.0,1.0,,,0.5714285714285714,0.75,0.5555555555555556,25.154545454545453,1.0,,,,,,,,0.043478260869565216,,0.1724137931034483,0.14285714285714285,,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,,,3.0,1.0,0.08333333333333333,True,,,,,,,,,,,,,
979,1610612761,Jermaine O'Neal,Jermaine O'Neal,979,TOR,920.0,15,-8.0,29,28,,,3,57,2.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,10,3.0,11.0,39.0,2.0,2.0,4.0,,,,,4.0,4.0,2.0,3.0,,,,,,,2.0,1.0,,,1.0,2.0,3.0,,,,,1.0,,2.0,,1.0,2.0,,,,1.0,,,2.0,3.0,1.0,2.0,,,,0.5,0.6666666666666666,0.4,1.0,,0.4,1.0,,0.5,1.0,,0.3,0.5,0.5,40.625,,,,0.16666666666666666,0.16666666666666666,0.0625,0.15384615384615385,,,0.2857142857142857,,,0.25,,0.4,0.5,1.0,0.5,0.2,0.5,1.0,,0.4,0.25,0.25,1.0,0.5,1.0,0.4,0.47636,0.5289999999999999,,0.18181818181818182,0.18181818181818182,0.36363636363636365,,8.309999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200753,1610612761,Patrick O'Bryant,Patrick O'Bryant,200753,TOR,507.0,8,-9.0,18,17,13.0,7.0,6,35,,,,,1.0,2.0,1.0,1.0,2.0,3,,4.0,21.0,,,,2.0,2.0,,4.0,4.0,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,4.0,13.0,,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.5,,0.6666666666666666,,,,20.833333333333336,1.0,,0.3333333333333333,,0.6666666666666666,0.5,,,,,,0.5,0.6666666666666666,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,,,0.4106,,0.4128,0.25,0.25,,1.0,13.700000000000001,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200763,1610612761,Quincy Douby,Quincy Douby,200763,TOR,343.0,6,-8.0,12,11,3.0,7.0,4,23,,1.0,,,,,,,,1,2.0,2.0,16.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,2.0,2.0,,1.0,,3.0,,,,,,,,,,0.5,1.0,,1.0,1.0,,25.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.6862,,,0.5,0.5,1.0,,,0.25,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
