EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,LongMidRangeAssists,Loose Ball Fouls Drawn,DefCorner3ReboundPct,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ShortMidRangeAssists,SelfOReb,LostBallSteals,Loose Ball Fouls,LongMidRangePctBlocked,SelfORebPct,SecondChanceArc3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,SecondChanceTurnovers,OffArc3ReboundPct,on,HeaveAttempts,BlockedCorner3,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes
200081,1610612748,Jamario Moon,Jamario Moon,200081,MIA,311.0,5,-5,11,12,11,7,,23,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1,,1.0,,,14,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,0.5,,,,18.181818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.5,,0.474375,,0.474375,,,,,21.3,24.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,2410.0,40,10,79,78,54,55,6.0,157,2.0,3.0,,,2.0,2.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,6.0,11,,,5.0,17.0,86,,,,,2.0,2.0,5.0,8.0,,,1.0,11.0,10.0,2.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,6.0,1.0,9.0,2.0,11.0,,,,,,,,,,,2.0,,3.0,,6.0,,3.0,,2.0,2.0,,,2.0,,,,11.0,54,2.0,,0.8333333333333334,0.8333333333333334,,,,,,0.5454545454545454,,0.625,0.5454545454545454,,0.625,0.6071428571428571,1.0,0.6111111111111112,,0.18181818181818182,0.3333333333333333,0.3333333333333333,16.47058823529412,,0.25,0.21428571428571427,0.041666666666666664,0.25,0.1,0.2222222222222222,0.058823529411764705,,,0.07142857142857142,,0.2,0.14285714285714285,0.2727272727272727,0.2857142857142857,,0.2727272727272727,0.6666666666666666,1.0,1.0,0.2727272727272727,0.6666666666666666,1.0,0.5,0.45454545454545453,0.4,0.4,1.0,,,,,,,,,,,,,,,0.25,1.0,,,,,0.2727272727272727,,0.4591090909090909,,0.4564625,0.21428571428571427,0.21428571428571427,0.11764705882352941,0.6470588235294118,9.363636363636362,,0.6835443037974683,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,0.14285714285714285,True,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,2302.0,38,-11,67,67,20,13,9.0,134,3.0,6.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0,7,,,,6.0,71,2.0,4.0,,,,4.0,1.0,1.0,,,,2.0,2.0,4.0,,4.0,,,1.0,,2.0,2.0,,,6.0,2.0,5.0,,1.0,,1.0,7.0,8.0,,,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,4.0,,,,,,,,2.0,2.0,,,2.0,2.0,,,2.0,20,,,0.3333333333333333,1.0,,,,,,0.42857142857142855,0.5,1.0,0.42857142857142855,0.5,1.0,0.42857142857142855,0.5,1.0,,0.14285714285714285,,1.0,11.904761904761905,0.6666666666666666,,0.041666666666666664,0.17857142857142858,,0.125,0.027777777777777776,0.1590909090909091,0.3,0.25,0.07142857142857142,,,,0.09090909090909091,,1.0,0.8571428571428571,0.5,0.5,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,1.0,,,,,0.8571428571428571,,0.5630000000000001,0.5273333333333333,0.6405,,,0.6666666666666666,0.3333333333333333,1.1285714285714286,,0.29850746268656714,2.0,,,,1.0,,,2.0,,2.0,,0.6666666666666666,,,,,,,,,,2.0,0.15384615384615385,True,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,2657.0,44,16,81,79,29,9,8.0,160,,1.0,,,,,,,1.0,4.0,3.0,5.0,2.0,2.0,,,1.0,5.0,,,2.0,1.0,5,4.0,10.0,4.0,18.0,75,,2.0,2.0,2.0,,6.0,,2.0,,2.0,3.0,3.0,2.0,,12.0,,5.0,1.0,1.0,2.0,,2.0,,1.0,4.0,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,1.0,1.0,,,1.0,,,1.0,,1.0,4.0,1.0,3.0,,5.0,1.0,2.0,1.0,,,,,,,,,3.0,29,1.0,1.0,1.0,1.0,1.0,0.4,1.0,,0.4,0.2,,,0.4666666666666667,0.75,,0.5294117647058824,0.75,0.25,0.6666666666666666,0.2,1.0,,18.947368421052634,,,0.06451612903225806,0.045454545454545456,0.06666666666666667,0.05555555555555555,0.06521739130434782,0.05,0.16666666666666666,,,,,0.14285714285714285,0.0625,,,0.06666666666666667,,,,,,,,0.26666666666666666,0.25,0.25,1.0,0.3333333333333333,0.6,0.6,1.0,0.3333333333333333,0.2,0.2,1.0,,,0.5,1.0,1.0,,,,,,0.5,,0.7333333333333333,0.2,0.4899933333333334,0.5210166666666667,0.4371375,0.125,0.3333333333333333,0.3333333333333333,0.16666666666666666,15.7,24.48,0.35802469135802467,,1.0,,0.2,,,,,,,,,,,,,,,,,,,0.07142857142857142,True,,,,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,715.0,12,3,23,23,11,3,3.0,46,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,3,,,1.0,3.0,14,,1.0,,,,,,1.0,,,1.0,1.0,,2.0,,,,,2.0,1.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,2.0,6.0,2.0,8.0,1.0,,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,11,,1.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.375,,0.25,,0.6666666666666666,0.6666666666666666,,13.333333333333334,,0.6666666666666666,0.2,,0.4,0.25,0.26666666666666666,0.125,,,,,0.2,0.3333333333333333,,0.6666666666666666,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,0.48266666666666663,,0.528,,,,0.3333333333333333,0.7666666666666666,,0.4782608695652174,,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.2857142857142857,True,,,,,,,,,,,,,,,
101129,1610612748,Luther Head,Luther Head,101129,MIA,10529.0,175,-17,313,317,78,113,42.0,630,5.0,10.0,,1.0,,1.0,2.0,8.0,3.0,9.0,3.0,7.0,,1.0,2.0,3.0,3.0,9.0,,,1.0,10.0,27,6.0,16.0,5.0,43.0,346,1.0,3.0,,1.0,,2.0,,5.0,2.0,4.0,1.0,7.0,6.0,14.0,12.0,,8.0,3.0,1.0,20.0,3.0,23.0,,4.0,49.0,,3.0,1.0,20.0,1.0,22.0,3.0,25.0,11.0,7.0,6.0,5.0,3.0,1.0,2.0,9.0,,12.0,22.0,,9.0,,8.0,,4.0,,1.0,,,1.0,1.0,1.0,,,7.0,78,,,0.3,0.3,0.6666666666666666,0.375,,0.5,0.4,0.37037037037037035,0.3333333333333333,,0.4418604651162791,0.25,0.3333333333333333,0.4574468085106383,0.25,0.35,0.37209302325581395,0.037037037037037035,0.1,,15.686274509803923,0.6666666666666666,0.07142857142857142,0.17543859649122806,0.023809523809523808,0.03333333333333333,,0.14583333333333334,0.018072289156626505,0.030303030303030304,0.045454545454545456,,,0.13333333333333333,0.20689655172413793,0.18181818181818182,0.05263157894736842,1.0,0.23255813953488372,0.5,0.5555555555555556,0.4,0.18604651162790697,0.25,0.25,0.5,0.20930232558139536,0.3333333333333333,0.3333333333333333,,0.16279069767441862,0.42857142857142855,0.42857142857142855,1.0,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,0.25,,,,0.1111111111111111,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.6046511627906976,0.375,0.4912642857142857,0.46885000000000004,0.46226875,0.0851063829787234,0.12903225806451613,0.046511627906976744,0.16279069767441862,8.925925925925926,26.406249999999996,0.24920127795527156,3.0,14.0,1.0,,1.0,,2.0,,4.0,1.0,,,,6.0,,,,,,,,1.0,,False,1.0,,,,,,,,,,,,,,
200081,1610612748,Jamario Moon,Jamario Moon,200081,MIA,41026.0,684,-31,1273,1291,263,361,130.0,2564,33.0,44.0,5.0,7.0,6.0,10.0,1.0,2.0,11.0,37.0,11.0,27.0,1.0,3.0,1.0,3.0,16.0,45.0,4.0,2.0,6.0,45.0,83,27.0,72.0,13.0,184.0,1445,5.0,9.0,2.0,7.0,,16.0,8.0,16.0,3.0,9.0,7.0,32.0,66.0,24.0,72.0,4.0,44.0,16.0,4.0,21.0,4.0,25.0,1.0,7.0,54.0,3.0,7.0,25.0,67.0,14.0,106.0,10.0,116.0,21.0,16.0,8.0,6.0,4.0,2.0,,12.0,3.0,24.0,48.0,1.0,15.0,3.0,15.0,3.0,5.0,3.0,15.0,8.0,2.0,5.0,16.0,7.0,,,32.0,263,8.0,3.0,0.7333333333333333,0.7674418604651163,0.8888888888888888,0.375,0.2857142857142857,0.3333333333333333,0.38028169014084506,0.5421686746987951,0.5555555555555556,0.5,0.5516129032258065,0.5,0.5,0.56875,0.5,0.5517241379310345,0.4645161290322581,0.04819277108433735,0.09090909090909091,,12.070175438596491,0.6666666666666666,0.4375,0.14823008849557523,0.016355140186915886,0.16891891891891891,0.021897810218978103,0.15333333333333332,0.017699115044247787,0.03389830508474576,0.009174311926605505,0.009950248756218905,0.027777777777777776,0.12686567164179105,0.12,0.18134715025906736,0.14563106796116504,0.4375,0.2838709677419355,0.75,0.825,0.7878787878787878,0.012903225806451613,0.5,0.5,1.0,0.23870967741935484,0.2972972972972973,0.2972972972972973,0.5454545454545454,0.17419354838709677,0.4074074074074074,0.4074074074074074,1.0,0.2903225806451613,0.35555555555555557,0.35555555555555557,0.8125,0.4375,0.7142857142857143,0.1875,0.3333333333333333,1.0,0.25,0.4,0.6,0.12,0.3333333333333333,0.24,0.3333333333333333,0.7483870967741936,0.36363636363636365,0.5493911764705882,0.56555625,0.5213479166666667,0.03184713375796178,0.058823529411764705,0.08695652173913043,0.17391304347826086,8.509638554216869,24.984722222222224,0.206598586017282,3.0,9.0,2.0,0.2222222222222222,,1.0,5.0,1.0,5.0,,,0.012987012987012988,1.0,9.0,1.0,1.0,,0.6,0.25,,2.0,,0.019801980198019802,False,1.0,1.0,,,,,,,,,,,,,
200821,1610612748,Yakhouba Diawara,Yakhouba Diawara,200821,MIA,46669.0,778,-58,1427,1427,314,357,171.0,2854,15.0,24.0,3.0,5.0,2.0,4.0,,3.0,9.0,25.0,19.0,73.0,1.0,4.0,1.0,13.0,27.0,79.0,3.0,6.0,18.0,24.0,52,46.0,152.0,10.0,196.0,1530,4.0,8.0,2.0,7.0,2.0,16.0,3.0,6.0,7.0,31.0,2.0,29.0,28.0,20.0,138.0,,78.0,27.0,4.0,13.0,11.0,24.0,3.0,4.0,59.0,6.0,16.0,15.0,36.0,3.0,54.0,23.0,77.0,12.0,6.0,4.0,2.0,10.0,2.0,3.0,14.0,3.0,37.0,69.0,1.0,16.0,4.0,18.0,2.0,9.0,1.0,6.0,2.0,4.0,,6.0,,,2.0,29.0,314,12.0,1.0,0.5833333333333334,0.5833333333333334,1.0,0.3026315789473684,0.2857142857142857,0.22580645161290322,0.304635761589404,0.46153846153846156,0.5,0.5,0.45588235294117646,0.4666666666666667,0.36486486486486486,0.46226415094339623,0.47058823529411764,0.3815789473684211,0.7450980392156863,0.07692307692307693,0.125,0.3333333333333333,13.865030674846626,0.2857142857142857,0.058823529411764705,0.07228915662650602,0.0350109409190372,0.0872093023255814,0.02575107296137339,0.07611940298507462,0.03188405797101449,0.008264462809917356,0.028846153846153848,0.05172413793103448,0.023255813953488372,0.07142857142857142,0.05714285714285714,0.08333333333333333,0.078125,,0.11764705882352941,0.625,0.7142857142857143,0.6666666666666666,0.014705882352941176,,,,0.12254901960784313,0.36,0.36,0.4444444444444444,0.35784313725490197,0.2602739726027397,0.2602739726027397,1.0,0.3872549019607843,0.34177215189873417,0.34177215189873417,1.0,0.3333333333333333,0.6,0.26666666666666666,0.25,1.0,0.2,0.10810810810810811,0.5,0.35135135135135137,0.07692307692307693,0.4864864864864865,0.3333333333333333,0.8627450980392157,0.34615384615384615,0.5542853960396041,0.5623409090909091,0.5283214285714285,0.04265402843601896,0.15254237288135594,0.08163265306122448,0.14795918367346939,9.59423076923077,24.59671052631579,0.22004204625087595,8.0,8.0,1.0,0.11363636363636363,1.0,3.0,1.0,3.0,6.0,2.0,,0.024390243902439025,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,2.0,0.027210884353741496,False,1.0,,1.0,0.01694915254237288,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,153238.0,2554,19,4788,4787,936,1060,538.0,9575,77.0,162.0,2.0,15.0,17.0,31.0,35.0,79.0,43.0,95.0,17.0,46.0,1.0,3.0,3.0,8.0,95.0,259.0,19.0,16.0,51.0,155.0,336,112.0,305.0,138.0,784.0,5134,11.0,37.0,9.0,22.0,6.0,55.0,27.0,56.0,19.0,59.0,66.0,177.0,64.0,246.0,300.0,4.0,251.0,95.0,30.0,325.0,71.0,396.0,30.0,137.0,863.0,8.0,27.0,51.0,132.0,5.0,188.0,36.0,224.0,156.0,84.0,89.0,58.0,70.0,31.0,7.0,159.0,17.0,95.0,232.0,15.0,202.0,30.0,180.0,14.0,58.0,28.0,7.0,7.0,,,8.0,6.0,,3.0,177.0,936,31.0,27.0,0.2064516129032258,0.20915032679738563,0.8928571428571429,0.36721311475409835,0.4090909090909091,0.3220338983050847,0.3771043771043771,0.46130952380952384,0.2972972972972973,0.48214285714285715,0.5039001560062403,0.4152542372881356,0.4826086956521739,0.5438108484005564,0.4435483870967742,0.5784313725490197,0.47581903276131043,0.08928571428571429,0.12345679012345678,0.0759493670886076,16.18081180811808,0.559748427672956,0.036231884057971016,0.0825515947467167,0.01655426118945432,0.09107142857142857,0.0136986301369863,0.08476146364057434,0.01580135440180587,0.030927835051546393,0.014388489208633094,0.00823045267489712,0.0125,0.08239700374531835,0.07773109243697479,0.0865874363327674,0.10539845758354756,0.75,0.25273010920436817,0.47530864197530864,0.5422535211267606,0.15584415584415584,0.12324492979719189,0.4430379746835443,0.4794520547945205,0.05714285714285714,0.1482059282371295,0.45263157894736844,0.4725274725274725,0.4186046511627907,0.0717628705148206,0.3695652173913043,0.3695652173913043,0.9411764705882353,0.4040561622464899,0.3667953667953668,0.3667953667953668,0.8842105263157894,0.2542372881355932,0.13333333333333333,0.05084745762711865,0.3333333333333333,1.0,0.3220338983050847,0.26956521739130435,0.5483870967741935,0.06956521739130435,0.375,0.4434782608695652,0.3137254901960784,0.7285491419656787,0.3784860557768924,0.527801505546751,0.51585,0.5263787735849056,0.09406657018813314,0.15263157894736842,0.07015306122448979,0.22576530612244897,7.504761904761903,25.96295081967213,0.19548872180451127,41.0,142.0,4.0,0.05847953216374269,30.0,2.0,46.0,7.0,72.0,9.0,0.042105263157894736,0.021148036253776436,8.0,36.0,10.0,1.0,1.0,,0.42105263157894735,0.75,3.0,7.0,0.014150943396226415,False,8.0,,1.0,0.007692307692307693,1.0,1.0,7.0,0.022508038585209004,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,151220.0,2520,27,4795,4787,1089,1370,549.0,9582,136.0,191.0,38.0,52.0,27.0,39.0,38.0,98.0,153.0,343.0,,,,,,,,,,,,327.0,632,,,123.0,777.0,5136,59.0,91.0,,,33.0,151.0,59.0,114.0,,,45.0,163.0,548.0,106.0,,58.0,,,30.0,53.0,30.0,83.0,7.0,27.0,196.0,50.0,113.0,93.0,315.0,32.0,440.0,167.0,607.0,43.0,26.0,39.0,19.0,43.0,20.0,7.0,82.0,16.0,105.0,202.0,15.0,157.0,29.0,164.0,16.0,67.0,20.0,23.0,19.0,,4.0,23.0,16.0,5.0,3.0,163.0,1089,31.0,19.0,0.8379204892966361,0.9194630872483222,,,,,,0.5174050632911392,0.6483516483516484,0.5175438596491229,0.5174050632911392,0.6483516483516484,0.5175438596491229,0.5490753911806543,0.6696428571428571,0.5551724137931034,,0.04746835443037975,0.10471204188481675,0.10204081632653061,14.462048636698599,0.47560975609756095,0.2191780821917808,0.20309477756286268,0.06746268656716418,0.1628721541155867,0.08635578583765112,0.19227144203581528,0.07231588287488909,0.10920770877944326,0.06896551724137931,0.04139715394566624,0.13068181818181818,0.17408123791102514,0.2582781456953642,0.18588640275387264,0.15656565656565657,0.6956521739130435,0.3022151898734177,0.7120418848167539,0.7953216374269005,0.7426470588235294,0.1550632911392405,0.3877551020408163,0.4318181818181818,0.7105263157894737,0.5427215189873418,0.446064139941691,0.446064139941691,0.954248366013072,,,,,,,,,0.5714285714285714,0.7307692307692307,,,,,0.34210526315789475,0.6923076923076923,,,,,0.3022151898734177,,0.456320411392405,0.4982931506849314,0.45816754385964903,0.09809663250366032,0.09809663250366032,0.19433719433719435,0.2097812097812098,10.779272151898738,,0.22711157455683004,23.0,23.0,17.0,0.17714285714285713,9.0,,3.0,11.0,17.0,32.0,,0.040293040293040296,,,5.0,,,0.21052631578947367,,,6.0,11.0,0.06699751861042183,False,,,4.0,0.029411764705882353,,,,,2.0,1.0,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,101427.0,1690,-10,3166,3152,801,1018,382.0,6318,20.0,39.0,3.0,9.0,6.0,10.0,8.0,32.0,55.0,160.0,51.0,114.0,3.0,8.0,11.0,26.0,91.0,256.0,23.0,28.0,68.0,83.0,231,142.0,370.0,47.0,639.0,3442,10.0,31.0,10.0,31.0,1.0,51.0,14.0,42.0,39.0,94.0,27.0,172.0,104.0,62.0,405.0,6.0,252.0,91.0,18.0,38.0,25.0,63.0,10.0,21.0,151.0,4.0,12.0,48.0,100.0,9.0,157.0,17.0,174.0,34.0,21.0,24.0,17.0,17.0,7.0,4.0,41.0,6.0,62.0,119.0,3.0,40.0,6.0,54.0,2.0,12.0,11.0,9.0,5.0,1.0,3.0,9.0,5.0,,4.0,172.0,801,14.0,8.0,0.6265060240963856,0.65,0.9507042253521126,0.3837837837837838,0.3225806451612903,0.4148936170212766,0.3879781420765027,0.3593073593073593,0.3225806451612903,0.3333333333333333,0.4925124792013311,0.4032258064516129,0.5330882352941176,0.5096153846153846,0.40476190476190477,0.5771812080536913,0.6156405990016639,0.07792207792207792,0.20512820512820512,0.0625,18.413754853022738,0.5853658536585366,0.08256880733944955,0.09354536950420954,0.011494252873563218,0.12631578947368421,0.008146639511201629,0.10213940648723258,0.010423452768729642,0.017006802721088437,0.012,0.008,0.014388489208633094,0.07977207977207977,0.07017543859649122,0.1276595744680851,0.11191335740072202,0.5555555555555556,0.064891846921797,0.5128205128205128,0.6451612903225806,0.6,0.05324459234608985,0.25,0.26666666666666666,0.25,0.26622296173044924,0.34375,0.3618421052631579,0.6909090909090909,0.1896838602329451,0.4473684210526316,0.4473684210526316,1.0,0.4259567387687188,0.35546875,0.35826771653543305,0.9230769230769231,0.14516129032258066,0.3333333333333333,0.12903225806451613,0.375,1.0,0.3709677419354839,0.07352941176470588,0.6,0.19117647058823528,0.4230769230769231,0.5,0.4117647058823529,0.6805324459234608,0.3611111111111111,0.4974521775544389,0.5013142857142858,0.4804127819548872,0.022838499184339316,0.04979253112033195,0.07981220657276995,0.26917057902973396,14.130735930735932,25.042162162162178,0.25300063171193937,15.0,14.0,4.0,0.1650485436893204,4.0,3.0,3.0,6.0,13.0,2.0,0.05,0.01744186046511628,7.0,21.0,2.0,,,,0.30434782608695654,0.8571428571428571,4.0,3.0,0.005681818181818182,False,4.0,,1.0,0.009900990099009901,,,2.0,0.005376344086021506,1.0,,2.0,0.005405405405405406,0.0078125,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,115142.0,1919,-6,3582,3563,838,988,415.0,7145,152.0,270.0,31.0,50.0,20.0,49.0,88.0,204.0,159.0,364.0,11.0,24.0,2.0,2.0,1.0,5.0,21.0,53.0,3.0,4.0,12.0,399.0,838,32.0,77.0,179.0,1073.0,3868,55.0,103.0,2.0,5.0,23.0,139.0,70.0,164.0,5.0,17.0,47.0,202.0,448.0,350.0,87.0,50.0,52.0,21.0,71.0,41.0,38.0,79.0,14.0,19.0,196.0,27.0,78.0,67.0,210.0,30.0,307.0,108.0,415.0,39.0,27.0,47.0,17.0,66.0,30.0,16.0,113.0,29.0,88.0,175.0,26.0,166.0,5.0,233.0,27.0,116.0,14.0,36.0,26.0,1.0,9.0,36.0,19.0,1.0,9.0,202.0,838,17.0,12.0,0.5614035087719298,0.5989304812834224,0.90625,0.4155844155844156,0.4,0.29411764705882354,0.42105263157894735,0.47613365155131265,0.5339805825242718,0.4268292682926829,0.4885245901639344,0.5370370370370371,0.4281767955801105,0.5270137524557956,0.556,0.48095238095238096,0.08415300546448087,0.08472553699284009,0.16666666666666666,0.0784313725490196,27.82972440944882,0.415929203539823,0.2857142857142857,0.16921837228041903,0.06393442622950819,0.15839243498817968,0.056133056133056136,0.16646634615384615,0.06172839506172839,0.09776536312849161,0.0657439446366782,0.041884816753926704,0.039473684210526314,0.1486146095717884,0.1897018970189702,0.1705263157894737,0.15789473684210525,0.5277777777777778,0.29508196721311475,0.562962962962963,0.6755555555555556,0.46710526315789475,0.22295081967213115,0.43137254901960786,0.46808510638297873,0.2840909090909091,0.3978142076502732,0.4368131868131868,0.4491525423728814,0.8050314465408805,0.02622950819672131,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.05792349726775956,0.39622641509433965,0.39622641509433965,0.9047619047619048,0.46296296296296297,0.62,0.018518518518518517,1.0,1.0,0.027777777777777776,0.27071823204419887,0.40816326530612246,0.027624309392265192,0.2,0.06629834254143646,0.3333333333333333,0.37923497267759565,0.40384615384615385,0.46471903719912483,0.48370481927710834,0.44392458563535914,0.11553784860557768,0.12513484358144553,0.12954333643988816,0.18825722273998136,10.251193317422434,24.805194805194805,0.23394751535455052,24.0,15.0,10.0,0.15966386554621848,3.0,4.0,7.0,30.0,12.0,7.0,0.027472527472527472,0.07352941176470588,,9.0,12.0,,,0.16129032258064516,,,,13.0,0.06382978723404255,False,1.0,,3.0,0.02830188679245283,,,,,2.0,1.0,,,,,
