EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockedLongMidRange,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,10876.0,181,-6.0,329,328,71,70,34,657,10.0,16.0,2.0,6.0,1.0,2.0,2.0,3.0,5.0,9.0,17.0,28.0,34.0,356.0,4.0,8.0,8.0,3.0,4.0,6.0,28.0,6.0,2.0,3.0,5.0,5.0,10.0,5.0,2.0,3.0,25.0,3.0,9.0,4.0,22.0,4.0,30.0,12.0,42,2.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,9.0,3.0,21.0,40.0,5.0,2.0,11.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,71,2.0,0.8235294117647058,0.875,0.6071428571428571,0.5,0.75,0.6071428571428571,0.5,0.75,0.6071428571428571,0.5,0.75,0.10714285714285714,0.1875,10.0,0.4444444444444444,0.4444444444444444,0.1746031746031746,0.07258064516129033,0.11764705882352941,0.1,0.1625,0.07792207792207792,0.07317073170731707,0.09836065573770492,0.08695652173913043,0.14285714285714285,0.16666666666666666,0.28205128205128205,0.07692307692307693,0.13043478260869565,0.09090909090909091,0.5714285714285714,0.625,0.7692307692307693,0.7,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.32142857142857145,0.5555555555555556,0.5555555555555556,1.0,0.75,0.3333333333333333,0.5,0.5,0.5714285714285714,0.5235857142857143,0.4831428571428572,0.611725,0.23529411764705882,0.17647058823529413,7.928571428571429,0.21580547112462006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,66660.0,1111,92.0,2023,2038,587,533,245,4061,64.0,116.0,5.0,10.0,23.0,36.0,24.0,62.0,76.0,167.0,164.0,345.0,641.0,2163.0,13.0,24.0,55.0,46.0,88.0,222.0,116.0,212.0,6.0,37.0,78.0,47.0,125.0,25.0,39.0,29.0,297.0,2.0,18.0,40.0,107.0,9.0,156.0,21.0,177,30.0,18.0,12.0,50.0,27.0,39.0,23.0,1.0,6.0,89.0,29.0,35.0,73.0,6.0,12.0,196.0,1.0,5.0,12.0,9.0,13.0,,222.0,587,5.0,0.35365853658536583,0.36024844720496896,0.4753623188405797,0.5416666666666666,0.5227272727272727,0.49444444444444446,0.47674418604651164,0.55,0.5747747747747748,0.5294117647058824,0.6379310344827587,0.1072463768115942,0.22413793103448276,27.878787878787875,0.5617977528089888,0.1956521739130435,0.16187594553706505,0.026986506746626688,0.16,0.009174311926605505,0.16136114160263446,0.022598870056497175,0.028,0.0149812734082397,0.006097560975609756,0.018518518518518517,0.11428571428571428,0.1590909090909091,0.2,0.15508021390374332,0.1746031746031746,0.2577777777777778,0.5517241379310345,0.7111111111111111,0.40625,0.13777777777777778,0.3870967741935484,0.4444444444444444,0.25,0.3711111111111111,0.4550898203592814,0.4634146341463415,0.34210526315789475,0.23255813953488372,0.5,0.27692307692307694,0.6388888888888888,0.4911111111111111,0.4872518888888888,0.4843578125,0.4923288461538462,0.08580343213728549,0.3463338533541342,10.657681159420287,0.2901631240731587,8.0,17.0,1.0,2.0,4.0,6.0,31.0,88.0,4.0,17.0,13.0,36.0,39.0,105.0,196.0,5.0,19.0,14.0,17.0,42.0,79.0,96.0,21.0,88.0,31.0,1.0,22.0,10.0,1.0,7.0,15.0,3.0,4.0,239.0,19.0,6.0,96.0,4.0,24.0,1.0,1.0,3.0,9.0,1.0,1.0,24.0,0.8205128205128205,0.37142857142857144,0.2631578947368421,0.40476190476190477,0.37142857142857144,0.23333333333333334,0.009523809523809525,0.12903225806451613,0.017964071856287425,0.011363636363636364,0.0125,0.04666666666666667,0.03431372549019608,0.6923076923076923,0.03777777777777778,0.47058823529411764,0.47058823529411764,1.0,0.19555555555555557,0.3522727272727273,0.3563218390804598,0.7741935483870968,0.2,0.046511627906976744,0.5,1.0,0.3953488372093023,0.23529411764705882,1.0,0.046153846153846156,0.6666666666666666,0.27692307692307694,0.3611111111111111,0.3522727272727273,0.18832391713747645,0.22748815165876776,0.03669724770642202,24.938095238095233,,,,,,True,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,49024.0,817,50.0,1498,1520,534,542,176,3018,81.0,138.0,4.0,12.0,32.0,55.0,20.0,46.0,22.0,55.0,123.0,239.0,322.0,1630.0,8.0,23.0,21.0,39.0,92.0,121.0,66.0,180.0,4.0,20.0,122.0,58.0,180.0,24.0,68.0,43.0,418.0,10.0,13.0,36.0,53.0,3.0,92.0,23.0,115,42.0,29.0,13.0,23.0,19.0,31.0,4.0,1.0,3.0,54.0,15.0,11.0,56.0,3.0,6.0,80.0,3.0,4.0,3.0,2.0,3.0,,121.0,534,10.0,0.2682926829268293,0.2727272727272727,0.5146443514644351,0.34782608695652173,0.42391304347826086,0.509765625,0.34782608695652173,0.44387755102040816,0.543918918918919,0.40384615384615385,0.4959016393442623,0.08368200836820083,0.12318840579710146,20.515826494724504,0.42592592592592593,0.075,0.1079429735234216,0.02594810379241517,0.1925133689839572,0.06369426751592357,0.13126843657817108,0.034954407294832825,0.02617801047120419,0.031088082901554404,0.05263157894736842,0.09302325581395349,0.1069182389937107,0.09230769230769231,0.1188118811881188,0.19863013698630136,0.17073170731707318,0.5390625,0.5869565217391305,0.6694214876033058,0.2222222222222222,0.1796875,0.43478260869565216,0.4444444444444444,0.3,0.21484375,0.4,0.41509433962264153,0.4090909090909091,0.5217391304347826,0.3333333333333333,0.5612244897959183,0.5818181818181818,0.60546875,0.5333062500000001,0.47492352941176474,0.5400372448979591,0.06521739130434782,0.37577639751552794,6.260251046025104,0.35647530040053405,,3.0,,,,1.0,5.0,14.0,,,3.0,5.0,5.0,17.0,61.0,,,5.0,3.0,6.0,34.0,3.0,12.0,14.0,5.0,,34.0,11.0,,1.0,14.0,5.0,2.0,89.0,8.0,,32.0,1.0,15.0,,,,2.0,,,15.0,0.2,0.29411764705882354,,0.5,0.29411764705882354,0.06640625,,0.021739130434782608,0.03636363636363636,,,0.017094017094017096,0.009708737864077669,0.6666666666666666,0.01171875,,,,0.0546875,0.35714285714285715,0.35714285714285715,0.2,0.5,,,,,,,0.01020408163265306,,0.05102040816326531,0.6,0.35714285714285715,0.11743772241992882,0.12167300380228137,0.05555555555555555,25.83529411764706,1.0,,,,,True,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,98229.0,1637,92.0,2987,3017,860,826,370,6004,92.0,161.0,22.0,46.0,27.0,43.0,22.0,78.0,83.0,206.0,197.0,445.0,530.0,3187.0,33.0,72.0,99.0,63.0,133.0,169.0,304.0,90.0,28.0,37.0,47.0,22.0,69.0,19.0,28.0,15.0,160.0,31.0,86.0,30.0,134.0,16.0,180.0,121.0,301,53.0,33.0,20.0,24.0,14.0,47.0,10.0,,3.0,71.0,14.0,117.0,230.0,7.0,30.0,164.0,16.0,33.0,19.0,18.0,19.0,3.0,169.0,860,23.0,0.7715736040609137,0.8306010928961749,0.44269662921348313,0.4583333333333333,0.47368421052631576,0.4444444444444444,0.4583333333333333,0.48175182481751827,0.4990583804143126,0.532258064516129,0.5248447204968945,0.08314606741573034,0.16149068322981366,17.58852794849283,0.3380281690140845,0.1927710843373494,0.13333333333333333,0.08472906403940887,0.08130081300813008,0.09779179810725552,0.11935953420669577,0.08783783783783784,0.1270718232044199,0.04316546762589928,0.08974358974358974,0.12048192771084337,0.1464968152866242,0.13970588235294118,0.11933174224343675,0.08759124087591241,0.06315789473684211,0.35777777777777775,0.5714285714285714,0.6814814814814815,0.6956521739130435,0.17333333333333334,0.28205128205128205,0.3188405797101449,0.3181818181818182,0.4577777777777778,0.4029126213592233,0.4068627450980392,0.9759036144578314,0.6388888888888888,0.4782608695652174,0.31386861313868614,0.627906976744186,0.3688888888888889,0.45947968750000007,0.5112500000000001,0.43980588235294127,0.18679245283018867,0.31886792452830187,10.374606741573034,0.2879142952795447,1.0,1.0,,,1.0,1.0,1.0,4.0,,,1.0,3.0,2.0,5.0,130.0,,,33.0,2.0,4.0,37.0,6.0,,2.0,1.0,,3.0,4.0,4.0,17.0,6.0,2.0,5.0,178.0,17.0,,89.0,,9.0,,,1.0,12.0,,6.0,5.0,1.0,0.4,,0.5,0.6666666666666666,0.011111111111111112,,0.11538461538461539,0.009708737864077669,,0.03361344537815126,0.09322033898305085,0.08133971291866028,0.631578947368421,0.0022222222222222222,1.0,1.0,1.0,0.008888888888888889,0.25,0.25,1.0,0.2727272727272727,,,,,,,0.0072992700729927005,1.0,0.021897810218978103,0.3333333333333333,0.5,0.17049808429118773,0.172147001934236,,39.0,,2.0,2.0,,,True,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,52467.0,874,61.0,1581,1590,347,300,207,3171,12.0,22.0,1.0,2.0,4.0,7.0,2.0,9.0,52.0,112.0,66.0,143.0,415.0,1687.0,6.0,14.0,41.0,7.0,19.0,74.0,80.0,52.0,,1.0,41.0,8.0,49.0,5.0,17.0,22.0,106.0,4.0,4.0,26.0,55.0,1.0,82.0,8.0,90,31.0,23.0,8.0,16.0,14.0,13.0,2.0,4.0,1.0,29.0,5.0,40.0,65.0,2.0,2.0,16.0,2.0,4.0,4.0,2.0,4.0,,74.0,347,5.0,0.6060606060606061,0.6060606060606061,0.46153846153846156,0.42857142857142855,0.3684210526315789,0.5739130434782609,0.5571428571428572,0.5573770491803278,0.5757142857142857,0.5694444444444444,0.5692307692307692,0.006993006993006993,0.045454545454545456,20.835623969213852,0.5517241379310345,0.022727272727272728,0.10128913443830571,0.007462686567164179,0.14054054054054055,0.0223463687150838,0.11126373626373626,0.011188811188811189,0.011049723756906077,0.00425531914893617,0.029411764705882353,,0.047619047619047616,0.08843537414965986,0.14912280701754385,0.1450381679389313,0.12962962962962962,0.06376811594202898,0.5454545454545454,0.5714285714285714,0.8333333333333334,0.02608695652173913,0.2222222222222222,0.2222222222222222,,0.32463768115942027,0.4642857142857143,0.4642857142857143,0.5769230769230769,0.05714285714285714,0.5,0.11475409836065574,0.5714285714285714,0.6492753623188405,0.5119024709302326,0.491596,0.5288408333333332,0.09879518072289156,0.1783132530120482,16.39020979020979,0.21948134092346616,31.0,58.0,4.0,11.0,9.0,16.0,57.0,144.0,5.0,10.0,9.0,26.0,88.0,202.0,19.0,9.0,21.0,2.0,18.0,42.0,6.0,243.0,21.0,143.0,57.0,3.0,3.0,2.0,,2.0,4.0,2.0,2.0,24.0,,14.0,2.0,,3.0,,,2.0,1.0,,1.0,3.0,0.9204545454545454,0.43564356435643564,0.42857142857142855,0.42857142857142855,0.43781094527363185,0.5855072463768116,0.01485148514851485,,,0.013888888888888888,,0.008333333333333333,0.011111111111111112,0.25,0.1681159420289855,0.5344827586206896,0.543859649122807,0.967741935483871,0.41739130434782606,0.3958333333333333,0.4014084507042254,0.8947368421052632,1.0,0.3142857142857143,0.36363636363636365,1.0,0.2857142857142857,0.5,1.0,0.26229508196721313,0.5625,0.4262295081967213,0.34615384615384615,0.3986013986013986,0.005763688760806916,0.013793103448275862,,24.705445544554454,,1.0,,0.017241379310344827,,True,,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,12750.0,212,11.0,391,391,86,93,38,782,7.0,10.0,,,1.0,2.0,1.0,8.0,7.0,19.0,15.0,37.0,46.0,401.0,,,,3.0,6.0,11.0,8.0,22.0,,1.0,25.0,15.0,40.0,9.0,12.0,12.0,95.0,,2.0,3.0,11.0,,14.0,2.0,16,5.0,3.0,2.0,9.0,5.0,6.0,4.0,1.0,,15.0,2.0,4.0,20.0,,1.0,13.0,,2.0,2.0,1.0,2.0,,11.0,86,2.0,0.26666666666666666,0.26666666666666666,0.40540540540540543,,0.5,0.42857142857142855,,0.5,0.4339622641509434,,0.4583333333333333,0.02702702702702703,,15.419501133786847,0.6,,0.0738255033557047,0.014492753623188406,0.061224489795918366,,0.0707070707070707,0.011560693641618497,,0.028169014084507043,,,0.034482758620689655,0.06818181818181818,0.1276595744680851,0.05714285714285714,0.07142857142857142,0.20408163265306123,0.7,0.7,0.2857142857142857,0.16326530612244897,0.125,0.14285714285714285,,0.3877551020408163,0.3684210526315789,0.3684210526315789,0.2857142857142857,,,0.2222222222222222,0.5,0.4489795918367347,0.47951666666666676,,0.4770375,,0.2391304347826087,12.624324324324323,0.21994884910485935,1.0,2.0,,,1.0,1.0,3.0,10.0,,,,2.0,4.0,12.0,4.0,,,,1.0,3.0,2.0,12.0,,10.0,3.0,,6.0,1.0,,,2.0,,1.0,11.0,3.0,,5.0,,2.0,,,1.0,2.0,,,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.24489795918367346,,0.125,,,,,,1.0,0.04081632653061224,0.5,0.5,1.0,0.20408163265306123,0.3,0.3,1.0,,,,,,,,0.1111111111111111,1.0,0.2222222222222222,,0.3,0.09803921568627451,0.1282051282051282,,25.875,,,,,,True,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,56574.0,943,76.0,1706,1724,487,545,207,3430,43.0,72.0,6.0,9.0,9.0,19.0,11.0,31.0,27.0,72.0,81.0,175.0,434.0,1850.0,8.0,15.0,44.0,19.0,47.0,104.0,78.0,84.0,8.0,12.0,80.0,10.0,90.0,5.0,34.0,36.0,190.0,15.0,12.0,23.0,50.0,5.0,78.0,28.0,106,17.0,13.0,4.0,25.0,13.0,12.0,12.0,2.0,1.0,37.0,8.0,32.0,49.0,,2.0,55.0,,3.0,4.0,2.0,4.0,,104.0,487,3.0,0.48148148148148145,0.5064935064935064,0.46285714285714286,0.5333333333333333,0.40425531914893614,0.5410557184750733,0.5606060606060606,0.45977011494252873,0.5743801652892562,0.6,0.520618556701031,0.06857142857142857,0.1527777777777778,20.597322348094746,0.6756756756756757,0.10638297872340426,0.08576329331046312,0.02146690518783542,0.10176991150442478,0.07772020725388601,0.09023485784919653,0.03590425531914894,0.025252525252525252,0.026785714285714284,0.0948905109489051,0.03571428571428571,0.07692307692307693,0.1125,0.07468879668049792,0.09941520467836257,0.10909090909090909,0.21114369501466276,0.5972222222222222,0.7049180327868853,0.5813953488372093,0.09090909090909091,0.3548387096774194,0.36666666666666664,0.2727272727272727,0.21114369501466276,0.375,0.375,0.4074074074074074,0.2727272727272727,0.6666666666666666,0.21839080459770116,0.47368421052631576,0.6979472140762464,0.5244407079646016,0.5314104166666668,0.5077976744186048,0.10138248847926268,0.23963133640552994,9.606857142857145,0.2854630715123095,32.0,62.0,1.0,7.0,9.0,15.0,37.0,104.0,6.0,11.0,5.0,25.0,69.0,166.0,65.0,7.0,18.0,7.0,14.0,40.0,24.0,195.0,12.0,104.0,37.0,,5.0,10.0,1.0,4.0,2.0,4.0,2.0,68.0,5.0,17.0,18.0,2.0,7.0,,,2.0,3.0,,,6.0,0.9420289855072463,0.41566265060240964,0.3888888888888889,0.35,0.41566265060240964,0.4868035190615836,,0.03225806451612903,,,0.018518518518518517,0.0072992700729927005,0.022988505747126436,0.75,0.18181818181818182,0.5161290322580645,0.5161290322580645,1.0,0.30498533724340177,0.3557692307692308,0.3557692307692308,0.8918918918918919,0.16666666666666666,0.21212121212121213,0.14285714285714285,1.0,0.3333333333333333,0.5454545454545454,1.0,0.1724137931034483,0.6,0.28735632183908044,0.2,0.3557692307692308,0.056179775280898875,0.09574468085106383,0.011904761904761904,24.681325301204815,,,,,,True,,
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,4737.0,79,-35.0,153,161,51,68,19,314,9.0,13.0,4.0,5.0,7.0,8.0,,,4.0,7.0,13.0,20.0,30.0,183.0,4.0,5.0,8.0,7.0,8.0,14.0,22.0,4.0,4.0,1.0,3.0,,3.0,,1.0,2.0,6.0,,2.0,3.0,5.0,1.0,9.0,3.0,12,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,1.0,6.0,2.0,11.0,19.0,,2.0,5.0,2.0,,,,,,14.0,51,1.0,0.8461538461538461,1.0,0.65,0.8,0.875,0.65,0.8,0.875,0.6521739130434783,0.6666666666666666,0.7777777777777778,0.05,0.07692307692307693,16.571428571428573,0.5,0.16666666666666666,0.10869565217391304,0.03508771929824561,0.13043478260869565,,0.11594202898550725,0.028169014084507043,,0.08,,,0.23076923076923078,,0.125,0.15789473684210525,,0.65,0.6923076923076923,0.75,0.7777777777777778,,,,,0.35,0.5714285714285714,0.5714285714285714,1.0,1.0,0.8,1.0,0.875,0.65,0.5686,0.6615,0.6481375,0.26666666666666666,0.4666666666666667,6.964999999999999,0.3333333333333333,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,6.0,,,2.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,0.5,,,,,,,,,,,,0.09090909090909091,0.09090909090909091,,,,,,,,True,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,32960.0,549,17.0,1016,1031,310,238,135,2047,74.0,124.0,9.0,17.0,19.0,25.0,10.0,27.0,4.0,17.0,88.0,168.0,234.0,1045.0,11.0,20.0,24.0,22.0,35.0,59.0,72.0,104.0,10.0,16.0,27.0,10.0,37.0,8.0,16.0,8.0,84.0,4.0,16.0,19.0,35.0,7.0,61.0,20.0,81,34.0,27.0,7.0,18.0,13.0,29.0,5.0,3.0,2.0,47.0,11.0,22.0,59.0,2.0,13.0,63.0,,4.0,11.0,9.0,13.0,,59.0,310,3.0,0.4090909090909091,0.43373493975903615,0.5238095238095238,0.55,0.6285714285714286,0.494475138121547,0.55,0.55,0.5571428571428572,0.6,0.6145833333333334,0.09523809523809523,0.11290322580645161,22.041166380789022,0.3829787234042553,0.21875,0.10606060606060606,0.043596730245231606,0.1450381679389313,0.041237113402061855,0.11713665943600868,0.04310344827586207,0.05185185185185185,0.02857142857142857,0.02857142857142857,0.07407407407407407,0.061855670103092786,0.07317073170731707,0.152317880794702,0.13978494623655913,0.15789473684210525,0.6850828729281768,0.5967741935483871,0.6727272727272727,0.4189189189189189,0.14917127071823205,0.37037037037037035,0.4,0.2,0.09392265193370165,0.23529411764705882,0.23529411764705882,0.75,0.85,0.5294117647058824,0.625,0.76,0.7569060773480663,0.5706066666666666,0.5500625,0.5893243589743589,0.10256410256410256,0.25213675213675213,3.823214285714287,0.3051181102362205,,3.0,,,,1.0,1.0,10.0,,,,4.0,1.0,13.0,55.0,,,2.0,,5.0,15.0,3.0,,10.0,1.0,,2.0,3.0,,5.0,2.0,8.0,5.0,76.0,18.0,,42.0,,5.0,2.0,1.0,,6.0,,1.0,4.0,1.0,0.07692307692307693,,,0.07692307692307693,0.0718232044198895,,0.07407407407407407,,,,0.05434782608695652,0.06944444444444445,0.46153846153846156,0.016574585635359115,,,,0.055248618784530384,0.1,0.1,1.0,0.1111111111111111,,,,,,,0.025,,0.1,,0.1,0.2048780487804878,0.21875,,26.77692307692308,2.0,,,,1.0,True,,
201172,1610612738,Gabe Pruitt,Gabe Pruitt,201172,BOS,12635.0,211,26.0,390,387,135,110,51,777,1.0,4.0,,,,,,4.0,11.0,26.0,12.0,34.0,66.0,375.0,,3.0,,2.0,8.0,22.0,4.0,20.0,,3.0,17.0,6.0,23.0,4.0,8.0,9.0,52.0,,4.0,5.0,10.0,2.0,17.0,4.0,21,8.0,4.0,4.0,6.0,4.0,5.0,2.0,2.0,,11.0,4.0,13.0,18.0,,1.0,11.0,,2.0,1.0,1.0,1.0,,22.0,135,1.0,0.16666666666666666,0.16666666666666666,0.35294117647058826,,0.25,0.421875,,0.43333333333333335,0.4647887323943662,,0.55,0.08823529411764706,0.25,18.181818181818183,0.5454545454545454,0.11764705882352941,0.07751937984496124,0.03007518796992481,0.1111111111111111,,0.08620689655172414,0.022222222222222223,0.041666666666666664,0.03333333333333333,,,0.05714285714285714,0.046511627906976744,0.11764705882352941,0.15151515151515152,,0.0625,0.25,0.3333333333333333,1.0,0.0625,,,,0.40625,0.4230769230769231,0.44,0.09090909090909091,,,,,0.53125,0.483978125,0.39546666666666663,0.44007333333333337,,0.3333333333333333,16.57058823529412,0.34615384615384615,2.0,9.0,,1.0,,,8.0,21.0,,,3.0,7.0,10.0,30.0,12.0,,1.0,,3.0,7.0,9.0,30.0,,21.0,8.0,1.0,2.0,,,,,1.0,,14.0,,,5.0,,2.0,,,,1.0,,,2.0,1.0,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.46875,0.03333333333333333,0.25,0.038461538461538464,0.047619047619047616,,,,1.0,0.140625,0.2222222222222222,0.2222222222222222,1.0,0.328125,0.38095238095238093,0.4,1.0,,0.25,,,,,,,,0.4666666666666667,0.42857142857142855,0.38095238095238093,0.07246376811594203,0.1282051282051282,,24.58666666666667,,,,,,True,,
