EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,FTOffRebounds,3SecondViolations,OffFTReboundPct,PenaltyArc3Accuracy,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on,BlockedCorner3
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,29787.0,496,48,937,941,146.0,69,110.0,1878,34.0,68.0,6.0,4.0,10.0,2.0,16.0,17.0,28.0,9.0,23.0,1.0,1.0,4.0,7.0,8.0,21.0,1.0,3.0,3.0,53.0,112.0,17.0,44.0,23,180,1020,7.0,2.0,4.0,6.0,7.0,17.0,4.0,10.0,3.0,29.0,50.0,56.0,48.0,3.0,21.0,8.0,11.0,15.0,7.0,22.0,6.0,1.0,9.0,6.0,51.0,2.0,8.0,8.0,22.0,1.0,31.0,10.0,41.0,5.0,15.0,8.0,7.0,18.0,3.0,10.0,7.0,2.0,8.0,25.0,2.0,4.0,30,51,2.0,28,1.0,3.0,27,5.0,16,2.0,1.0,1.0,2.0,1.0,1.0,29.0,146.0,1.0,0.4716981132075472,0.4716981132075472,0.9411764705882353,0.38636363636363635,0.5,0.4,0.38636363636363635,0.4732142857142857,0.4117647058823529,0.5032051282051282,0.2727272727272727,0.48148148148148145,0.5389221556886228,0.2727272727272727,0.5178571428571429,0.28205128205128205,0.09821428571428571,0.14705882352941177,0.0625,17.97752808988764,0.72,0.05263157894736842,0.061452513966480445,0.022284122562674095,0.09195402298850575,0.027777777777777776,0.06741573033707865,0.02320185614849188,0.04819277108433735,0.009345794392523364,0.01775147928994083,0.021739130434782608,0.038461538461538464,0.08247422680412371,0.06382978723404255,0.04790419161676647,0.11428571428571428,0.06756756756756757,0.5,0.4358974358974359,0.5,0.5862068965517241,0.4411764705882353,0.10256410256410256,0.125,0.13333333333333333,0.1794871794871795,0.6071428571428571,0.6071428571428571,0.5882352941176471,0.14743589743589744,0.391304347826087,0.391304347826087,1.0,0.1346153846153846,0.38095238095238093,0.38095238095238093,0.875,0.5454545454545454,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,1.0,0.37037037037037035,0.4,0.25925925925925924,0.5714285714285714,0.1111111111111111,0.717948717948718,0.38095238095238093,0.5436173076923076,0.56261,0.5337259259259259,0.09580838323353294,0.13008130081300814,0.03333333333333333,0.16111111111111112,6.076785714285713,24.006818181818186,0.15581643543223053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,29891.0,498,90,949,954,316.0,305,104.0,1903,33.0,59.0,15.0,14.0,22.0,12.0,26.0,29.0,58.0,,,,,,,,2.0,,,2.0,74.0,143.0,,2.0,62,210,1006,19.0,,,38.0,21.0,46.0,,2.0,33.0,75.0,104.0,44.0,,,,,18.0,10.0,6.0,16.0,5.0,1.0,2.0,7.0,38.0,11.0,23.0,14.0,44.0,10.0,68.0,34.0,102.0,1.0,9.0,6.0,3.0,15.0,,8.0,17.0,1.0,7.0,32.0,4.0,7.0,22,47,9.0,49,4.0,1.0,71,3.0,30,22.0,11.0,7.0,23.0,14.0,2.0,75.0,316.0,2.0,0.7027027027027027,0.7761194029850746,,,,,,0.5174825174825175,0.45652173913043476,0.5103448275862069,0.5263157894736842,0.4375,0.5865921787709497,0.6551724137931034,0.5769230769230769,0.013793103448275862,0.1258741258741259,0.288135593220339,0.038461538461538464,19.756554307116104,0.46875,0.38461538461538464,0.12429378531073447,0.07516339869281045,0.14,0.1,0.1277533039647577,0.08173076923076923,0.10309278350515463,0.04,0.07462686567164178,0.075,0.16666666666666666,0.12096774193548387,0.13953488372093023,0.11805555555555555,0.12,0.02040816326530612,0.6086956521739131,0.4068965517241379,0.559322033898305,0.7857142857142857,0.6666666666666666,0.1793103448275862,0.46153846153846156,0.48,0.4,0.5,0.5,0.896551724137931,,,,,0.013793103448275862,,,,0.7894736842105263,,,,,,,0.4583333333333333,0.6363636363636364,,,0.041666666666666664,0.4206896551724138,,0.46933986013985995,0.5415333333333333,0.47987391304347826,0.1744186046511628,0.17647058823529413,0.18095238095238095,0.35714285714285715,8.552447552447552,59.150000000000006,0.3329820864067439,9.0,10.0,18.0,14.0,2.0,1.0,1.0,5.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,0.5263157894736842,0.2,0.3333333333333333,0.6,0.2222222222222222,,,,,,,,,,,,,,,,,True,
101189,1610612742,James Singleton,James Singleton,101189,DAL,15715.0,262,81,504,505,151.0,81,71.0,1009,25.0,35.0,14.0,7.0,9.0,4.0,8.0,7.0,14.0,1.0,6.0,,2.0,,1.0,3.0,5.0,,1.0,1.0,36.0,57.0,4.0,11.0,12,96,505,16.0,,3.0,26.0,11.0,15.0,1.0,2.0,8.0,33.0,40.0,32.0,12.0,,5.0,3.0,5.0,3.0,4.0,7.0,2.0,2.0,,3.0,18.0,11.0,22.0,12.0,50.0,1.0,63.0,34.0,97.0,3.0,1.0,1.0,,4.0,2.0,3.0,6.0,,1.0,10.0,4.0,5.0,23,35,3.0,19,3.0,6.0,13,3.0,6,5.0,4.0,1.0,6.0,3.0,,33.0,151.0,2.0,0.5555555555555556,0.8,1.0,0.36363636363636365,,0.5,0.36363636363636365,0.631578947368421,0.7333333333333333,0.6176470588235294,0.6842105263157895,0.7352941176470589,0.6575342465753424,0.6842105263157895,0.7857142857142857,0.16176470588235295,0.08771929824561403,0.11428571428571428,0.125,14.236706689536877,0.4,0.06666666666666667,0.23923444976076555,0.13496932515337423,0.1791044776119403,0.16666666666666666,0.2246376811594203,0.14410480349344978,0.23636363636363636,0.12121212121212122,0.06666666666666667,0.11904761904761904,0.25,0.273972602739726,0.21568627450980393,0.2235294117647059,0.20754716981132076,0.13043478260869565,0.5,0.5147058823529411,0.7142857142857143,0.8064516129032258,0.48,0.11764705882352941,0.5,0.5714285714285714,0.20588235294117646,0.5,0.5,0.7142857142857143,0.08823529411764706,0.16666666666666666,0.16666666666666666,1.0,0.07352941176470588,0.6,0.6,1.0,0.7368421052631579,0.10526315789473684,,,0.05263157894736842,,,0.5294117647058824,0.7777777777777778,0.058823529411764705,,0.058823529411764705,0.6764705882352942,0.6,0.536847794117647,0.5563166666666667,0.5421852941176469,0.08450704225352113,0.1,0.2708333333333333,0.34375,5.775438596491229,24.436363636363634,0.2996031746031746,12.0,13.0,,22.0,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,0.8125,0.07142857142857142,0.75,0.8571428571428571,0.08333333333333333,1.0,1.0,1.0,0.09090909090909091,1.0,,,,,,,,,,,,True,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,23897.0,398,23,755,755,186.0,191,77.0,1510,30.0,56.0,3.0,8.0,13.0,6.0,15.0,10.0,22.0,2.0,3.0,,,,,17.0,37.0,1.0,1.0,7.0,46.0,93.0,19.0,40.0,13,162,836,8.0,1.0,1.0,10.0,13.0,24.0,2.0,7.0,7.0,39.0,30.0,62.0,27.0,30.0,35.0,17.0,8.0,54.0,27.0,81.0,19.0,8.0,20.0,31.0,189.0,4.0,2.0,4.0,24.0,,28.0,6.0,34.0,1.0,8.0,7.0,1.0,16.0,2.0,12.0,9.0,4.0,4.0,25.0,1.0,2.0,13,39,2.0,26,,8.0,19,1.0,8,1.0,,,1.0,,,39.0,186.0,6.0,0.32608695652173914,0.32608695652173914,0.47368421052631576,0.475,1.0,0.2857142857142857,0.5,0.4946236559139785,0.5416666666666666,0.5601503759398496,0.5,0.5161290322580645,0.5704225352112676,0.5555555555555556,0.5735294117647058,0.3007518796992481,0.08602150537634409,0.08928571428571429,0.2,19.85731272294887,0.64,,0.08571428571428572,0.008547008547008548,0.047619047619047616,0.047058823529411764,0.07692307692307693,0.018808777429467086,0.01282051282051282,,0.01020408163265306,0.04838709677419355,0.043478260869565216,0.06796116504854369,0.07142857142857142,0.11214953271028037,0.03125,0.018518518518518517,,0.42105263157894735,0.5357142857142857,0.5882352941176471,0.23333333333333334,0.11278195488721804,0.4,0.5,0.16541353383458646,0.45454545454545453,0.45454545454545453,0.6,0.022556390977443608,0.6666666666666666,0.6666666666666666,1.0,0.2781954887218045,0.4594594594594595,0.4594594594594595,0.4117647058823529,0.3333333333333333,,,,0.1111111111111111,1.0,,0.41935483870967744,0.6153846153846154,,,0.22580645161290322,0.7218045112781954,0.4857142857142857,0.5094946153846154,0.43495,0.4710303571428572,0.05714285714285714,0.08,0.06172839506172839,0.24074074074074073,5.873118279569893,27.177500000000002,0.24635761589403973,1.0,3.0,1.0,,2.0,3.0,,1.0,1.0,2.0,,,1.0,,,2.0,0.375,0.1,0.3333333333333333,0.3333333333333333,,2.0,,,,0.2857142857142857,,,,,,,,,,,,True,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,99783.0,1663,210,3185,3186,778.0,729,367.0,6371,111.0,178.0,30.0,22.0,36.0,70.0,175.0,114.0,262.0,18.0,52.0,3.0,5.0,8.0,19.0,40.0,116.0,6.0,12.0,28.0,295.0,615.0,58.0,168.0,172,936,3392,71.0,9.0,17.0,98.0,59.0,116.0,16.0,47.0,48.0,214.0,288.0,302.0,147.0,27.0,111.0,39.0,25.0,52.0,31.0,83.0,19.0,12.0,19.0,28.0,197.0,9.0,47.0,45.0,147.0,12.0,204.0,59.0,263.0,22.0,55.0,36.0,19.0,53.0,6.0,25.0,36.0,3.0,28.0,89.0,6.0,18.0,67,135,13.0,172,3.0,9.0,220,19.0,103,30.0,12.0,14.0,30.0,21.0,1.0,214.0,778.0,14.0,0.488135593220339,0.5017421602787456,0.8448275862068966,0.34523809523809523,0.5294117647058824,0.3404255319148936,0.3475609756097561,0.4796747967479675,0.5086206896551724,0.4878671775223499,0.5170454545454546,0.50920245398773,0.5300794551645857,0.532608695652174,0.5549738219895288,0.21455938697318008,0.04065040650406504,0.06741573033707865,0.05714285714285714,26.819817326321616,0.5955056179775281,0.1518987341772152,0.12059064807219032,0.042495479204339964,0.13975155279503104,0.025069637883008356,0.1245944192083063,0.03822525597269624,0.07590759075907591,0.04304635761589404,0.021956087824351298,0.02032520325203252,0.035398230088495575,0.08549222797927461,0.11949685534591195,0.14757281553398058,0.1510204081632653,0.05569620253164557,0.7,0.227330779054917,0.6235955056179775,0.6686746987951807,0.6126126126126126,0.22349936143039592,0.4,0.42424242424242425,0.334610472541507,0.4351145038167939,0.44015444015444016,0.5263157894736842,0.06641123882503193,0.34615384615384615,0.34615384615384615,0.9444444444444444,0.14814814814814814,0.3448275862068966,0.3448275862068966,0.8,0.3409090909090909,0.056818181818181816,0.6,1.0,0.13636363636363635,0.5,1.0,0.22085889570552147,0.6111111111111112,0.1165644171779141,0.42105263157894735,0.17177914110429449,0.44189016602809705,0.35135135135135137,0.4863820694087404,0.4931950704225351,0.4827161392405064,0.12096774193548387,0.1473533619456366,0.1047008547008547,0.22863247863247863,10.496910569105694,25.548214285714288,0.24427001569858714,15.0,32.0,7.0,16.0,4.0,5.0,2.0,7.0,10.0,13.0,,,4.0,,,12.0,0.4507042253521127,0.1038961038961039,0.22857142857142856,0.5,0.26666666666666666,8.0,3.0,,0.047619047619047616,0.2857142857142857,1.0,1.0,1.0,3.0,2.0,0.011450381679389313,0.011834319526627219,,,,,True,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,80850.0,1348,273,2599,2590,614.0,598,307.0,5189,22.0,43.0,5.0,4.0,11.0,9.0,22.0,35.0,68.0,13.0,36.0,3.0,9.0,2.0,8.0,50.0,105.0,5.0,9.0,22.0,66.0,133.0,63.0,141.0,48,369,2710,13.0,8.0,18.0,38.0,11.0,29.0,14.0,30.0,28.0,92.0,50.0,82.0,177.0,12.0,105.0,50.0,4.0,294.0,54.0,348.0,34.0,20.0,128.0,130.0,750.0,17.0,22.0,35.0,145.0,9.0,189.0,39.0,228.0,11.0,70.0,43.0,27.0,50.0,23.0,43.0,34.0,2.0,7.0,84.0,5.0,25.0,49,82,2.0,55,2.0,7.0,54,2.0,15,20.0,10.0,10.0,20.0,13.0,,92.0,614.0,5.0,0.3787878787878788,0.38461538461538464,0.9365079365079365,0.44680851063829785,0.4444444444444444,0.4666666666666667,0.44680851063829785,0.49624060150375937,0.3793103448275862,0.5857664233576643,0.6129032258064516,0.5423728813559322,0.617056856187291,0.6129032258064516,0.6301369863013698,0.5145985401459854,0.03007518796992481,0.09302325581395349,,12.901046943600136,0.5952380952380952,0.14754098360655737,0.145,0.024581005586592177,0.13409961685823754,0.05704697986577181,0.14274385408406026,0.03269069572506287,0.02100840336134454,0.02834008097165992,0.024390243902439025,0.05825242718446602,0.05434782608695652,0.11598746081504702,0.15849056603773584,0.15865384615384615,0.1111111111111111,0.07971014492753623,0.65,0.15693430656934307,0.5116279069767442,0.5641025641025641,0.3181818181818182,0.08029197080291971,0.4090909090909091,0.4090909090909091,0.24817518248175183,0.5147058823529411,0.5147058823529411,0.5142857142857142,0.13138686131386862,0.3611111111111111,0.3611111111111111,0.9230769230769231,0.38321167883211676,0.47619047619047616,0.4807692307692308,0.94,0.16129032258064516,0.2903225806451613,0.3333333333333333,1.0,0.2903225806451613,0.5555555555555556,1.0,0.1864406779661017,0.36363636363636365,0.13559322033898305,0.25,0.3728813559322034,0.6715328467153284,0.47619047619047616,0.5251945054945053,0.5486260869565218,0.5161084745762712,0.058823529411764705,0.10273972602739725,0.10298102981029811,0.24932249322493225,11.76390977443609,24.62482269503546,0.23624470950365525,3.0,7.0,,2.0,,36.0,1.0,5.0,,10.0,,,,,,9.0,0.5384615384615384,0.20634920634920634,,0.6,0.3333333333333333,12.0,,,,0.5454545454545454,,,,,2.0,,0.013986013986013986,1.0,0.0070921985815602835,0.009523809523809525,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,81929.0,1365,211,2635,2623,630.0,618,301.0,5258,71.0,118.0,23.0,16.0,31.0,81.0,180.0,155.0,338.0,,2.0,,,,,25.0,51.0,7.0,13.0,12.0,307.0,636.0,25.0,53.0,191,880,2798,60.0,7.0,13.0,89.0,69.0,146.0,4.0,12.0,84.0,234.0,338.0,276.0,72.0,3.0,51.0,25.0,23.0,58.0,33.0,91.0,27.0,6.0,31.0,21.0,215.0,9.0,22.0,41.0,192.0,19.0,252.0,33.0,285.0,6.0,26.0,16.0,10.0,35.0,6.0,20.0,26.0,6.0,15.0,61.0,3.0,14.0,40,71,9.0,189,13.0,8.0,216,24.0,84,28.0,24.0,3.0,28.0,13.0,,234.0,630.0,8.0,0.5504885993485342,0.5652173913043478,0.96,0.4716981132075472,0.5384615384615384,0.3333333333333333,0.4716981132075472,0.4827044025157233,0.4726027397260274,0.5,0.5136986301369864,0.47468354430379744,0.5567010309278351,0.5512820512820513,0.5778894472361809,0.07692307692307693,0.036163522012578615,0.11016949152542373,0.027777777777777776,27.935764469722315,0.5737704918032787,0.3220338983050847,0.1927710843373494,0.02391304347826087,0.15355805243445692,0.030100334448160536,0.18448139350752177,0.02543068088597211,0.0411522633744856,0.007575757575757576,0.024213075060532687,0.0297029702970297,0.030927835051546393,0.16560509554140126,0.1867704280155642,0.2164705882352941,0.15763546798029557,0.01812688821752266,0.4642857142857143,0.17126269956458637,0.6016949152542372,0.6761904761904762,0.4225352112676056,0.2612481857764877,0.45,0.46285714285714286,0.49056603773584906,0.45857988165680474,0.46546546546546547,0.7225806451612903,0.002902757619738752,,,,0.07402031930333818,0.49019607843137253,0.49019607843137253,0.96,0.3150684931506849,,,,0.1780821917808219,0.5384615384615384,0.8571428571428571,0.1962025316455696,0.5161290322580645,,,0.0759493670886076,0.24818577648766327,0.49019607843137253,0.44092180232558137,0.4901254385964912,0.4346270700636942,0.11333333333333333,0.1206896551724138,0.10113636363636364,0.26590909090909093,12.167452830188681,25.16792452830189,0.23908918406072105,12.0,27.0,14.0,16.0,,6.0,,5.0,3.0,26.0,,,1.0,,2.0,23.0,0.45,0.140625,0.3333333333333333,0.5217391304347826,0.3333333333333333,4.0,2.0,,0.038461538461538464,0.3333333333333333,,1.0,,18.0,1.0,0.014792899408284023,0.018518518518518517,1.0,0.018867924528301886,,0.5,True,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,50994.0,850,116,1637,1626,508.0,551,192.0,3263,41.0,67.0,6.0,13.0,18.0,17.0,40.0,52.0,118.0,20.0,45.0,1.0,2.0,6.0,11.0,39.0,105.0,5.0,14.0,43.0,110.0,225.0,59.0,150.0,58,455,1751,19.0,6.0,16.0,42.0,29.0,54.0,18.0,54.0,27.0,139.0,114.0,106.0,141.0,36.0,103.0,39.0,13.0,61.0,33.0,94.0,25.0,8.0,21.0,33.0,221.0,4.0,10.0,10.0,31.0,1.0,42.0,14.0,56.0,7.0,36.0,22.0,14.0,30.0,2.0,21.0,13.0,1.0,9.0,43.0,4.0,11.0,23,53,5.0,55,1.0,2.0,60,6.0,23,10.0,2.0,4.0,10.0,5.0,,139.0,508.0,9.0,0.5181818181818182,0.5327102803738317,0.7966101694915254,0.3933333333333333,0.375,0.3333333333333333,0.39864864864864863,0.4888888888888889,0.5370370370370371,0.5293333333333333,0.5142857142857142,0.5185185185185185,0.565,0.5526315789473685,0.5791666666666667,0.4,0.057777777777777775,0.13432835820895522,0.075,23.789020452099034,0.6976744186046512,0.023255813953488372,0.05201342281879195,0.01818181818181818,0.05747126436781609,0.018691588785046728,0.053246753246753244,0.01832460732984293,0.022988505747126436,0.014388489208633094,0.016877637130801686,0.027586206896551724,,0.052083333333333336,0.0457516339869281,0.055776892430278883,0.06976744186046512,0.03763440860215054,0.5,0.17866666666666667,0.6119402985074627,0.7068965517241379,0.36585365853658536,0.10666666666666667,0.425,0.4594594594594595,0.31466666666666665,0.4406779661016949,0.4444444444444444,0.6923076923076923,0.12,0.4444444444444444,0.4444444444444444,1.0,0.28,0.37142857142857144,0.37142857142857144,0.6923076923076923,0.17142857142857143,0.05714285714285714,0.5,1.0,0.4,0.35714285714285715,1.0,0.16666666666666666,0.7222222222222222,0.10185185185185185,0.5454545454545454,0.39814814814814814,0.5786666666666667,0.3786407766990291,0.5089216216216217,0.5022958333333333,0.5129120192307692,0.058673469387755105,0.09504132231404959,0.09230769230769231,0.3054945054945055,10.997333333333334,25.20733333333333,0.3103237629810629,4.0,9.0,6.0,6.0,2.0,7.0,3.0,,2.0,8.0,,,4.0,,1.0,7.0,0.47368421052631576,0.022222222222222223,0.35294117647058826,0.6666666666666666,,12.0,,,,0.27906976744186046,,,,4.0,,0.00847457627118644,,,,,,True,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,58886.0,981,106,1862,1862,359.0,287,214.0,3724,90.0,124.0,53.0,20.0,28.0,7.0,20.0,1.0,3.0,,,,,,,,,,,,98.0,147.0,,,44,240,1980,57.0,,,90.0,21.0,31.0,,,10.0,52.0,116.0,80.0,,,,,14.0,24.0,10.0,34.0,8.0,2.0,9.0,14.0,78.0,26.0,94.0,33.0,144.0,9.0,186.0,120.0,306.0,10.0,14.0,10.0,4.0,19.0,3.0,12.0,24.0,2.0,7.0,43.0,5.0,10.0,61,105,10.0,62,12.0,3.0,66,6.0,35,55.0,39.0,16.0,55.0,34.0,4.0,52.0,359.0,3.0,0.5918367346938775,0.8787878787878788,,,,,,0.6666666666666666,0.6774193548387096,0.6666666666666666,0.6491228070175439,0.6774193548387096,0.6779661016949152,0.6428571428571429,0.6666666666666666,,0.09523809523809523,0.07258064516129033,0.2,10.411736867013724,0.4418604651162791,0.225,0.19699042407660738,0.14050822122571002,0.1952662721893491,0.13471502590673576,0.19666666666666666,0.13921113689095127,0.17901234567901234,0.15675675675675677,0.11180124223602485,0.11450381679389313,0.1774193548387097,0.21153846153846154,0.18627450980392157,0.19435736677115986,0.1875,0.2857142857142857,0.6181818181818182,0.8435374149659864,0.7258064516129032,0.782608695652174,0.6111111111111112,0.1360544217687075,0.35,0.4375,0.02040816326530612,0.3333333333333333,0.5,1.0,,,,,,,,,0.9298245614035088,,,,,,,0.9032258064516129,0.7142857142857143,,,,0.8435374149659864,,0.5674666666666667,0.5639647058823529,0.5730806451612903,0.19886363636363635,0.19886363636363635,0.375,0.21666666666666667,1.3523809523809525,,0.19280343716433943,36.0,37.0,16.0,64.0,,1.0,,3.0,10.0,1.0,,,,3.0,1.0,1.0,0.6491228070175439,0.21951219512195122,0.2857142857142857,0.6792452830188679,0.1111111111111111,,,2.0,,,,,,,,0.3333333333333333,,,,,,True,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,8991.0,150,-45,281,287,62.0,97,32.0,568,6.0,11.0,5.0,,3.0,2.0,4.0,,1.0,,,,,,,,,,,,8.0,16.0,,,1,17,328,8.0,,,8.0,1.0,6.0,,,1.0,3.0,8.0,8.0,,,,,2.0,7.0,2.0,9.0,2.0,,1.0,4.0,20.0,3.0,14.0,7.0,13.0,2.0,22.0,17.0,39.0,,2.0,1.0,1.0,1.0,1.0,,4.0,,1.0,5.0,1.0,,8,16,1.0,3,,,3,1.0,1,8.0,6.0,2.0,8.0,5.0,,3.0,62.0,5.0,0.5,1.0,,,,,,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.5,0.21428571428571427,,0.125,0.09090909090909091,0.25,6.832298136645963,0.2,0.16666666666666666,0.1262135922330097,0.12389380530973451,0.30434782608695654,0.09375,0.15873015873015872,0.11724137931034483,0.10810810810810811,0.15151515151515152,0.11627906976744186,0.08695652173913043,0.1111111111111111,0.13513513513513514,0.11538461538461539,0.125,0.3333333333333333,,0.625,0.6875,0.5454545454545454,0.6,0.6666666666666666,0.25,0.5,0.6666666666666666,0.0625,,,,,,,,,,,,0.625,,,,,,,0.5,,,,,0.6875,,0.5310937499999999,0.5425125,0.5041666666666667,0.0625,0.0625,0.47058823529411764,0.17647058823529413,3.0375,,0.2206405693950178,2.0,4.0,,8.0,,2.0,,1.0,3.0,1.0,,,,,,1.0,0.5,0.2,,0.4,,,,,,,,,,,,,,,,,,True,
