EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassTurnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,ShootingFouls,ShortMidRangeFGA,Corner3FGA,Fg2aBlocked,SelfOReb,Steals,BadPassSteals,Travels,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FG2APctBlocked,LongMidRangePctBlocked,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Frequency,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimPctBlocked,Offensive Fouls,StepOutOfBoundsTurnovers,DefArc3ReboundPct,on,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceFtPoints,ShortMidRangeAssists,OffThreePtRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,FTOffRebounds,Clear Path Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,1280.0,21.0,-3.0,51.0,48,30.0,32.0,1.0,99,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,11.0,42,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,30.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.25,1.1,1.0,1.25,0.2,13.461538461538462,0.5,0.3333333333333333,0.1428571428571428,0.0714285714285714,0.2,0.1538461538461538,0.0555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.8,1.0,1.0,0.5,0.2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.51629,0.6073,0.409675,0.1818181818181818,0.4545454545454545,24.3,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,909.0,15.0,1.0,36.0,35,18.0,21.0,1.0,71,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,4.0,35,,,,,,,1.0,2.0,2.0,,,,1.0,,5.0,6.0,3.0,13.0,,,2.0,,2.0,,2.0,2.0,,,,2.0,2.0,18.0,1.0,1.0,,,,,1.0,,,0.5,,,0.6666666666666666,,0.5,0.5,13.513513513513514,1.0,,0.1111111111111111,,,0.1052631578947368,,,0.1428571428571428,,,,,,,0.5,,,,,,,,1.0,,0.5,,0.499625,,0.58005,,0.5,24.3,0.5,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.125,0.5,1.0,1.0,1.0,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,495.0,8.0,-4.0,20.0,18,17.0,13.0,1.0,38,,,,,,,,,,,,1.0,,,,14,,1.0,,,1.0,,,,,,,,,,2.0,3.0,2.0,7.0,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,4.545454545454546,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3891,0.3891,0.3891,,,,0.85,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200798,1610612743,Cheikh Samb,Cheikh Samb,200798,DEN,1460.0,24.0,,57.0,53,36.0,32.0,3.0,110,,2.0,,1.0,,2.0,,,,,2.0,12.0,,1.0,4.0,45,,1.0,,2.0,9.0,,,4.0,4.0,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,7.0,2.0,9.0,1.0,,1.0,1.0,2.0,4.0,36.0,1.0,1.0,,,,,0.1666666666666666,,0.2222222222222222,0.1538461538461538,,0.2222222222222222,0.1538461538461538,,0.2222222222222222,0.0769230769230769,24.193548387096776,0.5,0.3333333333333333,0.1904761904761904,0.1052631578947368,0.3333333333333333,0.2222222222222222,0.0869565217391304,0.2857142857142857,0.2222222222222222,,0.5,0.1538461538461538,,,,,,,,1.0,,0.2222222222222222,,,,0.2307692307692307,,0.4038076923076922,0.5948,0.3937555555555556,,1.0,23.2,0.631578947368421,2.0,9.0,,,,,,,2.0,4.0,,,,,1.0,,0.2222222222222222,0.6923076923076923,0.2222222222222222,0.25,1.0,14.858333333333334,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0833333333333333,0.1111111111111111,0.1,0.8,0.0769230769230769,0.0769230769230769,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,574.0,10.0,-13.0,22.0,21,22.0,20.0,,43,,1.0,,,,1.0,,,,,,2.0,,,1.0,25,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,22.0,,,,,,,,,,,,,0.125,,0.125,,22.727272727272727,,,0.1111111111111111,,,0.0909090909090909,,,,,,0.5,,,,,,,,,,0.5,,,,0.5,,0.4112,,0.4112,,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,2.0,4.0,,,,0.3333333333333333,,,,,4.95,,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,2.0,0.5,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200764,1610612743,Renaldo Balkman,Renaldo Balkman,200764,DEN,1129.0,19.0,5.0,44.0,40,23.0,19.0,3.0,84,4.0,6.0,,,2.0,3.0,,,,,6.0,9.0,,,16.0,34,,,,3.0,4.0,,,8.0,12.0,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,8.0,23.0,1.0,1.0,,,,,0.6666666666666666,,0.75,0.6666666666666666,,0.75,0.7272727272727273,,0.8,,26.53061224489796,0.5,,0.1111111111111111,,,0.0952380952380952,,,0.1428571428571428,,,0.6666666666666666,0.6666666666666666,0.8,1.0,,,,,,,0.75,0.6666666666666666,,,0.6666666666666666,,0.5789444444444444,,0.5507500000000001,,0.5,,0.5227272727272727,2.0,3.0,4.0,2.0,,,,,,4.0,,2.0,4.0,,,,0.125,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,5.9,2.0,,,1.0,,2.0,2.0,,1.0,,,1.0,1.0,,,0.1111111111111111,,,,,,2.0,0.1818181818181818,0.1818181818181818,0.1666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,1105.0,18.0,11.0,43.0,41,22.0,21.0,3.0,84,1.0,2.0,,,,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,7.0,25,,,,,2.0,1.0,2.0,3.0,2.0,2.0,3.0,,3.0,1.0,2.0,2.0,,4.0,,,3.0,,3.0,,3.0,,,1.0,,1.0,3.0,22.0,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,,,0.5,,0.375,0.5,,0.375,0.4285714285714285,16.666666666666668,,,0.2,,,0.15,,,,,,0.2857142857142857,0.5,1.0,1.0,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,0.5,0.5,0.7142857142857143,0.3333333333333333,0.5331785714285714,,0.52745,,0.4285714285714285,25.666666666666668,0.5116279069767442,1.0,2.0,,,,,2.0,,1.0,1.0,,,,,,,0.4285714285714285,0.2857142857142857,0.5,0.5,,10.0,,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,134.0,2.0,,4.0,3,4.0,1.0,1.0,7,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,214.0,4.0,3.0,8.0,6,8.0,1.0,2.0,14,1.0,2.0,,1.0,1.0,2.0,,,,,1.0,2.0,,,2.0,3,,1.0,,1.0,2.0,,,2.0,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,2.0,,2.0,2.0,8.0,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,33.333333333333336,,,,,0.5,0.5,,,,,,1.0,0.5,1.0,,,,,,1.0,,1.0,0.5,,,1.0,,0.5451,0.5191,0.5451,,1.0,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,0.5,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,13026.0,217.0,-103.0,433.0,431,121.0,151.0,48.0,864,11.0,22.0,3.0,7.0,3.0,9.0,,,,,27.0,62.0,,1.0,60.0,517,6.0,10.0,13.0,11.0,25.0,,1.0,26.0,42.0,12.0,,8.0,,,8.0,10.0,5.0,22.0,12.0,10.0,30.0,8.0,48.0,15.0,63.0,4.0,3.0,9.0,3.0,13.0,26.0,121.0,0.7777777777777778,0.9130434782608696,,,,,0.4354838709677419,0.6,0.44,0.4285714285714285,0.6,0.4230769230769231,0.4347826086956521,0.65,0.4193548387096774,0.0158730158730158,16.94214876033058,0.3076923076923077,0.4210526315789473,0.1948051948051948,0.0754716981132075,0.25,0.2061855670103092,0.0773195876288659,0.0384615384615384,0.1707317073170731,0.175,0.2307692307692307,0.3492063492063492,0.5,0.5238095238095238,0.7272727272727273,,,,,0.7,0.4285714285714285,0.3461538461538461,0.3333333333333333,,,0.365079365079365,,0.464315873015873,0.5233,0.469026923076923,0.2166666666666666,0.4333333333333333,24.3,0.279445727482679,7.0,15.0,6.0,4.0,2.0,2.0,2.0,1.0,6.0,56.0,5.0,12.0,14.0,3.0,9.0,3.0,0.2191780821917808,0.238095238095238,0.4666666666666667,0.4666666666666667,0.8571428571428571,7.651612903225807,30.0,25.0,1.0,2.0,3.0,3.0,2.0,1.0,10.0,8.0,,2.0,10.0,7.0,3.0,0.032258064516129,,0.088235294117647,0.7,0.3968253968253968,0.0158730158730158,5.0,0.0757575757575757,0.0769230769230769,0.0454545454545454,1.0,,0.2592592592592592,False,9.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.04,0.0857142857142857,0.088235294117647,0.0958904109589041,0.1071428571428571,0.36,0.375,0.7777777777777778,0.0384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
