EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,FTOffRebounds,Loose Ball Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,BlockedShortMidRange,HeaveAttempts,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,on,StepOutOfBoundsTurnovers,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,BlockedArc3,HeaveMakes,Corner3PctBlocked
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,6744.0,112,14,207,203,65,46,27,410,10.0,19,2.0,6.0,5.0,9.0,4.0,8.0,7.0,13.0,1.0,4.0,1.0,21.0,40,1.0,4.0,10.0,55.0,208,4.0,10.0,3.0,11.0,8.0,15.0,1.0,8.0,24.0,24.0,18.0,3.0,4.0,4.0,1.0,5.0,7.0,2.0,9.0,2.0,5.0,2.0,20.0,2.0,13.0,3.0,12.0,4.0,19.0,15.0,34.0,2.0,4.0,2.0,2.0,5.0,1.0,6.0,4.0,3.0,11,3.0,2.0,10.0,19.0,3.0,2.0,12.0,2.0,12.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,24.0,65,1.0,0.5714285714285714,0.631578947368421,1.0,0.25,0.25,0.525,0.4,0.5333333333333333,0.5113636363636364,0.4,0.5,0.5612244897959183,0.5,0.6,0.0909090909090909,0.125,0.1578947368421052,0.25,24.89626556016597,0.4545454545454545,0.5,0.1791044776119403,0.1780821917808219,0.1111111111111111,0.0769230769230769,0.1595744680851064,0.1515151515151515,0.1538461538461538,0.2307692307692307,0.1764705882352941,0.0526315789473684,0.1428571428571428,0.35,0.1428571428571428,0.0476190476190476,0.3333333333333333,0.125,1.0,0.4318181818181818,0.5263157894736842,0.625,0.6,0.1818181818181818,0.5,0.6666666666666666,0.5,0.2954545454545454,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.0909090909090909,0.25,0.25,1.0,0.6,0.3333333333333333,0.5625,0.5555555555555556,0.0625,0.5227272727272727,0.25,0.5032227272727273,0.4876222222222222,0.4985406249999999,0.1428571428571428,0.1555555555555555,0.2,0.4363636363636363,8.2525,26.375,0.3140096618357488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,17293.0,288,-62,525,525,139,115,63,1050,10.0,17,1.0,1.0,2.0,6.0,1.0,8.0,2.0,9.0,4.0,8.0,1.0,13.0,34,5.0,11.0,25.0,66.0,632,1.0,3.0,1.0,3.0,2.0,9.0,1.0,8.0,12.0,14.0,12.0,12.0,,8.0,4.0,3.0,34.0,13.0,47.0,10.0,18.0,11.0,107.0,,,9.0,13.0,,22.0,,22.0,,7.0,4.0,3.0,9.0,8.0,4.0,1.0,,13,1.0,2.0,10.0,14.0,,1.0,28.0,4.0,33.0,6.0,17.0,,,,,,12.0,139,1.0,0.5384615384615384,0.5384615384615384,0.8,0.4545454545454545,0.4545454545454545,0.3823529411764705,0.3333333333333333,0.2222222222222222,0.4555555555555555,0.3333333333333333,0.2,0.5689655172413793,0.3,0.4,0.2444444444444444,0.088235294117647,0.1176470588235294,0.125,11.69686985172982,0.6923076923076923,,0.0855263157894736,,0.125,,0.0982142857142857,,,,,,,0.1041666666666666,0.0833333333333333,0.1041666666666666,0.1666666666666666,,,0.3777777777777777,0.5882352941176471,0.6666666666666666,0.4,0.1777777777777777,0.125,0.1428571428571428,1.0,0.2,0.2222222222222222,0.2222222222222222,1.0,0.1777777777777777,0.5,0.5,0.75,0.3333333333333333,1.0,0.6,0.3333333333333333,0.1,0.6222222222222222,0.5,0.5118711111111112,0.4624,0.5338849999999999,0.3035714285714285,0.3777777777777777,0.0454545454545454,0.1818181818181818,7.697058823529411,25.509090909090904,0.2647619047619047,1.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0625,0.0666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,13858.0,231,-59,423,423,122,100,51,846,23.0,36,4.0,9.0,4.0,11.0,6.0,13.0,9.0,20.0,5.0,20.0,2.0,38.0,69,5.0,27.0,27.0,118.0,515,4.0,9.0,6.0,17.0,7.0,19.0,6.0,9.0,26.0,56.0,20.0,15.0,6.0,20.0,5.0,3.0,14.0,2.0,16.0,2.0,7.0,4.0,34.0,5.0,12.0,6.0,25.0,6.0,37.0,20.0,57.0,5.0,8.0,3.0,5.0,3.0,2.0,4.0,1.0,1.0,7,,1.0,7.0,11.0,1.0,,27.0,,36.0,6.0,20.0,3.0,3.0,3.0,2.0,,26.0,122,2.0,0.7368421052631579,0.8,1.0,0.1851851851851851,0.1851851851851851,0.5507246376811594,0.4444444444444444,0.3684210526315789,0.4739583333333333,0.5,0.34,0.5315315315315315,0.5666666666666667,0.40625,0.28125,0.0434782608695652,0.0555555555555555,,24.18032786885246,0.4285714285714285,0.3157894736842105,0.2049180327868852,0.0827586206896551,0.0952380952380952,0.087719298245614,0.1675675675675675,0.0841584158415841,0.1346153846153846,,0.0769230769230769,0.05,0.1764705882352941,0.1282051282051282,0.2833333333333333,0.0714285714285714,0.1428571428571428,0.1,0.6666666666666666,0.375,0.6388888888888888,0.6764705882352942,0.6521739130434783,0.1354166666666666,0.4615384615384615,0.4615384615384615,0.8333333333333334,0.2083333333333333,0.45,0.4736842105263157,0.8888888888888888,0.2083333333333333,0.25,0.25,1.0,0.8181818181818182,0.4444444444444444,0.44,0.3636363636363636,0.08,0.65625,0.25,0.5169520833333333,0.5443545454545454,0.5264500000000001,0.1818181818181818,0.2409638554216867,0.1440677966101695,0.2203389830508474,7.62463768115942,25.485185185185188,0.2884160756501182,,7.0,,,3.0,2.0,1.0,,1.0,,1.0,0.1304347826086956,0.0729166666666666,,,,,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,0.5,0.1666666666666666,0.05,0.1666666666666666,0.1818181818181818,0.5,1.0,0.16,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,6831.0,114,21,205,208,46,44,22,413,5.0,7,1.0,1.0,,1.0,3.0,7.0,6.0,17.0,4.0,9.0,2.0,14.0,31,5.0,10.0,8.0,51.0,218,1.0,1.0,,2.0,1.0,4.0,2.0,7.0,12.0,8.0,20.0,15.0,,9.0,4.0,2.0,11.0,,11.0,,5.0,6.0,22.0,,1.0,3.0,4.0,1.0,8.0,1.0,9.0,,3.0,3.0,,2.0,,3.0,2.0,,5,,1.0,5.0,10.0,,1.0,8.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,,12.0,46,2.0,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,0.4516129032258064,1.0,0.25,0.524390243902439,1.0,0.4166666666666667,0.5666666666666667,1.0,0.6,0.2439024390243902,0.064516129032258,0.1428571428571428,0.1428571428571428,21.55172413793104,0.4,0.1428571428571428,0.056338028169014,0.0140845070422535,0.1034482758620689,,0.07,0.0114942528735632,0.0416666666666666,,,,,0.1111111111111111,0.03125,0.1111111111111111,0.0909090909090909,,1.0,0.1707317073170731,0.7142857142857143,0.8333333333333334,0.6,0.1707317073170731,0.4285714285714285,0.5,,0.4146341463414634,0.3529411764705882,0.3529411764705882,0.1666666666666666,0.2195121951219512,0.4444444444444444,0.5,1.0,1.0,1.0,0.1666666666666666,,0.3333333333333333,0.4146341463414634,0.4444444444444444,0.4791292682926829,0.7571,0.4865666666666666,0.0476190476190476,0.0625,0.0392156862745098,0.2352941176470588,12.7,25.78,0.224390243902439,1.0,1.0,,,,,1.0,,3.0,,3.0,0.0476190476190476,0.024390243902439,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,0.5,,,,,,,0.5,1.0,0.1,0.1111111111111111,,,,,,,,,True,,,,,,,,,,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,2975.0,50,-3,85,86,16,9,9,171,,1,,,,1.0,,,,3.0,,,,,4,,,,,107,,,,,,1.0,,,,,,,,,,1.0,3.0,,3.0,,2.0,1.0,6.0,,1.0,2.0,4.0,,6.0,1.0,7.0,,,,,,,1.0,,1.0,1,,,2.0,5.0,,,,,,,,5.0,2.0,5.0,3.0,,,16,,,,,,,,,,,,,,,,,0.25,1.0,,5.2631578947368425,,,0.1481481481481481,0.0454545454545454,0.2,,0.1621621621621621,0.0333333333333333,,,0.0833333333333333,,,,0.125,,0.4,,0.6,0.25,,,,,,,,0.75,,,,,,,,,,1.0,,,0.25,,0.482125,,0.6891,,,,,14.875,,0.188235294117647,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,2241.0,37,-14,66,71,17,17,10,137,3.0,8,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,3.0,10,,,1.0,7.0,77,1.0,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,4.0,2.0,,,,,,,,,,,,,1.0,4.0,2.0,3.0,2.0,7.0,5.0,12.0,,,,,,,1.0,,,1,1.0,,4.0,5.0,,,1.0,,2.0,,1.0,3.0,3.0,3.0,1.0,1.0,3.0,17,,0.6666666666666666,0.6666666666666666,,,,0.3,0.3333333333333333,0.5,0.3,0.3333333333333333,0.5,0.3181818181818182,0.375,0.5,,,,,15.584415584415584,,0.5,0.1428571428571428,0.1481481481481481,0.1428571428571428,0.1111111111111111,0.1428571428571428,0.1388888888888889,,0.125,0.3333333333333333,0.125,,0.2,0.1111111111111111,0.125,0.1666666666666666,,0.3333333333333333,0.8,0.375,0.375,0.6666666666666666,0.1,,,,0.1,,,,,,,,1.0,0.3333333333333333,0.5,1.0,,0.8,,0.5946299999999999,0.6128,0.52665,0.0909090909090909,0.0909090909090909,0.4285714285714285,0.4285714285714285,3.3300000000000005,,0.2575757575757575,,,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,14523.0,242,-48,447,446,131,110,54,893,24.0,40,6.0,10.0,6.0,9.0,5.0,10.0,15.0,41.0,2.0,13.0,10.0,44.0,91,3.0,15.0,25.0,122.0,529,7.0,13.0,4.0,18.0,12.0,21.0,10.0,5.0,35.0,52.0,36.0,3.0,2.0,12.0,2.0,6.0,26.0,5.0,31.0,4.0,17.0,5.0,67.0,2.0,10.0,11.0,17.0,5.0,33.0,12.0,45.0,1.0,10.0,8.0,2.0,6.0,3.0,12.0,3.0,2.0,18,1.0,5.0,5.0,19.0,,2.0,23.0,,32.0,3.0,14.0,2.0,2.0,2.0,2.0,,35.0,131,5.0,0.5909090909090909,0.6046511627906976,0.3333333333333333,0.2,0.2142857142857142,0.4835164835164835,0.5384615384615384,0.5714285714285714,0.4575471698113207,0.5,0.4838709677419355,0.5042372881355932,0.5666666666666667,0.5303030303030303,0.1415094339622641,0.0659340659340659,0.1,0.1,26.153846153846157,0.3333333333333333,0.2631578947368421,0.1287878787878787,0.059880239520958,0.180327868852459,0.037037037037037,0.1450777202072538,0.0542986425339366,0.081967213114754,0.0606060606060606,0.0410958904109589,0.027027027027027,0.0588235294117647,0.108695652173913,0.0847457627118644,0.2195121951219512,0.1,0.0208333333333333,1.0,0.3773584905660377,0.6,0.6666666666666666,0.6666666666666666,0.0943396226415094,0.5,0.5555555555555556,0.4,0.3867924528301887,0.3658536585365853,0.375,0.5333333333333333,0.1226415094339622,0.1538461538461538,0.1538461538461538,,0.7142857142857143,0.6,0.2903225806451613,0.6666666666666666,0.3225806451612903,0.5188679245283019,0.1666666666666666,0.4881,0.54295,0.4529327586206896,0.1196581196581196,0.1372549019607843,0.1475409836065573,0.2868852459016393,9.805494505494504,28.24,0.2930648769574944,1.0,2.0,6.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,0.2592592592592592,0.0188679245283018,0.5,0.5,1.0,0.1666666666666666,,,1.0,2.0,,1.0,2.0,,,,0.2,0.024390243902439,,0.0714285714285714,,,,0.2,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,6309.0,105,-25,190,190,55,50,20,380,9.0,14,1.0,2.0,1.0,4.0,4.0,8.0,11.0,18.0,,,,24.0,40,,,6.0,54.0,241,3.0,5.0,,6.0,5.0,11.0,,2.0,12.0,40.0,8.0,,,,,4.0,3.0,1.0,4.0,1.0,1.0,,9.0,2.0,2.0,5.0,6.0,,11.0,4.0,15.0,,4.0,2.0,2.0,1.0,1.0,2.0,,,3,2.0,2.0,5.0,15.0,1.0,1.0,5.0,,6.0,,3.0,,,,,,12.0,55,3.0,0.8333333333333334,0.8333333333333334,,,,0.6,0.6,0.4545454545454545,0.6,0.6,0.4545454545454545,0.627906976744186,0.6,0.5,,0.1,0.2142857142857142,0.125,21.10091743119266,0.3333333333333333,,0.1304347826086956,0.0294117647058823,0.217391304347826,0.1052631578947368,0.1594202898550724,0.0459770114942528,0.0666666666666666,,,0.125,,,0.1052631578947368,0.3333333333333333,,,,0.35,0.6428571428571429,0.8181818181818182,0.8888888888888888,0.2,0.5,0.5714285714285714,0.75,0.45,0.6111111111111112,0.6111111111111112,0.8181818181818182,,,,,0.4,0.5,0.3636363636363636,0.25,,0.35,,0.4692375,0.46622,0.4702090909090909,0.0697674418604651,0.0697674418604651,0.1111111111111111,0.2222222222222222,10.7475,,0.2894736842105263,,,,,2.0,,1.0,,,,,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,9292.0,155,-87,285,284,76,58,37,569,6.0,8,,1.0,3.0,4.0,,1.0,3.0,13.0,7.0,20.0,5.0,9.0,22,8.0,28.0,8.0,50.0,375,,1.0,,,4.0,8.0,7.0,4.0,15.0,4.0,14.0,24.0,,20.0,7.0,1.0,11.0,1.0,12.0,1.0,6.0,2.0,25.0,,1.0,,8.0,1.0,9.0,1.0,10.0,,4.0,3.0,1.0,1.0,,1.0,1.0,,2,,,3.0,5.0,,,14.0,1.0,16.0,2.0,8.0,,,,,,15.0,76,,0.2222222222222222,0.2222222222222222,1.0,0.2857142857142857,0.2857142857142857,0.4090909090909091,,0.5,0.42,,0.3666666666666666,0.4385964912280701,,0.375,0.56,0.0454545454545454,0.125,,17.71771771771772,0.5,0.0909090909090909,0.1038961038961039,0.0097087378640776,,,0.0707964601769911,0.0068027210884353,,,0.0222222222222222,,,0.0344827586206896,0.1794871794871795,,,,,0.16,0.75,0.8571428571428571,0.3333333333333333,0.02,,,,0.26,0.2307692307692307,0.2307692307692307,,0.4,0.35,0.35,1.0,0.5,,0.2666666666666666,0.75,0.3333333333333333,0.72,0.35,0.516092,0.56865,0.51064,0.1428571428571428,0.2857142857142857,,0.3,11.804545454545456,25.346428571428568,0.2666666666666666,1.0,8.0,,,3.0,1.0,,,1.0,,,,0.16,0.125,0.125,1.0,,2.0,,,,,1.0,1.0,,,,0.1428571428571428,,,,,,0.1333333333333333,,,,,,,,1.0,1.0,0.5,0.5,,True,,,,,,,,,,,,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,907.0,15,4,27,25,14,9,1,52,,1,,,,,1.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,5,1.0,4.0,,11.0,29,,,,,2.0,2.0,2.0,,4.0,4.0,4.0,,,4.0,1.0,1.0,4.0,,4.0,,3.0,1.0,8.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1,,,,,,,,,,,,,,,,,4.0,14,,0.5,0.5,,0.25,0.25,0.8,,1.0,0.6111111111111112,,0.5,0.6111111111111112,,0.5,0.4444444444444444,0.2,1.0,,35.71428571428571,1.0,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4444444444444444,0.25,0.25,,,,,,0.5,0.5555555555555556,0.25,0.4422555555555555,,0.3978625,,,,0.3636363636363636,14.720000000000002,27.0,0.5185185185185185,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
