EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,Offensive Fouls Drawn,3SecondViolations,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,on,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,17527.0,292,32,560,565,201.0,151,83,1125,15.0,31.0,4.0,7.0,1.0,7,7.0,24.0,4.0,11.0,1.0,3.0,5.0,3.0,12.0,4.0,23,62,7.0,23.0,22.0,89,599,1.0,6.0,1.0,2.0,4.0,6.0,15.0,3.0,9.0,5.0,26.0,20.0,26.0,18.0,3.0,2.0,12.0,3.0,6.0,14.0,11.0,25.0,6.0,5.0,9.0,1.0,4.0,61.0,1.0,3.0,8.0,13.0,2.0,23,4.0,27,1.0,11.0,4.0,7.0,7.0,5.0,3.0,2.0,1.0,10.0,2.0,3.0,18.0,30.0,1.0,17.0,29.0,3.0,14.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,3.0,26.0,201.0,1.0,1.0,0.43478260869565216,0.45454545454545453,0.8571428571428571,0.30434782608695654,0.3333333333333333,0.30434782608695654,0.3709677419354839,0.16666666666666666,0.4,0.3941176470588235,0.14285714285714285,0.4375,0.45408163265306123,0.25,0.48148148148148145,0.27058823529411763,0.0967741935483871,0.1935483870967742,16.385911179173046,0.7,0.14285714285714285,0.06220095693779904,0.01485148514851485,0.11940298507462686,0.012987012987012988,0.07608695652173914,0.014336917562724014,0.015873015873015872,0.02247191011235955,0.01818181818181818,0.046153846153846156,0.05454545454545454,0.07865168539325842,0.1509433962264151,0.020833333333333332,0.42857142857142855,0.36470588235294116,0.4838709677419355,0.6,0.4666666666666667,0.08235294117647059,0.14285714285714285,0.14285714285714285,0.2823529411764706,0.2916666666666667,0.2916666666666667,0.42857142857142855,0.12941176470588237,0.36363636363636365,0.36363636363636365,1.0,0.1411764705882353,0.25,0.25,0.6666666666666666,0.14285714285714285,0.2916666666666667,0.5714285714285714,0.20833333333333334,0.6,0.16666666666666666,0.6352941176470588,0.25,0.49818764705882346,0.43483333333333335,0.48387916666666664,0.14583333333333334,0.1917808219178082,0.0449438202247191,0.29213483146067415,8.777419354838708,23.960869565217386,0.35892857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,7310.0,122,-42,233,238,98.0,80,27,471,12.0,18.0,6.0,8.0,7.0,14,11.0,28.0,1.0,6.0,,,1.0,1.0,5.0,2.0,30,60,2.0,11.0,9.0,75,266,6.0,10.0,,,12.0,14.0,22.0,,3.0,4.0,32.0,24.0,36.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,1.0,3.0,,5.0,4.0,9,4.0,13,1.0,5.0,4.0,1.0,7.0,4.0,7.0,3.0,,14.0,,6.0,11.0,18.0,,8.0,11.0,3.0,6.0,1.0,2.0,,,,,2.0,2.0,1.0,32.0,98.0,2.0,1.0,0.4,0.41379310344827586,0.5,0.18181818181818182,,0.18181818181818182,0.5,0.6,0.6363636363636364,0.4647887323943662,0.6,0.56,0.5,0.6,0.5925925925925926,0.15492957746478872,0.03333333333333333,0.1111111111111111,33.45864661654135,0.5,0.3333333333333333,0.06578947368421052,0.034482758620689655,,0.043478260869565216,0.047619047619047616,0.03636363636363636,0.041666666666666664,0.02564102564102564,0.06666666666666667,0.05263157894736842,0.047619047619047616,0.08333333333333333,,0.02857142857142857,0.5,0.2535211267605634,0.6666666666666666,0.75,0.5833333333333334,0.19718309859154928,0.5,0.5,0.39436619718309857,0.39285714285714285,0.39285714285714285,0.2727272727272727,0.08450704225352113,0.16666666666666666,0.16666666666666666,1.0,0.07042253521126761,0.2,0.2,,,0.32,0.75,0.04,,0.08,0.4084507042253521,0.2,0.4624764285714285,0.5318125,0.4678562499999999,0.08108108108108109,0.09523809523809523,0.16,0.4266666666666667,10.801666666666666,25.027272727272727,0.4206008583690987,5.0,8.0,2.0,2.0,1.0,0.041666666666666664,0.2857142857142857,0.8,0.625,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,21477.0,358,-8,660,685,205.0,157,93,1345,27.0,55.0,8.0,13.0,9.0,26,22.0,56.0,,,,,,,1.0,1.0,58,137,,1.0,51.0,167,731,7.0,23.0,,9.0,23.0,15.0,36.0,,1.0,20.0,50.0,86.0,30.0,,,6.0,,,13.0,12.0,3.0,15.0,1.0,2.0,4.0,,8.0,33.0,9.0,26.0,10.0,48.0,8.0,66,36.0,102,5.0,7.0,6.0,1.0,7.0,4.0,10.0,3.0,5.0,17.0,,4.0,16.0,30.0,4.0,48.0,61.0,3.0,27.0,5.0,14.0,,,10.0,3.0,1.0,14.0,7.0,50.0,205.0,,5.0,0.7413793103448276,0.7818181818181819,,,,,0.4233576642335766,0.30434782608695654,0.4166666666666667,0.42028985507246375,0.30434782608695654,0.40540540540540543,0.5,0.4107142857142857,0.5208333333333334,0.007246376811594203,0.0948905109489051,0.18181818181818182,23.927178153446032,0.4117647058823529,0.3333333333333333,0.18045112781954886,0.11353711790393013,0.13513513513513514,0.10843373493975904,0.17058823529411765,0.11217948717948718,0.2077922077922078,0.08256880733944955,0.07936507936507936,0.18811881188118812,0.20634920634920634,0.1568627450980392,0.15,0.078125,0.5,0.39855072463768115,0.4909090909090909,0.6,0.7777777777777778,0.18840579710144928,0.34615384615384615,0.36,0.4057971014492754,0.39285714285714285,0.4074074074074074,0.8636363636363636,,,,,0.007246376811594203,,,,,0.35135135135135137,0.6153846153846154,,,0.02702702702702703,0.4057971014492754,,0.4630919708029198,0.5212666666666668,0.43072222222222223,0.16666666666666666,0.16770186335403728,0.1377245508982036,0.2994011976047904,8.735766423357662,49.9,0.3106060606060606,6.0,16.0,,,4.0,0.023255813953488372,0.3333333333333333,0.6956521739130435,0.375,0.3333333333333333,1.0,1.0,2.0,1.0,0.038461538461538464,0.03571428571428571,0.05555555555555555,0.2,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,53047.0,884,46,1676,1691,568.0,437,226,3367,79.0,108.0,24.0,31.0,7.0,25,18.0,48.0,7.0,25.0,3.0,3.0,8.0,6.0,15.0,3.0,104,181,13.0,40.0,67.0,314,1768,30.0,52.0,4.0,11.0,71.0,36.0,59.0,5.0,11.0,30.0,117.0,124.0,84.0,39.0,,54.0,15.0,6.0,15.0,12.0,5.0,17.0,2.0,3.0,7.0,1.0,4.0,39.0,22.0,65.0,33.0,121.0,7.0,161,89.0,250,7.0,26.0,20.0,6.0,20.0,14.0,16.0,6.0,1.0,36.0,11.0,13.0,66.0,110.0,8.0,67.0,78.0,12.0,35.0,10.0,27.0,1.0,1.0,18.0,3.0,6.0,28.0,15.0,117.0,568.0,8.0,9.0,0.5961538461538461,0.8051948051948052,1.0,0.325,0.45454545454545453,0.325,0.574585635359116,0.5769230769230769,0.6101694915254238,0.5588235294117647,0.5357142857142857,0.6214285714285714,0.6181102362204725,0.5819672131147541,0.6882352941176471,0.18099547511312217,0.08287292817679558,0.10185185185185185,15.010351966873706,0.5555555555555556,0.125,0.18361153262518967,0.11092150170648464,0.16417910447761194,0.0990990990990991,0.17906976744186046,0.10767326732673267,0.18032786885245902,0.05555555555555555,0.0880503144654088,0.18269230769230768,0.15730337078651685,0.20146520146520147,0.189873417721519,0.08045977011494253,0.5357142857142857,0.48868778280542985,0.7314814814814815,0.8144329896907216,0.5569620253164557,0.11312217194570136,0.28,0.3333333333333333,0.2171945701357466,0.375,0.375,0.7222222222222222,0.11312217194570136,0.28,0.28,1.0,0.06787330316742081,0.4,0.4,1.0,0.05357142857142857,0.44285714285714284,0.7741935483870968,0.11428571428571428,0.375,0.04285714285714286,0.669683257918552,0.4,0.5291384615384616,0.5502025,0.5023857142857143,0.14344262295081966,0.1715686274509804,0.22611464968152867,0.37261146496815284,6.237569060773479,23.959999999999997,0.33890214797136037,29.0,44.0,4.0,1.0,9.0,0.12781954887218044,0.7142857142857143,0.7857142857142857,0.6590909090909091,0.034482758620689655,,2.0,9.0,1.0,0.16,,0.047619047619047616,0.12698412698412698,0.06976744186046512,1.0,2.0,8.0,1.0,0.017857142857142856,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,31174.0,520,-17,960,983,299.0,240,128,1943,38.0,73.0,12.0,23.0,6.0,21,12.0,31.0,2.0,5.0,,,2.0,12.0,39.0,12.0,56,125,14.0,44.0,26.0,180,1041,4.0,12.0,3.0,,14.0,16.0,36.0,4.0,14.0,12.0,56.0,26.0,86.0,15.0,27.0,2.0,38.0,12.0,9.0,69.0,23.0,92.0,10.0,13.0,34.0,9.0,26.0,207.0,5.0,7.0,15.0,33.0,1.0,49,12.0,61,1.0,12.0,6.0,6.0,18.0,12.0,12.0,6.0,1.0,30.0,3.0,6.0,14.0,33.0,1.0,46.0,35.0,1.0,15.0,3.0,1.0,,,1.0,,,1.0,,56.0,299.0,5.0,3.0,0.23214285714285715,0.23636363636363636,0.35714285714285715,0.3181818181818182,0.2857142857142857,0.32558139534883723,0.448,0.3333333333333333,0.4444444444444444,0.4556213017751479,0.4666666666666667,0.44,0.4838709677419355,0.4375,0.49122807017543857,0.2603550295857988,0.072,0.1095890410958904,19.51219512195122,0.6,0.03225806451612903,0.08571428571428572,0.021341463414634148,0.13043478260869565,0.03875968992248062,0.096,0.0262582056892779,0.009174311926605505,0.02702702702702703,0.03333333333333333,0.037037037037037035,0.09,0.12666666666666668,0.07526881720430108,0.011627906976744186,,0.4319526627218935,0.5205479452054794,0.5846153846153846,0.21052631578947367,0.1242603550295858,0.2857142857142857,0.3,0.1834319526627219,0.3870967741935484,0.3870967741935484,0.3333333333333333,0.029585798816568046,0.4,0.4,1.0,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.25,,0.46,0.5217391304347826,0.04,,0.24,0.6923076923076923,0.3157894736842105,0.5028970238095238,0.49790769230769233,0.49348265306122435,0.08196721311475409,0.1079136690647482,0.07777777777777778,0.3111111111111111,6.3344000000000005,26.411363636363635,0.31145833333333334,4.0,7.0,6.0,4.0,1.0,0.028169014084507043,0.16666666666666666,0.4666666666666667,0.5714285714285714,,1.0,,,1.0,0.047619047619047616,,,0.05128205128205128,0.36363636363636365,3.0,4.0,14.0,,0.2,0.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,True,,,,,,,
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,4382.0,73,-30,140,140,52.0,53,21,280,,,,,2.0,5,2.0,9.0,1.0,1.0,,,,,3.0,,4,14,1.0,4.0,4.0,15,156,,2.0,,,,1.0,4.0,,,2.0,4.0,8.0,,3.0,,,3.0,,,2.0,,2.0,,,2.0,,,4.0,,,1.0,3.0,,4,,4,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,,4.0,,1.0,1.0,2.0,,4.0,4.0,,2.0,,,,,,,,,,4.0,52.0,,,1.0,1.0,1.0,0.25,,0.25,0.2857142857142857,,0.25,0.3055555555555556,,0.25,0.375,,0.4,0.2222222222222222,,,14.371257485029941,0.75,,0.06,,0.041666666666666664,,0.05405405405405406,,,,,0.16666666666666666,,,0.058823529411764705,,,,,,,0.2777777777777778,0.4,0.4,0.5,0.2222222222222222,0.2222222222222222,1.0,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,0.2222222222222222,,0.4046777777777778,0.44315000000000004,0.39765,0.1,0.125,,0.26666666666666666,16.678571428571427,24.825000000000003,0.37142857142857144,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,24410.0,407,31,782,768,292.0,196,102,1550,15.0,26.0,7.0,13.0,32.0,60,43.0,99.0,,1.0,,,,7.0,20.0,8.0,90,185,7.0,21.0,70.0,271,821,10.0,19.0,1.0,9.0,29.0,34.0,68.0,2.0,8.0,33.0,107.0,80.0,100.0,18.0,3.0,8.0,20.0,7.0,6.0,19.0,11.0,30.0,7.0,4.0,14.0,,5.0,71.0,7.0,8.0,21.0,53.0,12.0,86,15.0,101,2.0,7.0,5.0,2.0,16.0,6.0,4.0,10.0,,20.0,1.0,10.0,12.0,19.0,1.0,70.0,81.0,13.0,36.0,8.0,11.0,,,8.0,,3.0,11.0,5.0,107.0,292.0,3.0,7.0,0.4444444444444444,0.46511627906976744,0.8571428571428571,0.3333333333333333,0.25,0.3333333333333333,0.4864864864864865,0.5263157894736842,0.5,0.4878640776699029,0.5,0.4868421052631579,0.5590717299578059,0.6041666666666666,0.5714285714285714,0.10194174757281553,0.032432432432432434,0.07692307692307693,28.68303571428571,0.8,0.46153846153846156,0.1815068493150685,0.029197080291970802,0.20588235294117646,0.06086956521739131,0.18781725888324874,0.038560411311053984,0.03409090909090909,0.034782608695652174,0.04938271604938271,0.12048192771084337,0.22784810126582278,0.19230769230769232,0.2375,0.0196078431372549,0.45454545454545453,0.1262135922330097,0.5769230769230769,0.625,0.26666666666666666,0.2912621359223301,0.5333333333333333,0.5423728813559322,0.48058252427184467,0.43434343434343436,0.4479166666666667,0.6046511627906976,0.0048543689320388345,,,,0.0970873786407767,0.35,0.3684210526315789,0.8571428571428571,,0.17105263157894737,0.5384615384615384,,,0.10526315789473684,0.22815533980582525,0.35,0.4287407766990291,0.46668333333333334,0.42506250000000007,0.1572052401746725,0.17307692307692307,0.1070110701107011,0.3948339483394834,12.847567567567564,25.490476190476187,0.3734015345268542,3.0,7.0,1.0,1.0,2.0,0.014084507042253521,0.3125,0.35,0.42857142857142855,,,,2.0,,0.016666666666666666,0.030303030303030304,,0.08823529411764706,0.09090909090909091,1.0,2.0,3.0,,0.05,0.25,,,,,1.0,6.0,1.0,0.047619047619047616,0.05,,,,,,,True,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,28245.0,471,122,919,906,354.0,241,116,1825,11.0,28.0,3.0,9.0,1.0,4,6.0,17.0,6.0,12.0,,1.0,4.0,15.0,41.0,12.0,18,49,21.0,53.0,23.0,122,899,3.0,7.0,3.0,,12.0,7.0,18.0,5.0,16.0,17.0,46.0,12.0,24.0,48.0,15.0,,39.0,15.0,3.0,84.0,29.0,113.0,24.0,5.0,45.0,6.0,33.0,255.0,7.0,7.0,12.0,56.0,7.0,75,14.0,89,5.0,34.0,19.0,15.0,21.0,19.0,15.0,2.0,1.0,36.0,5.0,14.0,15.0,27.0,,19.0,25.0,,6.0,6.0,6.0,,,5.0,,1.0,6.0,3.0,46.0,354.0,3.0,6.0,0.3333333333333333,0.3333333333333333,0.7619047619047619,0.39622641509433965,0.3125,0.4117647058823529,0.3673469387755102,0.42857142857142855,0.3888888888888889,0.4852941176470588,0.6,0.4264705882352941,0.5307017543859649,0.6,0.5232558139534884,0.5196078431372549,0.061224489795918366,0.03571428571428571,14.285714285714286,0.5833333333333334,0.23333333333333334,0.15053763440860216,0.022950819672131147,0.10810810810810811,0.05384615384615385,0.14078674948240166,0.03218390804597701,0.044444444444444446,0.013986013986013986,0.06451612903225806,0.11428571428571428,0.1388888888888889,0.18238993710691823,0.05747126436781609,0.08620689655172414,0.5,0.27450980392156865,0.39285714285714285,0.4074074074074074,0.2727272727272727,0.0392156862745098,0.25,0.3333333333333333,0.16666666666666666,0.35294117647058826,0.375,0.5,0.11764705882352941,0.5,0.5,1.0,0.4019607843137255,0.36585365853658536,0.36585365853658536,0.6666666666666666,,0.2647058823529412,0.3333333333333333,0.11764705882352941,0.25,0.35294117647058826,0.7941176470588235,0.38461538461538464,0.5387080000000002,0.45428571428571424,0.516434375,0.05555555555555555,0.10909090909090909,0.09836065573770492,0.3770491803278688,7.830612244897961,25.620754716981132,0.3852013057671382,2.0,4.0,11.0,,1.0,0.013888888888888888,,0.4,0.5,0.5,2.0,,,,0.25,0.058823529411764705,,0.02702702702702703,0.2916666666666667,3.0,4.0,3.0,,0.3,0.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,,1.0,,,,0.5,,,,,,True,,,,,,,
200797,1610612742,Ryan Hollins,Ryan Hollins,200797,DAL,4574.0,76,-20,147,150,58.0,64,18,297,9.0,15.0,3.0,6.0,,6,,3.0,,,,,,,,,9,24,,,11.0,29,157,,2.0,,6.0,6.0,3.0,8.0,,,4.0,10.0,16.0,2.0,,,,,,6.0,,,,,,,,,,1.0,6.0,5.0,10.0,1.0,16,7.0,23,,,,,2.0,2.0,1.0,,,3.0,1.0,1.0,5.0,8.0,,12.0,19.0,1.0,8.0,2.0,5.0,,,2.0,2.0,1.0,5.0,3.0,10.0,58.0,,2.0,0.8888888888888888,0.8888888888888888,,,,,0.375,,0.375,0.375,,0.375,0.4393939393939394,0.5,0.5,,0.25,0.26666666666666666,21.42857142857143,0.6666666666666666,0.16666666666666666,0.17857142857142858,0.1,0.19230769230769232,0.07692307692307693,0.18292682926829268,0.0958904109589041,0.15,0.037037037037037035,,0.13333333333333333,0.2857142857142857,0.14814814814814814,0.2222222222222222,,0.6,0.625,0.6,0.8181818181818182,0.8888888888888888,0.25,,,0.125,,,,,,,,,,,,,0.75,0.5,,,,0.625,,0.5367166666666666,0.4396,0.5913625,0.25806451612903225,0.25806451612903225,0.20689655172413793,0.3448275862068966,4.7749999999999995,,0.3945578231292517,,1.0,,,1.0,0.15384615384615385,,0.5,,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,3618.0,60,8,113,115,43.0,43,18,228,2.0,4.0,1.0,1.0,,3,1.0,1.0,,,,,,,,,3,8,,,2.0,8,102,1.0,2.0,,2.0,4.0,2.0,2.0,,,2.0,6.0,4.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,5.0,2.0,3.0,,5,6.0,11,1.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,1.0,1.0,5.0,7.0,,2.0,2.0,,,1.0,4.0,,,2.0,,2.0,4.0,2.0,6.0,43.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.375,0.5,1.0,0.375,0.5,1.0,0.4444444444444444,0.6666666666666666,1.0,,0.125,,8.333333333333332,1.0,,0.0625,0.13157894736842105,0.2222222222222222,0.0625,0.08771929824561403,0.1111111111111111,0.18181818181818182,0.0625,,0.07142857142857142,0.07692307692307693,0.047619047619047616,0.2222222222222222,0.25,0.5,0.5,0.5,0.5,1.0,0.375,,,0.125,1.0,1.0,,,,,,,,,,,0.5,1.0,,,,0.5,,0.466875,0.5436,0.4849,,,0.5,0.75,4.575,,0.3805309734513274,1.0,2.0,,,,0.18181818181818182,,1.0,0.5,1.0,,,,,0.3333333333333333,,,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,
