EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes,on
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,115150.0,1919,-61.0,3652,3600,1405,1157,503,7252,151.0,299,10.0,23.0,52.0,106,42.0,103.0,80.0,222.0,23.0,66.0,2.0,8.0,3.0,23.0,40.0,154.0,9.0,17.0,22.0,74.0,273.0,624,63.0,220.0,304.0,1039.0,4000,21.0,54.0,11.0,25.0,26.0,101.0,96.0,223,25.0,97.0,116.0,383.0,164.0,382.0,117.0,72.0,10.0,6.0,148.0,40.0,67.0,3.0,174.0,68.0,242.0,40.0,28.0,94.0,22.0,58.0,552.0,8.0,27.0,1.0,44.0,83,2.0,129,36.0,165,13.0,85.0,59.0,26.0,97.0,11.0,57.0,54.0,8.0,40.0,3.0,8.0,151.0,9.0,39.0,49,128,1.0,21.0,299.0,3.0,12.0,385.0,38.0,11.0,171.0,4.0,29.0,11.0,3.0,2.0,7.0,1.0,1.0,3.0,14.0,6.0,383.0,1405,23.0,23.0,0.30036630036630035,0.30597014925373134,0.6190476190476191,0.2863636363636364,0.44,0.25773195876288657,0.29439252336448596,0.4375,0.3888888888888889,0.4304932735426009,0.4354265402843602,0.47468354430379744,0.4171875,0.5103960396039604,0.526595744680851,0.49352331606217614,0.26066350710900477,0.013636363636363636,0.10737179487179487,0.1705685618729097,0.1262135922330097,0.013513513513513514,0.015151515151515152,0.012987012987012988,27.240649258997884,0.6423841059602649,0.017094017094017096,0.006666666666666667,0.07325684024713151,0.02081727062451812,0.09322033898305085,0.02040816326530612,0.07912772585669782,0.020722320899940794,0.03725490196078431,0.012903225806451613,0.008385744234800839,0.026615969581749048,0.007751937984496124,0.056433408577878104,0.058333333333333334,0.09777777777777778,0.09705882352941177,0.08333333333333333,0.030805687203791468,0.42857142857142855,0.3542654028436019,0.5050167224080268,0.6088709677419355,0.31125827814569534,0.12203791469194313,0.4077669902912621,0.4666666666666667,0.16666666666666666,0.26303317535545023,0.36036036036036034,0.365296803652968,0.35,0.07819905213270142,0.3484848484848485,0.35384615384615387,0.9130434782608695,0.18246445497630331,0.2597402597402597,0.2631578947368421,0.45,0.2911392405063291,0.43478260869565216,0.1,0.10126582278481013,0.25,1.0,0.21518987341772153,0.5294117647058824,0.7777777777777778,0.33125,0.49056603773584906,0.071875,0.13043478260869565,0.23125,0.2972972972972973,0.6149289099526066,0.2702702702702703,0.5066691616766466,0.4766015624999999,0.49033974358974347,0.1783893985728848,0.22589167767503301,0.017857142857142856,0.09720885466794996,0.368623676612127,8.202564102564102,25.85681818181817,0.3847207009857612,,,,,,,True
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,14726.0,245,-34.0,466,463,165,110,63,929,9.0,18,4.0,8.0,1.0,4,14.0,39.0,9.0,24.0,,,,,,,,,,,,,32.0,81,,,10.0,74.0,501,7.0,13.0,,,3.0,17.0,10.0,22,,,2.0,22.0,36.0,28.0,,,10.0,,,,4.0,,6.0,1.0,7.0,1.0,,2.0,,4.0,15.0,6.0,16.0,,9.0,32,5.0,46,22.0,68,1.0,3.0,2.0,1.0,5.0,3.0,1.0,10.0,,4.0,1.0,1.0,15.0,2.0,7.0,14,29,1.0,4.0,21.0,,1.0,19.0,1.0,,10.0,,,18.0,,,15.0,,2.0,1.0,18.0,11.0,22.0,165,1.0,,0.5625,0.6666666666666666,,,,,,0.3950617283950617,0.5384615384615384,0.45454545454545453,0.3950617283950617,0.5384615384615384,0.45454545454545453,0.4111111111111111,0.5666666666666667,0.44,,,0.04938271604938271,0.1111111111111111,,0.08333333333333333,,,19.589552238805968,0.3333333333333333,0.45454545454545453,,0.1797752808988764,0.10256410256410256,0.15789473684210525,0.11320754716981132,0.17446808510638298,0.10526315789473684,0.12244897959183673,0.08695652173913043,0.09836065573770492,0.1388888888888889,0.058823529411764705,0.1590909090909091,0.3142857142857143,0.12727272727272726,0.1590909090909091,0.15384615384615385,0.022222222222222223,0.6111111111111112,0.2222222222222222,0.5,0.5625,0.5555555555555556,0.48148148148148145,0.358974358974359,0.358974358974359,0.5,0.2962962962962963,0.375,0.4090909090909091,0.6666666666666666,,,,,,,,,0.6153846153846154,0.5,,,,,,,,0.18181818181818182,0.25,,,,,0.2222222222222222,,0.4324814814814816,0.4730444444444445,0.42275454545454544,0.1111111111111111,0.1111111111111111,,0.22972972972972974,0.2972972972972973,9.765432098765434,,0.3540772532188841,1.0,1.0,,,,,True
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,58233.0,971,36.0,1852,1783,984,779,270,3635,84.0,140,9.0,17.0,48.0,80,19.0,57.0,42.0,96.0,1.0,5.0,,,1.0,3.0,4.0,17.0,,2.0,4.0,13.0,145.0,293,5.0,22.0,122.0,427.0,1979,12.0,28.0,,2.0,15.0,39.0,85.0,161,5.0,16.0,86.0,271.0,94.0,196.0,12.0,3.0,6.0,6.0,11.0,4.0,22.0,1.0,129.0,18.0,147.0,9.0,9.0,94.0,9.0,26.0,312.0,12.0,24.0,,20.0,60,3.0,83,36.0,119,3.0,32.0,20.0,12.0,40.0,10.0,36.0,34.0,4.0,4.0,1.0,7.0,74.0,8.0,36.0,28,83,2.0,9.0,105.0,5.0,14.0,145.0,7.0,4.0,54.0,,20.0,3.0,1.0,1.0,3.0,,,,4.0,2.0,271.0,984,17.0,20.0,0.32413793103448274,0.33098591549295775,0.8,0.22727272727272727,,0.3125,0.3125,0.4948805460750853,0.42857142857142855,0.5279503105590062,0.48412698412698413,0.4,0.5225988700564972,0.5549738219895288,0.527027027027027,0.6081081081081081,0.06984126984126984,0.045454545454545456,0.07508532423208192,0.12142857142857143,0.05263157894736842,0.020833333333333332,0.2,,21.072088724584102,0.5405405405405406,0.05357142857142857,,0.10619469026548672,0.036308623298033284,0.0784313725490196,0.06818181818181818,0.0975609756097561,0.043010752688172046,0.039525691699604744,0.028735632183908046,0.038461538461538464,0.06896551724137931,0.06666666666666667,0.06435643564356436,0.10852713178294573,0.14102564102564102,0.08287292817679558,0.06756756756756757,0.022058823529411766,0.5,0.4444444444444444,0.6,0.6829268292682927,0.36904761904761907,0.18095238095238095,0.3333333333333333,0.35185185185185186,0.15789473684210525,0.3047619047619048,0.4375,0.44680851063829785,0.30952380952380953,0.015873015873015872,0.2,0.25,1.0,0.05396825396825397,0.23529411764705882,0.23529411764705882,0.75,0.5666666666666667,0.5294117647058824,0.1111111111111111,,,,0.06666666666666667,,,0.4519774011299435,0.6,0.01694915254237288,0.3333333333333333,0.07344632768361582,0.3076923076923077,0.5142857142857142,0.36363636363636365,0.48876181229773463,0.48702692307692314,0.48574767441860467,0.14917127071823205,0.1588235294117647,,0.09133489461358314,0.6346604215456675,7.616723549488055,33.02727272727273,0.531317494600432,,1.0,1.0,,,,True
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,59051.0,984,53.0,1905,1871,852,656,262,3776,79.0,123,14.0,25.0,42.0,63,30.0,79.0,31.0,77.0,8.0,19.0,,1.0,4.0,9.0,13.0,35.0,2.0,6.0,7.0,15.0,140.0,279,21.0,54.0,58.0,401.0,1993,21.0,39.0,2.0,7.0,5.0,53.0,66.0,122,11.0,24.0,34.0,199.0,146.0,134.0,54.0,9.0,26.0,,35.0,13.0,14.0,,21.0,6.0,27.0,4.0,2.0,13.0,2.0,6.0,60.0,10.0,33.0,2.0,30.0,65,5.0,100,45.0,145,7.0,37.0,16.0,21.0,21.0,,12.0,19.0,2.0,9.0,,9.0,40.0,1.0,12.0,18,63,2.0,7.0,71.0,2.0,8.0,84.0,6.0,1.0,32.0,,13.0,11.0,,,10.0,,,1.0,11.0,6.0,199.0,852,13.0,11.0,0.5214285714285715,0.5748031496062992,0.8571428571428571,0.3888888888888889,0.2857142857142857,0.4583333333333333,0.3888888888888889,0.5017921146953405,0.5384615384615384,0.5409836065573771,0.515015015015015,0.5217391304347826,0.565068493150685,0.5389784946236559,0.53,0.5818713450292398,0.16216216216216217,,0.05017921146953405,0.06504065040650407,0.0759493670886076,,,,18.5051778478163,0.525,0.08928571428571429,0.023529411764705882,0.11187607573149742,0.048672566371681415,0.12,0.04950495049504951,0.11432009626955475,0.048863636363636366,0.06810035842293907,0.052941176470588235,0.021834061135371178,0.05333333333333334,0.038461538461538464,0.1141552511415525,0.11450381679389313,0.10822510822510822,0.10638297872340426,0.16129032258064516,0.044585987261146494,0.5454545454545454,0.36936936936936937,0.6422764227642277,0.6869565217391305,0.5569620253164557,0.23723723723723725,0.379746835443038,0.410958904109589,0.36666666666666664,0.23123123123123124,0.4025974025974026,0.4025974025974026,0.5806451612903226,0.057057057057057055,0.42105263157894735,0.42105263157894735,1.0,0.10510510510510511,0.37142857142857144,0.37142857142857144,0.7692307692307693,0.5434782608695652,0.56,0.14285714285714285,0.021739130434782608,,,0.13043478260869565,0.3333333333333333,0.5,0.4315068493150685,0.6666666666666666,0.06164383561643835,0.4444444444444444,0.10273972602739725,0.4666666666666667,0.5315315315315315,0.37142857142857144,0.4978757530120483,0.5008405405405405,0.505685172413793,0.08913649025069638,0.10491803278688525,,0.13216957605985039,0.49625935162094764,7.388530465949821,25.125925925925934,0.44724409448818897,1.0,,,1.0,,,True
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,64538.0,1076,-65.0,2049,2012,653,539,283,4061,127.0,202,46.0,80.0,39.0,60,31.0,85.0,56.0,135.0,,2.0,,,,1.0,2.0,5.0,,,2.0,3.0,214.0,422,2.0,7.0,94.0,528.0,2282,55.0,95.0,,,19.0,129.0,64.0,119,2.0,4.0,28.0,162.0,328.0,100.0,6.0,,74.0,1.0,4.0,2.0,28.0,,14.0,11.0,25.0,6.0,5.0,11.0,1.0,2.0,61.0,18.0,83.0,3.0,41.0,82,18.0,141,104.0,245,13.0,25.0,22.0,3.0,15.0,3.0,9.0,22.0,1.0,6.0,,9.0,37.0,8.0,12.0,86,150,17.0,7.0,96.0,10.0,11.0,121.0,6.0,,56.0,,8.0,50.0,,,46.0,,2.0,2.0,50.0,28.0,162.0,653,15.0,6.0,0.7663551401869159,0.9265536723163842,1.0,0.2857142857142857,,0.5,0.3333333333333333,0.5071090047393365,0.5789473684210527,0.5378151260504201,0.5058275058275058,0.5789473684210527,0.5447154471544715,0.5420944558521561,0.602803738317757,0.5664335664335665,0.016317016317016316,,0.06635071090047394,0.11386138613861387,0.03529411764705882,0.014814814814814815,,,21.937919463087248,0.40540540540540543,0.25,0.0379746835443038,0.1305732484076433,0.11292517006802721,0.15953307392996108,0.0821917808219178,0.13898305084745763,0.10587002096436059,0.1524822695035461,0.14285714285714285,0.0539568345323741,0.10666666666666667,0.028985507246376812,0.08064516129032258,0.11904761904761904,0.18503937007874016,0.1793478260869565,0.1095890410958904,0.07142857142857142,0.56,0.47086247086247085,0.6287128712871287,0.7094972067039106,0.6850393700787402,0.19813519813519814,0.36470588235294116,0.3780487804878049,0.8064516129032258,0.3146853146853147,0.4148148148148148,0.42105263157894735,0.9285714285714286,0.004662004662004662,,,,0.011655011655011656,0.4,0.4,1.0,0.8421052631578947,0.575,0.17391304347826086,,,,,,,0.4878048780487805,0.65,0.008130081300813009,,0.024390243902439025,0.6666666666666666,0.48717948717948717,0.5,0.4899674473067916,0.5425243902439024,0.4959204918032786,0.11691022964509394,0.11864406779661017,,0.24431818181818182,0.3068181818181818,7.655450236966826,35.142857142857146,0.3186920448999512,1.0,4.0,,4.0,1.0,,True
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,26991.0,450,-55.0,854,846,427,333,131,1700,25.0,50,10.0,23.0,14.0,26,7.0,19.0,7.0,18.0,,,,,,,,1.0,,,,1.0,39.0,87,,1.0,28.0,106.0,953,12.0,29.0,,,17.0,41.0,16.0,36,,1.0,20.0,52.0,52.0,26.0,,,16.0,,1.0,,9.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,8.0,51.0,2.0,20.0,65,10.0,95,61.0,156,2.0,7.0,3.0,4.0,12.0,2.0,6.0,14.0,1.0,6.0,1.0,1.0,26.0,6.0,14.0,35,79,11.0,6.0,34.0,8.0,3.0,43.0,1.0,,15.0,,7.0,29.0,,,22.0,,,7.0,29.0,14.0,52.0,427,14.0,7.0,0.6666666666666666,0.8387096774193549,,,,,,0.4482758620689655,0.41379310344827586,0.4444444444444444,0.4431818181818182,0.41379310344827586,0.43243243243243246,0.48623853211009177,0.4880952380952381,0.5,0.011363636363636364,,0.10344827586206896,0.18,,,,,13.32675222112537,0.46153846153846156,0.3448275862068966,0.05714285714285714,0.24714828897338403,0.16037735849056603,0.19607843137254902,0.08695652173913043,0.2328767123287671,0.14390243902439023,0.22413793103448276,0.1566265060240964,0.10084033613445378,0.08064516129032258,0.1,0.2692307692307692,0.23728813559322035,0.23,0.22784810126582278,0.08695652173913043,0.05128205128205128,0.4827586206896552,0.5681818181818182,0.5,0.6097560975609756,0.68,0.2159090909090909,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.20454545454545456,0.3888888888888889,0.3888888888888889,0.7142857142857143,,,,,0.011363636363636364,,,,0.7931034482758621,0.43478260869565216,0.2,,,,,,,0.7027027027027027,0.5384615384615384,,,0.02702702702702703,,0.5795454545454546,,0.5005931034482758,0.5589444444444445,0.5422972222222221,0.14705882352941177,0.1485148514851485,,0.3867924528301887,0.49056603773584906,5.524137931034482,39.2,0.5,3.0,4.0,,4.0,,,True
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,50702.0,845,-65.0,1577,1565,491,385,228,3142,49.0,112,22.0,51.0,12.0,35,10.0,19.0,,2.0,,1.0,,,,1.0,,,,,,,59.0,133,,1.0,86.0,204.0,1753,23.0,54.0,,,30.0,76.0,16.0,43,,1.0,37.0,69.0,58.0,60.0,,,40.0,,,,22.0,,13.0,7.0,20.0,5.0,2.0,9.0,3.0,1.0,47.0,16.0,87.0,1.0,42.0,99,22.0,163,104.0,267,8.0,30.0,12.0,18.0,19.0,2.0,9.0,36.0,1.0,10.0,1.0,10.0,55.0,13.0,15.0,43,124,22.0,15.0,117.0,17.0,7.0,140.0,2.0,,57.0,,14.0,8.0,,,4.0,,1.0,3.0,8.0,4.0,69.0,491,13.0,14.0,0.4915254237288136,0.7435897435897436,,,,,,0.44360902255639095,0.42592592592592593,0.37209302325581395,0.44029850746268656,0.42592592592592593,0.36363636363636365,0.5024630541871922,0.4810126582278481,0.46621621621621623,0.007462686567164179,,0.16541353383458646,0.17857142857142858,0.10526315789473684,,,,13.878429263044648,0.34545454545454546,0.4583333333333333,0.012658227848101266,0.21063829787234042,0.14146341463414633,0.18666666666666668,0.11428571428571428,0.20287769784172663,0.13642384105960265,0.16015625,0.1774193548387097,0.10212765957446808,0.12121212121212122,0.0975609756097561,0.24870466321243523,0.23232323232323232,0.15730337078651685,0.1830065359477124,0.19444444444444445,0.15384615384615385,0.5,0.835820895522388,0.4375,0.532608695652174,0.5102040816326531,0.1417910447761194,0.5263157894736842,0.5882352941176471,0.4,0.014925373134328358,,,,0.007462686567164179,,,,,,,,0.9444444444444444,0.43137254901960786,0.09090909090909091,,,,,,,0.7954545454545454,0.34285714285714286,0.022727272727272728,,,,0.8432835820895522,,0.5548567164179102,0.5618227272727273,0.5367068181818181,0.30158730158730157,0.30319148936170215,,0.37254901960784315,0.3382352941176471,1.475187969924812,22.9,0.31135066582117943,6.0,1.0,,1.0,1.0,,True
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,80303.0,1338,18.0,2546,2496,1071,857,340,5042,122.0,168,11.0,16.0,54.0,75,6.0,31.0,53.0,149.0,12.0,30.0,1.0,2.0,5.0,17.0,30.0,117.0,4.0,7.0,14.0,65.0,181.0,348,42.0,147.0,163.0,651.0,2752,17.0,32.0,5.0,9.0,14.0,63.0,78.0,148,19.0,82.0,95.0,308.0,166.0,196.0,75.0,51.0,18.0,7.0,109.0,29.0,13.0,1.0,139.0,24.0,163.0,11.0,13.0,95.0,13.0,31.0,350.0,9.0,28.0,2.0,49.0,96,13.0,158,39.0,197,8.0,47.0,23.0,24.0,48.0,10.0,33.0,37.0,9.0,15.0,2.0,5.0,85.0,7.0,29.0,26,62,1.0,9.0,168.0,3.0,10.0,218.0,17.0,6.0,91.0,3.0,19.0,8.0,2.0,2.0,7.0,,1.0,,10.0,5.0,308.0,1071,14.0,18.0,0.4585635359116022,0.48255813953488375,0.5952380952380952,0.2857142857142857,0.5555555555555556,0.23170731707317074,0.29285714285714287,0.5201149425287356,0.53125,0.527027027027027,0.49292929292929294,0.5975609756097561,0.46304347826086956,0.5473773265651438,0.6176470588235294,0.5385964912280702,0.296969696969697,0.006802721088435374,0.03735632183908046,0.06547619047619048,0.06451612903225806,,,0.008547008547008548,22.938581608415337,0.5647058823529412,0.15476190476190477,0.018867924528301886,0.12030075187969924,0.03178206583427923,0.14939024390243902,0.03333333333333333,0.12877442273534637,0.03214596003475239,0.06528189910979229,0.009523809523809525,0.011976047904191617,0.033707865168539325,0.03260869565217391,0.09554140127388536,0.13836477987421383,0.13538461538461538,0.1459227467811159,0.15789473684210525,0.034334763948497854,0.5,0.3393939393939394,0.7261904761904762,0.7770700636942676,0.5327868852459017,0.06262626262626263,0.1935483870967742,0.20689655172413793,0.3333333333333333,0.301010101010101,0.35570469798657717,0.35570469798657717,0.3018867924528302,0.06060606060606061,0.4,0.4,0.9166666666666666,0.23636363636363636,0.2564102564102564,0.25862068965517243,0.4666666666666667,0.3902439024390244,0.6875,0.09090909090909091,0.04878048780487805,0.5,1.0,0.17073170731707318,0.5714285714285714,0.75,0.32608695652173914,0.72,0.07391304347826087,0.29411764705882354,0.2826086956521739,0.2153846153846154,0.6363636363636364,0.26605504587155965,0.49772016460905344,0.46421666666666667,0.4935009009009008,0.16433566433566432,0.2156398104265403,0.02,0.0967741935483871,0.4731182795698925,8.810057471264365,26.79115646258504,0.4206598586017282,,1.0,,,1.0,1.0,True
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,42690.0,712,-160.0,1339,1358,318,300,166,2697,17.0,38,2.0,7.0,3.0,11,4.0,21.0,6.0,18.0,19.0,51.0,,2.0,3.0,11.0,17.0,42.0,3.0,3.0,5.0,10.0,27.0,77,36.0,93.0,26.0,188.0,1567,2.0,11.0,3.0,5.0,2.0,15.0,3.0,18,8.0,21.0,6.0,36.0,26.0,28.0,108.0,,,1.0,41.0,17.0,6.0,1.0,30.0,7.0,37.0,5.0,2.0,15.0,9.0,6.0,81.0,6.0,12.0,,14.0,30,1.0,45,18.0,63,2.0,28.0,13.0,15.0,10.0,1.0,6.0,9.0,,4.0,,2.0,19.0,1.0,4.0,32,65,1.0,5.0,46.0,1.0,20.0,33.0,1.0,,15.0,,2.0,5.0,1.0,1.0,5.0,,,,6.0,3.0,36.0,318,6.0,1.0,0.48148148148148145,0.48148148148148145,1.0,0.3870967741935484,0.6,0.38095238095238093,0.391304347826087,0.35064935064935066,0.18181818181818182,0.16666666666666666,0.4764705882352941,0.40625,0.38461538461538464,0.5053763440860215,0.4411764705882353,0.4186046511627907,0.5470588235294118,0.010752688172043012,0.07792207792207792,0.07894736842105263,0.14285714285714285,,0.0196078431372549,,13.260025873221215,0.5263157894736842,0.022222222222222223,,0.07159904534606205,0.02531645569620253,0.08641975308641975,0.036585365853658534,0.0757314974182444,0.02821316614420063,0.02702702702702703,0.037383177570093455,0.016483516483516484,0.03773584905660377,0.034482758620689655,0.07017543859649122,0.0958904109589041,0.06285714285714286,0.08928571428571429,0.08,0.020833333333333332,0.5,0.2235294117647059,0.4473684210526316,0.4857142857142857,0.5294117647058824,0.12352941176470589,0.19047619047619047,0.2222222222222222,0.25,0.10588235294117647,0.3333333333333333,0.3333333333333333,0.5,0.3,0.37254901960784315,0.38,1.0,0.24705882352941178,0.40476190476190477,0.40476190476190477,1.0,0.4375,0.2857142857142857,1.0,0.125,,,0.1875,1.0,1.0,0.28205128205128205,0.2727272727272727,0.28205128205128205,0.2727272727272727,0.2564102564102564,0.5,0.7705882352941177,0.4146341463414634,0.5294085798816567,0.5112846153846153,0.5366223684210527,0.08152173913043478,0.16483516483516483,,0.0797872340425532,0.19148936170212766,7.5155844155844145,24.15483870967742,0.2374906646751307,,,,,,,True
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,23302.0,388,,721,718,259,259,89,1439,18.0,27,5.0,11.0,5.0,7,5.0,14.0,1.0,2.0,,,,,,,,,,,,,24.0,43,,,8.0,56.0,811,7.0,15.0,,,1.0,15.0,6.0,12,,,4.0,16.0,30.0,18.0,,,12.0,,,,6.0,,5.0,,5.0,,,1.0,3.0,1.0,10.0,6.0,23.0,,10.0,32,5.0,47,29.0,76,1.0,12.0,8.0,4.0,3.0,1.0,2.0,5.0,,1.0,,2.0,8.0,,,32,57,6.0,2.0,16.0,1.0,4.0,17.0,1.0,,6.0,,3.0,31.0,,,24.0,,,7.0,31.0,20.0,16.0,259,6.0,3.0,0.625,0.8333333333333334,,,,,,0.5581395348837209,0.4666666666666667,0.5,0.5581395348837209,0.4666666666666667,0.5,0.5490196078431373,0.4411764705882353,0.5,,,0.13953488372093023,0.1111111111111111,0.21428571428571427,,,,7.168894289185904,0.375,0.21739130434782608,,0.13852813852813853,0.09745762711864407,0.10989010989010989,0.08450704225352113,0.13043478260869565,0.09446254071661238,0.08247422680412371,0.10526315789473684,0.10975609756097561,0.1,0.06451612903225806,0.13157894736842105,0.12962962962962962,0.1485148514851485,0.07936507936507936,0.17857142857142858,0.07692307692307693,0.6451612903225806,0.627906976744186,0.6666666666666666,0.75,0.6666666666666666,0.32558139534883723,0.35714285714285715,0.45454545454545453,0.4,0.046511627906976744,0.5,0.5,1.0,,,,,,,,,0.7333333333333333,0.45454545454545453,,,,,,,,0.5833333333333334,0.7142857142857143,,,,,0.627906976744186,,0.491193023255814,0.49052500000000004,0.4479916666666666,0.125,0.125,,0.26785714285714285,0.2857142857142857,3.5209302325581397,,0.3592233009708738,,2.0,,5.0,,,True
