EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,DefThreePtRebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,FtPoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,SelfOReb,Steals,LostBallSteals,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg2aBlocked,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctAssisted,PtsPutbacks,OffAtRimReboundPct,BadPassSteals,ShortMidRangePctBlocked,OffCorner3ReboundPct,Loose Ball Fouls,BlockedAtRim,DefAtRimReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,SecondChanceFtPoints,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,LiveBallTurnoverPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Travels,Clear Path Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes
101119,1610612758,Rashad McCants,Rashad McCants,101119,SAC,370.0,6,13.0,13,11,8.0,6.0,4.0,24,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,6.0,2,2.0,2.0,4.0,2.0,2.0,2.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,1.0,1.0,0.75,1.0,1.0,0.4285714285714285,1.0,0.5,0.4285714285714285,1.0,0.5,0.4285714285714285,35.0,0.5,0.2,0.1428571428571428,1.0,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.4285714285714285,0.5,1.0,1.0,0.25,1.0,0.5,0.7142857142857143,0.5128642857142857,0.6888,0.530225,0.6666666666666666,0.6666666666666666,8.525,25.03333333333333,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,1191.0,20,1.0,37,37,7.0,9.0,4.0,74,3.0,3.0,1.0,1.0,,,,1.0,2.0,,3.0,4.0,3.0,9.0,38,1.0,1.0,2.0,,,1.0,3.0,,2.0,,1.0,2.0,,2.0,3.0,7.0,,,0.75,1.0,,0.6428571428571429,1.0,1.5,0.6428571428571429,1.0,1.5,0.4285714285714285,21.42857142857143,,0.0833333333333333,0.1176470588235294,,0.4285714285714285,1.0,1.0,,0.1428571428571428,,,,0.2857142857142857,1.0,1.0,,,,,0.8571428571428571,0.5465142857142857,0.5864,0.61095,0.2222222222222222,0.3333333333333333,4.825,24.566666666666663,0.1891891891891892,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.1428571428571428,0.3333333333333333,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,791.0,13,15.0,24,23,14.0,9.0,7.0,47,,,,,,,,1.0,1.0,,,1.0,2.0,5.0,18,,,,,1.0,,2.0,,1.0,,,1.0,2.0,3.0,2.0,14.0,,,,,,0.5,,,0.625,,0.5,0.6666666666666666,18.18181818181818,,,0.0769230769230769,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.5254333333333333,,0.4471,,0.4,20.0,24.05,0.5833333333333334,,1.0,,,1.0,,,,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,0.5,,0.5,0.3333333333333333,,,,0.3333333333333333,,,,,,,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.1818181818181818,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612758,Drew Gooden,Drew Gooden,2400,SAC,1576.0,26,1.0,48,48,14.0,15.0,9.0,96,1.0,2.0,,1.0,,,1.0,4.0,,,5.0,9.0,,12.0,50,1.0,3.0,2.0,,1.0,,,4.0,,,6.0,10.0,3.0,13.0,,14.0,0.4,0.4,0.5555555555555556,0.3333333333333333,,0.5555555555555556,0.3333333333333333,,0.6,0.3333333333333333,,,21.311475409836067,,0.3529411764705882,0.391304347826087,0.4,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.25,0.25,1.0,,0.3333333333333333,,,,,,0.2222222222222222,0.4361,0.6009,0.3283,0.1666666666666666,,11.3,,0.2916666666666667,,,,,,,6.0,,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,0.5,0.4,0.3333333333333333,,,,,,,,0.1,0.1,,2.0,,,,2.0,,2.0,,1.0,,4.0,1.0,,,,,1.0,1.0,,,0.0625,0.1153846153846153,0.3333333333333333,,0.6666666666666666,,,,,3.0,3.0,1.0,2.0,1.0,1.0,0.5,0.2,0.2222222222222222,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,1610612758,Andres Nocioni,Andres Nocioni,2804,SAC,976.0,16,4.0,30,30,5.0,5.0,3.0,60,,1.0,,,,,,1.0,,,2.0,4.0,,8.0,32,,,,,1.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,5.0,0.5,0.5,0.5,,,0.5,,,0.6666666666666666,,0.5,,17.64705882352941,,0.1666666666666666,0.1176470588235294,,0.25,,,,0.25,,,,,,,,,,,0.25,0.4308499999999999,,0.3059,,0.25,8.65,,0.1666666666666666,,,,,,,2.0,,,,,3.0,,3.0,,4.0,,1.0,,,,,,,,,,0.25,,,,,,,,,0.2,0.2,,4.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,344.0,6,1.0,10,10,9.0,10.0,6.0,20,1.0,3.0,1.0,3.0,1.0,3.0,,,,,2.0,6.0,,5.0,10,2.0,5.0,4.0,2.0,6.0,,5.0,,,,,,4.0,4.0,5.0,9.0,,,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.3571428571428571,0.4,0.3571428571428571,,36.8421052631579,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,0.6,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.4918166666666667,0.51375,0.4918166666666667,0.8,1.0,3.616666666666666,,0.9,,,,,,,4.0,,,,,2.0,,2.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,,1.0,1.0,,,,,,,,,,3.0,2.0,,,,,1.0,,,0.5,0.4444444444444444,,0.5,,0.6666666666666666,,,,1.0,3.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,,,,2.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,1200.0,20,-11.0,35,37,10.0,15.0,9.0,72,,,,,,,,1.0,2.0,,1.0,4.0,2.0,4.0,42,,1.0,,,1.0,,,,2.0,,,,1.0,1.0,,10.0,,,0.25,,,0.1666666666666666,,,0.2857142857142857,,,0.3333333333333333,14.583333333333334,,,,,,,,,0.1666666666666666,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.4509416666666667,0.3722,0.3722,,,13.175,25.3,0.2857142857142857,,,,,,,2.0,,,,,,,1.0,,2.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,0.5,,,,,,,0.1428571428571428,0.2,,2.0,,,,1.0,,1.0,,,,2.0,,,2.0,,,,,,,,0.0434782608695652,,,,,,,,1.0,3.0,1.0,1.0,,,,0.1111111111111111,,0.5,0.3333333333333333,0.5,1.0,,0.25,,,,,2.0,0.3333333333333333,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612758,Spencer Hawes,Spencer Hawes,201150,SAC,573.0,10,-3.0,16,17,3.0,5.0,1.0,33,,,,,,,,1.0,,,1.0,2.0,,2.0,24,,,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,2.0,3.0,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,11.76470588235294,,0.1428571428571428,0.1,,,,,,0.5,,,,,,,,,,,,0.36305,,0.3502,,1.0,12.6,,0.1875,,,,,,,2.0,,,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,1610612758,Will Solomon,Will Solomon,2226,SAC,603.0,10,-12.0,19,19,,1.0,2.0,38,,,,,,,,,2.0,,,,2.0,,26,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,8.695652173913043,,,,,,,,,,,,,1.0,,,,,,,1.0,0.606075,0.6471,,,,,24.950000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.125,0.0714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,256.0,4,-4.0,8,8,,,,16,,1.0,,,,,,,1.0,,,1.0,1.0,,8,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,25.0,,,,,0.5,,,,,,,,0.5,,,,,,,1.0,0.589425,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
