EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassSteals,Offensive Fouls,Offensive Fouls Drawn,Corner3PctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,Clear Path Fouls,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,on,HeaveAttempts,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,HeaveMakes
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,14391.0,240,-19,516,519,149,175,48,1035,26.0,43.0,,,9.0,11.0,11.0,23.0,9.0,23.0,1.0,3.0,1.0,1.0,,,,,46.0,89.0,2.0,4.0,36.0,134.0,574,2.0,3.0,,1.0,3.0,7.0,14.0,24.0,,1.0,19.0,47.0,6.0,86.0,3.0,3.0,,1.0,1.0,8.0,,16.0,25.0,41.0,20.0,5.0,6.0,2.0,8.0,107.0,3.0,1.0,9.0,3.0,,12,4.0,16,1.0,10.0,5.0,13.0,1.0,5.0,3.0,8.0,,16.0,6.0,7.0,23.0,2.0,31.0,46.0,3.0,1.0,16.0,,9.0,,,,,,,47.0,149,8.0,7.0,0.06521739130434782,0.06521739130434782,0.5,0.5,,,0.5,0.5168539325842697,0.6666666666666666,0.5833333333333334,0.5268817204301075,0.5,0.56,0.5782608695652174,0.7,0.618421052631579,0.043010752688172046,,0.0898876404494382,0.16279069767441862,,0.043478260869565216,,22.711267605633804,0.8125,,0.021739130434782608,0.006134969325153374,0.1111111111111111,0.039473684210526314,0.0547945205479452,0.016736401673640166,,,0.03508771929824561,0.024390243902439025,0.025,0.017543859649122806,0.08163265306122448,0.15625,0.02702702702702703,,0.46236559139784944,0.6046511627906976,0.7222222222222222,0.07692307692307693,0.24731182795698925,0.4782608695652174,0.4782608695652174,0.24731182795698925,0.391304347826087,0.4090909090909091,,0.03225806451612903,0.3333333333333333,0.3333333333333333,1.0,0.010752688172043012,1.0,1.0,,,,,,,0.44,0.8181818181818182,,,0.5053763440860215,1.0,0.47841559139784934,0.42123750000000004,0.498306,0.1509433962264151,0.1568627450980392,,0.05223880597014925,0.35074626865671643,7.732584269662923,23.900000000000002,0.28875968992248063,,1.0,,1.0,5.0,1.0,1.0,,0.09090909090909091,0.25,,,0.04,,,1.0,,,1.0,0.020833333333333332,0.05263157894736842,,,,,,,True,,,,,,,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,3134.0,52,5,116,116,67,70,17,232,4.0,8.0,1.0,2.0,3.0,6.0,2.0,5.0,1.0,3.0,,1.0,,,,,,,7.0,16.0,,1.0,1.0,15.0,130,2.0,5.0,,,,4.0,4.0,9.0,,,1.0,9.0,6.0,8.0,,,,,,3.0,,1.0,,1.0,,,1.0,,,2.0,,5.0,1.0,3.0,1.0,5,5.0,10,1.0,5.0,2.0,1.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,,4.0,4.0,,,,,2.0,1.0,1.0,,1.0,,,9.0,67,1.0,2.0,0.42857142857142855,0.42857142857142855,,,,,,0.4375,0.4,0.4444444444444444,0.4117647058823529,0.4,0.4444444444444444,0.39473684210526316,0.4,0.4090909090909091,0.058823529411764705,,0.1875,0.25,0.2,,,16.176470588235293,0.3333333333333333,0.2,0.12,0.15625,0.058823529411764705,,0.09523809523809523,0.10416666666666667,0.2727272727272727,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.09090909090909091,,0.125,0.14285714285714285,,0.47058823529411764,0.5,0.6666666666666666,0.75,0.29411764705882354,0.4,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.058823529411764705,,,,,,,,0.4,0.5,,,,0.6666666666666666,0.5,,,0.5294117647058824,,0.5088499999999999,0.48643333333333333,0.5430222222222223,,,,0.26666666666666666,0.6,6.48125,24.3,0.5775862068965517,,,,,3.0,,,,,,,,,,1.0,,1.0,,,0.07142857142857142,,,,1.0,,,,True,,,,,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,2323.0,39,-10,84,86,28,56,6,170,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,2.0,,1.0,,,90,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,1.0,1.0,2,,2,,1.0,,,,,2.0,,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,,28,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,5.617977528089887,,0.5,0.034482758620689655,,,,0.029411764705882353,,,,,,,0.09090909090909091,,,,0.5,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,,0.6666666666666666,,0.5313500000000001,,0.5001,,,,,,7.35,23.5,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,33.0,1,-1,3,3,3,3,1,6,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1,,1,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,123926.0,2065,81,4145,4145,961,1039,492,8290,151.0,253.0,24.0,41.0,25.0,45.0,55.0,142.0,133.0,305.0,12.0,27.0,142.0,355.0,9.0,20.0,31.0,90.0,339.0,700.0,154.0,382.0,346.0,1486.0,4570,38.0,67.0,9.0,22.0,21.0,124.0,60.0,140.0,34.0,98.0,100.0,322.0,260.0,418.0,441.0,21.0,34.0,351.0,142.0,59.0,3.0,116.0,40.0,156.0,29.0,11.0,81.0,10.0,25.0,352.0,8.0,34.0,48.0,165.0,31.0,244,43.0,287,10.0,63.0,23.0,83.0,16.0,50.0,74.0,33.0,16.0,157.0,36.0,90.0,185.0,7.0,288.0,399.0,36.0,18.0,173.0,7.0,27.0,81.0,70.0,8.0,82.0,43.0,4.0,322.0,961,29.0,23.0,0.3834808259587021,0.40372670807453415,0.9545454545454546,0.4031413612565445,0.4090909090909091,0.3469387755102041,0.4074074074074074,0.48428571428571426,0.5671641791044776,0.42857142857142855,0.5268022181146026,0.5786516853932584,0.46638655462184875,0.586730615507594,0.6275510204081632,0.5467128027681661,0.35304990757855825,0.007853403141361256,0.08428571428571428,0.15810276679841898,0.1056338028169014,0.013114754098360656,0.008450704225352112,29.725158562367866,0.5286624203821656,0.21232876712328766,0.11498257839721254,0.02390998593530239,0.10572687224669604,0.015037593984962405,0.1127580730545262,0.021494370522006142,0.046875,0.003629764065335753,0.015765765765765764,0.0893719806763285,0.1340782122905028,0.12066365007541478,0.10033444816053512,0.11612903225806452,0.019305019305019305,0.524390243902439,0.23382624768946395,0.5968379446640316,0.7089201877934272,0.3708609271523179,0.13123844731977818,0.3873239436619718,0.4330708661417323,0.28188539741219965,0.4360655737704918,0.4418604651162791,0.46616541353383456,0.024953789279112754,0.4444444444444444,0.4444444444444444,1.0,0.32809611829944546,0.4,0.4034090909090909,0.9507042253521126,0.4606741573033708,0.5853658536585366,0.2247191011235955,0.45,0.8888888888888888,0.18907563025210083,0.5555555555555556,0.37815126050420167,0.34444444444444444,0.5868761552680222,0.4045584045584046,0.5031249536178106,0.5258716417910447,0.47742948717948713,0.14705882352941177,0.2066905615292712,0.01808785529715762,0.08344549125168237,0.21668909825033647,10.355999999999996,25.65811518324608,0.2318455971049457,,2.0,3.0,8.0,40.0,24.0,14.0,,0.21818181818181817,0.02247191011235955,,,0.03361344537815126,0.375,3.0,9.0,14.0,,,0.022284122562674095,0.011363636363636364,3.0,,0.16666666666666666,1.0,0.010526315789473684,4.0,False,4.0,2.0,1.0,1.0,,,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,143425.0,2390,-21,4792,4820,1269,1633,579,9612,116.0,218.0,5.0,15.0,39.0,74.0,68.0,147.0,99.0,208.0,23.0,60.0,47.0,132.0,4.0,13.0,14.0,43.0,283.0,573.0,70.0,192.0,199.0,975.0,5259,17.0,44.0,6.0,17.0,18.0,70.0,79.0,161.0,21.0,62.0,83.0,304.0,162.0,404.0,192.0,18.0,4.0,129.0,47.0,42.0,,196.0,103.0,299.0,82.0,21.0,112.0,24.0,60.0,701.0,16.0,22.0,58.0,141.0,7.0,206,39.0,245,4.0,85.0,39.0,98.0,16.0,70.0,67.0,28.0,12.0,165.0,42.0,64.0,152.0,2.0,191.0,234.0,23.0,11.0,90.0,1.0,32.0,16.0,8.0,4.0,17.0,8.0,,304.0,1269,26.0,29.0,0.2862190812720848,0.28825622775800713,0.9142857142857143,0.3645833333333333,0.35294117647058826,0.3387096774193548,0.37037037037037035,0.493891797556719,0.38636363636363635,0.4906832298136646,0.5071895424836601,0.4262295081967213,0.49551569506726456,0.5572254335260116,0.4861111111111111,0.5594795539033457,0.25098039215686274,,0.07329842931937172,0.15137614678899083,0.061224489795918366,,,18.791088385682983,0.593939393939394,0.04093567251461988,0.08417910447761194,0.013205282112845138,0.10984848484848485,0.026533996683250415,0.09033136631865638,0.016747465843984136,0.012006861063464836,0.011217948717948718,0.0326530612244898,0.0533596837944664,0.07175925925925926,0.11261872455902307,0.10795454545454546,0.11363636363636363,0.011235955056179775,0.47058823529411764,0.2849673202614379,0.5321100917431193,0.6270270270270271,0.3706896551724138,0.19215686274509805,0.46258503401360546,0.4927536231884058,0.2718954248366013,0.47596153846153844,0.47596153846153844,0.31313131313131315,0.0784313725490196,0.38333333333333336,0.38333333333333336,1.0,0.17254901960784313,0.3560606060606061,0.3560606060606061,0.8723404255319149,0.2459016393442623,0.3333333333333333,0.21311475409836064,0.3076923076923077,0.75,0.33183856502242154,0.527027027027027,0.19282511210762332,0.32558139534883723,0.5359477124183006,0.3643410852713178,0.4975895915678522,0.45574134615384615,0.48963767123287666,0.1092436974789916,0.140625,0.0051813471502590676,0.07179487179487179,0.3117948717948718,9.364572425828975,25.70416666666665,0.26481636060100167,2.0,4.0,7.0,19.0,46.0,14.0,13.0,,0.10294117647058823,0.06557377049180328,0.5,1.0,0.08520179372197309,0.3684210526315789,2.0,16.0,11.0,,2.0,0.017429193899782137,,4.0,2.0,0.4,1.0,0.008695652173913044,7.0,False,3.0,,1.0,1.0,,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,35471.0,591,-7,1188,1178,349,452,119,2366,8.0,10.0,,1.0,6.0,7.0,2.0,8.0,12.0,30.0,5.0,10.0,36.0,92.0,1.0,6.0,9.0,27.0,22.0,48.0,41.0,102.0,9.0,176.0,1286,1.0,4.0,1.0,6.0,,5.0,11.0,23.0,14.0,34.0,7.0,71.0,10.0,34.0,75.0,48.0,,89.0,36.0,,,50.0,43.0,93.0,31.0,12.0,23.0,8.0,19.0,229.0,4.0,,18.0,49.0,3.0,70,4.0,74,1.0,22.0,10.0,12.0,2.0,8.0,7.0,4.0,2.0,19.0,6.0,12.0,37.0,1.0,24.0,11.0,,3.0,2.0,,2.0,4.0,3.0,,4.0,3.0,,71.0,349,9.0,2.0,0.22727272727272727,0.22727272727272727,0.6097560975609756,0.4019607843137255,0.16666666666666666,0.4117647058823529,0.41414141414141414,0.4583333333333333,0.25,0.4782608695652174,0.5566666666666666,0.25,0.5614035087719298,0.5616883116883117,0.25,0.575,0.68,,,,,,,13.106060606060607,0.631578947368421,0.05357142857142857,0.11611374407582939,,0.14634146341463414,0.02247191011235955,0.12293577981651377,0.0074487895716946,,,0.019867549668874173,0.10218978102189781,0.09615384615384616,0.13812154696132597,0.14102564102564102,0.15555555555555556,0.012195121951219513,0.75,0.06666666666666667,0.8,0.8,0.25,0.05333333333333334,0.25,0.25,0.2,0.4,0.4,0.25,0.06666666666666667,0.5,0.5,0.6,0.6133333333333333,0.391304347826087,0.391304347826087,0.6111111111111112,0.1,,0.6,0.16666666666666666,1.0,0.12280701754385964,0.8571428571428571,0.47368421052631576,0.3333333333333333,0.7466666666666667,0.4044943820224719,0.49622619047619065,0.500307142857143,0.4751379629629629,0.013157894736842105,0.04,,0.028409090909090908,0.4034090909090909,13.047916666666664,26.24215686274509,0.2937710437710438,,,5.0,7.0,12.0,1.0,1.0,,,,,,0.12280701754385964,0.7142857142857143,1.0,1.0,1.0,,,,0.037037037037037035,1.0,1.0,,,,1.0,False,3.0,,,,,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,36826.0,614,-17,1231,1240,376,460,140,2471,40.0,63.0,10.0,15.0,14.0,19.0,8.0,24.0,29.0,82.0,3.0,19.0,12.0,39.0,3.0,6.0,5.0,10.0,77.0,169.0,15.0,58.0,46.0,245.0,1303,13.0,29.0,3.0,6.0,6.0,41.0,23.0,46.0,5.0,12.0,20.0,81.0,90.0,64.0,45.0,,12.0,37.0,12.0,13.0,3.0,25.0,4.0,29.0,4.0,,14.0,,11.0,62.0,5.0,14.0,17.0,39.0,8.0,64,19.0,83,3.0,9.0,3.0,11.0,7.0,6.0,29.0,5.0,5.0,40.0,13.0,34.0,71.0,5.0,44.0,58.0,6.0,,29.0,,3.0,3.0,3.0,,3.0,1.0,,81.0,376,5.0,3.0,0.5844155844155844,0.6338028169014085,1.0,0.25862068965517243,0.5,0.4166666666666667,0.26785714285714285,0.4556213017751479,0.4482758620689655,0.5,0.43832599118942733,0.5,0.5258620689655172,0.4841897233201581,0.5540540540540541,0.5955882352941176,0.2555066079295154,0.05172413793103448,0.07692307692307693,0.14285714285714285,0.125,0.012195121951219513,0.02564102564102564,20.973514674302074,0.275,0.19047619047619047,0.09330143540669857,0.03189066059225513,0.11564625850340136,0.030303030303030304,0.09911504424778761,0.03145695364238411,0.02962962962962963,0.0297029702970297,0.036231884057971016,0.05217391304347826,0.08264462809917356,0.12637362637362637,0.11956521739130435,0.10909090909090909,0.02564102564102564,0.3333333333333333,0.2775330396475771,0.6349206349206349,0.7407407407407407,0.65,0.10572687224669604,0.3333333333333333,0.38095238095238093,0.36123348017621143,0.35365853658536583,0.35802469135802467,0.5172413793103449,0.08370044052863436,0.15789473684210525,0.17647058823529413,1.0,0.17180616740088106,0.3076923076923077,0.3157894736842105,1.0,0.42857142857142855,0.6666666666666666,0.17142857142857143,0.5,1.0,0.3275862068965517,0.7368421052631579,0.1724137931034483,0.5,0.5330396475770925,0.32432432432432434,0.4916899999999999,0.48807115384615385,0.49133421052631565,0.116,0.15104166666666666,,0.1673469387755102,0.3306122448979592,10.859763313609466,25.653448275862072,0.30544272948822093,,,,2.0,6.0,12.0,2.0,0.10526315789473684,0.5,,,,0.034482758620689655,,1.0,2.0,2.0,,1.0,0.0392156862745098,,,,0.2,,,1.0,False,2.0,,,,,,
1725,1610612754,Rasho Nesterovic,Rasho Nesterovic,1725,IND,68007.0,1133,-96,2232,2235,512,661,261,4467,107.0,150.0,29.0,44.0,16.0,21.0,29.0,84.0,68.0,167.0,,,,1.0,,,,,204.0,401.0,,1.0,25.0,433.0,2441,35.0,59.0,,,7.0,77.0,37.0,84.0,,,5.0,79.0,326.0,82.0,,,56.0,,,20.0,,74.0,27.0,101.0,27.0,,40.0,12.0,22.0,229.0,19.0,68.0,18.0,104.0,14.0,136,90.0,226,7.0,27.0,6.0,30.0,7.0,24.0,27.0,6.0,4.0,57.0,14.0,102.0,158.0,14.0,48.0,32.0,4.0,,17.0,,1.0,36.0,25.0,10.0,36.0,19.0,,79.0,512,12.0,1.0,0.7990196078431373,0.9261363636363636,,,,,,0.5087281795511222,0.5932203389830508,0.44047619047619047,0.5074626865671642,0.5932203389830508,0.44047619047619047,0.5204326923076923,0.6111111111111112,0.4540229885057471,0.0024875621890547263,,0.04987531172069826,0.06666666666666667,0.11904761904761904,,,18.62204724409449,0.5263157894736842,0.14736842105263157,0.12871287128712872,0.08468244084682441,0.07792207792207792,0.07480314960629922,0.11742059672762271,0.08230842005676443,0.09230769230769231,0.06321839080459771,0.06763285024154589,0.12389380530973451,0.1619047619047619,0.11290322580645161,0.07643312101910828,0.08108108108108109,0.03977272727272727,0.5277777777777778,0.373134328358209,0.7133333333333334,0.7642857142857142,0.7102803738317757,0.208955223880597,0.34523809523809523,0.3918918918918919,0.4154228855721393,0.40718562874251496,0.40718562874251496,0.9411764705882353,,,,,0.0024875621890547263,,,,0.7457627118644068,0.6590909090909091,,,,0.25,0.7619047619047619,,,0.3756218905472637,,0.47641072319202,0.5412333333333333,0.45411785714285735,0.04096385542168675,0.04106280193236715,,0.17782909930715934,0.18244803695150116,9.626683291770572,63.5,0.22939068100358423,,,,,21.0,8.0,9.0,,0.7931034482758621,,,,,,4.0,3.0,2.0,4.0,9.0,0.11282051282051282,0.10638297872340426,1.0,,0.06896551724137931,3.0,0.07894736842105263,,False,1.0,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,93467.0,1558,106,3068,3075,844,1066,405,6143,117.0,194.0,49.0,88.0,21.0,40.0,10.0,35.0,21.0,72.0,,,2.0,7.0,,1.0,2.0,5.0,148.0,301.0,2.0,7.0,80.0,382.0,3272,54.0,98.0,,1.0,36.0,144.0,31.0,71.0,2.0,5.0,26.0,94.0,178.0,118.0,6.0,,80.0,7.0,2.0,19.0,,74.0,28.0,102.0,23.0,5.0,31.0,4.0,39.0,232.0,41.0,139.0,49.0,178.0,27.0,254,183.0,437,8.0,49.0,26.0,41.0,6.0,28.0,29.0,13.0,2.0,70.0,23.0,110.0,193.0,23.0,141.0,116.0,16.0,,53.0,,13.0,44.0,19.0,23.0,44.0,29.0,,94.0,844,24.0,13.0,0.6013513513513513,0.8240740740740741,1.0,0.2857142857142857,,0.4,0.2857142857142857,0.49169435215946844,0.5510204081632653,0.43661971830985913,0.4902597402597403,0.5454545454545454,0.4473684210526316,0.5335195530726257,0.6,0.5053763440860215,0.022727272727272728,,0.06312292358803986,0.07216494845360824,0.11428571428571428,0.013888888888888888,,12.1006502685892,0.5857142857142857,0.27,0.1668228678537957,0.1239964317573595,0.14454277286135694,0.1168091168091168,0.16145092460881935,0.12228260869565218,0.15384615384615385,0.09523809523809523,0.10175438596491228,0.1858108108108108,0.19649122807017544,0.13786008230452676,0.14410480349344978,0.14545454545454545,0.057971014492753624,0.6590909090909091,0.6298701298701299,0.6030927835051546,0.65,0.5555555555555556,0.11363636363636363,0.2857142857142857,0.3225806451612903,0.23376623376623376,0.2916666666666667,0.29577464788732394,0.9047619047619048,,,,,0.022727272727272728,0.2857142857142857,0.2857142857142857,1.0,0.8888888888888888,0.5568181818181818,0.010101010101010102,,,0.5263157894736842,0.525,0.06578947368421052,0.4,0.6525974025974026,0.2857142857142857,0.5187462662337663,0.5583732954545454,0.4839328947368421,0.1536231884057971,0.15680473372781065,,0.3769633507853403,0.24607329842931938,6.086046511627905,25.914285714285715,0.27509778357235987,,,,,23.0,11.0,31.0,,0.5,,,,,,17.0,2.0,9.0,6.0,14.0,0.13220338983050847,0.18181818181818182,2.0,,0.12244897959183673,3.0,0.041666666666666664,,False,,,,,1.0,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,59051.0,984,-74,1975,1987,353,385,242,3962,108.0,214.0,44.0,88.0,22.0,35.0,66.0,153.0,19.0,40.0,,,,,,,,,193.0,407.0,,,91.0,477.0,2158,55.0,102.0,,,13.0,123.0,37.0,62.0,,,29.0,103.0,214.0,172.0,,,74.0,,,49.0,,35.0,13.0,48.0,12.0,1.0,22.0,1.0,12.0,109.0,14.0,97.0,22.0,94.0,8.0,124,112.0,236,20.0,19.0,5.0,24.0,3.0,15.0,30.0,9.0,5.0,54.0,12.0,166.0,207.0,6.0,129.0,139.0,21.0,,73.0,,7.0,76.0,50.0,24.0,76.0,47.0,7.0,103.0,353,4.0,6.0,0.5544041450777202,0.6858974358974359,,,,,,0.4742014742014742,0.5392156862745098,0.5967741935483871,0.4742014742014742,0.5392156862745098,0.5967741935483871,0.5118025751072961,0.5491071428571429,0.6280487804878049,,,0.12039312039312039,0.19158878504672897,0.05228758169934641,,,23.100844069302532,0.4444444444444444,0.11940298507462686,0.13019390581717452,0.12916111850865514,0.1116751269035533,0.06542056074766354,0.12622415669205658,0.11502590673575129,0.16153846153846155,0.07169811320754717,0.06857142857142857,0.14746543778801843,0.14367816091954022,0.11178247734138973,0.13333333333333333,0.07792207792207792,0.12195121951219512,0.618421052631579,0.5257985257985258,0.5046728971962616,0.6242774566473989,0.5555555555555556,0.3759213759213759,0.43137254901960786,0.45517241379310347,0.09828009828009827,0.475,0.475,0.7894736842105263,,,,,,,,,0.8627450980392157,0.5,,,,0.5645161290322581,0.6285714285714286,,,0.5257985257985258,,0.5042985257985261,0.5679725274725276,0.5238903225806452,0.15904139433551198,0.15904139433551198,,0.2578616352201258,0.21593291404612158,5.193611793611794,,0.17873417721518986,,,,,14.0,10.0,12.0,,0.48484848484848486,,,,,,10.0,3.0,2.0,7.0,12.0,0.1592920353982301,0.05128205128205128,2.0,,0.09090909090909091,1.0,0.021739130434782608,1.0,False,,,,,,,
