EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,LongMidRangeAssists,Loose Ball Fouls,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,ShortMidRangeAssists,FTDefRebounds,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,DefFTReboundPct,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,on,SelfOReb,Travels,SecondChanceTurnovers,Offensive Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips
101130,1610612760,Johan Petro,Johan Petro,101130,OKC,1139.0,19,-2.0,44,44,28,25,6.0,88,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,4.0,49.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,28,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,0.1428571428571428,14.0,0.2727272727272727,0.1666666666666666,0.2352941176470588,0.25,0.4,0.25,0.2857142857142857,0.5,0.5,1.0,0.1428571428571428,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.1428571428571428,1.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,0.4285714285714285,0.5043833333333333,0.7017,0.51936,0.5,1.0,9.616666666666667,55.7,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200754,1610612760,Mouhamed Sene,Mouhamed Sene,200754,OKC,1352.0,23,5.0,52,53,36,34,9.0,105,3.0,4.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,5.0,7.0,,17.0,51.0,3.0,3.0,8.0,2.0,4.0,,9.0,6.0,,,,,,2.0,4.0,6.0,9.0,1.0,,1.0,2.0,9.0,36,,0.6,0.75,0.7142857142857143,1.0,0.5,0.7142857142857143,1.0,0.5,0.7727272727272727,1.0,0.6428571428571429,,22.22222222222222,0.2857142857142857,0.25,0.2727272727272727,0.2,0.2,0.3333333333333333,0.5714285714285714,0.75,0.75,0.6666666666666666,0.2857142857142857,0.1428571428571428,,,,,0.3333333333333333,1.0,,0.75,0.6666666666666666,,0.5714285714285714,0.5278857142857143,0.4643666666666666,0.575525,0.4705882352941176,0.5294117647058824,5.9,,0.6923076923076923,2.0,7.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,9.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.0476190476190476,0.2,0.0769230769230769,0.0833333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,1352.0,23,5.0,52,53,36,34,9.0,105,3.0,11.0,,4.0,3.0,8.0,3.0,1.0,3.0,,,5.0,17.0,,12.0,51.0,,4.0,,4.0,12.0,,10.0,6.0,,2.0,2.0,1.0,4.0,,1.0,1.0,5.0,3.0,1.0,,2.0,10.0,36,1.0,0.6,0.6,0.2941176470588235,,0.3333333333333333,0.2941176470588235,,0.3333333333333333,0.3333333333333333,,0.3846153846153846,,30.15873015873016,0.0714285714285714,,0.0454545454545454,0.2,,,0.6470588235294118,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.1764705882352941,0.1764705882352941,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,0.6666666666666666,0.375,,0.6470588235294118,0.5722294117647059,0.5905499999999999,0.5816500000000001,,0.8333333333333334,4.941176470588236,,0.6923076923076923,1.0,2.0,,2.0,4.0,,2.0,2.0,,4.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,0.0952380952380952,0.4,0.1538461538461538,,0.3333333333333333,,1.0,0.3333333333333333,0.3333333333333333,,0.0555555555555555,0.0555555555555555,2.0,1.0,1.0,0.1176470588235294,0.1818181818181818,0.3333333333333333,0.1666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,1610612760,Kyle Weaver,Kyle Weaver,201602,OKC,1285.0,21,3.0,50,50,34,31,9.0,100,2.0,2.0,,,1.0,1.0,1.0,,1.0,3.0,2.0,3.0,4.0,3.0,11.0,51.0,1.0,1.0,2.0,2.0,3.0,2.0,7.0,4.0,,5.0,7.0,4.0,16.0,2.0,1.0,3.0,3.0,,,1.0,2.0,7.0,34,,0.6666666666666666,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6428571428571429,1.0,0.7,0.6875,1.0,0.7,0.4285714285714285,18.333333333333336,0.0769230769230769,0.3333333333333333,0.1578947368421052,,,0.25,0.2857142857142857,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,,,,0.4285714285714285,,,,0.2,1.0,0.4,0.7142857142857143,0.4538642857142858,0.419,0.4348499999999999,0.1818181818181818,0.6363636363636364,5.800000000000001,25.899999999999995,0.68,1.0,2.0,,,2.0,,,,,,,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,0.6666666666666666,,,,,,,0.25,1.0,1.0,1.0,,0.25,0.4,,1.0,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,OKC,1285.0,21,3.0,50,50,34,31,9.0,100,,,,,,,,,1.0,3.0,1.0,,1.0,5.0,8.0,51.0,,,,,,2.0,5.0,,,2.0,2.0,1.0,4.0,,,1.0,1.0,,,,1.0,5.0,34,1.0,,,,,,0.5,,0.75,0.5714285714285714,,0.8333333333333334,0.8333333333333334,11.666666666666668,,,,,,,,,,,,0.1666666666666666,,,,0.5,,,,,,0.5,0.8333333333333334,0.5002916666666667,,0.533625,,0.625,17.4,24.56,0.68,,2.0,,2.0,,,,,,,,,,,,,,,4.0,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,3.0,2.0,,,,0.4,0.5,0.4,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,67.0,1,2.0,2,3,2,3,,5,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,2,,,,,,,,,,,,,,33.333333333333336,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.7194,,0.7194,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,OKC,67.0,1,2.0,2,3,2,3,,5,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,1.0,,1.0,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612760,Earl Watson,Earl Watson,2248,OKC,67.0,1,2.0,2,3,2,3,,5,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,2,,,,,,,,,,,,,,33.333333333333336,1.0,,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.5552,,0.5552,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201631,1610612760,Steven Hill,Steven Hill,201631,OKC,146.0,2,5.0,6,6,6,6,3.0,12,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,3.0,,,,,2.0,6,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10.0,0.5,,0.5,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,0.6654,0.6654,0.6654,1.0,1.0,,,1.0,,,,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4,0.6666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101130,1610612760,Johan Petro,Johan Petro,101130,OKC,19359.0,323,-76.0,641,636,92,102,86.0,1277,18.0,27.0,5.0,10.0,2.0,2.0,39.0,13.0,40.0,,,44.0,106.0,,98.0,674.0,13.0,23.0,26.0,3.0,11.0,,8.0,64.0,,4.0,5.0,1.0,11.0,17.0,40.0,64.0,91.0,15.0,5.0,25.0,48.0,8.0,92,5.0,0.7272727272727273,0.8,0.4150943396226415,0.5652173913043478,0.2727272727272727,0.4150943396226415,0.5652173913043478,0.2727272727272727,0.4336283185840708,0.5416666666666666,0.3333333333333333,,17.41496598639456,0.2072538860103626,0.2361111111111111,0.2150943396226415,0.2463768115942029,0.1875,0.32,0.2547169811320754,0.6666666666666666,0.72,0.6666666666666666,0.3679245283018867,0.3773584905660377,0.325,0.325,0.6923076923076923,,0.4347826086956521,0.5,0.4,0.1818181818181818,1.0,,0.2547169811320754,0.4488009433962265,0.4629210526315789,0.4532454545454545,0.2653061224489796,0.0816326530612244,9.571698113207546,,0.1435257410296412,13.0,10.0,,2.0,24.0,8.0,7.0,19.0,1.0,27.0,10.0,3.0,1.0,12.0,2.0,,15.0,3.0,14.0,1.0,15.0,1.0,7.0,1.0,5.0,5.0,,5.0,4.0,,1.0,0.2,0.0666666666666666,0.0627062706270627,0.2121212121212121,0.0773809523809523,0.0759493670886076,0.1851851851851851,0.1842105263157894,0.8,0.3333333333333333,0.3421052631578947,0.8461538461538461,0.0625,0.0625,3.0,2.0,3.0,0.0283018867924528,0.074074074074074,0.0412371134020618,0.0708661417322834,0.3333333333333333,,,,,,,,1.0,1.0,,,,,0.0454545454545454,,,,,,,,1.0,7.0,2.0,,,0.5,,,,False,4.0,5.0,4.0,3.0,1.0,2.0,1.0,0.0256410256410256,0.0677966101694915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
