EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,25424.0,424.0,40.0,819.0,813,196.0,150,74.0,1632,7.0,10.0,3.0,5.0,1.0,5.0,11.0,36.0,5.0,15.0,2.0,4.0,22.0,44.0,2.0,8.0,12.0,19.0,51.0,27.0,59.0,5.0,124.0,879.0,1.0,2.0,2.0,2.0,4.0,9.0,10.0,16.0,4.0,42.0,24.0,14.0,78.0,3.0,1.0,43.0,22.0,4.0,1.0,9.0,5.0,14.0,3.0,2.0,2.0,4.0,3.0,33.0,1.0,2.0,10.0,22.0,32.0,3.0,35.0,1.0,10.0,6.0,4.0,5.0,2.0,3.0,7.0,2.0,3.0,12.0,2.0,9.0,30.0,2.0,2.0,15.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,42.0,196.0,3.0,2.0,0.631578947368421,0.631578947368421,0.9629629629629629,0.4576271186440678,0.625,0.46551724137931033,0.37254901960784315,0.5,0.4444444444444444,0.5409090909090909,0.25,0.76,0.5486725663716814,0.25,0.7777777777777778,0.5363636363636364,0.01694915254237288,0.0784313725490196,0.1,0.2,0.05555555555555555,0.06666666666666667,13.781697905181918,0.4166666666666667,0.07006369426751592,0.008368200836820083,0.10204081632653061,0.014084507042253521,0.07766990291262135,0.00967741935483871,0.015151515151515152,0.011627906976744186,0.021739130434782608,0.046153846153846156,0.07526881720430108,0.07692307692307693,0.11428571428571428,0.07142857142857142,0.017241379310344827,0.09090909090909091,0.7,0.7777777777777778,0.5714285714285714,0.045454545454545456,0.2,0.25,1.0,0.32727272727272727,0.3055555555555556,0.3235294117647059,0.6363636363636364,0.13636363636363635,0.3333333333333333,0.35714285714285715,1.0,0.4,0.5,0.5,0.9545454545454546,0.5,0.2,0.6,0.16,0.5,0.48,0.6666666666666666,0.6272727272727273,0.5116279069767442,0.5258133027522937,0.5173166666666666,0.566475,0.009009009009009009,0.019230769230769232,0.016129032258064516,0.3387096774193548,14.345098039215685,25.096610169491527,0.23931623931623933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,14048.0,234.0,26.0,451.0,466,108.0,82,62.0,917,21.0,35.0,5.0,9.0,5.0,10.0,1.0,2.0,,,,,,1.0,,,1.0,27.0,47.0,,1.0,6.0,60.0,529.0,5.0,14.0,,13.0,7.0,12.0,,1.0,1.0,15.0,44.0,10.0,,,1.0,,,7.0,,7.0,1.0,8.0,,1.0,5.0,,2.0,17.0,4.0,19.0,7.0,20.0,29.0,25.0,54.0,4.0,3.0,3.0,,10.0,,6.0,5.0,4.0,1.0,15.0,3.0,21.0,33.0,4.0,1.0,13.0,1.0,4.0,13.0,7.0,1.0,14.0,7.0,14.0,15.0,108.0,1.0,1.0,0.8148148148148148,0.9565217391304348,,,,,0.574468085106383,0.35714285714285715,0.5833333333333334,0.5625,0.35714285714285715,0.5384615384615384,0.5660377358490566,0.43333333333333335,0.5,0.020833333333333332,,0.14893617021276595,0.08571428571428572,0.4,,,12.977099236641221,0.6666666666666666,0.11904761904761904,0.1347517730496454,0.14285714285714285,0.0975609756097561,0.12442396313364056,0.12637362637362637,0.11764705882352941,0.14285714285714285,0.09090909090909091,0.11627906976744186,0.14285714285714285,0.10144927536231885,0.2,,0.3076923076923077,0.7291666666666666,0.6,0.65625,0.8095238095238095,0.20833333333333334,0.5,0.8333333333333334,0.8,0.041666666666666664,0.5,0.5,1.0,,,,,0.020833333333333332,,,,,0.6923076923076923,0.5555555555555556,,,0.07692307692307693,,0.75,,0.5365957446808511,0.5500857142857143,0.5529000000000001,0.1346153846153846,0.13725490196078433,0.21666666666666667,0.25,2.5276595744680854,78.9,0.2394678492239468,4.0,12.0,3.0,8.0,2.0,2.0,2.0,2.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,0.13333333333333333,0.07692307692307693,0.14516129032258066,0.125,0.35714285714285715,0.8571428571428571,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,
201606,1610612756,Sean Singletary,Sean Singletary,201606,PHX,2537.0,42.0,-5.0,78.0,79,21.0,18,9.0,157,1.0,3.0,,1.0,,1.0,1.0,3.0,,,,,2.0,5.0,1.0,,1.0,2.0,7.0,2.0,5.0,2.0,12.0,81.0,,,1.0,3.0,,2.0,,1.0,,,,4.0,3.0,3.0,1.0,4.0,2.0,2.0,,3.0,,3.0,,,2.0,1.0,,6.0,1.0,2.0,,6.0,6.0,3.0,9.0,,1.0,,1.0,3.0,,3.0,,,,3.0,,1.0,2.0,,,2.0,1.0,,2.0,1.0,,,,,,21.0,,,,,0.5,0.4,,0.5,0.2857142857142857,,,0.4166666666666667,1.5,,0.46153846153846156,1.5,,0.4166666666666667,,0.2857142857142857,0.3333333333333333,1.0,,,18.39080459770115,1.0,0.17142857142857143,0.06896551724137931,,0.16666666666666666,0.13333333333333333,0.08571428571428572,,,,,0.2857142857142857,0.18181818181818182,,,,0.25,0.3333333333333333,0.5,,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,0.4166666666666667,0.4,0.4,0.5,1.0,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,0.5,0.5288500000000002,0.57885,0.488,0.07692307692307693,0.125,0.25,,9.12857142857143,31.060000000000002,0.2692307692307692,,,,,,,,,,,,,,,,,,0.14285714285714285,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,6767.0,113.0,23.0,208.0,213,74.0,39,25.0,421,10.0,14.0,3.0,5.0,6.0,7.0,2.0,4.0,,,,,1.0,1.0,,,,18.0,25.0,1.0,1.0,1.0,40.0,227.0,2.0,2.0,,4.0,5.0,7.0,,,,10.0,12.0,24.0,3.0,,,1.0,1.0,2.0,,8.0,1.0,9.0,1.0,,4.0,1.0,3.0,19.0,2.0,3.0,1.0,13.0,14.0,6.0,20.0,1.0,,,,3.0,2.0,1.0,4.0,2.0,1.0,7.0,2.0,8.0,12.0,,1.0,4.0,1.0,,2.0,2.0,,1.0,,1.0,10.0,74.0,,,0.3333333333333333,0.375,1.0,1.0,,1.0,0.72,1.0,0.7142857142857143,0.75,1.0,0.7142857142857143,0.7692307692307693,1.0,0.7142857142857143,0.038461538461538464,,0.08,0.07142857142857142,0.14285714285714285,,,14.102564102564104,0.42857142857142855,0.14285714285714285,0.0625,0.03571428571428571,0.09523809523809523,0.11764705882352941,0.07246376811594203,0.2,,,0.1,0.037037037037037035,0.22727272727272727,,0.09090909090909091,0.2,0.5384615384615384,0.7142857142857143,0.7692307692307693,0.2,0.2692307692307692,0.8571428571428571,1.0,0.3333333333333333,0.15384615384615385,0.5,0.5,1.0,,,,,0.038461538461538464,1.0,1.0,1.0,,0.7142857142857143,0.6,,,,,0.5769230769230769,1.0,0.4900365384615384,0.5821,0.5130142857142858,0.07692307692307693,0.08,0.1,0.25,4.335999999999999,24.4,0.3557692307692308,1.0,1.0,,4.0,1.0,,,1.0,2.0,1.0,,,,,,,0.06666666666666667,,0.25,,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,135136.0,2252.0,137.0,4489.0,4478,1113.0,838,457.0,8967,367.0,501.0,82.0,103.0,145.0,336.0,,3.0,,,,,,1.0,,,1.0,512.0,840.0,,1.0,309.0,1333.0,5081.0,89.0,129.0,,249.0,115.0,176.0,,1.0,110.0,340.0,608.0,416.0,,,1.0,,,40.0,,86.0,40.0,126.0,34.0,6.0,63.0,12.0,11.0,292.0,45.0,139.0,100.0,302.0,446.0,187.0,633.0,41.0,49.0,28.0,21.0,70.0,10.0,48.0,98.0,22.0,26.0,168.0,46.0,159.0,253.0,17.0,32.0,419.0,15.0,4.0,519.0,247.0,47.0,108.0,54.0,108.0,340.0,1113.0,13.0,46.0,0.59375,0.6710816777041942,,,,,0.6095238095238096,0.689922480620155,0.6534090909090909,0.6087990487514863,0.689922480620155,0.6497175141242938,0.6240636704119851,0.6840659340659341,0.6367041198501873,0.0011890606420927466,,0.047619047619047616,0.04790419161676647,0.047619047619047616,,,24.66573538215925,0.4166666666666667,0.19138149556400508,0.10498489425981873,0.18796992481203006,0.10250569476082004,0.190521327014218,0.10436755530346001,0.12761506276150628,0.07932011331444759,0.09666666666666666,0.14945652173913043,0.21604938271604937,0.19613259668508287,0.19602977667493796,0.16279069767441862,0.14285714285714285,0.5957193816884662,0.7325349301397206,0.7693920335429769,0.6485013623978202,0.3995243757431629,0.43154761904761907,0.453125,0.45517241379310347,0.0035671819262782403,,,,,,,,0.0011890606420927466,,,,,0.5819209039548022,0.7961165048543689,,,0.005649717514124294,,0.5969084423305588,,0.5090720238095238,0.5411509433962265,0.502103409090909,0.24191968658178256,0.24215686274509804,0.1867966991747937,0.2550637659414854,3.347142857142857,48.8,0.2479394074404099,82.0,110.0,71.0,118.0,3.0,44.0,6.0,18.0,67.0,48.0,6.0,54.0,12.0,21.0,17.0,0.39285714285714285,0.016129032258064516,0.10141987829614604,0.11510791366906475,0.5,0.8527131782945736,0.7454545454545455,,,,,,3.0,0.17073170731707318,,,,,,,,,True,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,11578.0,193.0,-27.0,368.0,386,72.0,71,58.0,754,8.0,22.0,,,,,5.0,21.0,,2.0,,,5.0,15.0,1.0,1.0,4.0,13.0,43.0,5.0,17.0,9.0,50.0,455.0,,4.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,8.0,10.0,16.0,15.0,,,15.0,5.0,5.0,,18.0,7.0,25.0,6.0,1.0,15.0,1.0,2.0,57.0,3.0,7.0,3.0,10.0,13.0,10.0,23.0,2.0,10.0,6.0,4.0,8.0,2.0,6.0,10.0,2.0,2.0,18.0,6.0,13.0,26.0,1.0,3.0,10.0,1.0,1.0,12.0,5.0,1.0,,,,8.0,72.0,2.0,1.0,0.38461538461538464,0.38461538461538464,1.0,0.29411764705882354,0.25,0.29411764705882354,0.3023255813953488,,0.3333333333333333,0.3416666666666667,,0.35714285714285715,0.3787878787878788,0.16666666666666666,0.4444444444444444,0.2833333333333333,,0.11627906976744186,0.18181818181818182,,0.047619047619047616,,19.266055045871557,0.4444444444444444,0.09900990099009901,0.06363636363636363,0.07317073170731707,0.06818181818181818,0.09154929577464789,0.06493506493506493,0.06666666666666667,0.06451612903225806,0.06060606060606061,0.08333333333333333,0.04,0.125,0.08695652173913043,0.05555555555555555,0.05405405405405406,0.36666666666666664,0.36363636363636365,0.4444444444444444,0.375,,,,,0.35,0.23809523809523808,0.25,0.4,0.03333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,0.5714285714285714,0.25,0.65,0.3333333333333333,0.53907,0.485175,0.46924285714285713,0.07692307692307693,0.10416666666666667,0.04,0.16,8.47674418604651,25.035294117647055,0.1956521739130435,,3.0,2.0,,,,,2.0,,,,,,,,,,0.058823529411764705,0.09090909090909091,,0.6,,,,,,,,,,,,,,,,,True,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,92828.0,1547.0,92.0,3111.0,3110,786.0,560,310.0,6221,124.0,194.0,31.0,52.0,44.0,90.0,61.0,125.0,13.0,31.0,1.0,6.0,1.0,12.0,,,3.0,229.0,409.0,14.0,43.0,100.0,600.0,3524.0,18.0,37.0,1.0,44.0,61.0,102.0,1.0,9.0,33.0,158.0,326.0,132.0,39.0,3.0,,12.0,1.0,35.0,,97.0,27.0,124.0,14.0,13.0,65.0,14.0,18.0,275.0,5.0,26.0,50.0,157.0,217.0,33.0,250.0,12.0,42.0,31.0,11.0,43.0,7.0,32.0,29.0,11.0,6.0,72.0,25.0,62.0,104.0,4.0,6.0,122.0,5.0,24.0,128.0,61.0,13.0,36.0,16.0,36.0,158.0,786.0,4.0,12.0,0.7117903930131004,0.7244444444444444,0.9285714285714286,0.32558139534883723,0.1111111111111111,0.32558139534883723,0.5599022004889975,0.4864864864864865,0.5980392156862745,0.5530973451327433,0.5131578947368421,0.5630630630630631,0.5934393638170974,0.55,0.6046511627906976,0.09513274336283185,,0.08557457212713937,0.12371134020618557,0.06666666666666667,0.04,,16.60410049090384,0.5972222222222222,0.14324817518248176,0.028199566160520606,0.13774104683195593,0.01818181818181818,0.1418779986291981,0.025898078529657476,0.047337278106508875,0.020242914979757085,0.010638297872340425,0.092,0.14204545454545456,0.1700404858299595,0.13090909090909092,0.1590909090909091,0.07017543859649122,0.42920353982300885,0.6391752577319587,0.7294117647058823,0.7741935483870968,0.19911504424778761,0.4888888888888889,0.5238095238095238,0.5909090909090909,0.27654867256637167,0.488,0.5083333333333333,0.6721311475409836,0.06858407079646017,0.41935483870967744,0.41935483870967744,0.9230769230769231,0.02654867256637168,0.08333333333333333,0.08333333333333333,1.0,,0.46846846846846846,0.5961538461538461,0.05405405405405406,0.16666666666666666,0.02702702702702703,,0.5243362831858407,0.08333333333333333,0.5236524336283186,0.47855,0.5051675675675675,0.12448979591836734,0.13646532438478748,0.07333333333333333,0.2633333333333333,7.255501222493889,23.899999999999995,0.25265188042430087,8.0,18.0,5.0,8.0,2.0,10.0,3.0,5.0,23.0,16.0,4.0,26.0,,1.0,3.0,0.1388888888888889,0.014705882352941176,0.01483679525222552,0.034482758620689655,0.7222222222222222,0.47368421052631576,0.4444444444444444,,1.0,1.0,,,4.0,0.5,1.0,1.0,3.0,0.02631578947368421,1.0,1.0,,,True,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,49379.0,823.0,52.0,1643.0,1636,517.0,358,175.0,3279,92.0,126.0,28.0,38.0,20.0,53.0,29.0,59.0,17.0,41.0,8.0,18.0,36.0,73.0,3.0,10.0,24.0,141.0,238.0,53.0,114.0,60.0,501.0,1881.0,11.0,23.0,6.0,32.0,43.0,71.0,18.0,42.0,16.0,156.0,136.0,146.0,144.0,15.0,1.0,72.0,36.0,23.0,1.0,62.0,19.0,81.0,12.0,7.0,48.0,11.0,3.0,181.0,5.0,8.0,17.0,41.0,60.0,13.0,73.0,2.0,45.0,30.0,15.0,20.0,9.0,14.0,21.0,6.0,3.0,41.0,11.0,17.0,48.0,4.0,6.0,54.0,,4.0,70.0,38.0,1.0,4.0,,4.0,156.0,517.0,7.0,1.0,0.48226950354609927,0.49635036496350365,0.9056603773584906,0.4649122807017544,0.42857142857142855,0.4690265486725664,0.592436974789916,0.4782608695652174,0.6056338028169014,0.6264204545454546,0.5344827586206896,0.6194690265486725,0.6582446808510638,0.5517241379310345,0.6375,0.32386363636363635,0.008771929824561403,0.09663865546218488,0.1349206349206349,0.09433962264150944,0.01694915254237288,0.024390243902439025,22.724795640326974,0.4878048780487805,0.07441016333938294,0.01694915254237288,0.08854166666666667,0.02857142857142857,0.07806191117092867,0.02009273570324575,0.022598870056497175,0.017543859649122806,0.02586206896551724,0.07746478873239436,0.03867403314917127,0.10087719298245613,0.09655172413793103,0.06382978723404255,0.015503875968992248,0.35795454545454547,0.7301587301587301,0.8440366972477065,0.5,0.15056818181818182,0.37735849056603776,0.4166666666666667,0.2,0.16761363636363635,0.4915254237288136,0.5,0.6206896551724138,0.11647727272727272,0.4146341463414634,0.425,1.0,0.20738636363636365,0.4931506849315068,0.4931506849315068,0.8611111111111112,0.10344827586206896,0.336283185840708,0.7368421052631579,0.1592920353982301,0.4444444444444444,0.21238938053097345,0.4166666666666667,0.6818181818181818,0.5,0.538876923076923,0.5081673913043477,0.5288830357142857,0.10133333333333333,0.14559386973180077,0.06387225548902195,0.31137724550898205,6.808823529411764,25.101754385964913,0.3146682897139379,9.0,15.0,1.0,8.0,,2.0,1.0,4.0,15.0,4.0,,1.0,3.0,,1.0,0.044444444444444446,,0.011049723756906077,0.03389830508474576,0.25,0.5172413793103449,0.6,1.0,3.0,0.5,0.3333333333333333,1.0,,0.3333333333333333,2.0,3.0,7.0,0.10344827586206896,0.6666666666666666,1.0,,,True,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,64522.0,1075.0,87.0,2125.0,2110,498.0,384,182.0,4235,119.0,193.0,25.0,39.0,46.0,107.0,63.0,122.0,,,,,,,,,,228.0,422.0,,,152.0,608.0,2321.0,25.0,47.0,,65.0,44.0,88.0,,,45.0,133.0,268.0,188.0,,,,,,35.0,,40.0,20.0,60.0,12.0,8.0,28.0,5.0,7.0,140.0,9.0,54.0,30.0,118.0,164.0,67.0,231.0,16.0,24.0,17.0,7.0,34.0,8.0,16.0,42.0,18.0,12.0,76.0,14.0,37.0,82.0,11.0,15.0,136.0,6.0,1.0,176.0,76.0,21.0,28.0,6.0,28.0,133.0,498.0,5.0,18.0,0.5877192982456141,0.6442307692307693,,,,,0.5402843601895735,0.5319148936170213,0.5,0.5402843601895735,0.5319148936170213,0.5,0.607,0.5909090909090909,0.59375,,,0.08293838862559241,0.11917098445595854,0.11214953271028037,,,24.572649572649574,0.4473684210526316,0.14786967418546365,0.08463949843260188,0.11583011583011583,0.052941176470588235,0.1400189214758751,0.07797029702970297,0.12264150943396226,0.05555555555555555,0.07142857142857142,0.125,0.1598173515981735,0.15303430079155672,0.10256410256410256,0.15625,0.10062893081761007,0.45734597156398105,0.616580310880829,0.7,0.5798319327731093,0.25355450236966826,0.42990654205607476,0.4842105263157895,0.41304347826086957,0.2890995260663507,0.5163934426229508,0.5163934426229508,0.7301587301587301,,,,,,,,,,0.4431818181818182,0.6410256410256411,,,,,0.45734597156398105,,0.49192867298578186,0.5498452380952381,0.46494090909090907,0.15866388308977036,0.15866388308977036,0.1069078947368421,0.21875,7.441706161137441,,0.2343529411764706,20.0,38.0,15.0,40.0,4.0,16.0,3.0,6.0,19.0,22.0,,13.0,,1.0,2.0,0.2711864406779661,0.05714285714285714,0.07456140350877193,0.017241379310344827,0.4642857142857143,0.8085106382978723,0.5263157894736842,,,,,,1.0,,,,1.0,,,,,,True,,,,,,
2440,1610612756,Matt Barnes,Matt Barnes,2440,PHX,72869.0,1214.0,84.0,2424.0,2407,532.0,438,263.0,4831,60.0,92.0,7.0,10.0,22.0,55.0,9.0,26.0,24.0,71.0,3.0,12.0,39.0,106.0,6.0,9.0,17.0,91.0,173.0,63.0,177.0,50.0,421.0,2751.0,17.0,28.0,13.0,55.0,11.0,26.0,12.0,29.0,24.0,82.0,110.0,72.0,174.0,15.0,,106.0,39.0,14.0,,102.0,33.0,135.0,19.0,14.0,68.0,18.0,16.0,303.0,6.0,29.0,39.0,134.0,190.0,40.0,230.0,9.0,29.0,17.0,12.0,46.0,16.0,36.0,27.0,10.0,4.0,73.0,16.0,58.0,100.0,4.0,5.0,61.0,7.0,,70.0,31.0,6.0,12.0,5.0,12.0,82.0,532.0,8.0,6.0,0.6043956043956044,0.6707317073170732,0.9206349206349206,0.3559322033898305,0.41379310344827586,0.3559322033898305,0.5260115606936416,0.6071428571428571,0.4230769230769231,0.53,0.6341463414634146,0.5272727272727272,0.5496083550913838,0.625,0.5774647887323944,0.5057142857142857,,0.08092485549132948,0.06521739130434782,0.14545454545454545,,,16.752387950036738,0.6301369863013698,0.15990453460620524,0.04,0.12956810631229235,0.022388059701492536,0.15188762071992976,0.035246727089627394,0.055762081784386616,0.028409090909090908,0.022598870056497175,0.11560693641618497,0.18315018315018314,0.16326530612244897,0.14767932489451477,0.0625,0.04945054945054945,0.26285714285714284,0.6521739130434783,0.6976744186046512,0.6833333333333333,0.15714285714285714,0.4,0.46808510638297873,0.36363636363636365,0.07428571428571429,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.20285714285714285,0.3380281690140845,0.3380281690140845,0.9166666666666666,0.3028571428571429,0.36792452830188677,0.36792452830188677,0.9230769230769231,0.14634146341463414,0.18181818181818182,0.7,0.21818181818181817,0.25,0.3090909090909091,0.5294117647058824,0.7685714285714286,0.36792452830188677,0.5547484285714286,0.5553333333333332,0.5292536363636363,0.08222811671087533,0.155,0.13064133016627077,0.19477434679334918,5.6699421965317915,24.46553672316384,0.21947194719471946,17.0,22.0,3.0,18.0,5.0,17.0,1.0,5.0,4.0,6.0,1.0,4.0,,,3.0,0.29310344827586204,0.050505050505050504,0.03214285714285714,0.02197802197802198,0.3333333333333333,0.5365853658536586,0.7727272727272727,4.0,6.0,0.46153846153846156,0.6666666666666666,1.0,,0.35294117647058826,2.0,7.0,,0.17073170731707318,0.2857142857142857,0.5,,,True,,,,,,
