EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,FTOffRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,3SecondViolations,OffFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGA,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,BlockedLongMidRange,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveMakes,Fg3aBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,OffensiveGoaltends,Corner3PctBlocked
436,1610612766,Juwan Howard,Juwan Howard,436,CHA,2611.0,44,-18,73,78,20,34,13,151,1.0,1.0,1.0,1.0,,,3.0,7.0,3.0,5.0,,,,,,,,,7.0,13.0,,,,14.0,105,1.0,2.0,,,2.0,2.0,3.0,,,,4.0,10.0,4.0,,2.0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,2.0,,3.0,,3.0,2.0,5.0,,,,,,,2.0,,,2.0,1.0,1.0,4.0,,3.0,,,,,,,,,,,,,4.0,20,,,0.7142857142857143,0.8333333333333334,,,,,,0.5384615384615384,0.5,0.6666666666666666,0.5384615384615384,0.5,0.6666666666666666,0.5384615384615384,0.5,0.6666666666666666,,0.07692307692307693,,0.14285714285714285,16.853932584269664,,,0.14285714285714285,0.07142857142857142,,0.10344827586206896,0.06060606060606061,,0.13333333333333333,,0.2857142857142857,0.2,,,,,,0.07692307692307693,1.0,1.0,,0.5384615384615384,0.42857142857142855,0.5,0.38461538461538464,0.6,0.6,,,,,,0.5,1.0,,,,,,,,,0.07692307692307693,0.4089153846153846,0.5217,0.41206666666666664,,,0.14285714285714285,0.2857142857142857,10.823076923076922,,0.273972602739726,,,,,2.0,1.0,1.0,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200769,1610612766,Shannon Brown,Shannon Brown,200769,CHA,586.0,10,-2,18,19,6,12,2,37,1.0,3.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,23,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,2.0,2.0,,,,,6.0,,1.0,,,1.0,,1.0,,,,,2.0,2.0,,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,6,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,25.0,1.0,,,,0.5,0.14285714285714285,,,,,,,,,1.0,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5343,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2564,1610612766,Boris Diaw,Boris Diaw,2564,CHA,7385.0,123,22,225,223,65,73,30,448,12.0,20.0,1.0,3.0,4.0,5.0,5.0,6.0,4.0,11.0,,,,,,,5.0,,21.0,37.0,4.0,5.0,11.0,65.0,234,2.0,4.0,,,5.0,5.0,8.0,,,5.0,15.0,22.0,20.0,12.0,2.0,,5.0,1.0,12.0,7.0,19.0,5.0,2.0,5.0,3.0,4.0,45.0,5.0,2.0,6.0,1.0,9.0,7.0,16.0,3.0,3.0,3.0,,7.0,5.0,2.0,,2.0,9.0,5.0,2.0,5.0,1.0,19.0,,15.0,3.0,7.0,2.0,7.0,,,5.0,2.0,7.0,5.0,15.0,65,1.0,1.0,0.5238095238095238,0.55,1.0,0.8,,,0.8,0.5675675675675675,0.5,0.625,0.6428571428571429,0.5,0.625,0.6770833333333334,0.5,0.75,0.11904761904761904,0.02702702702702703,0.05,,21.923076923076923,0.7777777777777778,0.14285714285714285,0.07142857142857142,0.06666666666666667,0.06451612903225806,0.06956521739130435,0.06930693069306931,0.05263157894736842,0.1111111111111111,0.05263157894736842,0.08823529411764706,0.1111111111111111,0.03125,,0.125,0.1875,0.7142857142857143,0.47619047619047616,0.6,0.631578947368421,0.5,0.14285714285714285,0.8333333333333334,0.8333333333333334,0.2619047619047619,0.36363636363636365,0.36363636363636365,,,,,0.11904761904761904,0.75,0.3333333333333333,,,,0.625,0.8,,,,0.5952380952380952,0.5022833333333333,0.548875,0.5027125,0.15217391304347827,0.17073170731707318,0.07692307692307693,0.23076923076923078,6.840540540540541,25.78,0.28888888888888886,4.0,,4.0,,,,,,,0.4,0.75,0.8,0.8,1.0,,0.8,1.0,2.0,1.0,,0.07692307692307693,0.11764705882352941,,,2.0,,,,,,,,,,,,True,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,4256.0,71,-2,132,137,20,45,11,269,4.0,11.0,1.0,3.0,,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,6.0,14.0,1.0,2.0,21.0,36.0,150,1.0,3.0,,1.0,3.0,,1.0,1.0,1.0,4.0,7.0,,12.0,3.0,2.0,,1.0,3.0,3.0,1.0,4.0,,1.0,3.0,,,9.0,2.0,2.0,4.0,1.0,7.0,4.0,11.0,1.0,,,,4.0,3.0,2.0,,1.0,6.0,1.0,2.0,6.0,2.0,18.0,1.0,23.0,1.0,10.0,2.0,4.0,,,4.0,,4.0,3.0,7.0,20,2.0,1.0,,,1.0,0.5,,1.0,0.5,0.42857142857142855,0.3333333333333333,,0.46875,0.25,0.75,0.6666666666666666,0.375,0.875,0.125,0.21428571428571427,0.2727272727272727,,22.602739726027398,0.6666666666666666,0.3333333333333333,0.11428571428571428,0.05128205128205128,0.1,0.10909090909090909,0.07272727272727272,0.09523809523809523,,,0.09090909090909091,0.125,0.125,0.1,0.1,0.16666666666666666,0.75,0.6875,0.36363636363636365,0.5,,0.125,1.0,1.0,0.0625,,,0.0625,,,,0.0625,0.75,0.3333333333333333,0.25,,,0.5,,,,0.5,0.8125,0.53204375,0.5800166666666667,0.487875,0.4,0.43478260869565216,0.08333333333333333,0.19444444444444445,2.164285714285714,23.9,0.15151515151515152,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,0.125,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,
201582,1610612766,Alexis Ajinca,Alexis Ajinca,201582,CHA,853.0,14,3,26,26,14,16,3,52,1.0,3.0,,1.0,1.0,2.0,,1.0,2.0,4.0,,,,,,,1.0,,3.0,8.0,,1.0,5.0,11.0,24,,1.0,,1.0,,1.0,5.0,,,3.0,5.0,6.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,3.0,,4.0,1.0,5.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,3.0,,6.0,,1.0,2.0,,,,,,,,5.0,14,1.0,2.0,1.0,1.0,,,,,,0.375,,0.2,0.3333333333333333,,0.2,0.4583333333333333,,0.35714285714285715,0.1111111111111111,0.125,0.3333333333333333,,44.827586206896555,1.0,,0.3,0.1111111111111111,1.0,0.36363636363636365,0.1,0.3333333333333333,,,0.25,0.5,0.25,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,,,0.4444444444444444,0.5,0.5,,,,,0.1111111111111111,0.5,,,,,0.4,0.5,,,,0.4444444444444444,0.4473999999999999,0.5524,0.4231,0.1,0.1111111111111111,,0.45454545454545453,11.4,27.6,0.5384615384615384,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,True,,,,,,,,,
200971,1610612766,Dontell Jefferson,Dontell Jefferson,200971,CHA,590.0,10,-3,19,20,3,5,1,39,2.0,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,15,,,,,,,,,,,,4.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,3,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.25,,,,,,,10.0,,1.0,0.2,0.1111111111111111,0.25,0.2222222222222222,0.1,,,1.0,,,0.3333333333333333,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.6994499999999999,,,0.5,0.5,,,,,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,177987.0,2966,8,5478,5447,1307,1283,673,10925,140.0,312.0,11.0,22.0,33.0,79.0,68.0,147.0,156.0,376.0,13.0,45.0,,5.0,7.0,15.0,151.0,54.0,364.0,835.0,58.0,196.0,213.0,1115.0,5750,36.0,79.0,4.0,20.0,99.0,94.0,210.0,23.0,69.0,91.0,348.0,222.0,506.0,165.0,14.0,15.0,135.0,66.0,382.0,149.0,531.0,105.0,44.0,213.0,35.0,134.0,1211.0,33.0,69.0,166.0,5.0,240.0,50.0,290.0,14.0,121.0,84.0,37.0,136.0,96.0,82.0,10.0,40.0,218.0,39.0,71.0,185.0,10.0,250.0,21.0,264.0,19.0,89.0,40.0,26.0,1.0,1.0,19.0,4.0,27.0,16.0,348.0,1307,30.0,36.0,0.30494505494505497,0.31092436974789917,0.9482758620689655,0.29591836734693877,0.2,0.3333333333333333,0.3149171270718232,0.4359281437125748,0.45569620253164556,0.44761904761904764,0.43743937924345294,0.42424242424242425,0.460573476702509,0.48029772329246934,0.4537037037037037,0.5165165165165165,0.1901066925315228,0.07904191616766468,0.16025641025641027,0.08843537414965986,21.70233152347493,0.6238532110091743,0.031055900621118012,0.08982683982683982,0.017063081695966906,0.10518292682926829,0.09384984025559105,0.019912385503783353,0.018726591760299626,0.02288329519450801,0.011494252873563218,0.06831395348837209,0.06638115631691649,0.12698412698412698,0.10829493087557604,0.0990990990990991,0.027079303675048357,0.5925925925925926,0.3026188166828322,0.44871794871794873,0.5343511450381679,0.2857142857142857,0.1425800193986421,0.46258503401360546,0.5074626865671642,0.3646944713870029,0.4148936170212766,0.41823056300268097,0.04364694471387003,0.28888888888888886,0.28888888888888886,1.0,0.14645974781765275,0.2222222222222222,0.5,0.050505050505050504,,,0.2831541218637993,0.4177215189873418,0.053763440860215055,0.4666666666666667,0.1935483870967742,0.492725509214355,0.4799012327416176,0.45552051282051265,0.46325886792452825,0.08166969147005444,0.09834254143646409,0.08878923766816144,0.31210762331838565,10.105389221556884,27.08724489795918,0.23859072654253377,45.0,16.0,44.0,,3.0,15.0,11.0,,,0.17647058823529413,0.3782051282051282,0.2980132450331126,0.3,0.9333333333333333,0.2962962962962963,0.32592592592592595,15.0,17.0,48.0,6.0,0.029462738301559793,0.031007751937984496,0.02631578947368421,15.0,3.0,0.15151515151515152,3.0,9.0,1.0,0.005076142131979695,22.0,,0.007978723404255319,4.0,0.26666666666666666,1.0,False,1.0,1.0,1.0,2.0,0.00510204081632653,0.006622516556291391,,,
101118,1610612766,Sean May,Sean May,101118,CHA,16072.0,268,-86,485,485,89,78,54,970,9.0,22.0,3.0,10.0,4.0,4.0,1.0,11.0,22.0,50.0,,,,,,,,,32.0,83.0,,,13.0,77.0,528,3.0,15.0,,,8.0,9.0,16.0,,,5.0,23.0,46.0,18.0,,6.0,,,9.0,8.0,2.0,10.0,1.0,1.0,5.0,1.0,2.0,22.0,16.0,7.0,31.0,3.0,41.0,18.0,59.0,1.0,5.0,2.0,3.0,9.0,5.0,10.0,1.0,4.0,19.0,3.0,14.0,27.0,4.0,15.0,2.0,18.0,2.0,10.0,,3.0,,,3.0,,3.0,1.0,23.0,89,,,0.71875,0.7931034482758621,,,,,,0.3855421686746988,0.2,0.5625,0.3855421686746988,0.2,0.5625,0.4230769230769231,0.25,0.6388888888888888,,0.10843373493975904,0.22727272727272727,0.36363636363636365,20.036429872495447,0.47368421052631576,0.23076923076923078,0.18452380952380953,0.07729468599033816,0.11290322580645161,0.16521739130434782,0.06938775510204082,0.05813953488372093,0.08108108108108109,0.09523809523809523,0.15789473684210525,0.21428571428571427,0.18840579710144928,0.05714285714285714,0.18518518518518517,0.023809523809523808,0.3333333333333333,0.26506024096385544,0.4090909090909091,0.5294117647058824,0.4444444444444444,0.13253012048192772,0.09090909090909091,0.14285714285714285,0.6024096385542169,0.44,0.44,,,,,,0.6666666666666666,0.3,,,,0.25,1.0,,,,0.26506024096385544,0.43558915662650605,0.5318583333333333,0.4195375,0.10989010989010989,0.10989010989010989,0.1038961038961039,0.2987012987012987,12.678313253012048,,0.18350515463917524,,,,1.0,,1.0,1.0,,0.07692307692307693,,0.8636363636363636,,,,,,2.0,1.0,4.0,1.0,0.02631578947368421,0.047619047619047616,,,1.0,,,,,,,,,,,,False,,,,,,,,,
101204,1610612766,Dwayne Jones,Dwayne Jones,101204,CHA,3147.0,52,2,95,98,39,42,14,193,3.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,4.0,7.0,,,4.0,12.0,98,1.0,3.0,,,3.0,1.0,1.0,,,1.0,3.0,6.0,2.0,,2.0,,,2.0,,,,,,,,,,4.0,,5.0,1.0,6.0,6.0,12.0,1.0,,,,3.0,,1.0,,3.0,4.0,1.0,3.0,6.0,,5.0,,6.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,39,1.0,1.0,0.75,1.0,,,,,,0.5714285714285714,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,1.0,0.6,0.375,0.75,,0.2857142857142857,0.3333333333333333,,12.499999999999998,0.75,0.3333333333333333,0.15151515151515152,0.13333333333333333,,0.13513513513513514,0.12195121951219512,0.09090909090909091,0.5,,0.2727272727272727,0.16666666666666666,,,,1.0,1.0,0.8571428571428571,0.5,0.75,0.6666666666666666,0.14285714285714285,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,,,,1.0,1.0,,,,0.8571428571428571,0.4837857142857143,0.42579999999999996,0.1581,0.2222222222222222,0.2222222222222222,0.25,0.25,1.7285714285714284,,0.4105263157894737,,,,1.0,1.0,,1.0,,0.16666666666666666,1.0,,,,,,,1.0,1.0,,,0.09090909090909091,0.125,,,1.0,,,,,,,,,,,,False,,,,1.0,,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,104140.0,1736,-54,3178,3174,935,924,414,6352,78.0,160.0,6.0,16.0,23.0,52.0,20.0,62.0,47.0,122.0,17.0,44.0,2.0,6.0,2.0,13.0,183.0,51.0,145.0,344.0,93.0,227.0,192.0,761.0,3396,14.0,40.0,10.0,26.0,66.0,42.0,103.0,19.0,64.0,90.0,231.0,40.0,250.0,240.0,,5.0,178.0,48.0,174.0,57.0,231.0,32.0,25.0,79.0,23.0,72.0,519.0,9.0,28.0,66.0,4.0,98.0,15.0,113.0,1.0,39.0,17.0,22.0,67.0,44.0,44.0,6.0,23.0,111.0,33.0,47.0,122.0,7.0,156.0,11.0,213.0,8.0,70.0,27.0,2.0,,,1.0,1.0,2.0,,231.0,935,21.0,26.0,0.13793103448275862,0.13793103448275862,0.8602150537634409,0.40969162995594716,0.38461538461538464,0.296875,0.4189189189189189,0.42151162790697677,0.35,0.4077669902912621,0.4982486865148862,0.4393939393939394,0.4221556886227545,0.5610859728506787,0.4647887323943662,0.5375586854460094,0.3975481611208406,0.13953488372093023,0.20625,0.11290322580645161,21.062670299727518,0.6036036036036037,0.038834951456310676,0.06346153846153846,0.008579599618684462,0.07017543859649122,0.06532314107018763,0.009688581314878892,0.011467889908256881,0.003952569169960474,0.008333333333333333,0.0653950953678474,0.041666666666666664,0.07579462102689487,0.07364341085271318,0.06382978723404255,0.003787878787878788,,0.28021015761821366,0.4875,0.6141732283464567,0.19230769230769232,0.1085814360770578,0.3225806451612903,0.36363636363636365,0.2136602451838879,0.38524590163934425,0.41228070175438597,0.07705779334500876,0.38636363636363635,0.38636363636363635,1.0,0.3204903677758319,0.24242424242424243,0.375,0.09090909090909091,0.3333333333333333,1.0,0.31137724550898205,0.4423076923076923,0.07784431137724551,0.15384615384615385,0.30538922155688625,0.6777583187390543,0.4956593085106383,0.4759907407407408,0.4867925465838509,0.11477987421383648,0.1724137931034483,0.08672798948751642,0.3035479632063075,8.155813953488376,26.107929515418515,0.29421019509125235,76.0,17.0,76.0,1.0,5.0,7.0,2.0,,0.008064516129032258,,0.10638297872340426,0.41530054644808745,0.4222222222222222,0.8289473684210527,0.3333333333333333,0.42696629213483145,8.0,5.0,22.0,1.0,0.012626262626262626,0.007352941176470588,0.024193548387096774,20.0,2.0,0.30303030303030304,,39.0,3.0,0.013043478260869565,18.0,,0.06557377049180328,8.0,0.4,0.875,False,,3.0,,2.0,0.013215859030837005,0.01639344262295082,0.16666666666666666,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,155907.0,2598,54,4809,4810,1090,1075,581,9619,303.0,542.0,40.0,86.0,62.0,111.0,14.0,42.0,27.0,82.0,25.0,84.0,2.0,9.0,7.0,20.0,45.0,7.0,344.0,666.0,38.0,129.0,344.0,1146.0,5013,41.0,93.0,3.0,13.0,132.0,65.0,127.0,9.0,27.0,126.0,283.0,344.0,344.0,111.0,44.0,,45.0,100.0,142.0,43.0,185.0,28.0,15.0,99.0,18.0,25.0,413.0,81.0,122.0,259.0,53.0,434.0,108.0,542.0,17.0,121.0,59.0,62.0,71.0,40.0,71.0,9.0,31.0,142.0,27.0,79.0,204.0,36.0,377.0,47.0,431.0,45.0,197.0,34.0,62.0,1.0,1.0,56.0,3.0,63.0,33.0,283.0,1090,18.0,30.0,0.5,0.5341614906832298,0.9736842105263158,0.29457364341085274,0.23076923076923078,0.3333333333333333,0.29457364341085274,0.5165165165165165,0.44086021505376344,0.5118110236220472,0.5044025157232704,0.42924528301886794,0.5097402597402597,0.5807106598984771,0.5196850393700787,0.6211453744493393,0.16226415094339622,0.15015015015015015,0.17343173431734318,0.14285714285714285,20.51001821493625,0.5,0.363013698630137,0.15938461538461537,0.0481283422459893,0.20032840722495895,0.17054610564010744,0.045706371191135735,0.058666666666666666,0.0469208211143695,0.03547297297297297,0.12116316639741519,0.20243902439024392,0.16946308724832215,0.19106699751861042,0.21844660194174756,0.05501618122977346,0.5238095238095238,0.6817610062893081,0.559040590405904,0.6763392857142857,0.49834983498349833,0.052830188679245285,0.3333333333333333,0.3888888888888889,0.10314465408805032,0.32926829268292684,0.32926829268292684,0.10566037735849057,0.2976190476190476,0.2976190476190476,0.96,0.05660377358490566,0.8113207547169812,0.46511627906976744,0.08490566037735849,0.2222222222222222,1.0,0.7207792207792207,0.5585585585585585,0.12987012987012986,0.35,0.045454545454545456,0.8440251572327044,0.5584515094339622,0.5534642857142856,0.551551948051948,0.2113564668769716,0.24083129584352078,0.11518324607329843,0.2469458987783595,2.9759759759759747,24.237984496124028,0.22665834892909129,13.0,2.0,13.0,9.0,8.0,10.0,17.0,1.0,0.05421686746987952,0.21428571428571427,0.6666666666666666,0.28888888888888886,0.28888888888888886,1.0,0.2857142857142857,0.28888888888888886,41.0,18.0,12.0,2.0,0.037267080745341616,0.037267080745341616,0.037267080745341616,4.0,15.0,0.03773584905660377,3.0,3.0,4.0,0.03007518796992481,2.0,4.0,,1.0,0.25,1.0,False,,,,1.0,,,0.35,1.0,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,19332.0,322,-55,564,566,115,167,71,1130,22.0,46.0,9.0,19.0,3.0,7.0,10.0,28.0,6.0,19.0,,,,,,,,,38.0,93.0,,,17.0,93.0,636,10.0,21.0,,,23.0,8.0,17.0,,,2.0,18.0,46.0,30.0,,16.0,,,8.0,7.0,,7.0,,,6.0,,1.0,14.0,23.0,10.0,27.0,4.0,41.0,30.0,71.0,5.0,5.0,4.0,1.0,6.0,4.0,12.0,1.0,2.0,18.0,1.0,29.0,60.0,4.0,22.0,,30.0,,13.0,2.0,15.0,,,10.0,5.0,15.0,11.0,18.0,115,5.0,2.0,0.6052631578947368,0.7666666666666667,,,,,,0.40860215053763443,0.47619047619047616,0.47058823529411764,0.40860215053763443,0.47619047619047616,0.47058823529411764,0.4305555555555556,0.5,0.45,,0.08602150537634409,0.13043478260869565,0.07142857142857142,19.20731707317073,0.3333333333333333,0.2,0.15789473684210525,0.10648148148148148,0.14084507042253522,0.15289256198347106,0.11026615969581749,0.20270270270270271,0.07936507936507936,0.0379746835443038,0.17857142857142858,0.16666666666666666,0.13432835820895522,0.14893617021276595,0.125,0.10638297872340426,0.7333333333333333,0.4946236559139785,0.4782608695652174,0.55,0.5909090909090909,0.3010752688172043,0.35714285714285715,0.38461538461538464,0.20430107526881722,0.3157894736842105,0.3157894736842105,,,,,,0.9047619047619048,0.47368421052631576,,,,0.4117647058823529,0.42857142857142855,,,,0.4946236559139785,0.4782591397849462,0.5651809523809525,0.4708999999999999,0.12264150943396226,0.12264150943396226,0.24731182795698925,0.1935483870967742,6.495698924731184,,0.20390070921985815,,,,1.0,3.0,2.0,4.0,2.0,0.058823529411764705,0.5,0.8333333333333334,,,,,,3.0,6.0,2.0,,0.1276595744680851,0.16129032258064516,0.0625,,3.0,,,,,,,1.0,,,,,False,,,,,,,0.1111111111111111,,
200747,1610612766,Adam Morrison,Adam Morrison,200747,CHA,39999.0,667,-96,1205,1199,331,426,146,2404,4.0,14.0,1.0,4.0,2.0,4.0,16.0,38.0,25.0,67.0,13.0,30.0,,2.0,6.0,10.0,62.0,26.0,45.0,119.0,31.0,92.0,16.0,199.0,1349,3.0,12.0,1.0,6.0,10.0,10.0,27.0,11.0,36.0,4.0,57.0,46.0,44.0,87.0,2.0,,62.0,8.0,29.0,9.0,38.0,6.0,3.0,16.0,6.0,7.0,85.0,13.0,14.0,35.0,7.0,56.0,16.0,72.0,3.0,9.0,5.0,4.0,14.0,10.0,15.0,2.0,4.0,29.0,4.0,36.0,73.0,3.0,25.0,4.0,21.0,1.0,7.0,2.0,4.0,,,4.0,,4.0,1.0,57.0,331,7.0,2.0,0.5111111111111111,0.5227272727272727,0.9354838709677419,0.33695652173913043,0.16666666666666666,0.3055555555555556,0.33695652173913043,0.37815126050420167,0.25,0.37037037037037035,0.43364928909952605,0.25,0.42063492063492064,0.45,0.2631578947368421,0.4307692307692308,0.43601895734597157,0.06722689075630252,0.42857142857142855,0.05263157894736842,18.10909090909091,0.4827586206896552,0.1320754716981132,0.08663366336633663,0.030660377358490566,0.10606060606060606,0.0914179104477612,0.026929982046678635,0.033783783783783786,0.04310344827586207,0.01875,0.0641025641025641,0.12244897959183673,0.08666666666666667,0.10843373493975904,0.10204081632653061,0.024793388429752067,0.25,0.06635071090047394,0.2857142857142857,0.5,0.5,0.18009478672985782,0.42105263157894735,0.4444444444444444,0.3175355450236967,0.373134328358209,0.373134328358209,0.14218009478672985,0.43333333333333335,0.43333333333333335,0.9230769230769231,0.2938388625592417,0.2222222222222222,0.25,0.1111111111111111,,,0.06349206349206349,0.5,0.15873015873015872,0.6,0.4126984126984127,0.5023696682464455,0.4554604265402844,0.45843235294117646,0.4324039682539682,0.03669724770642202,0.056,0.05025125628140704,0.2864321608040201,13.576470588235294,25.35760869565218,0.27468879668049795,18.0,5.0,18.0,1.0,6.0,,10.0,,0.02857142857142857,0.375,0.6,0.2903225806451613,0.29508196721311475,0.9444444444444444,0.19230769230769232,0.2903225806451613,1.0,2.0,1.0,2.0,0.015037593984962405,0.010526315789473684,0.02631578947368421,4.0,6.0,0.2222222222222222,,6.0,1.0,0.010752688172043012,1.0,,,1.0,0.25,1.0,False,,1.0,1.0,,0.010869565217391304,0.016129032258064516,,,
