EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,on
101165,1610612746,Alex Acker,Alex Acker,101165,LAC,3840.0,64,-18,128,131,36,33,12,259,1.0,5,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,12,2.0,5.0,2.0,12,137,2.0,1.0,2.0,2.0,1,1.0,4.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1,4.0,5,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,36,1.0,1.0,1.0,0.4,0.4,0.16666666666666666,0.29411764705882354,0.3333333333333333,0.25,0.29411764705882354,15.107913669064748,0.6666666666666666,0.14285714285714285,0.020833333333333332,0.025,0.11764705882352941,0.017543859649122806,0.05263157894736842,0.05555555555555555,0.13333333333333333,0.07142857142857142,0.08333333333333333,1.0,0.29411764705882354,0.2,0.2,1.0,0.058823529411764705,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5882352941176471,0.3333333333333333,0.48875,0.606375,0.40569999999999995,0.05555555555555555,0.07692307692307693,0.16666666666666666,10.858333333333334,24.36,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,37456.0,624,-140,1163,1179,282,254,154,2342,35.0,63,28.0,62.0,10.0,37.0,,,,,2.0,,77.0,162,,2.0,28.0,182,1294,39.0,,5.0,53.0,29,1.0,96.0,,1.0,,17.0,4.0,21.0,4.0,,7.0,46.0,16.0,38.0,2.0,59.0,97,56.0,153,4.0,14.0,4.0,12.0,17.0,5.0,29.0,5.0,43.0,62.0,4.0,33.0,43.0,20.0,35.0,27.0,35.0,19.0,4.0,282,0.6233766233766234,0.8135593220338984,,,,0.47530864197530864,0.4695121951219512,0.4945652173913043,0.6309523809523809,0.012195121951219513,15.883668903803132,0.41379310344827586,0.07142857142857142,0.1372093023255814,0.08207343412526998,0.125,0.15245009074410162,0.09137055837563451,0.07792207792207792,0.13761467889908258,0.1568627450980392,0.05555555555555555,0.5428571428571428,0.38414634146341464,0.5555555555555556,0.6730769230769231,0.45714285714285713,0.3780487804878049,0.22560975609756098,0.2702702702702703,0.2777777777777778,0.9,,,,,0.012195121951219513,,,,0.717948717948718,,,0.39634146341463417,,0.46954601226993875,0.5476281249999999,0.5000827586206897,0.11049723756906077,0.11173184357541899,0.29120879120879123,7.31111111111111,47.8,0.24247635425623387,19.0,9.0,14.0,32.0,1.0,24.0,14.0,8.0,36.0,58.0,36.0,1.0,14.0,8.0,2.0,25.0,13.0,10.0,6.0,7.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,6.0,1.0,36.0,2.0,3.0,0.6153846153846154,0.4827586206896552,0.6153846153846154,0.4666666666666667,0.4864864864864865,0.08641975308641975,0.1746031746031746,0.03225806451612903,0.02702702702702703,0.2765957446808511,0.2066115702479339,0.06837606837606838,0.09375,0.05263157894736842,0.10457516339869281,0.15428571428571428,0.21518987341772153,0.19047619047619047,0.5161290322580645,0.5333333333333333,0.71875,0.6785714285714286,0.10526315789473684,0.4666666666666667,0.6428571428571429,0.03333333333333333,0.1978021978021978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,88771.0,1480,-183,2895,2876,829,726,325,5771,87.0,179,11.0,95.0,47.0,138.0,4.0,17.0,8.0,52.0,175.0,8.0,159.0,412,56.0,192.0,99.0,585,3155,21.0,10.0,,21.0,114,79.0,50.0,75.0,172.0,52.0,268.0,65.0,333.0,47.0,18.0,72.0,731.0,6.0,26.0,,100.0,135,32.0,167,9.0,69.0,33.0,83.0,46.0,17.0,129.0,34.0,62.0,121.0,8.0,107.0,123.0,43.0,28.0,18.0,28.0,18.0,1.0,829,0.15723270440251572,0.16025641025641027,0.44642857142857145,0.2916666666666667,0.2962962962962963,0.3859223300970874,0.402317880794702,0.4405487804878049,0.3387096774193548,0.31788079470198677,23.990208078335375,0.6434108527131783,,0.09930486593843098,0.025717111770524232,0.01639344262295082,0.10075757575757575,0.023238925199709513,0.02894736842105263,0.016233766233766232,0.12121212121212122,0.026706231454005934,0.6428571428571429,0.29635761589403975,0.4860335195530726,0.5918367346938775,0.22988505747126436,0.15728476821192053,0.22847682119205298,0.34057971014492755,0.34306569343065696,0.06382978723404255,0.028145695364238412,0.23529411764705882,0.23529411764705882,0.5,0.2897350993377483,0.29714285714285715,0.29714285714285715,0.4423076923076923,0.3548387096774194,0.25806451612903225,0.04145077720207254,0.6142384105960265,0.3023255813953488,0.4937246666666667,0.5109962962962964,0.46952853403141365,0.0703125,0.09641255605381166,0.035897435897435895,8.29611650485437,25.98177083333334,0.28635578583765114,7.0,23.0,49.0,25.0,71.0,9.0,45.0,42.0,210.0,268.0,6.0,3.0,42.0,160.0,36.0,33.0,2.0,36.0,23.0,66.0,1.0,5.0,8.0,3.0,2.0,9.0,16.0,5.0,5.0,,210.0,15.0,13.0,0.42857142857142855,0.39473684210526316,0.3387096774193548,0.43523316062176165,0.48598130841121495,0.10194174757281553,0.1787709497206704,0.09473684210526316,0.007246376811594203,0.02666666666666667,0.10543130990415335,0.03225806451612903,0.018276762402088774,0.017241379310344827,0.05099150141643059,0.1276595744680851,0.10300429184549356,0.1125,0.2631578947368421,0.29069767441860467,0.08,0.6363636363636364,0.14285714285714285,0.2538860103626943,0.46938775510204084,0.36787564766839376,0.358974358974359,2.0,1.0,1.0,25.0,1.0,26.0,93.0,5.0,10.0,8.0,2.0,3.0,0.1,0.3291139240506329,0.06451612903225806,0.125,1.0,0.125,0.352112676056338,0.010309278350515464,,,,,,,,,,,,,,,True
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,160605.0,2677,-459,5144,5140,1471,1333,599,10284,177.0,306,33.0,73.0,79.0,185.0,25.0,49.0,16.0,106.0,288.0,19.0,280.0,564,131.0,337.0,299.0,1252,5753,55.0,21.0,13.0,78.0,173,96.0,294.0,351.0,282.0,106.0,149.0,66.0,215.0,41.0,25.0,49.0,496.0,9.0,35.0,1.0,116.0,156,45.0,201,16.0,78.0,36.0,75.0,89.0,30.0,164.0,42.0,88.0,172.0,23.0,308.0,350.0,140.0,29.0,11.0,35.0,17.0,,1471,0.525,0.5384615384615384,0.8931297709923665,0.3887240356083086,0.3957703927492447,0.49645390070921985,0.5288568257491676,0.5887939221272555,0.46987951807228917,0.37402885682574916,20.819756474018178,0.4573170731707317,0.006666666666666667,0.06531531531531531,0.019273127753303965,0.01507537688442211,0.06473594548551959,0.018234562784915042,0.03474320241691843,0.018072289156626505,0.049528301886792456,0.0387409200968523,0.4857142857142857,0.33962264150943394,0.5784313725490197,0.686046511627907,0.519774011299435,0.08102108768035517,0.20532741398446172,0.42702702702702705,0.42934782608695654,0.569620253164557,0.05438401775804662,0.5102040816326531,0.5319148936170213,0.96,0.3196448390677026,0.3680555555555556,0.3706293706293706,0.8773584905660378,0.4342105263157895,0.25,0.05947955390334572,0.7136514983351832,0.375886524822695,0.5262235458612975,0.511406923076923,0.5177815589353615,0.13932806324110672,0.20771513353115728,0.06230031948881789,7.698049645390072,25.888130563798235,0.2859642301710731,13.0,58.0,103.0,24.0,80.0,25.0,87.0,123.0,411.0,266.0,14.0,6.0,58.0,79.0,21.0,36.0,4.0,42.0,24.0,45.0,4.0,17.0,4.0,4.0,5.0,30.0,41.0,10.0,8.0,,411.0,19.0,34.0,0.45454545454545453,0.5028901734104047,0.4276315789473684,0.5353159851301115,0.6122754491017964,0.10283687943262411,0.1568627450980392,0.1232876712328767,0.005405405405405406,0.024242424242424242,0.06293706293706294,0.008714596949891068,0.011510791366906475,,0.0565149136577708,0.08251748251748252,0.05314009661835749,0.08860759493670886,0.3287671232876712,0.375,0.4166666666666667,0.3939393939393939,0.38461538461538464,0.3828996282527881,0.5631067961165048,0.29739776951672864,0.3282747603833866,2.0,5.0,4.0,33.0,5.0,38.0,42.0,15.0,7.0,15.0,1.0,1.0,0.23809523809523808,0.3958333333333333,0.02631578947368421,0.21052631578947367,1.0,0.3125,0.4125,0.0029585798816568047,1.0,4.0,6.0,4.0,2.0,0.011869436201780416,0.04081632653061224,0.006944444444444444,0.5,1.0,,,,,True
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,26189.0,436,-115,838,844,214,208,81,1682,45.0,76,17.0,47.0,9.0,24.0,,,,,,,75.0,147,,,18.0,168,975,22.0,,2.0,22.0,29,,110.0,,,,7.0,9.0,16.0,9.0,,1.0,41.0,6.0,21.0,,47.0,74,27.0,101,4.0,5.0,2.0,32.0,14.0,14.0,46.0,13.0,38.0,52.0,5.0,29.0,32.0,18.0,24.0,18.0,24.0,13.0,,214,0.7333333333333333,0.8088235294117647,,,,0.5102040816326531,0.5102040816326531,0.525,0.4583333333333333,,22.103004291845494,0.6956521739130435,,0.15932203389830507,0.07749077490774908,0.06896551724137931,0.17333333333333334,0.07541899441340782,0.12359550561797752,0.06578947368421052,0.13333333333333333,0.06451612903225806,0.5416666666666666,0.5170068027210885,0.5921052631578947,0.6521739130434783,0.7555555555555555,0.3197278911564626,0.16326530612244897,0.375,0.375,1.0,,,,,,,,,0.7727272727272727,,,0.5170068027210885,,0.48658163265306137,0.5588611111111113,0.4703275862068966,0.11320754716981132,0.11320754716981132,0.13095238095238096,5.485714285714285,,0.2553699284009546,7.0,8.0,11.0,21.0,,10.0,12.0,2.0,26.0,40.0,14.0,,10.0,6.0,,18.0,9.0,3.0,,18.0,,1.0,6.0,3.0,3.0,6.0,1.0,,6.0,1.0,26.0,1.0,1.0,0.45454545454545453,0.41379310344827586,0.45454545454545453,0.41379310344827586,0.41935483870967744,0.06802721088435375,0.09210526315789473,0.06382978723404255,,0.36,0.225,0.041666666666666664,0.06363636363636363,0.09090909090909091,0.12380952380952381,0.20869565217391303,0.17543859649122806,0.34782608695652173,0.44680851063829785,0.4772727272727273,0.5714285714285714,0.4117647058823529,,0.3793103448275862,0.7272727272727273,,0.15476190476190477,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201446,1610612746,Mike Taylor,Mike Taylor,201446,LAC,21841.0,364,-98,698,704,230,191,85,1402,20.0,53,3.0,34.0,13.0,19.0,1.0,2.0,1.0,6.0,14.0,1.0,43.0,106,7.0,16.0,29.0,136,803,7.0,2.0,,9.0,32,6.0,20.0,12.0,10.0,5.0,34.0,14.0,48.0,12.0,2.0,12.0,110.0,,12.0,,17.0,30,12.0,42,6.0,20.0,11.0,21.0,15.0,10.0,36.0,12.0,17.0,42.0,2.0,32.0,39.0,13.0,,,,,,230,0.23255813953488372,0.23809523809523808,0.5714285714285714,0.4375,0.46153846153846156,0.4056603773584906,0.4385245901639344,0.4857142857142857,0.45,0.13114754098360656,22.082810539523212,0.5833333333333334,,0.07657657657657657,0.04780876494023904,,0.0970873786407767,0.03773584905660377,0.0425531914893617,,0.047619047619047616,0.10526315789473684,,0.4344262295081967,0.37735849056603776,0.4444444444444444,0.2,0.2786885245901639,0.1557377049180328,0.6842105263157895,0.6842105263157895,0.3076923076923077,0.01639344262295082,0.5,0.5,1.0,0.11475409836065574,0.42857142857142855,0.42857142857142855,0.5,0.3333333333333333,0.1111111111111111,0.02631578947368421,0.5655737704918032,0.5,0.5046399159663866,0.47434375,0.5164337837837838,0.09848484848484848,0.11206896551724138,0.0661764705882353,6.24433962264151,30.11875,0.32951289398280803,1.0,8.0,19.0,10.0,5.0,3.0,14.0,10.0,47.0,66.0,2.0,3.0,11.0,17.0,5.0,13.0,,9.0,4.0,11.0,,1.0,2.0,3.0,,3.0,8.0,,,,47.0,4.0,7.0,0.42857142857142855,0.4375,0.5,0.4868421052631579,0.5222222222222223,0.10377358490566038,0.1509433962264151,0.08823529411764706,,,0.14942528735632185,0.07352941176470588,0.033707865168539325,,0.09302325581395349,0.0821917808219178,0.140625,0.17391304347826086,0.29411764705882354,0.3225806451612903,0.2,0.3333333333333333,,0.5,0.42105263157894735,0.13157894736842105,0.34558823529411764,1.0,,1.0,3.0,1.0,3.0,9.0,3.0,5.0,,,,0.5,0.5,0.1111111111111111,1.0,1.0,,0.6,,,,,,,,,,,,1.0,,,,True
2410,1610612746,Fred Jones,Fred Jones,2410,LAC,60754.0,1013,-163,1927,1950,607,553,215,3877,33.0,64,4.0,14.0,10.0,37.0,11.0,29.0,9.0,26.0,74.0,7.0,49.0,115,37.0,103.0,55.0,264,2233,7.0,8.0,4.0,20.0,30,36.0,48.0,111.0,70.0,26.0,92.0,41.0,133.0,27.0,14.0,30.0,307.0,9.0,6.0,,47.0,70,15.0,85,1.0,37.0,7.0,31.0,20.0,9.0,51.0,14.0,45.0,84.0,4.0,53.0,65.0,31.0,6.0,4.0,6.0,2.0,,607,0.4897959183673469,0.4897959183673469,1.0,0.3592233009708738,0.37373737373737376,0.4260869565217391,0.4793577981651376,0.5344129554655871,0.5882352941176471,0.4724770642201835,13.688562241616903,0.6078431372549019,,0.06994047619047619,0.009538950715421303,0.03557312252964427,0.07885714285714286,0.017006802721088437,0.01568627450980392,0.04,0.053691275167785234,0.008928571428571428,0.3333333333333333,0.29357798165137616,0.515625,0.5789473684210527,0.42424242424242425,0.06422018348623854,0.16972477064220184,0.2702702702702703,0.29411764705882354,0.7,0.13302752293577982,0.3793103448275862,0.39285714285714285,1.0,0.3394495412844037,0.35135135135135137,0.35135135135135137,1.0,0.26666666666666666,0.4666666666666667,0.13636363636363635,0.7660550458715596,0.37142857142857144,0.5232051401869157,0.5333714285714285,0.49218333333333336,0.128099173553719,0.22302158273381295,0.07575757575757576,7.345217391304348,26.01359223300971,0.31499740529320186,1.0,8.0,13.0,6.0,27.0,2.0,13.0,25.0,78.0,50.0,,4.0,10.0,52.0,10.0,22.0,1.0,30.0,8.0,22.0,1.0,4.0,,1.0,2.0,7.0,5.0,1.0,1.0,1.0,78.0,12.0,4.0,0.2857142857142857,0.43333333333333335,0.5333333333333333,0.4015151515151515,0.4875,0.08695652173913043,0.109375,,0.08108108108108109,0.013513513513513514,0.10837438423645321,0.0070921985815602835,0.004291845493562232,0.018867924528301886,0.04602510460251046,0.09859154929577464,0.10273972602739725,0.12280701754385964,0.42857142857142855,0.42857142857142855,0.5,0.25,,0.19696969696969696,0.6153846153846154,0.4090909090909091,0.29545454545454547,1.0,2.0,4.0,7.0,4.0,9.0,,1.0,3.0,,,1.0,0.5,0.25,0.06666666666666667,0.5714285714285714,1.0,0.2222222222222222,0.25925925925925924,,,1.0,,,,0.009708737864077669,0.034482758620689655,,,,,,,,True
948,1610612746,Marcus Camby,Marcus Camby,948,LAC,81671.0,1361,-180,2625,2612,721,657,297,5237,116.0,176,66.0,66.0,48.0,123.0,,,,1.0,2.0,,183.0,365,1.0,2.0,93.0,462,2826,84.0,,22.0,120.0,93,1.0,250.0,3.0,2.0,1.0,87.0,5.0,92.0,5.0,,10.0,189.0,28.0,86.0,,280.0,380,114.0,494,12.0,41.0,17.0,46.0,24.0,16.0,70.0,17.0,61.0,90.0,4.0,95.0,127.0,56.0,83.0,66.0,83.0,47.0,1.0,721,0.6830601092896175,0.8802816901408451,1.0,0.5,0.5,0.5013698630136987,0.502724795640327,0.5435294117647059,0.6185567010309279,0.005449591280653951,16.700404858299596,0.6571428571428571,,0.29075804776739356,0.08977035490605428,0.1033210332103321,0.2827140549273021,0.09275834011391375,0.09826589595375723,0.1059322033898305,0.3169642857142857,0.07228915662650602,0.5662650602409639,0.47956403269754766,0.6590909090909091,0.7073170731707317,0.6120689655172413,0.17983651226158037,0.335149863760218,0.3902439024390244,0.39344262295081966,0.8958333333333334,,,,,0.005449591280653951,0.5,0.5,1.0,0.7857142857142857,,,0.48501362397820164,0.5,0.48785040871934604,0.5515591549295775,0.473393085106383,0.13592233009708737,0.13658536585365855,0.2597402597402597,7.861917808219179,25.7,0.27466666666666667,40.0,28.0,45.0,19.0,1.0,49.0,47.0,38.0,132.0,116.0,82.0,,16.0,62.0,15.0,70.0,30.0,24.0,7.0,30.0,1.0,4.0,5.0,10.0,16.0,11.0,13.0,,17.0,,132.0,8.0,13.0,0.5833333333333334,0.5053763440860215,0.5833333333333334,0.5,0.5546218487394958,0.043835616438356165,0.06818181818181818,0.045454545454545456,0.008130081300813009,0.4225352112676056,0.2545454545454545,0.09881422924901186,0.07520891364902507,0.08571428571428572,0.24695121951219512,0.31143552311435524,0.28780487804878047,0.15714285714285714,0.2878787878787879,0.30158730158730157,0.5789473684210527,0.6060606060606061,0.075,0.4787234042553192,0.6222222222222222,0.010638297872340425,0.2857142857142857,,,,,,,,5.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,True
200776,1610612746,Mardy Collins,Mardy Collins,200776,LAC,33312.0,555,-81,1059,1066,267,250,128,2125,33.0,61,11.0,52.0,6.0,18.0,3.0,9.0,,1.0,6.0,1.0,57.0,131,4.0,15.0,16.0,142,1190,16.0,1.0,,15.0,31,3.0,36.0,12.0,5.0,1.0,68.0,15.0,83.0,9.0,6.0,19.0,181.0,7.0,13.0,,26.0,46,20.0,66,3.0,18.0,12.0,23.0,14.0,5.0,37.0,8.0,20.0,47.0,6.0,21.0,25.0,10.0,7.0,5.0,7.0,2.0,,267,0.3157894736842105,0.33962264150943394,1.0,0.26666666666666666,0.2857142857142857,0.4351145038167939,0.4315068493150685,0.45222929936305734,0.4411764705882353,0.10273972602739725,15.990057995028996,0.6216216216216216,,0.07027027027027027,0.034574468085106384,0.0660377358490566,0.08300395256916997,0.04149377593360996,0.058394160583941604,0.08235294117647059,0.07368421052631578,0.04918032786885246,0.2857142857142857,0.4178082191780822,0.5409836065573771,0.717391304347826,0.3939393939393939,0.3561643835616438,0.1232876712328767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06164383561643835,0.3333333333333333,0.3333333333333333,1.0,0.0410958904109589,0.16666666666666666,0.16666666666666666,1.0,0.6470588235294118,0.058823529411764705,,0.5205479452054794,0.2,0.49897310344827567,0.5131909090909091,0.4579742424242424,0.06535947712418301,0.07246376811594203,0.1056338028169014,5.809923664122136,26.533333333333335,0.2521246458923513,5.0,4.0,11.0,18.0,3.0,6.0,11.0,5.0,30.0,78.0,8.0,1.0,16.0,39.0,10.0,16.0,4.0,6.0,4.0,18.0,1.0,,2.0,2.0,2.0,3.0,4.0,,2.0,,30.0,3.0,3.0,0.375,0.3548387096774194,0.4411764705882353,0.36764705882352944,0.38461538461538464,0.12213740458015267,0.2459016393442623,0.019230769230769232,,0.12121212121212122,0.11764705882352941,0.01834862385321101,0.023076923076923078,,0.05223880597014925,0.0851063829787234,0.10638297872340426,0.14285714285714285,0.34615384615384615,0.35294117647058826,0.16666666666666666,0.45454545454545453,,0.3235294117647059,0.36363636363636365,0.08823529411764706,0.2112676056338028,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,0.3333333333333333,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,True
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,39917.0,665,-131,1314,1285,457,385,146,2599,3.0,4,1.0,4.0,24.0,45.0,18.0,34.0,14.0,54.0,120.0,10.0,29.0,53,72.0,154.0,8.0,282,1495,7.0,14.0,1.0,35.0,15,43.0,44.0,210.0,120.0,54.0,9.0,7.0,16.0,5.0,2.0,4.0,39.0,5.0,3.0,2.0,39.0,57,10.0,67,,13.0,1.0,7.0,4.0,,11.0,5.0,38.0,53.0,,14.0,10.0,1.0,3.0,2.0,3.0,2.0,,457,0.7586206896551724,0.7586206896551724,0.9722222222222222,0.4675324675324675,0.4675324675324675,0.5471698113207547,0.6618357487922706,0.6674641148325359,0.8333333333333334,0.7439613526570048,14.915254237288135,0.6363636363636364,0.047619047619047616,0.09420289855072464,0.007444168734491315,0.024390243902439025,0.08885017421602788,0.013157894736842105,0.006493506493506494,0.03048780487804878,0.07547169811320754,,0.6666666666666666,0.01932367149758454,0.75,0.75,0.6666666666666666,0.01932367149758454,0.21739130434782608,0.5333333333333333,0.5333333333333333,0.7916666666666666,0.1642512077294686,0.5294117647058824,0.5294117647058824,1.0,0.5797101449275363,0.45,0.45,0.9629629629629629,0.047619047619047616,0.47619047619047616,0.2413793103448276,0.7632850241545893,0.45,0.5093615942028987,0.4900583333333333,0.5083732758620689,0.00966183574879227,0.018867924528301886,0.12411347517730496,17.8566037735849,25.246753246753247,0.34779299847793,1.0,2.0,2.0,2.0,29.0,5.0,10.0,6.0,83.0,14.0,,,,5.0,,12.0,6.0,12.0,,7.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,,1.0,,83.0,4.0,2.0,0.7142857142857143,0.6666666666666666,0.8095238095238095,0.6637931034482759,0.6833333333333333,,,,,0.12,0.075,,0.013422818791946308,,0.10344827586206896,0.09815950920245399,0.07339449541284404,0.0784313725490196,0.5,0.5,0.5,1.0,1.0,0.034482758620689655,1.0,0.5,0.29432624113475175,4.0,9.0,6.0,10.0,8.0,19.0,6.0,1.0,3.0,4.0,1.0,1.0,0.5714285714285714,0.4418604651162791,0.19047619047619047,0.6,1.0,0.6428571428571429,0.3448275862068966,0.006493506493506494,2.0,,,,,,,,0.5,1.0,,,1.0,1.0,True
