EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,AtRimAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,24923.0,415,-23,793,791,230,163.0,93,1584,38.0,58.0,5.0,12.0,7.0,13.0,18.0,37,2.0,7.0,58,102,15.0,131,806,7.0,21.0,5.0,19.0,15,28,1.0,31,86.0,30.0,8.0,9.0,4.0,2.0,6.0,1.0,1.0,1.0,3.0,14.0,16.0,28.0,1.0,19.0,70,15.0,104,45.0,149,2.0,7.0,5.0,2.0,1.0,1.0,9.0,2.0,10.0,3.0,41.0,65.0,8.0,4.0,31.0,4.0,5.0,25,9.0,17,20.0,18.0,2.0,20.0,10.0,3.0,2.0,1.0,31,230,2.0,1.0,0.7413793103448276,0.7962962962962963,0.5686274509803921,0.3333333333333333,0.5357142857142857,0.5686274509803921,0.3333333333333333,0.5357142857142857,0.5954545454545455,0.41304347826086957,0.5535714285714286,0.08823529411764706,0.15517241379310345,13.348164627363737,0.1,0.5172413793103449,0.05,0.22151898734177214,0.10566037735849057,0.2638888888888889,0.12213740458015267,0.22938144329896906,0.1111111111111111,0.07462686567164178,0.10526315789473684,0.12295081967213115,0.09183673469387756,0.21212121212121213,0.14942528735632185,0.25925925925925924,0.24324324324324326,0.25925925925925924,0.2777777777777778,0.05714285714285714,0.5,0.5686274509803921,0.6551724137931034,0.7755102040816326,0.8157894736842105,0.3627450980392157,0.4864864864864865,0.4864864864864865,0.5555555555555556,0.06862745098039216,0.2857142857142857,0.2857142857142857,1.0,0.5714285714285714,0.4166666666666667,0.2,0.4642857142857143,0.5384615384615384,0.5686274509803921,0.48772254901960777,0.509825,0.4528142857142857,0.15454545454545454,0.15454545454545454,0.1450381679389313,0.2366412213740458,4.631372549019607,0.2900378310214376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,39459.0,658,74,1224,1224,391,296.0,143,2448,32.0,43.0,14.0,19.0,9.0,14.0,18.0,41,34.0,82.0,84,166,36.0,207,1239,20.0,34.0,11.0,51.0,26,48,13.0,68,112.0,56.0,30.0,6.0,13.0,6.0,19.0,5.0,1.0,3.0,4.0,44.0,18.0,33.0,1.0,17.0,85,8.0,110,52.0,162,3.0,17.0,11.0,6.0,12.0,7.0,12.0,1.0,24.0,7.0,47.0,63.0,2.0,2.0,45.0,9.0,2.0,54,6.0,24,17.0,12.0,4.0,17.0,12.0,,1.0,2.0,68,391,4.0,5.0,0.6666666666666666,0.8115942028985508,0.5060240963855421,0.5882352941176471,0.5416666666666666,0.5029411764705882,0.5882352941176471,0.5288461538461539,0.5335051546391752,0.5795454545454546,0.5483870967741935,0.03614457831325301,0.09302325581395349,15.64967695620962,0.5,0.2222222222222222,0.016129032258064516,0.17671517671517672,0.08483290488431877,0.13178294573643412,0.1005586592178771,0.16721311475409836,0.0897887323943662,0.07368421052631578,0.14516129032258066,0.047058823529411764,0.10084033613445378,0.1,0.14184397163120568,0.2283464566929134,0.16901408450704225,0.1650485436893204,,0.038461538461538464,0.7058823529411765,0.2529411764705882,0.7441860465116279,0.8205128205128205,0.5,0.2411764705882353,0.43902439024390244,0.46153846153846156,0.6111111111111112,0.4823529411764706,0.4146341463414634,0.4146341463414634,0.8529411764705882,0.5588235294117647,0.7368421052631579,,0.2692307692307692,0.6428571428571429,0.27647058823529413,0.44840887573964483,0.48937826086956526,0.45264705882352935,0.1276595744680851,0.13043478260869565,0.2463768115942029,0.3285024154589372,11.278915662650602,0.3194444444444444,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,6.0,3.0,5.0,2.0,3.0,6.0,1.0,2.0,1.0,0.25,0.25,0.3333333333333333,0.023529411764705882,0.04878048780487805,0.011764705882352941,0.5,0.5,1.0,0.011764705882352941,0.038461538461538464,0.5,0.038461538461538464,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,88858.0,1481,111,2784,2797,940,622.0,328,5581,34.0,60.0,,3.0,7.0,17.0,34.0,80,34.0,108.0,102,248,61.0,421,2866,6.0,24.0,6.0,27.0,27,78,27.0,132,42.0,162.0,,17.0,115.0,85.0,200.0,55.0,30.0,27.0,23.0,485.0,14.0,15.0,,28.0,89,1.0,118,29.0,147,10.0,46.0,25.0,21.0,44.0,34.0,38.0,7.0,82.0,22.0,42.0,111.0,,9.0,78.0,2.0,6.0,81,5.0,31,4.0,2.0,1.0,5.0,4.0,,,1.0,132,940,9.0,11.0,0.20588235294117646,0.20588235294117646,0.4112903225806452,0.25,0.34615384615384615,0.47244094488188976,0.3387096774193548,0.4449152542372881,0.5011961722488039,0.38571428571428573,0.48148148148148145,0.06854838709677419,0.11666666666666667,15.807777426493836,0.5365853658536586,0.011235955056179775,,0.08263695450324977,0.017814726840855107,0.0989399293286219,0.03189066059225513,0.08602941176470588,0.02263856362217018,0.015873015873015872,0.014492753623188406,0.022292993630573247,0.03618421052631579,0.022222222222222223,0.03934426229508197,0.07958477508650519,0.11180124223602485,0.09482758620689655,0.11764705882352941,0.05,0.8,0.15748031496062992,0.5666666666666667,0.6415094339622641,0.20588235294117646,0.2099737532808399,0.425,0.4657534246575342,0.14705882352941177,0.28346456692913385,0.3148148148148148,0.3238095238095238,0.2647058823529412,0.0967741935483871,,,0.1440677966101695,0.4117647058823529,0.5065616797900262,0.48293548812664905,0.4269604166666667,0.45856623931623935,0.07616707616707617,0.11313868613138686,0.06413301662707839,0.31353919239904987,11.02741935483871,0.33764367816091956,15.0,42.0,2.0,10.0,91.0,30.0,52.0,133.0,17.0,40.0,111.0,1.0,90.0,65.0,12.0,10.0,1.0,1.0,11.0,1.0,2.0,0.7115384615384616,0.39097744360902253,0.425,0.3939393939393939,0.34908136482939633,0.0875,0.11023622047244094,0.35714285714285715,0.35714285714285715,1.0,0.2388451443569554,0.0847457627118644,0.2,0.2542372881355932,25.10375939849623,1.0,37.0,3.0,6.0,15.0,3.0,7.0,45.0,37.0,5.0,2.0,1.0,1.0,0.42857142857142855,0.027777777777777776,0.4065934065934066,0.4065934065934066,0.5945945945945946,0.03225806451612903,0.1935483870967742,0.5,0.3333333333333333,0.5,0.4111111111111111,,,,,,,,,,,True
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,52485.0,875,95,1653,1657,557,346.0,186,3310,37.0,66.0,9.0,12.0,10.0,17.0,37.0,83,16.0,53.0,90,202,69.0,414,1709,16.0,26.0,2.0,49.0,30,63,28.0,127,54.0,126.0,14.0,9.0,33.0,30.0,63.0,19.0,11.0,7.0,5.0,156.0,10.0,13.0,1.0,25.0,70,12.0,107,24.0,131,7.0,20.0,12.0,8.0,42.0,31.0,18.0,3.0,60.0,15.0,35.0,61.0,1.0,8.0,76.0,2.0,4.0,88,8.0,34,16.0,12.0,4.0,16.0,10.0,,,,127,557,5.0,8.0,0.3,0.3253012048192771,0.44554455445544555,0.6153846153846154,0.47619047619047616,0.47520661157024796,0.7121212121212122,0.4194915254237288,0.5151133501259446,0.7205882352941176,0.46616541353383456,0.04455445544554455,0.07575757575757576,24.569892473118276,0.7,0.2222222222222222,0.013888888888888888,0.11023622047244094,0.028384279475982533,0.1524390243902439,0.03571428571428571,0.11889862327909888,0.03116531165311653,0.033112582781456956,0.01948051948051948,0.032679738562091505,0.03553299492385787,0.03614457831325301,0.125,0.1206896551724138,0.09386281588447654,0.14705882352941177,0.17857142857142858,0.034482758620689655,0.625,0.18181818181818182,0.5606060606060606,0.6065573770491803,0.40540540540540543,0.22865013774104684,0.4457831325301205,0.46835443037974683,0.21621621621621623,0.14600550964187328,0.3018867924528302,0.3018867924528302,0.25,0.36363636363636365,0.75,0.2222222222222222,0.1440677966101695,0.5882352941176471,0.6253443526170799,0.501192561983471,0.48496799999999995,0.48067754237288135,0.08997429305912596,0.14912280701754385,0.11835748792270531,0.30676328502415456,8.637623762376236,0.3369630973986691,18.0,41.0,5.0,9.0,120.0,46.0,55.0,161.0,13.0,55.0,156.0,,120.0,21.0,4.0,11.0,,3.0,8.0,,,0.9454545454545454,0.3416149068322981,0.23636363636363636,0.3416149068322981,0.44352617079889806,0.04819277108433735,0.11294765840220386,0.43902439024390244,0.45,0.9444444444444444,0.3305785123966942,0.07627118644067797,0.5555555555555556,0.3898305084745763,24.893788819875773,4.0,37.0,2.0,3.0,8.0,5.0,7.0,9.0,37.0,2.0,11.0,,,0.7142857142857143,,0.30833333333333335,0.31092436974789917,0.9459459459459459,0.12121212121212122,0.09090909090909091,0.6666666666666666,1.0,0.17391304347826086,0.30833333333333335,3.0,2.0,1.0,1.0,0.012422360248447204,0.024390243902439025,0.008333333333333333,0.75,0.6666666666666666,0.006211180124223602,True
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,32488.0,541,92,1031,1032,349,237.0,122,2063,6.0,12.0,2.0,2.0,4.0,7.0,5.0,10,12.0,36.0,23,58,35.0,174,1050,2.0,8.0,4.0,20.0,12,22,6.0,66,26.0,20.0,,2.0,28.0,11.0,39.0,4.0,7.0,12.0,4.0,89.0,,6.0,,15.0,35,2.0,52,6.0,58,1.0,9.0,8.0,1.0,15.0,11.0,15.0,2.0,30.0,10.0,20.0,31.0,,2.0,37.0,,8.0,42,1.0,12,,,,,,,,,66,349,3.0,1.0,0.5652173913043478,0.5652173913043478,0.39655172413793105,0.25,0.5454545454545454,0.49642857142857144,0.42105263157894735,0.5769230769230769,0.5357142857142857,0.4523809523809524,0.5818181818181818,0.034482758620689655,0.08333333333333333,15.646258503401361,0.5,0.058823529411764705,,0.085995085995086,0.01892744479495268,0.14563106796116504,,0.09803921568627451,0.012987012987012988,0.010101010101010102,0.010869565217391304,0.031746031746031744,,,0.07017543859649122,0.07207207207207207,0.1043956043956044,0.1566265060240964,0.1,0.0125,,0.08571428571428572,0.5,0.5454545454545454,0.6666666666666666,0.07142857142857142,0.5,0.5,0.4,0.2571428571428571,0.3333333333333333,0.34285714285714286,0.5833333333333334,0.10526315789473684,1.0,0.5,0.1346153846153846,0.5714285714285714,0.6714285714285714,0.5067471428571431,0.47743461538461546,0.5162913461538461,0.0915032679738562,0.17391304347826086,0.11494252873563218,0.3793103448275862,13.582758620689654,0.3385063045586809,7.0,16.0,4.0,9.0,66.0,21.0,31.0,82.0,12.0,30.0,81.0,,66.0,12.0,5.0,4.0,4.0,4.0,1.0,,,0.8709677419354839,0.3780487804878049,0.4,0.3780487804878049,0.5857142857142857,,0.11428571428571428,0.4375,0.4375,1.0,0.4714285714285714,0.17307692307692307,0.4444444444444444,0.40384615384615385,25.139024390243904,1.0,24.0,4.0,10.0,8.0,4.0,11.0,12.0,24.0,1.0,11.0,,,0.36363636363636365,0.027777777777777776,0.36363636363636365,0.3870967741935484,0.8333333333333334,0.05263157894736842,0.5263157894736842,0.4,0.75,0.38095238095238093,0.36363636363636365,,4.0,,2.0,0.04878048780487805,,0.06060606060606061,,,0.023809523809523808,True
201584,1610612753,Courtney Lee,Courtney Lee,201584,ORL,34383.0,573,30,1083,1098,424,267.0,122,2181,34.0,59.0,2.0,4.0,10.0,20.0,5.0,10,19.0,49.0,58,118,27.0,227,1136,5.0,10.0,7.0,23.0,20,41,12.0,91,68.0,48.0,2.0,13.0,16.0,12.0,28.0,9.0,3.0,3.0,6.0,68.0,1.0,3.0,,11.0,37,1.0,49,4.0,53,2.0,17.0,11.0,6.0,6.0,4.0,10.0,4.0,16.0,10.0,19.0,39.0,1.0,,30.0,2.0,1.0,36,3.0,14,6.0,2.0,2.0,6.0,2.0,,,,91,424,5.0,4.0,0.5862068965517241,0.5964912280701754,0.4915254237288136,0.5,0.4878048780487805,0.5524861878453039,0.6153846153846154,0.5895522388059702,0.5736040609137056,0.6875,0.6,0.11016949152542373,0.1694915254237288,17.37704918032787,0.375,0.02857142857142857,,0.08584686774941995,0.009584664536741214,0.10784313725490197,0.005952380952380952,0.0900562851782364,0.008316008316008316,0.02040816326530612,,0.008547008547008548,0.0078125,,0.06474820143884892,0.045454545454545456,0.12637362637362637,0.1111111111111111,0.08333333333333333,0.025974025974025976,0.3333333333333333,0.3259668508287293,0.576271186440678,0.6938775510204082,0.6470588235294118,0.055248618784530384,0.5,0.5,1.0,0.27071823204419887,0.3877551020408163,0.41304347826086957,0.3684210526315789,0.3076923076923077,0.5,0.5,0.29850746268656714,0.5,0.6740331491712708,0.5163808333333333,0.489075,0.5057719696969697,0.07291666666666667,0.10852713178294573,0.1013215859030837,0.4008810572687225,8.257627118644068,0.3915050784856879,14.0,23.0,7.0,10.0,40.0,16.0,28.0,63.0,13.0,26.0,78.0,1.0,39.0,7.0,4.0,2.0,,,5.0,2.0,,0.9285714285714286,0.4444444444444444,0.5,0.45161290322580644,0.34806629834254144,,0.1270718232044199,0.6086956521739131,0.6086956521739131,1.0,0.22099447513812154,0.14925373134328357,0.7,0.23880597014925373,25.08888888888889,1.0,14.0,2.0,2.0,6.0,2.0,3.0,6.0,14.0,1.0,1.0,,,0.6666666666666666,0.061224489795918366,0.35,0.35,0.8571428571428571,0.07692307692307693,0.15384615384615385,1.0,0.5,0.375,0.358974358974359,,,,,,,,,,,True
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,39892.0,665,12,1253,1259,406,232.0,146,2512,29.0,50.0,6.0,8.0,11.0,19.0,3.0,14,11.0,41.0,43,105,29.0,256,1321,8.0,16.0,4.0,23.0,12,29,14.0,68,50.0,36.0,10.0,6.0,21.0,13.0,34.0,8.0,5.0,2.0,3.0,81.0,7.0,14.0,,15.0,45,2.0,62,21.0,83,5.0,17.0,8.0,9.0,11.0,6.0,21.0,11.0,32.0,8.0,27.0,68.0,3.0,6.0,44.0,1.0,7.0,47,2.0,20,7.0,4.0,2.0,7.0,6.0,1.0,,,68,406,8.0,4.0,0.5813953488372093,0.6578947368421053,0.4095238095238095,0.5,0.41379310344827586,0.5254629629629629,0.41304347826086957,0.4426229508196721,0.5357142857142857,0.44,0.47183098591549294,0.05714285714285714,0.08,18.9208128941836,0.34375,0.05263157894736842,,0.1,0.03626943005181347,0.11538461538461539,0.03763440860215054,0.10344827586206896,0.03671328671328671,0.058333333333333334,0.023622047244094488,0.02877697841726619,0.03773584905660377,0.0375,0.0603448275862069,0.12598425196850394,0.10628019323671498,0.11538461538461539,0.11538461538461539,0.043478260869565216,0.8571428571428571,0.23148148148148148,0.58,0.6304347826086957,0.6551724137931034,0.06481481481481481,0.21428571428571427,0.25,,0.18981481481481483,0.2682926829268293,0.2682926829268293,0.5454545454545454,0.34782608695652173,0.75,0.16666666666666666,0.3114754098360656,0.5789473684210527,0.7453703703703703,0.5437223004694836,0.49695526315789473,0.5569237288135593,0.08547008547008547,0.16260162601626016,0.08984375,0.265625,8.757142857142856,0.3240223463687151,33.0,79.0,5.0,20.0,32.0,12.0,47.0,111.0,10.0,32.0,129.0,1.0,31.0,16.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,0.9148936170212766,0.42342342342342343,0.3125,0.42727272727272725,0.5138888888888888,0.14285714285714285,0.36574074074074076,0.4177215189873418,0.4177215189873418,0.9090909090909091,0.14814814814814814,0.32786885245901637,0.25,0.19672131147540983,24.555855855855857,6.0,14.0,,1.0,5.0,1.0,7.0,12.0,14.0,,1.0,,,0.14285714285714285,,0.4375,0.4375,0.9285714285714286,0.2608695652173913,0.043478260869565216,,,0.4166666666666667,0.45161290322580644,1.0,,,,,,,0.16666666666666666,1.0,,True
200978,1610612753,Jeremy Richardson,Jeremy Richardson,200978,ORL,2042.0,34,-17,62,63,21,17.0,11,125,2.0,2.0,,,,,,2,1.0,8.0,3,12,2.0,11,71,1.0,1.0,,2.0,1,5,2.0,4,6.0,,,,,2.0,2.0,2.0,,,,6.0,,,,,3,,3,,3,,,,,1.0,,,,1.0,,1.0,1.0,,,2.0,,,2,,1,,,,,,,,,4,21,,,1.0,1.0,0.25,1.0,0.2,0.28125,1.0,0.125,0.3235294117647059,1.0,0.2222222222222222,,,23.376623376623375,1.0,,,0.12,,,,0.0967741935483871,,,,,,,0.16666666666666666,0.16666666666666666,0.07692307692307693,,,,,0.125,1.0,1.0,1.0,0.125,,,,0.5,0.125,0.125,1.0,,,,,,0.375,0.446378125,0.4923,0.42075000000000007,0.058823529411764705,0.07692307692307693,0.18181818181818182,0.36363636363636365,12.908333333333331,0.3387096774193548,1.0,3.0,,2.0,1.0,1.0,1.0,4.0,,3.0,3.0,,1.0,,,1.0,,,,,,1.0,0.25,,0.25,0.25,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.25,,0.125,24.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,56727.0,945,114,1772,1772,543,373.0,210,3544,55.0,103.0,3.0,7.0,15.0,33.0,19.0,61,29.0,83.0,103,247,144.0,485,1792,4.0,16.0,8.0,31.0,23,79,65.0,147,26.0,180.0,2.0,16.0,80.0,46.0,126.0,18.0,28.0,10.0,15.0,298.0,6.0,3.0,,20.0,70,8.0,98,9.0,107,2.0,27.0,13.0,14.0,42.0,28.0,28.0,4.0,70.0,26.0,39.0,73.0,4.0,6.0,135.0,4.0,4.0,173,18.0,71,3.0,3.0,,4.0,3.0,,,,147,543,5.0,20.0,0.1262135922330097,0.12745098039215685,0.41700404858299595,0.25,0.2911392405063291,0.4486842105263158,0.359375,0.3228346456692913,0.5285714285714286,0.4305555555555556,0.4444444444444444,0.06477732793522267,0.0970873786407767,26.14541832669323,0.6,0.13114754098360656,,0.1027900146842878,0.005780346820809248,0.10416666666666667,0.019933554817275746,0.10309278350515463,0.01097560975609756,,0.01694915254237288,,0.018779342723004695,0.022727272727272728,0.10270270270270271,0.053475935828877004,0.13268608414239483,0.10126582278481013,0.11764705882352941,0.009708737864077669,0.75,0.2710526315789474,0.5339805825242718,0.5913978494623656,0.12727272727272726,0.16052631578947368,0.3114754098360656,0.3392857142857143,0.15789473684210525,0.21842105263157896,0.3493975903614458,0.35365853658536583,0.10344827586206896,0.21875,0.42857142857142855,0.3333333333333333,0.25984251968503935,0.45454545454545453,0.6210526315789474,0.4910402406417112,0.48248750000000007,0.4825752066115702,0.16397228637413394,0.23666666666666666,0.06391752577319587,0.3030927835051546,8.717813765182184,0.3064334085778781,3.0,11.0,1.0,3.0,122.0,45.0,45.0,133.0,12.0,48.0,84.0,4.0,118.0,55.0,9.0,14.0,1.0,8.0,22.0,,,0.6222222222222222,0.3383458646616541,0.25,0.3488372093023256,0.35,0.08196721311475409,0.02894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.32105263157894737,0.023622047244094488,0.3333333333333333,0.3543307086614173,26.4187969924812,1.0,42.0,5.0,15.0,11.0,5.0,16.0,51.0,42.0,3.0,5.0,1.0,1.0,0.3125,0.012048192771084338,0.3442622950819672,0.3442622950819672,0.5952380952380952,0.03125,0.46875,0.3333333333333333,0.8,0.24444444444444444,0.3559322033898305,,,,,,,,,,,True
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,14280.0,238,-38,434,451,151,148.0,54,885,6.0,10.0,2.0,2.0,2.0,2.0,,4,,,6,14,8.0,56,461,2.0,3.0,2.0,6.0,2,5,2.0,12,8.0,4.0,4.0,2.0,6.0,2.0,8.0,,2.0,2.0,2.0,18.0,3.0,1.0,2.0,2.0,26,1.0,29,6.0,35,,9.0,6.0,3.0,7.0,4.0,2.0,1.0,9.0,3.0,8.0,13.0,,1.0,11.0,1.0,3.0,8,,4,2.0,1.0,1.0,2.0,,,,,12,151,1.0,,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,0.4,0.4444444444444444,0.3333333333333333,0.2631578947368421,0.4827586206896552,0.42857142857142855,0.3,0.14285714285714285,,13.453815261044175,0.7777777777777778,0.09090909090909091,0.15384615384615385,0.14207650273224043,0.006666666666666667,0.05,0.04285714285714286,0.12556053811659193,0.01818181818181818,,0.014285714285714285,,0.061224489795918366,,0.13725490196078433,0.08163265306122448,0.18072289156626506,0.06451612903225806,,,,0.18518518518518517,0.6,0.6,0.6666666666666666,0.07407407407407407,,,,,,,,0.3333333333333333,1.0,,0.10526315789473684,1.0,0.9259259259259259,0.5746692307692307,0.514725,0.53555,0.06896551724137931,0.2222222222222222,0.10714285714285714,0.21428571428571427,2.5214285714285714,0.347926267281106,7.0,18.0,2.0,7.0,22.0,7.0,12.0,40.0,2.0,14.0,36.0,1.0,21.0,2.0,,3.0,,,,,,1.0,0.3,0.14285714285714285,0.3076923076923077,0.7407407407407407,0.5,0.3333333333333333,0.3888888888888889,0.3888888888888889,1.0,0.4074074074074074,0.3684210526315789,0.2857142857142857,0.3684210526315789,25.33,,5.0,,3.0,,,3.0,,5.0,,,,,,,0.22727272727272727,0.22727272727272727,1.0,,0.5,,,,0.23809523809523808,,,,,,,,,,,True
