EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Arc3PctBlocked,on,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
101165,1610612746,Alex Acker,Alex Acker,101165,LAC,1541.0,26,-6.0,50,47,1,1,97,2.0,3,1,2.0,4.0,2.0,4,8,2.0,8,49,8,1.0,1.0,1,2,2,1.0,1.0,1,1.0,1,1,2,1.0,1,1.0,1.0,0.5,0.4,0.4,0.2,0.125,0.3333333333333333,21.56862745098039,0.058823529411764705,0.16666666666666666,0.08695652173913043,0.1111111111111111,0.2,0.3,0.6666666666666666,1.0,1.0,0.1,0.4,0.5,0.5,1.0,0.2,0.5,0.49883000000000005,11.5125,23.85,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,18470.0,308,-104.0,596,606,183,66,1202,18.0,39,30,1.0,10.0,,32,79,,81,672,34,7.0,15.0,31,53,83,2.0,1.0,12,,18,24,36,3.0,183,0.53125,0.7083333333333334,0.4050632911392405,0.4050632911392405,0.45,,0.08860759493670886,0.15384615384615385,16.071428571428573,0.14761904761904762,0.22727272727272727,0.16666666666666666,0.15584415584415584,0.27906976744186046,0.4936708860759494,0.46153846153846156,0.5454545454545454,0.4444444444444444,0.379746835443038,0.12658227848101267,0.1,0.1,1.0,,0.4936708860759494,0.49217215189873414,5.178481012658228,,0.3070469798657718,182.0,8.0,17.0,5.0,11.0,13.0,17.0,9.0,21.0,2.0,20.0,8.0,21.0,5.0,21.0,30.0,16.0,8.0,4.0,12.0,4.0,4.0,1.0,3.0,28.0,10.0,18.0,2.0,7.0,30.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,5.0,1.0,7.0,2.0,20.0,2.0,24.0,2.0,10.0,3.0,19.0,15.0,1.0,3.0,19.0,10.0,2.0,2.0,1.0,21.0,3.0,3.0,0.42857142857142855,0.38095238095238093,0.42857142857142855,0.38095238095238093,0.45454545454545453,0.40384615384615385,0.03333333333333333,0.3333333333333333,0.30434782608695654,0.125,0.07929515418502203,0.11235955056179775,0.08860759493670886,0.15,0.05263157894736842,0.03333333333333333,0.10810810810810811,0.13333333333333333,0.1590909090909091,0.1348314606741573,0.13043478260869565,0.05,0.5263157894736842,0.43333333333333335,0.4482758620689655,0.6153846153846154,0.8095238095238095,0.47058823529411764,0.5238095238095238,0.45454545454545453,0.5351444444444444,0.5057142857142858,0.11494252873563218,0.11494252873563218,0.24691358024691357,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,134907.0,2248,-353.0,4386,4358,1166,510,8744,139.0,286,128,76.0,217.0,33.0,256,631,328.0,968,4842,74,57.0,47.0,142,192,238,108.0,52.0,69,8.0,193,89,193,4.0,1166,0.14453125,0.14682539682539683,0.40570522979397783,0.42179353493222105,0.45757864632983797,0.3420229405630866,0.09033280507131537,0.15734265734265734,24.964767465270786,0.09305373525557012,0.10217391304347827,0.09516616314199396,0.04900181488203267,0.10091743119266056,0.29822732012513037,0.486013986013986,0.5767634854771784,0.20863309352517986,0.1334723670490094,0.22627737226277372,0.35023041474654376,0.35514018691588783,0.07894736842105263,0.03441084462982273,0.6402502606882169,0.4954591815320041,8.289698890649765,25.93628048780486,0.2658458732330141,1083.0,10.0,17.0,36.0,75.0,41.0,159.0,14.0,37.0,2.0,39.0,64.0,156.0,66.0,299.0,438.0,8.0,408.0,93.0,501.0,63.0,239.0,52.0,117.0,1095.0,8.0,38.0,,3.0,46.0,16.0,56.0,124.0,32.0,99.0,25.0,1.0,7.0,9.0,53.0,13.0,181.0,4.0,210.0,18.0,80.0,26.0,35.0,22.0,5.0,8.0,35.0,23.0,1.0,,5.0,299.0,31.0,21.0,0.3783783783783784,0.41025641025641024,0.33636363636363636,0.4251824817518248,0.34210526315789475,0.47896440129449835,0.0703125,0.6424870466321243,0.026785714285714284,,0.024755700325732898,0.01386481802426343,0.021780303030303032,0.032590051457975985,0.030136986301369864,0.013628620102214651,0.014492753623188406,0.010638297872340425,0.11174785100286533,0.12140575079872204,0.10526315789473684,0.030303030303030304,0.6571428571428571,0.3203125,0.3445378151260504,0.04878048780487805,0.3090909090909091,0.5882352941176471,0.2737226277372263,0.48,0.48920531914893617,0.47221888888888897,0.0801564027370479,0.11544011544011544,0.040289256198347105,0.30888429752066116,9.0,5.0,3.0,12.0,90.0,295.0,3.0,13.0,32.0,106.0,99.0,3.0,18.0,35.0,118.0,150.0,147.0,4.0,291.0,90.0,30.0,16.0,10.0,2.0,0.5050505050505051,0.3018292682926829,0.16666666666666666,0.2966101694915254,0.3055555555555556,0.013824884792626729,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.30761209593326383,0.3050847457627119,0.3050847457627119,0.4888888888888889,0.2,0.09090909090909091,0.23636363636363636,0.23076923076923078,0.6666666666666666,0.043795620437956206,0.25,0.38686131386861317,0.3018867924528302,0.30927835051546393,0.006060606060606061,,,,,,,,,,,,True,,,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,25824.0,430,-103.0,869,840,225,90,1709,1.0,1,2,15.0,27.0,20.0,17,30,112.0,159,968,30,,4.0,25,31,39,8.0,2.0,1,1.0,8,19,28,2.0,225,0.8823529411764706,0.8823529411764706,0.5666666666666667,0.5316901408450704,0.5384615384615384,0.7887323943661971,,,15.495867768595042,0.08833922261484099,0.036036036036036036,0.07360406091370558,0.10091743119266056,0.029411764705882353,0.007042253521126761,1.0,1.0,1.0,0.014084507042253521,0.19014084507042253,0.5555555555555556,0.5555555555555556,0.8666666666666667,0.14084507042253522,0.795774647887324,0.511661971830986,18.436666666666667,25.36428571428572,0.25891829689298046,194.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,6.0,2.0,17.0,3.0,6.0,5.0,35.0,4.0,,9.0,7.0,16.0,4.0,5.0,2.0,2.0,39.0,4.0,3.0,1.0,2.0,8.0,,6.0,7.0,,5.0,2.0,,,1.0,3.0,,10.0,2.0,8.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,35.0,2.0,,0.5,0.5,0.5357142857142857,0.6,0.5714285714285714,0.6346153846153846,,0.875,0.10526315789473684,0.043478260869565216,0.01195219123505976,0.022988505747126436,0.01647058823529412,,,0.028846153846153848,0.027972027972027972,,0.08771929824561403,0.07692307692307693,0.046511627906976744,,,0.5,0.5,1.0,0.07142857142857142,1.0,0.04,1.0,0.4226625,0.4878199999999999,0.007042253521126761,0.03333333333333333,0.1069182389937107,0.22012578616352202,9.0,3.0,3.0,4.0,30.0,92.0,2.0,5.0,5.0,15.0,39.0,3.0,8.0,8.0,19.0,114.0,3.0,,92.0,30.0,3.0,3.0,5.0,,0.9743589743589743,0.3482142857142857,0.375,0.42105263157894735,0.3482142857142857,,0.45,0.45,1.0,0.647887323943662,0.32608695652173914,0.32608695652173914,0.9666666666666667,1.0,0.21428571428571427,0.35714285714285715,0.4,1.0,0.16,0.75,0.6,0.3333333333333333,0.32608695652173914,,1.0,0.3333333333333333,1.0,,,,,,,,,True,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,89188.0,1486,-240.0,2897,2880,779,341,5777,143.0,231,99,67.0,191.0,5.0,249,521,40.0,658,3243,324,34.0,36.0,66,117,182,42.0,21.0,47,6.0,77,60,122,9.0,779,0.6506024096385542,0.7012987012987013,0.4779270633397313,0.4679144385026738,0.514866979655712,0.07130124777183601,0.06525911708253358,0.12121212121212122,21.822615056385246,0.06580259222333001,0.1188118811881188,0.0781010719754977,0.058823529411764705,0.13274336283185842,0.4117647058823529,0.6190476190476191,0.7044334975369458,0.6713286713286714,0.17647058823529413,0.3404634581105169,0.3507853403141361,0.3544973544973545,0.7611940298507462,0.008912655971479501,0.483065953654189,0.49265161001788926,8.684644913627638,26.622500000000002,0.26889886089057646,694.0,25.0,50.0,42.0,66.0,39.0,133.0,34.0,69.0,13.0,81.0,67.0,134.0,43.0,195.0,174.0,36.0,39.0,18.0,57.0,15.0,14.0,4.0,21.0,132.0,13.0,49.0,3.0,15.0,65.0,8.0,21.0,30.0,6.0,16.0,14.0,2.0,7.0,4.0,18.0,14.0,138.0,9.0,173.0,17.0,80.0,15.0,34.0,31.0,,3.0,34.0,23.0,5.0,2.0,1.0,195.0,13.0,13.0,0.4927536231884058,0.5,0.4788732394366197,0.5066666666666667,0.5192307692307693,0.5539772727272727,0.04040404040404041,0.38961038961038963,0.2112676056338028,0.03614457831325301,0.04671115347950429,0.03857566765578635,0.044733044733044736,0.05958549222797927,0.04081632653061224,0.03827751196172249,0.04452054794520548,,0.04184100418410042,0.08717948717948718,0.07792207792207792,0.03065134099616858,0.6764705882352942,0.3939393939393939,0.4105263157894737,0.38461538461538464,0.704225352112676,0.5,0.44,0.6363636363636364,0.5228821428571429,0.48917837837837846,0.1282051282051282,0.136986301369863,0.12310030395136778,0.29635258358662614,1.0,,1.0,3.0,8.0,35.0,,2.0,5.0,13.0,9.0,,2.0,6.0,16.0,24.0,3.0,2.0,33.0,8.0,3.0,9.0,,,0.8888888888888888,0.225,,0.375,0.23684210526315788,0.010471204188481676,0.2,0.25,1.0,0.062388591800356503,0.22857142857142856,0.22857142857142856,0.875,0.28,,0.028169014084507043,,,0.02,0.3333333333333333,0.08666666666666667,0.38461538461538464,0.24242424242424243,,,,,1.0,4.0,0.025,0.2,,,,,True,,,
201446,1610612746,Mike Taylor,Mike Taylor,201446,LAC,11815.0,197,-40.0,371,382,104,43,753,12.0,27,16,4.0,10.0,,26,53,11.0,75,442,14,3.0,6.0,10,16,25,5.0,3.0,7,,19,9,27,1.0,104,0.2692307692307692,0.2692307692307692,0.49056603773584906,0.5,0.5136986301369864,0.171875,0.05660377358490566,0.1111111111111111,22.00956937799043,0.07462686567164178,0.11764705882352941,0.08648648648648649,0.04477611940298507,0.13333333333333333,0.421875,0.4444444444444444,0.5,0.3333333333333333,0.25,0.15625,0.4,0.4,0.75,,0.59375,0.5079706349206349,5.918867924528302,27.172727272727272,0.2803234501347709,98.0,,1.0,2.0,7.0,10.0,11.0,2.0,5.0,,7.0,4.0,14.0,2.0,16.0,38.0,,6.0,6.0,12.0,3.0,5.0,,1.0,30.0,1.0,8.0,,,9.0,2.0,2.0,12.0,1.0,6.0,6.0,2.0,1.0,,4.0,1.0,18.0,1.0,19.0,1.0,9.0,1.0,,,,,,,,,,16.0,4.0,1.0,0.4,0.2857142857142857,0.5833333333333334,0.4375,0.5,0.4444444444444444,,0.631578947368421,,,0.06611570247933884,0.023255813953488372,0.054878048780487805,0.05454545454545454,0.043478260869565216,0.09302325581395349,0.024390243902439025,,0.047619047619047616,0.13043478260869565,0.09523809523809523,0.06896551724137931,,0.625,0.625,,0.16666666666666666,,0.4375,0.2857142857142857,0.47085,0.494028125,0.125,0.14754098360655737,0.09333333333333334,0.21333333333333335,,,,,4.0,11.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,9.0,3.0,1.0,10.0,4.0,3.0,3.0,,,0.75,0.36363636363636365,1.0,1.0,0.4,,,,,0.171875,0.36363636363636365,0.36363636363636365,0.75,,,0.16666666666666666,1.0,1.0,,,0.125,1.0,0.4,,,,,,,,,,,,,True,,,
2410,1610612746,Fred Jones,Fred Jones,2410,LAC,35798.0,597,-108.0,1164,1164,340,134,2328,17.0,30,9,8.0,21.0,21.0,29,60,54.0,147,1327,32,4.0,14.0,25,40,50,23.0,5.0,1,,8,25,39,3.0,340,0.5517241379310345,0.5517241379310345,0.48333333333333334,0.5307017543859649,0.5697674418604651,0.47368421052631576,0.06666666666666667,0.06666666666666667,10.410334346504559,0.06561679790026247,0.12280701754385964,0.07878787878787878,0.05,0.1282051282051282,0.2631578947368421,0.5666666666666667,0.6071428571428571,0.5294117647058824,0.07894736842105263,0.18421052631578946,0.38095238095238093,0.42105263157894735,0.625,0.18421052631578946,0.7368421052631579,0.5228707964601771,8.11,25.468518518518522,0.2920962199312715,302.0,1.0,2.0,3.0,5.0,4.0,26.0,1.0,3.0,,5.0,9.0,13.0,13.0,52.0,26.0,,42.0,13.0,55.0,9.0,25.0,7.0,10.0,123.0,5.0,5.0,,1.0,10.0,1.0,18.0,7.0,,6.0,1.0,1.0,,,2.0,,21.0,,32.0,1.0,12.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,,,1.0,52.0,5.0,3.0,0.3333333333333333,0.6923076923076923,0.35714285714285715,0.609375,0.35714285714285715,0.6666666666666666,,0.875,0.02702702702702703,,0.012853470437017995,0.029069767441860465,0.017825311942959002,0.01910828025477707,0.010752688172043012,0.007194244604316547,0.030303030303030304,0.025,0.0684931506849315,0.07446808510638298,0.1111111111111111,0.017543859649122806,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5,0.2857142857142857,0.5,0.15625,0.6,0.47595,0.5000887096774193,0.096,0.16901408450704225,0.034013605442176874,0.35374149659863946,8.0,1.0,2.0,7.0,13.0,33.0,1.0,3.0,5.0,12.0,21.0,1.0,4.0,7.0,19.0,57.0,6.0,1.0,32.0,13.0,4.0,3.0,1.0,,0.9047619047619048,0.3888888888888889,0.25,0.3684210526315789,0.39622641509433965,0.09523809523809523,0.38095238095238093,0.4,1.0,0.2894736842105263,0.3939393939393939,0.3939393939393939,0.8461538461538461,,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.21875,0.2857142857142857,0.375,0.4166666666666667,0.40625,,,,,1.0,,0.018518518518518517,0.047619047619047616,,,,,True,,,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,88771.0,1480,-183.0,2895,2876,829,325,5771,95.0,152,27,38.0,87.0,32.0,142,266,188.0,637,3155,166,24.0,19.0,67,89,115,44.0,20.0,42,9.0,73,54,95,1.0,829,0.5845070422535211,0.6014492753623188,0.5338345864661654,0.5605726872246696,0.611003861003861,0.41409691629955947,0.09022556390977443,0.13157894736842105,18.05385556915545,0.06653426017874876,0.06070287539936102,0.06515151515151515,0.059490084985835696,0.055793991416309016,0.33480176211453744,0.625,0.7196969696969697,0.6,0.05947136563876652,0.19162995594713655,0.4367816091954023,0.4367816091954023,0.5789473684210527,0.07048458149779736,0.748898678414097,0.5399607929515416,7.356390977443608,25.26648936170213,0.28635578583765114,726.0,5.0,14.0,29.0,47.0,9.0,128.0,10.0,24.0,4.0,33.0,43.0,79.0,50.0,202.0,118.0,8.0,70.0,29.0,99.0,20.0,40.0,9.0,21.0,227.0,5.0,20.0,1.0,3.0,26.0,10.0,24.0,31.0,9.0,16.0,15.0,3.0,11.0,2.0,21.0,8.0,134.0,2.0,156.0,20.0,64.0,19.0,18.0,5.0,7.0,6.0,21.0,10.0,,,,202.0,11.0,16.0,0.4166666666666667,0.5443037974683544,0.4027777777777778,0.5891472868217055,0.4342105263157895,0.6401273885350318,0.14814814814814814,0.4246575342465753,0.04,0.0136986301369863,0.019782393669634024,0.01366120218579235,0.01815541031227306,0.034210526315789476,0.012096774193548387,0.010443864229765013,0.016233766233766232,,0.04329004329004329,0.0851063829787234,0.075,0.04784688995215311,0.47619047619047616,0.3333333333333333,0.391304347826087,0.4444444444444444,0.3888888888888889,0.35714285714285715,0.3643410852713178,0.6170212765957447,0.5130783333333334,0.529341085271318,0.13026052104208416,0.2064516129032258,0.05180533751962323,0.31711145996860285,15.0,1.0,5.0,12.0,60.0,156.0,3.0,11.0,17.0,38.0,75.0,3.0,12.0,22.0,50.0,201.0,24.0,,156.0,60.0,9.0,5.0,7.0,1.0,0.8933333333333333,0.39893617021276595,0.25,0.44,0.39893617021276595,,0.46875,0.4838709677419355,0.9333333333333333,0.3436123348017621,0.38461538461538464,0.38461538461538464,0.8833333333333333,0.4,0.027777777777777776,0.3055555555555556,0.2727272727272727,1.0,0.09302325581395349,0.4166666666666667,0.29457364341085274,0.4473684210526316,0.38461538461538464,0.005291005291005291,,,,1.0,,0.005319148936170213,0.03125,3.0,2.0,1.0,,True,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,35830.0,597,-128.0,1164,1162,259,134,2326,64.0,113,64,14.0,26.0,,108,203,,236,1301,164,16.0,21.0,73,99,143,12.0,6.0,24,3.0,56,40,63,2.0,259,0.7592592592592593,0.8367346938775511,0.5320197044334976,0.5320197044334976,0.5462962962962963,,0.07881773399014778,0.09734513274336283,20.606060606060606,0.1738095238095238,0.20388349514563106,0.17973231357552583,0.13286713286713286,0.1917808219178082,0.5566502463054187,0.5663716814159292,0.6274509803921569,0.765625,0.31527093596059114,0.12807881773399016,0.5384615384615384,0.5384615384615384,1.0,,0.5566502463054187,0.4992241379310345,5.059605911330049,,0.22250859106529208,235.0,10.0,24.0,14.0,21.0,30.0,20.0,15.0,34.0,3.0,33.0,21.0,38.0,3.0,45.0,52.0,20.0,21.0,12.0,33.0,12.0,16.0,,5.0,78.0,11.0,33.0,,5.0,44.0,6.0,6.0,32.0,2.0,15.0,17.0,,8.0,8.0,17.0,8.0,45.0,6.0,34.0,8.0,21.0,,26.0,18.0,,8.0,26.0,16.0,2.0,1.0,,45.0,3.0,,0.4411764705882353,0.5526315789473685,0.4411764705882353,0.5526315789473685,0.4583333333333333,0.5625,0.078125,0.5714285714285714,0.23809523809523808,,0.07894736842105263,0.08088235294117647,0.07942238267148015,0.09090909090909091,0.050505050505050504,0.08441558441558442,0.08547008547008547,0.05263157894736842,0.18518518518518517,0.20118343195266272,0.23333333333333334,0.0759493670886076,0.6153846153846154,0.46875,0.5084745762711864,0.6333333333333333,0.7058823529411765,0.4166666666666667,0.5526315789473685,0.6666666666666666,0.5237518518518519,0.5062157894736843,0.09722222222222222,0.09722222222222222,0.13983050847457626,0.1906779661016949,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,13969.0,233,-111.0,452,447,113,50,899,21.0,35,8,,,,25,43,,64,543,42,6.0,9.0,34,48,63,3.0,,4,,9,18,30,1.0,113,0.84,0.9545454545454546,0.5813953488372093,0.5813953488372093,0.5245901639344263,,0.13953488372093023,0.11428571428571428,13.698630136986301,0.23943661971830985,0.19148936170212766,0.2275132275132275,0.16071428571428573,0.20689655172413793,0.813953488372093,0.6,0.6774193548387096,0.8571428571428571,0.18604651162790697,,,,,,0.813953488372093,0.5451790697674418,1.302325581395349,,0.25,131.0,5.0,9.0,5.0,6.0,4.0,14.0,5.0,10.0,3.0,13.0,5.0,6.0,7.0,17.0,8.0,6.0,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,3.0,12.0,,5.0,15.0,,3.0,5.0,,1.0,4.0,1.0,,2.0,2.0,2.0,28.0,6.0,41.0,5.0,18.0,5.0,14.0,12.0,,2.0,14.0,4.0,1.0,1.0,,17.0,4.0,5.0,0.5,0.8333333333333334,0.5,0.8333333333333334,0.4642857142857143,0.5666666666666667,0.25,0.5555555555555556,0.8333333333333334,,0.07741935483870968,0.047619047619047616,0.06880733944954129,0.07692307692307693,0.038461538461538464,0.09375,0.06382978723404255,,0.2857142857142857,0.2923076923076923,0.16666666666666666,,0.2857142857142857,0.5,0.6666666666666666,0.75,0.9,0.5555555555555556,1.0,0.8333333333333334,0.54875,0.5687666666666668,0.32142857142857145,0.32142857142857145,0.203125,0.265625,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,True,,,
