EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,HeaveAttempts,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,on
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,71767.0,1196,67,2287,2273,514,417,273,4560,74.0,140.0,6.0,14.0,8.0,22.0,9.0,34.0,35.0,63.0,23.0,73.0,2.0,5.0,9.0,19.0,15.0,43.0,1.0,4.0,1.0,9.0,118,237,38.0,116.0,53.0,403,2546,7.0,19,3.0,9.0,2.0,25.0,15.0,39,10.0,28.0,11.0,71,114,122.0,108.0,6.0,8.0,43.0,15.0,23.0,37.0,24.0,61.0,14.0,10.0,22.0,2.0,13.0,146.0,5.0,19.0,24.0,43,7.0,74,24.0,98,8.0,33.0,18.0,15.0,31.0,5.0,18.0,14.0,3.0,13.0,1.0,1.0,45,4.0,9.0,68.0,127,1.0,3.0,64,4.0,8.0,69.0,9.0,37.0,2.0,20.0,1.0,1.0,10.0,3.0,7.0,21.0,11.0,1.0,71,514,13.0,3.0,0.4830508474576271,0.5,0.9473684210526315,0.3275862068965517,0.3333333333333333,0.35714285714285715,0.3275862068965517,0.4978902953586498,0.3684210526315789,0.38461538461538464,0.49575070821529743,0.4107142857142857,0.44776119402985076,0.5261096605744126,0.43103448275862066,0.4863013698630137,0.3286118980169972,0.0970464135021097,0.15,0.058823529411764705,16.429942418426105,0.6888888888888889,0.12280701754385964,0.0513126491646778,0.02490170380078637,0.10909090909090909,0.016666666666666666,0.06332703213610585,0.022577610536218252,0.04878048780487805,0.00980392156862745,0.01977401129943503,0.005208333333333333,0.037037037037037035,0.061946902654867256,0.06060606060606061,0.03937007874015748,0.1144578313253012,0.09259259259259259,0.04678362573099415,0.5238095238095238,0.39660056657223797,0.5285714285714286,0.6218487394957983,0.5135135135135135,0.09631728045325778,0.2647058823529412,0.28125,0.3333333333333333,0.17847025495750707,0.5555555555555556,0.5555555555555556,0.45714285714285713,0.20679886685552407,0.3150684931506849,0.3150684931506849,1.0,0.12181303116147309,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.5,0.42857142857142855,0.16666666666666666,0.17857142857142858,0.4,1.0,0.14285714285714285,0.25,1.0,0.3283582089552239,0.36363636363636365,0.2835820895522388,0.47368421052631576,0.13432835820895522,0.1111111111111111,0.7252124645892352,0.3488372093023256,0.5422041076487253,0.5304909090909091,0.52345223880597,0.09711286089238845,0.13962264150943396,0.062034739454094295,0.1761786600496278,6.437552742616035,23.862068965517242,0.22474857892435504,,,,,,,,,,,,,,,,,,,True
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,13161.0,219,10,443,436,91,86,51,879,15.0,24.0,3.0,6.0,5.0,6.0,4.0,11.0,11.0,35.0,3.0,12.0,,2.0,1.0,3.0,6.0,21.0,1.0,3.0,,2.0,30,70,9.0,33.0,12.0,99,431,3.0,7,1.0,5.0,2.0,11.0,6.0,14,1.0,5.0,,15,38,22.0,27.0,,4.0,21.0,6.0,3.0,11.0,2.0,13.0,2.0,,5.0,,6.0,28.0,,10.0,7.0,14,,21,10.0,31,1.0,7.0,5.0,2.0,6.0,3.0,2.0,9.0,2.0,4.0,1.0,,15,1.0,2.0,15.0,30,1.0,2.0,14,,2.0,15.0,3.0,9.0,,3.0,,,1.0,,2.0,3.0,3.0,,15,91,3.0,,0.6333333333333333,0.6785714285714286,1.0,0.2727272727272727,0.2,0.2,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4223300970873786,0.375,0.39473684210526316,0.4541284403669725,0.4230769230769231,0.39473684210526316,0.32038834951456313,0.04285714285714286,0.125,,24.75049900199601,0.4,,0.08433734939759036,0.06172839506172839,0.1590909090909091,,0.1,0.04405286343612335,0.08888888888888889,,0.07792207792207792,,,0.046511627906976744,0.125,0.08,0.1794871794871795,,0.01694915254237288,1.0,0.23300970873786409,0.625,0.7142857142857143,0.6666666666666666,0.10679611650485436,0.36363636363636365,0.36363636363636365,0.75,0.33980582524271846,0.3142857142857143,0.3142857142857143,0.5454545454545454,0.11650485436893204,0.25,0.25,1.0,0.20388349514563106,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,0.3333333333333333,0.16666666666666666,,,0.25,0.3333333333333333,1.0,0.3157894736842105,0.8333333333333334,0.15789473684210525,0.3333333333333333,0.10526315789473684,,0.5533980582524272,0.2857142857142857,0.5027281553398057,0.56345,0.4956,0.08256880733944955,0.11842105263157894,0.1111111111111111,0.15151515151515152,11.108571428571429,24.366666666666667,0.2054176072234763,1.0,,,,,,,,,,,,,,,,,,True
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,52045.0,867,167,1687,1671,645,601,200,3358,67.0,106.0,17.0,29.0,25.0,41.0,21.0,46.0,45.0,106.0,,,,,,,,3.0,,,,3.0,133,258,,3.0,103.0,369,1797,20.0,42,,,25.0,65.0,50.0,92,,3.0,43.0,143,184,82.0,,,26.0,1.0,,31.0,15.0,6.0,21.0,5.0,1.0,5.0,1.0,9.0,48.0,24.0,46.0,37.0,78,11.0,126,70.0,196,4.0,19.0,15.0,4.0,20.0,2.0,9.0,29.0,2.0,11.0,1.0,4.0,49,6.0,10.0,41.0,79,4.0,16.0,86,7.0,1.0,116.0,12.0,53.0,11.0,25.0,1.0,1.0,16.0,,9.0,26.0,13.0,4.0,143,645,6.0,9.0,0.6917293233082706,0.7666666666666667,,,,,,0.5155038759689923,0.47619047619047616,0.5434782608695652,0.5095785440613027,0.47619047619047616,0.5263157894736842,0.5894568690095847,0.5909090909090909,0.6111111111111112,0.011494252873563218,0.12015503875968993,0.2169811320754717,0.10869565217391304,18.85117493472585,0.40816326530612246,0.22,0.13287904599659284,0.08812260536398467,0.19473684210526315,0.1,0.148005148005148,0.09186351706036745,0.125,0.075,0.07364341085271318,0.07738095238095238,0.1527777777777778,0.10695187165775401,0.13580246913580246,0.15126050420168066,0.2127659574468085,0.14285714285714285,0.043478260869565216,0.5,0.4061302681992337,0.6320754716981132,0.8072289156626506,0.7313432835820896,0.17624521072796934,0.45652173913043476,0.5121951219512195,0.5238095238095238,0.4061302681992337,0.42452830188679247,0.4368932038834951,0.7111111111111111,,,,,0.011494252873563218,,,,0.6904761904761905,0.5862068965517241,0.23529411764705882,,,,,,,0.43157894736842106,0.6097560975609756,,,0.031578947368421054,,0.41762452107279696,,0.4771383720930233,0.4945545454545453,0.4612152173913043,0.17549668874172186,0.17725752508361203,0.17615176151761516,0.3875338753387534,8.525193798449612,53.833333333333336,0.3823355068168346,1.0,2.0,0.02830188679245283,,,,,,,,,,,,,,,,True
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,13196.0,220,-20,421,425,63,143,55,846,6.0,17.0,3.0,8.0,1.0,3.0,1.0,7.0,,2.0,,,,,,,,,,,,,7,26,,,8.0,22,479,3.0,10,,,3.0,9.0,1.0,5,,,1.0,3,10,4.0,,,4.0,,,6.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,14.0,6.0,15.0,11.0,28,2.0,41,21.0,62,,7.0,4.0,3.0,1.0,,,3.0,,1.0,,2.0,4,,,14.0,26,3.0,1.0,16,2.0,1.0,20.0,,8.0,2.0,8.0,,,8.0,,,8.0,4.0,,3,63,4.0,2.0,0.7142857142857143,1.0,,,,,,0.2692307692307692,0.3,0.2,0.2692307692307692,0.3,0.2,0.3055555555555556,0.34615384615384615,0.21428571428571427,,0.23076923076923078,0.23529411764705882,0.2857142857142857,8.247422680412372,0.25,0.13333333333333333,0.19444444444444445,0.10344827586206896,0.2558139534883721,0.10714285714285714,0.20855614973262032,0.1044776119402985,0.0851063829787234,0.15151515151515152,0.09230769230769231,0.12195121951219512,0.06666666666666667,0.16666666666666666,0.21052631578947367,0.21153846153846154,0.2571428571428571,0.25,,0.5,0.6538461538461539,0.35294117647058826,0.46153846153846156,0.6666666666666666,0.2692307692307692,0.14285714285714285,0.2,1.0,0.07692307692307693,,,,,,,,,,,,0.8,0.375,0.3333333333333333,,,,,,,0.6,0.3333333333333333,,,,,0.6538461538461539,,0.4993615384615385,0.536525,0.48524,0.23529411764705882,0.23529411764705882,0.4090909090909091,0.13636363636363635,3.230769230769231,,0.1496437054631829,,,,2.0,,,,,,,,,,,,,,,True
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,173172.0,2886,320,5567,5535,1463,1366,651,11102,51.0,108.0,5.0,10.0,14.0,29.0,18.0,45.0,57.0,142.0,26.0,80.0,3.0,11.0,4.0,17.0,105.0,243.0,7.0,18.0,23.0,55.0,126,295,131.0,323.0,86.0,731,5932,11.0,23,10.0,29.0,2.0,54.0,27.0,62,27.0,72.0,49.0,184,88,164.0,354.0,39.0,4.0,240.0,105.0,15.0,555.0,147.0,702.0,96.0,51.0,253.0,68.0,234.0,1551.0,42.0,43.0,70.0,324,21.0,415,85.0,500,21.0,160.0,90.0,70.0,122.0,43.0,98.0,63.0,3.0,24.0,1.0,7.0,185,14.0,57.0,95.0,168,2.0,6.0,105,6.0,11.0,105.0,8.0,32.0,21.0,39.0,,,22.0,1.0,16.0,39.0,22.0,1.0,184,1463,17.0,20.0,0.3492063492063492,0.3548387096774194,0.9007633587786259,0.4055727554179567,0.3448275862068966,0.375,0.409375,0.4271186440677966,0.4782608695652174,0.43548387096774194,0.5218446601941747,0.5,0.503731343283582,0.5488721804511278,0.5094339622641509,0.5648148148148148,0.5226537216828478,0.05084745762711865,0.1111111111111111,0.022222222222222223,13.43141907925961,0.6594594594594595,0.14583333333333334,0.1570528356761997,0.023407729994556342,0.12259194395796848,0.054758800521512385,0.14958238420653,0.032642089093702,0.02330097087378641,0.021141649048625793,0.024734982332155476,0.06153846153846154,0.04048582995951417,0.12195121951219512,0.16521739130434782,0.1764032073310424,0.1056338028169014,0.1724137931034483,0.0625,0.5641025641025641,0.17475728155339806,0.4722222222222222,0.53125,0.2549019607843137,0.07281553398058252,0.4,0.4090909090909091,0.05555555555555555,0.2297734627831715,0.4014084507042254,0.40714285714285714,0.5263157894736842,0.12944983818770225,0.325,0.325,0.9615384615384616,0.3932038834951456,0.43209876543209874,0.43388429752066116,0.8857142857142857,0.19230769230769232,0.5,0.4,0.21153846153846154,0.2727272727272727,1.0,0.34615384615384615,0.3888888888888889,0.8571428571428571,0.21641791044776118,0.4827586206896552,0.12686567164179105,0.23529411764705882,0.41044776119402987,0.41818181818181815,0.6974110032362459,0.4375,0.5231174551386623,0.5181833333333334,0.5151652671755726,0.052795031055900624,0.10031347962382445,0.07387140902872777,0.25170998632010944,11.095254237288136,24.885758513931894,0.2627986348122867,,3.0,0.014084507042253521,1.0,1.0,1.0,2.0,0.0030959752321981426,0.00411522633744856,0.006153846153846154,,,,,,,,,True
101189,1610612742,James Singleton,James Singleton,101189,DAL,28245.0,471,122,919,906,354,241,116,1825,46.0,58.0,16.0,20.0,17.0,21.0,4.0,17.0,10.0,24.0,2.0,10.0,,2.0,2.0,5.0,4.0,8.0,,,1.0,2.0,60,99,6.0,18.0,35.0,173,899,16.0,23,,2.0,7.0,39.0,24.0,39,3.0,7.0,17.0,74,80,40.0,18.0,,28.0,8.0,4.0,8.0,5.0,3.0,8.0,2.0,1.0,4.0,,1.0,19.0,12.0,29.0,20.0,67,5.0,92,43.0,135,4.0,11.0,10.0,1.0,11.0,2.0,8.0,9.0,,3.0,,,20,5.0,9.0,40.0,67,3.0,6.0,40,6.0,6.0,43.0,7.0,20.0,5.0,12.0,1.0,1.0,8.0,2.0,2.0,13.0,8.0,,74,354,2.0,5.0,0.6666666666666666,0.8695652173913043,1.0,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.6060606060606061,0.6956521739130435,0.6153846153846154,0.5897435897435898,0.64,0.6195652173913043,0.6407407407407407,0.6964285714285714,0.6727272727272727,0.15384615384615385,0.08080808080808081,0.10344827586206896,0.11764705882352941,14.761904761904763,0.55,0.16666666666666666,0.18010752688172044,0.09508196721311475,0.18018018018018017,0.09230769230769231,0.18012422360248448,0.09425287356321839,0.2,0.06944444444444445,0.04195804195804196,0.07526881720430108,0.13513513513513514,0.18095238095238095,0.14814814814814814,0.20125786163522014,0.19540229885057472,0.125,0.09523809523809523,0.6153846153846154,0.49572649572649574,0.7931034482758621,0.8846153846153846,0.6304347826086957,0.1452991452991453,0.23529411764705882,0.26666666666666666,1.0,0.20512820512820512,0.4166666666666667,0.4166666666666667,0.7,0.08547008547008547,0.2,0.2,1.0,0.06837606837606838,0.5,0.5,1.0,0.8,0.8,0.0625,0.08,,,,,,0.45652173913043476,0.8095238095238095,0.10869565217391304,0.4,0.043478260869565216,0.5,0.6495726495726496,0.5,0.5353329059829061,0.5533176470588235,0.5200152173913043,0.15384615384615385,0.17857142857142858,0.2254335260115607,0.4277456647398844,5.8626262626262635,24.222222222222225,0.3852013057671382,,,,1.0,,,,,,,2.0,1.0,0.08333333333333333,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,148124.0,2469,284,4781,4745,1195,1160,553,9526,120.0,197.0,24.0,42.0,26.0,50.0,152.0,332.0,320.0,653.0,,9.0,,2.0,,1.0,54.0,140.0,12.0,25.0,10.0,43.0,592,1182,54.0,149.0,392.0,1738,5105,64.0,125,12.0,27.0,30.0,194.0,136.0,274,10.0,44.0,171.0,473,632,552.0,156.0,6.0,42.0,140.0,54.0,40.0,102.0,62.0,164.0,45.0,17.0,56.0,11.0,35.0,390.0,25.0,41.0,79.0,352,38.0,469,68.0,537,13.0,50.0,35.0,15.0,85.0,12.0,51.0,47.0,9.0,34.0,,8.0,132,8.0,36.0,85.0,141,5.0,18.0,365,24.0,9.0,443.0,42.0,174.0,47.0,43.0,,,35.0,1.0,7.0,43.0,21.0,,473,1195,15.0,44.0,0.5337837837837838,0.553415061295972,0.9629629629629629,0.3624161073825503,0.4444444444444444,0.22727272727272727,0.3624161073825503,0.5008460236886633,0.512,0.49635036496350365,0.5056348610067618,0.5394736842105263,0.4748427672955975,0.5628306878306878,0.5787878787878787,0.575682382133995,0.11194590533433509,0.0338409475465313,0.10152284263959391,0.0391566265060241,30.29520295202952,0.6439393939393939,0.31666666666666665,0.2016036655211913,0.026048284625158832,0.15991902834008098,0.037481259370314844,0.1924107142857143,0.029451137884872823,0.042505592841163314,0.004784688995215311,0.028208744710860368,0.029017857142857144,0.0547945205479452,0.1776061776061776,0.20082815734989648,0.21879194630872484,0.15702479338842976,0.16793893129770993,0.0203125,0.4883720930232558,0.14800901577761083,0.6091370558375635,0.6779661016949152,0.45,0.2494365138993238,0.4578313253012048,0.47648902821316613,0.29605263157894735,0.4906085649887303,0.4900459418070444,0.4953560371517028,0.678125,0.0067618332081141996,,,,0.10518407212622088,0.38571428571428573,0.38848920863309355,0.9629629629629629,0.27631578947368424,0.5714285714285714,0.16666666666666666,0.013157894736842105,,,0.16447368421052633,0.48,0.9166666666666666,0.15723270440251572,0.52,0.0031446540880503146,,0.13522012578616352,0.23255813953488372,0.2599549211119459,0.38571428571428573,0.44200762584522924,0.48094909909909905,0.4305336477987421,0.12013651877133105,0.1324200913242009,0.11162255466052934,0.2721518987341772,12.543570219966162,25.064429530201352,0.2499477096841665,,,0.010719754977029096,2.0,2.0,38.0,2.0,0.013422818791946308,0.007142857142857143,0.013245033112582781,2.0,,0.02127659574468085,1.0,0.1111111111111111,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,99701.0,1662,239,3246,3205,1105,1094,369,6451,89.0,139.0,7.0,12.0,28.0,44.0,48.0,94.0,129.0,258.0,47.0,94.0,4.0,8.0,16.0,28.0,72.0,227.0,7.0,24.0,30.0,93.0,266,491,119.0,321.0,147.0,1036,3442,17.0,39,11.0,32.0,11.0,78.0,81.0,152,46.0,121.0,84.0,384,270,262.0,288.0,69.0,14.0,225.0,72.0,26.0,110.0,52.0,162.0,39.0,13.0,42.0,8.0,60.0,376.0,8.0,21.0,31.0,53,,84,29.0,113,14.0,71.0,41.0,30.0,49.0,5.0,32.0,27.0,8.0,17.0,2.0,2.0,76,8.0,21.0,40.0,101,5.0,8.0,131,1.0,2.0,167.0,14.0,58.0,30.0,12.0,1.0,1.0,3.0,4.0,5.0,13.0,5.0,,384,1105,13.0,27.0,0.5075187969924813,0.5212355212355212,0.8067226890756303,0.3707165109034268,0.34375,0.38016528925619836,0.3730407523510972,0.5417515274949084,0.4358974358974359,0.5328947368421053,0.5474137931034483,0.47183098591549294,0.5494505494505495,0.5828635851183765,0.5064935064935064,0.6041009463722398,0.39532019704433496,0.05295315682281059,0.1079136690647482,0.07446808510638298,26.186579378068743,0.6447368421052632,,0.04632867132867133,0.021042084168336674,0.08732394366197183,0.01556420233463035,0.056037358238825885,0.01917989417989418,0.030508474576271188,0.0125,0.019438444924406047,0.019553072625698324,0.00641025641025641,0.029940119760479042,0.03374233128834356,0.06611570247933884,0.0859375,0.09090909090909091,0.035623409669211195,0.38461538461538464,0.17118226600985223,0.6402877697841727,0.717741935483871,0.5393258426966292,0.11576354679802955,0.5106382978723404,0.5517241379310345,0.3125,0.31773399014778325,0.5,0.5078740157480315,0.5581395348837209,0.11576354679802955,0.5,0.5,0.9574468085106383,0.27955665024630544,0.31718061674008813,0.31718061674008813,0.7083333333333334,0.16901408450704225,0.5833333333333334,,0.11267605633802817,0.5,1.0,0.3380281690140845,0.2916666666666667,0.8571428571428571,0.16117216117216118,0.6363636363636364,0.10256410256410256,0.5714285714285714,0.34065934065934067,0.3225806451612903,0.5665024630541872,0.32,0.5022767945544555,0.4848511111111111,0.49553277777777777,0.06884480746791131,0.10841121495327102,0.07528957528957529,0.37065637065637064,11.24378818737271,24.825545171339567,0.340418977202711,,2.0,0.015503875968992248,3.0,,2.0,1.0,,,0.003105590062111801,,,,,,,,,True
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,100812.0,1680,89,3183,3183,645,516,355,6366,156.0,220.0,53.0,84.0,26.0,42.0,13.0,35.0,2.0,6.0,,,,,,,,,,,,,171,261,,,85.0,427,3433,57.0,92,,,33.0,147.0,28.0,53,,,27.0,83,218,124.0,,,96.0,,,19.0,47.0,22.0,69.0,17.0,5.0,14.0,4.0,29.0,160.0,48.0,154.0,53.0,249,24.0,326,202.0,528,20.0,22.0,15.0,7.0,29.0,5.0,17.0,39.0,5.0,12.0,,5.0,68,9.0,10.0,104.0,173,21.0,12.0,118,23.0,6.0,132.0,12.0,61.0,11.0,90.0,,,64.0,2.0,24.0,90.0,50.0,9.0,83,645,4.0,11.0,0.6374269005847953,0.8861788617886179,,,,,,0.6551724137931034,0.6195652173913043,0.5283018867924528,0.6551724137931034,0.6195652173913043,0.5283018867924528,0.6651090342679128,0.6282051282051282,0.5684931506849316,,0.07279693486590039,0.05909090909090909,0.14285714285714285,10.799555802332037,0.4264705882352941,0.34782608695652173,0.19904076738609114,0.14038286235186873,0.18661971830985916,0.12030075187969924,0.196742671009772,0.13502673796791445,0.1701388888888889,0.15666666666666668,0.11394891944990176,0.10384615384615385,0.1510791366906475,0.19943019943019943,0.19318181818181818,0.20255474452554745,0.17674418604651163,0.21739130434782608,0.2857142857142857,0.5555555555555556,0.842911877394636,0.7090909090909091,0.7536231884057971,0.6538461538461539,0.13409961685823754,0.37142857142857144,0.43333333333333335,0.38461538461538464,0.022988505747126436,0.3333333333333333,0.4,1.0,,,,,,,,,0.9130434782608695,0.6309523809523809,0.07547169811320754,,,,,,,0.7924528301886793,0.6190476190476191,,,,,0.842911877394636,,0.5648233716475095,0.5677362499999999,0.5450679245283018,0.1967741935483871,0.1967741935483871,0.3442622950819672,0.19437939110070257,1.3865900383141763,,0.20263901979264845,3.0,,0.16666666666666666,2.0,,,,,,,,7.0,,,,,,,True
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,36916.0,615,92,1175,1168,267,247,132,2343,48.0,99.0,1.0,2.0,9.0,20.0,14.0,39.0,18.0,44.0,5.0,14.0,1.0,3.0,1.0,2.0,13.0,46.0,1.0,1.0,2.0,11.0,80,182,18.0,60.0,30.0,244,1230,3.0,6,2.0,4.0,,12.0,13.0,34,3.0,13.0,9.0,44,40,120.0,42.0,12.0,,46.0,13.0,21.0,60.0,31.0,91.0,19.0,12.0,25.0,7.0,28.0,213.0,4.0,10.0,13.0,38,,51,14.0,65,4.0,17.0,8.0,9.0,22.0,3.0,14.0,10.0,2.0,8.0,,,32,2.0,10.0,19.0,44,,5.0,49,1.0,12.0,40.0,2.0,18.0,3.0,2.0,,,,1.0,1.0,2.0,,,44,267,6.0,3.0,0.25,0.25,0.7777777777777778,0.3,0.5,0.23076923076923078,0.3,0.43956043956043955,0.5,0.38235294117647056,0.44214876033057854,0.6,0.3723404255319149,0.4674329501915709,0.5454545454545454,0.4230769230769231,0.24793388429752067,0.11538461538461539,0.1717171717171717,0.10256410256410256,22.063253012048193,0.6875,,0.08983451536643026,0.02702702702702703,0.09558823529411764,0.024390243902439025,0.09123434704830054,0.026217228464419477,0.015873015873015872,0.023255813953488372,0.0379746835443038,0.017543859649122806,0.04,0.07801418439716312,0.06722689075630252,0.1165644171779141,0.08163265306122448,0.13157894736842105,0.03305785123966942,,0.4090909090909091,0.48484848484848486,0.5853658536585366,0.2916666666666667,0.16115702479338842,0.358974358974359,0.4,0.14285714285714285,0.18181818181818182,0.4090909090909091,0.4090909090909091,0.2222222222222222,0.05785123966942149,0.35714285714285715,0.35714285714285715,1.0,0.19008264462809918,0.2826086956521739,0.2826086956521739,0.6923076923076923,0.2,0.5,1.0,0.3,0.3333333333333333,1.0,0.1,1.0,,0.425531914893617,0.45,0.0425531914893617,0.5,0.23404255319148937,0.18181818181818182,0.6570247933884298,0.2826086956521739,0.5140196280991738,0.55476,0.49730531914893616,0.06976744186046512,0.09090909090909091,0.04918032786885246,0.18032786885245902,6.527472527472527,24.615000000000002,0.2272340425531915,,,,1.0,,,,,,,,,,,,,,,True
