EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,3pt And 1 Free Throw Trips,Clear Path Fouls,Arc3PctBlocked,on
2553,1610612751,Jarvis Hayes,Jarvis Hayes,2553,NJN,52547.0,876,-1.0,1661,1655,544.0,628.0,199.0,3316,35.0,52.0,2.0,4.0,8.0,15.0,11.0,28.0,26.0,71.0,27.0,71.0,4.0,5.0,8.0,20.0,18.0,54.0,2.0,6.0,2.0,13.0,72.0,151.0,45.0,125.0,16.0,295,1797.0,4.0,11.0,6.0,11.0,,26.0,19.0,40.0,10.0,33.0,8.0,76.0,120.0,24.0,123.0,12.0,4.0,,,54.0,18.0,8.0,,18.0,5.0,23.0,2.0,3.0,9.0,3.0,6.0,51.0,4.0,8.0,43.0,63.0,15.0,121.0,12.0,133.0,5.0,27.0,14.0,13.0,12.0,4.0,8.0,14.0,1.0,4.0,3.0,26.0,1.0,7.0,46.0,85.0,3.0,5.0,30.0,2.0,8.0,23.0,3.0,2.0,5.0,2.0,5.0,5.0,5.0,,,5.0,3.0,1.0,76.0,544.0,15.0,6.0,0.8333333333333334,0.8571428571428571,0.9111111111111111,0.36,0.5454545454545454,0.30303030303030304,0.36,0.4768211920529801,0.36363636363636365,0.475,0.5054347826086957,0.5909090909090909,0.4657534246575342,0.5158450704225352,0.5909090909090909,0.4810126582278481,0.4528985507246377,,0.052980132450331126,0.11538461538461539,0.03571428571428571,0.014084507042253521,,16.463090812533192,0.46153846153846156,0.19480519480519481,0.1206896551724138,0.014466546112115732,0.21182266009852216,0.01652892561983471,0.14620689655172414,0.01509433962264151,0.02127659574468085,0.007042253521126761,0.013452914798206279,0.006369426751592357,0.03529411764705882,0.10869565217391304,0.12295081967213115,0.12962962962962962,0.23129251700680273,0.16071428571428573,0.033112582781456956,0.6,0.18840579710144928,0.6730769230769231,0.7608695652173914,0.8571428571428571,0.10144927536231885,0.39285714285714285,0.4074074074074074,0.5454545454545454,0.2572463768115942,0.36619718309859156,0.37142857142857144,0.9230769230769231,0.2572463768115942,0.38028169014084506,0.38028169014084506,0.9629629629629629,0.1956521739130435,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.18181818181818182,0.5,,0.22727272727272727,0.8,1.0,0.2727272727272727,0.3333333333333333,0.5,0.2054794520547945,0.5333333333333333,0.273972602739726,0.4,0.1780821917808219,0.15384615384615385,0.6413043478260869,0.3333333333333333,0.5072019927536234,0.4951099999999999,0.4993465753424657,0.025089605734767026,0.032679738562091505,0.015873015873015872,0.08813559322033898,0.2576271186440678,10.749006622516557,24.227999999999998,0.32751354605659244,,1.0,,,,,,,,1.0,,,True
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,16475.0,275,61.0,520,508,189.0,166.0,59.0,1028,23.0,36.0,5.0,6.0,8.0,12.0,7.0,18.0,8.0,16.0,1.0,5.0,,,1.0,5.0,,2.0,,,,,38.0,70.0,1.0,7.0,29.0,108,516.0,6.0,9.0,,,,12.0,13.0,23.0,1.0,5.0,12.0,41.0,34.0,42.0,3.0,,8.0,,,2.0,,3.0,,15.0,4.0,19.0,3.0,1.0,11.0,1.0,3.0,42.0,,7.0,4.0,6.0,,10.0,8.0,18.0,1.0,7.0,5.0,2.0,11.0,1.0,5.0,7.0,2.0,6.0,1.0,18.0,2.0,5.0,13.0,18.0,,,26.0,,1.0,35.0,4.0,1.0,16.0,,3.0,5.0,2.0,2.0,1.0,5.0,2.0,,41.0,189.0,1.0,3.0,0.4473684210526316,0.5,1.0,0.14285714285714285,,0.2,0.14285714285714285,0.5428571428571428,0.6666666666666666,0.5652173913043478,0.512987012987013,0.6666666666666666,0.5178571428571429,0.5869565217391305,0.6666666666666666,0.5857142857142857,0.09090909090909091,,0.04285714285714286,0.08333333333333333,,,,18.363939899833053,0.6111111111111112,,0.03529411764705882,0.03783783783783784,0.07547169811320754,,0.04484304932735426,0.029661016949152543,0.030303030303030304,0.037037037037037035,0.046153846153846156,,,0.014705882352941176,,0.08620689655172414,0.04878048780487805,0.16666666666666666,0.02857142857142857,0.4,0.4675324675324675,0.6388888888888888,0.696969696969697,0.5217391304347826,0.23376623376623376,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.2077922077922078,0.5,0.5,0.125,0.06493506493506493,0.2,0.2,1.0,0.025974025974025976,,,,0.6666666666666666,0.8333333333333334,0.2,,,,,,,0.42857142857142855,0.6666666666666666,0.17857142857142858,0.2,,,0.5584415584415584,,0.49943831168831176,0.4959500000000001,0.5101142857142857,0.1797752808988764,0.1951219512195122,,0.1111111111111111,0.37962962962962965,6.361428571428571,23.885714285714283,0.36346153846153845,1.0,,,,,,,,0.07692307692307693,,,,True
2734,1610612751,Devin Harris,Devin Harris,2734,NJN,106449.0,1774,-33.0,3404,3383,782.0,785.0,392.0,6787,163.0,287.0,5.0,7.0,36.0,65.0,43.0,98.0,77.0,184.0,6.0,12.0,,1.0,2.0,4.0,42.0,143.0,2.0,8.0,11.0,42.0,283.0,569.0,48.0,155.0,343.0,1053,3755.0,14.0,24.0,2.0,9.0,11.0,45.0,68.0,139.0,13.0,46.0,123.0,298.0,104.0,462.0,78.0,66.0,,1.0,3.0,139.0,41.0,50.0,1.0,232.0,117.0,349.0,63.0,54.0,135.0,24.0,73.0,815.0,5.0,12.0,33.0,103.0,3.0,139.0,19.0,158.0,5.0,84.0,36.0,48.0,98.0,13.0,54.0,52.0,12.0,44.0,9.0,150.0,4.0,36.0,52.0,120.0,2.0,15.0,315.0,1.0,16.0,419.0,45.0,17.0,188.0,3.0,31.0,9.0,4.0,3.0,2.0,9.0,4.0,,298.0,782.0,15.0,26.0,0.18374558303886926,0.18374558303886926,0.5416666666666666,0.3096774193548387,0.2222222222222222,0.2826086956521739,0.3092105263157895,0.4973637961335677,0.5833333333333334,0.4892086330935252,0.4903314917127072,0.5151515151515151,0.47297297297297297,0.5765815760266371,0.5625,0.5793650793650794,0.21408839779005526,0.0064516129032258064,0.08787346221441125,0.14285714285714285,0.08163265306122448,0.005434782608695652,,27.166882276843467,0.6533333333333333,0.026785714285714284,0.08841201716738198,0.010273972602739725,0.0870712401055409,0.010615711252653927,0.08808290155440414,0.010372178157413058,0.015590200445434299,0.007575757575757576,0.006593406593406593,0.012307692307692308,0.00684931506849315,0.089058524173028,0.08273381294964029,0.09109311740890688,0.07368421052631578,0.1276595744680851,0.015015015015015015,0.4444444444444444,0.39640883977900554,0.5679442508710801,0.6626016260162602,0.25766871165644173,0.13535911602209943,0.4387755102040816,0.4777777777777778,0.09302325581395349,0.2541436464088398,0.41847826086956524,0.4207650273224044,0.07792207792207792,0.016574585635359115,0.5,0.5,1.0,0.19751381215469613,0.2937062937062937,0.29577464788732394,0.47619047619047616,0.21212121212121213,0.7142857142857143,0.2,0.030303030303030304,,,0.24242424242424243,0.25,1.0,0.35135135135135137,0.5538461538461539,0.021621621621621623,0.5,0.22702702702702704,0.2619047619047619,0.6104972375690608,0.2949640287769784,0.5207966573816155,0.47243703703703704,0.4972726256983241,0.21954022988505748,0.2640449438202247,0.0189873417721519,0.042735042735042736,0.28300094966761635,7.6713532513181,25.878064516129037,0.22972972972972974,2.0,1.0,,,,,,,0.025,,1.0,0.006993006993006993,True
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,309.0,5,-1.0,10,9,1.0,4.0,2.0,19,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,3.0,,,,2,13.0,1.0,2.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,,,,,,25.0,,1.0,0.25,0.2,,,0.25,0.16666666666666666,,,0.5,,,,0.5,,,,,1.0,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.6666666666666666,,0.5179666666666667,0.5803499999999999,,,,,1.0,,4.933333333333334,,0.1,1.0,,,,,,,,1.0,,,,True
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,52920.0,882,-64.0,1639,1640,546.0,646.0,205.0,3279,72.0,107.0,10.0,17.0,18.0,27.0,25.0,57.0,63.0,139.0,9.0,16.0,,,5.0,7.0,33.0,104.0,4.0,9.0,10.0,35.0,160.0,303.0,42.0,120.0,115.0,561,1861.0,18.0,34.0,4.0,9.0,8.0,56.0,46.0,89.0,15.0,42.0,60.0,197.0,84.0,236.0,84.0,42.0,10.0,,4.0,100.0,33.0,12.0,1.0,66.0,48.0,114.0,23.0,25.0,46.0,5.0,15.0,276.0,9.0,12.0,26.0,55.0,5.0,86.0,24.0,110.0,3.0,28.0,16.0,12.0,30.0,11.0,23.0,37.0,5.0,7.0,9.0,67.0,4.0,27.0,38.0,79.0,1.0,9.0,116.0,3.0,1.0,144.0,14.0,13.0,56.0,1.0,16.0,10.0,8.0,1.0,1.0,10.0,4.0,,197.0,546.0,14.0,16.0,0.2625,0.2709677419354839,0.6666666666666666,0.35,0.4444444444444444,0.35714285714285715,0.3620689655172414,0.528052805280528,0.5294117647058824,0.5168539325842697,0.5271867612293144,0.5581395348837209,0.5229007633587787,0.5727650727650727,0.5957446808510638,0.593167701863354,0.28368794326241137,0.008333333333333333,0.039603960396039604,0.09345794392523364,0.03508771929824561,,,29.148936170212764,0.44776119402985076,0.06944444444444445,0.10721247563352826,0.023715415019762844,0.11711711711711711,0.03345724907063197,0.11020408163265306,0.027096774193548386,0.010362694300518135,0.05,0.023474178403755867,0.024752475247524754,0.05970149253731343,0.0872093023255814,0.11475409836065574,0.1187214611872146,0.09467455621301775,0.18867924528301888,0.015228426395939087,0.4,0.25295508274231676,0.6728971962616822,0.7422680412371134,0.2916666666666667,0.1347517730496454,0.43859649122807015,0.45454545454545453,0.16,0.32860520094562645,0.45323741007194246,0.45323741007194246,0.2698412698412698,0.037825059101654845,0.5625,0.5625,1.0,0.2458628841607565,0.3173076923076923,0.32038834951456313,0.5757575757575758,0.3953488372093023,0.5882352941176471,0.2,,,,0.20930232558139536,0.4444444444444444,0.75,0.20610687022900764,0.6666666666666666,0.05343511450381679,0.7142857142857143,0.26717557251908397,0.2857142857142857,0.5366430260047281,0.33,0.4791794258373206,0.46262031249999996,0.4559742063492064,0.12258064516129032,0.16231884057971013,0.008333333333333333,0.09982174688057041,0.3511586452762923,10.400330033003302,26.74333333333333,0.3331299572910311,3.0,,,,,1.0,,1.0,0.047619047619047616,1.0,,0.009615384615384616,False
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,59636.0,994,-44.0,1788,1790,464.0,522.0,236.0,3578,97.0,163.0,33.0,60.0,18.0,31.0,10.0,31.0,6.0,20.0,,,,,,,,,,,,,113.0,214.0,,,31.0,257,1993.0,34.0,66.0,,,6.0,74.0,22.0,43.0,,,13.0,57.0,166.0,60.0,,,52.0,,,,,17.0,,21.0,10.0,31.0,8.0,2.0,11.0,,10.0,72.0,25.0,78.0,37.0,89.0,28.0,154.0,104.0,258.0,12.0,22.0,16.0,6.0,17.0,4.0,8.0,14.0,3.0,9.0,,31.0,6.0,6.0,75.0,106.0,7.0,3.0,66.0,11.0,3.0,83.0,8.0,,37.0,,9.0,48.0,37.0,1.0,10.0,48.0,29.0,4.0,57.0,464.0,8.0,8.0,0.7345132743362832,0.9540229885057471,,,,,,0.5280373831775701,0.5151515151515151,0.5116279069767442,0.5280373831775701,0.5151515151515151,0.5116279069767442,0.5099206349206349,0.5,0.5181818181818182,,,0.0794392523364486,0.08588957055214724,0.0967741935483871,,,13.596914175506269,0.5483870967741935,0.34146341463414637,0.15008431703204048,0.12935323383084577,0.15948275862068967,0.09363295880149813,0.15272727272727274,0.11839080459770115,0.21338912133891214,0.10101010101010101,0.06415094339622641,0.09278350515463918,0.0958904109589041,0.08854166666666667,0.13986013986013987,0.20155038759689922,0.15428571428571428,0.17543859649122806,0.14634146341463414,0.6041666666666666,0.7616822429906542,0.5950920245398773,0.6510067114093959,0.7010309278350515,0.14485981308411214,0.3225806451612903,0.35714285714285715,0.9,0.09345794392523364,0.3,0.3,1.0,,,,,,,,,0.9090909090909091,0.55,0.15151515151515152,,,,,,,0.7209302325581395,0.5806451612903226,,,,,0.7616822429906542,,0.5281467289719628,0.5482810344827587,0.5150348837209302,0.1522633744855967,0.1522633744855967,,0.28793774319066145,0.22178988326848248,3.0079439252336453,,0.2595078299776286,1.0,2.0,,,,1.0,2.0,,0.016666666666666666,,,,False
201146,1610612751,Yi Jianlian,Yi Jianlian,201146,NJN,25881.0,431,-28.0,795,805,232.0,275.0,90.0,1600,15.0,31.0,4.0,6.0,4.0,4.0,7.0,16.0,18.0,57.0,5.0,9.0,,,1.0,1.0,19.0,43.0,,1.0,5.0,15.0,40.0,104.0,24.0,52.0,45.0,197,916.0,5.0,11.0,,1.0,11.0,21.0,12.0,19.0,6.0,16.0,19.0,61.0,58.0,22.0,72.0,,8.0,,,43.0,19.0,6.0,,12.0,9.0,21.0,5.0,4.0,8.0,,4.0,51.0,3.0,12.0,22.0,61.0,8.0,91.0,17.0,108.0,3.0,7.0,5.0,2.0,12.0,2.0,5.0,9.0,1.0,7.0,4.0,21.0,2.0,3.0,36.0,60.0,3.0,1.0,35.0,8.0,,52.0,2.0,,17.0,,10.0,16.0,15.0,,1.0,16.0,11.0,2.0,61.0,232.0,9.0,9.0,0.725,0.8055555555555556,1.0,0.46153846153846156,,0.375,0.46153846153846156,0.38461538461538464,0.45454545454545453,0.631578947368421,0.48717948717948717,0.4166666666666667,0.6,0.5441988950276243,0.5833333333333334,0.648936170212766,0.3333333333333333,,0.057692307692307696,0.16129032258064516,0.0625,,,22.394678492239468,0.5714285714285714,0.3076923076923077,0.23921568627450981,0.04743083003952569,0.2018348623853211,0.02727272727272727,0.22802197802197802,0.04132231404958678,0.07,0.058823529411764705,0.0196078431372549,0.011494252873563218,0.08695652173913043,0.21505376344086022,0.3050847457627119,0.22330097087378642,0.2,0.20833333333333334,0.03529411764705882,0.6875,0.1987179487179487,0.4838709677419355,0.5769230769230769,0.5333333333333333,0.10256410256410256,0.4375,0.4666666666666667,0.5714285714285714,0.36538461538461536,0.3157894736842105,0.3157894736842105,0.9444444444444444,0.057692307692307696,0.5555555555555556,0.5555555555555556,1.0,0.27564102564102566,0.4418604651162791,0.4418604651162791,1.0,0.5,0.6666666666666666,,,,,0.08333333333333333,,,0.11428571428571428,1.0,0.02857142857142857,1.0,0.42857142857142855,0.3333333333333333,0.532051282051282,0.4418604651162791,0.4781769230769231,0.5028375,0.4680899999999999,0.09941520467836257,0.14285714285714285,,0.1065989847715736,0.3096446700507614,12.251923076923077,24.88846153846155,0.2918238993710692,2.0,,,,,2.0,,,0.08695652173913043,,,,False
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,18592.0,310,-24.0,555,563,161.0,178.0,64.0,1118,28.0,51.0,4.0,8.0,5.0,11.0,6.0,19.0,6.0,24.0,2.0,4.0,,,,1.0,,1.0,,,,1.0,40.0,94.0,2.0,5.0,22.0,108,617.0,4.0,9.0,,,2.0,10.0,8.0,22.0,,2.0,12.0,28.0,40.0,40.0,6.0,,4.0,,1.0,,,12.0,,19.0,14.0,33.0,5.0,9.0,9.0,3.0,7.0,80.0,,6.0,5.0,20.0,1.0,26.0,6.0,32.0,2.0,5.0,1.0,4.0,9.0,1.0,7.0,4.0,1.0,2.0,1.0,13.0,,3.0,9.0,16.0,,1.0,18.0,1.0,,27.0,1.0,,11.0,,3.0,2.0,1.0,1.0,,2.0,1.0,,28.0,161.0,1.0,2.0,0.5,0.5263157894736842,1.0,0.4,,,0.5,0.425531914893617,0.4444444444444444,0.36363636363636365,0.43434343434343436,0.4444444444444444,0.3333333333333333,0.48214285714285715,0.5,0.45161290322580644,0.050505050505050504,,0.1276595744680851,0.19607843137254902,0.10526315789473684,,,19.651347068145803,0.6923076923076923,0.03225806451612903,0.10526315789473684,0.028985507246376812,0.06329113924050633,,0.09293680297397769,0.02214022140221402,0.038461538461538464,0.02564102564102564,0.022222222222222223,,,0.11594202898550725,0.15789473684210525,0.07228915662650602,0.038461538461538464,0.1111111111111111,0.045454545454545456,0.5,0.5151515151515151,0.5490196078431373,0.6829268292682927,0.5357142857142857,0.1919191919191919,0.3157894736842105,0.35294117647058826,0.5,0.24242424242424243,0.25,0.25,0.3333333333333333,0.04040404040404041,0.5,0.5,1.0,0.010101010101010102,,,,0.8888888888888888,0.5,,,,,,,,0.4583333333333333,0.45454545454545453,0.041666666666666664,,0.041666666666666664,,0.5656565656565656,,0.4991806122448978,0.5426,0.4716065217391304,0.10091743119266056,0.10576923076923077,,0.09259259259259259,0.25925925925925924,6.746808510638296,32.72,0.29009009009009007,,,,,,,,,,,,,False
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,57709.0,962,-92.0,1760,1771,505.0,582.0,204.0,3531,43.0,79.0,1.0,2.0,12.0,20.0,19.0,35.0,27.0,80.0,17.0,32.0,,2.0,5.0,7.0,30.0,79.0,3.0,9.0,7.0,21.0,89.0,194.0,47.0,111.0,56.0,375,1956.0,6.0,11.0,3.0,11.0,5.0,26.0,26.0,50.0,12.0,28.0,22.0,110.0,30.0,148.0,96.0,45.0,,,1.0,78.0,30.0,11.0,,77.0,55.0,132.0,30.0,25.0,41.0,8.0,28.0,319.0,6.0,5.0,22.0,37.0,4.0,63.0,11.0,74.0,1.0,36.0,19.0,17.0,41.0,5.0,29.0,14.0,3.0,12.0,2.0,55.0,6.0,14.0,13.0,68.0,,4.0,71.0,1.0,5.0,72.0,4.0,4.0,24.0,,12.0,3.0,,3.0,,3.0,2.0,,110.0,505.0,13.0,11.0,0.16853932584269662,0.16853932584269662,0.6808510638297872,0.42342342342342343,0.2727272727272727,0.42857142857142855,0.42727272727272725,0.4587628865979381,0.5454545454545454,0.52,0.5229508196721312,0.4772727272727273,0.5641025641025641,0.5534124629080118,0.52,0.5913978494623656,0.3639344262295082,,0.05670103092783505,0.08860759493670886,0.02857142857142857,0.0375,,19.6,0.7454545454545455,0.05263157894736842,0.06502636203866433,0.008992805755395683,0.09821428571428571,0.022900763358778626,0.07440100882723834,0.013447432762836185,0.014285714285714285,0.00980392156862745,0.004098360655737705,0.031578947368421054,,0.06806282722513089,0.030303030303030304,0.08130081300813008,0.07878787878787878,0.15254237288135594,0.006756756756756757,0.6666666666666666,0.25901639344262295,0.5443037974683544,0.5972222222222222,0.3023255813953488,0.11475409836065574,0.5428571428571428,0.5588235294117647,,0.26229508196721313,0.3375,0.35064935064935066,0.07407407407407407,0.10491803278688525,0.53125,0.53125,1.0,0.25901639344262295,0.379746835443038,0.379746835443038,0.5,0.09090909090909091,0.5,1.0,0.09090909090909091,,,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.2564102564102564,0.6,0.08974358974358974,0.7142857142857143,0.2692307692307692,0.3333333333333333,0.6229508196721312,0.38461538461538464,0.4913782894736844,0.459625,0.47724743589743585,0.07384615384615385,0.11214953271028037,,0.06933333333333333,0.29333333333333333,9.921134020618558,24.84774774774775,0.2869318181818182,,,,,,,,,,,,,False
2553,1610612751,Jarvis Hayes,Jarvis Hayes,2553,NJN,57354.0,956,2.0,1753,1763,514.0,635.0,209.0,3516,28.0,46.0,4.0,8.0,4.0,9.0,13.0,30.0,50.0,106.0,29.0,61.0,3.0,6.0,5.0,17.0,20.0,58.0,7.0,12.0,6.0,18.0,91.0,182.0,49.0,119.0,20.0,349,1874.0,11.0,27.0,10.0,18.0,2.0,54.0,19.0,44.0,11.0,35.0,7.0,78.0,116.0,66.0,141.0,6.0,4.0,,1.0,57.0,20.0,6.0,,20.0,11.0,31.0,5.0,6.0,10.0,5.0,5.0,73.0,3.0,10.0,24.0,70.0,25.0,119.0,15.0,134.0,3.0,25.0,16.0,9.0,13.0,2.0,6.0,10.0,2.0,7.0,2.0,23.0,1.0,5.0,39.0,77.0,3.0,2.0,27.0,3.0,3.0,29.0,1.0,,13.0,,2.0,2.0,1.0,,1.0,2.0,2.0,,78.0,514.0,11.0,2.0,0.6373626373626373,0.651685393258427,0.9591836734693877,0.4117647058823529,0.5555555555555556,0.3142857142857143,0.4152542372881356,0.5,0.4074074074074074,0.4318181818181818,0.5465116279069767,0.5777777777777777,0.44936708860759494,0.553968253968254,0.5869565217391305,0.46987951807228917,0.3953488372093023,,0.03296703296703297,0.06521739130434782,0.1,,,16.950852557673016,0.5652173913043478,0.2840909090909091,0.11627906976744186,0.01824817518248175,0.10126582278481013,0.011406844106463879,0.11203814064362336,0.016029593094944512,0.025906735751295335,0.02727272727272727,0.00816326530612245,0.010471204188481676,0.013888888888888888,0.06372549019607843,0.08609271523178808,0.17813765182186234,0.10497237569060773,0.08928571428571429,0.0196078431372549,1.0,0.15282392026578073,0.6086956521739131,0.6511627906976745,0.75,0.09966777408637874,0.43333333333333335,0.48148148148148145,0.38461538461538464,0.3521594684385382,0.4716981132075472,0.4716981132075472,0.64,0.2026578073089701,0.47540983606557374,0.47540983606557374,1.0,0.19269102990033224,0.3448275862068966,0.3448275862068966,0.9,0.17777777777777778,0.5,0.5,0.13333333333333333,0.5,1.0,0.26666666666666666,0.5833333333333334,1.0,0.11392405063291139,0.4444444444444444,0.21518987341772153,0.29411764705882354,0.22784810126582278,0.3333333333333333,0.5481727574750831,0.3508771929824561,0.48621433333333347,0.4823382352941176,0.4701147435897437,0.04153354632587859,0.06701030927835051,,0.15472779369627507,0.22349570200573066,12.18131868131868,24.540336134453778,0.2932116371933828,2.0,1.0,,,,1.0,,,0.03389830508474576,,,,False
