EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,38834.0,647,29,1256,1247,365.0,303.0,113.0,2503,8.0,13.0,2.0,6.0,2.0,7.0,15.0,51.0,11.0,24.0,3.0,7.0,30.0,63.0,2.0,12.0,21.0,25.0,71.0,41.0,87.0,16.0,189.0,1374,2.0,4.0,2.0,3.0,7.0,6.0,17.0,15.0,28.0,8.0,65.0,32.0,18.0,114.0,9.0,1.0,62.0,30.0,4.0,2.0,16.0,9.0,25.0,6.0,3.0,5.0,6.0,5.0,59.0,2.0,5.0,12.0,39.0,51.0,7.0,58.0,1.0,11.0,7.0,4.0,9.0,3.0,7.0,8.0,2.0,3.0,17.0,3.0,19.0,50.0,3.0,2.0,28.0,3.0,4.0,21.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,65.0,365.0,9.0,4.0,0.64,0.64,0.926829268292683,0.47126436781609193,0.5357142857142857,0.47674418604651164,0.352112676056338,0.5,0.35294117647058826,0.5474683544303798,0.3333333333333333,0.6333333333333333,0.5595238095238095,0.4375,0.6530612244897959,0.5506329113924051,0.022988505747126436,0.056338028169014086,0.15384615384615385,0.14285714285714285,0.0196078431372549,0.041666666666666664,0.015873015873015872,13.338139870223504,0.5294117647058824,0.08478260869565217,0.014164305949008499,0.08275862068965517,0.015503875968992248,0.08429752066115702,0.014522821576763486,0.030303030303030304,0.014184397163120567,0.022727272727272728,0.07964601769911504,0.05925925925925926,0.10377358490566038,0.09523809523809523,0.05,0.011764705882352941,0.08227848101265822,0.6153846153846154,0.7272727272727273,0.5,0.04430379746835443,0.2857142857142857,0.3333333333333333,1.0,0.3227848101265823,0.29411764705882354,0.3,0.6666666666666666,0.1518987341772152,0.4583333333333333,0.4782608695652174,1.0,0.3987341772151899,0.47619047619047616,0.4838709677419355,0.9,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.15555555555555556,0.42857142857142855,0.4666666666666667,0.5714285714285714,0.6329113924050633,0.4838709677419355,0.5177640127388534,0.4902375,0.5210818181818181,0.036585365853658534,0.07792207792207792,0.037037037037037035,0.3439153439153439,14.559154929577465,25.005747126436777,0.2906050955414013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,14669.0,244,-34,503,502,170.0,160.0,78.0,1005,24.0,44.0,5.0,15.0,1.0,7.0,1.0,2.0,,,,,,,,,,26.0,53.0,,,14.0,66.0,556,8.0,20.0,,2.0,18.0,7.0,21.0,,,4.0,18.0,34.0,18.0,,,,,,4.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,5.0,25.0,10.0,19.0,33.0,32.0,65.0,2.0,7.0,5.0,2.0,4.0,1.0,3.0,7.0,1.0,,11.0,2.0,20.0,36.0,2.0,1.0,25.0,4.0,,33.0,,15.0,3.0,7.0,,,3.0,7.0,18.0,170.0,4.0,2.0,0.6538461538461539,0.8947368421052632,,,,,0.49056603773584906,0.4,0.3333333333333333,0.49056603773584906,0.4,0.3333333333333333,0.4852941176470588,0.391304347826087,0.32142857142857145,,,0.07547169811320754,0.06818181818181818,0.14285714285714285,,,,13.2996632996633,0.36363636363636365,0.12101910828025478,0.13513513513513514,0.17857142857142858,0.1,0.13615023474178403,0.1276595744680851,0.1746031746031746,0.08695652173913043,0.125,0.14583333333333334,0.09302325581395349,0.12121212121212122,0.21951219512195122,0.06666666666666667,0.08695652173913043,0.8301886792452831,0.5454545454545454,0.5853658536585366,0.625,0.1320754716981132,0.14285714285714285,0.16666666666666666,1.0,0.03773584905660377,0.5,0.5,1.0,,,,,,,,,,0.7142857142857143,0.3333333333333333,,,,,0.8301886792452831,,0.5452924528301887,0.5140199999999999,0.5519904761904761,0.23076923076923078,0.23076923076923078,0.2727272727272727,0.2727272727272727,1.7641509433962264,,0.3379721669980119,8.0,16.0,14.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,0.26666666666666666,0.09090909090909091,0.1509433962264151,0.05555555555555555,0.5714285714285714,0.8,0.5,,,,,,,,,,,,,,,,,,,,True
201606,1610612756,Sean Singletary,Sean Singletary,201606,PHX,4040.0,67,-26,123,123,35.0,30.0,15.0,246,3.0,5.0,,,2.0,4.0,1.0,6.0,2.0,3.0,,,,3.0,,,1.0,6.0,15.0,2.0,6.0,6.0,24.0,137,,,,,,1.0,3.0,,1.0,2.0,4.0,4.0,8.0,6.0,,1.0,2.0,,1.0,,5.0,,5.0,,,2.0,1.0,2.0,10.0,1.0,1.0,2.0,3.0,5.0,3.0,8.0,,5.0,,5.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,10.0,,,7.0,,,6.0,,2.0,1.0,,,,,,4.0,35.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.4,0.4,,0.3333333333333333,0.42857142857142855,,0.25,0.5,,0.4,0.2857142857142857,,0.06666666666666667,0.2,,,,,19.565217391304348,0.6666666666666666,0.10344827586206896,0.023809523809523808,0.125,0.08333333333333333,0.1111111111111111,0.037037037037037035,,,,0.14285714285714285,0.125,0.07142857142857142,0.1,0.16666666666666666,,0.23809523809523808,0.6,0.75,0.6666666666666666,0.19047619047619047,0.5,0.5,,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,,,,,,0.25,,0.5238095238095238,,0.508675,,0.4131,0.08695652173913043,0.11764705882352941,,0.16666666666666666,9.24,30.55,0.2845528455284553,,,,1.0,,,,,,,,,,0.16666666666666666,0.06666666666666667,0.25,,,,,,,,,,,,,,,,,,,,,,,True
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,116879.0,1948,114,3860,3834,1141.0,922.0,379.0,7694,214.0,333.0,55.0,84.0,85.0,182.0,102.0,227.0,,,,,3.0,7.0,1.0,3.0,5.0,401.0,742.0,3.0,7.0,323.0,1134.0,4205,53.0,97.0,1.0,37.0,143.0,97.0,179.0,3.0,5.0,129.0,332.0,458.0,344.0,6.0,3.0,1.0,6.0,3.0,60.0,,71.0,33.0,104.0,17.0,16.0,49.0,7.0,15.0,241.0,23.0,88.0,67.0,215.0,314.0,116.0,430.0,27.0,49.0,33.0,16.0,74.0,13.0,29.0,76.0,45.0,22.0,150.0,34.0,73.0,163.0,17.0,32.0,291.0,13.0,3.0,387.0,3.0,177.0,36.0,57.0,,,10.0,57.0,332.0,1141.0,15.0,33.0,0.571072319201995,0.6273972602739726,0.6666666666666666,0.42857142857142855,0.6,0.5,0.5404312668463612,0.5463917525773195,0.5418994413407822,0.5413885180240321,0.5408163265306123,0.5516304347826086,0.6146739130434783,0.6059322033898306,0.6509803921568628,0.009345794392523364,,0.08086253369272237,0.11411411411411411,0.12087912087912088,,,,24.866247964642938,0.49333333333333335,0.1584377302873987,0.07579672695951765,0.1416490486257928,0.06068601583113457,0.1540983606557377,0.07207792207792207,0.11081794195250659,0.03800475059382423,0.072,0.13783783783783785,0.19473684210526315,0.14827018121911037,0.12429378531073447,0.19327731092436976,0.09642857142857143,0.4445927903871829,0.6426426426426426,0.7254237288135593,0.5794392523364486,0.24299065420560748,0.46703296703296704,0.53125,0.4117647058823529,0.3030707610146863,0.44933920704845814,0.44933920704845814,0.6862745098039216,,,,,0.009345794392523364,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.01020408163265306,0.45652173913043476,0.6547619047619048,,,0.02717391304347826,0.6,0.4539385847797063,0.5,0.4863830213903745,0.5293886904761903,0.4774469945355192,0.2002262443438914,0.20182440136830102,0.12610229276895943,0.2927689594356261,7.53975741239892,30.714285714285715,0.2955958549222798,43.0,73.0,72.0,5.0,32.0,3.0,9.0,42.0,46.0,28.0,1.0,2.0,0.2831858407079646,0.0390625,0.08310249307479224,0.03875968992248062,0.49122807017543857,0.7448979591836735,0.589041095890411,1.0,1.0,9.0,0.11627906976744186,,,,,,,,,,,,,,,,True
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,19430.0,324,45,616,606,242.0,203.0,66.0,1222,21.0,27.0,5.0,8.0,11.0,22.0,10.0,24.0,,2.0,,1.0,3.0,6.0,,2.0,3.0,42.0,73.0,3.0,8.0,15.0,108.0,645,8.0,11.0,,,16.0,10.0,20.0,2.0,4.0,12.0,38.0,40.0,44.0,9.0,,1.0,5.0,3.0,2.0,,16.0,12.0,28.0,3.0,9.0,9.0,2.0,5.0,68.0,4.0,11.0,6.0,25.0,34.0,16.0,50.0,,8.0,6.0,2.0,9.0,3.0,4.0,14.0,5.0,3.0,23.0,5.0,10.0,23.0,5.0,5.0,21.0,3.0,2.0,23.0,,7.0,6.0,6.0,,,4.0,6.0,38.0,242.0,2.0,6.0,0.47619047619047616,0.5555555555555556,1.0,0.375,0.5,0.42857142857142855,0.5753424657534246,0.7272727272727273,0.5,0.5740740740740741,0.7272727272727273,0.5416666666666666,0.5934065934065934,0.7272727272727273,0.6129032258064516,0.09876543209876543,,0.0273972602739726,0.037037037037037035,0.045454545454545456,,,,16.545718432510885,0.391304347826087,0.12077294685990338,0.06547619047619048,0.07692307692307693,0.058823529411764705,0.10877192982456141,0.0635593220338983,0.06896551724137931,0.06578947368421052,0.09090909090909091,0.11475409836065574,0.19047619047619047,0.07228915662650602,0.06896551724137931,0.1,,0.3333333333333333,0.7777777777777778,0.8076923076923077,0.5714285714285714,0.2716049382716049,0.5,0.5238095238095238,0.18181818181818182,0.2962962962962963,0.4166666666666667,0.4166666666666667,0.6,0.024691358024691357,,,,0.07407407407407407,0.5,0.5,1.0,,0.3333333333333333,0.625,0.041666666666666664,,0.125,0.6666666666666666,0.43209876543209874,0.6,0.4829674999999999,0.49006999999999995,0.4831173913043478,0.08235294117647059,0.09090909090909091,0.14814814814814814,0.35185185185185186,8.341095890410958,26.8875,0.39285714285714285,5.0,5.0,12.0,1.0,3.0,2.0,,3.0,2.0,5.0,,,0.12,0.047619047619047616,0.058823529411764705,,0.8333333333333334,0.45454545454545453,1.0,,,,0.2,,,,,,,,,,,,,,,,True
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,9483.0,158,-24,312,302,92.0,99.0,34.0,614,5.0,13.0,,2.0,1.0,2.0,6.0,13.0,,1.0,,,,7.0,1.0,,2.0,12.0,28.0,,8.0,9.0,33.0,333,1.0,3.0,1.0,,2.0,3.0,6.0,,2.0,5.0,11.0,6.0,18.0,,,1.0,6.0,,1.0,,12.0,4.0,16.0,2.0,2.0,5.0,2.0,5.0,36.0,4.0,9.0,3.0,12.0,15.0,13.0,28.0,1.0,7.0,3.0,4.0,7.0,4.0,5.0,14.0,2.0,1.0,21.0,7.0,10.0,23.0,1.0,3.0,9.0,,,12.0,,5.0,1.0,,,,,,11.0,92.0,,1.0,0.25,0.25,,,,,0.42857142857142855,0.3333333333333333,0.5,0.3333333333333333,0.25,0.375,0.39285714285714285,0.25,0.5,0.2222222222222222,,0.03571428571428571,0.07692307692307693,,,,,18.05157593123209,0.3333333333333333,0.13793103448275862,0.0967741935483871,0.1111111111111111,0.12903225806451613,0.13157894736842105,0.10483870967741936,0.06896551724137931,0.11363636363636363,0.13636363636363635,0.17857142857142858,0.12,0.11764705882352941,0.17647058823529413,,0.047619047619047616,0.3611111111111111,0.38461538461538464,0.4166666666666667,0.2,0.05555555555555555,0.5,0.5,,0.3611111111111111,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.027777777777777776,,,,0.19444444444444445,,,,0.25,0.25,,,,0.25,,0.5833333333333334,,0.5241685714285714,0.50435,0.45415,0.12195121951219512,0.15151515151515152,0.06060606060606061,0.3333333333333333,8.992857142857144,30.987499999999997,0.2948717948717949,,1.0,,,,1.0,2.0,,,,,,,,0.1,0.1111111111111111,,0.25,,,,,,,,,,,,,,,,,,,,,True
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,42385.0,706,-27,1403,1389,485.0,423.0,148.0,2792,69.0,110.0,26.0,37.0,10.0,32.0,25.0,59.0,16.0,40.0,9.0,18.0,19.0,56.0,6.0,8.0,20.0,104.0,201.0,35.0,96.0,64.0,377.0,1550,7.0,13.0,9.0,2.0,25.0,34.0,62.0,17.0,38.0,31.0,150.0,96.0,112.0,99.0,6.0,1.0,55.0,19.0,19.0,2.0,46.0,16.0,62.0,9.0,7.0,34.0,4.0,8.0,140.0,2.0,11.0,17.0,51.0,68.0,13.0,81.0,3.0,34.0,22.0,12.0,17.0,5.0,13.0,18.0,4.0,2.0,35.0,16.0,26.0,59.0,2.0,7.0,53.0,1.0,5.0,70.0,6.0,28.0,7.0,,,,,,150.0,485.0,9.0,7.0,0.46153846153846156,0.47058823529411764,0.9428571428571428,0.3645833333333333,0.4473684210526316,0.3684210526315789,0.5174129353233831,0.5384615384615384,0.5483870967741935,0.5269360269360269,0.5227272727272727,0.595,0.5705521472392638,0.5434782608695652,0.6434782608695652,0.32323232323232326,0.020833333333333332,0.0945273631840796,0.13636363636363635,0.09375,0.01694915254237288,0.05,,22.935196950444727,0.4857142857142857,0.11383928571428571,0.025056947608200455,0.09550561797752809,0.013245033112582781,0.10862619808306709,0.022033898305084745,0.031055900621118012,0.013513513513513514,0.02040816326530612,0.06015037593984962,0.09022556390977443,0.17032967032967034,0.12030075187969924,0.022222222222222223,0.023255813953488372,0.37037037037037035,0.6272727272727273,0.7263157894736842,0.43478260869565216,0.10774410774410774,0.3125,0.3448275862068966,0.4,0.19865319865319866,0.423728813559322,0.43103448275862066,0.56,0.13468013468013468,0.4,0.42105263157894735,1.0,0.18855218855218855,0.3392857142857143,0.3392857142857143,0.8947368421052632,0.2727272727272727,0.37,0.7027027027027027,0.18,0.5,0.2,0.4,0.6936026936026936,0.34545454545454546,0.5376294915254238,0.5250466666666667,0.5371515151515152,0.0877742946708464,0.12556053811659193,0.06631299734748011,0.3978779840848806,6.941791044776119,24.72604166666667,0.34568781183178904,4.0,7.0,4.0,,,,2.0,6.0,,,,,,,0.03076923076923077,,,0.3181818181818182,0.5714285714285714,2.0,,,0.25,1.0,3.0,2.0,3.0,1.0,0.3333333333333333,0.13636363636363635,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,True
255,1610612756,Grant Hill,Grant Hill,255,PHX,72073.0,1201,162,2393,2375,696.0,557.0,220.0,4768,85.0,124.0,29.0,39.0,35.0,62.0,42.0,102.0,13.0,33.0,3.0,9.0,1.0,14.0,1.0,,3.0,162.0,288.0,14.0,47.0,83.0,449.0,2543,13.0,23.0,3.0,2.0,31.0,46.0,81.0,3.0,12.0,43.0,144.0,224.0,100.0,39.0,3.0,,14.0,1.0,20.0,,56.0,16.0,72.0,8.0,8.0,32.0,5.0,19.0,160.0,3.0,15.0,46.0,117.0,176.0,18.0,194.0,5.0,34.0,21.0,13.0,30.0,3.0,26.0,21.0,4.0,7.0,51.0,18.0,53.0,92.0,7.0,3.0,91.0,2.0,25.0,100.0,5.0,42.0,12.0,25.0,2.0,,7.0,27.0,144.0,696.0,6.0,11.0,0.691358024691358,0.717948717948718,0.9285714285714286,0.2978723404255319,0.25,0.2978723404255319,0.5625,0.5652173913043478,0.5679012345679012,0.5462686567164179,0.5576923076923077,0.543010752688172,0.5917553191489362,0.5740740740740741,0.6173913043478261,0.14029850746268657,,0.06944444444444445,0.08064516129032258,0.04838709677419355,0.06862745098039216,,,16.155883465758606,0.5882352941176471,0.13652275379229872,0.02145922746781116,0.15384615384615385,0.014423076923076924,0.14100346020761245,0.019845644983461964,0.03508771929824561,0.01937984496124031,0.014084507042253521,0.10666666666666667,0.11297071129707113,0.16793893129770993,0.1504424778761062,0.1643835616438356,0.036231884057971016,0.3701492537313433,0.6854838709677419,0.7456140350877193,0.7529411764705882,0.18507462686567164,0.5645161290322581,0.5932203389830508,0.6,0.3044776119402985,0.4117647058823529,0.4421052631578947,0.6428571428571429,0.09850746268656717,0.3939393939393939,0.3939393939393939,0.9230769230769231,0.041791044776119404,0.07142857142857142,0.07142857142857142,1.0,0.038461538461538464,0.41935483870967744,0.7435897435897436,0.0967741935483871,0.3333333333333333,0.03225806451612903,,0.5104477611940299,0.07142857142857142,0.5109388059701494,0.49865750000000003,0.49568709677419365,0.11538461538461539,0.13249211356466878,0.06904231625835189,0.3207126948775056,8.357291666666667,23.810638297872345,0.29084830756372754,8.0,13.0,12.0,,13.0,3.0,3.0,13.0,14.0,13.0,,1.0,0.18055555555555555,,0.009389671361502348,0.015151515151515152,0.48148148148148145,0.5,0.6153846153846154,2.0,4.0,3.0,0.25,1.0,2.0,,1.0,,0.3333333333333333,0.07692307692307693,0.5,1.0,,,2.0,2.0,,,True
959,1610612756,Steve Nash,Steve Nash,959,PHX,85402.0,1423,218,2838,2833,858.0,655.0,258.0,5671,44.0,63.0,13.0,18.0,37.0,84.0,67.0,152.0,4.0,6.0,2.0,3.0,55.0,132.0,6.0,20.0,46.0,148.0,299.0,59.0,138.0,117.0,590.0,3074,7.0,18.0,6.0,2.0,16.0,42.0,88.0,22.0,49.0,73.0,223.0,36.0,260.0,81.0,96.0,2.0,130.0,55.0,11.0,1.0,343.0,83.0,426.0,60.0,23.0,202.0,62.0,79.0,935.0,6.0,4.0,27.0,99.0,129.0,10.0,139.0,,32.0,20.0,12.0,119.0,28.0,99.0,44.0,20.0,4.0,163.0,53.0,28.0,58.0,,3.0,128.0,2.0,33.0,124.0,18.0,22.0,31.0,7.0,,,1.0,7.0,223.0,858.0,12.0,30.0,0.12162162162162163,0.12162162162162163,0.4576271186440678,0.427536231884058,0.4489795918367347,0.4338235294117647,0.49498327759197325,0.3888888888888889,0.4772727272727273,0.5411899313501144,0.2916666666666667,0.5474452554744526,0.5895061728395061,0.2916666666666667,0.6337209302325582,0.3157894736842105,0.007246376811594203,0.03678929765886288,0.047619047619047616,0.08333333333333333,0.006578947368421052,,0.007575757575757576,20.650095602294456,0.7300613496932515,0.09437559580552908,0.0049504950495049506,0.07417582417582418,0.021352313167259787,0.08917197452229299,0.009182736455463728,0.0038314176245210726,0.006779661016949152,0.02197802197802198,0.08273381294964029,0.0738255033557047,0.11416490486257928,0.06713780918727916,0.09876543209876543,,0.14416475972540047,0.6984126984126984,0.7333333333333333,0.1590909090909091,0.19221967963386727,0.44047619047619047,0.4805194805194805,0.05405405405405406,0.34782608695652173,0.4407894736842105,0.44370860927152317,0.13432835820895522,0.013729977116704805,0.6666666666666666,0.6666666666666666,1.0,0.30205949656750575,0.4166666666666667,0.4198473282442748,0.41818181818181815,0.25,0.13138686131386862,0.7222222222222222,0.021897810218978103,0.6666666666666666,0.3357664233576642,0.43478260869565216,0.459954233409611,0.4230769230769231,0.47878029953917056,0.4175833333333333,0.4634048148148147,0.05274725274725275,0.06984126984126984,0.02711864406779661,0.37796610169491524,11.955852842809366,25.63695652173913,0.3023255813953488,,,,,3.0,6.0,5.0,6.0,4.0,3.0,,1.0,0.03529411764705882,,0.003968253968253968,0.020202020202020204,0.42857142857142855,,,1.0,2.0,1.0,,,,,,,,,,,,,,,2.0,0.014285714285714285,True
201577,1610612756,Robin Lopez,Robin Lopez,201577,PHX,10757.0,179,-40,353,354,102.0,65.0,27.0,707,18.0,25.0,7.0,9.0,1.0,6.0,2.0,5.0,,,,,,,,,,21.0,36.0,,,14.0,56.0,404,3.0,6.0,,5.0,11.0,8.0,11.0,,,6.0,22.0,32.0,10.0,,,,,,4.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,11.0,3.0,9.0,13.0,12.0,25.0,2.0,6.0,5.0,1.0,3.0,,1.0,3.0,2.0,,6.0,3.0,17.0,27.0,4.0,1.0,15.0,2.0,,24.0,,11.0,2.0,8.0,,,2.0,8.0,22.0,102.0,,2.0,0.7619047619047619,0.8888888888888888,,,,,0.5833333333333334,0.5,0.7272727272727273,0.5833333333333334,0.5,0.7272727272727273,0.5957446808510638,0.5,0.7333333333333333,,,0.1111111111111111,0.16,,,,,13.802083333333334,0.5,0.07692307692307693,0.10679611650485436,0.07317073170731707,,0.0759493670886076,0.07432432432432433,0.25925925925925924,0.0196078431372549,,0.13513513513513514,0.03125,0.0625,0.07692307692307693,0.06666666666666667,0.18181818181818182,0.6944444444444444,0.72,0.8571428571428571,0.7777777777777778,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.1388888888888889,0.4,0.4,0.5,,,,,,,,,,0.8181818181818182,0.7777777777777778,,,,,0.6944444444444444,,0.5261083333333334,0.55264,0.565590909090909,0.24444444444444444,0.24444444444444444,0.19642857142857142,0.39285714285714285,3.7194444444444446,,0.28895184135977336,3.0,6.0,6.0,1.0,1.0,,2.0,2.0,6.0,5.0,,1.0,0.1111111111111111,0.09090909090909091,0.12,,0.625,1.0,0.5,1.0,,1.0,,,,,,1.0,,,,,,,,,,,True
