EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,Corner3Assists,Loose Ball Fouls Drawn,PenaltyCorner3Frequency,PtsUnassisted3s,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,on,PenaltyCorner3FGM,SecondChanceArc3FGA,Blocked3s,BlockedArc3,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,8444.0,141,-29,269,273,95,125,33.0,542,18.0,25.0,7.0,12.0,9.0,10.0,2.0,15.0,6.0,16.0,1.0,1.0,1.0,1.0,26.0,56.0,1.0,1.0,19.0,74.0,287,8.0,15.0,4.0,20.0,15.0,27.0,1.0,1.0,4.0,37.0,40.0,12.0,3.0,8.0,1.0,1.0,4.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,2.0,9.0,2.0,5.0,8.0,4.0,17.0,13.0,30.0,1.0,5.0,3.0,2.0,1.0,7.0,2.0,1.0,1.0,8.0,1.0,2.0,7.0,15,1.0,3.0,23.0,29.0,1.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,37.0,95,2.0,1.0,0.7692307692307693,0.9090909090909091,1.0,1.0,1.0,1.0,0.4642857142857143,0.5333333333333333,0.5555555555555556,0.4824561403508772,0.5333333333333333,0.5892857142857143,0.5211267605633803,0.5882352941176471,0.5967741935483871,0.017543859649122806,0.07142857142857142,0.04,0.2,25.986842105263158,0.125,0.3333333333333333,0.14285714285714285,0.11764705882352941,0.09473684210526316,0.11627906976744186,0.09090909090909091,0.11711711711711711,0.09401709401709402,0.15151515151515152,0.09090909090909091,0.05,0.058823529411764705,0.2,0.045454545454545456,0.08695652173913043,0.21739130434782608,0.0967741935483871,0.16666666666666666,0.04,0.5,0.43859649122807015,0.72,0.75,0.7222222222222222,0.2631578947368421,0.13333333333333333,0.16666666666666666,0.5,0.2807017543859649,0.375,0.375,1.0,0.017543859649122806,1.0,1.0,1.0,0.8,0.5833333333333334,0.2857142857142857,0.35714285714285715,0.9,0.03571428571428571,1.0,0.45614035087719296,1.0,0.5001885964912282,0.5702538461538461,0.4891017857142857,0.2,0.2028985507246377,0.2702702702702703,0.5,7.1571428571428575,25.0,0.35315985130111527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1761,1610612763,Greg Buckner,Greg Buckner,1761,MEM,5167.0,86,-10,156,158,77,75,16.0,314,1.0,3.0,,,,,,,2.0,5.0,1.0,4.0,1.0,3.0,3.0,8.0,3.0,8.0,2.0,17.0,156,,1.0,,,1.0,1.0,1.0,3.0,2.0,7.0,4.0,2.0,9.0,,4.0,1.0,,4.0,,4.0,,1.0,1.0,8.0,2.0,1.0,,3.0,7.0,,10.0,3.0,13.0,1.0,2.0,2.0,,2.0,3.0,,1.0,2.0,5.0,,2.0,4.0,10,,,4.0,2.0,,,1.0,1.0,,1.0,,,,7.0,77,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.375,0.375,,1.0,0.46875,,0.625,0.5,,0.7,0.5,,,,12.571428571428571,0.4,,,0.14285714285714285,0.017241379310344827,0.10344827586206896,0.125,0.1282051282051282,0.04054054054054054,0.05263157894736842,,,0.1111111111111111,0.14285714285714285,0.1875,0.06666666666666667,0.16666666666666666,0.125,,0.1,,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3125,0.4,0.4,0.5,0.25,0.25,0.25,1.0,,,,,,0.75,0.3333333333333333,0.6875,0.25,0.5006875,0.3836,0.46604999999999996,,,,0.4117647058823529,12.1125,24.2875,0.4935897435897436,2.0,4.0,2.0,1.0,1.0,3.0,1.0,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,9218.0,154,-40,293,288,107,136,38.0,581,14.0,20.0,1.0,1.0,8.0,9.0,2.0,4.0,8.0,22.0,1.0,9.0,,4.0,24.0,46.0,3.0,15.0,18.0,75.0,316,2.0,3.0,3.0,10.0,12.0,18.0,,4.0,8.0,32.0,20.0,28.0,9.0,,9.0,1.0,6.0,3.0,1.0,4.0,1.0,,,9.0,,3.0,,1.0,15.0,4.0,20.0,3.0,23.0,,6.0,5.0,1.0,5.0,6.0,3.0,2.0,1.0,11.0,1.0,2.0,6.0,11,,1.0,17.0,24.0,4.0,11.0,2.0,1.0,1.0,1.0,,,,32.0,107,1.0,2.0,0.4166666666666667,0.4166666666666667,1.0,0.2,,0.2,0.5217391304347826,0.6666666666666666,0.6666666666666666,0.4672131147540984,0.7,0.5454545454545454,0.5214285714285715,0.6428571428571429,0.64,0.2459016393442623,0.13043478260869565,0.25,,24.251497005988025,0.45454545454545453,0.3333333333333333,,0.17647058823529413,0.028037383177570093,0.02857142857142857,,0.13333333333333333,0.022727272727272728,0.047619047619047616,0.047619047619047616,,,,0.11538461538461539,0.041666666666666664,0.3142857142857143,0.041666666666666664,,,,0.32786885245901637,0.7,0.9333333333333333,0.5714285714285714,0.06557377049180328,0.5,0.5,,0.36065573770491804,0.36363636363636365,0.38095238095238093,0.25,0.14754098360655737,0.1111111111111111,0.1111111111111111,1.0,0.2,1.0,1.0,0.4090909090909091,0.8888888888888888,0.18181818181818182,,0.5737704918032787,0.1111111111111111,0.507638524590164,0.5005499999999999,0.48792272727272734,0.16176470588235295,0.20754716981132076,0.13333333333333333,0.4266666666666667,9.691304347826087,24.593333333333327,0.3651877133105802,2.0,6.0,3.0,,3.0,,,0.09836065573770492,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,1.0,2.0,2.0,0.5,0.045454545454545456,0.4,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,5494.0,92,-20,175,178,62,71,19.0,353,3.0,10.0,,,1.0,5.0,2.0,5.0,2.0,5.0,2.0,7.0,,1.0,7.0,20.0,3.0,10.0,12.0,35.0,186,,1.0,,,3.0,9.0,,2.0,3.0,9.0,,14.0,9.0,,7.0,2.0,5.0,13.0,1.0,14.0,,10.0,,29.0,,,,2.0,4.0,,6.0,,6.0,,8.0,6.0,2.0,3.0,7.0,1.0,2.0,1.0,10.0,,2.0,3.0,6,,2.0,10.0,17.0,,7.0,,,,,,,,9.0,62,1.0,,,,1.0,0.3,,0.3,0.35,,0.3333333333333333,0.38333333333333336,,0.2727272727272727,0.47297297297297297,,0.34615384615384615,0.3333333333333333,0.25,0.4,0.2,23.979591836734695,0.3,,,0.0851063829787234,,0.08333333333333333,,0.08450704225352113,,,,,,,0.0625,0.125,0.06666666666666667,0.1,,,,0.3333333333333333,0.3,0.5,,0.16666666666666666,0.4,0.5,,0.16666666666666666,0.4,0.4,,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,,,,0.45454545454545453,0.2,0.09090909090909091,,0.6666666666666666,0.2857142857142857,0.48492999999999997,0.3789,0.45839545454545455,0.1891891891891892,0.25925925925925924,,0.2571428571428571,7.06,25.35,0.35428571428571426,1.0,3.0,3.0,2.0,1.0,,,0.1,0.3333333333333333,0.3333333333333333,1.0,,,,,3.0,,,,,,1.0,1.0,1.0,0.09090909090909091,,,,,,,True,,,,,,,,,,,,,,,,,
2032,1610612763,Darius Miles,Darius Miles,2032,MEM,17854.0,298,-72,558,559,223,266,67.0,1117,27.0,44.0,6.0,8.0,13.0,19.0,6.0,14.0,14.0,35.0,1.0,6.0,1.0,4.0,47.0,93.0,1.0,6.0,23.0,120.0,598,7.0,11.0,2.0,16.0,22.0,39.0,1.0,4.0,8.0,55.0,42.0,52.0,,10.0,6.0,1.0,4.0,14.0,3.0,17.0,3.0,10.0,1.0,37.0,3.0,15.0,1.0,8.0,25.0,5.0,38.0,19.0,57.0,2.0,11.0,6.0,5.0,9.0,12.0,2.0,5.0,6.0,21.0,4.0,8.0,20.0,32,,2.0,21.0,31.0,3.0,15.0,2.0,20.0,18.0,20.0,11.0,,,55.0,223,4.0,2.0,0.44680851063829785,0.5,,0.16666666666666666,0.25,0.16666666666666666,0.5053763440860215,0.6363636363636364,0.5641025641025641,0.4898989898989899,0.6363636363636364,0.5465116279069767,0.5309734513274337,0.6666666666666666,0.55,0.06060606060606061,0.043010752688172046,0.09090909090909091,,21.202531645569618,0.42857142857142855,0.22727272727272727,0.05,0.15723270440251572,0.07462686567164178,0.0975609756097561,0.0625,0.13692946058091288,0.07228915662650602,0.08108108108108109,0.11904761904761904,0.047058823529411764,0.09375,,0.18181818181818182,0.11363636363636363,0.16666666666666666,0.13114754098360656,,0.043478260869565216,0.55,0.4444444444444444,0.6136363636363636,0.675,0.4074074074074074,0.1414141414141414,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.35353535353535354,0.4,0.4,0.6428571428571429,0.06060606060606061,0.16666666666666666,0.16666666666666666,,0.7272727272727273,0.75,,0.4418604651162791,0.6842105263157895,0.09302325581395349,0.25,0.5050505050505051,0.16666666666666666,0.4884848484848487,0.5784444444444444,0.4880302325581396,0.13513513513513514,0.14285714285714285,0.13333333333333333,0.4583333333333333,8.56451612903226,25.8,0.3996415770609319,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,,,True,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,8330.0,139,-69,254,255,107,133,33.0,509,8.0,12.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,11.0,4.0,9.0,2.0,3.0,14.0,25.0,4.0,11.0,9.0,49.0,294,1.0,2.0,1.0,3.0,4.0,7.0,2.0,4.0,8.0,22.0,4.0,24.0,9.0,,8.0,4.0,2.0,12.0,5.0,17.0,2.0,6.0,,39.0,,,,7.0,6.0,,13.0,,13.0,,4.0,2.0,2.0,8.0,2.0,,4.0,,10.0,1.0,5.0,4.0,11,,2.0,15.0,14.0,1.0,6.0,1.0,,,,,,,22.0,107,2.0,1.0,0.14285714285714285,0.14285714285714285,0.75,0.36363636363636365,0.5,0.4,0.56,0.5,0.5714285714285714,0.5555555555555556,0.5,0.6363636363636364,0.5714285714285714,0.75,0.65625,0.3055555555555556,0.08,0.16666666666666666,,17.808219178082194,0.8,,,0.08,,0.19444444444444445,,0.11711711711711711,,,,,,,0.06896551724137931,,0.13333333333333333,0.2222222222222222,0.1111111111111111,,,0.3333333333333333,0.6666666666666666,0.8,0.25,0.05555555555555555,0.5,0.5,,0.3055555555555556,0.45454545454545453,0.45454545454545453,,0.25,0.4444444444444444,0.4444444444444444,0.75,0.5,1.0,,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.6388888888888888,0.5,0.4948771428571428,0.3938,0.471615,0.14634146341463414,0.2,0.061224489795918366,0.4489795918367347,9.324000000000002,27.763636363636362,0.421259842519685,,2.0,6.0,,4.0,1.0,,0.05555555555555555,,,,,,,,1.0,,,,,,1.0,3.0,1.0,0.09090909090909091,3.0,,,,1.0,,True,,,,,,,,,,,,,,,,,
2060,1610612763,Marko Jaric,Marko Jaric,2060,MEM,7905.0,132,-9,249,247,105,112,31.0,496,5.0,15.0,,2.0,2.0,7.0,,5.0,3.0,8.0,1.0,6.0,,1.0,8.0,28.0,1.0,7.0,4.0,23.0,244,,2.0,,,4.0,16.0,,2.0,2.0,10.0,4.0,12.0,3.0,,5.0,1.0,4.0,8.0,5.0,13.0,2.0,5.0,,31.0,2.0,6.0,1.0,2.0,6.0,,8.0,9.0,17.0,1.0,7.0,3.0,4.0,6.0,2.0,,2.0,1.0,8.0,2.0,2.0,3.0,14,1.0,,5.0,4.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,10.0,105,5.0,1.0,0.25,0.25,1.0,0.14285714285714285,,0.16666666666666666,0.2857142857142857,,0.25,0.2714285714285714,,0.2222222222222222,0.3108108108108108,,0.2631578947368421,0.2,0.14285714285714285,0.26666666666666666,,15.957446808510639,0.75,,0.1111111111111111,0.08955223880597014,0.06666666666666667,0.05128205128205128,0.09523809523809523,0.07547169811320754,0.07207207207207207,0.05714285714285714,0.09523809523809523,0.058823529411764705,0.0625,0.2,0.13043478260869565,0.1,0.041666666666666664,0.03571428571428571,0.09090909090909091,0.05,0.5,0.42857142857142855,0.3333333333333333,0.45454545454545453,0.2,0.14285714285714285,,,,0.22857142857142856,0.375,0.375,0.3333333333333333,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,1.0,,,0.3888888888888889,0.2857142857142857,0.05555555555555555,,0.6285714285714286,0.2,0.509064705882353,0.3911,0.45264999999999994,0.027777777777777776,0.034482758620689655,,0.43478260869565216,7.296428571428571,30.0,0.42168674698795183,,1.0,3.0,,4.0,1.0,1.0,0.02857142857142857,,,,,,,,,,,,,,1.0,3.0,,0.05555555555555555,,,,,1.0,,True,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,9634.0,161,-80,297,302,104,147,34.0,599,2.0,9.0,,1.0,1.0,5.0,5.0,7.0,8.0,22.0,7.0,14.0,1.0,6.0,15.0,38.0,7.0,16.0,3.0,54.0,347,1.0,4.0,,2.0,6.0,13.0,1.0,6.0,1.0,16.0,6.0,24.0,21.0,,13.0,7.0,3.0,8.0,4.0,12.0,4.0,8.0,,28.0,,1.0,,2.0,6.0,,8.0,1.0,9.0,,6.0,3.0,3.0,10.0,2.0,1.0,3.0,,12.0,1.0,4.0,4.0,10,,,8.0,7.0,,1.0,2.0,1.0,,1.0,1.0,,,16.0,104,3.0,2.0,0.2,0.2,1.0,0.4375,0.16666666666666666,0.4666666666666667,0.39473684210526316,0.25,0.46153846153846156,0.4722222222222222,0.25,0.39473684210526316,0.4649122807017544,0.25,0.38095238095238093,0.2962962962962963,0.07894736842105263,0.2222222222222222,0.14285714285714285,20.65868263473054,0.8333333333333334,,,0.06593406593406594,0.009174311926605505,0.05714285714285714,,0.06349206349206349,0.0072992700729927005,0.025,,,,,0.030303030303030304,0.08695652173913043,0.08571428571428572,,0.2222222222222222,,1.0,0.16666666666666666,0.2222222222222222,0.2857142857142857,1.0,0.12962962962962962,0.7142857142857143,0.8333333333333334,,0.4074074074074074,0.36363636363636365,0.36363636363636365,0.125,0.25925925925925924,0.5,0.5,1.0,0.25,,,0.2631578947368421,0.2,0.3157894736842105,0.16666666666666666,0.46296296296296297,0.5384615384615384,0.4614701923076924,0.4667666666666666,0.4503294117647058,0.01818181818181818,0.02564102564102564,0.037037037037037035,0.2962962962962963,12.313157894736841,28.24375,0.3501683501683502,,2.0,,1.0,7.0,1.0,1.0,0.037037037037037035,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,2582.0,43,-18,86,81,35,50,7.0,167,3.0,6.0,2.0,3.0,1.0,1.0,,3.0,4.0,7.0,,,,,7.0,16.0,,,2.0,16.0,84,2.0,4.0,,4.0,3.0,5.0,,,2.0,8.0,6.0,8.0,,2.0,,,,1.0,,1.0,,,,2.0,,2.0,,4.0,2.0,,6.0,2.0,8.0,,,,,1.0,3.0,1.0,,,4.0,1.0,,2.0,5,1.0,,3.0,2.0,,,1.0,2.0,2.0,2.0,2.0,,,8.0,35,1.0,1.0,0.42857142857142855,0.5,,,,,0.4375,0.5,0.6,0.4375,0.5,0.6,0.47058823529411764,0.5,0.6666666666666666,,,,,22.340425531914896,0.25,,,0.1111111111111111,0.05714285714285714,0.2857142857142857,,0.1875,0.04878048780487805,,0.25,,,,0.16666666666666666,0.3333333333333333,,0.2857142857142857,,,1.0,0.375,0.5,0.5,,0.1875,,,,0.4375,0.5714285714285714,0.5714285714285714,0.75,,,,,0.75,0.6666666666666666,,0.2,1.0,,,0.375,,0.4358625,0.5160750000000001,0.3874,,,0.25,0.5,9.2375,,0.4069767441860465,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,
2624,1610612763,Quinton Ross,Quinton Ross,2624,MEM,6496.0,108,-3,201,207,96,97,27.0,408,2.0,6.0,,,,1.0,,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,14.0,3.0,6.0,4.0,19.0,213,,1.0,,3.0,,3.0,1.0,2.0,2.0,5.0,6.0,,9.0,,1.0,1.0,1.0,4.0,,4.0,,1.0,,8.0,1.0,,,5.0,3.0,1.0,9.0,1.0,10.0,,3.0,3.0,,3.0,4.0,1.0,1.0,2.0,7.0,,1.0,2.0,6,,1.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,,5.0,96,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.21428571428571427,,,0.375,0.5,0.3,0.4318181818181818,0.5,0.4166666666666667,0.3,0.07142857142857142,0.16666666666666666,,12.554112554112553,0.42857142857142855,0.25,,0.058823529411764705,,0.125,0.08333333333333333,0.08791208791208792,0.012345679012345678,,,,0.125,,,0.21428571428571427,,0.06896551724137931,0.2727272727272727,,,0.3,0.3333333333333333,0.4,1.0,0.05,,,,0.35,0.14285714285714285,0.14285714285714285,1.0,0.05,1.0,1.0,1.0,,,,0.2,,0.2,1.0,0.6,1.0,0.528315,0.49207500000000004,0.49881000000000003,0.047619047619047616,0.06666666666666667,0.15789473684210525,0.2631578947368421,10.05,24.066666666666666,0.47761194029850745,2.0,5.0,3.0,,2.0,1.0,,0.25,0.4,0.4,1.0,1.0,2.0,1.0,2.0,,0.5,,0.6666666666666666,0.5,1.0,1.0,,,0.2,,,,,,,True,,,,,,,,,,,,,,,,,
