EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,OffShortMidRangeReboundPct,Corner3Assists,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,FTDefRebounds,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3
101112,1610612757,Channing Frye,Channing Frye,101112,POR,1970.0,33,-29.0,68,65,45.0,42.0,9.0,133,1.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,7.0,1.0,4.0,2.0,11.0,83,2.0,2.0,5.0,1.0,3.0,2.0,9.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,9.0,45.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.25,0.42857142857142855,0.4,0.4090909090909091,0.4375,0.4583333333333333,0.5,0.36363636363636365,14.634146341463415,0.08333333333333333,0.05,0.3333333333333333,0.18181818181818182,0.5,0.5,0.45454545454545453,0.4,0.4,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.125,0.25,0.5,0.36363636363636365,0.3333333333333333,0.44298181818181814,0.3638,0.4321187499999999,0.8181818181818182,17.657142857142855,24.575000000000003,0.6617647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101113,1610612757,Ike Diogu,Ike Diogu,101113,POR,180.0,3,-6.0,7,6,7.0,6.0,,13,,,,,,,,,,,,,,,2.0,2.0,12,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,2.0,7.0,,,,,,,,,,,,1.0,1.0,,28.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,2222.0,37,-35.0,77,74,45.0,48.0,11.0,151,,1.0,,,1.0,,,,,,7.0,12.0,1.0,1.0,1.0,18.0,96,7.0,4.0,5.0,,,,8.0,6.0,8.0,3.0,,,,,,,5.0,8.0,18.0,,,,2.0,4.0,,8.0,45.0,,0.42857142857142855,0.75,1.0,1.0,,1.0,0.5833333333333334,0.8,0.6538461538461539,0.8,0.6,0.8,0.07692307692307693,22.58064516129032,0.3125,0.3333333333333333,0.4,0.07692307692307693,,,,,,,0.07692307692307693,,,,,,,,0.9230769230769231,,0.6002653846153846,0.5885333333333334,0.62994,0.4444444444444444,0.3416666666666666,22.9,0.5844155844155844,4.0,4.0,6.0,4.0,2.0,0.6666666666666666,0.13333333333333333,0.14285714285714285,7.0,11.0,3.0,6.0,4.0,5.0,1.0,3.0,1.0,7.0,6.0,1.0,2.0,7.0,1.0,3.0,10.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.4375,0.08333333333333333,0.09090909090909091,0.3333333333333333,0.2692307692307692,0.375,0.18181818181818182,0.24324324324324326,0.4,0.14285714285714285,0.14285714285714285,0.25,0.4,0.16666666666666666,0.5,0.25,1.0,0.8461538461538461,0.6363636363636364,0.7,0.42857142857142855,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.8,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,1527.0,25,-20.0,54,53,25.0,28.0,9.0,107,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,4.0,,3.0,1.0,3.0,65,1.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,,4.0,5.0,2.0,11.0,,,3.0,,,,1.0,2.0,,1.0,25.0,,,,,,,,0.25,,0.14285714285714285,,0.1875,0.16666666666666666,0.42857142857142855,14.925373134328357,,,,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.2857142857142857,,,,,0.5,,0.8571428571428571,,0.5473,0.5413,0.596825,0.3333333333333333,5.125,23.933333333333334,0.46296296296296297,1.0,,2.0,2.0,1.0,0.5,0.125,0.2,,3.0,,1.0,,1.0,,,,,,1.0,,3.0,,,3.0,,1.0,,,1.0,3.0,,,,,1.0,,,,0.25,0.3333333333333333,,0.15789473684210525,,,0.12,0.09090909090909091,0.2,,,,,,,,0.42857142857142855,,,,,,,1.0,,0.5,,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,1830.0,30,-25.0,63,59,43.0,40.0,9.0,122,1.0,1.0,,1.0,,,,,,,3.0,8.0,,,6.0,12.0,75,,1.0,4.0,,,5.0,7.0,2.0,4.0,,,,2.0,4.0,2.0,10.0,1.0,1.0,1.0,,,,5.0,9.0,2.0,7.0,43.0,2.0,0.3333333333333333,0.3333333333333333,,,,,0.375,0.25,0.375,0.25,0.5,0.5,,20.77922077922078,0.09090909090909091,0.05263157894736842,,0.125,1.0,1.0,0.125,,,,,,,,,,,,0.75,,0.5281374999999999,,0.499975,0.5833333333333334,3.7874999999999996,,0.6825396825396826,2.0,,4.0,3.0,3.0,0.5,0.3,0.3,2.0,6.0,,,,2.0,,,,,,2.0,,,,,,,2.0,1.0,,2.0,2.0,1.0,,1.0,1.0,,,,,0.25,0.3333333333333333,,,,,,,,,,,0.2,,,1.0,0.75,0.3333333333333333,0.5,0.5,,,,,,0.5,,,2.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,995.0,17,-25.0,36,35,25.0,24.0,5.0,71,,,,2.0,,,,,,,1.0,4.0,,,,2.0,49,,1.0,3.0,,,,2.0,2.0,,,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,2.0,25.0,,1.0,1.0,,,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,,10.869565217391305,0.16666666666666666,0.125,,,,,0.5,,,,,,,,,,,,0.5,,0.528475,,0.5646333333333333,1.0,10.925,,0.6944444444444444,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1610612757,Michael Ruffin,Michael Ruffin,1913,POR,707.0,12,-3.0,24,24,12.0,13.0,3.0,48,,,,,,,,,,,,1.0,,,2.0,2.0,22,1.0,,,,,2.0,2.0,,,,,,,,,,1.0,3.0,4.0,,,,1.0,2.0,,2.0,12.0,,,,,,,,,,,,0.5,1.0,,14.814814814814813,0.2,0.2,,,,,,,,,,,,,,,,,1.0,,0.6319,,,1.0,,,0.5,2.0,1.0,2.0,,1.0,1.0,0.5,0.5,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,,,,,1.0,,,,,,,,0.2,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,890.0,15,-14.0,29,28,17.0,20.0,4.0,57,,,,,2.0,,1.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,,7.0,37,1.0,,1.0,1.0,3.0,,3.0,4.0,,3.0,3.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,3.0,17.0,,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.5,,0.3888888888888889,0.375,0.3888888888888889,0.375,0.5555555555555556,26.470588235294116,,,,,,,,,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.3333333333333333,1.0,0.3333333333333333,0.5619666666666666,0.538,0.5424249999999999,0.42857142857142855,,24.14,0.5862068965517241,,,,,,,,,2.0,4.0,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,0.4444444444444444,0.5,0.5,1.0,,,,0.5,,0.25,,0.42857142857142855,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,463.0,8,-9.0,15,14,6.0,10.0,3.0,29,,1.0,1.0,2.0,,,,1.0,,1.0,2.0,5.0,,1.0,,4.0,23,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,2.0,6.0,,0.5,0.5,,,,,0.4,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,33.333333333333336,,,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,,,0.5,,0.5,,0.44580833333333336,0.38,0.455575,0.5,9.48,27.5,0.4,,,,,,,,,1.0,2.0,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,85.0,1,-1.0,3,3,,,2.0,6,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
