EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,HeaveAttempts,3pt And 1 Free Throw Trips,on,HeaveMakes
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,3527.0,59,-24.0,114,116,5,11.0,12,230,3.0,5.0,1.0,1.0,6.0,1.0,4.0,12.0,1.0,9.0,146,1.0,1.0,1.0,1.0,3.0,8.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,3.0,2.0,6.0,2.0,10.0,3.0,13.0,2.0,2.0,2.0,1.0,4.0,6.0,13.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.34615384615384615,0.75,13.28125,0.5,0.6666666666666666,0.13953488372093023,0.06521739130434782,0.2,0.1509433962264151,0.057692307692307696,0.06666666666666667,0.10526315789473684,0.07692307692307693,0.06666666666666667,0.26666666666666666,0.25,0.4166666666666667,0.6,0.6,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,0.08333333333333333,1.0,0.4166666666666667,0.4824916666666667,0.5481,0.412,0.07692307692307693,0.07692307692307693,0.3333333333333333,5.066666666666666,0.043859649122807015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,50096.0,835,92.0,1634,1620,510,377.0,217,3254,72.0,109.0,22.0,13.0,39.0,26.0,92.0,174.0,69.0,397.0,1707,37.0,28.0,47.0,15.0,95.0,142.0,22.0,13.0,35.0,10.0,16.0,4.0,83.0,26.0,28.0,79.0,14.0,121.0,47.0,168.0,15.0,21.0,10.0,6.0,36.0,34.0,77.0,9.0,62.0,96.0,46.0,6.0,1.0,6.0,1.0,1.0,95.0,510,10.0,0.7717391304347826,0.8554216867469879,0.5287356321839081,0.5957446808510638,0.5342019543973942,0.5063291139240507,0.5706051873198847,0.5523255813953488,20.383182543906333,0.4166666666666667,0.23728813559322035,0.13982300884955753,0.052525252525252523,0.13592233009708737,0.13878080415045396,0.054242002781641166,0.045454545454545456,0.05263157894736842,0.14948453608247422,0.15384615384615385,0.12280701754385964,0.14685314685314685,0.3550488599348534,0.6605504587155964,0.7422680412371134,0.7638888888888888,0.1270358306188925,0.3333333333333333,0.3611111111111111,0.7692307692307693,0.08469055374592833,0.4583333333333333,0.7882736156351792,0.5603109477124182,0.5382814285714286,0.567052564102564,0.13742690058479531,0.22115384615384615,0.23929471032745592,4.775287356321839,0.31211750305997554,15.0,22.0,29.0,7.0,21.0,63.0,1.0,2.0,3.0,14.0,27.0,70.0,4.0,9.0,5.0,18.0,48.0,133.0,19.0,5.0,11.0,9.0,62.0,8.0,32.0,42.0,141.0,3.0,18.0,70.0,27.0,16.0,2.0,3.0,2.0,13.0,8.0,4.0,12.0,7.0,5.0,1.0,5.0,3.0,3.0,8.0,1.0,9.0,7.0,1.0,12.0,3.0,1.0,5.0,5.0,5.0,4.0,0.9791666666666666,0.3609022556390977,0.45454545454545453,0.25,0.3609022556390977,0.5135135135135135,0.5520833333333334,0.5740740740740741,0.43322475570032576,0.015037593984962405,0.09195402298850575,0.11009174311926606,0.07692307692307693,0.038461538461538464,0.015873015873015872,0.014285714285714285,0.12307692307692308,0.05803571428571429,0.06349206349206349,0.06134969325153374,0.04918032786885246,0.1111111111111111,0.0273972602739726,0.8333333333333334,0.2692307692307692,0.28,0.8571428571428571,0.20521172638436483,0.3333333333333333,0.3387096774193548,1.0,0.2280130293159609,0.38571428571428573,0.391304347826087,0.9629629629629629,0.6818181818181818,0.3333333333333333,0.041666666666666664,0.5,1.0,0.1875,0.4444444444444444,0.75,0.3670886075949367,0.7586206896551724,0.17721518987341772,0.21428571428571427,0.22784810126582278,0.2777777777777778,0.38571428571428573,0.007462686567164179,0.1561712846347607,24.40827067669173,,,,,,,,,,True,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,58096.0,968,144.0,1888,1892,629,530.0,246,3780,39.0,63.0,1.0,12.0,27.0,73.0,81.0,163.0,36.0,249.0,1979,8.0,25.0,52.0,15.0,74.0,94.0,144.0,54.0,198.0,31.0,103.0,27.0,450.0,17.0,23.0,63.0,5.0,91.0,21.0,112.0,45.0,28.0,10.0,3.0,73.0,39.0,79.0,1.0,42.0,48.0,15.0,5.0,2.0,5.0,,1.0,74.0,629,11.0,0.5802469135802469,0.5802469135802469,0.49693251533742333,0.4807692307692308,0.49078341013824883,0.44696969696969696,0.5189075630252101,0.49333333333333335,14.207149404216315,0.6164383561643836,0.0847457627118644,0.0995260663507109,0.02936096718480138,0.08712121212121213,0.09587513935340022,0.026054590570719603,0.03896103896103896,0.03365384615384615,0.05829596412556054,0.08666666666666667,0.1423076923076923,0.08205128205128205,0.2903225806451613,0.6190476190476191,0.6724137931034483,0.5384615384615384,0.12442396313364056,0.4444444444444444,0.4444444444444444,0.5833333333333334,0.33640552995391704,0.08333333333333333,0.5391705069124424,0.5114230414746544,0.48536499999999994,0.5061212121212122,0.06578947368421052,0.08620689655172414,0.2971887550200803,10.184049079754601,0.3331567796610169,,11.0,22.0,30.0,2.0,12.0,,,,4.0,15.0,42.0,2.0,4.0,3.0,10.0,17.0,54.0,4.0,2.0,4.0,2.0,16.0,3.0,14.0,68.0,51.0,,,42.0,15.0,5.0,1.0,23.0,14.0,4.0,,2.0,52.0,26.0,26.0,19.0,35.0,,7.0,17.0,,4.0,6.0,4.0,4.0,2.0,,10.0,1.0,3.0,7.0,1.0,0.3148148148148148,0.5,0.21428571428571427,0.3148148148148148,0.5,0.5833333333333334,0.6153846153846154,0.2488479262672811,0.018518518518518517,0.03067484662576687,0.07936507936507936,,,,0.023809523809523808,,0.01762114537444934,0.007142857142857143,0.017543859649122806,0.017857142857142856,0.10144927536231885,0.018018018018018018,0.6,0.410958904109589,0.410958904109589,0.6333333333333333,0.055299539170506916,0.16666666666666666,0.16666666666666666,1.0,0.1935483870967742,0.35714285714285715,0.36585365853658536,1.0,,,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.06060606060606061,,0.15151515151515152,0.3,0.35714285714285715,,0.0642570281124498,25.012962962962956,1.0,2.0,,,,,,,,True,
2403,1610612743,Nene,Nene,2403,DEN,150640.0,2511,301.0,4885,4887,1433,1151.0,564,9772,319.0,464.0,90.0,40.0,87.0,153.0,427.0,704.0,266.0,1123.0,5183,115.0,116.0,184.0,105.0,340.0,642.0,81.0,27.0,108.0,20.0,53.0,24.0,243.0,136.0,78.0,293.0,44.0,415.0,183.0,598.0,64.0,83.0,33.0,21.0,147.0,141.0,278.0,22.0,351.0,368.0,175.0,98.0,26.0,101.0,5.0,1.0,340.0,1433,23.0,0.7517564402810304,0.8273195876288659,0.6065340909090909,0.6304347826086957,0.6043723554301833,0.6283422459893048,0.6483833718244804,0.6666666666666666,18.250676284941388,0.43537414965986393,0.3235294117647059,0.17502986857825567,0.08478802992518704,0.128500823723229,0.16264796142042964,0.08070678127984718,0.09492635024549918,0.07075471698113207,0.1736745886654479,0.20794392523364486,0.15593705293276108,0.13647058823529412,0.6544428772919605,0.6875,0.7761557177615572,0.7460815047021944,0.1227080394922426,0.45977011494252873,0.49382716049382713,0.55,0.2157968970380818,0.7627118644067796,0.6614950634696756,0.5319952045133991,0.544457075471698,0.547466577540107,0.21084337349397592,0.21212121212121213,0.3027604630454141,4.862073863636364,0.2933469805527124,55.0,97.0,136.0,68.0,,,,,,,1.0,5.0,1.0,3.0,1.0,3.0,1.0,5.0,66.0,1.0,3.0,37.0,172.0,1.0,3.0,212.0,3.0,,78.0,5.0,1.0,59.0,,7.0,4.0,33.0,14.0,14.0,95.0,63.0,32.0,9.0,31.0,12.0,14.0,31.0,,33.0,34.0,41.0,54.0,,,36.0,63.0,58.0,33.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.5739130434782609,0.5720338983050848,0.6142857142857143,0.007052186177715092,,0.08380681818181818,0.11422413793103449,0.06896551724137931,,,,0.07329842931937172,0.0673469387755102,0.09243697478991597,0.05958549222797927,0.09615384615384616,0.10989010989010989,0.06363636363636363,0.5742574257425742,0.4444444444444444,0.4444444444444444,0.8970588235294118,,,,,0.007052186177715092,0.2,0.2,1.0,0.6111111111111112,0.23636363636363636,,,,0.025423728813559324,0.3333333333333333,1.0,0.7272727272727273,0.7132352941176471,,,0.016042780748663103,0.3333333333333333,0.2,,0.15316117542297417,25.3,,9.0,3.0,2.0,1.0,3.0,1.0,,,True,
2747,1610612743,JR Smith,JR Smith,2747,DEN,75159.0,1253,256.0,2449,2433,822,622.0,308,4882,66.0,119.0,16.0,12.0,34.0,104.0,122.0,257.0,106.0,611.0,2543,27.0,38.0,72.0,41.0,210.0,76.0,103.0,25.0,128.0,21.0,76.0,18.0,281.0,19.0,42.0,102.0,5.0,149.0,25.0,174.0,54.0,26.0,30.0,4.0,80.0,60.0,108.0,1.0,107.0,137.0,54.0,6.0,1.0,6.0,,,210.0,822,13.0,0.3114754098360656,0.3220338983050847,0.47470817120622566,0.5277777777777778,0.5465367965367965,0.6167883211678832,0.58,0.6441717791411042,21.471738357625313,0.675,0.07575757575757576,0.12274368231046931,0.024934383202099737,0.1453287197231834,0.12857142857142856,0.022922636103151862,0.04100946372239748,0.010309278350515464,0.07692307692307693,0.12206572769953052,0.15942028985507245,0.11979166666666667,0.25757575757575757,0.5546218487394958,0.66,0.3181818181818182,0.0735930735930736,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.22510822510822512,0.3404255319148936,0.7012987012987013,0.519401304347826,0.5174986486486486,0.5198140740740741,0.1095890410958904,0.17763157894736842,0.3436988543371522,9.013229571984438,0.3356472029399755,8.0,24.0,37.0,44.0,19.0,31.0,4.0,7.0,8.0,12.0,68.0,174.0,9.0,13.0,23.0,53.0,87.0,205.0,12.0,13.0,20.0,6.0,69.0,31.0,65.0,168.0,213.0,48.0,8.0,172.0,68.0,29.0,,4.0,9.0,5.0,1.0,6.0,46.0,34.0,12.0,9.0,24.0,5.0,3.0,17.0,,7.0,5.0,6.0,7.0,2.0,2.0,14.0,4.0,2.0,13.0,0.8160919540229885,0.424390243902439,0.65,0.47692307692307695,0.42857142857142855,0.4444444444444444,0.6702127659574468,0.69,0.44372294372294374,,0.11284046692607004,0.15966386554621848,0.17647058823529413,0.038461538461538464,,,0.01,0.017543859649122806,0.01948051948051948,0.017241379310344827,0.018867924528301886,0.1958762886597938,0.02702702702702703,0.3333333333333333,0.4230769230769231,0.44,0.29545454545454547,0.0670995670995671,0.6129032258064516,0.6129032258064516,0.9473684210526315,0.37662337662337664,0.39080459770114945,0.39080459770114945,0.7794117647058824,0.5,0.125,0.14893617021276595,0.5714285714285714,0.75,0.2765957446808511,0.6923076923076923,0.6666666666666666,0.27007299270072993,0.6486486486486487,0.08759124087591241,0.6666666666666666,0.38686131386861317,0.4339622641509434,0.3953488372093023,0.00966183574879227,0.11292962356792144,25.520000000000003,1.0,1.0,,,,2.0,,2.0,,True,
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,116636.0,1944,156.0,3762,3764,1201,958.0,414,7526,72.0,134.0,8.0,31.0,85.0,189.0,179.0,408.0,271.0,974.0,4091,26.0,47.0,119.0,142.0,317.0,60.0,281.0,64.0,345.0,47.0,183.0,62.0,754.0,15.0,42.0,100.0,4.0,146.0,20.0,166.0,76.0,40.0,27.0,2.0,116.0,43.0,109.0,1.0,213.0,295.0,87.0,13.0,2.0,15.0,1.0,1.0,317.0,1201,16.0,0.16759776536312848,0.16853932584269662,0.4387254901960784,0.3949579831932773,0.5176730486008837,0.44191919191919193,0.5903990024937655,0.5733082706766918,21.596796985398022,0.6551724137931034,0.037383177570093455,0.07980845969672785,0.011980830670926517,0.09051724137931035,0.08270238788584741,0.012360939431396786,0.017094017094017096,0.0078125,0.08771929824561403,0.04892966360856269,0.09297912713472485,0.08832807570977919,0.19734904270986744,0.5373134328358209,0.6101694915254238,0.20833333333333334,0.1251840942562592,0.36470588235294116,0.41333333333333333,0.06451612903225806,0.27835051546391754,0.15384615384615385,0.5964653902798233,0.5101827178729689,0.5192534090909091,0.4939581218274112,0.12417437252311757,0.18087318087318088,0.32546201232032856,10.682843137254903,0.31924508240297716,3.0,24.0,40.0,76.0,10.0,25.0,1.0,1.0,3.0,5.0,105.0,246.0,14.0,25.0,24.0,74.0,115.0,271.0,14.0,15.0,26.0,7.0,80.0,27.0,79.0,298.0,189.0,156.0,2.0,246.0,105.0,35.0,4.0,17.0,36.0,5.0,,6.0,62.0,33.0,29.0,17.0,49.0,6.0,11.0,43.0,,11.0,9.0,6.0,14.0,28.0,7.0,45.0,10.0,5.0,44.0,0.5478260869565217,0.42435424354243545,0.5769230769230769,0.34177215189873417,0.42435424354243545,0.5384615384615384,0.7019230769230769,0.7314814814814815,0.39911634756995584,0.014760147601476014,0.0857843137254902,0.11940298507462686,0.11764705882352941,0.047619047619047616,,0.016260162601626018,,0.01366120218579235,0.011029411764705883,0.01,0.030303030303030304,0.09523809523809523,0.017595307917888565,0.3333333333333333,0.4021164021164021,0.4222222222222222,0.17105263157894737,0.036818851251840944,0.4,0.4,0.8,0.36229749631811486,0.4268292682926829,0.43388429752066116,0.5238095238095238,0.375,,0.019230769230769232,1.0,1.0,0.4807692307692308,0.56,0.9285714285714286,0.20202020202020202,0.6,0.025252525252525252,0.6,0.37373737373737376,0.32432432432432434,0.4268292682926829,0.025362318840579712,0.08213552361396304,25.387822878228786,1.0,1.0,2.0,1.0,1.0,,,,2.0,True,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,95811.0,1597,208.0,3125,3121,992,811.0,335,6246,170.0,291.0,61.0,39.0,123.0,295.0,324.0,709.0,224.0,998.0,3341,92.0,113.0,221.0,104.0,375.0,274.0,145.0,25.0,170.0,18.0,105.0,23.0,365.0,55.0,72.0,162.0,3.0,237.0,66.0,303.0,66.0,74.0,29.0,8.0,140.0,45.0,127.0,7.0,218.0,281.0,118.0,14.0,5.0,14.0,3.0,6.0,375.0,992,16.0,0.4228395061728395,0.4612794612794613,0.45698166431593795,0.5113122171945701,0.4696601941747573,0.5113207547169811,0.5236593059936908,0.5736196319018405,30.992323002558997,0.4714285714285714,0.0375,0.15069767441860465,0.05188679245283019,0.18461538461538463,0.1597269624573379,0.04887218045112782,0.08333333333333333,0.027906976744186046,0.08192090395480225,0.1453900709219858,0.20956719817767655,0.19494584837545126,0.35315533980582525,0.584192439862543,0.68,0.4647058823529412,0.14927184466019416,0.3170731707317073,0.34513274336283184,0.20512820512820512,0.3580097087378641,0.5754716981132075,0.49271844660194175,0.49633513349514546,0.5274662921348314,0.5045807547169812,0.12934782608695652,0.14676616915422885,0.375751503006012,9.23568406205924,0.31744,42.0,73.0,110.0,115.0,9.0,26.0,3.0,4.0,4.0,11.0,33.0,89.0,5.0,10.0,11.0,33.0,42.0,115.0,50.0,8.0,14.0,28.0,152.0,15.0,44.0,374.0,117.0,9.0,54.0,89.0,33.0,55.0,,7.0,17.0,10.0,1.0,26.0,50.0,30.0,20.0,21.0,37.0,11.0,4.0,47.0,,21.0,8.0,6.0,23.0,3.0,1.0,31.0,9.0,12.0,31.0,0.9285714285714286,0.3652173913043478,0.5714285714285714,0.3409090909090909,0.3652173913043478,0.5434782608695652,0.5849056603773585,0.628099173553719,0.1395631067961165,,0.07757404795486601,0.140893470790378,0.08130081300813008,0.013559322033898305,,,0.008849557522123894,0.037037037037037035,0.042735042735042736,0.0380952380952381,0.03333333333333333,0.1592920353982301,0.06467661691542288,0.8571428571428571,0.3898305084745763,0.3951890034364261,0.43478260869565216,0.03155339805825243,0.34615384615384615,0.34615384615384615,1.0,0.10800970873786407,0.3707865168539326,0.3707865168539326,0.9090909090909091,0.6885245901639344,0.23809523809523808,0.03773584905660377,0.75,1.0,0.09433962264150944,0.5,0.8,0.41509433962264153,0.6636363636363637,0.04150943396226415,0.36363636363636365,0.12452830188679245,0.3333333333333333,0.3707865168539326,0.008620689655172414,0.1523046092184369,24.968695652173913,2.0,,,,,5.0,,,,True,
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,62826.0,1047,11.0,2022,2047,304,267.0,196,4069,79.0,134.0,24.0,16.0,42.0,57.0,114.0,233.0,78.0,324.0,2171,32.0,13.0,31.0,10.0,36.0,140.0,45.0,13.0,58.0,12.0,23.0,20.0,129.0,37.0,17.0,50.0,7.0,74.0,41.0,115.0,21.0,28.0,8.0,5.0,49.0,46.0,152.0,5.0,88.0,107.0,57.0,12.0,2.0,12.0,,,36.0,304,8.0,0.6140350877192983,0.6481481481481481,0.4892703862660944,0.41935483870967744,0.5040983606557377,0.41935483870967744,0.5567010309278351,0.5,15.124555160142348,0.42857142857142855,0.14583333333333334,0.06963788300835655,0.050824175824175824,0.07234042553191489,0.07030430220356768,0.0461361014994233,0.056451612903225805,0.05345911949685535,0.05045871559633028,0.05263157894736842,0.0935483870967742,0.05421686746987952,0.5491803278688525,0.5895522388059702,0.6991150442477876,0.620253164556962,0.1721311475409836,0.38095238095238093,0.4444444444444444,0.3125,0.2336065573770492,0.75,0.5942622950819673,0.5413849794238684,0.5234137931034483,0.5134677419354838,0.19791666666666666,0.20577617328519857,0.1111111111111111,6.071244635193132,0.1503461918892186,8.0,6.0,11.0,19.0,6.0,10.0,,,,,,1.0,,,,,6.0,11.0,11.0,,,8.0,30.0,,,88.0,18.0,,12.0,,,29.0,,1.0,2.0,3.0,1.0,4.0,43.0,26.0,17.0,4.0,13.0,5.0,5.0,7.0,,11.0,2.0,13.0,13.0,,,3.0,10.0,7.0,3.0,1.0,0.5454545454545454,,,0.6,0.34375,0.34375,0.40540540540540543,0.045081967213114756,,0.12446351931330472,0.15671641791044777,0.14285714285714285,0.03508771929824561,,,0.013513513513513514,0.02158273381294964,0.037037037037037035,0.02830188679245283,,0.11594202898550725,0.0425531914893617,0.5833333333333334,0.3333333333333333,0.34545454545454546,0.8421052631578947,0.040983606557377046,0.6,0.6,1.0,0.004098360655737705,,,,0.3333333333333333,0.25,,,,,,,0.3548387096774194,0.5454545454545454,,,,,,,0.09259259259259259,27.00909090909091,,,,,,1.0,,1.0,,True,
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,2898.0,48,16.0,95,95,29,25.0,14,190,,,,,,2.0,,2.0,2.0,8.0,101,,,,2.0,2.0,,6.0,4.0,10.0,1.0,1.0,5.0,24.0,,,2.0,,2.0,,2.0,1.0,2.0,,1.0,3.0,1.0,3.0,,3.0,2.0,,1.0,,1.0,,,2.0,29,,,,,,0.3333333333333333,,0.4,0.25,11.818181818181817,0.3333333333333333,,0.06666666666666667,,,0.0425531914893617,,,,0.125,,0.06666666666666667,,,,,,,,,,0.2222222222222222,,0.7777777777777778,0.5180055555555556,0.4557,0.5185,,,0.25,19.5,0.30526315789473685,,,,,,1.0,,,,,2.0,6.0,,1.0,,3.0,2.0,7.0,,,1.0,,,,3.0,,6.0,,,6.0,2.0,,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,,0.7777777777777778,,,,,,,,,,,,,,,1.0,,,,0.1111111111111111,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,,,24.87142857142857,,,,,,,,,,True,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,80904.0,1348,126.0,2627,2623,720,637.0,268,5250,109.0,166.0,30.0,45.0,110.0,120.0,193.0,396.0,68.0,484.0,2768,48.0,49.0,92.0,34.0,144.0,284.0,69.0,20.0,89.0,16.0,41.0,20.0,198.0,37.0,54.0,137.0,15.0,206.0,48.0,254.0,35.0,31.0,15.0,10.0,66.0,80.0,141.0,2.0,72.0,115.0,58.0,50.0,15.0,50.0,1.0,2.0,144.0,720,13.0,0.7357512953367875,0.797752808988764,0.48737373737373735,0.532608695652174,0.4988009592326139,0.5555555555555556,0.5182012847965739,0.6,18.147769833163093,0.5303030303030303,0.21739130434782608,0.1551528878822197,0.041666666666666664,0.16718266253869968,0.1583747927031509,0.04017857142857143,0.05660377358490566,0.022222222222222223,0.13503649635036497,0.1630901287553648,0.16489361702127658,0.16593886462882096,0.3980815347721823,0.6566265060240963,0.7785714285714286,0.7064220183486238,0.2637889688249401,0.4090909090909091,0.4411764705882353,0.7111111111111111,0.28776978417266186,0.5882352941176471,0.44844124700239807,0.49324844124700234,0.5159815217391304,0.4848484848484849,0.12608695652173912,0.13211845102505695,0.2975206611570248,7.974494949494949,0.27407689379520367,20.0,26.0,39.0,39.0,3.0,5.0,,,,,7.0,16.0,2.0,3.0,4.0,7.0,10.0,21.0,22.0,2.0,3.0,6.0,56.0,4.0,7.0,102.0,30.0,,30.0,16.0,7.0,37.0,,4.0,8.0,8.0,3.0,6.0,70.0,43.0,27.0,3.0,20.0,5.0,5.0,17.0,,10.0,3.0,,15.0,,,7.0,33.0,30.0,7.0,1.0,0.47619047619047616,0.6666666666666666,0.5714285714285714,0.47619047619047616,0.4583333333333333,0.49019607843137253,0.5185185185185185,0.050359712230215826,,0.09343434343434344,0.1566265060240964,0.07272727272727272,0.025,,,0.03,0.034482758620689655,0.05238095238095238,0.03664921465968586,0.024390243902439025,0.1702127659574468,0.03428571428571429,0.6,0.325,0.3333333333333333,0.8461538461538461,0.011990407673860911,0.6,0.6,1.0,0.03836930455635491,0.4375,0.4375,1.0,0.6666666666666666,0.2,,,,0.058823529411764705,0.6666666666666666,1.0,0.3939393939393939,0.6666666666666666,,,0.0707070707070707,0.5714285714285714,0.4375,,0.11570247933884298,24.64761904761905,,2.0,,,,9.0,,,,True,
