EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on,Fg3aBlocked,Clear Path Fouls,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveMakes,BlockedCorner3
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,263.0,4,-8.0,9,10,,,,19,,1.0,,,,,,,,,,,,,,,,,,,,,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,1,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22222222222222,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5649,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,121748.0,2029,33.0,4085,4088,1141.0,1229.0,471.0,8173,176.0,293.0,21.0,35.0,56.0,96.0,49.0,118.0,82.0,189.0,30.0,84.0,13.0,8.0,20.0,85.0,274.0,5.0,17.0,21.0,83.0,307.0,600,115.0,358.0,244.0,1203.0,4488,30.0,58.0,8.0,30.0,97.0,88.0,179.0,29.0,103.0,120.0,383.0,176.0,438.0,258.0,30.0,267.0,85.0,26.0,165.0,113.0,278.0,86.0,27.0,118.0,10.0,37.0,669.0,32.0,52.0,2.0,76.0,99.0,177,86.0,263,80.0,46.0,34.0,64.0,26.0,39.0,62.0,25.0,,126.0,33.0,68.0,186.0,19.0,235.0,289.0,26.0,104.0,32.0,383.0,1141.0,32.0,31.0,0.2866449511400651,0.3013698630136986,0.7478260869565218,0.3212290502793296,0.2666666666666666,0.2815533980582524,0.3276353276353276,0.5116666666666667,0.5172413793103449,0.4916201117318435,0.5005219206680585,0.4772727272727273,0.4663120567375886,0.5538033395176253,0.5106382978723404,0.5491329479768786,0.3736951983298539,0.0433333333333333,0.0338983050847457,25.93150979969847,0.5079365079365079,0.0172413793103448,0.0762711864406779,0.0429397192402972,0.1423220973782771,0.0430686406460296,0.0955240174672489,0.0429887410440122,0.0470809792843691,0.0515463917525773,0.0308483290488431,0.0456942003514938,0.0344827586206896,0.0411255411255411,0.1036717062634989,0.1536458333333333,0.1133333333333333,0.3058455114822547,0.6006825938566553,0.6446886446886447,0.3068181818181818,0.1231732776617954,0.4152542372881356,0.4298245614035088,0.2857142857142857,0.197286012526096,0.4338624338624338,0.4385026737967914,0.2439024390243902,0.0876826722338204,0.3571428571428571,0.3614457831325301,0.9666666666666668,0.2860125260960334,0.3102189781021898,0.3148148148148148,0.6705882352941176,0.3977272727272727,0.6,0.1477272727272727,0.1931818181818181,0.2941176470588235,1.0,0.3404255319148936,0.5833333333333334,0.0709219858156028,0.4,0.2943262411347517,0.253012048192771,0.6795407098121086,0.3183520599250936,0.5242602105263158,0.5094351562499999,0.5091061594202899,0.1108986615678776,0.1533923303834808,0.0806317539484621,0.3183707398171239,7.570666666666664,25.420391061452516,0.2793145654834761,13.0,2.0,15.0,4.0,4.0,6.0,4.0,27.0,6.0,4.0,6.0,1.0,0.068259385665529,0.0151515151515151,0.0857908847184986,0.0311203319502074,0.1666666666666666,0.0952380952380952,6.0,87.0,1.0,,,3.0,0.2307692307692307,1.0,7.0,2.0,11.0,12.0,0.0105820105820105,0.0326086956521739,1.0,False,5.0,2.0,1.0,0.0139664804469273,0.0119047619047619,0.0145985401459854,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,158455.0,2641,-171.0,5334,5346,1236.0,1334.0,617.0,10680,371.0,580.0,105.0,151.0,76.0,124.0,68.0,162.0,57.0,153.0,,,,,,,3.0,,,,2.0,496.0,895,,3.0,239.0,1231.0,6007,117.0,171.0,,,260.0,96.0,175.0,,2.0,52.0,244.0,654.0,338.0,,170.0,3.0,,96.0,73.0,91.0,164.0,61.0,30.0,47.0,5.0,21.0,419.0,79.0,165.0,2.0,175.0,420.0,665,246.0,911,76.0,56.0,20.0,85.0,13.0,52.0,55.0,33.0,,140.0,19.0,114.0,237.0,16.0,223.0,314.0,44.0,156.0,23.0,244.0,1236.0,32.0,19.0,0.6592741935483871,0.7956204379562044,,,,,,0.5541899441340782,0.6842105263157895,0.5485714285714286,0.5523385300668151,0.6842105263157895,0.5423728813559322,0.595837366892546,0.6989247311827957,0.583732057416268,0.0033407572383073,0.1072625698324022,0.0802469135802469,19.433399602385688,0.6071428571428571,0.0153846153846153,0.2423542989036353,0.1007326007326007,0.2604166666666667,0.0869086908690869,0.2474012474012474,0.0957989791912053,0.1309352517985611,0.0887728459530026,0.0714285714285714,0.0944206008583691,0.0619047619047619,0.2195540308747856,0.2357357357357357,0.2775510204081632,0.2142857142857142,0.6458797327394209,0.6396551724137931,0.7449799196787149,0.6442048517520216,0.1804008908685968,0.419753086419753,0.4563758389261745,0.5735294117647058,0.1703786191536748,0.3725490196078431,0.375,0.8596491228070176,,,,,0.0033407572383073,,,,0.8830409356725146,0.695364238410596,,,,,0.7005649717514124,0.6129032258064516,,,0.0112994350282485,,0.6492204899777283,,0.5294713808463252,0.558087857142857,0.5357655367231637,0.1544554455445544,0.1549155908639523,0.2112103980503655,0.1982128350934199,4.614189944134078,26.73333333333333,0.2317210348706411,26.0,70.0,34.0,4.0,17.0,19.0,15.0,7.0,21.0,20.0,21.0,12.0,0.1413793103448276,0.4605263157894737,0.2789256198347107,0.1114754098360655,0.5714285714285714,0.1809523809523809,14.0,,1.0,6.0,8.0,,,,,,,,0.0065359477124183,,,False,,,,,,,,,,,
101194,1610612752,Anthony Roberson,Anthony Roberson,101194,NYK,13152.0,219,-66.0,447,444,120.0,131.0,56.0,891,5.0,6.0,,,2.0,2.0,1.0,5.0,8.0,19.0,3.0,20.0,1.0,1.0,5.0,13.0,36.0,,2.0,5.0,12.0,14.0,30,16.0,56.0,5.0,81.0,501,3.0,3.0,1.0,3.0,9.0,7.0,9.0,6.0,17.0,,32.0,14.0,14.0,39.0,,35.0,13.0,1.0,13.0,4.0,17.0,3.0,1.0,8.0,3.0,2.0,38.0,1.0,2.0,1.0,3.0,5.0,8,4.0,12,9.0,5.0,4.0,5.0,,4.0,1.0,1.0,,6.0,,4.0,14.0,,7.0,5.0,,2.0,,32.0,120.0,4.0,,0.5,0.5,0.8125,0.2857142857142857,0.3333333333333333,0.3529411764705882,0.2909090909090909,0.4666666666666667,1.0,0.7777777777777778,0.4418604651162791,0.75,0.6153846153846154,0.4545454545454545,0.75,0.6153846153846154,0.6511627906976745,0.0333333333333333,,18.43137254901961,0.8333333333333334,0.0714285714285714,0.0337837837837837,0.015267175572519,0.06,0.010204081632653,0.0404040404040404,0.0131004366812227,0.0204081632653061,,0.0208333333333333,0.0133333333333333,,0.05,0.0441176470588235,0.0606060606060606,0.0588235294117647,0.0697674418604651,0.8333333333333334,1.0,0.4,0.0581395348837209,0.2,0.2,1.0,0.2209302325581395,0.4210526315789473,0.4210526315789473,0.5,0.2325581395348837,0.15,0.15,1.0,0.4186046511627907,0.3611111111111111,0.3611111111111111,0.7692307692307693,,,0.1666666666666666,0.3333333333333333,,,0.0769230769230769,1.0,0.1923076923076923,0.2,0.4615384615384615,0.4166666666666667,0.7209302325581395,0.3714285714285714,0.5103723529411764,0.4528125,0.4920799999999999,0.0227272727272727,0.0625,0.1111111111111111,0.3950617283950617,12.99333333333333,25.042857142857144,0.2684563758389262,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.1666666666666666,,,,1.0,,,9.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,False,,,,,,,,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,46387.0,773,35.0,1546,1545,380.0,445.0,167.0,3091,38.0,63.0,6.0,12.0,13.0,15.0,13.0,34.0,15.0,35.0,17.0,30.0,3.0,3.0,7.0,36.0,96.0,2.0,8.0,10.0,24.0,66.0,132,53.0,126.0,54.0,345.0,1661,9.0,19.0,3.0,11.0,32.0,20.0,30.0,13.0,31.0,11.0,90.0,76.0,56.0,144.0,8.0,96.0,36.0,15.0,28.0,18.0,46.0,10.0,8.0,15.0,4.0,9.0,110.0,7.0,13.0,,27.0,53.0,93,20.0,113,22.0,15.0,7.0,22.0,2.0,11.0,24.0,11.0,,46.0,10.0,49.0,91.0,10.0,58.0,67.0,6.0,23.0,5.0,90.0,380.0,8.0,4.0,0.5757575757575758,0.6129032258064516,0.9056603773584906,0.4206349206349206,0.2727272727272727,0.4193548387096774,0.4206349206349206,0.5,0.4736842105263157,0.6666666666666666,0.563953488372093,0.45,0.6475409836065574,0.6052631578947368,0.4705882352941176,0.6428571428571429,0.4883720930232558,0.1136363636363636,0.088235294117647,19.03392754456584,0.4782608695652174,,0.1068548387096774,0.0320197044334975,0.1291866028708134,0.0229508196721311,0.1134751773049645,0.0281293952180028,0.0382513661202185,0.02,0.032520325203252,0.0128755364806866,0.0555555555555555,0.0930232558139534,0.1201923076923077,0.1605839416058394,0.0694444444444444,0.2441860465116279,0.6031746031746031,0.7307692307692307,0.5526315789473685,0.1317829457364341,0.3823529411764705,0.4193548387096774,0.4615384615384615,0.1356589147286821,0.4285714285714285,0.4411764705882353,0.7333333333333333,0.1162790697674418,0.5666666666666667,0.5666666666666667,0.9411764705882352,0.3720930232558139,0.375,0.3789473684210526,0.8888888888888888,0.4,0.5,0.1,0.2666666666666666,0.25,1.0,0.2459016393442623,0.8666666666666667,0.1147540983606557,0.4285714285714285,0.3934426229508196,0.4166666666666667,0.7325581395348837,0.375,0.5246451550387596,0.5249750000000001,0.5140688524590165,0.1071428571428571,0.1543624161073825,0.0927536231884058,0.2608695652173913,7.196212121212124,24.65396825396825,0.2457956015523932,5.0,13.0,3.0,10.0,1.0,1.0,10.0,2.0,10.0,10.0,10.0,4.0,0.1746031746031746,0.2241379310344827,0.1034482758620689,0.024793388429752,0.4,0.1666666666666666,2.0,15.0,,,,1.0,0.3333333333333333,,,2.0,,7.0,0.0285714285714285,0.0534351145038167,1.0,False,1.0,1.0,,0.0079365079365079,,0.0104166666666666,,,,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,152226.0,2537,-214.0,5120,5122,1205.0,1160.0,579.0,10242,148.0,248.0,23.0,44.0,40.0,66.0,71.0,166.0,100.0,263.0,37.0,96.0,5.0,5.0,16.0,58.0,195.0,5.0,19.0,8.0,39.0,319.0,677,95.0,291.0,167.0,1090.0,5727,44.0,81.0,7.0,24.0,129.0,69.0,146.0,13.0,55.0,62.0,239.0,286.0,352.0,270.0,34.0,191.0,58.0,39.0,89.0,72.0,161.0,48.0,24.0,44.0,10.0,35.0,394.0,23.0,56.0,3.0,100.0,213.0,337,82.0,419,63.0,45.0,18.0,60.0,15.0,40.0,73.0,20.0,6.0,133.0,26.0,146.0,225.0,18.0,177.0,208.0,28.0,96.0,19.0,239.0,1205.0,19.0,17.0,0.4482758620689655,0.4735099337748344,0.9473684210526316,0.3264604810996563,0.2916666666666667,0.2363636363636363,0.3310104529616725,0.4711964549483013,0.5432098765432098,0.4726027397260274,0.4767561983471074,0.5190476190476191,0.4402985074626865,0.5156102175969726,0.5512820512820513,0.5021008403361344,0.3006198347107438,0.0576070901033973,0.0542168674698795,20.443985544656687,0.4511278195488721,0.0229007633587786,0.1314814814814814,0.0347826086956521,0.1451378809869375,0.026255707762557,0.1355565179731485,0.0317779565567176,0.0459940652818991,0.0319148936170212,0.0232142857142857,0.0195488721804511,0.0473933649289099,0.0870337477797513,0.1669449081803005,0.1474747474747474,0.1391752577319587,0.256198347107438,0.5967741935483871,0.6757990867579908,0.4527027027027027,0.1714876033057851,0.4277108433734939,0.4522292993630573,0.1830985915492957,0.271694214876033,0.3802281368821292,0.3816793893129771,0.63,0.0991735537190082,0.3854166666666667,0.3854166666666667,0.972972972972973,0.2014462809917355,0.2974358974358974,0.2974358974358974,0.9310344827586208,0.419047619047619,0.5227272727272727,0.0476190476190476,0.1809523809523809,0.2631578947368421,0.6,0.3283582089552239,0.6060606060606061,0.0796019900497512,0.3125,0.1940298507462686,0.2051282051282051,0.5568181818181818,0.3036649214659686,0.5065152489626555,0.4956948051948052,0.4952532828282828,0.0953757225433526,0.1288590604026845,0.118348623853211,0.2192660550458715,9.324076809453468,25.01649484536083,0.2353515625,20.0,24.0,21.0,20.0,10.0,4.0,13.0,11.0,68.0,49.0,70.0,35.0,0.1169354838709677,0.1846153846153846,0.1397379912663755,0.0414201183431952,0.5,0.217391304347826,8.0,15.0,17.0,1.0,3.0,2.0,0.4,1.0,4.0,1.0,,3.0,0.0038022813688212,0.0102389078498293,,False,,,2.0,,,,2.0,2.0,1.0,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,142806.0,2380,-50.0,4802,4799,1162.0,1218.0,549.0,9601,216.0,369.0,44.0,64.0,39.0,71.0,56.0,143.0,77.0,188.0,34.0,92.0,6.0,9.0,20.0,126.0,350.0,9.0,24.0,29.0,80.0,349.0,700,160.0,442.0,229.0,1407.0,5296,54.0,89.0,11.0,30.0,179.0,68.0,134.0,38.0,100.0,83.0,333.0,214.0,484.0,435.0,50.0,348.0,126.0,71.0,55.0,37.0,92.0,20.0,17.0,42.0,6.0,7.0,221.0,32.0,56.0,1.0,88.0,225.0,338,89.0,427,81.0,42.0,39.0,77.0,10.0,44.0,77.0,33.0,1.0,154.0,35.0,87.0,213.0,26.0,252.0,285.0,27.0,125.0,28.0,333.0,1162.0,25.0,23.0,0.3065902578796561,0.3302469135802469,0.90625,0.3619909502262443,0.3666666666666666,0.38,0.3636363636363636,0.4985714285714285,0.6067415730337079,0.5074626865671642,0.5157618213660246,0.592436974789916,0.5341880341880342,0.5539370078740158,0.6302816901408451,0.5946428571428571,0.3870402802101576,0.1014285714285714,0.0909090909090909,26.101321585903086,0.5,0.0086206896551724,0.1511081262592344,0.0384087791495198,0.1403508771929824,0.037780401416765,0.1479206049149338,0.0381778741865509,0.055813953488372,0.023598820058997,0.0253164556962025,0.035548686244204,0.045,0.1437246963562753,0.1371527777777778,0.1269487750556792,0.1741573033707865,0.3231173380035026,0.5853658536585366,0.6900958466453674,0.3472222222222222,0.1252189141856392,0.3916083916083916,0.4307692307692308,0.1607142857142857,0.1646234676007005,0.4095744680851064,0.4139784946236559,0.2987012987012987,0.0805604203152364,0.3695652173913043,0.3695652173913043,0.9411764705882352,0.3064798598949212,0.36,0.3610315186246418,0.8968253968253969,0.5378151260504201,0.6875,0.0504201680672268,0.2016806722689075,0.375,0.8888888888888888,0.3034188034188034,0.5492957746478874,0.0854700854700854,0.45,0.3418803418803419,0.3625,0.7101576182136602,0.3620689655172414,0.5276912280701755,0.5230954545454546,0.5127924568965517,0.1022544283413848,0.156641604010025,0.1272210376687988,0.2366737739872068,6.836857142857143,25.049547511312216,0.2419825072886297,38.0,25.0,18.0,18.0,16.0,11.0,18.0,15.0,22.0,15.0,22.0,12.0,0.1517615176151761,0.1644736842105263,0.1789976133651551,0.0324324324324324,0.5454545454545454,0.1590909090909091,13.0,45.0,6.0,1.0,5.0,2.0,0.3333333333333333,0.5,2.0,,,2.0,0.0106382978723404,0.0045045045045045,,False,1.0,,1.0,0.002262443438914,,0.0028571428571428,,,3.0,,
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,2175.0,36,2.0,76,73,26.0,24.0,7.0,149,3.0,6.0,,,1.0,2.0,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,3.0,7,,2.0,4.0,10.0,68,,,,,,1.0,2.0,,2.0,,2.0,6.0,,,,1.0,,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,1.0,2.0,,2,1.0,3,1.0,,1.0,3.0,,1.0,,2.0,,3.0,2.0,1.0,4.0,,5.0,8.0,,4.0,,2.0,26.0,1.0,,1.0,1.0,,,,,,0.4285714285714285,,0.5,0.3333333333333333,,0.25,0.3846153846153846,,0.25,0.2222222222222222,0.1428571428571428,,19.047619047619047,1.0,0.1666666666666666,,,0.2222222222222222,,0.0588235294117647,,,,,,,,,0.25,,0.6666666666666666,0.5,0.6,1.0,0.1111111111111111,,,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,0.5,0.5,0.25,,0.25,,0.8888888888888888,,0.6340555555555556,,0.64185,0.3076923076923077,0.3636363636363636,,0.2,1.0142857142857145,25.55,0.3421052631578947,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,24440.0,407,58.0,813,812,179.0,208.0,89.0,1625,10.0,17.0,1.0,3.0,2.0,3.0,3.0,6.0,11.0,29.0,10.0,20.0,1.0,,2.0,22.0,52.0,4.0,5.0,6.0,15.0,24.0,52,32.0,72.0,26.0,170.0,878,4.0,8.0,4.0,6.0,21.0,6.0,13.0,6.0,17.0,11.0,41.0,22.0,26.0,87.0,4.0,52.0,22.0,4.0,4.0,11.0,15.0,9.0,2.0,3.0,1.0,,41.0,9.0,4.0,,12.0,28.0,41,13.0,54,14.0,9.0,5.0,6.0,,2.0,8.0,4.0,,14.0,1.0,29.0,48.0,1.0,35.0,27.0,1.0,8.0,4.0,41.0,179.0,7.0,4.0,0.4583333333333333,0.5,0.90625,0.4444444444444444,0.6666666666666666,0.3529411764705882,0.4444444444444444,0.4615384615384615,0.5,0.4615384615384615,0.5806451612903226,0.7142857142857143,0.5,0.6213235294117647,0.75,0.5714285714285714,0.5806451612903226,0.0769230769230769,0.3333333333333333,16.304347826086957,0.4285714285714285,,0.106060606060606,0.0171673819742489,0.1132075471698113,0.0588235294117647,0.1081081081081081,0.0336787564766839,0.0185185185185185,,0.0263157894736842,0.037037037037037,0.1111111111111111,0.109090909090909,0.1375,0.0886075949367088,0.1851851851851851,0.1370967741935483,0.5882352941176471,0.5882352941176471,0.6,0.0483870967741935,0.5,0.75,,0.2338709677419354,0.3793103448275862,0.4074074074074074,0.4545454545454545,0.1612903225806451,0.5,0.5,1.0,0.4193548387096774,0.4230769230769231,0.4313725490196078,0.8636363636363636,0.2142857142857142,0.3333333333333333,0.0714285714285714,0.3571428571428571,0.8,0.75,0.1,0.6666666666666666,0.0666666666666666,,0.5,0.4,0.717741935483871,0.4230769230769231,0.5208245967741936,0.45687,0.4802966666666667,0.0681818181818181,0.135593220338983,0.1235294117647058,0.2411764705882353,11.52692307692308,24.654166666666672,0.2201722017220172,1.0,1.0,,7.0,,2.0,1.0,5.0,4.0,4.0,4.0,4.0,,0.0416666666666666,0.0675675675675675,,1.0,,,9.0,,,1.0,,,,,,1.0,1.0,0.0689655172413793,0.0136986301369863,,False,1.0,,,0.0138888888888888,,0.0192307692307692,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,97988.0,1633,-127.0,3266,3276,603.0,745.0,379.0,6542,87.0,176.0,14.0,34.0,11.0,38.0,14.0,46.0,24.0,81.0,25.0,66.0,5.0,4.0,10.0,77.0,210.0,1.0,14.0,13.0,35.0,125.0,303,102.0,276.0,81.0,637.0,3677,15.0,39.0,2.0,19.0,48.0,16.0,56.0,17.0,45.0,25.0,108.0,96.0,154.0,300.0,20.0,207.0,77.0,38.0,76.0,28.0,104.0,20.0,8.0,48.0,10.0,18.0,236.0,18.0,44.0,,56.0,139.0,205,62.0,267,39.0,25.0,14.0,36.0,7.0,24.0,25.0,12.0,5.0,61.0,9.0,64.0,115.0,2.0,94.0,108.0,14.0,53.0,8.0,108.0,603.0,7.0,8.0,0.384,0.417391304347826,0.9803921568627452,0.3695652173913043,0.1052631578947368,0.3777777777777777,0.3736263736263736,0.4125412541254125,0.3846153846153846,0.2857142857142857,0.4801381692573402,0.3103448275862069,0.4108910891089108,0.5087859424920128,0.3582089552238806,0.4655172413793103,0.4766839378238341,0.1254125412541254,0.0652173913043478,18.49757673667205,0.5901639344262295,,0.1323809523809523,0.0436507936507936,0.120950323974082,0.031413612565445,0.1288830138797091,0.0392156862745098,0.0570824524312896,0.0240384615384615,0.036697247706422,0.0297482837528604,0.0367647058823529,0.0901408450704225,0.1809523809523809,0.1253822629969418,0.1102941176470588,0.3039723661485319,0.4943181818181818,0.6041666666666666,0.3908045977011494,0.079447322970639,0.3043478260869565,0.3255813953488372,0.1428571428571428,0.1398963730569948,0.2962962962962963,0.3076923076923077,0.5,0.1139896373056994,0.3787878787878788,0.3787878787878788,1.0,0.3626943005181347,0.3666666666666666,0.3737864077669903,0.974025974025974,0.5862068965517241,0.4117647058823529,0.0862068965517241,0.2413793103448276,0.0714285714285714,1.0,0.3762376237623762,0.2894736842105263,0.099009900990099,0.4,0.3465346534653465,0.3714285714285714,0.7806563039723662,0.3719806763285024,0.5373466145833337,0.5430788888888889,0.5320979797979798,0.0857605177993527,0.1549707602339181,0.075353218210361,0.1695447409733124,6.3973597359735965,25.10869565217391,0.1846295162278016,12.0,10.0,13.0,5.0,9.0,4.0,4.0,9.0,6.0,3.0,6.0,2.0,0.1818181818181818,0.1030927835051546,0.1127272727272727,0.0426229508196721,0.3333333333333333,0.0714285714285714,4.0,6.0,1.0,,,1.0,0.2,1.0,3.0,,,,0.037037037037037,,1.0,False,4.0,,2.0,0.0144927536231884,,0.019047619047619,,,,,
