EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,SecondChanceFtPoints,NonHeaveArc3FGA,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Travels,Offensive Fouls,Offensive Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,BlockedShortMidRange,3SecondViolations,HeaveAttempts,BlockedLongMidRange,on,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,HeaveMakes,Corner3PctBlocked
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,3636.0,61,-25.0,119,121,42,49,22.0,240,5.0,7.0,2.0,3.0,1.0,1.0,1.0,9.0,4.0,6.0,20.0,7.0,19.0,143,2.0,5.0,4.0,2.0,6.0,3.0,7.0,2.0,10.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,5.0,8.0,4.0,12,1.0,4.0,3.0,1.0,5.0,2.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,5.0,7.0,11.0,1.0,4.0,2.0,7.0,42,2.0,2.0,0.16666666666666666,0.25,0.3,0.4,0.3333333333333333,0.3,0.4,0.3333333333333333,0.38,0.4,0.4375,0.15,0.14285714285714285,0.2222222222222222,21.67832167832168,0.8333333333333334,0.16666666666666666,0.1282051282051282,0.061224489795918366,0.17647058823529413,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.05555555555555555,0.13333333333333333,0.16666666666666666,0.23076923076923078,0.09090909090909091,0.35,0.7142857142857143,0.8333333333333334,0.2,0.45,0.1111111111111111,0.14285714285714285,0.2,0.6,0.6666666666666666,0.16666666666666666,1.0,0.35,0.47879499999999997,0.51876,0.45249999999999996,0.17391304347826086,0.17391304347826086,0.21052631578947367,0.3684210526315789,8.13,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,4703.0,78,-34.0,157,156,40,69,27.0,313,4.0,9.0,,3.0,1.0,1.0,6.0,10.0,8.0,11.0,27.0,6.0,28.0,203,,3.0,1.0,2.0,6.0,3.0,7.0,14.0,8.0,,3.0,6.0,2.0,8.0,,4.0,1.0,18.0,3.0,,2.0,12.0,15.0,4.0,19,,3.0,2.0,1.0,2.0,,,,2.0,2.0,,,1.0,2.0,9.0,11.0,2.0,6.0,,7.0,40,,,0.6363636363636364,0.6363636363636364,0.4074074074074074,,0.3333333333333333,0.34375,,0.3333333333333333,0.375,0.1,0.4375,0.1111111111111111,0.1111111111111111,,20.43010752688172,1.0,,0.26666666666666666,0.05454545454545454,0.2222222222222222,0.25925925925925924,0.05063291139240506,,0.10526315789473684,0.23809523809523808,0.25,0.25,,0.28125,0.4444444444444444,0.5,1.0,0.3125,0.6,0.6,0.25,0.75,,0.16666666666666666,1.0,0.4375,0.45525,0.525025,0.3859333333333334,0.16666666666666666,0.1935483870967742,0.03571428571428571,0.25,9.303703703703702,0.25477707006369427,1.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.15625,0.25,0.2,0.041666666666666664,0.047619047619047616,0.047619047619047616,0.375,0.5,0.5,0.125,0.16666666666666666,0.03125,0.125,0.25,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200762,1610612764,Oleksiy Pecherov,Oleksiy Pecherov,200762,WAS,16634.0,277,-63.0,549,553,218,226,89.0,1102,11.0,23.0,6.0,12.0,2.0,9.0,8.0,18.0,17.0,25.0,58.0,24.0,116.0,646,11.0,21.0,46.0,8.0,19.0,7.0,38.0,22.0,28.0,14.0,6.0,2.0,,2.0,,,1.0,4.0,29.0,2.0,7.0,27.0,41.0,35.0,76,4.0,6.0,5.0,1.0,5.0,2.0,5.0,3.0,3.0,10.0,,3.0,25.0,34.0,20.0,29.0,1.0,13.0,2.0,38.0,218,2.0,2.0,0.44,0.6111111111111112,0.43103448275862066,0.5238095238095238,0.42105263157894735,0.45544554455445546,0.6296296296296297,0.484375,0.5043478260869565,0.696969696969697,0.5135135135135135,0.10344827586206896,0.13043478260869565,0.05555555555555555,19.201228878648234,0.5,0.11764705882352941,0.16770186335403728,0.14215686274509803,0.13725490196078433,0.16037735849056603,0.12359550561797752,0.16666666666666666,0.09210526315789473,0.1724137931034483,0.14084507042253522,0.1891891891891892,0.07142857142857142,0.22772277227722773,0.4782608695652174,0.55,0.45454545454545453,0.1782178217821782,0.4444444444444444,0.47058823529411764,0.16831683168316833,0.4444444444444444,0.5,0.28125,0.2222222222222222,0.6534653465346535,0.4916891089108909,0.524176,0.4796140625,0.11504424778761062,0.18571428571428572,0.39655172413793105,0.3275862068965517,8.651724137931033,0.3970856102003643,6.0,9.0,34.0,5.0,43.0,6.0,12.0,34.0,,1.0,4.0,7.0,,3.0,3.0,3.0,3.0,0.42574257425742573,0.11764705882352941,0.30434782608695654,0.06349206349206349,0.17647058823529413,0.0784313725490196,0.21875,1.0,0.25,0.35294117647058826,0.4,0.0891089108910891,0.33663366336633666,0.18518518518518517,25.223255813953493,4.0,1.0,1.0,2.0,3.0,10.0,3.0,3.0,10.0,14.0,4.0,5.0,13.0,39.0,3.0,10.0,1.0,1.0,2.0,3.0,0.9285714285714286,0.32558139534883723,0.6666666666666666,0.38461538461538464,0.32558139534883723,0.6666666666666666,0.4444444444444444,0.4444444444444444,1.0,0.29411764705882354,0.29411764705882354,0.9,0.037037037037037035,1.0,1.0,0.6,1.0,0.09375,0.6666666666666666,0.3125,0.3,0.29411764705882354,,,,,,,,,,,,,,,True,,,,,,,,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,13897.0,232,-16.0,457,457,183,183,81.0,914,12.0,18.0,2.0,2.0,6.0,8.0,13.0,21.0,33.0,41.0,72.0,26.0,132.0,519,3.0,3.0,12.0,17.0,29.0,10.0,53.0,20.0,62.0,4.0,2.0,4.0,2.0,6.0,,3.0,,14.0,1.0,,,9.0,9.0,4.0,13,,6.0,4.0,2.0,5.0,5.0,5.0,2.0,,10.0,2.0,3.0,7.0,14.0,19.0,30.0,2.0,12.0,3.0,53.0,183,5.0,3.0,0.24390243902439024,0.2564102564102564,0.5694444444444444,1.0,0.5862068965517241,0.5520833333333334,0.75,0.5375,0.5963302752293578,0.8571428571428571,0.5652173913043478,0.027777777777777776,0.1111111111111111,,21.675774134790526,0.5,,0.06716417910447761,0.00558659217877095,,0.04945054945054945,0.017857142857142856,0.0196078431372549,,0.020833333333333332,0.1,,,0.1875,0.6666666666666666,0.75,0.4166666666666667,0.21875,0.6190476190476191,0.6190476190476191,0.34375,0.3333333333333333,1.0,0.2,0.75,0.4375,0.4709026041666666,0.5250125,0.4745725,0.11320754716981132,0.14634146341463414,0.09090909090909091,0.4015151515151515,10.779166666666667,0.40043763676148797,16.0,7.0,17.0,3.0,24.0,3.0,3.0,17.0,2.0,1.0,3.0,,2.0,,,,,0.25,,,0.06666666666666667,,0.08333333333333333,0.07692307692307693,,0.15384615384615385,0.48484848484848486,0.48484848484848486,0.07291666666666667,0.17708333333333334,0.5,25.09583333333333,4.0,,,3.0,5.0,4.0,1.0,,6.0,8.0,1.0,3.0,11.0,21.0,3.0,4.0,,,,,0.875,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.1875,0.5714285714285714,0.5714285714285714,0.75,0.23529411764705882,0.23529411764705882,1.0,,,,0.3333333333333333,1.0,0.125,0.6,0.15,,0.23529411764705882,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,
201159,1610612764,Javaris Crittenton,Javaris Crittenton,201159,WAS,10951.0,183,-15.0,359,362,157,126,60.0,721,19.0,27.0,2.0,5.0,9.0,11.0,5.0,12.0,10.0,25.0,49.0,15.0,65.0,426,2.0,5.0,6.0,11.0,18.0,8.0,30.0,6.0,44.0,2.0,5.0,12.0,11.0,23.0,4.0,9.0,2.0,57.0,7.0,,3.0,10.0,14.0,9.0,23,,10.0,2.0,8.0,13.0,10.0,2.0,,3.0,15.0,2.0,4.0,5.0,12.0,15.0,21.0,5.0,10.0,3.0,30.0,157,1.0,2.0,0.12,0.125,0.5102040816326531,0.4,0.6111111111111112,0.5,0.4,0.6111111111111112,0.5603448275862069,0.5,0.6521739130434783,0.10204081632653061,0.14814814814814814,0.08333333333333333,16.74418604651163,0.8666666666666667,,0.1,0.05303030303030303,0.1,0.1,0.054878048780487805,0.10869565217391304,0.044444444444444446,0.09090909090909091,0.13043478260869565,0.045454545454545456,,0.54,0.7037037037037037,0.8260869565217391,0.15789473684210525,0.24,0.4166666666666667,0.45454545454545453,0.2,1.0,0.4,0.6111111111111112,0.8181818181818182,0.56,0.5301760000000001,0.6165750000000001,0.5393666666666667,0.18181818181818182,0.18518518518518517,0.09230769230769231,0.46153846153846156,6.410204081632651,0.4373259052924791,1.0,,1.0,,1.0,,2.0,1.0,7.0,1.0,2.0,1.0,,,,,,0.02,,0.08333333333333333,0.0625,,0.041666666666666664,0.047619047619047616,,,0.1,0.1,,0.02,,24.7,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.125,0.25,0.5,,,,,,True,,,,,,,,,,,
2229,1610612764,Mike James,Mike James,2229,WAS,2683.0,45,-47.0,90,94,24,50,14.0,184,1.0,3.0,,,1.0,1.0,2.0,5.0,7.0,6.0,15.0,2.0,26.0,123,,1.0,,2.0,4.0,2.0,9.0,4.0,8.0,,2.0,6.0,,6.0,,2.0,2.0,12.0,1.0,,3.0,2.0,6.0,1.0,7,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,,2.0,3.0,6.0,2.0,2.0,,1.0,,9.0,24,1.0,,0.3333333333333333,0.3333333333333333,0.4,,0.5,0.5217391304347826,,0.5833333333333334,0.5416666666666666,,0.6428571428571429,0.13333333333333333,0.3333333333333333,0.2,25.925925925925924,0.75,,0.07692307692307693,0.027777777777777776,0.5,0.15625,0.01818181818181818,0.1,,0.08333333333333333,0.09090909090909091,0.5,,0.13043478260869565,0.3333333333333333,0.5,,0.21739130434782608,0.4,0.5,0.30434782608695654,,,0.16666666666666666,1.0,0.4782608695652174,0.4775086956521738,0.4133,0.46999166666666664,0.041666666666666664,0.0625,,0.34615384615384615,12.066666666666666,0.26666666666666666,3.0,1.0,7.0,,8.0,,,7.0,,2.0,,1.0,,,,,,0.34782608695652173,,0.3333333333333333,,,,,,1.0,0.42857142857142855,0.42857142857142855,0.043478260869565216,0.30434782608695654,,25.012500000000003,,,,,,4.0,,1.0,2.0,4.0,,1.0,2.0,9.0,3.0,4.0,,,,,0.75,0.5,,0.5,0.5,,,,,0.5714285714285714,0.5714285714285714,0.75,,,,,,,,0.3333333333333333,0.5,0.5714285714285714,,,1.0,,,,,0.5,,,,,,,True,,,,,,,,,,,
200793,1610612764,Dee Brown,Dee Brown,200793,WAS,1536.0,26,5.0,48,48,4,14,8.0,96,1.0,2.0,,,,,,1.0,1.0,1.0,4.0,,2.0,47,,,,,,,,,2.0,,,3.0,2.0,5.0,,3.0,,12.0,1.0,,3.0,1.0,4.0,1.0,5,,1.0,1.0,,,,1.0,,,1.0,,,1.0,3.0,,,,,,,4,1.0,,,,0.25,,,0.16666666666666666,,,0.16666666666666666,,,,,,12.499999999999998,,,0.05263157894736842,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.03571428571428571,,,,0.1111111111111111,0.2857142857142857,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,0.16666666666666666,,,,,0.6666666666666666,0.537825,,0.53355,,,,,6.9,0.08333333333333333,,,2.0,,2.0,,,2.0,2.0,,,,,,,,,0.3333333333333333,,,,0.1,,,,,,,,0.3333333333333333,,26.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,True,,,,,,,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,9154.0,153,-27.0,304,305,125,133,45.0,609,1.0,3.0,1.0,2.0,,1.0,,3.0,10.0,3.0,16.0,12.0,18.0,339,1.0,2.0,2.0,2.0,8.0,4.0,8.0,2.0,4.0,2.0,2.0,7.0,2.0,9.0,,3.0,1.0,20.0,4.0,,4.0,7.0,15.0,6.0,21,,6.0,4.0,2.0,5.0,3.0,3.0,,2.0,8.0,,5.0,3.0,9.0,9.0,14.0,,6.0,1.0,8.0,125,1.0,1.0,0.3333333333333333,0.5,0.1875,0.5,0.25,0.1875,0.5,0.25,0.391304347826087,0.5,0.4,0.125,,0.6666666666666666,8.635097493036213,0.625,,0.07692307692307693,0.03418803418803419,0.15384615384615385,0.09401709401709402,0.039735099337748346,0.02631578947368421,0.045454545454545456,0.03125,0.075,0.058823529411764705,,0.1875,0.3333333333333333,0.3333333333333333,,0.1875,,,0.625,1.0,0.5,0.125,,0.1875,0.42346249999999996,0.57105,0.396825,0.2727272727272727,0.2727272727272727,0.1111111111111111,0.4444444444444444,13.706249999999999,0.41118421052631576,2.0,,,,,,,,2.0,3.0,2.0,4.0,,3.0,3.0,3.0,1.0,,,0.36363636363636365,0.058823529411764705,0.02857142857142857,0.04,0.15789473684210525,0.3333333333333333,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,2.0,,,,,0.1111111111111111,0.3333333333333333,,1.0,,,,,True,,,,,,,,,,,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,9488.0,158,-20.0,308,314,135,111,57.0,622,24.0,40.0,12.0,18.0,11.0,20.0,5.0,25.0,10.0,35.0,75.0,30.0,100.0,354,12.0,20.0,30.0,16.0,29.0,23.0,55.0,30.0,40.0,16.0,11.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,17.0,,4.0,8.0,15.0,21.0,36,3.0,4.0,1.0,3.0,5.0,1.0,6.0,,4.0,11.0,2.0,3.0,8.0,13.0,23.0,36.0,4.0,20.0,,55.0,135,1.0,,0.42857142857142855,0.5555555555555556,0.4666666666666667,0.6,0.5517241379310345,0.4666666666666667,0.6,0.5517241379310345,0.5494505494505495,0.6818181818181818,0.6707317073170732,0.14666666666666667,0.125,0.24,27.345844504021446,0.45454545454545453,,0.08695652173913043,0.14285714285714285,0.14285714285714285,0.1,0.13815789473684212,0.2,0.075,0.03333333333333333,0.14634146341463414,0.1111111111111111,0.10714285714285714,0.5333333333333333,0.6,0.6857142857142857,0.4166666666666667,0.3333333333333333,0.2,0.2631578947368421,0.13333333333333333,0.9,0.6666666666666666,0.6896551724137931,0.55,0.5333333333333333,0.4856373333333335,0.5547249999999999,0.5206965517241379,0.21978021978021978,0.21978021978021978,0.3,0.55,5.506666666666667,0.4383116883116883,6.0,,,,,,6.0,,1.0,1.0,4.0,3.0,,10.0,6.0,10.0,3.0,,,0.23076923076923078,0.12121212121212122,0.1590909090909091,0.11538461538461539,0.047619047619047616,0.3,0.4,0.6,0.6,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,0.14285714285714285,0.2,0.16666666666666666,3.0,4.0,1.0,,,True,,,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,568.0,9,,18,16,6,7,4.0,34,1.0,1.0,,,1.0,1.0,,1.0,,1.0,2.0,2.0,4.0,19,,1.0,,1.0,2.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,4.0,1.0,,1.0,,1.0,1.0,2,,,,,1.0,,,,1.0,1.0,,,,,1.0,2.0,,1.0,,2.0,6,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.5,,,,18.181818181818183,1.0,,,0.16666666666666666,0.2,0.1,0.1111111111111111,,0.3333333333333333,,,,,0.5,1.0,1.0,,0.5,,,,,,0.5,1.0,0.5,0.4409,0.4294,0.4409,0.3333333333333333,0.3333333333333333,,0.5,5.15,0.3333333333333333,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,
