EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFG2A,PenaltyFtPoints,DeadBallTurnovers,Travels,Turnovers,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGA,PtsAssisted2s,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,FTDefRebounds,DefFTReboundPct,ShortMidRangeFGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Offensive Fouls Drawn,OffLongMidRangeReboundPct,LostBallSteals,LostBallTurnovers,on,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,OffThreePtRebounds,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,BlockedArc3,HeaveAttempts
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,553.0,9,-6,16,18,7.0,11.0,1.0,34,1.0,1.0,20,1.0,2.0,2.0,2.0,4.0,7.0,1.0,1.0,5.88235294117647,1.0,1.0,0.4533,2.5,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,755.0,13,-9,26,27,10.0,11.0,2.0,53,1.0,3.0,30,1.0,1.0,1.0,1.0,2.0,10.0,0.3333333333333333,1.0,17.857142857142854,0.25,0.5,0.4793625,14.466666666666667,0.38461538461538464,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.625,0.5,0.7,0.5,0.25,0.14285714285714285,0.1111111111111111,0.3333333333333333,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.4716,0.2,0.25,0.2857142857142857,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201234,1610612739,Trey Johnson,Trey Johnson,201234,CLE,848.0,14,-12,28,30,10.0,14.0,2.0,58,1.0,5.0,35,,,,,,10.0,,,26.666666666666668,0.2,0.2,0.4629,13.860000000000003,0.35714285714285715,1.0,,4.0,,,,,,4.0,4.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,1.0,4.0,1.0,2.0,4.0,2.0,,,,,2.0,1.0,,,,,,,,0.2857142857142857,0.3333333333333333,,0.125,0.1,0.3333333333333333,,0.8,,,,,,,0.5,,0.57115,0.2857142857142857,0.2857142857142857,0.5,,1.0,2.0,1.0,1.0,1.0,0.4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,621.0,10,-15,19,21,10.0,14.0,1.0,40,4.0,5.0,29,2.0,,,,,10.0,0.4,0.25,35.0,0.8,0.8,0.57222,2.44,0.5263157894736842,3.0,,,,,2.0,,,,4.0,2.0,4.0,4.0,,,,,2.0,2.0,3.0,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,4.0,,,,,0.4,0.5,0.4,0.5,0.4,0.5,,0.3333333333333333,0.2857142857142857,0.5,1.0,,,,,,,,0.75,,0.63075,,,1.0,,1.0,,,,2.0,0.577,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.125,0.125,0.25,0.5,0.5,0.6666666666666666,1.0,0.2,1.0,0.6666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201616,1610612739,Darnell Jackson,Darnell Jackson,201616,CLE,621.0,10,-15,19,21,10.0,14.0,1.0,40,1.0,1.0,29,,,,,,10.0,,,5.0,1.0,1.0,0.8072,0.1,0.5263157894736842,,,,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200814,1610612739,Tarence Kinsey,Tarence Kinsey,200814,CLE,161.0,3,-12,5,6,3.0,6.0,,11,,,14,,,,,,3.0,,,20.0,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,227.0,4,3,9,9,,,1.0,18,,1.0,6,,1.0,2.0,1.0,5.0,,,,20.0,,,0.4205,11.9,,,,,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,227.0,4,3,9,9,,,1.0,18,2.0,2.0,6,,,,,,,,,20.0,1.0,1.0,0.6842,1.0,,,,,,,2.0,,,,4.0,,,,2.0,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,1.0,,,,0.5,0.5,,,0.5,0.5,,1.0,1.0,1.0,0.5,,,,,,,,,,,,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,227.0,4,3,9,9,,,1.0,18,,,6,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,1214.0,20,3,42,41,22.0,26.0,5.0,83,2.0,6.0,36,2.0,,,,,22.0,0.3333333333333333,0.5,27.083333333333336,0.16666666666666666,0.6666666666666666,0.4631,10.35,0.5238095238095238,2.0,1.0,2.0,,2.0,3.0,2.0,6.0,,12.0,2.0,5.0,4.0,,6.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,4.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.1,0.0625,,,0.16666666666666666,0.5,0.5,0.16666666666666666,,,,0.3333333333333333,,0.40775,,,0.3333333333333333,25.33333333333334,2.0,,,,1.0,0.62245,1.0,2.0,1.0,2.0,6.0,,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,,0.058823529411764705,,,0.5,1.0,1.0,0.16666666666666666,1.0,0.5,,,1.0,,,,0.5,1.0,,,,,False,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.14285714285714285,0.2,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
