EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,3pt And 1 Free Throw Trips,BlockedCorner3,on,OffensiveGoaltends
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,12653.0,211,29.0,381,387,93.0,98,44,768,11,16,3.0,3.0,1.0,1.0,4.0,7.0,16.0,19,36,10.0,48,408,4.0,4.0,2.0,10.0,2.0,5.0,5.0,9.0,28,10.0,6.0,3.0,6.0,6.0,12.0,6.0,3.0,3.0,30.0,3.0,6.0,5.0,25,3.0,33,9.0,42,1.0,1.0,1.0,1.0,5,1.0,6,1.0,2.0,17.0,34,1.0,6.0,3.0,14.0,2.0,12.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,93.0,2.0,0.7368421052631579,0.875,0.5277777777777778,1.0,0.4,0.5277777777777778,1.0,0.4,0.5853658536585366,1.0,0.5625,0.08333333333333333,0.1875,10.904872389791183,0.16666666666666666,0.2,0.1592356687898089,0.046153846153846156,0.11363636363636363,0.06818181818181818,0.14925373134328357,0.05172413793103448,0.075,0.037037037037037035,0.031746031746031744,0.0625,0.08333333333333333,0.14583333333333334,0.21428571428571427,0.13432835820895522,0.1111111111111111,0.11764705882352941,0.4444444444444444,0.6875,0.8461538461538461,0.6363636363636364,0.1111111111111111,0.25,0.25,0.4444444444444444,0.4375,0.4375,1.0,0.75,1.0,0.2,0.4444444444444444,0.5059694444444444,0.6603,0.4299799999999999,0.17073170731707318,0.17073170731707318,0.20833333333333334,0.1875,9.502777777777778,0.2440944881889764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,140051.0,2334,475.0,4417,4384,1310.0,1201,504,8801,144,258,14.0,33.0,69.0,61.0,133.0,113.0,260.0,318,651,340.0,1276,4512,24.0,58.0,22.0,118.0,100.0,185.0,167.0,451.0,236,400.0,10.0,52.0,156.0,57.0,213.0,25.0,78.0,53.0,483.0,4.0,44.0,65.0,230,16.0,311,49.0,360,62.0,20.0,98.0,58.0,71,5.0,169,13.0,61.0,88.0,168,1.0,9.0,23.0,331.0,18.0,411.0,38.0,165.0,19.0,15.0,22.0,1.0,1.0,5.0,451.0,1310.0,14.0,0.3710691823899371,0.3769968051118211,0.48847926267281105,0.41379310344827586,0.5405405405405406,0.5165562913907285,0.5,0.5482625482625483,0.5858585858585859,0.5462962962962963,0.6479885057471264,0.07987711213517665,0.17054263565891473,25.190228273928717,0.5798816568047337,0.1391304347826087,0.14456316781898176,0.032093362509117436,0.12149532710280374,0.008869179600886918,0.138758231420508,0.026344676180021953,0.04411764705882353,0.03591160220994475,0.01876172607879925,0.009523809523809525,0.007352941176470588,0.11797752808988764,0.13123359580052493,0.17307692307692307,0.09950248756218906,0.18796992481203006,0.2847682119205298,0.5581395348837209,0.6728971962616822,0.5208333333333334,0.1467991169977925,0.45864661654135336,0.48412698412698413,0.2869757174392936,0.4346153846153846,0.4362934362934363,0.2831858407079646,0.34375,0.42424242424242425,0.26640926640926643,0.5662251655629139,0.5095816574585638,0.5253815068493152,0.49349554263565887,0.16377649325626203,0.2120822622107969,0.09247648902821316,0.35344827586206895,9.491244239631335,0.29658139008376727,45.0,17.0,39.0,3.0,4.0,4.0,8.0,83.0,216.0,13.0,34.0,24.0,66.0,100.0,255.0,16.0,38.0,28.0,74.0,285.0,15.0,1.0,215.0,83.0,2.0,32.0,25.0,1.0,25.0,42.0,26.0,8.0,40.0,5.0,6.0,1.0,5.0,51.0,3.0,3.0,1.0,3.0,12.0,50.0,0.95,0.39215686274509803,0.42105263157894735,0.3783783783783784,0.3937007874015748,0.2814569536423841,0.00784313725490196,0.05263157894736842,0.0038461538461538464,0.02564102564102564,0.004629629629629629,0.007751937984496124,0.0585480093676815,0.5454545454545454,0.18032786885245902,0.04304635761589404,0.4358974358974359,0.4473684210526316,0.9411764705882353,0.23841059602649006,0.38425925925925924,0.386046511627907,0.9518072289156626,0.2857142857142857,0.041666666666666664,0.75,1.0,0.3541666666666667,0.38235294117647056,1.0,0.6521739130434783,0.03088803088803089,0.5,0.2548262548262548,0.36363636363636365,0.386046511627907,0.019230769230769232,25.01372549019608,,,True,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,138732.0,2312,483.0,4387,4367,1324.0,1279,479,8754,230,373,20.0,33.0,117.0,32.0,106.0,53.0,127.0,315,606,143.0,812,4464,26.0,51.0,10.0,62.0,88.0,193.0,80.0,268.0,204,426.0,24.0,50.0,434.0,161.0,595.0,97.0,257.0,138.0,1351.0,25.0,51.0,92.0,181,4.0,277,79.0,356,136.0,59.0,91.0,72.0,93,10.0,184,10.0,50.0,45.0,167,,5.0,15.0,201.0,17.0,220.0,19.0,82.0,11.0,4.0,11.0,,1.0,1.0,268.0,1324.0,29.0,0.3238095238095238,0.33663366336633666,0.5198019801980198,0.5098039215686274,0.45595854922279794,0.5162037037037037,0.49056603773584906,0.44339622641509435,0.5435073627844712,0.5254237288135594,0.5037593984962406,0.08250825082508251,0.10455764075067024,18.856447688564476,0.4945652173913043,0.03278688524590164,0.114702154626109,0.037638376383763834,0.1776061776061776,0.0576036866359447,0.13024809160305342,0.042481833426495245,0.03958333333333333,0.03389830508474576,0.03838771593090211,0.04966887417218543,0.07575757575757576,0.08365758754863813,0.12299465240641712,0.13333333333333333,0.19689119170984457,0.12121212121212122,0.5756172839506173,0.6166219839142091,0.688622754491018,0.3130434782608696,0.16358024691358025,0.3018867924528302,0.32989690721649484,0.19598765432098766,0.41732283464566927,0.424,0.4339622641509434,0.6226415094339622,0.6060606060606061,0.5518867924528302,0.6404320987654321,0.5418384853168469,0.5081459459459459,0.5180409952606635,0.11904761904761904,0.12257100149476831,0.07635467980295567,0.33004926108374383,5.763366336633664,0.30180077501709596,71.0,2.0,11.0,,,,4.0,11.0,31.0,,2.0,4.0,15.0,13.0,42.0,,2.0,4.0,19.0,15.0,24.0,1.0,30.0,11.0,2.0,64.0,39.0,3.0,6.0,77.0,44.0,10.0,19.0,5.0,4.0,,3.0,33.0,,,6.0,1.0,9.0,32.0,0.38461538461538464,0.30952380952380953,,0.21052631578947367,0.3170731707317073,0.06481481481481481,0.047619047619047616,0.08490566037735849,0.015748031496062992,,0.06451612903225806,0.022900763358778626,0.024,0.8181818181818182,0.21875,0.016975308641975308,0.18181818181818182,0.18181818181818182,1.0,0.047839506172839504,0.3548387096774194,0.3793103448275862,0.2727272727272727,0.15,,,,0.03773584905660377,,,0.6068376068376068,0.018867924528301886,,0.07075471698113207,0.26666666666666666,0.36666666666666664,0.06666666666666667,26.007142857142856,,,True,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,36247.0,604,153.0,1102,1112,360.0,385,159,2214,84,131,28.0,42.0,37.0,9.0,35.0,,3.0,93,169,76.0,262,1109,30.0,45.0,11.0,71.0,22.0,48.0,36.0,80.0,110,76.0,42.0,16.0,12.0,6.0,18.0,6.0,3.0,7.0,42.0,13.0,56.0,26.0,60,20.0,106,72.0,178,7.0,1.0,4.0,,34,5.0,38,2.0,12.0,33.0,101,,15.0,16.0,110.0,15.0,111.0,19.0,55.0,24.0,19.0,24.0,,5.0,2.0,80.0,360.0,14.0,0.5913978494623656,0.7638888888888888,0.5502958579881657,0.6666666666666666,0.4583333333333333,0.5502958579881657,0.6666666666666666,0.4583333333333333,0.6093023255813953,0.6698113207547169,0.5555555555555556,0.09467455621301775,0.0916030534351145,19.765625,0.10526315789473684,0.5882352941176471,0.15113350125944586,0.15176151761517614,0.18705035971223022,0.11304347826086956,0.16044776119402984,0.14256198347107438,0.16541353383458646,0.1836734693877551,0.11594202898550725,0.09876543209876543,0.14705882352941177,0.21951219512195122,0.07920792079207921,0.14450867052023122,0.2,0.1590909090909091,0.7751479289940828,0.6412213740458015,0.7058823529411765,0.6190476190476191,0.20710059171597633,0.2571428571428571,0.2903225806451613,0.01775147928994083,,,,0.9333333333333333,0.6666666666666666,0.7708333333333334,0.7751479289940828,0.5546585798816568,0.5697325581395348,0.5562604166666666,0.2682926829268293,0.2682926829268293,0.27099236641221375,0.3053435114503817,2.4769230769230766,0.32667876588021777,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,8.0,6.0,2.0,3.0,4.0,,9.0,,,10.0,,,,5.0,14.0,9.0,,,,,,,,0.11428571428571428,,,,0.06521739130434782,0.13114754098360656,0.5833333333333334,0.3333333333333333,,,,,,,,,0.25,,,,,,,0.5135135135135135,,,,,,,,,,True,
951,1610612738,Ray Allen,Ray Allen,951,BOS,172553.0,2876,629.0,5409,5394,1583.0,1565,615,10803,126,198,14.0,23.0,47.0,58.0,118.0,116.0,238.0,300,554,237.0,1434,5502,27.0,50.0,30.0,135.0,67.0,130.0,88.0,351.0,324,276.0,20.0,35.0,177.0,41.0,218.0,25.0,94.0,66.0,477.0,25.0,39.0,53.0,149,10.0,212,66.0,278,69.0,18.0,87.0,55.0,47,6.0,134,10.0,27.0,95.0,157,1.0,1.0,6.0,185.0,13.0,249.0,17.0,75.0,13.0,11.0,13.0,,,1.0,351.0,1583.0,14.0,0.54,0.5586206896551724,0.5415162454873647,0.54,0.5153846153846153,0.5754807692307692,0.5965909090909091,0.5197628458498024,0.6133746678476528,0.6485148514851485,0.5807560137457045,0.0631768953068592,0.13131313131313133,20.638297872340424,0.6492537313432836,0.0625,0.07590422822210902,0.023241954707985697,0.08103975535168195,0.044722719141323794,0.07718761941153993,0.028609745194456863,0.033101045296167246,0.011111111111111112,0.022935779816513763,0.05141388174807198,0.029411764705882353,0.06386292834890965,0.06471816283924843,0.09144893111638955,0.07453416149068323,0.09941520467836257,0.19038461538461537,0.6363636363636364,0.7325581395348837,0.6349206349206349,0.11346153846153846,0.4915254237288136,0.5178571428571429,0.22884615384615384,0.48739495798319327,0.49361702127659574,0.5948275862068966,0.26136363636363635,0.6086956521739131,0.1857707509881423,0.6576923076923077,0.5254097972972973,0.5178301470588236,0.5097994000000001,0.07272727272727272,0.12254901960784313,0.09414225941422594,0.24476987447698745,10.393501805054147,0.2926603808467369,25.0,90.0,190.0,5.0,13.0,21.0,48.0,109.0,296.0,12.0,25.0,22.0,75.0,199.0,486.0,17.0,38.0,43.0,123.0,552.0,45.0,2.0,294.0,109.0,3.0,16.0,17.0,2.0,14.0,51.0,13.0,14.0,32.0,7.0,4.0,49.0,5.0,29.0,,,,2.0,8.0,24.0,0.9246231155778895,0.4094650205761317,0.4473684210526316,0.34959349593495936,0.41115702479338845,0.4673076923076923,0.006172839506172839,0.05084745762711865,0.012605042016806723,0.005263157894736842,0.006756756756756757,0.012269938650306749,0.028455284552845527,0.6153846153846154,0.22413793103448276,0.18269230769230768,0.47368421052631576,0.47619047619047616,0.9888888888888889,0.2846153846153846,0.36824324324324326,0.3707482993197279,0.8715596330275229,0.35714285714285715,0.14772727272727273,0.38461538461538464,0.8,0.2840909090909091,0.48,0.9166666666666666,0.5319148936170213,0.18972332015810275,0.4375,0.2964426877470356,0.29333333333333333,0.3707482993197279,0.010245901639344262,24.508847736625516,3.0,,True,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,56574.0,943,76.0,1706,1724,487.0,545,207,3430,50,83,10.0,21.0,21.0,10.0,34.0,48.0,111.0,108,228,70.0,289,1850,18.0,35.0,18.0,54.0,36.0,66.0,21.0,96.0,190,26.0,8.0,19.0,27.0,15.0,42.0,13.0,16.0,8.0,99.0,17.0,44.0,18.0,74,9.0,101,62.0,163,29.0,9.0,17.0,7.0,29,2.0,46,4.0,7.0,64.0,135,1.0,4.0,18.0,84.0,14.0,96.0,9.0,46.0,7.0,7.0,7.0,,3.0,2.0,96.0,487.0,19.0,0.8796296296296297,0.9134615384615384,0.47368421052631576,0.5142857142857142,0.5454545454545454,0.4781659388646288,0.5142857142857142,0.5597014925373134,0.5293040293040293,0.574468085106383,0.5925925925925926,0.08333333333333333,0.1686746987951807,16.374871266735322,0.3695652173913043,0.19148936170212766,0.1269296740994854,0.07871198568872988,0.07964601769911504,0.08808290155440414,0.11372064276885044,0.08111702127659574,0.12626262626262627,0.072992700729927,0.04017857142857143,0.08029197080291971,0.10714285714285714,0.14285714285714285,0.1375,0.1078838174273859,0.08187134502923976,0.07272727272727272,0.3624454148471616,0.6024096385542169,0.7246376811594203,0.84,0.14847161572052403,0.29411764705882354,0.3333333333333333,0.4847161572052402,0.43243243243243246,0.43636363636363634,1.0,0.6,0.47619047619047616,0.31343283582089554,0.36681222707423583,0.46486506550218337,0.510548275862069,0.44042835820895526,0.17293233082706766,0.17358490566037735,0.18685121107266436,0.33217993079584773,10.530263157894739,0.2854630715123095,13.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,1.0,1.0,,2.0,3.0,1.0,10.0,20.0,4.0,1.0,10.0,,7.0,,,7.0,,,,,3.0,3.0,1.0,1.0,,1.0,1.0,0.004366812227074236,,0.11764705882352941,0.009009009009009009,,,0.018518518518518517,0.1,0.42857142857142855,0.5,,,,,0.004366812227074236,1.0,1.0,1.0,0.4,,,,,,,0.6190476190476191,,,0.014925373134328358,1.0,1.0,,25.0,,,True,
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,2193.0,37,7.0,72,75,26.0,53,6,147,3,3,,,2.0,,1.0,1.0,2.0,4,6,5.0,13,76,,,,,3.0,4.0,,6.0,8,,,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,,3,,3,1.0,4,3.0,2.0,1.0,1.0,2,,3,,1.0,2.0,11,,1.0,2.0,4.0,,6.0,,2.0,,,,1.0,,,6.0,26.0,3.0,1.0,1.0,0.6666666666666666,,0.75,0.6666666666666666,,0.75,0.7222222222222222,,0.75,,,15.189873417721518,0.3333333333333333,,0.13043478260869565,0.045454545454545456,,,0.09090909090909091,0.03225806451612903,0.14285714285714285,,,,,,0.25,0.125,,,0.5,1.0,1.0,1.0,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,,,0.5,0.5,0.5379499999999999,,0.526025,0.25,0.25,,0.46153846153846156,6.7,0.3611111111111111,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,
2067,1610612738,Eddie House,Eddie House,2067,BOS,38051.0,634,215.0,1195,1149,386.0,370,144,2344,7,11,,1.0,3.0,3.0,7.0,34.0,73.0,44,91,10.0,290,1192,2.0,5.0,,10.0,13.0,22.0,6.0,98.0,52,36.0,,1.0,33.0,11.0,44.0,7.0,18.0,11.0,99.0,2.0,2.0,19.0,47,1.0,67,4.0,71,24.0,9.0,16.0,12.0,3,1.0,19,2.0,8.0,23.0,58,,3.0,2.0,14.0,3.0,13.0,1.0,4.0,1.0,,1.0,,,,98.0,386.0,13.0,0.5909090909090909,0.5909090909090909,0.4835164835164835,0.4,0.5909090909090909,0.6140350877192983,0.2631578947368421,0.647887323943662,0.6201716738197425,0.2631578947368421,0.6621621621621622,0.01098901098901099,0.09090909090909091,18.556701030927837,0.8421052631578947,0.017857142857142856,0.11435523114355231,0.005797101449275362,0.13013698630136986,0.013157894736842105,0.118491921005386,0.008048289738430584,0.009708737864077669,0.01020408163265306,,0.018518518518518517,,0.06766917293233082,0.14912280701754385,0.12804878048780488,0.13592233009708737,0.11627906976744186,0.04824561403508772,0.6363636363636364,0.7,0.8571428571428571,0.03070175438596491,0.42857142857142855,0.42857142857142855,0.3201754385964912,0.4657534246575342,0.4657534246575342,0.5588235294117647,0.05263157894736842,,0.04225352112676056,0.6491228070175439,0.5070322368421052,0.5421818181818181,0.4943485915492957,0.017316017316017316,0.0425531914893617,0.034482758620689655,0.33793103448275863,17.149450549450545,0.32301255230125525,2.0,22.0,41.0,1.0,6.0,8.0,13.0,42.0,96.0,1.0,8.0,14.0,36.0,64.0,137.0,2.0,14.0,22.0,49.0,177.0,15.0,,96.0,42.0,,4.0,4.0,,,15.0,,,4.0,,2.0,2.0,,2.0,,,,1.0,1.0,2.0,0.921875,0.46715328467153283,0.14285714285714285,0.4489795918367347,0.46715328467153283,0.6008771929824561,,,,,,,,1.0,0.3333333333333333,0.17982456140350878,0.5365853658536586,0.5365853658536586,1.0,0.42105263157894735,0.4375,0.4375,0.8809523809523809,,0.3157894736842105,0.16666666666666666,1.0,0.42105263157894735,0.125,1.0,0.6666666666666666,0.18309859154929578,0.6153846153846154,0.5070422535211268,0.3888888888888889,0.4375,,24.745255474452556,,,True,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,120089.0,2001,340.0,3745,3747,981.0,938,425,7492,179,267,57.0,88.0,72.0,56.0,129.0,9.0,19.0,244,415,85.0,573,3858,66.0,112.0,18.0,150.0,56.0,100.0,31.0,143.0,280,208.0,76.0,44.0,58.0,25.0,83.0,18.0,38.0,16.0,191.0,37.0,136.0,78.0,253,34.0,365,178.0,543,20.0,6.0,58.0,36.0,97,10.0,155,24.0,38.0,99.0,227,,23.0,48.0,142.0,9.0,141.0,18.0,70.0,132.0,91.0,132.0,3.0,14.0,15.0,143.0,981.0,20.0,0.5737704918032787,0.6796116504854369,0.5879518072289157,0.5892857142857143,0.56,0.5865384615384616,0.5892857142857143,0.5544554455445545,0.5981210855949896,0.5859375,0.55,0.10602409638554217,0.13108614232209737,14.977557287975431,0.3741935483870968,0.3617021276595745,0.17679944095038436,0.11564625850340136,0.18309859154929578,0.10109289617486339,0.1782444803446419,0.11219195849546044,0.11979166666666667,0.11801242236024845,0.11063829787234042,0.09578544061302682,0.11428571428571428,0.14705882352941177,0.1891891891891892,0.19292604501607716,0.1974921630094044,0.14018691588785046,0.6418269230769231,0.6704119850187266,0.771551724137931,0.6480446927374302,0.31009615384615385,0.43410852713178294,0.4666666666666667,0.04567307692307692,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.7857142857142857,0.6477272727272727,0.7128712871287128,0.6442307692307693,0.5231670673076922,0.5461489130434782,0.5436059405940593,0.14957264957264957,0.14989293361884368,0.2617801047120419,0.24956369982547993,3.661686746987952,0.2619492656875834,47.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,7.0,4.0,5.0,16.0,14.0,11.0,5.0,22.0,1.0,19.0,,,11.0,,,10.0,31.0,77.0,11.0,,,,,,0.002403846153846154,,0.06976744186046512,,,,0.045871559633027525,0.12598425196850394,0.5833333333333334,0.2857142857142857,,,,,0.002403846153846154,,,,0.21052631578947367,,,,,,,0.6527777777777778,,,0.009900990099009901,,,,25.8,,,True,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,17757.0,296,91.0,571,569,229.0,226,64,1140,44,65,4.0,6.0,21.0,8.0,19.0,3.0,11.0,55,95,29.0,148,542,4.0,8.0,3.0,11.0,16.0,31.0,8.0,46.0,56,54.0,6.0,9.0,19.0,4.0,23.0,3.0,13.0,6.0,50.0,2.0,6.0,6.0,10,4.0,20,8.0,28,22.0,6.0,8.0,4.0,18,2.0,26,2.0,7.0,16.0,49,,2.0,9.0,29.0,3.0,40.0,8.0,21.0,6.0,6.0,9.0,,,,46.0,229.0,6.0,0.509090909090909,0.5384615384615384,0.5789473684210527,0.5,0.5161290322580645,0.5509259259259259,0.5,0.5277777777777778,0.5967741935483871,0.6111111111111112,0.575,0.09473684210526316,0.1076923076923077,23.510971786833856,0.3076923076923077,0.15384615384615385,0.054945054945054944,0.03428571428571429,0.0759493670886076,0.03508771929824561,0.06130268199233716,0.034482758620689655,0.04225352112676056,0.04,0.018518518518518517,0.02631578947368421,0.05263157894736842,0.057692307692307696,,0.08860759493670886,0.08928571428571429,0.043478260869565216,0.6018518518518519,0.676923076923077,0.7586206896551724,0.5,0.17592592592592593,0.42105263157894735,0.47058823529411764,0.10185185185185185,0.2727272727272727,0.2727272727272727,1.0,0.75,0.6666666666666666,0.5833333333333334,0.7222222222222222,0.5519981308411216,0.5680857142857143,0.5502114285714286,0.17355371900826447,0.19444444444444445,0.07432432432432433,0.3108108108108108,4.597894736842105,0.4010507880910683,16.0,1.0,5.0,,,1.0,1.0,2.0,8.0,,,1.0,4.0,3.0,13.0,,,2.0,5.0,9.0,,,8.0,2.0,,1.0,,,1.0,16.0,,5.0,4.0,1.0,,,,3.0,3.0,2.0,,,3.0,3.0,1.0,0.23076923076923078,,0.4,0.23076923076923078,0.12037037037037036,,0.10526315789473684,,,,,0.02631578947368421,0.3333333333333333,0.375,0.046296296296296294,0.2,0.2,1.0,0.07407407407407407,0.25,0.25,1.0,,,,,,,,0.7619047619047619,0.027777777777777776,1.0,0.1111111111111111,0.25,0.25,,25.853846153846156,,1.0,True,
