EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,Blocked3s,BlockedCorner3,RecoveredBlocks,Corner3PctBlocked,BlocksRecoveredPct,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,41007.0,683,3.0,1268,1256,291,280,138,2524,50.0,86,3.0,6.0,11.0,17.0,45.0,83,44.0,91,2.0,1.0,8.0,36.0,6.0,2.0,9.0,139,260,8.0,38.0,77.0,379,1361,11.0,23,7.0,2.0,24.0,29.0,59.0,2.0,9.0,43.0,107.0,32.0,246.0,15.0,9.0,6.0,36.0,8.0,12.0,1.0,136.0,41.0,177.0,18.0,23.0,65.0,22.0,49.0,395.0,4.0,11.0,28.0,54,1.0,83,15.0,98,8.0,53.0,29.0,24.0,30.0,8.0,18.0,25.0,4.0,12.0,1.0,5.0,55.0,2.0,11.0,13,45,3.0,7.0,122.0,5.0,9.0,92.0,12.0,2.0,29.0,1.0,21.0,1.0,1.0,1.0,107.0,291,6.0,17.0,0.11510791366906475,0.11764705882352941,0.625,0.21052631578947367,0.2222222222222222,0.21052631578947367,0.5346153846153846,0.4782608695652174,0.4915254237288136,0.5067114093959731,0.36666666666666664,0.47058823529411764,0.5593471810089021,0.3870967741935484,0.5824175824175825,0.12751677852348994,0.02631578947368421,0.046153846153846156,0.10465116279069768,0.03614457831325301,0.027777777777777776,27.419354838709676,0.5454545454545454,0.029411764705882353,0.13740458015267176,0.025404157043879907,0.17391304347826086,0.027972027972027972,0.148014440433213,0.026041666666666668,0.031496062992125984,0.046511627906976744,0.005649717514124294,0.019801980198019802,0.047619047619047616,0.1079136690647482,0.12121212121212122,0.17419354838709677,0.1743119266055046,0.17307692307692307,0.06015037593984962,0.28859060402684567,0.5813953488372093,0.6493506493506493,0.14,0.2785234899328859,0.5421686746987951,0.5625,0.044444444444444446,0.3053691275167785,0.4835164835164835,0.4835164835164835,0.1590909090909091,0.006711409395973154,0.12080536912751678,0.2222222222222222,0.22857142857142856,0.625,0.2,0.5,0.03333333333333333,0.2,0.25,0.6470588235294118,0.1323529411764706,0.2222222222222222,0.4161073825503356,0.2222222222222222,0.473111744966443,0.45313400000000004,0.43202941176470583,0.0949367088607595,0.10469314079422383,0.02564102564102564,0.0633245382585752,0.28232189973614774,9.310000000000002,25.81578947368421,0.22949526813880125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,17515.0,292,-32.0,510,513,74,81,60,1023,8.0,14,1.0,1.0,4.0,4.0,6.0,17,14.0,25,5.0,,7.0,12.0,,,1.0,28,56,9.0,17.0,16.0,99,530,2.0,4,,,4.0,9.0,11.0,1.0,2.0,7.0,28.0,12.0,44.0,24.0,3.0,,12.0,7.0,3.0,,41.0,11.0,52.0,7.0,4.0,22.0,5.0,14.0,115.0,,2.0,8.0,13,,21,2.0,23,1.0,6.0,4.0,2.0,15.0,2.0,9.0,8.0,1.0,6.0,,3.0,23.0,1.0,4.0,4,15,,1.0,31.0,4.0,7.0,19.0,1.0,,9.0,,1.0,1.0,1.0,1.0,28.0,74,,1.0,0.21428571428571427,0.21428571428571427,0.8888888888888888,0.5294117647058824,0.5,0.5294117647058824,0.5,0.5,0.8181818181818182,0.5684931506849316,0.5,0.8076923076923077,0.6036585365853658,0.5,0.875,0.2328767123287671,,0.05357142857142857,0.21428571428571427,,,18.197573656845755,0.6521739130434783,,0.07344632768361582,0.011560693641618497,0.11940298507462686,,0.0860655737704918,0.008097165991902834,,0.017543859649122806,0.014492753623188406,,,0.14285714285714285,0.027777777777777776,0.047058823529411764,0.10416666666666667,0.15789473684210525,0.030303030303030304,0.1917808219178082,0.5714285714285714,0.7272727272727273,0.375,0.2328767123287671,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.3424657534246575,0.56,0.56,0.14285714285714285,0.0684931506849315,0.1643835616438356,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.25,1.0,,,0.3076923076923077,1.0,0.07692307692307693,,0.4246575342465753,0.5833333333333334,0.47533698630136983,0.423775,0.49765769230769236,0.1111111111111111,0.140625,,0.04040404040404041,0.2828282828282828,11.341071428571428,24.64705882352941,0.1450980392156863,2.0,1.0,1.0,0.4,0.4,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,4744.0,79,-43.0,138,138,37,47,14,276,1.0,2,,,1.0,2.0,,3,4.0,14,2.0,,,,,,,5,19,,2.0,,10,162,,1,,,,1.0,6.0,,,,2.0,10.0,,,,,,,1.0,,,,,,,,,,,,,1.0,7,3.0,11,1.0,12,,,,,1.0,,,2.0,,1.0,,1.0,3.0,,1.0,6,13,2.0,1.0,1.0,1.0,,,,,,,,3.0,2.0,3.0,2.0,37,,,1.0,1.0,,,,,0.2631578947368421,,0.16666666666666666,0.23809523809523808,,0.16666666666666666,0.23809523809523808,,0.16666666666666666,0.09523809523809523,,0.05263157894736842,0.5,,,15.686274509803921,0.3333333333333333,0.375,0.13725490196078433,,0.1,,0.13114754098360656,,,,,,,0.058823529411764705,0.25,0.13636363636363635,0.14285714285714285,,,0.09523809523809523,0.5,1.0,1.0,0.14285714285714285,,,,0.6666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.09523809523809523,,,,,,,,,0.3333333333333333,0.5,,,0.19047619047619047,,0.4451119047619047,0.4486,0.5099833333333333,,,,,0.2,15.621052631578944,23.15,0.26811594202898553,,,,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,True,,,,,
1899,1610612740,James Posey,James Posey,1899,NOH,33130.0,552,-26.0,981,976,208,262,107,1957,20.0,28,3.0,4.0,,1.0,10.0,16,6.0,15,30.0,,13.0,54.0,6.0,2.0,10.0,36,59,27.0,84.0,29.0,182,1020,4.0,7,6.0,3.0,11.0,,5.0,6.0,16.0,8.0,26.0,28.0,44.0,81.0,,4.0,54.0,13.0,4.0,1.0,19.0,8.0,27.0,4.0,4.0,6.0,3.0,10.0,62.0,,5.0,19.0,55,10.0,84,6.0,90,,17.0,10.0,7.0,8.0,2.0,4.0,13.0,1.0,4.0,2.0,3.0,21.0,3.0,6.0,23,42,1.0,4.0,50.0,1.0,11.0,35.0,5.0,4.0,14.0,2.0,1.0,3.0,3.0,5.0,26.0,208,2.0,,0.3888888888888889,0.4117647058823529,1.0,0.32142857142857145,0.375,0.32142857142857145,0.6101694915254238,0.5714285714285714,,0.534965034965035,0.3076923076923077,0.42857142857142855,0.5741935483870968,0.39285714285714285,0.52,0.5874125874125874,0.011904761904761904,0.06779661016949153,0.14285714285714285,,,15.985467756584923,0.38095238095238093,0.38461538461538464,0.1724137931034483,0.015432098765432098,0.152,,0.16666666666666666,0.011037527593818985,0.009009009009009009,0.010309278350515464,0.02586206896551724,,,0.13513513513513514,0.15476190476190477,0.21774193548387097,0.1797752808988764,0.08333333333333333,,0.1958041958041958,0.7142857142857143,0.8333333333333334,0.45,0.11188811188811189,0.625,0.625,0.2,0.1048951048951049,0.4,0.4,0.5,0.2097902097902098,0.3776223776223776,0.24074074074074073,0.24074074074074073,1.0,0.3076923076923077,0.75,,0.46153846153846156,0.047619047619047616,,0.47619047619047616,0.2,0.7832167832167832,0.24074074074074073,0.5099832167832169,0.49445500000000003,0.47802857142857136,0.1038961038961039,0.20588235294117646,0.023255813953488372,0.06043956043956044,0.14285714285714285,6.891525423728814,24.827380952380953,0.21202854230377166,14.0,4.0,6.0,0.4666666666666667,0.4827586206896552,1.0,,0.2857142857142857,0.6666666666666666,1.0,,0.03333333333333333,2.0,2.0,3.0,0.03333333333333333,0.6,,,,,,,,,,,,,True,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,65520.0,1092,-75.0,1976,1969,378,393,215,3945,98.0,145,25.0,37.0,11.0,20.0,26.0,65,14.0,34,,,,2.0,,,2.0,138,244,,2.0,62.0,338,2114,28.0,45,,8.0,64.0,17.0,34.0,,2.0,14.0,48.0,162.0,114.0,,,46.0,,,22.0,,27.0,2.0,29.0,2.0,,10.0,5.0,12.0,60.0,15.0,63.0,26.0,76,12.0,114,81.0,195,6.0,26.0,19.0,7.0,31.0,3.0,11.0,49.0,8.0,20.0,2.0,9.0,80.0,15.0,11.0,75,181,23.0,18.0,107.0,11.0,13.0,98.0,7.0,,47.0,,6.0,45.0,34.0,45.0,48.0,378,13.0,5.0,0.5869565217391305,0.7043478260869566,,,,,0.5655737704918032,0.6222222222222222,0.5,0.5609756097560976,0.6222222222222222,0.4722222222222222,0.5787671232876712,0.6274509803921569,0.4897959183673469,0.008130081300813009,,0.09016393442622951,0.1103448275862069,0.07692307692307693,,16.6966696669667,0.3875,0.21428571428571427,0.11930926216640503,0.09156976744186046,0.10077519379844961,0.0641025641025641,0.11396648044692738,0.08459869848156182,0.12437810945273632,0.08571428571428572,0.07220216606498195,0.05555555555555555,0.08333333333333333,0.10714285714285714,0.10191082802547771,0.140625,0.10497237569060773,0.09090909090909091,0.07228915662650602,0.5894308943089431,0.6758620689655173,0.7596899224806202,0.6122448979591837,0.26422764227642276,0.4,0.43333333333333335,0.5,0.13821138211382114,0.4117647058823529,0.42424242424242425,0.5714285714285714,,0.008130081300813009,,,,0.8222222222222222,0.6756756756756757,,,0.5555555555555556,0.55,0.05555555555555555,,0.5975609756097561,,0.49874057377049175,0.5417971428571428,0.4804323529411764,0.16433566433566432,0.16549295774647887,,0.1893491124260355,0.14201183431952663,4.6438524590163945,63.05,0.19129554655870445,,,,,,,,,,3.0,9.0,0.0625,,,30.0,,0.6666666666666666,2.0,2.0,5.0,5.0,0.029411764705882353,,,,,,,,True,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,3148.0,52,-20.0,92,94,23,21,13,186,2.0,5,1.0,2.0,,,1.0,1,,3,,,,,,,,3,9,,,,6,103,1.0,2,,,2.0,1.0,3.0,,,,2.0,4.0,2.0,,,2.0,,,,,1.0,,1.0,,,,,1.0,2.0,1.0,3.0,2.0,4,,6,4.0,10,,3.0,2.0,1.0,,,,,,,,,,,,1,4,,,,,,,,,,,,1.0,1.0,1.0,2.0,23,1.0,,0.6666666666666666,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,8.571428571428571,,,0.12903225806451613,0.09375,0.10526315789473684,0.07142857142857142,0.12,0.08695652173913043,,,0.17647058823529413,0.08333333333333333,,0.09090909090909091,0.5,,0.07692307692307693,0.16666666666666666,,0.5555555555555556,0.4,0.4,0.5,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,0.5,,,,,,,0.5555555555555556,,0.49760000000000004,0.5633,0.3168666666666667,,,,0.3333333333333333,0.3333333333333333,7.188888888888889,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,20127.0,335,-26.0,602,604,79,73,61,1206,20.0,37,9.0,12.0,2.0,5.0,8.0,22,16.0,31,1.0,,1.0,5.0,,1.0,2.0,44,90,1.0,6.0,8.0,99,638,11.0,16,,1.0,23.0,5.0,10.0,1.0,3.0,2.0,15.0,46.0,42.0,3.0,,12.0,5.0,1.0,3.0,,23.0,4.0,27.0,1.0,3.0,9.0,6.0,8.0,58.0,5.0,12.0,12.0,28,3.0,43,17.0,60,2.0,13.0,8.0,5.0,11.0,4.0,5.0,7.0,1.0,6.0,,1.0,18.0,1.0,4.0,13,26,,1.0,23.0,3.0,1.0,13.0,3.0,,8.0,,,8.0,8.0,8.0,15.0,79,3.0,,0.5227272727272727,0.6052631578947368,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4888888888888889,0.6875,0.5,0.4739583333333333,0.6875,0.5,0.4900990099009901,0.71875,0.5769230769230769,0.0625,,0.03333333333333333,0.05405405405405406,0.045454545454545456,,17.708333333333336,0.6111111111111112,0.15789473684210525,0.1590909090909091,0.05405405405405406,0.125,0.0847457627118644,0.14705882352941177,0.060498220640569395,0.08955223880597014,0.05263157894736842,0.02531645569620253,0.11904761904761904,,0.11290322580645161,0.16326530612244897,0.2,0.14102564102564102,0.05555555555555555,0.0425531914893617,0.3854166666666667,0.5405405405405406,0.5714285714285714,0.65,0.22916666666666666,0.36363636363636365,0.38095238095238093,0.5,0.3229166666666667,0.5161290322580645,0.5161290322580645,0.375,0.010416666666666666,0.052083333333333336,0.2,0.2,1.0,0.75,0.75,,,0.38461538461538464,0.4,0.15384615384615385,0.5,0.4479166666666667,0.2,0.4789057291666667,0.5514461538461539,0.49561923076923076,0.07920792079207921,0.08421052631578947,,0.23232323232323232,0.15151515151515152,8.438888888888888,24.266666666666666,0.13122923588039867,,,1.0,,,,0.4444444444444444,0.07692307692307693,,,,,,,6.0,,0.75,,,,,,,,,,,,,True,,,,,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,11297.0,188,2.0,345,340,74,65,37,685,5.0,10,,,2.0,3.0,4.0,7,7.0,22,15.0,1.0,4.0,19.0,2.0,1.0,5.0,16,39,13.0,34.0,8.0,79,349,3.0,4,3.0,1.0,7.0,2.0,7.0,2.0,8.0,3.0,13.0,28.0,4.0,33.0,6.0,,17.0,4.0,2.0,,1.0,4.0,5.0,4.0,,1.0,,,14.0,2.0,1.0,10.0,15,,25,3.0,28,3.0,7.0,5.0,2.0,3.0,1.0,3.0,2.0,,,,1.0,5.0,1.0,1.0,13,24,3.0,,11.0,,,12.0,2.0,,5.0,,2.0,1.0,1.0,1.0,13.0,74,2.0,1.0,0.875,0.875,0.8461538461538461,0.38235294117647056,0.25,0.40625,0.41025641025641024,0.75,0.2857142857142857,0.4863013698630137,0.42857142857142855,0.3333333333333333,0.5064102564102564,0.4375,0.38235294117647056,0.4657534246575342,,0.05128205128205128,,0.14285714285714285,,21.2987012987013,0.6,,0.13636363636363635,0.008849557522123894,0.18867924528301888,0.046511627906976744,0.15337423312883436,0.019230769230769232,0.037037037037037035,,,,0.13333333333333333,0.07692307692307693,0.2631578947368421,0.1346153846153846,0.1891891891891892,0.1875,0.07692307692307693,0.136986301369863,0.5,0.5,1.0,0.0958904109589041,0.5714285714285714,0.6666666666666666,0.5,0.3013698630136986,0.3181818181818182,0.3333333333333333,1.0,0.2054794520547945,0.2602739726027397,0.21052631578947367,0.21052631578947367,0.5,,,0.14285714285714285,0.2857142857142857,0.2,0.6666666666666666,0.3333333333333333,0.2,0.6027397260273972,0.23529411764705882,0.5019785714285714,0.4584428571428572,0.5054958333333334,0.06578947368421052,0.11904761904761904,,0.08860759493670886,0.16455696202531644,12.220512820512822,26.379411764705885,0.2144927536231884,9.0,1.0,3.0,0.6,0.6,1.0,,0.2,0.3333333333333333,,,,,,1.0,,1.0,2.0,,,,0.045454545454545456,,,,,,,,True,,,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,39545.0,659,-82.0,1184,1180,192,172,129,2364,22.0,32,3.0,6.0,5.0,6.0,5.0,17,29.0,57,35.0,2.0,13.0,47.0,3.0,2.0,7.0,56,106,26.0,82.0,16.0,206,1306,7.0,15,5.0,2.0,19.0,13.0,19.0,4.0,11.0,5.0,43.0,76.0,36.0,69.0,9.0,8.0,47.0,13.0,1.0,2.0,20.0,4.0,24.0,2.0,2.0,11.0,2.0,7.0,52.0,4.0,8.0,18.0,35,1.0,54,12.0,66,5.0,17.0,12.0,5.0,9.0,1.0,5.0,8.0,1.0,4.0,1.0,2.0,17.0,,3.0,27,39,1.0,2.0,17.0,1.0,3.0,21.0,1.0,,8.0,,3.0,11.0,6.0,11.0,43.0,192,4.0,2.0,0.6785714285714286,0.7307692307692307,0.8846153846153846,0.3170731707317073,0.36363636363636365,0.3170731707317073,0.5283018867924528,0.4666666666666667,0.6842105263157895,0.5053191489361702,0.425,0.6333333333333333,0.5202020202020202,0.4523809523809524,0.6515151515151515,0.43617021276595747,0.024390243902439025,0.009433962264150943,0.03125,,0.02127659574468085,16.092814371257486,0.5294117647058824,0.03333333333333333,0.09186351706036745,0.018912529550827423,0.1232876712328767,0.029197080291970802,0.10056925996204934,0.02142857142857143,0.025423728813559324,0.007633587786259542,0.022988505747126436,0.010752688172043012,0.06818181818181818,0.058823529411764705,0.10576923076923077,0.11347517730496454,0.10377358490566038,0.175,0.049019607843137254,0.1702127659574468,0.6875,0.7096774193548387,0.6363636363636364,0.09042553191489362,0.29411764705882354,0.29411764705882354,0.6,0.30319148936170215,0.5087719298245614,0.5087719298245614,0.7241379310344828,0.18617021276595744,0.25,0.2765957446808511,0.2826086956521739,0.7692307692307693,0.3,0.5,0.1,0.15,0.2,0.8333333333333334,0.23333333333333334,0.2857142857142857,0.6063829787234043,0.2765957446808511,0.5055563829787235,0.4944323529411764,0.47586833333333334,0.041025641025641026,0.07079646017699115,,0.09223300970873786,0.2087378640776699,11.412264150943397,24.50121951219512,0.16216216216216217,13.0,2.0,4.0,0.37142857142857144,0.38235294117647056,1.0,,0.13333333333333333,0.5,,3.0,,,,7.0,0.02857142857142857,0.6363636363636364,,2.0,,,,1.0,1.0,0.2,0.3333333333333333,1.0,,,True,,,,,
2561,1610612740,David West,David West,2561,NOH,40244.0,671,17.0,1229,1221,233,217,141,2450,39.0,66,8.0,11.0,7.0,10.0,43.0,105,48.0,116,1.0,,,2.0,,,1.0,130,287,,3.0,67.0,327,1314,14.0,30,,7.0,35.0,21.0,41.0,,1.0,15.0,57.0,160.0,100.0,,,10.0,2.0,,15.0,,24.0,14.0,38.0,10.0,4.0,16.0,,8.0,90.0,8.0,20.0,21.0,69,6.0,96,28.0,124,8.0,19.0,16.0,3.0,19.0,1.0,12.0,9.0,1.0,7.0,,2.0,28.0,3.0,7.0,24,41,6.0,4.0,61.0,1.0,1.0,74.0,7.0,11.0,31.0,,4.0,13.0,10.0,14.0,57.0,233,1.0,3.0,0.6153846153846154,0.64,,,,,0.4529616724738676,0.4666666666666667,0.5121951219512195,0.4482758620689655,0.4666666666666667,0.5,0.49842767295597484,0.546875,0.5638297872340425,0.010344827586206896,,0.05226480836236934,0.15151515151515152,0.0380952380952381,,24.78448275862069,0.6785714285714286,0.17647058823529413,0.17293233082706766,0.045662100456621,0.1346153846153846,0.05925925925925926,0.16216216216216217,0.04886561954624782,0.072,0.021897810218978103,0.045454545454545456,0.07608695652173914,0.023255813953488372,0.1925925925925926,0.23958333333333334,0.11904761904761904,0.13333333333333333,0.13725490196078433,0.056338028169014086,0.22758620689655173,0.5909090909090909,0.6964285714285714,0.5897435897435898,0.3620689655172414,0.4095238095238095,0.42574257425742573,0.3488372093023256,0.4,0.41379310344827586,0.41739130434782606,0.875,0.0034482758620689655,0.006896551724137931,,,,0.36666666666666664,0.7272727272727273,,,0.23809523809523808,0.7,0.023809523809523808,,0.23793103448275862,,0.43117568965517233,0.4283846153846155,0.43092142857142857,0.09872611464968153,0.09967845659163987,,0.10703363914373089,0.1743119266055046,10.757839721254356,24.7,0.18958502847843775,,,,,,,0.25,,,,2.0,,1.0,,7.0,,0.5,,1.0,1.0,,0.008620689655172414,,,,,,1.0,2.0,True,,,,,
