EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,OffCorner3ReboundPct,Arc3PctBlocked,on,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedArc3,HeaveMakes
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,37802.0,630,-22,1247,1243,282,306,150,2490,68,124,12.0,30.0,13,26,26.0,61,19,56,2.0,5.0,1.0,3.0,2.0,21.0,,1.0,,4.0,113,241,4.0,26.0,46,284,1324,17.0,42.0,,1.0,12.0,46,18,44,1.0,7.0,12.0,51,126,100,12.0,,18.0,,21.0,2.0,22.0,25,14.0,39,11.0,3.0,11.0,3.0,11.0,92,6.0,25.0,20,44,6.0,70,32,102,11.0,19,12.0,7,26,6.0,12,18,2.0,14.0,8.0,44,3.0,15.0,19,44,,2.0,59,3.0,6.0,60,14.0,,31.0,,6.0,10,,7,,3.0,10,5.0,,51,282,3.0,6.0,0.5575221238938053,0.6057692307692307,1.0,0.15384615384615385,,0.14285714285714285,0.15384615384615385,0.46887966804979253,0.40476190476190477,0.4090909090909091,0.44569288389513106,0.3953488372093023,0.38235294117647056,0.4896551724137931,0.46938775510204084,0.4473684210526316,0.09737827715355805,0.0912863070539419,0.11290322580645161,0.11475409836065574,0.017857142857142856,23.30774598743894,0.5909090909090909,0.13043478260869565,0.1004566210045662,0.05353319057815846,0.15625,0.04411764705882353,0.11307420494699646,0.05140961857379768,0.10429447852760736,0.02459016393442623,0.027472527472527472,0.043478260869565216,0.056451612903225805,0.11009174311926606,0.12195121951219512,0.16091954022988506,0.14634146341463414,0.0873015873015873,0.5,0.46441947565543074,0.5483870967741935,0.6181818181818182,0.6470588235294118,0.22846441947565543,0.4262295081967213,0.48148148148148145,0.2692307692307692,0.20973782771535582,0.3392857142857143,0.34545454545454546,0.631578947368421,0.018726591760299626,0.4,0.4,1.0,0.07865168539325842,0.09523809523809523,0.1,1.0,0.6976744186046512,0.4,0.16666666666666666,0.023255813953488372,,,0.5098039215686274,0.5,0.058823529411764705,0.3333333333333333,0.0784313725490196,,0.5617977528089888,0.09523809523809523,0.5209614661654135,0.5264223684210527,0.5218160000000001,0.10915492957746478,0.12015503875968993,,0.1619718309859155,0.1795774647887324,6.8502074688796695,25.49230769230769,0.22614274258219727,,,1.0,,,,0.043478260869565216,,,,1.0,2.0,0.038461538461538464,,,0.047619047619047616,0.047619047619047616,True,,,,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,43303.0,722,-74,1420,1428,310,363,171,2848,39,73,3.0,7.0,5,14,25.0,59,32,88,5.0,13.0,,,10.0,28.0,,4.0,2.0,7.0,96,220,15.0,41.0,63,300,1548,6.0,14.0,2.0,7.0,4.0,22,17,48,2.0,7.0,13.0,53,42,150,42.0,3.0,2.0,2.0,26.0,10.0,13.0,92,33.0,125,23.0,10.0,47.0,10.0,35.0,283,1.0,18.0,19,56,4.0,79,19,98,3.0,18,9.0,9,37,13.0,21,23,4.0,16.0,5.0,60,2.0,14.0,27,54,1.0,1.0,72,2.0,2.0,68,4.0,,31.0,,5.0,5,,2,,3.0,5,4.0,,53,310,8.0,4.0,0.21875,0.22105263157894736,0.9333333333333333,0.36585365853658536,0.2857142857142857,0.2857142857142857,0.38461538461538464,0.43636363636363634,0.42857142857142855,0.3541666666666667,0.4540229885057471,0.42857142857142855,0.36363636363636365,0.5119453924914675,0.4782608695652174,0.42063492063492064,0.15708812260536398,0.05909090909090909,0.1095890410958904,0.06779661016949153,0.011363636363636364,21.70971709717097,0.6166666666666667,0.06896551724137931,0.11067193675889328,0.03383458646616541,0.12751677852348994,0.006369426751592357,0.11450381679389313,0.027576197387518143,0.05113636363636364,0.022556390977443608,0.026905829596412557,0.007874015748031496,0.07894736842105263,0.1,0.13839285714285715,0.09900990099009901,0.1875,0.022727272727272728,0.8,0.2796934865900383,0.5342465753424658,0.6,0.358974358974359,0.2260536398467433,0.423728813559322,0.45454545454545453,0.12,0.3371647509578544,0.36363636363636365,0.367816091954023,0.125,0.04980842911877394,0.38461538461538464,0.38461538461538464,1.0,0.10727969348659004,0.35714285714285715,0.35714285714285715,0.9,0.3333333333333333,0.42857142857142855,,0.19047619047619047,,,0.2545454545454545,0.35714285714285715,,,0.12727272727272726,0.2857142857142857,0.4367816091954023,0.38461538461538464,0.4796403474903477,0.48643214285714287,0.4317433962264151,0.1076388888888889,0.12550607287449392,,0.07333333333333333,0.17666666666666667,9.92272727272727,25.658536585365855,0.21830985915492956,2.0,3.0,,,,,,0.14285714285714285,0.6666666666666666,1.0,,1.0,,,,,,True,,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,4852.0,81,-12,172,175,65,101,10,347,5,7,,1.0,2,3,1.0,5,7,14,1.0,3.0,1.0,2.0,5.0,10.0,1.0,1.0,1.0,5.0,13,26,6.0,13.0,11,55,192,,2.0,1.0,1.0,,3,7,11,2.0,7.0,5.0,25,22,4,18.0,,,,10.0,5.0,1.0,11,2.0,13,2.0,,5.0,2.0,4.0,28,,1.0,1,8,,9,1,10,,1,,1,11,,8,1,,3.0,1.0,12,,4.0,7,9,,,15,1.0,5.0,13,3.0,,7.0,,1.0,4,,2,,2.0,4,2.0,,25,65,,1.0,0.8461538461538461,0.8461538461538461,1.0,0.46153846153846156,1.0,0.2857142857142857,0.46153846153846156,0.5,,0.6363636363636364,0.5641025641025641,0.5,0.5555555555555556,0.625,0.5,0.5952380952380952,0.3333333333333333,0.038461538461538464,0.14285714285714285,,,30.769230769230766,0.9166666666666666,,0.13793103448275862,0.02127659574468085,0.09090909090909091,,0.13043478260869565,0.016129032258064516,,0.07142857142857142,,,0.0625,0.0625,0.23076923076923078,0.25,,,0.5,0.1794871794871795,0.7142857142857143,0.8333333333333334,0.8,0.1282051282051282,0.2,0.2,1.0,0.358974358974359,0.5,0.5,0.8571428571428571,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.2564102564102564,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.16666666666666666,0.6666666666666666,0.1111111111111111,0.5,0.2777777777777778,0.2,0.5128205128205128,0.5,0.4919,0.49784999999999996,0.5050611111111112,0.16279069767441862,0.23333333333333334,,0.05454545454545454,0.45454545454545453,12.603846153846156,24.96153846153846,0.37790697674418605,,,,,,,,,,,,,,,,,,True,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,105340.0,1756,75,3554,3559,887,1005,418,7113,128,214,22.0,34.0,31,53,44.0,135,115,276,8.0,24.0,2.0,7.0,124.0,306.0,10.0,21.0,30.0,85.0,287,625,132.0,330.0,275,1245,3925,32.0,60.0,10.0,23.0,11.0,105,64,145,32.0,92.0,86.0,310,214,360,378.0,18.0,32.0,3.0,303.0,124.0,57.0,73,37.0,110,26.0,11.0,54.0,5.0,14.0,257,7.0,28.0,52,140,21.0,213,36,249,9.0,49,27.0,22,57,8.0,37,55,7.0,20.0,9.0,112,7.0,25.0,73,155,9.0,20.0,227,2.0,8.0,314,28.0,15.0,127.0,7.0,28.0,72,,61,,8.0,72,44.0,4.0,310,887,28.0,24.0,0.37282229965156793,0.3948339483394834,0.9545454545454546,0.4,0.43478260869565216,0.34782608695652173,0.4036697247706422,0.4592,0.5333333333333333,0.4413793103448276,0.5078534031413613,0.5662650602409639,0.47257383966244726,0.5657773689052438,0.5965909090909091,0.5444839857651246,0.34554973821989526,0.0912,0.17289719626168223,0.11851851851851852,0.014492753623188406,29.614052449282532,0.5089285714285714,0.19626168224299065,0.11784511784511785,0.023450586264656615,0.11845102505694761,0.014141414141414142,0.11800860479409957,0.020722320899940794,0.0539906103286385,0.012861736334405145,0.002188183807439825,0.014705882352941176,0.09455587392550144,0.1382636655948553,0.12121212121212122,0.10676156583629894,0.13924050632911392,0.019271948608137045,0.6111111111111112,0.22408376963350785,0.5981308411214953,0.7231638418079096,0.3359375,0.14136125654450263,0.32592592592592595,0.3697478991596639,0.20454545454545456,0.28900523560209423,0.4166666666666667,0.4227941176470588,0.4782608695652174,0.025130890052356022,0.3333333333333333,0.3333333333333333,1.0,0.3204188481675393,0.40522875816993464,0.4105960264900662,0.9516129032258065,0.40963855421686746,0.6470588235294118,0.13636363636363635,0.25301204819277107,0.47619047619047616,0.9,0.22362869198312235,0.5849056603773585,0.029535864978902954,0.2857142857142857,0.35864978902953587,0.35294117647058826,0.5696335078534032,0.40924092409240925,0.49518319327731086,0.5194449999999999,0.47534316239316243,0.12653446647780925,0.17541436464088397,0.020895522388059702,0.08433734939759036,0.24899598393574296,10.565759999999996,25.783939393939406,0.24957794034890265,,2.0,1.0,4.0,,3.0,0.01098901098901099,0.024096385542168676,,,4.0,,0.012121212121212121,,,0.011494252873563218,0.013071895424836602,False,2.0,,,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,125088.0,2085,40,4226,4245,1083,1405,506,8471,99,178,6.0,16.0,35,65,54.0,127,84,184,21.0,55.0,6.0,16.0,45.0,117.0,3.0,11.0,12.0,36.0,237,489,66.0,172.0,181,853,4639,17.0,42.0,5.0,15.0,16.0,65,67,134,18.0,52.0,81.0,269,150,324,186.0,12.0,4.0,1.0,116.0,45.0,33.0,161,97.0,258,79.0,18.0,94.0,20.0,47.0,613,13.0,20.0,52,116,8.0,176,33,209,2.0,69,34.0,35,77,16.0,54,58,15.0,23.0,10.0,135,8.0,26.0,57,134,2.0,10.0,163,2.0,14.0,212,18.0,10.0,74.0,1.0,35.0,11,1.0,5,1.0,3.0,12,5.0,,269,1083,29.0,32.0,0.31645569620253167,0.3191489361702128,0.9393939393939394,0.38372093023255816,0.3333333333333333,0.34615384615384615,0.38596491228070173,0.48466257668711654,0.40476190476190477,0.5,0.5083207261724659,0.4298245614035088,0.5053763440860215,0.5597609561752988,0.48507462686567165,0.5760869565217391,0.26021180030257185,0.06748466257668712,0.1404494382022472,0.06299212598425197,,18.410128684101288,0.5703703703703704,0.057971014492753624,0.08100558659217877,0.013956734124214934,0.10810810810810811,0.023008849557522124,0.08782017773131208,0.016516516516516516,0.015841584158415842,0.015,0.011363636363636364,0.028199566160520606,0.04740406320541761,0.07142857142857142,0.1104,0.10828025477707007,0.10778443113772455,0.00641025641025641,0.4166666666666667,0.2692889561270802,0.5561797752808989,0.6470588235294118,0.3939393939393939,0.19213313161875945,0.4251968503937008,0.453781512605042,0.14814814814814814,0.2783661119515885,0.45652173913043476,0.45652173913043476,0.3333333333333333,0.0832072617246596,0.38181818181818183,0.3888888888888889,1.0,0.17700453857791226,0.38461538461538464,0.38461538461538464,0.9111111111111111,0.2807017543859649,0.375,0.3333333333333333,0.19298245614035087,0.2727272727272727,0.6666666666666666,0.34946236559139787,0.5384615384615384,0.08602150537634409,0.375,0.1935483870967742,0.3333333333333333,0.529500756429652,0.3879310344827586,0.49558249619482464,0.4666793478260869,0.4946958791208792,0.10445682451253482,0.13577981651376148,0.005780346820809248,0.07620164126611957,0.31535756154747946,9.497137014314935,25.406976744186043,0.25627070515854233,2.0,4.0,,6.0,1.0,3.0,,0.07017543859649122,0.5,1.0,1.0,2.0,0.005813953488372093,0.01818181818181818,,,,False,,,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,25495.0,425,-2,866,858,285,341,92,1724,7,9,,1.0,4,5,1.0,6,7,18,4.0,8.0,4.0,6.0,28.0,73.0,2.0,5.0,9.0,23.0,15,33,32.0,81.0,7,133,955,1.0,4.0,2.0,5.0,2.0,10,9,17,13.0,29.0,6.0,63,4,26,60.0,36.0,,2.0,71.0,28.0,,33,42.0,75,30.0,12.0,19.0,5.0,9.0,192,2.0,1.0,16,29,2.0,47,3,50,,15,8.0,7,5,1.0,4,4,,1.0,1.0,9,1.0,3.0,9,23,,1.0,18,2.0,1.0,9,,1.0,2.0,,2.0,4,,3,,,4,3.0,,63,285,3.0,2.0,0.13333333333333333,0.13333333333333333,0.625,0.3950617283950617,0.4,0.4482758620689655,0.4050632911392405,0.45454545454545453,0.25,0.5294117647058824,0.5526315789473685,0.4444444444444444,0.6195652173913043,0.559322033898305,0.5,0.6326530612244898,0.7105263157894737,,,,,13.012295081967213,0.5555555555555556,0.058823529411764705,0.10431654676258993,0.00392156862745098,0.15384615384615385,0.0125,0.11780104712041885,0.007228915662650603,,,0.00980392156862745,0.0072992700729927005,0.07,0.09230769230769231,0.1415929203539823,0.140625,0.175,,0.75,0.07894736842105263,0.7777777777777778,0.7777777777777778,0.14285714285714285,0.05263157894736842,0.16666666666666666,0.16666666666666666,,0.15789473684210525,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.07017543859649122,0.5,0.5,0.5,0.6403508771929824,0.3835616438356164,0.3835616438356164,0.6428571428571429,0.1111111111111111,,,0.5555555555555556,0.4,0.5,0.10869565217391304,0.8,0.13043478260869565,0.6666666666666666,0.5,0.391304347826087,0.7894736842105263,0.39436619718309857,0.49674419642857165,0.48411875,0.46758068181818185,0.017241379310344827,0.05714285714285714,,0.07518796992481203,0.47368421052631576,11.58181818181818,26.06049382716049,0.32909930715935337,,,,1.0,,1.0,,,,,,,,,,0.043478260869565216,,False,,,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,26567.0,443,25,899,906,297,336,99,1805,25,44,5.0,10.0,9,16,6.0,17,21,68,3.0,13.0,1.0,4.0,9.0,30.0,2.0,3.0,2.0,6.0,52,129,12.0,43.0,32,172,948,8.0,20.0,2.0,3.0,3.0,25,17,41,3.0,10.0,17.0,60,62,42,36.0,,4.0,2.0,28.0,9.0,11.0,14,5.0,19,4.0,1.0,10.0,,4.0,43,5.0,7.0,14,28,6.0,48,12,60,1.0,6,4.0,2,6,4.0,4,18,1.0,2.0,4.0,24,,8.0,24,52,4.0,7.0,30,,2.0,39,3.0,,19.0,,2.0,3,,3,,,3,,,60,297,5.0,2.0,0.5961538461538461,0.62,1.0,0.27906976744186046,0.6666666666666666,0.3,0.2926829268292683,0.40310077519379844,0.4,0.4146341463414634,0.4069767441860465,0.4782608695652174,0.4215686274509804,0.45263157894736844,0.5208333333333334,0.5084745762711864,0.25,0.08527131782945736,0.20454545454545456,0.058823529411764705,0.014705882352941176,21.062992125984252,0.25,0.2,0.09556313993174062,0.021739130434782608,0.12173913043478261,0.03937007874015748,0.10294117647058823,0.026726057906458798,0.020833333333333332,0.02631578947368421,0.02,0.04504504504504504,0.07058823529411765,0.09090909090909091,0.11666666666666667,0.10144927536231885,0.15217391304347827,0.010869565217391304,,0.2558139534883721,0.5681818181818182,0.7142857142857143,0.68,0.09883720930232558,0.35294117647058826,0.375,0.5,0.3953488372093023,0.3088235294117647,0.31343283582089554,0.5238095238095238,0.0755813953488372,0.23076923076923078,0.25,1.0,0.1744186046511628,0.3,0.3103448275862069,1.0,0.43478260869565216,0.5,0.4,0.13043478260869565,0.6666666666666666,1.0,0.3137254901960784,0.5625,0.0784313725490196,0.25,0.11764705882352941,0.3333333333333333,0.5058139534883721,0.32142857142857145,0.4856985294117646,0.4702815789473684,0.49571199999999993,0.10106382978723404,0.1310344827586207,,0.14534883720930233,0.3488372093023256,11.64341085271318,25.93255813953488,0.3303670745272525,,,,,,,,,,,2.0,,0.046511627906976744,0.07692307692307693,,,0.03333333333333333,False,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,91616.0,1527,96,3030,3035,812,1012,399,6065,117,200,47.0,90.0,22,41,12.0,33,17,57,,,,,1.0,6.0,,1.0,1.0,4.0,146,290,1.0,6.0,84,379,3246,51.0,98.0,,1.0,35.0,137,32,65,1.0,4.0,25.0,92,182,110,3.0,,74.0,,6.0,1.0,19.0,79,35.0,114,31.0,4.0,34.0,5.0,40.0,263,47.0,139.0,49,156,23.0,228,188,416,7.0,45,21.0,24,39,6.0,28,33,3.0,11.0,4.0,72,9.0,20.0,111,194,22.0,13.0,147,18.0,33.0,128,14.0,,57.0,,14.0,38,,18,,18.0,38,23.0,,92,812,19.0,13.0,0.6232876712328768,0.8348623853211009,1.0,0.16666666666666666,,0.25,0.16666666666666666,0.503448275862069,0.5204081632653061,0.49230769230769234,0.4983108108108108,0.5151515151515151,0.4855072463768116,0.5368271954674221,0.5614754098360656,0.5287356321839081,0.02027027027027027,0.06551724137931035,0.075,0.09090909090909091,0.017543859649122806,12.135088723526046,0.5416666666666666,0.24468085106382978,0.15309126594700687,0.12717291857273558,0.1346153846153846,0.12176165803108809,0.14822848879248013,0.1257606490872211,0.16621253405994552,0.12099644128113879,0.09887640449438202,0.10793650793650794,0.17132867132867133,0.18421052631578946,0.12419700214132762,0.13304721030042918,0.13740458015267176,0.05426356589147287,0.6052631578947368,0.6756756756756757,0.585,0.6324324324324324,0.5811965811965812,0.11148648648648649,0.36363636363636365,0.4,0.6666666666666666,0.19256756756756757,0.2982456140350877,0.30357142857142855,0.8823529411764706,,,,,0.02027027027027027,0.16666666666666666,0.16666666666666666,1.0,0.9090909090909091,0.5222222222222223,0.1276595744680851,0.010101010101010102,,,0.5942028985507246,0.5365853658536586,,,0.057971014492753624,0.25,0.6959459459459459,0.16666666666666666,0.5282535472972971,0.5595267045454545,0.5004608695652173,0.168141592920354,0.17117117117117117,,0.36147757255936674,0.24274406332453827,5.34206896551724,26.100000000000005,0.26798679867986797,,,2.0,,,2.0,0.02666666666666667,,,,,10.0,,,5.0,0.18309859154929578,,False,,1.0,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,60548.0,1009,-64,2031,2039,361,404,247,4070,111,220,45.0,90.0,22,35,68.0,160,19,40,,,,,,,,,,,198,420,,,98,494,2215,56.0,104.0,,,16.0,128,37,65,,,29.0,103,220,176,,,76.0,,,,50.0,36,13.0,49,12.0,1.0,23.0,1.0,12.0,111,14.0,100.0,22,98,8.0,128,115,243,20.0,20,15.0,5,24,3.0,15,31,3.0,9.0,5.0,55,2.0,13.0,171,215,6.0,11.0,134,10.0,12.0,147,21.0,,77.0,,7.0,76,,50,,24.0,76,47.0,7.0,103,361,6.0,6.0,0.5555555555555556,0.6875,,,,,,0.4714285714285714,0.5384615384615384,0.5692307692307692,0.4714285714285714,0.5384615384615384,0.5692307692307692,0.5113871635610766,0.5517241379310345,0.6058823529411764,,0.11904761904761904,0.19090909090909092,0.05,,23.25983571119758,0.43636363636363634,0.11594202898550725,0.1331521739130435,0.129366106080207,0.10945273631840796,0.06363636363636363,0.128068303094984,0.1148036253776435,0.16605166051660517,0.15450643776824036,0.07063197026022305,0.0670391061452514,0.15,0.14689265536723164,0.11504424778761062,0.13008130081300814,0.07692307692307693,0.11695906432748537,0.618421052631579,0.5238095238095238,0.5045454545454545,0.6235955056179775,0.5585585585585585,0.38095238095238093,0.425,0.4473684210526316,0.4852941176470588,0.09523809523809523,0.475,0.475,0.7894736842105263,,,,,,,,,0.8653846153846154,0.5,0.08888888888888889,,,,0.5384615384615384,0.6285714285714286,,,,,0.5238095238095238,,0.5040009523809525,0.568189247311828,0.5172861538461538,0.16176470588235295,0.16176470588235295,,0.2591093117408907,0.20850202429149797,5.193095238095238,,0.1777449532250123,,,1.0,1.0,,2.0,0.021739130434782608,,,,,12.0,,,7.0,0.04878048780487805,,False,,,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,112690.0,1878,-6,3779,3781,913,1033,459,7560,90,145,22.0,43.0,23,36,18.0,46,51,125,8.0,15.0,,3.0,115.0,262.0,9.0,16.0,17.0,50.0,159,316,123.0,277.0,128,815,4224,34.0,65.0,11.0,19.0,17.0,118,41,73,17.0,53.0,51.0,184,162,156,369.0,,34.0,,262.0,115.0,31.0,87,43.0,130,39.0,4.0,42.0,14.0,31.0,303,36.0,67.0,120,367,57.0,544,109,653,18.0,44,38.0,6,42,9.0,33,42,4.0,9.0,12.0,84,8.0,16.0,109,174,8.0,11.0,127,9.0,4.0,149,14.0,,62.0,1.0,19.0,25,1.0,17,1.0,8.0,26,18.0,1.0,184,913,15.0,19.0,0.5094339622641509,0.5704225352112676,1.0,0.44404332129963897,0.5789473684210527,0.32075471698113206,0.44404332129963897,0.5031645569620253,0.5230769230769231,0.5616438356164384,0.5792580101180439,0.6011904761904762,0.5277777777777778,0.6174242424242424,0.6344086021505376,0.5897435897435898,0.4671163575042159,0.0981012658227848,0.12413793103448276,0.2391304347826087,0.016,17.29428172942817,0.5,0.475,0.29983660130718953,0.05334394904458599,0.2696629213483146,0.06691449814126393,0.29179149191132414,0.05741360089186176,0.06572769953051644,0.044444444444444446,0.04893617021276596,0.0593607305936073,0.2479108635097493,0.2824675324675325,0.34290843806104127,0.2640845070422535,0.2795031055900621,0.06521739130434782,0.6923076923076923,0.24451939291736932,0.6206896551724138,0.7086614173228346,0.45555555555555555,0.0775716694772344,0.391304347826087,0.5142857142857142,0.3888888888888889,0.21079258010118043,0.408,0.4146341463414634,0.6470588235294118,0.025295109612141653,0.5333333333333333,0.5333333333333333,1.0,0.4418212478920742,0.4389312977099237,0.4423076923076923,1.0,0.5119047619047619,0.5116279069767442,0.18181818181818182,0.19047619047619047,0.5625,1.0,0.2857142857142857,0.6388888888888888,0.023809523809523808,,0.3968253968253968,0.34,0.7116357504215851,0.4389312977099237,0.5272967959527823,0.5312724999999999,0.5048444444444444,0.09828393135725429,0.17032967032967034,0.0036101083032490976,0.14478527607361963,0.22576687116564417,8.894620253164556,25.47075812274368,0.24159830643027255,2.0,3.0,6.0,3.0,1.0,,0.06666666666666667,0.03571428571428571,0.6666666666666666,1.0,2.0,3.0,0.007220216606498195,,1.0,0.1,0.007633587786259542,False,1.0,,,
1766,1610612754,Maceo Baston,Maceo Baston,1766,IND,8235.0,137,-17,281,294,81,163,31,575,17,23,5.0,9.0,7,9,,2,1,1,,,,,,,,,,,18,26,,,11,47,293,5.0,9.0,,,4.0,14,7,9,,,6.0,20,24,12,,,10.0,,,,2.0,3,1.0,4,1.0,,1.0,,2.0,9,2.0,12.0,3,9,2.0,14,14,28,,3,,3,6,,3,2,,3.0,1.0,8,2.0,,11,24,2.0,1.0,18,2.0,8.0,15,1.0,,5.0,,3.0,3,,2,,1.0,3,2.0,,20,81,3.0,3.0,0.6666666666666666,0.9230769230769231,,,,,,0.6923076923076923,0.5555555555555556,0.7777777777777778,0.6923076923076923,0.5555555555555556,0.7777777777777778,0.7121212121212122,0.5833333333333334,0.8333333333333334,,0.07692307692307693,0.08695652173913043,,,12.933753943217665,0.75,0.2222222222222222,0.08653846153846154,0.13333333333333333,0.07894736842105263,0.046511627906976744,0.08450704225352113,0.10526315789473684,0.2,0.08,0.1,0.02857142857142857,0.05714285714285714,0.03333333333333333,0.15384615384615385,0.08,0.07692307692307693,,0.6666666666666666,0.8846153846153846,0.7391304347826086,0.8095238095238095,0.6470588235294118,0.07692307692307693,,,,0.038461538461538464,1.0,1.0,1.0,,,,,,,,,1.0,0.5555555555555556,,,,,1.0,0.7777777777777778,,,,,0.8846153846153846,,0.5214999999999999,0.5336888888888889,0.5331,0.16666666666666666,0.16666666666666666,,0.2978723404255319,0.425531914893617,2.8923076923076922,,0.28825622775800713,,,,,,,,,,,,1.0,,,,0.125,,False,,,,
