EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,HeaveMakes,BlockedCorner3
101142,1610612744,Ronny Turiaf,Ronny Turiaf,101142,GSW,61316.0,1022,-3,2056,2046,587.0,587,222,4102,66.0,93.0,20.0,31.0,16.0,22.0,16.0,40.0,34.0,89.0,1.0,1.0,2.0,116.0,222,3.0,60.0,292.0,2259,25.0,43.0,6.0,56.0,28.0,52.0,1.0,21.0,77.0,178.0,54.0,22.0,1.0,1.0,12.0,73.0,38.0,111.0,30.0,8.0,30.0,10.0,33.0,260.0,9.0,44.0,35.0,112.0,17.0,164.0,53.0,217.0,4.0,20.0,11.0,9.0,29,2.0,21.0,19.0,4.0,8.0,4.0,48,4.0,10.0,85.0,138,8.0,6.0,84.0,9.0,16.0,77.0,9.0,33.0,10.0,104.0,78.0,1.0,25.0,104.0,57.0,1.0,1.0,2.0,77.0,587.0,9.0,6.0,0.7672413793103449,0.8476190476190476,0.5225225225225225,0.5813953488372093,0.5384615384615384,0.5155555555555555,0.5813953488372093,0.5283018867924528,0.5637065637065637,0.5957446808510638,0.5923076923076923,0.013333333333333334,0.05405405405405406,0.0967741935483871,0.075,13.232758620689655,0.6041666666666666,0.2982456140350877,0.14377406931964057,0.06179775280898876,0.14583333333333334,0.0410958904109589,0.14425907752698724,0.05692803437164339,0.0660377358490566,0.07692307692307693,0.0513595166163142,0.05172413793103448,0.1453287197231834,0.1346938775510204,0.1510204081632653,0.15384615384615385,0.1267605633802817,0.042105263157894736,0.5480769230769231,0.41333333333333333,0.7096774193548387,0.7857142857142857,0.8181818181818182,0.17777777777777778,0.4,0.43243243243243246,0.5,0.39555555555555555,0.38202247191011235,0.38202247191011235,0.7941176470588235,0.0044444444444444444,0.008888888888888889,0.7209302325581395,0.6451612903225806,0.45,0.41509433962264153,0.7272727272727273,0.018867924528301886,0.4266666666666667,0.4735236607142857,0.5216794871794872,0.48142452830188676,0.13253012048192772,0.13414634146341464,0.1917808219178082,0.2636986301369863,9.438738738738737,43.833333333333336,0.28550583657587547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,30872.0,515,-39,1084,1079,281.0,332,124,2163,54.0,97.0,4.0,11.0,18.0,33.0,17.0,41.0,38.0,121.0,4.0,2.0,8.0,109.0,259,12.0,41.0,271.0,1231,6.0,17.0,6.0,21.0,30.0,77.0,8.0,13.0,79.0,70.0,148.0,2.0,,8.0,17.0,42.0,16.0,58.0,11.0,5.0,27.0,2.0,13.0,132.0,2.0,6.0,12.0,36.0,3.0,51.0,8.0,59.0,3.0,26.0,11.0,15.0,20,2.0,12.0,13.0,,8.0,1.0,33,2.0,4.0,19.0,39,1.0,5.0,40.0,1.0,1.0,48.0,10.0,26.0,3.0,4.0,3.0,,1.0,4.0,4.0,,,,79.0,281.0,5.0,3.0,0.3211009174311927,0.32407407407407407,0.42084942084942084,0.35294117647058826,0.38961038961038963,0.42435424354243545,0.4166666666666667,0.38823529411764707,0.4672413793103448,0.525,0.42934782608695654,0.04428044280442804,0.06563706563706563,0.14432989690721648,0.04878048780487805,26.367346938775512,0.6060606060606061,0.08108108108108109,0.0962566844919786,0.014814814814814815,0.1016949152542373,0.018518518518518517,0.0975609756097561,0.015594541910331383,0.020833333333333332,0.021505376344086023,0.005952380952380952,0.025,0.08759124087591241,0.0782608695652174,0.12295081967213115,0.09876543209876543,0.10810810810810811,0.021897810218978103,1.0,0.35793357933579334,0.5567010309278351,0.6506024096385542,0.42592592592592593,0.15129151291512916,0.4146341463414634,0.4358974358974359,0.11764705882352941,0.44649446494464945,0.3140495867768595,0.31666666666666665,0.2631578947368421,0.014760147601476014,0.02952029520295203,0.6111111111111112,0.36363636363636365,0.5,0.38823529411764707,0.5454545454545454,0.023529411764705882,0.4022140221402214,0.4734520295202953,0.50103,0.46116529411764723,0.09059233449477352,0.09454545454545454,0.07749077490774908,0.2915129151291513,10.863706563706561,25.608333333333334,0.2592250922509225,2.0,1.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,9.0,3.0,2.0,2.0,0.75,0.3333333333333333,1.0,0.25,0.3333333333333333,0.008264462809917356,0.5,0.5,1.0,0.25,0.25,0.5,0.05555555555555555,1.0,1.0,0.07058823529411765,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,142467.0,2374,-123,4876,4874,1491.0,1473,595,9750,191.0,323.0,45.0,77.0,49.0,90.0,37.0,129.0,70.0,183.0,54.0,15.0,156.0,298.0,635,210.0,185.0,1063.0,5431,51.0,97.0,19.0,154.0,81.0,175.0,57.0,61.0,283.0,282.0,314.0,78.0,,156.0,56.0,79.0,38.0,117.0,30.0,8.0,43.0,12.0,24.0,272.0,29.0,81.0,58.0,179.0,21.0,258.0,112.0,370.0,21.0,57.0,37.0,20.0,38,4.0,24.0,57.0,5.0,14.0,12.0,95,7.0,31.0,88.0,183,9.0,20.0,182.0,6.0,17.0,229.0,31.0,110.0,20.0,48.0,35.0,1.0,12.0,50.0,27.0,1.0,1.0,5.0,283.0,1491.0,21.0,14.0,0.47315436241610737,0.5444015444015444,0.4692913385826772,0.5257731958762887,0.46285714285714286,0.5195266272189349,0.5769230769230769,0.47844827586206895,0.5630296610169492,0.5968992248062015,0.5319548872180451,0.2485207100591716,0.08818897637795275,0.12693498452012383,0.10852713178294573,18.62674793832915,0.4,0.15328467153284672,0.10147392290249434,0.04581447963800905,0.1070110701107011,0.054924242424242424,0.10277536860364267,0.04790940766550523,0.05970149253731343,0.057208237986270026,0.027472527472527472,0.050724637681159424,0.093603744149766,0.10905730129390019,0.10309278350515463,0.10695187165775401,0.10714285714285714,0.05343511450381679,0.54,0.38224852071005916,0.5913312693498453,0.6773049645390071,0.45549738219895286,0.15266272189349112,0.2868217054263566,0.3217391304347826,0.2972972972972973,0.2165680473372781,0.3825136612021858,0.38461538461538464,0.6142857142857143,0.06390532544378698,0.18461538461538463,0.6581196581196581,0.5844155844155844,0.08888888888888889,0.3879310344827586,0.5444444444444444,0.06465517241379311,0.6307692307692307,0.5189251479289939,0.540422340425532,0.5081286637931035,0.11904761904761904,0.15406162464985995,0.14487300094073377,0.2662276575729069,7.665984251968506,25.241904761904763,0.3057834290401969,24.0,3.0,5.0,70.0,14.0,42.0,94.0,11.0,20.0,20.0,267.0,15.0,70.0,5.0,0.9468085106382979,0.44761904761904764,0.55,0.3508771929824561,0.44761904761904764,0.00546448087431694,0.4444444444444444,0.4444444444444444,0.9583333333333334,0.44871794871794873,0.45161290322580644,0.9428571428571428,0.042735042735042736,0.6,0.6666666666666666,0.1810344827586207,0.3333333333333333,0.44871794871794873,6.0,8.0,15.0,1.0,2.0,1.0,2.0,2.0,0.004761904761904762,0.00641025641025641,0.014084507042253521,0.07017543859649122,0.1282051282051282,0.5333333333333333,0.875,0.4,,,,,,,True,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,73678.0,1228,-51,2523,2514,786.0,676,304,5037,78.0,162.0,12.0,31.0,30.0,46.0,25.0,78.0,49.0,135.0,13.0,4.0,156.0,152.0,375,169.0,160.0,626.0,2780,15.0,44.0,14.0,59.0,52.0,109.0,54.0,61.0,186.0,92.0,212.0,20.0,4.0,152.0,28.0,147.0,35.0,182.0,25.0,10.0,110.0,14.0,23.0,399.0,2.0,39.0,22.0,96.0,7.0,125.0,41.0,166.0,11.0,45.0,24.0,21.0,88,13.0,57.0,31.0,1.0,31.0,8.0,119,7.0,36.0,27.0,77,2.0,3.0,125.0,2.0,6.0,193.0,8.0,73.0,17.0,19.0,11.0,2.0,6.0,20.0,10.0,1.0,,1.0,186.0,786.0,16.0,17.0,0.3026315789473684,0.323943661971831,0.4053333333333333,0.3409090909090909,0.47706422018348627,0.42830882352941174,0.3879310344827586,0.3834355828220859,0.4928684627575277,0.44696969696969696,0.4671717171717172,0.31066176470588236,0.07466666666666667,0.1111111111111111,0.1282051282051282,26.05071205279611,0.7394957983193278,0.13725490196078433,0.10289389067524116,0.043721973094170405,0.0830188679245283,0.0070921985815602835,0.09849749582637729,0.03492333901192504,0.05642633228840126,0.06578947368421052,0.017391304347826087,,0.06875,0.08904109589041095,0.14953271028037382,0.08379888268156424,0.08139534883720931,0.03666666666666667,0.5,0.2977941176470588,0.48148148148148145,0.5416666666666666,0.358974358974359,0.14338235294117646,0.32051282051282054,0.36764705882352944,0.16,0.24816176470588236,0.362962962962963,0.362962962962963,0.2857142857142857,0.02389705882352941,0.2867647058823529,0.5344827586206896,0.3870967741935484,0.16666666666666666,0.2822085889570552,0.6521739130434783,0.024539877300613498,0.6084558823529411,0.4899311111111114,0.49679591836734693,0.48166125,0.1270358306188925,0.16590909090909092,0.09424920127795527,0.2971246006389776,9.026666666666667,26.657396449704148,0.31153388822829964,5.0,1.0,1.0,49.0,6.0,50.0,54.0,5.0,14.0,7.0,93.0,69.0,49.0,1.0,0.5740740740740741,0.31952662721893493,0.35714285714285715,0.12962962962962962,0.32727272727272727,,0.38461538461538464,0.38461538461538464,0.8,0.3141025641025641,0.3141025641025641,0.5510204081632653,0.017241379310344827,1.0,1.0,0.3067484662576687,0.12,0.3223684210526316,1.0,4.0,13.0,,,,1.0,1.0,,,,0.037037037037037035,0.22413793103448276,0.3076923076923077,1.0,0.25,6.0,5.0,0.028735632183908046,,,,True,,
1894,1610612744,Corey Maggette,Corey Maggette,1894,GSW,40222.0,670,-77,1379,1374,475.0,459,166,2753,57.0,87.0,10.0,14.0,19.0,28.0,19.0,52.0,32.0,81.0,5.0,1.0,44.0,108.0,220,49.0,178.0,433.0,1553,10.0,18.0,7.0,39.0,23.0,64.0,16.0,86.0,141.0,114.0,102.0,14.0,1.0,43.0,15.0,31.0,16.0,47.0,14.0,2.0,18.0,3.0,10.0,110.0,9.0,16.0,33.0,67.0,12.0,112.0,25.0,137.0,5.0,17.0,8.0,9.0,22,7.0,9.0,35.0,2.0,13.0,5.0,57,4.0,19.0,32.0,81,7.0,12.0,148.0,8.0,17.0,208.0,11.0,71.0,35.0,3.0,3.0,,,3.0,2.0,,,1.0,141.0,475.0,11.0,34.0,0.5277777777777778,0.5643564356435643,0.4909090909090909,0.5555555555555556,0.359375,0.4739776951672863,0.6666666666666666,0.34375,0.5876712328767123,0.6551724137931034,0.5381679389312977,0.1821561338289963,0.06818181818181818,0.12643678160919541,0.07692307692307693,26.793650793650794,0.38596491228070173,0.36363636363636365,0.1419491525423729,0.03347280334728033,0.22916666666666666,0.05806451612903226,0.16233766233766234,0.03949447077409163,0.059880239520958084,0.016260162601626018,0.02127659574468085,0.05737704918032787,0.1118421052631579,0.15384615384615385,0.15853658536585366,0.24,0.20454545454545456,0.03816793893129771,0.6666666666666666,0.32342007434944237,0.6551724137931034,0.75,0.5614035087719298,0.19330855018587362,0.36538461538461536,0.3958333333333333,0.47368421052631576,0.30111524163568776,0.3950617283950617,0.3950617283950617,0.5,0.01858736059479554,0.16356877323420074,0.5833333333333334,0.7142857142857143,0.3,0.35,0.6785714285714286,0.0125,0.5055762081784386,0.4889826492537314,0.5599,0.47876062500000005,0.21818181818181817,0.25357142857142856,0.09006928406466513,0.325635103926097,9.631363636363636,26.24285714285714,0.34445250181290793,2.0,1.0,1.0,11.0,3.0,15.0,13.0,4.0,6.0,3.0,39.0,,11.0,2.0,1.0,0.2653061224489796,0.6666666666666666,0.1875,0.2708333333333333,,0.4,0.4,1.0,0.25,0.2558139534883721,1.0,0.041666666666666664,1.0,1.0,0.1875,0.2,0.2558139534883721,,3.0,5.0,1.0,,2.0,,,0.02040816326530612,0.022727272727272728,,0.06060606060606061,0.20833333333333334,0.6,1.0,,4.0,1.0,0.02,,,,True,,
201148,1610612744,Brandan Wright,Brandan Wright,201148,GSW,23329.0,389,-37,773,785,217.0,181,105,1558,54.0,82.0,19.0,29.0,9.0,13.0,19.0,47.0,2.0,6.0,,,3.0,75.0,135,3.0,42.0,192.0,855,21.0,34.0,10.0,52.0,13.0,21.0,3.0,10.0,36.0,104.0,46.0,38.0,2.0,1.0,8.0,8.0,3.0,11.0,2.0,1.0,4.0,,4.0,25.0,9.0,39.0,8.0,41.0,3.0,52.0,48.0,100.0,8.0,10.0,7.0,3.0,9,2.0,5.0,6.0,1.0,4.0,,15,1.0,4.0,29.0,41,1.0,2.0,42.0,7.0,2.0,59.0,7.0,27.0,6.0,27.0,13.0,2.0,12.0,27.0,19.0,1.0,,3.0,36.0,217.0,3.0,5.0,0.6933333333333334,0.9285714285714286,0.5555555555555556,0.6176470588235294,0.6190476190476191,0.5434782608695652,0.6176470588235294,0.5416666666666666,0.5853658536585366,0.6666666666666666,0.5806451612903226,0.021739130434782608,0.05925925925925926,0.08536585365853659,0.02127659574468085,19.86681465038846,0.6,0.13043478260869565,0.1289308176100629,0.13043478260869565,0.09523809523809523,0.11538461538461539,0.12189054726368159,0.1273209549071618,0.10891089108910891,0.16853932584269662,0.11926605504587157,0.08771929824561403,0.15315315315315314,0.1702127659574468,0.07079646017699115,0.09090909090909091,0.10344827586206896,0.15384615384615385,0.7037037037037037,0.5942028985507246,0.6585365853658537,0.72,0.6296296296296297,0.34057971014492755,0.40425531914893614,0.41304347826086957,0.8421052631578947,0.043478260869565216,0.3333333333333333,0.3333333333333333,1.0,,0.021739130434782608,0.8529411764705882,0.6551724137931034,0.05263157894736842,0.5416666666666666,0.6923076923076923,,0.6159420289855072,0.5112628676470589,0.5577586206896552,0.4870750000000001,0.17088607594936708,0.17419354838709677,0.2708333333333333,0.1875,4.278518518518518,43.53333333333333,0.2807244501940492,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,0.19047619047619047,,,,,,,,1.0,,,True,,
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,70237.0,1171,22,2422,2427,834.0,812,295,4849,49.0,89.0,3.0,7.0,17.0,29.0,27.0,55.0,64.0,153.0,27.0,8.0,44.0,140.0,297,71.0,113.0,471.0,2633,5.0,18.0,4.0,20.0,47.0,88.0,24.0,60.0,172.0,90.0,190.0,6.0,3.0,41.0,16.0,95.0,38.0,133.0,25.0,13.0,62.0,6.0,27.0,304.0,13.0,14.0,38.0,67.0,,105.0,27.0,132.0,4.0,51.0,30.0,21.0,26,11.0,12.0,34.0,2.0,14.0,4.0,60,6.0,10.0,33.0,87,1.0,12.0,127.0,4.0,10.0,131.0,12.0,42.0,26.0,4.0,2.0,,2.0,4.0,2.0,,,,172.0,834.0,19.0,23.0,0.32142857142857145,0.3284671532846715,0.4713804713804714,0.2777777777777778,0.5340909090909091,0.48641304347826086,0.3333333333333333,0.5,0.5483490566037735,0.35714285714285715,0.5944055944055944,0.19293478260869565,0.05387205387205387,0.15730337078651685,0.03636363636363636,17.392870003601008,0.43333333333333335,,0.08101571946795647,0.015891032917139614,0.12794612794612795,0.05394190871369295,0.09341637010676157,0.02406417112299465,0.013559322033898305,0.023923444976076555,0.013262599469496022,0.04918032786885246,0.08385093167701864,0.06692913385826772,0.09163346613545817,0.14009661835748793,0.1,0.022598870056497175,0.5,0.2418478260869565,0.550561797752809,0.6533333333333333,0.32653061224489793,0.14945652173913043,0.4909090909090909,0.5094339622641509,0.18518518518518517,0.4157608695652174,0.41830065359477125,0.41830065359477125,0.375,0.07336956521739131,0.11956521739130435,0.2916666666666667,0.42857142857142855,,0.25892857142857145,0.5862068965517241,0.07142857142857142,0.43478260869565216,0.48936150684931506,0.4818323529411765,0.4833999999999999,0.10552763819095477,0.12844036697247707,0.04246284501061571,0.3651804670912951,11.424915824915823,26.35915492957747,0.34434351775392236,13.0,,,13.0,1.0,16.0,26.0,2.0,6.0,6.0,69.0,9.0,13.0,1.0,0.8846153846153846,0.36619718309859156,0.3333333333333333,0.25,0.38235294117647056,,0.48148148148148145,0.48148148148148145,1.0,0.29545454545454547,0.3023255813953488,0.7692307692307693,,,,0.14285714285714285,0.0625,0.3170731707317073,5.0,2.0,6.0,1.0,,,,,0.014084507042253521,0.022727272727272728,,0.06896551724137931,0.25,0.3333333333333333,1.0,0.625,7.0,,,,,,True,,
201576,1610612744,Anthony Randolph,Anthony Randolph,201576,GSW,35366.0,589,-19,1204,1198,374.0,361,153,2402,62.0,103.0,20.0,38.0,20.0,41.0,14.0,54.0,29.0,74.0,1.0,,,105.0,231,1.0,43.0,253.0,1359,24.0,50.0,11.0,59.0,35.0,79.0,,23.0,93.0,98.0,112.0,40.0,,,24.0,23.0,5.0,28.0,3.0,2.0,11.0,4.0,8.0,61.0,10.0,58.0,27.0,85.0,11.0,123.0,68.0,191.0,8.0,26.0,17.0,9.0,18,3.0,10.0,20.0,,8.0,5.0,38,2.0,14.0,37.0,85,11.0,7.0,56.0,7.0,4.0,63.0,7.0,25.0,10.0,36.0,28.0,1.0,7.0,36.0,21.0,7.0,,,93.0,374.0,15.0,8.0,0.4666666666666667,0.5764705882352941,0.45454545454545453,0.48,0.4430379746835443,0.4525862068965517,0.48,0.4430379746835443,0.48653846153846153,0.5267857142857143,0.48947368421052634,0.004310344827586207,0.1038961038961039,0.11650485436893204,0.18518518518518517,21.53179190751445,0.47368421052631576,0.2972972972972973,0.195852534562212,0.12554112554112554,0.19285714285714287,0.09259259259259259,0.1951219512195122,0.11929824561403508,0.1891891891891892,0.08256880733944955,0.1024390243902439,0.10227272727272728,0.15469613259668508,0.16216216216216217,0.2746478873239437,0.1702127659574468,0.2391304347826087,0.07766990291262135,0.5833333333333334,0.44396551724137934,0.6019417475728155,0.6813186813186813,0.4838709677419355,0.23275862068965517,0.25925925925925924,0.3181818181818182,0.21428571428571427,0.31896551724137934,0.3918918918918919,0.4027777777777778,0.5517241379310345,0.004310344827586207,,0.76,0.5263157894736842,,0.5189873417721519,0.4878048780487805,,0.4482758620689655,0.4935174568965517,0.5402785714285715,0.49934936708860767,0.1,0.10040160642570281,0.233201581027668,0.3675889328063241,8.104329004329003,23.4,0.3106312292358804,,,,,,,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,True,,
201627,1610612744,Anthony Morrow,Anthony Morrow,201627,GSW,51294.0,855,27,1754,1755,593.0,644,223,3509,21.0,43.0,9.0,20.0,8.0,13.0,18.0,39.0,59.0,114.0,32.0,14.0,73.0,98.0,196,105.0,52.0,392.0,1945,18.0,36.0,5.0,65.0,33.0,61.0,33.0,31.0,139.0,92.0,104.0,18.0,,73.0,14.0,38.0,17.0,55.0,11.0,6.0,20.0,6.0,12.0,127.0,8.0,36.0,11.0,54.0,5.0,70.0,46.0,116.0,7.0,23.0,11.0,12.0,18,1.0,9.0,15.0,2.0,9.0,5.0,33,2.0,14.0,52.0,79,5.0,1.0,42.0,1.0,4.0,58.0,1.0,10.0,12.0,9.0,5.0,,4.0,9.0,5.0,,,,139.0,593.0,8.0,12.0,0.46938775510204084,0.5168539325842697,0.5,0.5,0.5409836065573771,0.5647840531561462,0.5882352941176471,0.574468085106383,0.595679012345679,0.6132075471698113,0.6181818181818182,0.3488372093023256,0.07142857142857142,0.16279069767441862,0.15384615384615385,17.752362008950772,0.5454545454545454,0.08064516129032258,0.08557844690966719,0.05546995377503852,0.0514018691588785,0.042105263157894736,0.07692307692307693,0.052443384982121574,0.07881773399014778,0.05421686746987952,0.039285714285714285,0.0472972972972973,0.06140350877192982,0.08602150537634409,0.11059907834101383,0.05517241379310345,0.043478260869565216,0.051470588235294115,0.5555555555555556,0.14285714285714285,0.4883720930232558,0.5833333333333334,0.23809523809523808,0.12956810631229235,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.3787375415282392,0.5175438596491229,0.5221238938053098,0.5932203389830508,0.10631229235880399,0.2425249169435216,0.39215686274509803,0.45,,0.13829787234042554,0.6153846153846154,0.14893617021276595,0.49169435215946844,0.4834714285714288,0.5326986842105262,0.47446382978723406,0.041666666666666664,0.04878048780487805,0.16581632653061223,0.35459183673469385,13.322959183673468,24.919999999999998,0.33808437856328394,13.0,1.0,5.0,35.0,10.0,19.0,48.0,8.0,15.0,14.0,135.0,9.0,35.0,1.0,0.9375,0.45714285714285713,0.5333333333333333,0.42424242424242425,0.45714285714285713,0.008771929824561403,0.40625,0.40625,1.0,0.4794520547945205,0.49295774647887325,0.9142857142857143,0.09803921568627451,0.2,1.0,0.20212765957446807,0.5263157894736842,0.4794520547945205,4.0,7.0,10.0,2.0,2.0,,,,0.01904761904761905,0.0273972602739726,0.044444444444444446,0.023809523809523808,0.19607843137254902,0.7,0.8571428571428571,0.2857142857142857,8.0,3.0,0.028037383177570093,,1.0,,True,,
