EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3SecondViolations,BlockedArc3,on,OffensiveGoaltends,HeaveMakes
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,51891.0,865,-3,1730,1717,472,551,201,3447,33,60,7.0,13.0,11,20,20.0,35.0,29.0,66.0,13.0,36.0,2.0,2.0,12.0,24.0,57.0,7.0,12.0,6.0,11.0,82,161,37.0,93.0,17,292,1954,12.0,23,7.0,14.0,2.0,47,15,32,8.0,23.0,5.0,59,76,88,105.0,6.0,10.0,,57.0,24.0,10.0,,23.0,14,37,12,2.0,13.0,3.0,7.0,88,4.0,15.0,,30,64,4.0,98,19,117,7.0,17,9.0,8.0,11,2.0,4,16.0,2.0,7.0,3.0,5.0,27,,7.0,35,62,,3.0,25,1.0,1.0,25,3.0,,,14.0,,,15,1.0,8,,3.0,4.0,16,8.0,,59,472,7.0,,0.4634146341463415,0.4935064935064935,0.9459459459459459,0.3978494623655914,0.5,0.34782608695652173,0.3978494623655914,0.5093167701863354,0.5217391304347826,0.46875,0.5413385826771654,0.6081081081081081,0.4909090909090909,0.5509433962264151,0.618421052631579,0.5086206896551724,0.3661417322834646,,0.062111801242236024,0.08333333333333333,0.14285714285714285,,,14.822335025380712,0.4074074074074074,0.06153846153846154,,0.10174880763116058,0.02577319587628866,0.1744186046511628,0.017391304347826087,0.11735330836454431,0.023399014778325122,0.023923444976076555,0.020134228187919462,0.03125,0.016042780748663103,0.023255813953488372,0.06521739130434782,0.08695652173913043,0.13380281690140844,0.16666666666666666,0.1875,0.056,0.5,0.23622047244094488,0.55,0.6,0.5151515151515151,0.1377952755905512,0.5714285714285714,0.6666666666666666,0.15,0.25984251968503935,0.4393939393939394,0.4393939393939394,0.6206896551724138,0.14173228346456693,0.3611111111111111,0.3611111111111111,1.0,0.22440944881889763,0.42105263157894735,0.42105263157894735,0.9166666666666666,0.35135135135135137,0.5384615384615384,0.2857142857142857,0.05405405405405406,0.32432432432432434,0.5833333333333334,1.0,0.36363636363636365,0.55,0.21818181818181817,0.16666666666666666,0.2,0.5454545454545454,0.6023622047244095,0.42105263157894735,0.5176281496062991,0.5099961538461539,0.5540427272727273,0.052830188679245285,0.08139534883720931,,0.16095890410958905,0.20205479452054795,10.129192546583848,25.009677419354833,0.2728323699421965,,,1.0,,,,,1.0,True,,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,48777.0,813,7,1645,1652,386,359,196,3297,81,136,19.0,36.0,17,28,35.0,76.0,13.0,57.0,1.0,9.0,3.0,,2.0,6.0,31.0,,3.0,2.0,11.0,129,269,7.0,40.0,52,331,1796,29.0,52,1.0,6.0,10.0,71,25,54,2.0,13.0,15.0,71,148,110,21.0,,24.0,1.0,30.0,6.0,26.0,1.0,33.0,25,58,23,2.0,17.0,3.0,13.0,141,14.0,34.0,,27,51,5.0,83,48,131,14.0,27,21.0,6.0,18,1.0,12,9.0,1.0,6.0,,3.0,27,,6.0,25,60,,4.0,64,4.0,9.0,65,15.0,,,33.0,,7.0,6,,4,,1.0,1.0,6,4.0,,71,386,9.0,6.0,0.5736434108527132,0.6324786324786325,1.0,0.175,0.16666666666666666,0.15384615384615385,0.1794871794871795,0.4795539033457249,0.5576923076923077,0.46296296296296297,0.45145631067961167,0.5258620689655172,0.417910447761194,0.49550898203592814,0.5725806451612904,0.4863013698630137,0.12944983818770225,0.025,0.09665427509293681,0.125,0.09210526315789473,0.03508771929824561,,19.191919191919194,0.6666666666666666,0.08620689655172414,,0.09444444444444444,0.059336823734729496,0.13846153846153847,0.06763285024154589,0.10612244897959183,0.06153846153846154,0.09259259259259259,0.039473684210526314,0.03902439024390244,0.06470588235294118,0.08108108108108109,0.05625,0.07086614173228346,0.13043478260869565,0.14814814814814814,0.11666666666666667,0.09722222222222222,0.6666666666666666,0.4401294498381877,0.5955882352941176,0.680672268907563,0.7037037037037037,0.2459546925566343,0.4605263157894737,0.5072463768115942,0.22857142857142856,0.18446601941747573,0.22807017543859648,0.23636363636363636,0.6923076923076923,0.02912621359223301,0.1111111111111111,0.125,1.0,0.10032362459546926,0.1935483870967742,0.1935483870967742,1.0,0.6206896551724138,0.5277777777777778,0.3157894736842105,0.05172413793103448,0.05172413793103448,,,0.417910447761194,0.6071428571428571,0.029850746268656716,,0.16417910447761194,0.18181818181818182,0.56957928802589,0.2,0.5234087662337663,0.5344063829787233,0.5118621212121212,0.10091743119266056,0.11498257839721254,,0.21450151057401812,0.21450151057401812,6.78364312267658,25.7925,0.23465045592705167,1.0,,2.0,0.3333333333333333,1.0,0.1111111111111111,,,True,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,21533.0,359,-12,739,746,164,227,74,1485,19,34,1.0,5.0,2,3,10.0,23.0,18.0,50.0,5.0,14.0,3.0,2.0,4.0,16.0,44.0,3.0,4.0,3.0,12.0,47,107,21.0,58.0,35,192,817,3.0,9,5.0,7.0,7.0,28,8,15,5.0,16.0,16.0,47,64,30,63.0,,,,44.0,16.0,4.0,,16.0,8,24,6,2.0,9.0,3.0,4.0,56,6.0,5.0,,16,27,,43,11,54,2.0,8,4.0,4.0,22,1.0,18,5.0,,4.0,,3.0,27,1.0,2.0,17,29,4.0,1.0,41,3.0,10.0,40,6.0,,,16.0,2.0,4.0,5,,3,,1.0,1.0,5,3.0,,47,164,3.0,4.0,0.6808510638297872,0.6808510638297872,1.0,0.3620689655172414,0.7142857142857143,0.3125,0.3620689655172414,0.4392523364485981,0.3333333333333333,0.5333333333333333,0.47575757575757577,0.65625,0.5,0.5303867403314917,0.7368421052631579,0.5875,0.3515151515151515,,0.037383177570093455,0.08823529411764706,,0.02,,25.365853658536587,0.8148148148148148,,,0.11688311688311688,0.020491803278688523,0.13793103448275862,0.05172413793103448,0.1239193083573487,0.030555555555555555,0.013513513513513514,0.05263157894736842,0.008849557522123894,0.0425531914893617,0.09090909090909091,0.13846153846153847,0.08333333333333333,0.12264150943396226,0.17647058823529413,0.08333333333333333,0.02197802197802198,0.6,0.20606060606060606,0.5588235294117647,0.6129032258064516,0.6842105263157895,0.1393939393939394,0.43478260869565216,0.43478260869565216,0.4,0.30303030303030304,0.36,0.3673469387755102,0.8333333333333334,0.08484848484848485,0.35714285714285715,0.35714285714285715,1.0,0.26666666666666666,0.36363636363636365,0.36363636363636365,1.0,0.3125,0.2,,0.1875,0.25,0.75,1.0,0.0967741935483871,0.6666666666666666,0.12903225806451613,0.5,0.3870967741935484,0.25,0.5575757575757576,0.36363636363636365,0.496839696969697,0.5066388888888889,0.4770725806451613,0.1016949152542373,0.13675213675213677,0.03333333333333333,0.14583333333333334,0.24479166666666666,10.912149532710279,25.212068965517243,0.2219215155615697,2.0,,,0.6666666666666666,1.0,,,,True,,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,82995.0,1383,32,2791,2801,707,789,322,5592,95,181,5.0,10.0,31,59,58.0,128.0,62.0,150.0,8.0,22.0,5.0,1.0,4.0,13.0,38.0,3.0,5.0,3.0,9.0,215,459,21.0,60.0,152,645,3068,12.0,25,5.0,10.0,7.0,46,67,136,4.0,13.0,53.0,199,72,358,54.0,9.0,4.0,,38.0,13.0,32.0,,148.0,96,244,80,16.0,86.0,17.0,45.0,584,10.0,23.0,,43,79,8.0,130,33,163,7.0,47,28.0,19.0,63,12.0,29,31.0,7.0,34.0,,4.0,94,4.0,29.0,58,115,1.0,6.0,154,2.0,4.0,171,19.0,,3.0,75.0,,20.0,10,,6,,,4.0,10,7.0,,199,707,19.0,15.0,0.16744186046511628,0.16901408450704225,0.8571428571428571,0.35,0.5,0.3076923076923077,0.35,0.4684095860566449,0.48,0.49264705882352944,0.4749518304431599,0.5571428571428572,0.4899328859060403,0.5394957983193277,0.6052631578947368,0.5561797752808989,0.11560693641618497,,0.06971677559912855,0.12154696132596685,0.046875,0.02666666666666667,,21.62673392181589,0.6702127659574468,0.08602150537634409,,0.08503767491926803,0.02405857740585774,0.12912912912912913,0.026385224274406333,0.09667194928684628,0.024719101123595506,0.03333333333333333,0.02643171806167401,0.013550135501355014,0.029411764705882353,0.0136986301369863,0.060836501901140684,0.0625,0.11267605633802817,0.10599078341013825,0.1724137931034483,0.028455284552845527,0.7,0.348747591522158,0.5248618784530387,0.5974842767295597,0.28421052631578947,0.2466281310211946,0.453125,0.47540983606557374,0.08620689655172414,0.28901734104046245,0.41333333333333333,0.4246575342465753,0.06451612903225806,0.04238921001926782,0.36363636363636365,0.36363636363636365,1.0,0.07321772639691715,0.34210526315789475,0.34210526315789475,0.7692307692307693,0.2857142857142857,0.5,,0.14285714285714285,0.14285714285714285,0.6,0.6666666666666666,0.3959731543624161,0.5254237288135594,0.026845637583892617,0.25,0.06040268456375839,0.3333333333333333,0.464354527938343,0.34210526315789475,0.49292249034749025,0.4742160714285714,0.47025033783783793,0.13043478260869565,0.14563106796116504,,0.07131782945736434,0.3085271317829457,8.713071895424838,25.026666666666657,0.25331422429236833,2.0,,3.0,0.4,1.0,,,,True,,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,68634.0,1144,-92,2285,2302,640,964,298,4587,56,107,3.0,8.0,13,29,36.0,84.0,51.0,108.0,13.0,37.0,5.0,3.0,12.0,23.0,66.0,1.0,5.0,8.0,21.0,143,299,36.0,103.0,115,509,2470,9.0,21,3.0,10.0,12.0,39,37,87,11.0,33.0,57.0,164,88,198,99.0,9.0,,3.0,63.0,23.0,25.0,1.0,94.0,43,137,30,13.0,54.0,9.0,31.0,317,8.0,8.0,1.0,30,60,4.0,94,17,111,2.0,41,26.0,15.0,48,12.0,35,37.0,8.0,13.0,3.0,5.0,85,6.0,22.0,21,65,2.0,7.0,108,1.0,3.0,138,13.0,,13.0,48.0,,21.0,10,1.0,7,1.0,1.0,2.0,11,5.0,,164,640,10.0,19.0,0.3076923076923077,0.3076923076923077,0.9166666666666666,0.34951456310679613,0.3,0.3333333333333333,0.36,0.4782608695652174,0.42857142857142855,0.42528735632183906,0.4900497512437811,0.43548387096774194,0.44583333333333336,0.5414847161572053,0.5131578947368421,0.53,0.2562189054726368,0.009708737864077669,0.08361204013377926,0.16822429906542055,0.08333333333333333,,,20.654241156333207,0.5647058823529412,0.0449438202247191,0.018518518518518517,0.07585335018963338,0.009864364981504316,0.12244897959183673,0.028169014084507043,0.08687258687258688,0.014611872146118721,0.0037593984962406013,0.02032520325203252,0.006688963210702341,0.03755868544600939,,0.05714285714285714,0.061611374407582936,0.09850746268656717,0.12578616352201258,0.11627906976744186,0.010638297872340425,0.45454545454545453,0.26616915422885573,0.5233644859813084,0.6292134831460674,0.42857142857142855,0.208955223880597,0.42857142857142855,0.4675324675324675,0.027777777777777776,0.26865671641791045,0.4722222222222222,0.4722222222222222,0.37254901960784315,0.09203980099502487,0.35135135135135137,0.3611111111111111,1.0,0.16417910447761194,0.3484848484848485,0.3484848484848485,0.8695652173913043,0.25806451612903225,0.375,0.3333333333333333,0.16129032258064516,0.16129032258064516,0.2,1.0,0.24166666666666667,0.4482758620689655,0.1,0.25,0.175,0.38095238095238093,0.5223880597014925,0.36507936507936506,0.49466315789473675,0.46663269230769233,0.46958907563025215,0.10983981693363844,0.1437125748502994,,0.07662082514734773,0.32220039292730845,9.516053511705683,25.580582524271847,0.2800875273522976,2.0,1.0,1.0,0.4,1.0,0.02702702702702703,,,False,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,24968.0,416,-47,845,849,266,393,73,1694,6,8,,1.0,5,6,3.0,7.0,11.0,26.0,4.0,9.0,,4.0,5.0,25.0,62.0,1.0,4.0,3.0,15.0,20,41,29.0,71.0,9,136,923,1.0,3,1.0,4.0,,5,10,20,7.0,20.0,7.0,48,8,32,48.0,39.0,,1.0,61.0,25.0,1.0,,36.0,29,65,21,8.0,18.0,6.0,12.0,159,1.0,1.0,,11,30,3.0,44,2,46,,20,15.0,5.0,10,2.0,6,6.0,1.0,4.0,,1.0,16,1.0,5.0,10,29,1.0,2.0,22,2.0,1.0,11,,,3.0,2.0,,2.0,2,,2,,,,2,1.0,,48,266,7.0,2.0,0.2,0.2,0.5517241379310345,0.4084507042253521,0.25,0.35,0.4142857142857143,0.4878048780487805,0.3333333333333333,0.5,0.5669642857142857,0.35714285714285715,0.5125,0.5732758620689655,0.35714285714285715,0.5348837209302325,0.6339285714285714,,0.024390243902439025,,,0.038461538461538464,,14.285714285714285,0.625,0.06818181818181818,,0.1056338028169014,0.003861003861003861,0.1375,0.008333333333333333,0.11263736263736264,0.005277044854881266,,,0.008771929824561403,,0.037037037037037035,0.0963855421686747,0.08,0.12698412698412698,0.15555555555555556,0.11428571428571428,,0.5,0.07142857142857142,0.75,0.75,0.16666666666666666,0.0625,0.42857142857142855,0.42857142857142855,,0.23214285714285715,0.4230769230769231,0.44,0.2727272727272727,0.08035714285714286,0.4444444444444444,0.4444444444444444,0.5,0.5535714285714286,0.4032258064516129,0.4032258064516129,0.56,0.14285714285714285,,,,0.5714285714285714,0.25,1.0,0.15,0.8333333333333334,0.125,0.8,0.375,0.2,0.7053571428571429,0.4098360655737705,0.4864801801801803,0.49101666666666666,0.4555717948717947,0.017543859649122806,0.046511627906976744,,0.03676470588235294,0.35294117647058826,13.621951219512193,25.91408450704225,0.31479289940828403,,1.0,,,,,,,False,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,22575.0,376,-1,754,754,307,361,79,1508,22,36,4.0,8.0,11,15,6.0,15.0,21.0,57.0,3.0,15.0,,1.0,4.0,12.0,35.0,3.0,6.0,4.0,9.0,49,108,15.0,50.0,32,175,773,6.0,15,3.0,6.0,1.0,22,19,39,5.0,13.0,17.0,70,54,44,45.0,,4.0,2.0,33.0,12.0,6.0,1.0,21.0,2,23,1,1.0,14.0,,7.0,48,,9.0,,10,25,9.0,44,9,53,2.0,4,4.0,,8,3.0,5,19.0,1.0,3.0,1.0,4.0,27,2.0,9.0,28,51,2.0,9.0,28,,2.0,36,4.0,,,18.0,,2.0,1,,1,,,,1,1.0,,70,307,6.0,2.0,0.5510204081632653,0.574468085106383,1.0,0.3,0.5,0.38461538461538464,0.3125,0.4537037037037037,0.4,0.48717948717948717,0.4525316455696203,0.5,0.5096153846153846,0.5028735632183908,0.5238095238095238,0.5833333333333334,0.31645569620253167,0.02,0.05555555555555555,0.1388888888888889,0.06666666666666667,,,23.647058823529413,0.2962962962962963,0.28125,,0.10121457489878542,0.034220532319391636,0.10526315789473684,,0.1023391812865497,0.024930747922437674,0.02564102564102564,0.03278688524590164,0.04032258064516129,,,0.08955223880597014,0.08955223880597014,0.11504424778761062,0.13636363636363635,0.034482758620689655,0.024096385542168676,1.0,0.22784810126582278,0.6111111111111112,0.7096774193548387,0.6818181818181818,0.0949367088607595,0.4,0.42857142857142855,0.5,0.36075949367088606,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.0949367088607595,0.2,0.21428571428571427,1.0,0.22151898734177214,0.34285714285714286,0.34285714285714286,1.0,0.38095238095238093,0.5,0.25,,0.2857142857142857,0.5,1.0,0.28846153846153844,0.7333333333333333,0.07692307692307693,0.25,0.17307692307692307,0.4444444444444444,0.5443037974683544,0.36363636363636365,0.49355993589743574,0.513259375,0.4901754901960784,0.10465116279069768,0.14754098360655737,,0.12571428571428572,0.4,11.680555555555555,25.779999999999994,0.40716180371352784,,,1.0,,,0.06666666666666667,,,False,,
1725,1610612754,Rasho Nesterovic,Rasho Nesterovic,1725,IND,32740.0,546,-102,1074,1078,339,501,123,2152,48,62,15.0,20.0,7,9,15.0,40.0,34.0,91.0,,,,,,,,,,,,97,193,,,13,207,1171,19.0,29,,,4.0,42,23,55,,,1.0,47,156,38,,,28.0,,,,7.0,,33.0,4,37,4,,15.0,5.0,13.0,78,5.0,30.0,4.0,8,47,7.0,62,39,101,2.0,13,11.0,2.0,10,6.0,7,12.0,1.0,3.0,,2.0,22,2.0,10.0,49,74,9.0,2.0,18,2.0,4.0,14,2.0,,,8.0,,,16,,10,,1.0,5.0,16,7.0,,47,339,8.0,,0.8041237113402062,0.9397590361445783,,,,,,0.5025906735751295,0.6551724137931034,0.41818181818181815,0.5025906735751295,0.6551724137931034,0.41818181818181815,0.5201005025125628,0.6774193548387096,0.42727272727272725,,,0.03626943005181347,0.04838709677419355,0.1,,,18.20428336079077,0.45454545454545453,0.14583333333333334,0.15384615384615385,0.1211340206185567,0.07936507936507936,0.07207207207207207,0.04310344827586207,0.11022044088176353,0.0708502024291498,0.0990990990990991,0.10576923076923077,0.049079754601226995,0.023529411764705882,0.0967741935483871,0.10714285714285714,0.15966386554621848,0.10191082802547771,0.06666666666666667,0.08333333333333333,0.022727272727272728,0.4375,0.32124352331606215,0.7741935483870968,0.8135593220338984,0.6666666666666666,0.20725388601036268,0.375,0.4166666666666667,0.8666666666666667,0.47150259067357514,0.37362637362637363,0.37362637362637363,0.9705882352941176,,,,,,,,,0.6896551724137931,0.75,0.06666666666666667,,,,,0.16363636363636364,0.7777777777777778,,,,,0.32124352331606215,,0.4623626943005181,0.5239280000000001,0.4438509090909091,0.04020100502512563,0.04020100502512563,,0.2028985507246377,0.22705314009661837,10.510880829015548,,0.31564245810055863,,,4.0,,,,1.0,,False,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,45169.0,753,-43,1483,1500,457,635,200,2983,53,87,27.0,43.0,10,20,5.0,20.0,11.0,35.0,,,,,,2.0,5.0,,1.0,2.0,3.0,69,142,2.0,5.0,39,183,1602,32.0,51,,1.0,21.0,85,15,35,2.0,3.0,19.0,55,74,64,6.0,,48.0,,5.0,2.0,9.0,,30.0,10,40,7,3.0,15.0,1.0,14.0,90,21.0,67.0,,31,83,15.0,129,88,217,5.0,23,11.0,12.0,17,6.0,13,17.0,1.0,4.0,,,34,6.0,11.0,52,98,12.0,7.0,68,11.0,14.0,59,9.0,,,26.0,,8.0,20,,12,,1.0,7.0,20,14.0,,55,457,18.0,8.0,0.5362318840579711,0.8222222222222222,1.0,0.4,,0.6666666666666666,0.4,0.4859154929577465,0.6274509803921569,0.42857142857142855,0.4897959183673469,0.6153846153846154,0.47368421052631576,0.5319767441860465,0.6439393939393939,0.5188679245283019,0.034013605442176874,,0.06338028169014084,0.04597701149425287,0.2,0.02857142857142857,,12.039742840444186,0.5,0.30612244897959184,,0.162426614481409,0.11858407079646018,0.1949685534591195,0.13291139240506328,0.1701492537313433,0.12171507607192254,0.15568862275449102,0.12738853503184713,0.08713692946058091,0.12213740458015267,0.18518518518518517,0.16901408450704225,0.20863309352517986,0.13043478260869565,0.1523809523809524,0.2777777777777778,0.07575757575757576,0.7,0.5918367346938775,0.6091954022988506,0.6385542168674698,0.4528301886792453,0.1360544217687075,0.25,0.3125,0.6,0.23809523809523808,0.3142857142857143,0.3235294117647059,0.9090909090909091,,,,,0.034013605442176874,0.4,0.4,1.0,0.8269230769230769,0.627906976744186,0.07407407407407407,,0.019230769230769232,,,0.5263157894736842,0.5,,,0.07894736842105263,0.6666666666666666,0.6258503401360545,0.4,0.5117479591836734,0.5508572916666666,0.48427894736842103,0.15853658536585366,0.16352201257861634,,0.4644808743169399,0.3005464480874317,6.119718309859155,26.0,0.3081591368846932,,,9.0,,,,2.0,,False,1.0,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,9540.0,159,-39,310,322,138,190,35,632,18,26,2.0,4.0,5,9,2.0,7.0,1.0,8.0,,,,,,,9.0,,1.0,,4.0,21,41,,9.0,8,50,342,2.0,4,,1.0,2.0,6,5,11,,4.0,6.0,16,30,12,,,4.0,,9.0,,6.0,,6.0,5,11,4,1.0,4.0,,2.0,27,2.0,10.0,,10,20,4.0,34,12,46,1.0,6,3.0,3.0,2,1.0,2,4.0,,,,2.0,6,1.0,2.0,9,24,4.0,1.0,6,1.0,,10,,,,4.0,,1.0,9,,7,,1.0,1.0,9,8.0,1.0,16,138,6.0,1.0,0.7142857142857143,0.7894736842105263,,,,,,0.5121951219512195,0.5,0.45454545454545453,0.42,0.4,0.3333333333333333,0.45454545454545453,0.42857142857142855,0.42105263157894735,0.18,,0.14634146341463414,0.19230769230769232,0.14285714285714285,,,17.52873563218391,0.3333333333333333,0.2222222222222222,,0.18867924528301888,0.09345794392523364,0.2857142857142857,0.045454545454545456,0.2127659574468085,0.07947019867549669,0.06896551724137931,0.16666666666666666,0.07407407407407407,0.05555555555555555,,0.22857142857142856,0.11538461538461539,0.2,0.36363636363636365,0.15384615384615385,0.043478260869565216,0.8888888888888888,0.52,0.6923076923076923,0.8571428571428571,0.6666666666666666,0.14,0.2857142857142857,0.3333333333333333,1.0,0.16,0.125,0.125,1.0,,,,,0.18,,,,0.8,0.5,,,0.2,,,0.6,0.5555555555555556,,,0.26666666666666666,,0.7,,0.5096570000000001,0.5821625,0.5073566666666667,0.07407407407407407,0.08888888888888889,,0.12,0.32,5.468292682926831,26.288888888888888,0.44516129032258067,,,1.0,,,,,,False,,
