EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceFtPoints,Arc3Assists,ShortMidRangeAssists,SelfOReb,BadPassSteals,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,AtRimAssists,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,on,Blocked3s,BlockedArc3,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,4961.0,83.0,-12.0,150.0,155.0,32.0,36.0,25.0,305.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0,4.0,2.0,5.0,13.0,4.0,10.0,8.0,30.0,179.0,2.0,3.0,1.0,3.0,7.0,1.0,1.0,3.0,2.0,4.0,2.0,8.0,6.0,6.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,11.0,5.0,8.0,4.0,1.0,1.0,1.0,4.0,32.0,0.2,0.25,0.5,0.4,0.3333333333333333,0.4444444444444444,0.3846153846153846,0.6666666666666666,1.0,0.4782608695652174,0.5833333333333334,0.25,0.5555555555555556,0.5833333333333334,0.4,0.4347826086956521,0.3846153846153846,0.5,0.3333333333333333,16.201117318435752,0.5,0.0178571428571428,0.0434782608695652,0.0588235294117647,0.0273972602739726,0.028169014084507,0.1428571428571428,0.0476190476190476,0.1666666666666666,0.3478260869565217,0.375,0.75,0.1304347826086956,0.6666666666666666,1.0,0.5,0.0869565217391304,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.1739130434782608,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.25,1.0,0.25,0.5,0.782608695652174,0.6666666666666666,0.5136204545454545,0.50325,0.5227499999999999,0.1481481481481481,0.2352941176470588,0.2333333333333333,0.1333333333333333,5.4,25.770000000000003,0.2133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,4794.0,80.0,-14.0,154.0,154.0,51.0,44.0,14.0,308.0,6.0,7.0,1.0,1.0,2.0,3.0,5.0,9.0,14.0,,,,,,3.0,9.0,2.0,18.0,30.0,3.0,9.0,3.0,48.0,172.0,2.0,2.0,,,4.0,6.0,10.0,2.0,2.0,14.0,14.0,22.0,6.0,3.0,,,9.0,3.0,,1.0,,1.0,,1.0,2.0,2.0,,6.0,7.0,3.0,10.0,1.0,1.0,4.0,5.0,3.0,,9.0,8.0,11.0,5.0,4.0,2.0,2.0,,2.0,14.0,51.0,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6,1.0,0.6,0.5769230769230769,1.0,0.5,0.5853658536585366,1.0,0.5384615384615384,0.2307692307692307,,,,28.901734104046245,0.4444444444444444,0.1132075471698113,0.0377358490566037,,0.0869565217391304,0.0428571428571428,,0.0869565217391304,,0.1794871794871795,0.8571428571428571,0.8571428571428571,0.2307692307692307,0.5555555555555556,0.5555555555555556,0.2,0.358974358974359,,,,,0.2307692307692307,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,0.25,0.6666666666666666,,0.1666666666666666,0.4102564102564102,0.3333333333333333,0.457325641025641,0.46345,0.4619,0.048780487804878,0.0625,0.0833333333333333,0.2916666666666667,11.913333333333332,25.066666666666663,0.3311688311688311,7.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.2,0.0588235294117647,0.0666666666666666,0.0454545454545454,0.0769230769230769,0.0769230769230769,0.1764705882352941,1.0,0.6666666666666666,0.5,0.5,0.2857142857142857,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,12371.0,206.0,-15.0,387.0,396.0,49.0,76.0,50.0,783.0,16.0,26.0,5.0,8.0,,1.0,12.0,23.0,37.0,,,,,,,1.0,1.0,43.0,86.0,,1.0,22.0,108.0,417.0,7.0,13.0,,,17.0,2.0,5.0,1.0,2.0,6.0,54.0,32.0,,,6.0,,1.0,,9.0,3.0,2.0,5.0,1.0,2.0,12.0,7.0,10.0,14.0,29.0,10.0,39.0,2.0,1.0,10.0,8.0,5.0,1.0,18.0,6.0,15.0,19.0,24.0,13.0,4.0,,4.0,6.0,49.0,0.627906976744186,0.675,,,,,0.5,0.5384615384615384,0.4,0.4942528735632184,0.5384615384615384,0.3333333333333333,0.5567010309278351,0.6071428571428571,0.4285714285714285,0.0114942528735632,0.1046511627906976,0.3461538461538461,,25.503355704697988,0.5555555555555556,0.0952380952380952,0.0496453900709219,0.238095238095238,0.1269841269841269,0.0520833333333333,0.0476190476190476,0.09375,0.2222222222222222,0.2988505747126437,0.6153846153846154,0.9411764705882352,0.264367816091954,0.5217391304347826,0.5217391304347826,0.5833333333333334,0.425287356321839,,,,,0.0114942528735632,,,0.6153846153846154,0.625,,,,0.1666666666666666,,,0.1666666666666666,0.3103448275862069,,0.4610511627906976,0.5102833333333333,0.37694,0.1354166666666666,0.1368421052631579,0.1574074074074074,0.0555555555555555,9.982558139534884,35.4,0.1266149870801033,15.0,3.0,5.0,2.0,5.0,,3.0,,4.0,2.0,3.0,1.0,1.0,0.4166666666666667,0.0588235294117647,0.0588235294117647,0.0461538461538461,0.0606060606060606,0.0344827586206896,0.1296296296296296,0.25,0.6875,0.4054054054054054,0.4054054054054054,0.6,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0555555555555555,0.2424242424242424,0.0294117647058823,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,27122.0,452.0,-70.0,851.0,866.0,172.0,244.0,110.0,1717.0,18.0,38.0,7.0,18.0,2.0,5.0,3.0,13.0,7.0,,,,,,,,,22.0,58.0,,,12.0,56.0,947.0,9.0,22.0,,,23.0,4.0,9.0,,3.0,11.0,28.0,16.0,,,14.0,,,,10.0,9.0,4.0,13.0,2.0,5.0,30.0,34.0,21.0,49.0,73.0,45.0,118.0,12.0,5.0,4.0,7.0,2.0,2.0,11.0,38.0,55.0,26.0,29.0,12.0,25.0,,25.0,11.0,172.0,0.6363636363636364,0.9333333333333332,,,,,0.3793103448275862,0.4090909090909091,0.4444444444444444,0.3793103448275862,0.4090909090909091,0.4444444444444444,0.3888888888888889,0.4107142857142857,0.4583333333333333,,0.1724137931034483,0.2105263157894736,0.1538461538461538,8.45213849287169,0.3636363636363636,0.1580645161290322,0.1107491856677524,0.2560975609756097,0.1785714285714285,0.1066350710900474,0.1182795698924731,0.1512605042016806,0.2631578947368421,0.6551724137931034,0.4736842105263157,0.6,0.2241379310344827,0.2307692307692307,0.2727272727272727,0.3333333333333333,0.1206896551724138,,,,,,,,0.8181818181818182,0.3888888888888889,,,,0.5555555555555556,0.4,,,0.6551724137931034,,0.5062344827586207,0.557557894736842,0.5001333333333333,0.1739130434782608,0.1739130434782608,0.4107142857142857,0.1964285714285714,3.63448275862069,,0.2021151586368977,1.0,11.0,3.0,2.0,2.0,,2.0,1.0,2.0,2.0,21.0,4.0,13.0,0.1111111111111111,0.0956521739130434,0.1794871794871795,0.0661764705882353,0.0886075949367088,0.1621621621621621,0.1623931623931624,0.52,0.7222222222222222,0.1428571428571428,0.1428571428571428,,,5.0,2.0,3.0,2.0,7.0,4.0,1.0,1.0,3.0,6.0,0.1111111111111111,0.2539682539682539,0.0769230769230769,0.2857142857142857,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,13196.0,220.0,-20.0,421.0,425.0,63.0,143.0,55.0,846.0,1.0,4.0,,1.0,,,2.0,6.0,12.0,1.0,3.0,,,1.0,11.0,22.0,4.0,9.0,22.0,12.0,25.0,5.0,59.0,479.0,1.0,3.0,,1.0,2.0,1.0,4.0,5.0,2.0,13.0,10.0,8.0,30.0,6.0,2.0,1.0,21.0,11.0,2.0,43.0,10.0,53.0,5.0,19.0,116.0,6.0,2.0,23.0,28.0,11.0,39.0,21.0,9.0,13.0,5.0,3.0,2.0,18.0,11.0,16.0,5.0,5.0,3.0,2.0,,2.0,13.0,63.0,0.5555555555555556,0.625,0.8333333333333334,0.48,,0.5,0.4090909090909091,0.3333333333333333,0.25,0.574468085106383,0.25,0.6111111111111112,0.6020408163265306,0.25,0.65,0.5319148936170213,0.0909090909090909,0.5,,13.814432989690722,0.7222222222222222,0.1597222222222222,0.0413793103448275,0.0465116279069767,0.1336898395721925,0.0547263681592039,0.0425531914893617,0.1481481481481481,,0.0851063829787234,0.25,0.5,0.1276595744680851,0.3333333333333333,0.3333333333333333,,0.2553191489361702,0.0638297872340425,0.3333333333333333,0.3333333333333333,1.0,0.4680851063829787,0.5,0.5,0.25,,,,,,,0.1111111111111111,0.4444444444444444,0.6170212765957447,0.5238095238095238,0.4875413043478261,0.412825,0.4527944444444444,0.0612244897959183,0.125,0.0338983050847457,0.2203389830508474,14.095454545454546,25.848000000000003,0.1496437054631829,6.0,5.0,3.0,3.0,10.0,,,3.0,,,2.0,,1.0,0.2,0.0892857142857142,,0.0615384615384615,0.073170731707317,0.131578947368421,0.1923076923076923,0.5,,0.5,0.5,0.8333333333333334,0.8181818181818182,,5.0,8.0,,12.0,1.0,1.0,1.0,,2.0,0.1333333333333333,0.0571428571428571,,,16.0,1.0,,,1.0,1.0,2.0,3.0,0.6,0.25,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,3618.0,60.0,8.0,113.0,115.0,43.0,43.0,18.0,228.0,1.0,2.0,1.0,2.0,,,1.0,2.0,4.0,,4.0,,,,,,,4.0,8.0,,4.0,7.0,15.0,102.0,1.0,3.0,,,3.0,2.0,2.0,,6.0,10.0,2.0,6.0,,,2.0,,,,2.0,,,,,,,3.0,1.0,9.0,12.0,5.0,17.0,2.0,1.0,1.0,2.0,1.0,,3.0,3.0,4.0,5.0,8.0,1.0,1.0,,1.0,10.0,43.0,0.25,0.3333333333333333,,,,,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.46875,0.375,1.0,0.3333333333333333,0.25,0.5,0.5,14.393939393939393,0.3333333333333333,0.1875,0.0789473684210526,0.1111111111111111,0.175438596491228,0.0925925925925925,0.0909090909090909,0.2142857142857142,,0.1666666666666666,0.5,1.0,0.1666666666666666,0.5,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,0.6666666666666666,0.5,,,,,,,,0.5,,0.4922208333333334,0.5674,0.35985,0.0769230769230769,0.1111111111111111,0.2,0.6666666666666666,11.375,23.225,0.3805309734513274,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,0.6666666666666666,0.125,0.1818181818181818,,0.1111111111111111,0.2307692307692307,0.1428571428571428,,,0.5,0.5,0.5,,1.0,,,,1.0,,1.0,,3.0,,0.1428571428571428,0.1111111111111111,,,,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,13611.0,227.0,-21.0,421.0,431.0,100.0,112.0,53.0,852.0,16.0,26.0,1.0,2.0,4.0,5.0,3.0,9.0,8.0,,3.0,,1.0,1.0,6.0,22.0,5.0,24.0,43.0,6.0,25.0,11.0,77.0,449.0,3.0,6.0,,2.0,8.0,6.0,9.0,6.0,4.0,16.0,12.0,36.0,9.0,9.0,,,22.0,6.0,10.0,29.0,4.0,33.0,2.0,12.0,70.0,2.0,5.0,14.0,19.0,5.0,24.0,2.0,1.0,10.0,8.0,3.0,1.0,18.0,9.0,17.0,25.0,15.0,6.0,,,,16.0,100.0,0.25,0.25,0.5,0.24,,0.24,0.5581395348837209,0.5,0.6666666666666666,0.4852941176470588,0.375,0.4,0.5133333333333333,0.4444444444444444,0.4444444444444444,0.3676470588235294,0.2325581395348837,0.3461538461538461,0.1111111111111111,19.1358024691358,0.5555555555555556,0.0891719745222929,0.0135135135135135,0.1388888888888889,0.0984455958549222,0.0239234449760765,,0.0333333333333333,0.125,0.3823529411764705,0.6153846153846154,0.9411764705882352,0.1323529411764706,0.3333333333333333,0.375,0.6666666666666666,0.1176470588235294,0.0441176470588235,,,,0.3235294117647059,0.2727272727272727,0.2727272727272727,0.25,0.5,0.125,,,0.3333333333333333,0.8,0.0666666666666666,0.3333333333333333,0.75,0.2727272727272727,0.4955067164179104,0.42411,0.4747035714285714,0.0821917808219178,0.125,0.1038961038961039,0.2077922077922078,5.269767441860465,26.148000000000003,0.2375296912114014,5.0,3.0,,5.0,7.0,1.0,2.0,6.0,,,,,,,0.0491803278688524,,0.0317460317460317,0.073170731707317,0.081081081081081,0.15,,0.125,0.625,0.625,0.4,0.5,2.0,2.0,2.0,,1.0,2.0,10.0,1.0,2.0,1.0,,0.1428571428571428,,,15.0,,,2.0,,1.0,,,,0.125,,,,,,,,,,,,,True,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,21703.0,362.0,-55.0,678.0,687.0,108.0,187.0,89.0,1365.0,19.0,30.0,,,4.0,6.0,10.0,22.0,73.0,6.0,13.0,2.0,2.0,2.0,13.0,41.0,10.0,62.0,125.0,19.0,54.0,31.0,212.0,756.0,2.0,9.0,2.0,3.0,13.0,6.0,13.0,12.0,12.0,39.0,66.0,58.0,45.0,12.0,,1.0,40.0,13.0,10.0,31.0,8.0,39.0,2.0,13.0,86.0,3.0,6.0,16.0,22.0,4.0,26.0,16.0,10.0,15.0,11.0,4.0,1.0,26.0,5.0,13.0,29.0,37.0,11.0,2.0,2.0,2.0,39.0,108.0,0.532258064516129,0.532258064516129,0.7894736842105263,0.3518518518518518,0.6666666666666666,0.3584905660377358,0.496,0.2222222222222222,0.4615384615384615,0.505586592178771,0.4166666666666667,0.54,0.538659793814433,0.4642857142857143,0.6290322580645161,0.3016759776536313,0.08,0.2,0.0454545454545454,27.93367346938776,0.5769230769230769,0.064516129032258,0.0119047619047619,0.088235294117647,0.0696202531645569,0.0116959064327485,0.0133333333333333,0.0210526315789473,0.1578947368421052,0.1675977653631284,0.6333333333333333,0.7916666666666666,0.1229050279329608,0.4545454545454545,0.4761904761904761,0.4,0.4078212290502793,0.0726256983240223,0.4615384615384615,0.4615384615384615,0.8333333333333334,0.2290502793296089,0.3170731707317073,0.3170731707317073,,,0.1666666666666666,1.0,1.0,0.24,0.6666666666666666,0.08,0.4,0.4692737430167598,0.325,0.4927073446327684,0.45256875,0.521875,0.0588235294117647,0.0827067669172932,0.0613207547169811,0.1839622641509433,12.14,25.479629629629635,0.1592920353982301,33.0,1.0,,3.0,11.0,3.0,1.0,4.0,3.0,,,,2.0,,0.0111111111111111,,0.017391304347826,0.0163934426229508,0.0677966101694915,0.1063829787234042,1.0,0.5263157894736842,0.4520547945205479,0.4714285714285714,0.5757575757575758,0.7692307692307693,3.0,6.0,6.0,1.0,6.0,,,3.0,7.0,1.0,,0.0612244897959183,0.0117647058823529,,12.0,,1.0,6.0,1.0,1.0,4.0,5.0,0.4166666666666667,0.0833333333333333,0.5,0.4,1.0,4.0,0.0410958904109589,,,,,,,,True,,,,,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,3370.0,56.0,-4.0,107.0,110.0,16.0,28.0,13.0,217.0,1.0,1.0,,,1.0,1.0,,,,2.0,6.0,,,1.0,,3.0,2.0,1.0,1.0,2.0,9.0,3.0,11.0,113.0,,,,,,1.0,1.0,3.0,,5.0,,2.0,6.0,,,1.0,2.0,,,2.0,,2.0,,2.0,4.0,,,3.0,4.0,,4.0,3.0,1.0,,3.0,,1.0,3.0,2.0,2.0,3.0,4.0,2.0,,,,5.0,16.0,,,1.0,0.2222222222222222,,0.25,1.0,,1.0,0.4,,0.625,0.4583333333333333,,0.625,0.9,,,,12.295081967213116,,0.0769230769230769,,,0.0612244897959183,,,,,0.1,1.0,1.0,,,,,,0.6,0.3333333333333333,0.4,1.0,0.3,,,,,,,,0.25,1.0,0.25,0.5,1.0,,0.5676833333333333,,0.52915,0.1666666666666666,0.6666666666666666,,0.4545454545454545,,28.311111111111117,0.1495327102803738,,,1.0,,,,,1.0,,,,,,0.2,,,,,0.0909090909090909,0.1538461538461538,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,1.0,,2.0,,,1.0,0.1111111111111111,0.1666666666666666,,,,,True,,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,5524.0,92.0,-43.0,177.0,181.0,40.0,17.0,19.0,358.0,6.0,12.0,1.0,2.0,1.0,1.0,1.0,7.0,9.0,1.0,6.0,,,2.0,1.0,4.0,1.0,9.0,28.0,2.0,10.0,5.0,29.0,207.0,1.0,2.0,,1.0,2.0,2.0,5.0,3.0,2.0,9.0,8.0,10.0,6.0,,,,4.0,1.0,2.0,6.0,2.0,8.0,,2.0,18.0,2.0,,7.0,8.0,5.0,13.0,4.0,,3.0,3.0,1.0,1.0,6.0,3.0,3.0,6.0,5.0,3.0,,,,9.0,40.0,0.4444444444444444,0.4444444444444444,1.0,0.2,,0.2,0.3214285714285714,0.5,0.4,0.3157894736842105,0.3333333333333333,0.4375,0.3625,0.3333333333333333,0.5,0.2631578947368421,0.0714285714285714,0.1666666666666666,,23.11557788944724,0.5,0.1206896551724138,0.0298507462686567,,0.0985915492957746,0.0531914893617021,0.0555555555555555,0.125,,0.3157894736842105,0.5,0.6,0.1842105263157894,0.1428571428571428,0.1428571428571428,1.0,0.2368421052631578,0.1578947368421052,0.1666666666666666,0.1666666666666666,1.0,0.1052631578947368,0.25,0.25,0.6666666666666666,0.5,,,,0.125,1.0,0.25,0.125,0.5789473684210527,0.25,0.5124802631578946,0.5330499999999999,0.4732874999999999,0.075,0.1,0.0689655172413793,0.3103448275862069,8.992857142857142,24.1,0.2259887005649717,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,0.125,0.1111111111111111,0.0666666666666666,,0.0526315789473684,0.0714285714285714,0.15,,0.1666666666666666,0.2222222222222222,0.2222222222222222,1.0,1.0,,2.0,,3.0,4.0,,,1.0,,,0.25,,0.12,,4.0,,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,True,,,,,,,,,,,,
