EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,Corner3Assists,DefThreePtRebounds,BadPassSteals,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,SelfOReb,Travels,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,5707.0,95,-39,177,177,28,59,25,354,10.0,13.0,1.0,1.0,1.0,9.0,11.0,22,5.0,27.0,196,1.0,4.0,1.0,3.0,1.0,5.0,3.0,5.0,20.0,2.0,2.0,4.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,1.0,7.0,1.0,7.0,3.0,10.0,9.0,19.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,7.0,13,2.0,2.0,8.0,1.0,3.0,6.0,2.0,1.0,3.0,3.0,3.0,1.0,5.0,28,1.0,1.0,0.9090909090909091,1.0,0.5,0.25,0.2,0.5,0.25,0.2,0.54,0.3,0.35714285714285715,0.18181818181818182,0.07692307692307693,0.3333333333333333,14.97584541062802,0.3333333333333333,0.25,0.5,0.1346153846153846,0.10606060606060606,0.03333333333333333,0.1076923076923077,0.08333333333333333,0.17647058823529413,0.14285714285714285,0.05263157894736842,0.07142857142857142,0.07142857142857142,0.20833333333333334,0.3333333333333333,0.5909090909090909,0.7692307692307693,0.8333333333333334,1.0,0.4090909090909091,0.1111111111111111,0.16666666666666666,0.25,0.2,0.5909090909090909,0.4901681818181818,0.4588666666666666,0.42469999999999997,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.18518518518518517,3.600000000000001,0.15819209039548024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,24488.0,408,-7,763,784,212,284,73,1547,7.0,10.0,2.0,2.0,1.0,3.0,12.0,23,7.0,67.0,807,2.0,2.0,,4.0,2.0,3.0,5.0,18.0,16.0,8.0,4.0,1.0,4.0,3.0,7.0,2.0,2.0,,2.0,17.0,1.0,4.0,,19.0,1.0,25.0,5.0,30.0,11.0,7.0,4.0,3.0,2.0,6.0,,2.0,10.0,1.0,2.0,9.0,35,2.0,1.0,19.0,2.0,5.0,11.0,4.0,3.0,3.0,1.0,4.0,3.0,18.0,212,7.0,3.0,0.6666666666666666,0.8,0.5217391304347826,1.0,0.6666666666666666,0.5555555555555556,0.5,0.65,0.5775862068965517,0.5,0.6923076923076923,0.043478260869565216,0.1,,8.00942285041225,0.4,0.08333333333333333,,0.06620209059233449,0.016129032258064516,0.00909090909090909,0.06382978723404255,0.013966480446927373,0.04477611940298507,0.010638297872340425,0.016129032258064516,0.028846153846153848,0.09090909090909091,0.08421052631578947,0.75,0.18518518518518517,0.7,0.7777777777777778,0.5714285714285714,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.5,0.2,0.7592592592592593,0.5417851851851851,0.5303500000000001,0.559935,0.07272727272727272,0.16666666666666666,0.05970149253731343,0.26865671641791045,10.230434782608695,0.2778505897771953,2.0,2.0,4.0,10.0,12.0,31.0,2.0,3.0,7.0,12.0,31.0,2.0,3.0,7.0,36.0,1.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3870967741935484,0.42857142857142855,0.3870967741935484,0.5740740740740741,0.056179775280898875,0.04477611940298507,0.09090909090909091,0.18518518518518517,0.4,0.4,1.0,0.5740740740740741,0.3870967741935484,0.3870967741935484,1.0,1.0,0.5,1.0,0.7,0.42857142857142855,23.183870967741928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,47984.0,800,160,1540,1511,412,450,131,3051,80.0,126.0,33.0,32.0,42.0,119.0,150.0,309,113.0,413.0,1616,24.0,42.0,16.0,64.0,35.0,78.0,33.0,103.0,184.0,116.0,24.0,29.0,65.0,19.0,84.0,11.0,41.0,4.0,20.0,187.0,22.0,37.0,1.0,146.0,15.0,191.0,60.0,251.0,7.0,3.0,23.0,7.0,10.0,20.0,1.0,13.0,43.0,4.0,13.0,31.0,57,6.0,4.0,106.0,6.0,3.0,154.0,72.0,13.0,42.0,34.0,43.0,26.0,103.0,412,8.0,11.0,0.6133333333333333,0.6666666666666666,0.4854368932038835,0.5714285714285714,0.44871794871794873,0.4854368932038835,0.5714285714285714,0.44871794871794873,0.5434210526315789,0.6153846153846154,0.5,0.09385113268608414,0.11904761904761904,0.09243697478991597,25.074272133095665,0.5348837209302325,0.3488372093023256,0.025,0.2547993019197208,0.08584686774941995,0.10679611650485436,0.24649859943977592,0.09262166405023547,0.09027777777777778,0.03870967741935484,0.12195121951219512,0.263681592039801,0.26744186046511625,0.235,0.6046511627906976,0.4077669902912621,0.6349206349206349,0.7207207207207207,0.65,0.3851132686084142,0.35294117647058826,0.3888888888888889,0.7857142857142857,0.41025641025641024,0.4077669902912621,0.4708718446601942,0.5556933333333335,0.460976923076923,0.19618528610354224,0.19618528610354224,0.1549636803874092,0.24939467312348668,7.151456310679614,0.2675324675324675,19.0,17.0,28.0,64.0,,,,,,,,,,,,8.0,30.0,4.0,1.0,14.0,1.0,1.0,,8.0,,,,,,0.2127659574468085,0.2376237623762376,0.15,0.20711974110032363,0.4375,0.45901639344262296,0.6785714285714286,,,,,0.5757575757575758,,0.53125,,,,12.0,4.0,2.0,3.0,0.046875,0.13636363636363635,0.08433734939759036,0.09230769230769231,0.5,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,70848.0,1181,89,2246,2229,571,655,222,4475,98.0,145.0,20.0,34.0,20.0,51.0,154.0,282,168.0,683.0,2385,18.0,32.0,9.0,63.0,35.0,65.0,71.0,204.0,104.0,204.0,8.0,15.0,114.0,43.0,157.0,20.0,58.0,16.0,40.0,357.0,12.0,10.0,2.0,106.0,18.0,174.0,24.0,198.0,64.0,32.0,59.0,11.0,38.0,29.0,5.0,21.0,88.0,5.0,24.0,30.0,90,6.0,8.0,174.0,5.0,19.0,190.0,65.0,29.0,16.0,7.0,16.0,8.0,204.0,571,13.0,26.0,0.33766233766233766,0.3466666666666667,0.5460992907801419,0.5625,0.5384615384615384,0.5244399185336049,0.5192307692307693,0.59375,0.5909090909090909,0.5526315789473685,0.6766666666666666,0.05319148936170213,0.0896551724137931,0.0196078431372549,26.32,0.6704545454545454,0.27692307692307694,0.03773584905660377,0.13038130381303814,0.01447178002894356,0.036036036036036036,0.15279138099902057,0.021484375,0.005128205128205128,0.02142857142857143,0.03482587064676617,0.06593406593406594,0.17167381974248927,0.1563517915309446,0.5,0.2953156822810591,0.6758620689655173,0.7424242424242424,0.37755102040816324,0.10386965376782077,0.39215686274509803,0.4,0.38461538461538464,0.30357142857142855,0.7209775967413442,0.5175978483606556,0.5429272727272727,0.48543577981651376,0.1270718232044199,0.19696969696969696,0.09224011713030747,0.2986822840409956,7.7705673758865235,0.25422974176313445,14.0,24.0,36.0,86.0,14.0,45.0,8.0,4.0,9.0,69.0,209.0,20.0,21.0,47.0,150.0,23.0,50.0,32.0,,17.0,,,2.0,7.0,0.7246376811594203,0.33014354066985646,0.44680851063829785,0.33495145631067963,0.4256619144602851,0.2403846153846154,0.2468354430379747,0.22,0.17515274949083504,0.4186046511627907,0.4235294117647059,0.3333333333333333,0.09164969450101833,0.3111111111111111,0.3181818181818182,0.9285714285714286,0.7,0.15384615384615385,0.7058823529411765,0.08035714285714286,0.4444444444444444,25.210047846889953,2.0,3.0,,,0.011627906976744186,0.013888888888888888,0.03787878787878788,0.008403361344537815,0.15,0.5714285714285714,2.0,55.0,164.0,4.0,12.0,17.0,38.0,6.0,57.0,3.0,161.0,55.0,7.0,8.0,4.0,1.0,0.3,0.03349282296650718,0.022222222222222223,0.036585365853658534,0.3340122199592668,0.3353658536585366,0.34810126582278483,0.6727272727272727,0.25,0.5,0.23076923076923078,0.3333333333333333,1.0,0.3392857142857143,0.4473684210526316,0.3416149068322981,0.018779342723004695,True,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,23060.0,384,8,707,729,181,191,77,1436,22.0,41.0,3.0,11.0,1.0,8.0,32.0,77,25.0,116.0,771,2.0,8.0,,7.0,9.0,17.0,7.0,34.0,32.0,32.0,2.0,9.0,20.0,16.0,36.0,9.0,6.0,2.0,12.0,88.0,3.0,8.0,1.0,34.0,2.0,44.0,12.0,56.0,10.0,1.0,10.0,3.0,5.0,7.0,,5.0,17.0,,4.0,22.0,45,,4.0,37.0,2.0,4.0,34.0,16.0,2.0,7.0,5.0,8.0,4.0,34.0,181,1.0,2.0,0.5,0.5161290322580645,0.4155844155844156,0.25,0.5294117647058824,0.4595959595959596,0.3888888888888889,0.54,0.5132743362831859,0.3888888888888889,0.5862068965517241,0.11688311688311688,0.1951219512195122,0.125,16.25,0.5882352941176471,0.09090909090909091,0.05263157894736842,0.12734082397003746,0.035398230088495575,0.027522935779816515,0.12612612612612611,0.03283582089552239,0.015384615384615385,0.023255813953488372,0.043478260869565216,0.07142857142857142,0.11842105263157894,0.17757009345794392,0.5,0.41414141414141414,0.5365853658536586,0.6666666666666666,0.5,0.08080808080808081,0.125,0.14285714285714285,0.3333333333333333,0.44,0.6363636363636364,0.5360984536082475,0.44800833333333334,0.5582347826086957,0.15315315315315314,0.18181818181818182,0.0603448275862069,0.29310344827586204,8.067532467532466,0.256011315417256,2.0,7.0,9.0,28.0,7.0,14.0,,3.0,4.0,9.0,22.0,1.0,3.0,8.0,27.0,7.0,8.0,9.0,,5.0,1.0,1.0,,2.0,1.0,0.4090909090909091,0.375,0.45,0.2222222222222222,0.12121212121212122,0.13725490196078433,0.06666666666666667,0.2828282828282828,0.32142857142857145,0.32142857142857145,0.5555555555555556,0.1414141414141414,0.5,0.5384615384615384,1.0,0.6666666666666666,,0.6363636363636364,0.16,0.75,25.318181818181824,,,,,,0.06666666666666667,,,,,,2.0,8.0,1.0,1.0,,4.0,1.0,,2.0,6.0,2.0,1.0,,1.0,,1.0,0.045454545454545456,0.07142857142857142,,0.08080808080808081,0.25,0.25,1.0,,,0.1111111111111111,1.0,1.0,0.16,,0.3333333333333333,0.043478260869565216,True,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,29884.0,498,2,956,936,240,262,101,1892,7.0,10.0,2.0,,5.0,15.0,33.0,73,14.0,173.0,1056,1.0,5.0,,11.0,,6.0,9.0,21.0,56.0,10.0,,4.0,10.0,12.0,22.0,7.0,6.0,2.0,2.0,56.0,2.0,3.0,,35.0,4.0,48.0,5.0,53.0,6.0,3.0,8.0,2.0,3.0,5.0,1.0,5.0,13.0,1.0,1.0,7.0,10,,1.0,17.0,2.0,1.0,15.0,3.0,5.0,4.0,3.0,4.0,4.0,21.0,240,,5.0,0.8484848484848485,0.8484848484848485,0.4520547945205479,0.2,,0.5096153846153846,0.6875,0.2222222222222222,0.5306748466257669,0.6875,0.328125,0.0547945205479452,0.2,0.06666666666666667,16.47940074906367,0.6153846153846154,0.14814814814814814,,0.10638297872340426,0.009836065573770493,0.014184397163120567,0.10784313725490197,0.011210762331838564,,0.026785714285714284,,0.07339449541284404,0.12903225806451613,0.11811023622047244,1.0,0.0641025641025641,0.7,0.875,0.8571428571428571,0.09615384615384616,0.3333333333333333,0.35714285714285715,0.25,,0.5961538461538461,0.49705897435897445,0.5244599999999999,0.46781481481481485,0.0189873417721519,0.04,0.06358381502890173,0.12138728323699421,13.812328767123285,0.2510460251046025,1.0,,21.0,48.0,19.0,45.0,1.0,4.0,12.0,31.0,83.0,3.0,4.0,21.0,93.0,5.0,9.0,3.0,1.0,1.0,,,,1.0,1.0,0.37349397590361444,0.19047619047619047,0.37349397590361444,0.532051282051282,0.11392405063291139,0.13333333333333333,0.05263157894736842,0.3076923076923077,0.4375,0.44680851063829785,0.9047619047619048,0.28846153846153844,0.4222222222222222,0.4222222222222222,1.0,0.5,0.125,,0.4444444444444444,0.3333333333333333,24.243373493975902,1.0,,,,0.020833333333333332,,0.0392156862745098,0.012048192771084338,0.6,1.0,1.0,12.0,38.0,2.0,2.0,,9.0,3.0,,,38.0,12.0,,,,,1.0,,,,0.24358974358974358,0.3157894736842105,0.3157894736842105,1.0,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,,0.3157894736842105,,True,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,1479.0,25,-18,45,45,5,7,3,90,,,,,,,,2,,,51,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,3.0,,3.0,,3.0,,,,,,,,,,,,1.0,4,,,,,,,,,,,,,,5,1.0,,,,,,,,,,,,,,,,4.081632653061225,,,,0.16666666666666666,,,0.14285714285714285,,,,,,,0.25,,,,,,,,,,,,0.39085000000000003,,,,,,,17.3,0.1111111111111111,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,32386.0,540,87,1023,996,195,233,95,2019,15.0,25.0,14.0,2.0,13.0,21.0,45.0,73,6.0,204.0,1117,11.0,18.0,2.0,27.0,6.0,10.0,2.0,41.0,58.0,32.0,16.0,2.0,15.0,12.0,27.0,9.0,7.0,1.0,7.0,66.0,7.0,17.0,,49.0,8.0,64.0,24.0,88.0,17.0,8.0,6.0,1.0,6.0,6.0,,,12.0,2.0,1.0,28.0,65,8.0,1.0,11.0,5.0,2.0,6.0,1.0,2.0,5.0,3.0,5.0,3.0,41.0,195,7.0,1.0,0.6444444444444445,0.7837837837837838,0.6164383561643836,0.6111111111111112,0.6,0.6387096774193548,0.5681818181818182,0.75,0.6455696202531646,0.5869565217391305,0.7592592592592593,0.0273972602739726,0.04,0.047619047619047616,14.9822695035461,0.5,0.2857142857142857,,0.1349862258953168,0.05573770491803279,0.044585987261146494,0.1258426966292135,0.05194805194805195,0.044444444444444446,0.046153846153846156,0.030612244897959183,0.16037735849056603,0.10091743119266056,0.14189189189189189,0.6,0.16129032258064516,0.6,0.625,0.5333333333333333,0.13548387096774195,0.6190476190476191,0.65,0.6363636363636364,0.07692307692307693,0.6903225806451613,0.5175674193548386,0.5361833333333333,0.4918557692307691,0.00641025641025641,0.013513513513513514,0.1323529411764706,0.20098039215686275,9.821917808219178,0.1906158357771261,8.0,1.0,17.0,27.0,8.0,19.0,,4.0,7.0,36.0,82.0,4.0,9.0,16.0,108.0,3.0,7.0,9.0,,,,,,2.0,1.0,0.43902439024390244,0.5625,0.43902439024390244,0.5290322580645161,0.08536585365853659,0.08771929824561403,0.08,0.17419354838709677,0.6296296296296297,0.6296296296296297,0.9411764705882353,0.12258064516129032,0.42105263157894735,0.42105263157894735,1.0,0.5714285714285714,,0.5,0.2692307692307692,0.5714285714285714,24.671951219512195,5.0,1.0,,1.0,,0.08235294117647059,0.06779661016949153,0.07042253521126761,0.38461538461538464,0.25,,28.0,63.0,1.0,4.0,5.0,9.0,1.0,,,63.0,28.0,,,,,0.25,,,,0.4064516129032258,0.4444444444444444,0.4444444444444444,1.0,,,0.18181818181818182,0.25,1.0,0.34615384615384615,0.5555555555555556,0.4444444444444444,,True,,,,
201229,1610612759,Anthony Tolliver,Anthony Tolliver,201229,SAS,4033.0,67,1,126,129,28,51,19,255,1.0,3.0,2.0,1.0,,,2.0,9,3.0,13.0,125,1.0,2.0,,5.0,1.0,3.0,1.0,3.0,4.0,,,1.0,6.0,3.0,9.0,,3.0,,3.0,21.0,4.0,1.0,,10.0,,10.0,5.0,15.0,,,1.0,,,1.0,,1.0,2.0,,,5.0,6,1.0,,6.0,,2.0,8.0,3.0,1.0,,,,,3.0,28,1.0,1.0,1.0,1.0,0.2222222222222222,0.5,0.3333333333333333,0.2631578947368421,0.8333333333333334,0.16666666666666666,0.2826086956521739,0.8333333333333334,0.1875,0.1111111111111111,0.3333333333333333,,16.89189189189189,0.5,,,0.2222222222222222,0.023809523809523808,0.17391304347826086,0.18867924528301888,0.07692307692307693,,,0.07142857142857142,0.23529411764705882,0.2,0.2222222222222222,,0.15789473684210525,0.3333333333333333,0.5,1.0,,,,0.6666666666666666,0.16666666666666666,0.6842105263157895,0.5346500000000001,0.6307,0.5091833333333334,0.13636363636363635,0.25,0.38461538461538464,0.23076923076923078,14.38888888888889,0.2222222222222222,1.0,,1.0,6.0,,3.0,,,1.0,2.0,10.0,1.0,,3.0,3.0,3.0,,,,,,,,,0.5,0.2,,0.2,0.5263157894736842,,,,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.15789473684210525,,,,0.5,,,0.16666666666666666,,24.53,,,,,,0.07692307692307693,0.3333333333333333,,,1.0,,2.0,7.0,1.0,1.0,,2.0,1.0,3.0,,7.0,2.0,,,,,1.0,,,,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.5,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.2857142857142857,,True,,,,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,27114.0,452,16,845,854,202,250,93,1699,12.0,23.0,17.0,9.0,9.0,16.0,41.0,91,13.0,95.0,859,13.0,23.0,4.0,30.0,14.0,27.0,6.0,34.0,56.0,26.0,22.0,1.0,14.0,10.0,24.0,7.0,8.0,3.0,3.0,58.0,9.0,35.0,,64.0,4.0,76.0,44.0,120.0,11.0,7.0,7.0,,4.0,5.0,1.0,3.0,12.0,,3.0,31.0,59,4.0,4.0,22.0,4.0,3.0,15.0,5.0,3.0,21.0,18.0,21.0,10.0,34.0,202,6.0,3.0,0.6829268292682927,0.9333333333333333,0.45054945054945056,0.5652173913043478,0.5185185185185185,0.45054945054945056,0.5652173913043478,0.5185185185185185,0.4846938775510204,0.6,0.5483870967741935,0.01098901098901099,0.043478260869565216,,11.458333333333334,0.5833333333333334,0.17391304347826086,,0.2006269592476489,0.11824324324324324,0.07142857142857142,0.1791044776119403,0.10426540284360189,0.16176470588235295,0.08571428571428572,0.06172839506172839,0.22321428571428573,0.1978021978021978,0.1810344827586207,0.47619047619047616,0.25274725274725274,0.5217391304347826,0.5454545454545454,0.25,0.17582417582417584,0.5625,0.5625,0.7391304347826086,0.3333333333333333,0.25274725274725274,0.44205604395604403,0.531735,0.4357703703703703,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.35789473684210527,11.921978021978026,0.23905325443786982,10.0,5.0,20.0,52.0,,,,,,,,,,,,3.0,8.0,4.0,,1.0,,,,3.0,,,,,,0.0963855421686747,0.11267605633802817,,0.5714285714285714,0.38461538461538464,0.38461538461538464,1.0,,,,,0.5882352941176471,,0.5555555555555556,,,,3.0,,,1.0,,0.13636363636363635,0.08888888888888889,0.061224489795918366,0.5555555555555556,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
