EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,Corner3Assists,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,on,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,HeaveMakes
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,2158.0,36,-42.0,79,76,49,53.0,8.0,155,2.0,7.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,5.0,6.0,17,3.0,15.0,92,2.0,3.0,4.0,4.0,10.0,3.0,11.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,5.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,6.0,9.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,11.0,49,3.0,2.0,0.8333333333333334,1.0,0.35294117647058826,0.6666666666666666,0.4,0.35294117647058826,0.6666666666666666,0.4,0.375,0.6666666666666666,0.4230769230769231,0.058823529411764705,0.14285714285714285,27.586206896551726,0.25,0.5,0.04,0.0967741935483871,0.16666666666666666,0.06451612903225806,0.08108108108108109,0.125,0.1111111111111111,0.07142857142857142,0.16666666666666666,0.2,0.2,0.3333333333333333,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.5,0.29411764705882354,0.2,0.2,1.0,0.29411764705882354,0.6,0.6,1.0,0.6666666666666666,0.5,0.5,0.4,0.4117647058823529,0.4871117647058823,0.529,0.51172,0.1111111111111111,0.1111111111111111,0.26666666666666666,0.7333333333333333,8.582352941176469,0.620253164556962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,25222.0,420,-44.0,849,857,255,271.0,122.0,1706,38.0,59.0,4.0,6.0,10.0,13.0,7.0,21.0,4.0,17.0,49.0,97,35.0,166.0,915,9.0,18.0,25.0,14.0,26.0,12.0,49.0,72.0,26.0,10.0,13.0,17.0,18.0,9.0,1.0,37.0,14.0,13.0,32.0,5.0,50.0,26.0,76.0,1.0,9.0,2.0,14.0,4.0,4.0,23.0,2.0,7.0,19.0,42.0,7.0,35.0,2.0,49.0,7.0,24.0,4.0,4.0,4.0,4.0,3.0,1.0,,49.0,255,4.0,4.0,0.7346938775510204,0.8181818181818182,0.5051546391752577,0.5,0.5384615384615384,0.43666666666666665,0.42,0.47435897435897434,0.4853801169590643,0.46296296296296297,0.532608695652174,0.13402061855670103,0.15254237288135594,19.65552178318136,0.391304347826087,0.13513513513513514,0.10457516339869281,0.05511811023622047,0.13402061855670103,0.11166253101736973,0.057441253263707574,0.049019607843137254,0.018518518518518517,0.08163265306122448,0.08450704225352113,0.11290322580645161,0.013157894736842105,0.75,0.3933333333333333,0.6440677966101694,0.76,0.7631578947368421,0.14,0.3333333333333333,0.3888888888888889,0.42857142857142855,0.11333333333333333,0.23529411764705882,0.25,1.0,0.24,0.6666666666666666,0.3333333333333333,0.7692307692307693,0.7466666666666667,0.5492355704697987,0.4769342105263158,0.5125328947368422,0.1437125748502994,0.21052631578947367,0.15060240963855423,0.29518072289156627,5.2082474226804125,0.3003533568904594,5.0,28.0,1.0,3.0,1.0,7.0,6.0,25.0,4.0,2.0,6.0,11.0,53.0,1.0,7.0,4.0,3.0,13.0,33.0,25.0,6.0,1.0,1.0,7.0,8.0,4.0,13.0,8.0,5.0,5.0,2.0,4.0,1.0,1.0,0.20754716981132076,0.14285714285714285,0.23076923076923078,0.20754716981132076,0.35333333333333333,0.14285714285714285,0.058823529411764705,0.2,0.06201550387596899,0.06060606060606061,0.06666666666666667,0.14655172413793102,0.07563025210084033,0.17142857142857143,0.18666666666666668,0.17857142857142858,0.17857142857142858,1.0,0.16666666666666666,0.24,0.24,1.0,0.12,0.3333333333333333,1.0,0.16,0.1794871794871795,0.14285714285714285,0.15384615384615385,0.3333333333333333,0.24,24.711320754716983,,,,,,,,,,,,,,,,,,,,,True,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,25315.0,422,25.0,844,845,208,207.0,121.0,1689,14.0,27.0,,2.0,4.0,7.0,5.0,9.0,14.0,37.0,33.0,73,12.0,99.0,860,2.0,6.0,7.0,6.0,17.0,5.0,17.0,34.0,32.0,,7.0,82.0,106.0,60.0,7.0,236.0,7.0,6.0,30.0,1.0,37.0,8.0,45.0,1.0,31.0,11.0,15.0,1.0,7.0,46.0,3.0,6.0,20.0,35.0,,15.0,,16.0,3.0,6.0,3.0,4.0,1.0,5.0,5.0,,,17.0,208,5.0,2.0,0.5151515151515151,0.5151515151515151,0.4520547945205479,0.3333333333333333,0.35294117647058826,0.45789473684210524,0.3181818181818182,0.3,0.4900990099009901,0.3181818181818182,0.38636363636363635,0.0958904109589041,0.25925925925925924,14.848484848484848,0.6739130434782609,0.030303030303030304,0.1048951048951049,0.026119402985074626,0.061224489795918366,0.09375,0.021164021164021163,0.02631578947368421,0.04081632653061224,0.01904761904761905,0.08333333333333333,0.07246376811594203,0.021739130434782608,1.0,0.28421052631578947,0.5185185185185185,0.7,0.5,0.09473684210526316,0.5555555555555556,0.5555555555555556,0.2,0.3894736842105263,0.3783783783783784,0.3783783783783784,0.6428571428571429,0.18181818181818182,,0.35,0.5714285714285714,0.5157894736842106,0.5056036842105263,0.50705,0.51618,0.061224489795918366,0.07894736842105263,0.0707070707070707,0.1717171717171717,11.153424657534247,0.24644549763033174,,2.0,,,,2.0,7.0,20.0,5.0,,1.0,7.0,22.0,1.0,5.0,,,3.0,21.0,20.0,7.0,24.0,17.0,15.0,1.0,,25.0,12.0,13.0,24.0,2.0,1.0,1.0,1.0,0.3181818181818182,0.2,,0.3181818181818182,0.23157894736842105,,,,0.00909090909090909,0.011904761904761904,,0.08,0.14035087719298245,0.034482758620689655,0.021052631578947368,,,,0.21052631578947367,0.35,0.35,1.0,,,,0.45454545454545453,0.1,,0.05,,0.35,25.15909090909091,1.0,7.0,1.0,1.0,1.0,2.0,0.2,1.0,,,,,,,,,,,,,True,,,,,
200764,1610612743,Renaldo Balkman,Renaldo Balkman,200764,DEN,46779.0,780,53.0,1537,1555,468,454.0,215.0,3092,91.0,147.0,25.0,46.0,26.0,44.0,5.0,9.0,12.0,34.0,108.0,190,42.0,264.0,1623,28.0,49.0,67.0,31.0,56.0,15.0,77.0,142.0,74.0,50.0,19.0,20.0,34.0,13.0,1.0,82.0,64.0,25.0,75.0,17.0,117.0,86.0,203.0,13.0,17.0,2.0,18.0,6.0,6.0,35.0,9.0,11.0,63.0,98.0,4.0,52.0,6.0,65.0,9.0,32.0,5.0,22.0,9.0,23.0,14.0,3.0,2.0,77.0,468,5.0,3.0,0.6574074074074074,0.8554216867469879,0.5684210526315789,0.5714285714285714,0.5535714285714286,0.5634517766497462,0.5714285714285714,0.5166666666666667,0.5866666666666667,0.5877192982456141,0.5579710144927537,0.1,0.1292517006802721,14.500836586726157,0.4857142857142857,0.288135593220339,0.14258555133079848,0.125,0.13812154696132597,0.14144271570014144,0.12265512265512266,0.13615023474178403,0.09278350515463918,0.12871287128712872,0.15748031496062992,0.13114754098360656,0.2,0.6086956521739131,0.7461928934010152,0.6190476190476191,0.7109375,0.6263736263736264,0.04568527918781726,0.5555555555555556,0.5555555555555556,0.8,0.17258883248730963,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.9387755102040817,0.5434782608695652,0.7333333333333333,0.5909090909090909,0.7817258883248731,0.5679022959183673,0.5439692307692309,0.5592008474576272,0.14545454545454545,0.15023474178403756,0.2537878787878788,0.2916666666666667,3.584210526315789,0.30448926480156147,,1.0,,,,1.0,2.0,6.0,,,3.0,2.0,7.0,,,11.0,,4.0,6.0,5.0,2.0,14.0,14.0,6.0,21.0,1.0,47.0,34.0,13.0,11.0,1.0,4.0,6.0,1.0,0.2857142857142857,,,0.3333333333333333,0.03553299492385787,,,0.022222222222222223,0.11602209944751381,0.13194444444444445,0.05405405405405406,0.1793478260869565,0.10232558139534884,0.15254237288135594,0.005076142131979695,,,,0.030456852791878174,0.3333333333333333,0.3333333333333333,1.0,,,,,0.016666666666666666,,0.05,,0.4,30.485714285714284,,,1.0,1.0,4.0,9.0,,,1.0,1.0,0.04,,,,,,,,,,True,,,,,
201603,1610612743,Sonny Weems,Sonny Weems,201603,DEN,1777.0,30,-26.0,66,63,41,48.0,8.0,129,,1.0,,,,1.0,,5.0,5.0,10.0,5.0,16,1.0,11.0,66,,,,4.0,10.0,1.0,9.0,4.0,6.0,,2.0,,1.0,,,3.0,,1.0,,,1.0,,1.0,,4.0,,,,1.0,4.0,,2.0,2.0,6.0,,1.0,,2.0,,,1.0,,,,,,,9.0,41,2.0,1.0,0.4,0.4,0.3125,,0.4,0.2777777777777778,,0.3333333333333333,0.2894736842105263,,0.34615384615384615,0.125,,31.08108108108108,1.0,,,,0.125,0.03333333333333333,,,,,,0.16666666666666666,,,0.05555555555555555,,,,0.2777777777777778,,,,0.5555555555555556,0.5,0.5,0.4,,,0.08333333333333333,,0.16666666666666666,0.41846944444444445,,0.4378625,,,,0.8181818181818182,13.8625,0.6212121212121212,,,,,,,,2.0,,,2.0,,2.0,,,,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,,,,0.1111111111111111,0.4,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,0.16666666666666666,,,25.1,,,,,,,,,,,,,,,,,,,,,True,,,,,
2078,1610612743,Jason Hart,Jason Hart,2078,DEN,1163.0,19,-16.0,40,41,20,21.0,2.0,81,,1.0,,,,1.0,1.0,1.0,,2.0,1.0,4,,2.0,48,,,,,3.0,,,2.0,,,1.0,3.0,4.0,2.0,,9.0,,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,3.0,,,2.0,3.0,,,,,,,,,,,,,,,20,,,1.0,1.0,0.25,,,0.2,,,0.2,,,0.25,1.0,19.047619047619047,0.6666666666666666,,,,0.5,0.0625,,,,,,0.5,,,0.2,,,,0.2,1.0,1.0,1.0,0.4,,,,,,0.25,,0.4,0.45691999999999994,,0.47429999999999994,,,,,10.5,0.5,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,0.25,,,25.5,,,,,,,,,,,,,,,,,,,,,True,,,,,
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,11792.0,197,30.0,391,393,104,126.0,50.0,784,12.0,22.0,3.0,6.0,1.0,2.0,4.0,9.0,4.0,15.0,20.0,46,24.0,67.0,412,6.0,11.0,13.0,5.0,11.0,6.0,16.0,26.0,14.0,4.0,6.0,7.0,13.0,4.0,,32.0,12.0,6.0,9.0,1.0,16.0,13.0,29.0,1.0,6.0,,8.0,,5.0,14.0,1.0,2.0,10.0,29.0,1.0,24.0,,34.0,4.0,17.0,2.0,4.0,2.0,4.0,1.0,,,16.0,104,6.0,2.0,0.65,0.7222222222222222,0.43478260869565216,0.5454545454545454,0.45454545454545453,0.4574468085106383,0.5454545454545454,0.45454545454545453,0.5403225806451613,0.5909090909090909,0.5,0.13043478260869565,0.22727272727272727,16.851441241685144,0.42857142857142855,0.07692307692307693,0.060810810810810814,0.08571428571428572,0.1276595744680851,0.07692307692307693,0.07926829268292683,0.12244897959183673,0.038461538461538464,0.07692307692307693,0.02702702702702703,0.12121212121212122,0.05,0.25,0.46808510638297873,0.5454545454545454,0.7058823529411765,0.6666666666666666,0.19148936170212766,0.4444444444444444,0.4444444444444444,0.5,0.3191489361702128,0.26666666666666666,0.2857142857142857,0.75,0.5454545454545454,0.5,0.18181818181818182,0.5,0.48936170212765956,0.49475319148936175,0.5001181818181819,0.4514454545454545,0.2833333333333333,0.288135593220339,0.19402985074626866,0.23880597014925373,7.636956521739131,0.2659846547314578,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,3.0,,,6.0,5.0,3.0,1.0,,4.0,4.0,,1.0,5.0,2.0,2.0,1.0,1.0,,,1.0,0.02127659574468085,,0.06666666666666667,,0.041666666666666664,0.05,,0.0784313725490196,0.06666666666666667,0.14285714285714285,0.02127659574468085,1.0,1.0,1.0,,,,,,,,,,,,,,23.1,,1.0,,,,2.0,,,,,0.3333333333333333,,,,,,,,,,True,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,28787.0,480,-7.0,938,946,264,226.0,141.0,1884,34.0,55.0,5.0,7.0,9.0,13.0,8.0,18.0,26.0,52.0,68.0,125,47.0,306.0,1009,5.0,10.0,28.0,18.0,29.0,20.0,86.0,50.0,86.0,,14.0,35.0,41.0,24.0,2.0,88.0,6.0,15.0,26.0,1.0,42.0,9.0,51.0,1.0,26.0,3.0,12.0,1.0,13.0,38.0,2.0,9.0,24.0,44.0,1.0,51.0,3.0,60.0,4.0,18.0,10.0,1.0,1.0,1.0,,,,86.0,264,6.0,10.0,0.36764705882352944,0.36764705882352944,0.544,0.5,0.6206896551724138,0.5307377049180327,0.5681818181818182,0.4714285714285714,0.562962962962963,0.5833333333333334,0.524390243902439,0.112,0.14545454545454545,27.848101265822784,0.6842105263157895,0.03571428571428571,0.08306709265175719,0.019867549668874173,0.13513513513513514,0.09669811320754718,0.02054794520547945,0.0364963503649635,,0.009174311926605505,0.10666666666666667,0.1111111111111111,0.00909090909090909,,0.22540983606557377,0.6181818181818182,0.723404255319149,0.4117647058823529,0.07377049180327869,0.4444444444444444,0.5714285714285714,0.125,0.21311475409836064,0.5,0.52,0.38461538461538464,0.3181818181818182,0.7142857142857143,0.18571428571428572,0.6923076923076923,0.7131147540983607,0.5090434599156117,0.5084333333333334,0.4823285714285715,0.07692307692307693,0.12949640287769784,0.0915032679738562,0.28104575163398693,9.457600000000001,0.2814498933901919,6.0,13.0,1.0,2.0,,1.0,35.0,106.0,10.0,10.0,40.0,41.0,119.0,5.0,12.0,3.0,10.0,41.0,93.0,99.0,35.0,6.0,5.0,9.0,3.0,,20.0,13.0,7.0,13.0,1.0,5.0,6.0,0.7560975609756098,0.3445378151260504,0.4166666666666667,0.24390243902439024,0.36607142857142855,0.48770491803278687,0.2222222222222222,0.038461538461538464,,0.022058823529411766,0.018691588785046728,0.034482758620689655,0.04424778761061947,0.104,0.1794871794871795,0.05327868852459016,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.4344262295081967,0.330188679245283,0.330188679245283,0.7428571428571429,0.09090909090909091,0.5,1.0,0.45454545454545453,0.014285714285714285,,0.5714285714285714,0.25,0.35353535353535354,26.824369747899162,4.0,1.0,,,,,0.4,0.25,7.0,1.0,0.4,30.0,2.0,2.0,1.0,0.01652892561983471,,,,,True,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,21779.0,363,105.0,709,722,250,203.0,98.0,1431,39.0,72.0,13.0,16.0,14.0,22.0,18.0,37.0,26.0,75.0,83.0,184,76.0,269.0,728,18.0,29.0,44.0,26.0,54.0,45.0,121.0,58.0,108.0,14.0,16.0,24.0,27.0,19.0,2.0,57.0,10.0,15.0,34.0,1.0,50.0,15.0,65.0,3.0,12.0,1.0,18.0,2.0,5.0,30.0,1.0,14.0,16.0,33.0,1.0,66.0,4.0,85.0,5.0,35.0,9.0,7.0,5.0,7.0,3.0,1.0,1.0,121.0,250,7.0,9.0,0.3493975903614458,0.3815789473684211,0.45108695652173914,0.6206896551724138,0.48148148148148145,0.46172248803827753,0.609375,0.5507246376811594,0.5403225806451613,0.6285714285714286,0.6521739130434783,0.08695652173913043,0.16666666666666666,33.493975903614455,0.4,0.034482758620689655,0.14345991561181434,0.04,0.16129032258064516,0.1484848484848485,0.04472843450479233,0.045454545454545456,0.06666666666666667,0.021052631578947368,0.10344827586206896,0.18181818181818182,0.03,0.42857142857142855,0.3444976076555024,0.5416666666666666,0.65,0.48717948717948717,0.17703349282296652,0.4864864864864865,0.5294117647058824,0.16666666666666666,0.3588516746411483,0.3466666666666667,0.35135135135135137,0.2692307692307692,0.5,0.8125,0.3188405797101449,0.6363636363636364,0.46411483253588515,0.48460697115384616,0.47872037037037035,0.49179852941176483,0.14644351464435146,0.16355140186915887,0.16356877323420074,0.44981412639405205,9.272282608695651,0.3526093088857546,1.0,4.0,,1.0,1.0,2.0,8.0,21.0,2.0,7.0,13.0,9.0,25.0,1.0,3.0,5.0,8.0,15.0,27.0,20.0,8.0,3.0,1.0,3.0,4.0,1.0,18.0,11.0,7.0,7.0,5.0,7.0,2.0,1.0,0.36,0.3333333333333333,0.5333333333333333,0.375,0.11961722488038277,0.08108108108108109,0.013333333333333334,0.04,0.06349206349206349,0.03773584905660377,0.2,0.08974358974358974,0.2079207920792079,0.1111111111111111,0.019138755980861243,0.25,0.25,1.0,0.10047846889952153,0.38095238095238093,0.38095238095238093,1.0,0.03125,,,0.0625,0.028985507246376812,0.5,0.18840579710144928,0.5384615384615384,0.4,26.443999999999996,1.0,2.0,,,,2.0,0.5,1.0,1.0,,0.15384615384615385,,2.0,,1.0,,,,,,True,,,,,
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,2311.0,39,,87,87,24,51.0,11.0,174,,,,,,,,,2.0,5.0,2.0,5,,13.0,81,,1.0,,,,,,4.0,,,,9.0,12.0,4.0,1.0,27.0,,1.0,2.0,,3.0,,3.0,,4.0,,,,,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,24,1.0,,1.0,1.0,0.4,,,0.5416666666666666,,,0.5416666666666666,,,,,16.0,1.0,,0.05263157894736842,,0.14285714285714285,0.06666666666666667,,,,,,0.5,,,,,,,,,,,0.4166666666666667,0.4,0.4,1.0,,,,,0.5833333333333334,0.47297916666666673,0.4,0.58005,,,,,19.060000000000002,0.27586206896551724,2.0,2.0,,,,,1.0,5.0,,,1.0,3.0,7.0,,,,,1.0,6.0,5.0,1.0,3.0,2.0,4.0,,,,,,4.0,,,,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,0.5833333333333334,,,,,,,0.08333333333333333,0.05555555555555555,,0.16666666666666666,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,,,,,,,,1.0,,0.2,25.3,,1.0,,,,,,,,,,3.0,,,,,,,,,True,,,,,
