EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveMakes,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,38512.0,642,118.0,1211,1194,257,332,162,2405,66.0,101.0,17.0,26.0,10.0,23.0,36.0,66.0,4.0,9.0,106.0,176,32.0,244,1144,24.0,35.0,5.0,53.0,13.0,28.0,9.0,35.0,130.0,82.0,28.0,12.0,35.0,8.0,43.0,6.0,2.0,18.0,5.0,12.0,94.0,7.0,54.0,1.0,27.0,103.0,14.0,144.0,62.0,206.0,6.0,13.0,8.0,5.0,26.0,3.0,10.0,25.0,2.0,16.0,3.0,51.0,5.0,10.0,36,75,7.0,13.0,89.0,10.0,20.0,59.0,7.0,27.0,6.0,15.0,11.0,1.0,3.0,15.0,8.0,1.0,2.0,3.0,35.0,257,4.0,5.0,0.6132075471698113,0.7065217391304348,0.6022727272727273,0.6857142857142857,0.4642857142857143,0.6022727272727273,0.6857142857142857,0.4642857142857143,0.6039603960396039,0.6794871794871795,0.47297297297297297,0.06818181818181818,0.0891089108910891,0.045454545454545456,18.007117437722417,0.5098039215686274,0.4,0.030303030303030304,0.24121779859484777,0.11739130434782609,0.20610687022900764,0.06862745098039216,0.23297491039426524,0.10854092526690391,0.10810810810810811,0.13274336283185842,0.11557788944723618,0.05970149253731343,0.08571428571428572,0.20588235294117646,0.3076923076923077,0.22994652406417113,0.19318181818181818,0.23255813953488372,0.10344827586206896,0.5333333333333333,0.5738636363636364,0.6534653465346535,0.717391304347826,0.7121212121212122,0.375,0.5454545454545454,0.5714285714285714,0.3888888888888889,0.05113636363636364,0.4444444444444444,0.4444444444444444,1.0,0.7428571428571429,0.6538461538461539,0.17647058823529413,0.8214285714285714,0.43478260869565216,0.5738636363636364,0.5011170454545454,0.5331333333333335,0.52785,0.1377551020408163,0.1377551020408163,0.21721311475409835,0.14344262295081966,3.818750000000001,0.21222130470685385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,45885.0,765,-21.0,1491,1489,433,479,193,2980,64.0,115.0,24.0,40.0,20.0,33.0,48.0,106.0,28.0,77.0,140.0,298,72.0,448,1599,33.0,60.0,10.0,88.0,35.0,66.0,35.0,138.0,156.0,124.0,36.0,15.0,35.0,8.0,43.0,3.0,5.0,22.0,4.0,9.0,94.0,2.0,43.0,4.0,29.0,73.0,29.0,131.0,49.0,180.0,14.0,24.0,13.0,11.0,28.0,1.0,14.0,26.0,1.0,14.0,9.0,54.0,5.0,12.0,37,90,10.0,12.0,72.0,5.0,10.0,87.0,7.0,39.0,6.0,23.0,15.0,1.0,7.0,23.0,15.0,,1.0,,138.0,433,15.0,6.0,0.5571428571428572,0.639344262295082,0.4697986577181208,0.55,0.5303030303030303,0.47117794486215536,0.527027027027027,0.4951923076923077,0.5080091533180778,0.55,0.552,0.050335570469798654,0.09565217391304348,0.03773584905660377,28.529924462521787,0.5185185185185185,0.5,0.09090909090909091,0.15498938428874734,0.08007448789571694,0.1858974358974359,0.0125,0.16267942583732056,0.06456241032998565,0.1076923076923077,0.08695652173913043,0.049019607843137254,0.00847457627118644,0.023809523809523808,0.16666666666666666,0.15079365079365079,0.14871794871794872,0.1792452830188679,0.2,0.06698564593301436,0.6521739130434783,0.2882205513784461,0.5565217391304348,0.6153846153846154,0.53125,0.2656641604010025,0.4528301886792453,0.47058823529411764,0.5208333333333334,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.6785714285714286,0.5405405405405406,0.6,0.16666666666666666,0.3173076923076923,0.6060606060606061,0.5413533834586466,0.49063674242424227,0.5326078571428572,0.5026544554455445,0.09048723897911833,0.11818181818181818,0.19642857142857142,0.3080357142857143,7.844630872483221,0.2904091213950369,4.0,14.0,2.0,3.0,28.0,87.0,4.0,12.0,11.0,35.0,32.0,101.0,4.0,14.0,11.0,38.0,96.0,1.0,86.0,28.0,1.0,4.0,2.0,1.0,0.31683168316831684,0.2857142857142857,0.2894736842105263,0.32,0.2531328320802005,0.03508771929824561,0.2857142857142857,0.2857142857142857,1.0,0.21804511278195488,0.3218390804597701,0.3218390804597701,1.0,0.02702702702702703,0.16216216216216217,0.3333333333333333,1.0,0.028846153846153848,0.33653846153846156,0.3142857142857143,0.32558139534883723,26.392079207920794,,,,,,,,,,,,,,,,,,,,True
1731,1610612749,Tyronn Lue,Tyronn Lue,1731,MIL,9975.0,166,,324,326,120,170,41,650,2.0,4.0,,,1.0,1.0,2.0,10.0,9.0,17.0,13.0,31,4.0,51,327,3.0,3.0,,6.0,5.0,9.0,3.0,16.0,8.0,18.0,2.0,1.0,13.0,6.0,19.0,3.0,3.0,4.0,1.0,8.0,44.0,,2.0,,2.0,7.0,,9.0,2.0,11.0,1.0,2.0,1.0,1.0,6.0,4.0,1.0,4.0,,5.0,,10.0,1.0,5.0,7,20,,,11.0,1.0,2.0,7.0,,1.0,2.0,,,,,,,,,1.0,16.0,120,6.0,2.0,0.3076923076923077,0.3333333333333333,0.41935483870967744,1.0,0.5555555555555556,0.4895833333333333,0.6,0.4642857142857143,0.5,0.6,0.5,0.03225806451612903,,,16.266666666666666,0.6,,,0.07777777777777778,0.015625,0.05555555555555555,,0.07142857142857142,0.012738853503184714,0.034482758620689655,,0.01639344262295082,,,0.05263157894736842,0.03333333333333333,0.12195121951219512,0.09090909090909091,,0.04,,0.08333333333333333,0.5,0.5,,0.20833333333333334,0.2,0.2,,0.3541666666666667,0.5294117647058824,0.5625,0.4444444444444444,,,,0.07142857142857142,1.0,0.4375,0.4454393617021276,0.421525,0.4370653846153846,0.02040816326530612,0.03125,0.11764705882352941,0.3137254901960784,12.896774193548385,0.37037037037037035,2.0,4.0,,1.0,5.0,13.0,,2.0,1.0,4.0,7.0,17.0,,2.0,1.0,5.0,15.0,,13.0,5.0,,1.0,,0.7142857142857143,0.4117647058823529,,0.2,0.4117647058823529,0.3541666666666667,0.08333333333333333,0.5,0.5,1.0,0.2708333333333333,0.38461538461538464,0.4166666666666667,0.6,,0.4,,,0.07142857142857142,0.2857142857142857,0.25,0.38461538461538464,26.058823529411768,6.0,1.0,0.058823529411764705,0.058823529411764705,0.07692307692307693,,,,,,,,,,,,,,,True
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,69033.0,1151,-26.0,2240,2248,745,824,300,4488,97.0,191.0,14.0,24.0,36.0,70.0,60.0,132.0,36.0,95.0,193.0,418,152.0,547,2384,22.0,38.0,10.0,54.0,63.0,128.0,78.0,210.0,128.0,258.0,12.0,33.0,204.0,48.0,252.0,32.0,16.0,93.0,26.0,85.0,552.0,9.0,25.0,,31.0,77.0,2.0,110.0,34.0,144.0,10.0,48.0,24.0,24.0,56.0,16.0,35.0,26.0,4.0,21.0,2.0,82.0,7.0,23.0,24,78,,1.0,147.0,1.0,8.0,191.0,14.0,74.0,29.0,3.0,1.0,1.0,1.0,5.0,1.0,,,,210.0,745,24.0,29.0,0.3316062176165803,0.3422459893048128,0.46172248803827753,0.5789473684210527,0.4921875,0.4540229885057471,0.5789473684210527,0.46808510638297873,0.5219465648854962,0.627906976744186,0.5614973262032086,0.07894736842105263,0.1518324607329843,0.030303030303030304,23.352601156069365,0.6829268292682927,0.02564102564102564,,0.10754189944134078,0.029002320185614848,0.1225296442687747,0.047619047619047616,0.11145510835913312,0.03235014272121789,0.02711864406779661,0.03317535545023697,0.028089887640449437,0.06015037593984962,0.017857142857142856,0.05394190871369295,0.10989010989010989,0.15017064846416384,0.1111111111111111,0.14634146341463414,0.05181347150259067,0.2,0.43908045977011495,0.5078534031413613,0.5987654320987654,0.3402061855670103,0.30344827586206896,0.45454545454545453,0.46875,0.23333333333333334,0.21839080459770116,0.37894736842105264,0.37894736842105264,0.4722222222222222,0.631578947368421,0.5833333333333334,0.14285714285714285,0.49645390070921985,0.5142857142857142,0.4781609195402299,0.49667773892773903,0.5000827586206896,0.4984926470588236,0.1494949494949495,0.15481171548117154,0.09872029250457039,0.38391224862888484,7.085645933014353,0.3325892857142857,,,,,3.0,17.0,,,2.0,13.0,3.0,17.0,,,2.0,13.0,6.0,1.0,16.0,3.0,,,1.0,0.6666666666666666,0.17647058823529413,,0.15384615384615385,0.1875,0.03908045977011494,,,,,0.03908045977011494,0.17647058823529413,0.17647058823529413,0.6666666666666666,,,,,,0.09219858156028368,0.15384615384615385,0.1875,31.058823529411764,3.0,,,,,2.0,2.0,,,,,,,,,,,,,True
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,126809.0,2113,-34.0,4064,4072,1163,1401,547,8136,147.0,247.0,46.0,81.0,40.0,69.0,12.0,51.0,68.0,189.0,227.0,487,140.0,594,4280,51.0,105.0,38.0,140.0,61.0,136.0,58.0,180.0,330.0,124.0,68.0,46.0,69.0,18.0,87.0,9.0,9.0,45.0,6.0,18.0,192.0,41.0,146.0,2.0,69.0,210.0,19.0,298.0,189.0,487.0,10.0,87.0,54.0,33.0,47.0,9.0,38.0,53.0,6.0,9.0,9.0,100.0,14.0,23.0,96,204,14.0,14.0,161.0,18.0,22.0,192.0,19.0,85.0,21.0,41.0,25.0,3.0,13.0,45.0,27.0,,5.0,10.0,180.0,1163,24.0,18.0,0.7268722466960352,0.8549222797927462,0.46611909650924027,0.4857142857142857,0.4485294117647059,0.4623217922606925,0.4857142857142857,0.44525547445255476,0.513840830449827,0.546875,0.5202312138728323,0.0944558521560575,0.16194331983805668,0.11764705882352941,14.361476453118371,0.47,0.15079365079365079,0.017857142857142856,0.15945330296127563,0.09370988446726572,0.15862068965517243,0.10123456790123457,0.15924657534246575,0.09526235354049924,0.12103174603174603,0.08970976253298153,0.07555555555555556,0.10752688172043011,0.0873015873015873,0.16864608076009502,0.1615598885793872,0.15083798882681565,0.17132867132867133,0.1342281879194631,0.046948356807511735,0.6,0.5030549898167006,0.5951417004048583,0.7101449275362319,0.6054421768707483,0.10386965376782077,0.23529411764705882,0.26666666666666666,0.75,0.384928716904277,0.35978835978835977,0.35978835978835977,0.9852941176470589,0.7714285714285715,0.5679012345679012,0.15217391304347827,0.5036496350364964,0.5797101449275363,0.5112016293279023,0.5042803061224488,0.5283333333333331,0.4913054744525549,0.1526032315978456,0.15370705244122965,0.2356902356902357,0.30303030303030304,7.985010266940451,0.2861712598425197,,2.0,,1.0,,2.0,,,,,,4.0,,,,1.0,,1.0,1.0,,3.0,,3.0,,,,,,0.008146639511201629,0.004073319755600814,,,,0.004073319755600814,,,,,,,,0.0072992700729927005,,,,29.424999999999997,,,,,,4.0,2.0,2.0,,,,,,,,,,,,True
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,36130.0,602,54.0,1154,1143,270,404,141,2297,46.0,75.0,2.0,5.0,9.0,14.0,14.0,39.0,28.0,75.0,88.0,189,71.0,337,1189,5.0,12.0,5.0,27.0,23.0,45.0,32.0,102.0,80.0,96.0,4.0,12.0,33.0,6.0,39.0,5.0,1.0,15.0,7.0,11.0,84.0,3.0,10.0,,16.0,21.0,2.0,39.0,13.0,52.0,4.0,16.0,12.0,4.0,15.0,5.0,11.0,20.0,3.0,4.0,6.0,35.0,3.0,9.0,4,17,1.0,4.0,64.0,,4.0,77.0,4.0,25.0,12.0,,,,,,,,,1.0,102.0,270,3.0,12.0,0.45454545454545453,0.46511627906976744,0.4656084656084656,0.4166666666666667,0.5111111111111111,0.48188405797101447,0.4782608695652174,0.5147058823529411,0.5339805825242718,0.5192307692307693,0.608433734939759,0.06349206349206349,0.09333333333333334,0.10256410256410256,25.981873111782477,0.42857142857142855,0.06060606060606061,,0.054404145077720206,0.023696682464454975,0.14953271028037382,0.025423728813559324,0.07505070993914807,0.024074074074074074,0.03225806451612903,0.01694915254237288,0.022222222222222223,0.02702702702702703,0.022727272727272728,0.07142857142857142,0.04081632653061224,0.0472972972972973,0.16666666666666666,0.11428571428571428,0.027586206896551724,,0.2717391304347826,0.6133333333333333,0.6764705882352942,0.43478260869565216,0.14130434782608695,0.358974358974359,0.4,0.42857142857142855,0.2717391304347826,0.37333333333333335,0.3783783783783784,0.5,0.21739130434782608,0.4,,0.20588235294117646,0.6428571428571429,0.5869565217391305,0.5032188405797103,0.4928947368421053,0.48397058823529426,0.08417508417508418,0.11904761904761904,0.08011869436201781,0.3026706231454006,9.117460317460317,0.2339688041594454,6.0,24.0,1.0,7.0,24.0,63.0,4.0,10.0,6.0,16.0,30.0,87.0,4.0,11.0,8.0,23.0,87.0,,63.0,24.0,,7.0,,0.9666666666666667,0.3448275862068966,0.36363636363636365,0.34782608695652173,0.3448275862068966,0.31521739130434784,0.08695652173913043,0.25,0.25,1.0,0.22826086956521738,0.38095238095238093,0.38095238095238093,0.9583333333333334,0.043478260869565216,0.43478260869565216,0.4,1.0,0.10294117647058823,0.23529411764705882,0.375,0.38095238095238093,25.117241379310343,3.0,,,0.013333333333333334,,,,,2.0,0.2857142857142857,,,,,,,,,,True
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,47092.0,785,-59.0,1507,1526,442,577,225,3033,19.0,42.0,4.0,7.0,5.0,8.0,3.0,6.0,43.0,94.0,65.0,142,28.0,251,1616,7.0,20.0,3.0,32.0,10.0,27.0,11.0,70.0,70.0,60.0,2.0,8.0,49.0,17.0,66.0,9.0,8.0,20.0,10.0,19.0,149.0,7.0,7.0,1.0,5.0,36.0,2.0,43.0,15.0,58.0,4.0,20.0,12.0,8.0,23.0,4.0,16.0,13.0,,7.0,3.0,36.0,4.0,10.0,24,70,2.0,3.0,38.0,3.0,12.0,31.0,1.0,9.0,7.0,3.0,2.0,,1.0,3.0,,,,1.0,70.0,442,19.0,6.0,0.5384615384615384,0.546875,0.45774647887323944,0.35,0.37037037037037035,0.451417004048583,0.48333333333333334,0.44696969696969696,0.47900763358778625,0.5161290322580645,0.4861111111111111,0.056338028169014086,0.16666666666666666,,16.826651609260303,0.6388888888888888,0.03773584905660377,0.023809523809523808,0.07708779443254818,0.01217391304347826,0.031446540880503145,0.04,0.06549520766773163,0.018666666666666668,0.015789473684210527,0.022388059701492536,0.00398406374501992,0.03389830508474576,0.05263157894736842,0.08053691275167785,0.07258064516129033,0.07731958762886598,0.03636363636363636,0.02040816326530612,0.029197080291970802,,0.1700404858299595,0.4523809523809524,0.5428571428571428,0.5789473684210527,0.024291497975708502,0.5,0.5,0.6666666666666666,0.3805668016194332,0.4574468085106383,0.46236559139784944,0.5116279069767442,0.23333333333333334,0.5714285714285714,0.5,0.12121212121212122,0.625,0.5951417004048583,0.5033805327868853,0.4709152173913044,0.493779365079365,0.03529411764705882,0.06,0.12749003984063745,0.2788844621513944,12.690140845070419,0.29329794293297945,15.0,45.0,2.0,16.0,16.0,60.0,3.0,8.0,5.0,23.0,31.0,105.0,5.0,10.0,13.0,39.0,78.0,2.0,57.0,15.0,,,,0.8387096774193549,0.29523809523809524,0.5,0.3333333333333333,0.2912621359223301,0.4251012145748988,0.18218623481781376,0.3333333333333333,0.3409090909090909,1.0,0.242914979757085,0.26666666666666666,0.2711864406779661,0.6875,0.06666666666666667,0.26666666666666666,0.375,0.3333333333333333,0.24242424242424243,0.3484848484848485,0.21739130434782608,0.2631578947368421,25.29333333333333,15.0,2.0,0.01904761904761905,0.010638297872340425,0.016666666666666666,,,,8.0,0.5,2.0,1.0,0.022222222222222223,1.0,1.0,,,,,True
2210,1610612749,Richard Jefferson,Richard Jefferson,2210,MIL,91372.0,1523,1.0,2924,2926,784,874,382,5850,103.0,175.0,11.0,26.0,22.0,44.0,35.0,97.0,112.0,268.0,250.0,540,216.0,887,3041,23.0,51.0,16.0,89.0,55.0,131.0,77.0,223.0,304.0,196.0,10.0,34.0,83.0,14.0,97.0,10.0,4.0,31.0,18.0,34.0,208.0,3.0,22.0,3.0,27.0,101.0,20.0,148.0,28.0,176.0,9.0,35.0,28.0,7.0,45.0,16.0,21.0,42.0,2.0,24.0,6.0,87.0,11.0,22.0,47,107,8.0,13.0,204.0,3.0,8.0,270.0,23.0,124.0,13.0,7.0,5.0,2.0,,10.0,4.0,,,,223.0,784,16.0,13.0,0.608,0.6204081632653061,0.46296296296296297,0.45098039215686275,0.4198473282442748,0.4834293948126801,0.4866666666666667,0.437125748502994,0.5414091470951793,0.5178571428571429,0.5261904761904762,0.06296296296296296,0.14285714285714285,0.08247422680412371,26.58753709198813,0.5172413793103449,0.23529411764705882,0.03614457831325301,0.10171198388721048,0.019572953736654804,0.08463949843260188,0.010676156583629894,0.0975609756097561,0.017793594306049824,0.043478260869565216,0.007518796992481203,0.00816326530612245,0.010638297872340425,0.010752688172043012,0.06134969325153374,0.07913669064748201,0.15167095115681234,0.08653846153846154,0.08108108108108109,0.025714285714285714,0.4,0.2521613832853026,0.5885714285714285,0.6866666666666666,0.5631067961165048,0.13976945244956773,0.36082474226804123,0.39325842696629215,0.45714285714285713,0.3861671469740634,0.417910447761194,0.41947565543071164,0.6964285714285714,0.3466666666666667,0.4230769230769231,0.2727272727272727,0.2634730538922156,0.5,0.47406340057636887,0.4924096098265896,0.5200476562499999,0.47785933734939773,0.15829145728643215,0.1934477379095164,0.10033821871476889,0.25140924464487036,10.80259259259259,0.26812585499316005,22.0,57.0,9.0,11.0,35.0,97.0,5.0,15.0,8.0,25.0,57.0,154.0,9.0,24.0,12.0,36.0,159.0,,97.0,35.0,4.0,15.0,,0.9298245614035088,0.37012987012987014,0.375,0.3333333333333333,0.37012987012987014,0.2219020172910663,0.08213256484149856,0.38596491228070173,0.38596491228070173,1.0,0.13976945244956773,0.36082474226804123,0.3645833333333333,0.8857142857142857,0.12,0.2,0.3333333333333333,1.0,0.0658682634730539,0.1497005988023952,0.32,0.36082474226804123,25.025324675324672,12.0,1.0,0.006493506493506494,0.0037313432835820895,0.010309278350515464,3.0,1.0,2.0,4.0,0.36363636363636365,4.0,,,0.4444444444444444,1.0,1.0,2.0,0.012903225806451613,,True
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,63515.0,1059,-14.0,2005,2009,521,642,271,4014,18.0,45.0,1.0,4.0,2.0,12.0,28.0,62.0,65.0,156.0,111.0,263,75.0,372,2090,11.0,28.0,8.0,30.0,19.0,57.0,50.0,100.0,54.0,168.0,,7.0,158.0,44.0,202.0,29.0,15.0,70.0,20.0,68.0,448.0,3.0,13.0,,26.0,75.0,1.0,102.0,16.0,118.0,2.0,42.0,19.0,23.0,47.0,16.0,35.0,26.0,1.0,12.0,2.0,73.0,3.0,17.0,55,100,4.0,4.0,84.0,3.0,12.0,86.0,3.0,17.0,22.0,10.0,5.0,3.0,2.0,11.0,7.0,,,,100.0,521,9.0,22.0,0.24324324324324326,0.24324324324324326,0.4220532319391635,0.39285714285714285,0.3333333333333333,0.43805309734513276,0.36666666666666664,0.31645569620253167,0.4826666666666667,0.4393939393939394,0.46261682242990654,0.026615969581749048,0.022222222222222223,0.08064516129032258,19.252256123764504,0.6438356164383562,0.0196078431372549,,0.1122754491017964,0.016861219195849545,0.12380952380952381,0.013761467889908258,0.11503416856492027,0.016177957532861477,0.004032258064516129,0.017045454545454544,0.025936599423631124,0.013888888888888888,0.013513513513513514,0.08450704225352113,0.11173184357541899,0.13405797101449277,0.08888888888888889,0.18666666666666668,0.010526315789473684,0.6363636363636364,0.13274336283185842,0.4,0.4090909090909091,0.4444444444444444,0.18289085545722714,0.45161290322580644,0.49122807017543857,0.25,0.46017699115044247,0.4166666666666667,0.41935483870967744,0.18461538461538463,0.13333333333333333,0.25,,0.1518987341772152,0.16666666666666666,0.35693215339233036,0.4618961538461538,0.45041800000000004,0.4500198717948719,0.04815864022662889,0.061371841155234655,0.08064516129032258,0.26881720430107525,13.06692015209126,0.2598503740648379,7.0,19.0,,2.0,18.0,57.0,,2.0,4.0,20.0,25.0,76.0,,2.0,4.0,22.0,45.0,1.0,56.0,18.0,1.0,11.0,,0.6,0.32894736842105265,,0.18181818181818182,0.3333333333333333,0.22418879056047197,0.05604719764011799,0.3684210526315789,0.3888888888888889,1.0,0.168141592920354,0.3157894736842105,0.3157894736842105,0.4444444444444444,,0.06666666666666667,,,0.02531645569620253,0.25316455696202533,0.2,0.32142857142857145,25.434210526315788,30.0,1.0,0.013157894736842105,0.00641025641025641,,1.0,1.0,,,,,,0.05263157894736842,,,,,,1.0,True
1506,1610612749,Austin Croshere,Austin Croshere,1506,MIL,680.0,11,-4.0,23,23,16,18,4,46,1.0,3.0,1.0,2.0,,2.0,,,,,1.0,3,,5,19,1.0,2.0,,2.0,,2.0,,3.0,,2.0,2.0,1.0,,,,,,,,,,,3.0,,1.0,4.0,,5.0,3.0,8.0,,,,,,,,,,,,,,,1,1,,,,,,,,,,1.0,1.0,,,1.0,,,,,3.0,16,,,,,0.3333333333333333,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,17.857142857142854,,,,0.36363636363636365,0.21428571428571427,0.5,,0.38461538461538464,0.1875,0.16666666666666666,0.4,,,,0.5,0.5,0.2,1.0,,,,0.6,0.3333333333333333,0.5,,,,,,,,,,1.0,0.5,,0.6666666666666666,,1.0,0.57333,0.6332500000000001,0.5765666666666667,,,0.4,0.6,,0.6956521739130435,,,,,1.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,2.0,1.0,,,,1.0,0.5,,1.0,0.5,0.4,,,,,0.4,0.5,0.5,1.0,,,,,,0.3333333333333333,1.0,0.5,26.25,,,,,,,,,,,,,,,,,,,,True
