EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,PenaltyPointsPct,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassTurnovers,ShootingFouls,Fouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Corner3Assists,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Avg2ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,HeaveMakes,BlockedCorner3
101110,1610612757,Martell Webster,Martell Webster,101110,POR,315.0,5,-6.0,12,11,9,23,1.0,1.0,1.0,18,1.0,1.0,1.0,9,1.0,8.333333333333334,1.0,1.0,1.0,0.5532,0.5532,25.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,85.0,1,,4,3,4,7,,,,7,,,1.0,4,,25.0,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,256.0,4,-6.0,9,9,6,18,,,,13,,,1.0,6,,33.333333333333336,,,,,,,0.6666666666666666,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,315.0,5,-6.0,12,11,9,23,,,,18,,,,9,,8.333333333333334,,,,,,,0.75,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,315.0,5,-6.0,12,11,9,23,,,,18,,,,9,,25.0,,,,0.375,0.3734,,0.75,,2.0,,2.0,,,2.0,,0.3333333333333333,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,15.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,59.0,1,,3,2,3,5,,,1.0,5,1.0,,,3,1.0,66.66666666666667,,,1.0,0.64485,0.64485,23.2,1.0,,3.0,,3.0,,,3.0,,1.5,1.5,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,230.0,4,-6.0,8,8,5,16,1.0,1.0,1.0,11,1.0,1.0,,5,1.0,12.5,1.0,1.0,1.0,0.58155,0.58155,24.6,0.625,,3.0,,3.0,,,3.0,,1.5,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612757,Channing Frye,Channing Frye,101112,POR,44738.0,746,-121.0,1348,1357,437,2705,16.0,8.0,33.0,1519,14.0,16.0,39.0,437,0.12359550561797752,19.797596457938013,0.0599250936329588,0.09876543209876543,0.27715355805243447,0.4427852059925095,0.42617839506172844,23.88787878787879,0.3241839762611276,26.0,263.0,13.0,74.0,36.0,8.0,74.0,6.0,0.4612676056338028,0.4111111111111111,0.2813688212927757,11.0,24.0,7.0,59.0,10.0,19.0,1.0,4.0,29.0,10.0,0.3448275862068966,70.0,99.0,140.0,6.0,63.0,106.0,0.15384615384615385,0.13911620294599017,0.22794117647058823,0.0975609756097561,14.0,33.0,160.0,102.0,234.0,26.0,67.0,42.0,4.0,0.4358974358974359,0.3880597014925373,0.4438202247191011,0.3765432098765432,0.12359550561797752,0.42424242424242425,0.42424242424242425,0.599250936329588,14.833333333333336,9.0,17.0,2.0,6.0,11.0,3.0,33.0,1.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.06367041198501873,0.5294117647058824,0.5294117647058824,1.0,0.07407407407407407,0.3333333333333333,2.0,1.0,2.0,0.125,0.125,1.0,0.125,0.125,False,461.0,185.0,21.0,41.0,9.0,19.0,5.0,11.0,67.0,4.0,18.0,41.0,4.0,9.0,45.0,162.0,16.0,5.0,13.0,9.0,1.0,3.0,16.0,23.0,2.0,15.0,14.0,41.0,3.0,17.0,9.0,8.0,6.0,7.0,4.0,8.0,12.0,5.0,1.0,1.0,10.0,16.0,15.0,1.0,16.0,4.0,2.0,1.0,1.0,2.0,3.0,0.7941176470588235,0.8617021276595744,0.43902439024390244,0.4,0.4326923076923077,0.021367521367521368,0.12195121951219512,0.32558139534883723,0.05128205128205128,0.04684317718940937,0.09615384615384616,0.09248554913294797,0.058734939759036146,0.06622516556291391,0.042735042735042736,0.03587443946188341,0.08620689655172414,0.10526315789473684,0.16666666666666666,0.09649122807017543,0.09523809523809523,0.02027027027027027,0.25,0.15355805243445692,0.5121951219512195,0.5833333333333334,0.5238095238095238,0.42857142857142855,0.41875,0.41875,0.9552238805970149,0.4222222222222222,0.47368421052631576,0.1111111111111111,0.08888888888888889,0.13580246913580246,0.45454545454545453,0.4686287878787878,0.036231884057971016,0.0411522633744856,0.17110266159695817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101113,1610612757,Ike Diogu,Ike Diogu,101113,POR,4393.0,73,-51.0,137,145,62,282,,,,174,,,11.0,62,,21.34146341463415,,,0.5789473684210527,0.45506315789473684,0.469225,,0.45255474452554745,15.0,27.0,12.0,14.0,20.0,1.0,14.0,1.0,0.46551724137931033,0.5,0.5185185185185185,,,,,4.0,2.0,,3.0,6.0,2.0,0.6666666666666666,4.0,5.0,17.0,1.0,3.0,9.0,0.08,0.06666666666666667,0.05263157894736842,,1.0,4.0,4.0,6.0,19.0,1.0,8.0,4.0,,0.3157894736842105,0.125,0.3157894736842105,0.125,0.21052631578947367,0.25,0.25,0.21052631578947367,5.889473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,False,79.0,19.0,3.0,11.0,1.0,7.0,1.0,5.0,2.0,,1.0,8.0,,6.0,8.0,8.0,2.0,5.0,,,,,3.0,9.0,,,1.0,12.0,,1.0,1.0,,,,1.0,1.0,,,,,9.0,2.0,2.0,,2.0,1.0,,,1.0,,,0.6666666666666666,0.8,0.125,0.125,0.3076923076923077,0.2631578947368421,0.45454545454545453,0.25,,0.17647058823529413,,0.1875,0.1791044776119403,0.25,0.125,0.13043478260869565,,1.0,0.17647058823529413,,,,0.5,0.5789473684210527,0.2727272727272727,0.5,0.6666666666666666,,0.5,0.5,1.0,0.875,0.14285714285714285,,,0.625,0.2,0.5172714285714286,0.32142857142857145,0.32142857142857145,0.2962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,2222.0,37,-35.0,77,74,45,151,,,1.0,96,,,2.0,45,0.07692307692307693,22.58064516129032,,,0.9230769230769231,0.6002653846153846,0.62994,22.9,0.5844155844155844,1.0,18.0,,8.0,4.0,,8.0,,0.6,0.8,0.4444444444444444,,,,,4.0,2.0,1.0,4.0,6.0,4.0,0.6666666666666666,5.0,8.0,18.0,,3.0,4.0,0.3125,0.3333333333333333,0.4,0.16666666666666666,,1.0,,7.0,12.0,4.0,5.0,8.0,,0.5833333333333334,0.8,0.6538461538461539,0.8,0.07692307692307693,,,,0.3416666666666666,1.0,1.0,,,1.0,,3.0,1.0,1.0,,1.0,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,False,48.0,11.0,7.0,11.0,3.0,6.0,4.0,5.0,,,3.0,7.0,,1.0,7.0,6.0,6.0,1.0,,,,,2.0,7.0,1.0,3.0,,10.0,1.0,,,,1.0,,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,0.42857142857142855,0.75,0.42857142857142855,0.42857142857142855,0.4375,0.08333333333333333,0.09090909090909091,,0.3333333333333333,0.2692307692307692,0.375,0.18181818181818182,0.24324324324324326,0.4,,0.14285714285714285,0.14285714285714285,0.25,0.4,0.5,,0.25,1.0,0.8461538461538461,0.6363636363636364,0.7,0.42857142857142855,,,,,0.8571428571428571,0.5,,,1.0,0.8,0.5885333333333334,0.13333333333333333,0.14285714285714285,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
