EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,OffTwoPtRebounds,SelfOReb,Loose Ball Fouls,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceFtPoints,FTDefRebounds,LostBallTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,Travels,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveMakes,BlockedCorner3,Arc3PctBlocked,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,4140.0,69,15,131,132,35.0,57.0,20.0,263,4.0,8.0,1.0,3.0,5.0,10.0,4.0,9.0,21.0,4.0,3.0,21.0,139,1.0,2.0,4.0,3.0,7.0,4.0,14.0,4.0,1.0,14.0,5.0,19.0,3.0,2.0,8.0,1.0,5.0,43.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,8.0,1.0,7.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,35.0,1.0,0.2222222222222222,0.2222222222222222,0.42857142857142855,0.5,0.36,0.5,0.35714285714285715,0.42857142857142855,0.16,0.047619047619047616,0.125,23.684210526315788,0.625,0.0625,0.015151515151515152,0.1,1.0,0.32,0.5,0.5714285714285714,0.25,0.12,0.4,0.5,0.5,0.2,0.16,0.25,0.48,0.507038,0.3197,0.45075,0.07407407407407407,0.08695652173913043,0.3333333333333333,10.32857142857143,25.275,0.26717557251908397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,3437.0,57,-5,110,109,34.0,59.0,15.0,219,6.0,8.0,4.0,4.0,1.0,4.0,7.0,8.0,16.0,8.0,2.0,30.0,126,1.0,4.0,6.0,,8.0,8.0,8.0,7.0,,4.0,,4.0,,,3.0,,1.0,8.0,1.0,7.0,8.0,1.0,,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,1.0,,8.0,34.0,,0.5,0.5714285714285714,0.5,0.6666666666666666,0.5833333333333334,0.5714285714285714,0.625,0.5714285714285714,0.3333333333333333,,,22.22222222222222,0.5,0.09090909090909091,0.11864406779661017,0.1111111111111111,,0.3333333333333333,0.75,0.75,0.5,0.16666666666666666,0.16666666666666666,0.25,0.25,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.5445687500000002,,0.5614571428571429,0.08333333333333333,0.125,0.26666666666666666,7.20625,24.825000000000003,0.3090909090909091,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,12.0,2.0,3.0,1.0,6.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.125,0.125,0.023809523809523808,0.125,0.1,0.2,0.25,0.25,1.0,0.041666666666666664,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.75,0.14285714285714285,0.42857142857142855,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,2473.0,41,24,79,77,20.0,22.0,20.0,156,2.0,6.0,2.0,2.0,1.0,2.0,,3.0,10.0,,6.0,12.0,70,4.0,2.0,2.0,3.0,7.0,4.0,2.0,,,4.0,,4.0,,,3.0,,1.0,8.0,1.0,2.0,8.0,4.0,2.0,2.0,,,,1.0,1.0,,6.0,7.0,,2.0,2.0,1.0,1.0,1.0,,7.0,20.0,1.0,0.6666666666666666,1.0,0.3,1.0,0.3,1.0,0.42857142857142855,0.875,,,,13.592233009708737,,0.125,0.06666666666666667,0.2,,0.6,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2,0.5,0.5,1.0,,1.0,0.6,0.48694,0.5703,0.5743,0.16666666666666666,0.16666666666666666,0.5833333333333334,5.48,,0.25316455696202533,1.0,4.0,2.0,,,,,,,1.0,2.0,,,2.0,,1.0,1.0,6.0,,1.0,2.0,,,,,,,,0.25,0.25,0.25,0.045454545454545456,0.125,0.13636363636363635,0.14285714285714285,,0.07692307692307693,,,,,,,,,,,1.0,0.25,1.0,,,0.16666666666666666,5.0,1.0,1.0,1.0,0.1388888888888889,0.2,0.13333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,6154.0,103,-9,196,199,76.0,102.0,29.0,395,13.0,16.0,7.0,1.0,5.0,15.0,2.0,18.0,32.0,2.0,17.0,53.0,212,7.0,8.0,13.0,6.0,22.0,18.0,18.0,2.0,1.0,9.0,,9.0,,,8.0,,1.0,18.0,,9.0,14.0,6.0,5.0,1.0,2.0,,,,2.0,,15.0,23.0,,11.0,1.0,2.0,,2.0,2.0,22.0,76.0,1.0,0.5,0.6,0.5625,0.6153846153846154,0.5294117647058824,0.5333333333333333,0.5888888888888889,0.5789473684210527,0.058823529411764705,0.03125,,20.346320346320347,1.0,,0.09302325581395349,,1.0,0.47058823529411764,0.8125,0.8125,0.46153846153846156,0.029411764705882353,0.4411764705882353,0.3333333333333333,0.35714285714285715,0.6,0.058823529411764705,0.4666666666666667,0.5294117647058824,0.49664558823529414,0.4643,0.47345,0.25,0.2619047619047619,0.41509433962264153,8.959375,24.549999999999997,0.3877551020408163,3.0,3.0,6.0,,,,,2.0,,4.0,12.0,2.0,,6.0,,2.0,8.0,5.0,1.0,4.0,7.0,,1.0,1.0,3.0,,,,0.5714285714285714,0.5714285714285714,0.6,0.11940298507462686,0.1111111111111111,0.05555555555555555,0.11764705882352941,0.041666666666666664,0.2,,,,,,,,,,,0.42857142857142855,1.0,0.8571428571428571,0.13333333333333333,,0.22641509433962265,3.0,,,,0.041666666666666664,0.041666666666666664,0.03125,,4.0,1.0,2.0,2.0,1.0,0.06666666666666667,0.1111111111111111,0.0625,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,9360.0,156,5,299,302,125.0,156.0,47.0,601,20.0,29.0,13.0,4.0,1.0,3.0,,21.0,36.0,,7.0,49.0,319,10.0,9.0,16.0,5.0,23.0,28.0,14.0,,5.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,8.0,23.0,37.0,7.0,2.0,5.0,3.0,1.0,3.0,6.0,9.0,,14.0,21.0,,9.0,2.0,15.0,1.0,15.0,9.0,23.0,125.0,1.0,0.6666666666666666,0.875,0.5833333333333334,0.5625,0.5833333333333334,0.5625,0.532608695652174,0.5,,0.1388888888888889,0.13793103448275862,15.406162464985995,0.3333333333333333,0.25,0.13768115942028986,0.25,0.6,0.8055555555555556,0.6896551724137931,0.8,0.7,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.3333333333333333,,,0.8125,0.8055555555555556,0.5318583333333333,0.5887249999999999,0.53526875,0.20454545454545456,0.20454545454545456,0.46938775510204084,2.6666666666666665,,0.4180602006688963,7.0,10.0,9.0,,,,,,,7.0,16.0,,,10.0,,4.0,11.0,14.0,3.0,16.0,35.0,1.0,1.0,11.0,6.0,,,,0.7,0.7,0.5714285714285714,0.10377358490566038,0.15384615384615385,0.09701492537313433,0.12,0.05,0.09523809523809523,,,,,,,,,,,1.0,0.7,0.6923076923076923,,,0.32653061224489793,9.0,,4.0,2.0,0.08333333333333333,0.12195121951219512,0.06976744186046512,,2.0,4.0,,,3.0,,0.26666666666666666,0.041666666666666664,0.20833333333333334,0.2857142857142857,1.0,4.0,1.0,0.25,0.058823529411764705,1.0,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,5539.0,92,6,173,180,64.0,90.0,31.0,353,1.0,2.0,1.0,1.0,6.0,11.0,11.0,8.0,14.0,15.0,4.0,35.0,181,2.0,3.0,5.0,3.0,12.0,10.0,6.0,11.0,2.0,6.0,2.0,8.0,1.0,1.0,5.0,,1.0,18.0,2.0,7.0,9.0,,,,3.0,,,,3.0,,2.0,4.0,2.0,,1.0,,,,,12.0,64.0,1.0,0.625,0.625,0.5714285714285714,0.6,0.5344827586206896,0.5,0.55,0.55,0.5172413793103449,0.14285714285714285,0.5,15.492957746478874,1.0,0.1,0.0875,0.13333333333333333,,0.06896551724137931,0.5,1.0,,0.034482758620689655,0.3793103448275862,0.5454545454545454,0.6,0.8333333333333334,0.3793103448275862,0.1111111111111111,0.5862068965517241,0.49908793103448273,0.4848125,0.47596666666666665,,,0.34285714285714286,15.299999999999999,24.53333333333334,0.3699421965317919,,,1.0,1.0,3.0,4.0,2.0,3.0,5.0,,6.0,4.0,15.0,,2.0,,5.0,2.0,1.0,3.0,7.0,,,,3.0,1.0,0.3333333333333333,0.3333333333333333,,0.6,0.6,0.08333333333333333,,0.02247191011235955,,0.05,0.08333333333333333,1.0,1.0,,0.13793103448275862,0.75,0.75,1.0,0.18181818181818182,0.18181818181818182,1.0,,,1.0,0.3333333333333333,0.18181818181818182,0.17142857142857143,2.0,,,,0.02857142857142857,0.06896551724137931,,,,,3.0,,,0.09090909090909091,,,0.125,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.6666666666666666,0.25,0.2,1.0,1.0,0.4,0.5,1.0,0.1111111111111111,1.0,True,,,,,,,,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,2832.0,47,-1,89,92,26.0,48.0,10.0,181,3.0,10.0,2.0,3.0,3.0,6.0,4.0,6.0,19.0,4.0,19.0,31.0,93,2.0,,2.0,5.0,5.0,10.0,2.0,4.0,2.0,1.0,,1.0,,,1.0,,,2.0,3.0,7.0,12.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,,13.0,20.0,,9.0,1.0,2.0,,2.0,,5.0,26.0,1.0,0.8333333333333334,0.8333333333333334,0.3157894736842105,,0.2608695652173913,,0.4696969696969697,0.3125,0.17391304347826086,0.10526315789473684,0.1,35.922330097087375,0.75,0.3,0.14285714285714285,0.25,,0.43478260869565216,0.3,0.3333333333333333,1.0,0.13043478260869565,0.2608695652173913,0.5,0.5,0.6666666666666666,0.17391304347826086,0.4,0.6086956521739131,0.48232826086956515,0.55765,0.40717,0.28125,0.32142857142857145,0.16129032258064516,7.878947368421052,27.15,0.29213483146067415,,2.0,,,,,,3.0,,,2.0,3.0,,,,1.0,4.0,5.0,2.0,2.0,2.0,,,2.0,,,,,,,0.3333333333333333,0.10256410256410256,0.1111111111111111,0.11363636363636363,0.1111111111111111,0.1875,0.1,,,,,,,,,,,1.0,,,0.6,,0.06451612903225806,4.0,1.0,,,0.11428571428571428,0.2,0.07692307692307693,0.07142857142857142,2.0,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,2431.0,41,-1,83,80,47.0,40.0,9.0,163,11.0,13.0,6.0,3.0,2.0,4.0,,14.0,20.0,,8.0,36.0,98,5.0,8.0,12.0,6.0,22.0,20.0,8.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,10.0,13.0,,,,,,,,,,6.0,9.0,,4.0,1.0,,,,,22.0,47.0,1.0,0.7142857142857143,0.9090909090909091,0.7,0.6666666666666666,0.7,0.6666666666666666,0.75,0.7333333333333333,,0.05,0.07692307692307693,25.806451612903224,,0.2,0.21875,0.25,,0.65,0.8461538461538461,0.9166666666666666,0.6363636363636364,0.15,0.2,0.5,0.5,1.0,,0.5,0.65,0.5253249999999999,0.53918,0.4808416666666666,0.17391304347826086,0.17391304347826086,0.6111111111111112,5.33,,0.5662650602409639,3.0,4.0,5.0,1.0,,,,,,4.0,9.0,,,6.0,,,6.0,3.0,,1.0,3.0,,1.0,,2.0,,,,0.8,0.8,0.9,0.2222222222222222,,0.13043478260869565,,0.2857142857142857,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.8,0.75,0.8333333333333334,,,0.25,3.0,,,,0.16666666666666666,0.16666666666666666,,,1.0,3.0,,,,,0.5,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,2277.0,38,-2,74,75,54.0,58.0,11.0,149,5.0,8.0,6.0,7.0,1.0,3.0,,9.0,18.0,,2.0,20.0,79,6.0,7.0,14.0,2.0,16.0,10.0,8.0,,2.0,1.0,,1.0,,,,,1.0,2.0,3.0,11.0,15.0,1.0,1.0,,3.0,,1.0,,3.0,,2.0,2.0,,,1.0,3.0,,3.0,1.0,16.0,54.0,1.0,0.5555555555555556,0.625,0.5,0.5,0.5,0.5,0.5263157894736842,0.5333333333333333,,0.1111111111111111,0.125,25.0,1.0,0.3,0.2571428571428571,0.125,0.3333333333333333,0.4444444444444444,0.625,0.7142857142857143,0.8,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,0.42857142857142855,0.4444444444444444,0.4616277777777778,0.49028333333333335,0.44510714285714287,,,0.8,6.344444444444445,,0.7297297297297297,1.0,3.0,3.0,3.0,,,,,,3.0,8.0,,,2.0,,,6.0,4.0,2.0,3.0,3.0,,,3.0,,,,,0.5,0.5,0.5714285714285714,0.24,,0.13793103448275862,,0.18181818181818182,0.2,0.42857142857142855,0.5,,,,,,,,,0.5,0.3333333333333333,0.5,,,0.4,4.0,1.0,,,0.16,,0.18181818181818182,0.14285714285714285,2.0,2.0,2.0,,,,0.4,0.2857142857142857,0.5,,,,1.0,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,831.0,14,8,26,26,,,7.0,52,2.0,6.0,,,1.0,2.0,1.0,3.0,8.0,1.0,,9.0,24,4.0,,,,,4.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,2.0,4.0,7.0,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,0.6666666666666666,1.0,0.375,,0.5,,0.5,,0.1111111111111111,0.125,0.16666666666666666,30.555555555555557,0.5,0.5,0.3076923076923077,,,0.6666666666666666,0.3333333333333333,0.4,0.5,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,0.7777777777777778,0.5084666666666666,0.531625,,,,,5.574999999999999,25.4,,2.0,3.0,,,,,1.0,,1.0,3.0,6.0,,3.0,2.0,1.0,,2.0,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,0.75,0.75,0.75,0.2222222222222222,,0.125,,0.2,0.3333333333333333,,,,,,,,1.0,1.0,1.0,0.75,0.6666666666666666,,,1.0,0.6666666666666666,2.0,1.0,,,0.15384615384615385,0.2222222222222222,,0.25,,,1.0,,,,,,,0.5,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
