EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctBlocked,FTDefRebounds,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,PenaltyCorner3FGM,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,Clear Path Fouls,OffensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,155187.0,2586,341,4768,4748,1415,1262,528,9516,189,296,10.0,20.0,63.0,94,144.0,292.0,153.0,333.0,2.0,8.0,1.0,4.0,2.0,57.0,145.0,8.0,16.0,23.0,62.0,486,921,59.0,153.0,382.0,1531,5068,32.0,64,9.0,20.0,11.0,102.0,142.0,285,23.0,64.0,249.0,602.0,96.0,876.0,96.0,81.0,16.0,1.0,144.0,57.0,40.0,2.0,571.0,189,760,103.0,86.0,283.0,85.0,203.0,1709,19.0,38.0,89.0,224.0,313.0,57.0,370,21.0,182.0,105.0,77.0,103.0,26.0,66.0,83.0,10.0,37.0,4.0,10.0,186,7.0,49.0,45,186,14.0,31.0,433,13.0,15.0,437.0,35.0,3.0,123.0,4.0,106.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,8.0,6.0,1.0,602.0,1415,33.0,99.0,0.09876543209876543,0.100418410041841,0.5423728813559322,0.38562091503267976,0.45,0.359375,0.3881578947368421,0.5276872964169381,0.5,0.4982456140350877,0.5349162011173184,0.5416666666666666,0.505730659025788,0.60062893081761,0.5666666666666667,0.6263048016701461,0.1424581005586592,0.013071895424836602,0.04343105320304017,0.09797297297297297,0.03767123287671233,0.013793103448275862,26.96941612604263,0.553763440860215,0.14017521902377972,0.023824451410658306,0.1346444780635401,0.03298611111111111,0.1385568835768039,0.0262551819438047,0.02927927927927928,0.033268101761252444,0.0125,0.03773584905660377,0.024390243902439025,0.10891089108910891,0.1295843520782396,0.1695906432748538,0.1337579617834395,0.1368421052631579,0.04449152542372881,0.75,0.2756052141527002,0.6385135135135135,0.7078651685393258,0.12698412698412698,0.2718808193668529,0.4931506849315068,0.5124555160142349,0.05555555555555555,0.3100558659217877,0.4594594594594595,0.4594594594594595,0.10457516339869281,0.0074487895716946,0.25,0.25,0.5,0.13500931098696461,0.3931034482758621,0.3986013986013986,0.543859649122807,0.23809523809523808,0.5,0.1,0.047619047619047616,0.25,0.19047619047619047,0.5,0.875,0.2693409742120344,0.6702127659574468,0.0057306590257879654,0.17765042979942694,0.3709677419354839,0.4180633147113594,0.3958333333333333,0.4719659514925373,0.4491584745762711,0.4537165706051875,0.10891938250428816,0.12190287413280476,0.025477707006369428,0.06662312214239059,0.3932070542129327,9.52356134636265,25.744444444444444,0.29677013422818793,,,,,,,,,,,,True,,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,20212.0,337,-98,609,616,102,86,62,1225,14,29,,1.0,1.0,2,3.0,12.0,12.0,23.0,1.0,4.0,,,,8.0,21.0,1.0,2.0,2.0,6.0,29,64,9.0,25.0,26.0,111,669,1.0,3,1.0,2.0,,5.0,3.0,7,2.0,6.0,13.0,25.0,14.0,44.0,24.0,3.0,,,21.0,8.0,6.0,,39.0,15,54,8.0,7.0,27.0,5.0,7.0,123,,1.0,6.0,14.0,20.0,1.0,21,,11.0,8.0,3.0,13.0,,6.0,7.0,1.0,7.0,,2.0,20,1.0,3.0,5,22,,4.0,37,,6.0,34.0,2.0,,13.0,,5.0,1.0,,,1.0,,,,1.0,,,25.0,102,4.0,5.0,0.2413793103448276,0.2413793103448276,0.8888888888888888,0.36,0.5,0.3333333333333333,0.36,0.453125,0.3333333333333333,0.42857142857142855,0.47752808988764045,0.5,0.46153846153846156,0.5285714285714286,0.5,0.5952380952380952,0.2808988764044944,,0.09375,0.1724137931034483,,,18.49112426035503,0.65,0.06930693069306931,0.004424778761061947,0.0967741935483871,,0.07575757575757576,0.003289473684210526,0.014285714285714285,,,,,0.13333333333333333,0.024390243902439025,0.04950495049504951,0.06521739130434782,0.1875,,,0.3258426966292135,0.4827586206896552,0.5833333333333334,0.07142857142857142,0.1348314606741573,0.25,0.25,0.3333333333333333,0.25842696629213485,0.5217391304347826,0.5454545454545454,0.4166666666666667,0.0449438202247191,0.25,0.25,1.0,0.23595505617977527,0.38095238095238093,0.38095238095238093,0.875,0.2,,,,,0.4,0.5,1.0,0.15384615384615385,0.5,,0.46153846153846156,0.3333333333333333,0.6067415730337079,0.38095238095238093,0.49806853932584266,0.49328750000000005,0.47068461538461537,0.13,0.17333333333333334,,0.04504504504504504,0.22522522522522523,8.337500000000002,24.996,0.16748768472906403,0.043478260869565216,,,,,,,,,,,True,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,26676.0,445,-5,815,821,273,281,87,1636,35,50,6.0,9.0,13.0,19,1.0,2.0,3.0,14.0,,,,,,,1.0,,1.0,,,39,66,,1.0,16.0,94,887,6.0,9,,1.0,4.0,16.0,14.0,22,,,6.0,34.0,68.0,10.0,,,8.0,,1.0,,8.0,,4.0,1,5,,1.0,,2.0,2.0,11,6.0,27.0,14.0,42.0,65.0,33.0,98,1.0,4.0,2.0,2.0,6.0,,4.0,13.0,1.0,2.0,1.0,,19,3.0,6.0,34,71,10.0,6.0,21,5.0,2.0,24.0,2.0,,12.0,,1.0,16.0,1.0,1.0,14.0,,,2.0,17.0,9.0,,34.0,273,11.0,1.0,0.8717948717948718,0.9714285714285714,,,,,,0.5909090909090909,0.6666666666666666,0.6363636363636364,0.582089552238806,0.6,0.6363636363636364,0.6025641025641025,0.6666666666666666,0.6538461538461539,0.014925373134328358,,0.12121212121212122,0.16,,,10.543478260869566,0.3157894736842105,0.15441176470588236,0.09310344827586207,0.13725490196078433,0.061855670103092786,0.1497326203208556,0.08527131782945736,0.125,0.0625,0.09836065573770492,0.04838709677419355,0.08571428571428572,0.15841584158415842,0.15,0.15315315315315314,0.16666666666666666,0.06666666666666667,0.05,0.5294117647058824,0.746268656716418,0.7,0.8333333333333334,0.8857142857142857,0.029850746268656716,0.5,0.5,1.0,0.208955223880597,0.21428571428571427,0.21428571428571427,0.6666666666666666,,,,,0.014925373134328358,,,,0.9,0.6666666666666666,0.3333333333333333,,,0.1,,,0.8636363636363636,0.6842105263157895,,,,0.7611940298507462,,0.5324246268656716,0.5530277777777778,0.5532500000000001,0.15584415584415584,0.15789473684210525,,0.1702127659574468,0.3617021276595745,4.572727272727273,24.9,0.33496932515337424,,9.0,1.0,4.0,0.36,,,,,,,True,,
1899,1610612740,James Posey,James Posey,1899,NOH,82987.0,1383,131,2554,2533,995,904,299,5087,30,58,7.0,14.0,6.0,19,13.0,34.0,4.0,15.0,39.0,85.0,2.0,6.0,24.0,37.0,118.0,2.0,8.0,15.0,42.0,47,107,76.0,203.0,66.0,388,2684,7.0,15,4.0,14.0,3.0,29.0,10.0,31,27.0,66.0,32.0,133.0,40.0,54.0,219.0,9.0,4.0,3.0,115.0,37.0,10.0,1.0,33.0,16,49,7.0,9.0,13.0,8.0,12.0,114,4.0,18.0,61.0,120.0,217.0,23.0,240,5.0,35.0,19.0,16.0,27.0,5.0,16.0,23.0,2.0,11.0,2.0,2.0,50,5.0,18.0,60,150,12.0,8.0,79,3.0,18.0,83.0,6.0,,26.0,3.0,14.0,10.0,3.0,1.0,6.0,2.0,1.0,3.0,13.0,5.0,2.0,133.0,995,27.0,13.0,0.425531914893617,0.4444444444444444,0.9605263157894737,0.37438423645320196,0.2857142857142857,0.4090909090909091,0.38,0.4392523364485981,0.4666666666666667,0.3225806451612903,0.5193548387096775,0.4482758620689655,0.520618556701031,0.5590778097982709,0.46774193548387094,0.5732758620689655,0.6548387096774193,0.0049261083743842365,0.09345794392523364,0.13793103448275862,0.058823529411764705,,13.675508095074061,0.54,0.15544041450777202,0.02122641509433962,0.16010498687664043,0.011396011396011397,0.1569817866435386,0.01834862385321101,0.03409090909090909,0.014285714285714285,0.01644736842105263,0.018018018018018018,,0.10655737704918032,0.16756756756756758,0.1836734693877551,0.15441176470588236,0.1743119266055046,0.030303030303030304,0.38461538461538464,0.1870967741935484,0.5172413793103449,0.6,0.5333333333333333,0.10967741935483871,0.38235294117647056,0.40625,0.3076923076923077,0.04838709677419355,0.26666666666666666,0.26666666666666666,,0.27419354838709675,0.4588235294117647,0.4642857142857143,0.9743589743589743,0.38064516129032255,0.3135593220338983,0.3135593220338983,0.9459459459459459,0.4827586206896552,0.5,0.42857142857142855,0.20689655172413793,0.3333333333333333,0.27586206896551724,0.25,1.0,0.1958762886597938,0.3157894736842105,0.24742268041237114,0.4329896907216495,0.35714285714285715,0.8419354838709677,0.3217391304347826,0.5275367213114753,0.5572861111111113,0.5331354838709679,0.08708708708708708,0.2047244094488189,0.014563106796116505,0.07474226804123711,0.3427835051546392,5.437383177570093,24.97733990147784,0.38958496476115895,,36.0,,,0.47368421052631576,12.0,1.0,0.011764705882352941,0.014925373134328358,1.0,0.5,True,,
2561,1610612740,David West,David West,2561,NOH,178913.0,2982,220,5478,5463,1545,1400,608,10941,213,345,60.0,93.0,58.0,90,177.0,432.0,214.0,490.0,2.0,6.0,1.0,2.0,2.0,4.0,19.0,,1.0,3.0,13.0,604,1267,6.0,25.0,367.0,1593,5872,82.0,150,1.0,3.0,57.0,224.0,139.0,292,4.0,15.0,128.0,418.0,698.0,510.0,18.0,,94.0,1.0,18.0,4.0,53.0,,83.0,90,173,60.0,30.0,52.0,10.0,21.0,436,44.0,114.0,119.0,342.0,486.0,160.0,646,37.0,49.0,33.0,16.0,96.0,10.0,40.0,67.0,13.0,56.0,,15.0,163,9.0,45.0,108,207,19.0,27.0,306,10.0,6.0,415.0,37.0,32.0,173.0,,37.0,64.0,4.0,3.0,48.0,1.0,3.0,13.0,68.0,45.0,17.0,418.0,1545,19.0,36.0,0.5778145695364238,0.6265709156193896,1.0,0.24,0.3333333333333333,0.26666666666666666,0.25,0.47671665351223363,0.5466666666666666,0.476027397260274,0.4744582043343653,0.545751633986928,0.4723127035830619,0.5354948805460751,0.6194444444444445,0.5570652173913043,0.01934984520123839,,0.041831097079715863,0.10144927536231885,0.037037037037037035,,26.263115415657786,0.588957055214724,0.1873972602739726,0.061126005361930295,0.1614654002713704,0.06596701649175413,0.1799375487900078,0.06240126382306477,0.09695817490494296,0.06166666666666667,0.035182679296346414,0.05922551252847381,0.07894736842105263,0.20173913043478262,0.2188183807439825,0.15889029003783103,0.16539923954372623,0.15165876777251186,0.05977382875605816,0.6617647058823529,0.26702786377708976,0.6173913043478261,0.6870967741935484,0.48826291079812206,0.33436532507739936,0.4097222222222222,0.4254807692307692,0.4463276836158192,0.37925696594427244,0.43673469387755104,0.4385245901639344,0.7757009345794392,0.0046439628482972135,0.3333333333333333,0.3333333333333333,1.0,0.014705882352941176,0.21052631578947367,0.21052631578947367,1.0,0.6078431372549019,0.6451612903225806,0.11666666666666667,0.013071895424836602,0.5,0.006535947712418301,,,0.2931596091205212,0.6444444444444445,0.006514657980456026,0.04234527687296417,0.23076923076923078,0.28637770897832815,0.2222222222222222,0.4401178156467853,0.49031220472440945,0.44004558823529416,0.1211484593837535,0.1233071988595866,,0.1406151914626491,0.26239799121155055,10.004814522494083,26.7,0.28203723986856516,0.004081632653061225,25.0,1.0,,0.1736111111111111,1.0,2.0,,0.015873015873015872,1.0,0.5,True,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,23918.0,399,34,729,735,136,167,87,1464,34,57,14.0,21.0,5.0,9,13.0,26.0,9.0,31.0,,1.0,,1.0,,1.0,9.0,,,1.0,3.0,56,114,1.0,10.0,12.0,127,786,14.0,27,,1.0,1.0,29.0,10.0,18,1.0,3.0,4.0,27.0,80.0,32.0,3.0,,18.0,,9.0,1.0,5.0,,16.0,2,18,1.0,1.0,6.0,4.0,6.0,38,3.0,21.0,11.0,40.0,56.0,25.0,81,4.0,16.0,8.0,8.0,11.0,4.0,4.0,7.0,1.0,7.0,,1.0,18,4.0,2.0,14,24,1.0,,19,2.0,1.0,17.0,3.0,,10.0,,,13.0,,,12.0,,,1.0,13.0,9.0,,27.0,136,2.0,,0.7142857142857143,0.851063829787234,1.0,0.1,,0.3333333333333333,0.1,0.49122807017543857,0.5185185185185185,0.5555555555555556,0.4637096774193548,0.5,0.5476190476190477,0.4847328244274809,0.5178571428571429,0.5869565217391305,0.08064516129032258,,0.043859649122807015,0.07017543859649122,0.038461538461538464,,17.801672640382318,0.6111111111111112,0.15267175572519084,0.07526881720430108,0.10784313725490197,0.05454545454545454,0.1401098901098901,0.0718562874251497,0.1134020618556701,0.08139534883720931,0.03125,0.05555555555555555,0.05263157894736842,0.053763440860215055,0.1791044776119403,0.22549019607843138,0.12,0.07407407407407407,0.06557377049180328,0.6923076923076923,0.4596774193548387,0.5964912280701754,0.6415094339622641,0.6764705882352942,0.20967741935483872,0.5,0.52,0.6923076923076923,0.25,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.008064516129032258,,,,0.07258064516129033,0.1111111111111111,0.1111111111111111,1.0,0.75,0.6666666666666666,0.35714285714285715,0.03571428571428571,,,,,0.42857142857142855,0.5555555555555556,,0.14285714285714285,0.3333333333333333,0.5403225806451613,0.1111111111111111,0.4976552419354839,0.5362818181818181,0.5195547619047619,0.07633587786259542,0.08264462809917356,,0.2283464566929134,0.2125984251968504,7.162280701754385,25.05,0.18655692729766804,,5.0,,,0.25,,1.0,,0.1,,,True,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,124623.0,2077,25,3811,3815,988,907,413,7626,61,93,9.0,13.0,18.0,25,30.0,69.0,75.0,185.0,56.0,129.0,2.0,5.0,37.0,59.0,160.0,5.0,15.0,17.0,43.0,166,347,115.0,289.0,59.0,736,4171,17.0,33,7.0,20.0,6.0,61.0,46.0,80,30.0,80.0,25.0,207.0,218.0,114.0,327.0,18.0,22.0,2.0,158.0,59.0,17.0,3.0,46.0,13,59,7.0,6.0,23.0,9.0,14.0,131,14.0,25.0,49.0,124.0,177.0,40.0,217,8.0,41.0,27.0,14.0,21.0,3.0,13.0,21.0,3.0,8.0,,10.0,42,1.0,7.0,75,124,4.0,4.0,63,3.0,7.0,78.0,10.0,,33.0,,11.0,50.0,1.0,,32.0,1.0,8.0,10.0,51.0,28.0,,207.0,988,13.0,11.0,0.6566265060240963,0.7032258064516129,0.9478260869565217,0.39792387543252594,0.35,0.375,0.40069686411149824,0.4783861671469741,0.5151515151515151,0.575,0.5322327044025157,0.5188679245283019,0.56875,0.5492537313432836,0.5350877192982456,0.5914285714285714,0.45440251572327045,0.010380622837370242,0.04899135446685879,0.10752688172043011,0.07246376811594203,0.0125,16.546595398559145,0.5,0.09597523219814241,0.01906941266209001,0.09645669291338582,0.031180400890868598,0.0961111111111111,0.02215909090909091,0.02406417112299465,0.020050125313283207,0.01486988847583643,0.029508196721311476,0.034722222222222224,0.061274509803921566,0.08108108108108109,0.1306715063520871,0.09973045822102426,0.08759124087591241,0.024691358024691357,0.5490196078431373,0.14622641509433962,0.6559139784946236,0.7349397590361446,0.7049180327868853,0.10849056603773585,0.43478260869565216,0.46875,0.6,0.2908805031446541,0.40540540540540543,0.4098360655737705,0.64,0.2028301886792453,0.43410852713178294,0.4375,0.9821428571428571,0.25157232704402516,0.36875,0.37341772151898733,0.9152542372881356,0.24528301886792453,0.6923076923076923,,0.09433962264150944,0.4,0.2830188679245283,0.3333333333333333,1.0,0.15625,0.72,0.23125,0.26875,0.3953488372093023,0.60062893081761,0.37341772151898733,0.5096044952681389,0.5095619047619048,0.5075563291139241,0.05007587253414264,0.0891891891891892,,0.08288043478260869,0.28125,11.653314121037463,24.65813148788928,0.2592495408029389,0.010810810810810811,4.0,1.0,,0.04040404040404041,13.0,1.0,0.007751937984496124,0.011627906976744186,1.0,0.35135135135135137,True,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,26627.0,444,85,822,821,259,226,103,1643,28,59,5.0,9.0,7.0,11,9.0,22.0,5.0,17.0,3.0,13.0,,1.0,4.0,9.0,35.0,1.0,2.0,2.0,11.0,42,98,12.0,48.0,30.0,150,850,7.0,12,1.0,3.0,6.0,23.0,9.0,19,3.0,15.0,17.0,44.0,38.0,46.0,36.0,,12.0,,35.0,9.0,13.0,,15.0,13,28,9.0,4.0,7.0,3.0,5.0,69,2.0,17.0,16.0,25.0,45.0,19.0,64,1.0,18.0,8.0,10.0,9.0,3.0,4.0,13.0,,5.0,2.0,3.0,22,5.0,3.0,16,44,2.0,4.0,26,3.0,,41.0,3.0,,18.0,,4.0,2.0,,,1.0,,1.0,,2.0,1.0,,44.0,259,10.0,4.0,0.4523809523809524,0.5277777777777778,1.0,0.25,0.3333333333333333,0.2,0.25,0.42857142857142855,0.5833333333333334,0.47368421052631576,0.410958904109589,0.5666666666666667,0.39705882352941174,0.45454545454545453,0.6052631578947368,0.5,0.3287671232876712,,0.1326530612244898,0.1864406779661017,0.09090909090909091,,19.893617021276594,0.4090909090909091,0.09090909090909091,0.059027777777777776,0.14814814814814814,0.020833333333333332,0.10704960835509138,0.049479166666666664,0.06521739130434782,0.06976744186046512,0.045454545454545456,0.013888888888888888,0.041666666666666664,0.06521739130434782,0.07792207792207792,0.12264150943396226,0.15584415584415584,0.12903225806451613,0.013157894736842105,0.5,0.4041095890410959,0.4745762711864407,0.5833333333333334,0.5357142857142857,0.1506849315068493,0.4090909090909091,0.45,,0.11643835616438356,0.29411764705882354,0.29411764705882354,0.8,0.08904109589041095,0.23076923076923078,0.23076923076923078,1.0,0.23972602739726026,0.2571428571428571,0.2571428571428571,1.0,0.6,0.5555555555555556,,0.06666666666666667,,0.13333333333333333,0.5,1.0,0.3235294117647059,0.6363636363636364,0.11764705882352941,0.3235294117647059,0.18181818181818182,0.7328767123287672,0.2571428571428571,0.5362356164383562,0.5551107142857142,0.5282102941176471,0.11180124223602485,0.1592920353982301,,0.15333333333333332,0.29333333333333333,5.495918367346939,24.583333333333343,0.3150851581508516,,4.0,,1.0,0.17391304347826086,1.0,,,,,0.25,True,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,40244.0,671,17,1229,1221,233,217,141,2450,69,94,19.0,28.0,7.0,10,11.0,30.0,5.0,12.0,,,,,,,1.0,,,,1.0,85,136,,1.0,38.0,208,1314,20.0,32,,,6.0,46.0,12.0,18,,1.0,6.0,30.0,106.0,64.0,,,34.0,1.0,,,12.0,,13.0,1,14,1.0,,3.0,3.0,7.0,29,13.0,39.0,17.0,50.0,75.0,54.0,129,2.0,12.0,9.0,3.0,15.0,2.0,4.0,33.0,7.0,11.0,1.0,4.0,48,9.0,8.0,52,121,17.0,13.0,66,7.0,9.0,63.0,5.0,,31.0,,3.0,25.0,,,19.0,,2.0,4.0,25.0,16.0,,30.0,233,9.0,4.0,0.6235294117647059,0.7794117647058824,,,,,,0.625,0.625,0.6666666666666666,0.6204379562043796,0.625,0.631578947368421,0.6265060240963856,0.6216216216216216,0.6,0.0072992700729927005,,0.08823529411764706,0.09574468085106383,0.06666666666666667,,15.373563218390805,0.3125,0.12531328320802004,0.08904109589041095,0.10897435897435898,0.0962962962962963,0.12072072072072072,0.09075043630017451,0.112,0.0948905109489051,0.06818181818181818,0.07608695652173914,0.13953488372093023,0.1111111111111111,0.09375,0.15476190476190477,0.10476190476190476,0.11764705882352941,0.05128205128205128,0.64,0.6861313868613139,0.7340425531914894,0.8117647058823529,0.6231884057971014,0.21897810218978103,0.36666666666666664,0.39285714285714285,0.45454545454545453,0.08759124087591241,0.4166666666666667,0.45454545454545453,1.0,,,,,0.0072992700729927005,,,,0.875,0.6785714285714286,,,,,,,0.5263157894736842,0.7,,0.05263157894736842,,0.6934306569343066,,0.524802205882353,0.5631208333333333,0.4853277777777778,0.1901840490797546,0.19135802469135801,,0.22115384615384615,0.14423076923076922,3.4727941176470587,73.1,0.18958502847843775,0.08333333333333333,8.0,5.0,4.0,0.23529411764705882,,2.0,,0.06666666666666667,,,True,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,78229.0,1304,181,2364,2352,594,479,271,4716,138,217,36.0,88.0,30.0,48,11.0,42.0,,3.0,,,,,,,,,,,,149,262,,,69.0,367,2488,38.0,94,,,20.0,96.0,30.0,53,,,22.0,82.0,214.0,84.0,,,70.0,,,,12.0,,14.0,6,20,6.0,,7.0,2.0,5.0,46,25.0,120.0,65.0,134.0,207.0,145.0,352,18.0,15.0,7.0,8.0,16.0,3.0,7.0,46.0,5.0,9.0,1.0,2.0,62,5.0,11.0,65,125,12.0,14.0,111,14.0,3.0,121.0,11.0,,54.0,,12.0,48.0,1.0,,35.0,1.0,,13.0,49.0,30.0,7.0,82.0,594,10.0,12.0,0.7181208053691275,0.9385964912280702,,,,,,0.5687022900763359,0.40425531914893614,0.5660377358490566,0.5687022900763359,0.40425531914893614,0.5660377358490566,0.5788643533123028,0.4444444444444444,0.5616438356164384,,,0.04580152671755725,0.03686635944700461,0.09523809523809523,,14.08921933085502,0.25806451612903225,0.15839243498817968,0.14906832298136646,0.19461077844311378,0.08960573476702509,0.16864406779661018,0.13376383763837638,0.17937219730941703,0.17509727626459143,0.1076923076923077,0.09090909090909091,0.08737864077669903,0.1440329218106996,0.17467248908296942,0.15775401069518716,0.18775510204081633,0.21348314606741572,0.1782178217821782,0.6122448979591837,0.8282442748091603,0.6359447004608295,0.6602870813397129,0.7318840579710145,0.16030534351145037,0.2619047619047619,0.2894736842105263,0.5454545454545454,0.011450381679389313,,,,,,,,,,,,0.9361702127659575,0.4090909090909091,0.05555555555555555,,,,,,0.9056603773584906,0.625,,,,0.8282442748091603,,0.5585980916030534,0.5622732558139535,0.5640301886792451,0.17704918032786884,0.17704918032786884,,0.2615803814713896,0.22343324250681199,1.5797709923664118,,0.2512690355329949,,8.0,4.0,17.0,0.1702127659574468,,,,,,,True,,
