EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Clear Path Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,on
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,53121.0,885,111.0,1713,1703,312,203,215.0,3416,109.0,167.0,27.0,48.0,17.0,24.0,44.0,111.0,9.0,21.0,162.0,299.0,84.0,408.0,1829,35.0,66.0,14.0,84.0,27.0,44.0,17.0,71.0,204.0,120.0,54.0,26.0,27.0,10.0,37.0,9.0,1.0,13.0,3.0,11.0,84.0,18.0,69.0,2.0,43.0,109.0,8.0,160.0,89.0,249.0,13.0,11.0,5.0,6.0,21.0,1.0,9.0,26.0,3.0,12.0,9.0,47.0,6.0,8.0,47.0,83.0,3.0,9.0,88.0,5.0,2.0,120.0,20.0,67.0,3.0,55.0,38.0,2.0,15.0,55.0,32.0,1.0,3.0,1.0,4.0,71.0,312,2.0,2.0,0.6296296296296297,0.7555555555555555,0.5418060200668896,0.5303030303030303,0.6136363636363636,0.5418060200668896,0.5303030303030303,0.6136363636363636,0.5845272206303725,0.5753424657534246,0.6698113207547169,0.08695652173913043,0.10179640718562874,0.08108108108108109,20.101522842639593,0.44680851063829785,0.2,0.05555555555555555,0.17274167987321712,0.11075441412520064,0.19724770642201836,0.10650887573964497,0.1790341578327444,0.10984848484848485,0.1443850267379679,0.11894273127753303,0.07177033492822966,0.11711711711711711,0.08620689655172414,0.15765765765765766,0.16666666666666666,0.1891891891891892,0.22875816993464052,0.12307692307692308,0.11711711711711711,0.5818181818181818,0.5585284280936454,0.6526946107784432,0.7266666666666667,0.6880733944954128,0.3712374581939799,0.3963963963963964,0.43137254901960786,0.5,0.07023411371237458,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.7272727272727273,0.5625,0.1111111111111111,0.5454545454545454,0.7083333333333334,0.5585284280936454,0.5111107023411371,0.5428999999999999,0.515075,0.1936416184971098,0.1936416184971098,0.20588235294117646,0.17401960784313725,4.243143812709031,0.18213660245183888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,97412.0,1624,561.0,3192,3187,1182,1109,425.0,6379,164.0,274.0,40.0,74.0,49.0,73.0,32.0,82.0,28.0,58.0,224.0,414.0,108.0,631.0,3264,45.0,86.0,16.0,106.0,65.0,108.0,50.0,210.0,258.0,190.0,68.0,39.0,114.0,34.0,148.0,28.0,6.0,66.0,22.0,26.0,330.0,31.0,97.0,2.0,83.0,226.0,24.0,333.0,130.0,463.0,21.0,52.0,36.0,16.0,57.0,13.0,44.0,37.0,6.0,13.0,4.0,94.0,4.0,27.0,102.0,170.0,12.0,11.0,148.0,9.0,6.0,177.0,24.0,86.0,15.0,71.0,54.0,8.0,9.0,71.0,44.0,1.0,,1.0,10.0,210.0,1182,20.0,14.0,0.5758928571428571,0.6789473684210526,0.5410628019323671,0.5232558139534884,0.6018518518518519,0.545929018789144,0.5,0.5970149253731343,0.5674460431654677,0.53,0.621301775147929,0.09420289855072464,0.10948905109489052,0.10975609756097561,17.59761388286334,0.6063829787234043,0.2608695652173913,0.018691588785046728,0.21220657276995306,0.09238095238095238,0.18161925601750548,0.07969151670951156,0.20302233902759526,0.08895066018068103,0.09826589595375723,0.12709030100334448,0.06172839506172839,0.08904109589041095,0.05154639175257732,0.144,0.24110671936758893,0.2540045766590389,0.19732441471571907,0.1518987341772152,0.11290322580645161,0.6197183098591549,0.5720250521920668,0.5985401459854015,0.6721311475409836,0.5853658536585366,0.17118997912317327,0.3902439024390244,0.4383561643835616,0.53125,0.12108559498956159,0.4827586206896552,0.4827586206896552,0.5714285714285714,0.8222222222222222,0.5405405405405406,0.125,0.5447761194029851,0.6712328767123288,0.7077244258872651,0.5308530462184874,0.5523272727272728,0.5233556818181818,0.1589648798521257,0.18067226890756302,0.16798732171156894,0.3328050713153724,4.248550724637681,0.37030075187969924,8.0,21.0,2.0,4.0,13.0,17.0,44.0,2.0,6.0,13.0,25.0,65.0,4.0,10.0,26.0,72.0,3.0,3.0,41.0,17.0,2.0,0.96,0.38461538461538464,0.38461538461538464,0.4032258064516129,0.13569937369519833,0.04384133611691023,0.38095238095238093,0.38095238095238093,1.0,0.0918580375782881,0.38636363636363635,0.38636363636363635,0.9411764705882353,0.022222222222222223,0.022222222222222223,0.09701492537313433,0.3076923076923077,0.09701492537313433,0.46153846153846156,0.4146341463414634,26.46769230769231,,,,,,,,,,,,,,,,,,,,,,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,179970.0,3000,570.0,5889,5870,1820,1700,784.0,11759,316.0,467.0,106.0,166.0,88.0,139.0,195.0,393.0,80.0,183.0,591.0,1043.0,343.0,1528.0,6190,130.0,221.0,60.0,320.0,152.0,265.0,162.0,469.0,678.0,504.0,170.0,66.0,198.0,86.0,284.0,69.0,17.0,108.0,30.0,60.0,654.0,55.0,199.0,8.0,126.0,326.0,66.0,518.0,262.0,780.0,37.0,52.0,44.0,8.0,107.0,11.0,60.0,50.0,15.0,47.0,6.0,157.0,21.0,51.0,101.0,172.0,14.0,6.0,369.0,33.0,15.0,439.0,38.0,182.0,57.0,76.0,60.0,6.0,10.0,81.0,46.0,,2.0,8.0,3.0,469.0,1820,17.0,55.0,0.5736040609137056,0.6699604743083004,0.5666347075743049,0.5882352941176471,0.5735849056603773,0.5669856459330144,0.5882352941176471,0.5749063670411985,0.6131621187800963,0.625,0.6372282608695652,0.06327900287631831,0.09207708779443255,0.05597964376590331,20.581327069876686,0.6815286624203821,0.38372093023255816,0.04819277108433735,0.16431451612903225,0.09880834160873883,0.15789473684210525,0.07902298850574713,0.16247304097771387,0.09372693726937269,0.15503875968992248,0.08176100628930817,0.06412005457025921,0.07171314741035857,0.0979381443298969,0.15223463687150837,0.1735357917570499,0.1697645600991326,0.15917602996254682,0.1553030303030303,0.0968586387434555,0.5679012345679012,0.44688995215311006,0.6766595289079229,0.7452830188679245,0.6044303797468354,0.37607655502392345,0.4961832061068702,0.5256064690026954,0.4512820512820513,0.17511961722488037,0.4371584699453552,0.43956043956043955,0.75,0.751131221719457,0.6385542168674698,0.19811320754716982,0.5205992509363296,0.6330935251798561,0.44880382775119615,0.49100559808612443,0.5271732984293194,0.502100936329588,0.15306980656013458,0.15332771693344566,0.2094240837696335,0.3069371727748691,6.135091083413231,0.3090507726269316,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,3.0,,,1.0,,,1.0,0.5,0.5,0.5,0.0019138755980861245,0.0009569377990430622,1.0,1.0,1.0,0.0009569377990430622,,,,,,0.003745318352059925,1.0,0.003745318352059925,,,26.25,5.0,1.0,4.0,0.00546448087431694,,,,,,,,,,,,,,,,,,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,128559.0,2143,529.0,4207,4184,1214,1126,545.0,8391,32.0,81.0,3.0,11.0,8.0,22.0,30.0,73.0,92.0,187.0,154.0,341.0,90.0,719.0,4366,10.0,25.0,4.0,51.0,38.0,90.0,52.0,224.0,112.0,196.0,6.0,18.0,167.0,51.0,218.0,32.0,19.0,89.0,35.0,43.0,487.0,8.0,16.0,,49.0,89.0,2.0,140.0,24.0,164.0,9.0,83.0,45.0,38.0,42.0,13.0,37.0,23.0,3.0,5.0,1.0,65.0,2.0,18.0,74.0,168.0,1.0,4.0,134.0,9.0,45.0,106.0,6.0,28.0,22.0,5.0,3.0,1.0,1.0,5.0,2.0,,,,,224.0,1214,23.0,22.0,0.36363636363636365,0.3708609271523179,0.45161290322580644,0.4,0.4222222222222222,0.5088996763754046,0.5108695652173914,0.4725274725274725,0.5361990950226244,0.5204081632653061,0.5285714285714286,0.05278592375366569,0.1728395061728395,0.0547945205479452,14.991762767710048,0.6461538461538462,0.01652892561983471,,0.06219426974143955,0.010958904109589041,0.08581436077057793,0.016563146997929608,0.06893106893106893,0.012352032938754504,0.01805869074492099,0.0102880658436214,0.005649717514124294,0.019886363636363636,0.007633587786259542,0.06352459016393443,0.05571847507331378,0.06478405315614617,0.08157894736842106,0.09424083769633508,0.02694610778443114,0.4,0.13106796116504854,0.3950617283950617,0.47761194029850745,0.21875,0.11812297734627832,0.410958904109589,0.43478260869565216,0.2,0.30258899676375406,0.4919786096256685,0.4919786096256685,0.4673913043478261,0.2391304347826087,0.2727272727272727,,0.12087912087912088,0.36363636363636365,0.5792880258899676,0.5043647487844409,0.5375733333333333,0.49147403314917126,0.046801872074883,0.07713498622589532,0.07093184979137691,0.31154381084840055,12.570381231671554,0.2885666745899691,33.0,77.0,4.0,6.0,20.0,74.0,200.0,17.0,26.0,72.0,107.0,277.0,21.0,32.0,92.0,285.0,36.0,1.0,199.0,74.0,,0.8878504672897196,0.3862815884476534,0.34782608695652173,0.38768115942028986,0.4482200647249191,0.12459546925566344,0.42857142857142855,0.4342105263157895,0.9696969696969697,0.32362459546925565,0.37,0.37,0.8513513513513513,0.08695652173913043,0.3695652173913043,0.10989010989010989,0.3,0.3956043956043956,0.3611111111111111,0.37185929648241206,25.090613718411554,,,,,1.0,8.0,9.0,1.0,2.0,1.0,8.0,2.0,0.42857142857142855,0.0036101083032490976,0.012987012987012988,0.25,1.0,0.47058823529411764,1.0,0.007194244604316547,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,152153.0,2536,601.0,4996,4963,1616,1458,664.0,9959,203.0,302.0,25.0,37.0,83.0,118.0,158.0,339.0,221.0,525.0,582.0,1166.0,417.0,1872.0,5230,57.0,104.0,54.0,195.0,189.0,373.0,225.0,705.0,382.0,782.0,30.0,53.0,241.0,103.0,344.0,60.0,43.0,144.0,49.0,48.0,791.0,20.0,59.0,,90.0,192.0,3.0,285.0,79.0,364.0,21.0,105.0,61.0,44.0,117.0,20.0,66.0,64.0,11.0,51.0,10.0,181.0,17.0,68.0,51.0,165.0,6.0,13.0,397.0,14.0,6.0,478.0,52.0,191.0,60.0,31.0,21.0,6.0,4.0,32.0,16.0,6.0,1.0,2.0,1.0,705.0,1616,23.0,59.0,0.3281786941580756,0.3368606701940035,0.49914236706689535,0.5480769230769231,0.5067024128686327,0.503808864265928,0.5826446280991735,0.4979253112033195,0.5652305825242718,0.6510067114093959,0.5861204013377926,0.045454545454545456,0.09271523178807947,0.05604719764011799,31.64819944598338,0.6464088397790055,0.02,,0.1136094674556213,0.03450292397660819,0.13196480938416422,0.03496503496503497,0.11888701517706576,0.034618755477651184,0.04127579737335835,0.02877697841726619,0.033816425120772944,0.03140096618357488,0.04430379746835443,0.09507640067911714,0.11302211302211303,0.12968299711815562,0.1277533039647577,0.14035087719298245,0.03,0.5,0.20914127423822715,0.6721854304635762,0.7408759124087592,0.3891625615763547,0.2347645429362881,0.46607669616519176,0.49375,0.22151898734177214,0.3635734072022161,0.42095238095238097,0.4258188824662813,0.34841628959276016,0.30578512396694213,0.6756756756756757,0.2,0.24481327800829875,0.7033898305084746,0.40166204986149584,0.4717303398058251,0.4800316326530612,0.47102099792099794,0.12342569269521411,0.14636015325670498,0.10416666666666667,0.3766025641025641,11.119468267581478,0.32345876701361087,6.0,22.0,7.0,2.0,10.0,91.0,256.0,10.0,32.0,99.0,97.0,278.0,17.0,34.0,109.0,189.0,102.0,1.0,255.0,91.0,,0.6494845360824743,0.3489208633093525,0.3119266055045872,0.35018050541516244,0.1925207756232687,0.015235457063711912,0.2727272727272727,0.2857142857142857,0.5,0.1772853185595568,0.35546875,0.3568627450980392,0.6593406593406593,0.05785123966942149,0.08264462809917356,0.02074688796680498,0.2,0.2053941908713693,0.32323232323232326,0.3568627450980392,25.73525179856115,1.0,1.0,,0.011428571428571429,3.0,6.0,9.0,2.0,1.0,,14.0,5.0,0.5294117647058824,0.007194244604316547,0.045454545454545456,0.42857142857142855,0.6666666666666666,0.6,1.0,0.0176678445229682,0.00390625,True
200747,1610612747,Adam Morrison,Adam Morrison,200747,LAL,364.0,6,-3.0,12,13,11,13,,25,,,,,,,,,,1.0,,1.0,,,14,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.4037,,0.4037,,,,,19.1,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,41762.0,696,-3.0,1375,1376,454,424,188.0,2751,30.0,65.0,3.0,4.0,9.0,22.0,12.0,26.0,15.0,45.0,57.0,136.0,26.0,227.0,1489,8.0,12.0,2.0,24.0,16.0,47.0,11.0,85.0,56.0,58.0,2.0,16.0,69.0,25.0,94.0,17.0,8.0,33.0,13.0,23.0,213.0,5.0,8.0,,16.0,32.0,,48.0,13.0,61.0,5.0,24.0,16.0,8.0,34.0,8.0,29.0,18.0,1.0,5.0,2.0,52.0,3.0,16.0,26.0,67.0,3.0,7.0,42.0,,5.0,41.0,4.0,18.0,4.0,5.0,2.0,1.0,2.0,6.0,4.0,2.0,,,,85.0,454,7.0,4.0,0.49122807017543857,0.5,0.41911764705882354,0.6666666666666666,0.3404255319148936,0.44666666666666666,0.55,0.46835443037974683,0.46502057613168724,0.5454545454545454,0.4772727272727273,0.11764705882352941,0.2,0.07692307692307693,18.530150753768844,0.6538461538461539,,,0.06956521739130435,0.017429193899782137,0.08695652173913043,0.030303030303030304,0.07453416149068323,0.020833333333333332,0.023255813953488372,0.008403361344537815,0.017857142857142856,0.025423728813559324,0.0425531914893617,0.0851063829787234,0.0392156862745098,0.07058823529411765,0.08870967741935484,0.08333333333333333,0.043859649122807015,0.6666666666666666,0.28888888888888886,0.46153846153846156,0.5769230769230769,0.5666666666666667,0.11555555555555555,0.46153846153846156,0.5,0.3333333333333333,0.2,0.3333333333333333,0.3409090909090909,0.4666666666666667,0.2,0.75,0.6666666666666666,0.27848101265822783,0.4090909090909091,0.6844444444444444,0.5163319196428572,0.5047423076923077,0.5057715189873419,0.07531380753138076,0.12,0.10572687224669604,0.3744493392070485,7.972794117647059,0.3301818181818182,5.0,18.0,1.0,2.0,7.0,24.0,71.0,7.0,12.0,25.0,29.0,89.0,8.0,14.0,32.0,66.0,21.0,1.0,70.0,24.0,,0.7586206896551724,0.3258426966292135,0.4375,0.32954545454545453,0.39555555555555555,0.08,0.2777777777777778,0.2777777777777778,1.0,0.31555555555555553,0.3380281690140845,0.3380281690140845,0.7083333333333334,0.05,0.35,0.08860759493670886,0.2857142857142857,0.31645569620253167,0.48,0.34285714285714286,25.333707865168538,1.0,,1.0,0.022222222222222223,,2.0,2.0,,,,1.0,,0.25,,,,,0.2857142857142857,1.0,,,True
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,3626.0,60,23.0,123,121,63,83,22.0,244,3.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,6.0,12.0,4.0,22.0,136,1.0,2.0,,2.0,3.0,7.0,2.0,14.0,12.0,,,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,,2.0,,2.0,4.0,,6.0,2.0,8.0,1.0,2.0,,2.0,3.0,,1.0,1.0,1.0,2.0,,4.0,,1.0,2.0,3.0,,,3.0,,,5.0,,1.0,,1.0,1.0,,,1.0,,,,,,14.0,63,,,1.0,1.0,0.5,0.5,0.42857142857142855,0.5625,0.5,0.6,0.6111111111111112,0.5,0.6363636363636364,0.08333333333333333,0.2,,15.068493150684931,0.75,,,0.11764705882352941,0.05263157894736842,0.1111111111111111,,0.11538461538461539,0.03773584905660377,0.1,,0.05263157894736842,,,0.13333333333333333,,0.16666666666666666,0.18181818181818182,,0.16666666666666666,,0.3125,0.6,0.75,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,1.0,0.5,1.0,1.0,0.3,0.6666666666666666,0.5625,0.4969166666666666,0.43195,0.49785499999999994,0.1111111111111111,0.07692307692307693,0.09090909090909091,0.6363636363636364,9.299999999999999,0.5121951219512195,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,4.0,,2.0,3.0,6.0,,1.0,2.0,1.0,,1.0,0.5,0.6666666666666666,0.6666666666666666,0.25,0.0625,1.0,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,0.1,1.0,0.2,0.5,0.5,36.6,,,,,,,,,,,,1.0,,,,,,,,0.2,,True
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,41538.0,692,30.0,1368,1365,475,436,187.0,2733,7.0,21.0,1.0,4.0,,5.0,1.0,4.0,18.0,59.0,26.0,84.0,43.0,242.0,1456,7.0,15.0,2.0,40.0,6.0,20.0,29.0,86.0,38.0,14.0,,9.0,51.0,4.0,55.0,2.0,2.0,31.0,5.0,15.0,114.0,7.0,4.0,,20.0,39.0,,59.0,11.0,70.0,3.0,34.0,23.0,11.0,14.0,,12.0,1.0,,2.0,,15.0,2.0,2.0,32.0,73.0,5.0,1.0,33.0,2.0,6.0,48.0,1.0,6.0,14.0,4.0,1.0,2.0,1.0,4.0,,,,,2.0,86.0,475,13.0,14.0,0.7307692307692307,0.7307692307692307,0.30952380952380953,0.4666666666666667,0.3,0.45642201834862384,0.6333333333333333,0.4596774193548387,0.49789915966386555,0.6451612903225806,0.5448717948717948,0.10714285714285714,0.38095238095238093,,15.931989924433248,0.9333333333333333,,,0.09154929577464789,0.009174311926605505,0.11235955056179775,0.034482758620689655,0.09768211920529801,0.017214397496087636,0.013071895424836602,0.01639344262295082,,0.04964539007092199,,0.08888888888888889,0.15476190476190477,0.06172839506172839,0.10743801652892562,0.12280701754385964,0.023255813953488372,,0.0963302752293578,0.3333333333333333,0.5384615384615384,0.7142857142857143,0.01834862385321101,0.25,0.25,,0.2706422018348624,0.3050847457627119,0.3103448275862069,0.7777777777777778,0.13333333333333333,0.25,,0.08064516129032258,,0.7110091743119266,0.5042182242990654,0.4790717391304348,0.5005091666666666,0.03125,0.06741573033707865,0.1652892561983471,0.35537190082644626,13.86190476190476,0.3472222222222222,17.0,43.0,5.0,7.0,16.0,32.0,91.0,10.0,8.0,26.0,49.0,134.0,15.0,15.0,42.0,138.0,9.0,2.0,89.0,32.0,,0.9387755102040817,0.3656716417910448,0.35714285714285715,0.3712121212121212,0.6146788990825688,0.19724770642201836,0.3953488372093023,0.3953488372093023,0.9411764705882353,0.41743119266055045,0.3516483516483517,0.3516483516483517,0.9375,0.16666666666666666,0.3333333333333333,0.25806451612903225,0.4375,0.41935483870967744,0.3076923076923077,0.3595505617977528,25.34328358208955,,,,0.01694915254237288,3.0,5.0,8.0,,,,6.0,1.0,0.5333333333333333,,,0.6,1.0,0.5,1.0,0.007407407407407408,,True
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,80270.0,1338,213.0,2622,2629,946,954,355.0,5251,115.0,181.0,27.0,45.0,31.0,50.0,5.0,22.0,21.0,65.0,141.0,268.0,75.0,492.0,2776,29.0,51.0,3.0,76.0,36.0,70.0,48.0,171.0,148.0,134.0,38.0,22.0,59.0,14.0,73.0,13.0,1.0,34.0,9.0,16.0,160.0,15.0,51.0,1.0,42.0,99.0,19.0,160.0,67.0,227.0,9.0,98.0,59.0,39.0,26.0,11.0,21.0,30.0,3.0,5.0,6.0,56.0,3.0,24.0,47.0,118.0,7.0,4.0,90.0,6.0,11.0,105.0,13.0,46.0,13.0,12.0,8.0,4.0,,16.0,8.0,1.0,1.0,1.0,1.0,171.0,946,19.0,12.0,0.524822695035461,0.6065573770491803,0.5261194029850746,0.5686274509803921,0.5142857142857142,0.5251889168765743,0.6083333333333333,0.5301724137931034,0.5553047404063205,0.59375,0.5979020979020979,0.08208955223880597,0.10497237569060773,0.13636363636363635,16.42527978933509,0.4642857142857143,0.2375,0.01282051282051282,0.11647058823529412,0.060141509433962265,0.11634349030470914,0.04178272980501393,0.11643270024772914,0.05468102734051367,0.08441558441558442,0.0546218487394958,0.039735099337748346,0.045454545454545456,0.031578947368421054,0.09365558912386707,0.10052910052910052,0.1484848484848485,0.11740890688259109,0.11403508771929824,0.049723756906077346,0.5,0.45591939546599497,0.6353591160220995,0.7098765432098766,0.5043478260869565,0.055415617128463476,0.22727272727272727,0.2631578947368421,0.6,0.163727959697733,0.3230769230769231,0.3230769230769231,0.6190476190476191,0.75,0.6,0.25925925925925924,0.43103448275862066,0.62,0.7808564231738035,0.5506218829516539,0.5437255555555556,0.5535570175438597,0.10697674418604651,0.15282392026578073,0.15447154471544716,0.3475609756097561,5.413059701492538,0.36079328756674295,14.0,47.0,2.0,7.0,16.0,31.0,82.0,7.0,10.0,30.0,45.0,129.0,9.0,17.0,46.0,129.0,6.0,4.0,78.0,31.0,1.0,0.9555555555555556,0.3488372093023256,0.3695652173913043,0.36,0.3249370277078086,0.11838790931989925,0.2978723404255319,0.2978723404255319,0.8571428571428571,0.20654911838790932,0.3780487804878049,0.3780487804878049,1.0,0.03333333333333333,0.11666666666666667,0.13793103448275862,0.4375,0.25862068965517243,0.3333333333333333,0.3974358974358974,25.92093023255814,4.0,1.0,3.0,,1.0,4.0,5.0,,4.0,,,,0.5555555555555556,,,0.5,1.0,0.5714285714285714,1.0,,,True
