EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,HeaveAttempts,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,on
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,14305.0,238,-5.0,450,463,112.0,165,66,913,8.0,17.0,2.0,2.0,2.0,5.0,1.0,3.0,9.0,21.0,1.0,5.0,,3.0,12.0,1.0,2.0,18.0,41.0,4.0,17.0,8.0,56.0,478,3.0,5.0,6.0,5.0,13.0,1.0,2.0,2.0,15.0,20.0,16.0,12.0,,2.0,11.0,3.0,3.0,15.0,5.0,20.0,1.0,11.0,4.0,45.0,3.0,11.0,17.0,29.0,6.0,35.0,,11.0,7.0,10.0,7.0,3.0,14.0,4.0,4.0,13.0,8.0,10.0,2.0,6.0,15.0,112.0,0.5555555555555556,0.5882352941176471,1.0,0.23529411764705882,0.5,0.25,0.43902439024390244,0.6,0.38461538461538464,0.41379310344827586,0.42857142857142855,0.43333333333333335,0.45161290322580644,0.42857142857142855,0.46875,0.29310344827586204,0.07317073170731707,0.17647058823529413,14.421252371916509,0.7142857142857143,0.10493827160493827,0.0196078431372549,0.1774193548387097,0.125,0.02926829268292683,0.043478260869565216,0.014705882352941176,0.03508771929824561,0.12195121951219512,0.15625,0.29411764705882354,,0.29310344827586204,0.47058823529411764,0.5714285714285714,0.375,0.05172413793103448,0.3333333333333333,0.3333333333333333,0.3620689655172414,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.08620689655172414,0.2,0.25,1.0,0.20689655172413793,0.25,0.2727272727272727,1.0,0.2857142857142857,1.0,,0.3333333333333333,0.4,,0.13333333333333333,0.5,0.5862068965517241,0.2727272727272727,0.5277122807017545,0.4518166666666667,0.47807,0.0967741935483871,0.13333333333333333,0.10714285714285714,0.26785714285714285,10.373170731707313,26.98823529411765,0.24888888888888888,,4.0,,3.0,,1.0,,4.0,,,,1.0,3.0,,,,5.0,1.0,6.0,3.0,,3.0,,,0.08333333333333333,,0.057692307692307696,0.016129032258064516,0.06818181818181818,0.13333333333333333,0.5,,1.0,4.0,,,1.0,1.0,,1.0,3.0,,,,,1.0,1.0,2.0,,0.14285714285714285,0.14285714285714285,,,,,,,,,,2.0,,,0.11764705882352941,0.2,,,,0.08333333333333333,True
283,1610612741,Lindsey Hunter,Lindsey Hunter,283,CHI,6469.0,108,-5.0,209,205,73.0,81,31,414,3.0,6.0,,,,,1.0,4.0,,8.0,,,,8.0,21.0,1.0,3.0,4.0,18.0,8.0,21.0,,32.0,227,,,,1.0,5.0,1.0,3.0,,5.0,,8.0,18.0,6.0,,21.0,8.0,1.0,12.0,2.0,14.0,2.0,4.0,7.0,30.0,,,5.0,5.0,1.0,6.0,1.0,7.0,4.0,6.0,5.0,1.0,8.0,2.0,5.0,13.0,2.0,,,,5.0,73.0,,,0.75,0.38095238095238093,0.3333333333333333,0.38095238095238093,0.2222222222222222,,0.2,0.41025641025641024,,0.3125,0.41025641025641024,,0.3125,0.5384615384615384,0.05555555555555555,,19.34156378600823,0.75,0.08196721311475409,,,0.06329113924050633,0.010101010101010102,,,0.058823529411764705,,0.13333333333333333,,0.041666666666666664,0.15384615384615385,0.5,0.5,,0.10256410256410256,0.25,0.3333333333333333,0.20512820512820512,,,,,,,,0.5384615384615384,0.38095238095238093,0.38095238095238093,0.75,,,,,,,0.375,0.3333333333333333,0.6923076923076923,0.38095238095238093,0.4936855263157895,0.5382750000000001,0.42353749999999996,,,,0.15625,11.87222222222222,25.166666666666668,0.3492822966507177,,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,2.0,,0.25,,,0.03333333333333333,,0.03571428571428571,,,,,3.0,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,True
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,27606.0,460,51.0,895,890,234.0,289,111,1785,23.0,42.0,3.0,7.0,3.0,6.0,8.0,19.0,13.0,32.0,2.0,16.0,4.0,22.0,61.0,4.0,17.0,44.0,93.0,24.0,77.0,34.0,194.0,963,4.0,12.0,20.0,9.0,20.0,4.0,21.0,7.0,37.0,58.0,30.0,72.0,,2.0,61.0,22.0,6.0,19.0,8.0,27.0,1.0,10.0,9.0,62.0,7.0,19.0,37.0,61.0,8.0,69.0,1.0,11.0,6.0,10.0,4.0,6.0,31.0,7.0,35.0,67.0,37.0,40.0,4.0,20.0,37.0,234.0,0.6590909090909091,0.6744186046511628,1.0,0.3116883116883117,0.19047619047619047,0.3116883116883117,0.4731182795698925,0.3333333333333333,0.45,0.47058823529411764,0.30434782608695654,0.36585365853658536,0.5159574468085106,0.38461538461538464,0.4111111111111111,0.45294117647058824,0.06451612903225806,0.07142857142857142,21.16504854368932,0.3225806451612903,0.12211221122112212,0.02364864864864865,0.19,0.13895781637717122,0.0199501246882793,0.037037037037037035,0.007751937984496124,0.09565217391304348,0.16666666666666666,0.12295081967213115,0.2857142857142857,0.010869565217391304,0.24705882352941178,0.5476190476190477,0.5897435897435898,0.6956521739130435,0.11176470588235295,0.42105263157894735,0.5,0.18823529411764706,0.40625,0.40625,0.8461538461538461,0.09411764705882353,0.125,0.125,1.0,0.3588235294117647,0.36065573770491804,0.36065573770491804,1.0,0.30434782608695654,0.42857142857142855,0.3333333333333333,0.14634146341463414,0.5,0.0975609756097561,0.4146341463414634,0.23529411764705882,0.7,0.36065573770491804,0.5113555882352941,0.5201470588235294,0.4956939024390244,0.10752688172043011,0.1834862385321101,0.10309278350515463,0.19072164948453607,8.420430107526881,24.905194805194803,0.26145251396648045,6.0,7.0,,1.0,,5.0,5.0,21.0,2.0,4.0,,3.0,9.0,2.0,8.0,2.0,4.0,4.0,4.0,1.0,,8.0,1.0,0.15789473684210525,0.20833333333333334,,0.009523809523809525,0.035398230088495575,0.011904761904761904,0.1527777777777778,0.25,0.25,,5.0,3.0,1.0,,,,,,,,,,,11.0,11.0,,,0.4782608695652174,,,2.0,2.0,0.18181818181818182,,0.18181818181818182,1.0,,,,,,,,,,,True
200759,1610612741,Cedric Simmons,Cedric Simmons,200759,CHI,1470.0,24,-2.0,50,52,21.0,23,7,102,2.0,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,4.0,7.0,,,2.0,10.0,55,1.0,2.0,2.0,1.0,3.0,,,1.0,3.0,2.0,6.0,,,2.0,,,,1.0,,1.0,,1.0,,2.0,1.0,3.0,,4.0,1.0,5.0,,1.0,,,,,,,1.0,1.0,6.0,5.0,1.0,2.0,3.0,21.0,0.25,0.3333333333333333,,,,,0.5714285714285714,0.5,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.5555555555555556,0.5,0.375,,,,15.517241379310345,,,0.06666666666666667,0.25,0.13043478260869565,0.045454545454545456,0.25,,,,,,,0.5714285714285714,0.5,0.5,0.5,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,,,,,,,,,,0.5,1.0,,0.3333333333333333,,,,,0.5714285714285714,,0.5046285714285714,0.6179,0.4314,0.25,0.25,0.2,0.3,5.828571428571429,,0.42,,,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,1618.0,27,29.0,61,58,19.0,28,10,119,2.0,3.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,2.0,6.0,,,2.0,6.0,39,1.0,1.0,4.0,,1.0,,,,,2.0,2.0,,,2.0,,,,1.0,1.0,2.0,,1.0,,5.0,2.0,,3.0,4.0,3.0,7.0,1.0,4.0,4.0,1.0,1.0,,3.0,1.0,3.0,6.0,1.0,2.0,,1.0,,19.0,0.5,1.0,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.42857142857142855,1.0,,,,,13.698630136986301,0.3333333333333333,0.13636363636363635,0.09523809523809523,,0.11538461538461539,0.1111111111111111,0.16666666666666666,,0.1,0.2,0.14285714285714285,,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,,0.4799333333333334,0.5261,0.342,0.14285714285714285,0.14285714285714285,0.6666666666666666,,7.25,,0.3114754098360656,2.0,1.0,,1.0,,1.0,,2.0,,1.0,,,1.0,,,,2.0,1.0,2.0,2.0,,1.0,,,0.5,,0.16666666666666666,0.16666666666666666,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
2400,1610612741,Drew Gooden,Drew Gooden,2400,CHI,12792.0,213,-22.0,408,412,37.0,70,57,820,15.0,27.0,6.0,9.0,,1.0,12.0,24.0,22.0,46.0,,,,,,,,49.0,97.0,,,18.0,116.0,439,9.0,16.0,25.0,4.0,5.0,,,4.0,12.0,56.0,42.0,,,10.0,,,6.0,8.0,1.0,9.0,1.0,1.0,5.0,19.0,15.0,9.0,35.0,47.0,16.0,63.0,3.0,8.0,4.0,8.0,2.0,6.0,15.0,4.0,13.0,18.0,21.0,20.0,4.0,11.0,12.0,37.0,0.5714285714285714,0.6363636363636364,,,,,0.5051546391752577,0.5625,0.8,0.5051546391752577,0.5625,0.8,0.5523809523809524,0.625,0.8571428571428571,,0.061855670103092786,0.14814814814814814,25.10460251046025,0.5333333333333333,0.20958083832335328,0.08670520231213873,0.23076923076923078,0.21359223300970873,0.07281553398058252,0.11764705882352941,0.09523809523809523,0.17857142857142858,0.30303030303030304,0.19230769230769232,0.2857142857142857,0.07142857142857142,0.27835051546391754,0.5555555555555556,0.6521739130434783,0.3333333333333333,0.24742268041237114,0.5,0.5217391304347826,0.4742268041237113,0.4782608695652174,0.4888888888888889,0.7727272727272727,,,,,,,,,0.5625,0.6666666666666666,,0.2,,,,,0.27835051546391754,,0.45947422680412375,0.4878666666666666,0.3997,0.10576923076923077,0.10576923076923077,0.21551724137931033,0.10344827586206896,11.160824742268042,,0.09068627450980392,7.0,,2.0,,1.0,3.0,2.0,7.0,1.0,,,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.041666666666666664,0.5,0.14285714285714285,,0.05454545454545454,,0.21875,1.0,0.5,,4.0,1.0,,,,,,,,,,,,,,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,True
2669,1610612741,Linton Johnson,Linton Johnson,2669,CHI,432.0,7,,16,15,3.0,3,2,31,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,3.0,15,,,,,,1.0,1.0,,3.0,,,3.0,,,1.0,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,3.0,3.0,,,1.0,0.5,1.0,0.5,,,,0.75,,1.5,0.75,,1.5,1.0,,,16.666666666666668,1.0,0.3333333333333333,,1.0,0.5,,,,,,0.5,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,1.0,,,1.0,,0.561525,,0.5421,,,,1.0,,24.35,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,True
201193,1610612741,Demetris Nichols,Demetris Nichols,201193,CHI,219.0,4,12.0,11,10,7.0,10,2,21,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,2.0,,,,,1,,1.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,15.384615384615383,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,1.0,,,0.5,,,,,0.5,,0.58665,0.7735,0.58665,,,,,11.45,,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101194,1610612741,Anthony Roberson,Anthony Roberson,101194,CHI,1352.0,23,2.0,42,43,24.0,20,5,85,3.0,4.0,1.0,1.0,3.0,4.0,,,,3.0,1.0,3.0,2.0,1.0,7.0,1.0,4.0,3.0,7.0,2.0,10.0,,12.0,34,1.0,2.0,5.0,3.0,5.0,2.0,6.0,,12.0,2.0,4.0,,6.0,2.0,7.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,4.0,5.0,2.0,7.0,1.0,,,1.0,1.0,,1.0,,,,,,,,12.0,24.0,0.3333333333333333,0.5,,0.2,0.3333333333333333,0.2,0.42857142857142855,0.5,0.6,0.35294117647058826,0.8333333333333334,0.5454545454545454,0.35294117647058826,0.8333333333333334,0.5454545454545454,0.5882352941176471,0.14285714285714285,0.25,37.5,1.0,0.26666666666666666,0.08333333333333333,0.1111111111111111,0.20833333333333334,0.08,,0.16666666666666666,,,0.5,,0.1,0.23529411764705882,0.75,1.0,0.3333333333333333,,,,0.17647058823529413,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.4117647058823529,0.14285714285714285,0.14285714285714285,,0.3333333333333333,1.0,,0.36363636363636365,0.75,0.18181818181818182,0.36363636363636365,0.25,0.8235294117647058,0.14285714285714285,0.49397941176470583,0.45455,0.514159090909091,,,0.4166666666666667,1.0,8.7,25.24,0.5714285714285714,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,0.2,,,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,0.3333333333333333,,1.0,1.0,,1.0,1.0,1.0,,,0.5,,,,,,,,,,False
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,28500.0,475,46.0,947,914,343.0,298,117,1861,44.0,78.0,16.0,27.0,13.0,28.0,7.0,17.0,18.0,50.0,1.0,4.0,2.0,2.0,6.0,,3.0,69.0,145.0,3.0,10.0,77.0,224.0,1001,18.0,34.0,47.0,21.0,47.0,1.0,5.0,33.0,78.0,88.0,50.0,9.0,,22.0,5.0,2.0,11.0,49.0,7.0,56.0,1.0,28.0,18.0,119.0,34.0,17.0,57.0,83.0,48.0,131.0,6.0,15.0,8.0,19.0,14.0,5.0,35.0,12.0,32.0,58.0,75.0,89.0,11.0,35.0,78.0,343.0,0.6376811594202898,0.7586206896551724,1.0,0.3,0.2,0.3333333333333333,0.47586206896551725,0.5294117647058824,0.44680851063829785,0.47419354838709676,0.5294117647058824,0.4326923076923077,0.5773195876288659,0.5875,0.5492957746478874,0.06451612903225806,0.07586206896551724,0.08974358974358974,21.361940298507463,0.5428571428571428,0.1792452830188679,0.1021021021021021,0.13821138211382114,0.16780045351473924,0.11059907834101383,0.15625,0.06626506024096386,0.20161290322580644,0.2463768115942029,0.12,0.07692307692307693,0.08955223880597014,0.5032258064516129,0.5641025641025641,0.6197183098591549,0.5227272727272727,0.10967741935483871,0.4117647058823529,0.4666666666666667,0.3225806451612903,0.36,0.375,0.9444444444444444,0.025806451612903226,0.25,0.25,1.0,0.03870967741935484,0.3333333333333333,0.3333333333333333,1.0,0.7941176470588235,0.5925925925925926,0.25,0.5384615384615384,0.4642857142857143,0.038461538461538464,0.057692307692307696,,0.567741935483871,0.4,0.4923987012987012,0.5206129032258064,0.4899303921568628,0.19553072625698323,0.20710059171597633,0.20982142857142858,0.3482142857142857,7.418620689655171,26.830000000000002,0.36219640971488914,11.0,6.0,3.0,14.0,,9.0,4.0,16.0,4.0,2.0,1.0,3.0,4.0,10.0,6.0,15.0,9.0,8.0,9.0,5.0,,6.0,15.0,0.11764705882352941,0.4090909090909091,,0.13861386138613863,0.1262135922330097,0.14285714285714285,0.15463917525773196,0.5555555555555556,0.5714285714285714,1.0,7.0,3.0,,,,,,1.0,,,1.0,0.12903225806451613,,,,0.04,,,,1.0,,,,,,,0.5,,,,,,,,,,False
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,68615.0,1144,-181.0,2257,2246,647.0,673,265,4503,95.0,147.0,23.0,47.0,29.0,41.0,11.0,56.0,38.0,121.0,,2.0,2.0,3.0,6.0,3.0,4.0,144.0,324.0,3.0,8.0,129.0,426.0,2471,25.0,61.0,58.0,39.0,87.0,3.0,6.0,44.0,131.0,198.0,90.0,6.0,3.0,30.0,5.0,3.0,22.0,32.0,7.0,39.0,2.0,18.0,11.0,85.0,65.0,38.0,130.0,186.0,82.0,268.0,7.0,48.0,37.0,31.0,20.0,11.0,64.0,19.0,76.0,127.0,121.0,162.0,13.0,72.0,131.0,647.0,0.6875,0.7674418604651163,0.6666666666666666,0.375,0.5,0.42857142857142855,0.4444444444444444,0.4098360655737705,0.4482758620689655,0.44728915662650603,0.4098360655737705,0.46774193548387094,0.5233415233415234,0.43283582089552236,0.5458333333333333,0.024096385542168676,0.06790123456790123,0.08163265306122448,18.28793774319066,0.484375,0.16311166875784192,0.07462686567164178,0.1630901287553648,0.16310679611650486,0.07534883720930233,0.06896551724137931,0.06766917293233082,0.11409395973154363,0.15920398009950248,0.21476510067114093,0.14545454545454545,0.043209876543209874,0.4427710843373494,0.6462585034013606,0.7037037037037037,0.6526315789473685,0.1686746987951807,0.19642857142857142,0.2391304347826087,0.3644578313253012,0.3140495867768595,0.3140495867768595,0.7894736842105263,0.006024096385542169,,,,0.018072289156626505,0.5,0.5,0.6666666666666666,0.7704918032786885,0.48936170212765956,0.21739130434782608,0.44086021505376344,0.7073170731707317,0.021505376344086023,0.043010752688172046,0.75,0.46686746987951805,0.6,0.4872297583081571,0.5287865384615384,0.48687150537634416,0.18414322250639387,0.18798955613577023,0.13615023474178403,0.3075117370892019,8.337654320987653,31.812500000000004,0.28666371289322107,8.0,5.0,3.0,16.0,1.0,18.0,12.0,33.0,3.0,8.0,,2.0,10.0,5.0,16.0,16.0,85.0,61.0,86.0,45.0,3.0,12.0,13.0,0.17857142857142858,0.28125,0.018867924528301886,0.0784313725490196,0.087248322147651,0.0738255033557047,0.16853932584269662,0.5232558139534884,0.6363636363636364,1.0,11.0,3.0,2.0,1.0,1.0,,3.0,21.0,9.0,1.0,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,False
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,41290.0,688,-81.0,1364,1359,326.0,437,163,2723,56.0,106.0,31.0,57.0,8.0,24.0,23.0,53.0,,1.0,,,,,1.0,,1.0,79.0,160.0,,1.0,32.0,190.0,1486,33.0,62.0,76.0,11.0,32.0,,1.0,14.0,36.0,64.0,94.0,,,58.0,,,23.0,37.0,7.0,44.0,1.0,23.0,11.0,95.0,68.0,23.0,94.0,132.0,81.0,213.0,5.0,10.0,7.0,18.0,10.0,8.0,37.0,13.0,66.0,129.0,50.0,57.0,6.0,26.0,36.0,326.0,0.4050632911392405,0.64,,,,,0.49375,0.532258064516129,0.34375,0.4906832298136646,0.532258064516129,0.3333333333333333,0.5080213903743316,0.5428571428571428,0.3829787234042553,0.006211180124223602,0.14375,0.16981132075471697,14.212874442319949,0.4864864864864865,0.1950207468879668,0.13359528487229863,0.1678832116788321,0.1890145395799677,0.12345679012345678,0.17857142857142858,0.09722222222222222,0.14285714285714285,0.2032520325203252,0.2356020942408377,0.18181818181818182,0.08771929824561403,0.6583850931677019,0.5283018867924528,0.6363636363636364,0.4107142857142857,0.32919254658385094,0.4339622641509434,0.4791666666666667,0.006211180124223602,,,,,,,,0.006211180124223602,,,,0.9193548387096774,0.543859649122807,0.0967741935483871,0.7272727272727273,0.3333333333333333,,0.030303030303030304,,0.6645962732919255,,0.5085931249999999,0.554130909090909,0.50798125,0.143646408839779,0.14444444444444443,0.4,0.18947368421052632,2.848125,53.8,0.23900293255131966,10.0,6.0,3.0,12.0,1.0,15.0,3.0,19.0,4.0,,,15.0,6.0,8.0,2.0,6.0,16.0,13.0,16.0,8.0,3.0,23.0,5.0,0.09433962264150944,0.32608695652173914,0.02702702702702703,0.08633093525179857,0.14917127071823205,0.05825242718446602,0.16346153846153846,0.5,0.391304347826087,1.0,3.0,,1.0,,,,,3.0,2.0,,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,False
2422,1610612741,John Salmons,John Salmons,2422,CHI,22527.0,375,13.0,762,734,316.0,288,98,1496,27.0,35.0,2.0,3.0,12.0,14.0,2.0,14.0,10.0,29.0,5.0,15.0,5.0,12.0,30.0,1.0,10.0,39.0,78.0,17.0,45.0,39.0,168.0,811,3.0,7.0,14.0,18.0,32.0,2.0,15.0,18.0,60.0,30.0,48.0,45.0,6.0,2.0,30.0,12.0,3.0,10.0,5.0,15.0,2.0,6.0,3.0,35.0,4.0,14.0,27.0,44.0,6.0,50.0,4.0,8.0,6.0,6.0,1.0,5.0,13.0,7.0,12.0,25.0,30.0,47.0,9.0,25.0,60.0,316.0,0.38461538461538464,0.39473684210526316,0.8823529411764706,0.37777777777777777,0.13333333333333333,0.37777777777777777,0.5,0.42857142857142855,0.5625,0.524390243902439,0.45,0.44680851063829785,0.5915492957746479,0.5384615384615384,0.5263157894736842,0.36585365853658536,0.038461538461538464,0.05714285714285714,17.91907514450867,0.46153846153846156,0.10887096774193548,0.014388489208633094,0.13861386138613863,0.1174785100286533,0.013736263736263736,0.017857142857142856,0.014705882352941176,0.09195402298850575,0.10714285714285714,0.12380952380952381,0.08333333333333333,0.0625,0.2845528455284553,0.7714285714285715,0.8181818181818182,0.4444444444444444,0.11382113821138211,0.14285714285714285,0.15384615384615385,0.23577235772357724,0.3448275862068966,0.3448275862068966,0.2,0.12195121951219512,0.3333333333333333,0.3333333333333333,1.0,0.24390243902439024,0.4,0.4,0.8333333333333334,0.3,0.6666666666666666,0.5,0.2978723404255319,0.8571428571428571,0.10638297872340426,0.2127659574468085,0.1,0.6504065040650406,0.4,0.5096991869918699,0.4463714285714286,0.48887553191489364,0.17985611510791366,0.26595744680851063,0.08333333333333333,0.35714285714285715,8.688461538461537,24.58,0.4146981627296588,5.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,2.0,,,,,1.0,,3.0,5.0,3.0,6.0,3.0,1.0,3.0,3.0,0.07142857142857142,0.15789473684210525,0.034482758620689655,0.011627906976744186,0.011627906976744186,,0.15584415584415584,0.5,0.5,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,,0.045454545454545456,1.0,2.0,3.0,,0.1,0.2,,1.0,1.0,1.0,0.3333333333333333,,0.5,1.0,0.2,,,,,,,,,,False
