EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,OffLongMidRangeReboundPct,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGA,PtsUnassisted3s,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,ShortMidRangePctAssisted,Loose Ball Fouls,HeaveAttempts,on,SecondChanceArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,HeaveMakes
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,10237.0,171,60,331,323,132.0,144.0,43,654,22.0,40.0,1.0,4.0,7.0,13.0,7.0,11.0,6.0,10.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,8.0,2.0,5.0,35.0,61,6.0,14.0,33.0,121.0,355,1.0,6.0,2.0,2.0,3.0,11.0,12.0,21.0,3.0,7.0,9.0,42.0,20.0,50.0,18.0,2.0,8.0,2.0,9.0,10.0,16.0,26.0,13.0,3.0,6.0,4.0,68.0,5.0,4.0,6.0,10.0,5.0,15,3.0,13.0,7.0,6.0,7.0,3.0,6.0,6.0,1.0,1.0,13,4.0,4.0,9.0,2.0,31.0,1.0,46.0,5.0,3.0,20.0,4.0,2.0,1.0,1.0,2.0,2.0,42.0,132.0,3.0,0.2857142857142857,0.29411764705882354,1.0,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,0.5737704918032787,0.16666666666666666,0.5714285714285714,0.5866666666666667,0.5,0.5892857142857143,0.6382978723404256,0.5555555555555556,0.6363636363636364,0.18666666666666668,0.14754098360655737,0.175,0.18181818181818182,28.157894736842106,0.5384615384615384,0.056074766355140186,0.058823529411764705,0.09523809523809523,0.06711409395973154,0.03571428571428571,0.1111111111111111,0.02857142857142857,0.04,0.0851063829787234,0.125,0.12,1.0,0.5333333333333333,0.55,0.6666666666666666,0.3181818181818182,0.14666666666666667,0.6363636363636364,0.7777777777777778,0.13333333333333333,0.6,0.6,0.5,0.08,0.6666666666666666,0.6666666666666666,1.0,0.10666666666666667,0.25,0.25,1.0,0.5,0.25,0.25,1.0,1.0,0.4642857142857143,0.5384615384615384,0.07142857142857142,0.5,0.17857142857142858,0.4,0.72,0.25,0.5446420000000001,0.53144,0.5222982142857143,0.2222222222222222,0.2631578947368421,0.09090909090909091,0.34710743801652894,4.849180327868853,25.207142857142856,0.3987915407854985,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,335.0,6,1,9,7,,,3,16,,,,,,,,,,1.0,,,,,,,,,,,,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1,,,,,,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,0.25,,,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3798,,,,,,,18.8,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,5611.0,94,22,181,178,106.0,114.0,30,359,8.0,12.0,1.0,1.0,4.0,6.0,2.0,8.0,7.0,10.0,,1.0,,,,,1.0,1.0,1.0,1.0,17.0,30,1.0,2.0,21.0,58.0,203,1.0,2.0,,,6.0,8.0,10.0,16.0,1.0,1.0,13.0,36.0,10.0,24.0,3.0,,1.0,1.0,2.0,10.0,4.0,14.0,1.0,3.0,6.0,3.0,32.0,3.0,1.0,6.0,9.0,6.0,15,,2.0,2.0,,4.0,2.0,4.0,3.0,,,7,5.0,5.0,5.0,,14.0,1.0,21.0,,1.0,7.0,3.0,1.0,1.0,,1.0,,36.0,106.0,2.0,0.29411764705882354,0.29411764705882354,1.0,0.5,,1.0,0.5,0.5666666666666667,0.5,0.625,0.578125,0.5,0.6764705882352942,0.6785714285714286,0.8,0.7608695652173914,0.0625,0.06666666666666667,0.08333333333333333,0.125,23.004694835680752,0.5714285714285714,0.10526315789473684,0.06382978723404255,0.043478260869565216,0.0875,0.06329113924050633,,0.047619047619047616,0.13333333333333333,0.14285714285714285,0.058823529411764705,,,0.375,0.6666666666666666,0.7272727272727273,0.375,0.25,0.25,0.2857142857142857,0.3125,0.7,0.7,0.2857142857142857,0.03125,,,,0.03125,1.0,1.0,1.0,0.5,1.0,,,,0.35294117647058826,0.6666666666666666,,,0.058823529411764705,1.0,0.4375,1.0,0.4674953124999999,0.45455,0.46415588235294114,0.1794871794871795,0.1891891891891892,0.13793103448275862,0.6206896551724138,8.073333333333334,24.45,0.585635359116022,,0.1111111111111111,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.16666666666666666,0.14285714285714285,0.0625,0.18181818181818182,0.125,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,2164.0,36,8,63,63,4.0,13.0,14,126,4.0,8.0,,1.0,,1.0,,1.0,3.0,5.0,,2.0,,1.0,,,,,,,7.0,14,,2.0,3.0,17.0,70,1.0,2.0,,1.0,,2.0,,1.0,,,,,,14.0,,,,,,1.0,1.0,2.0,,1.0,1.0,,5.0,2.0,,1.0,1.0,3.0,4,,2.0,1.0,1.0,1.0,,,,,1.0,1,,,3.0,,5.0,1.0,5.0,1.0,,3.0,,1.0,,,1.0,1.0,,4.0,,,,,,,,,0.5,0.5,,0.4375,0.3333333333333333,,0.4722222222222222,0.3333333333333333,,0.125,,,,24.358974358974358,1.0,0.05,0.10526315789473684,,0.043478260869565216,0.08333333333333333,0.2222222222222222,,,0.08333333333333333,,,1.0,0.5,0.5,0.5,,0.0625,,,0.3125,0.6,0.6,,0.125,,,,,,,,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,0.625,,0.522846875,0.45954999999999996,0.5666,0.16666666666666666,0.1875,0.11764705882352941,,7.028571428571429,23.450000000000003,0.06349206349206349,,,,1.0,,,,,,,,0.058823529411764705,,0.1111111111111111,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,11331.0,189,41,363,360,151.0,170.0,53,723,6.0,11.0,3.0,4.0,2.0,5.0,,2.0,2.0,5.0,9.0,24.0,1.0,3.0,3.0,9.0,16.0,31.0,6.0,11.0,8.0,18,25.0,55.0,3.0,94.0,401,4.0,6.0,1.0,6.0,1.0,12.0,3.0,7.0,9.0,20.0,1.0,34.0,8.0,8.0,72.0,6.0,31.0,16.0,,11.0,4.0,15.0,2.0,2.0,7.0,3.0,34.0,4.0,5.0,25.0,34.0,6.0,40,1.0,4.0,1.0,3.0,4.0,,2.0,2.0,,2.0,6,2.0,14.0,24.0,1.0,8.0,1.0,6.0,,,3.0,,5.0,5.0,,5.0,2.0,34.0,151.0,,0.5,0.8,0.96,0.45454545454545453,0.16666666666666666,0.45,0.45454545454545453,0.4444444444444444,0.6666666666666666,0.42857142857142855,0.6232876712328768,0.4583333333333333,0.6111111111111112,0.618421052631579,0.46153846153846156,0.6071428571428571,0.7534246575342466,,,,19.477434679334916,0.6666666666666666,0.21367521367521367,0.04081632653061224,0.1111111111111111,0.18518518518518517,0.03821656050955414,0.0392156862745098,0.1794871794871795,0.19230769230769232,0.25,0.11764705882352941,0.025,0.4,0.1506849315068493,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.0273972602739726,,,0.0684931506849315,0.4,0.4,1.0,0.3287671232876712,0.375,0.375,1.0,0.4246575342465753,0.5161290322580645,0.5161290322580645,0.9375,0.3333333333333333,0.75,0.25,0.3333333333333333,1.0,0.18518518518518517,0.4,0.3333333333333333,0.3333333333333333,0.4074074074074074,0.5454545454545454,0.9041095890410958,0.5161290322580645,0.5390143835616439,0.53073,0.5317166666666667,0.039473684210526314,0.14285714285714285,0.1276595744680851,0.3617021276595745,6.516666666666666,24.714545454545455,0.41597796143250687,,0.07692307692307693,1.0,2.0,,4.0,,,2.0,0.25,,0.03389830508474576,,,,3.0,3.0,3.0,1.0,0.07407407407407407,0.09090909090909091,0.25,,,,True,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,4326.0,72,15,134,133,51.0,56.0,21,267,5.0,7.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,6.0,,,,,,,,3.0,,1.0,10.0,15,,3.0,6.0,26.0,140,2.0,2.0,,,2.0,6.0,6.0,7.0,,1.0,,12.0,10.0,10.0,,,3.0,,,3.0,1.0,4.0,,1.0,2.0,,9.0,1.0,3.0,3.0,6.0,3.0,9,1.0,1.0,,1.0,1.0,,,,,1.0,1,1.0,,2.0,,6.0,,6.0,,,3.0,,,,,,,12.0,51.0,,0.5,0.5,,,,,,0.6666666666666666,1.0,0.8571428571428571,0.5555555555555556,1.0,0.75,0.6190476190476191,1.0,0.75,0.16666666666666666,,,,14.012738853503183,1.0,0.06818181818181818,0.025,0.21428571428571427,0.10344827586206896,0.045454545454545456,,0.07692307692307693,,0.08695652173913043,0.1,0.125,,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.4,0.1111111111111111,1.0,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,,,,,0.16666666666666666,,,,0.5,1.0,,,,0.625,0.8,,,0.125,,0.5555555555555556,,0.5101277777777777,0.7682,0.552075,0.14285714285714285,0.16666666666666666,0.23076923076923078,0.46153846153846156,8.2,26.5,0.3805970149253731,,0.08333333333333333,1.0,2.0,,,,,1.0,,,0.07692307692307693,,0.05263157894736842,,,,,,0.14285714285714285,0.5,,0.5,,,True,,,,,,,,,,,,,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,4327.0,72,12,142,142,53.0,59.0,19,284,8.0,14.0,3.0,6.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,12.0,22,,,4.0,28.0,156,3.0,6.0,,,2.0,8.0,3.0,6.0,,,4.0,10.0,16.0,8.0,,6.0,,,2.0,,1.0,1.0,1.0,,,,3.0,5.0,2.0,5.0,8.0,7.0,15,,3.0,2.0,1.0,,,,1.0,,,1,,6.0,11.0,1.0,6.0,,7.0,1.0,,4.0,,4.0,4.0,,4.0,1.0,10.0,53.0,,0.6666666666666666,0.8888888888888888,,,,,,0.5454545454545454,0.5,0.5,0.5454545454545454,0.5,0.5,0.56,0.5714285714285714,0.5555555555555556,,0.09090909090909091,0.14285714285714285,,15.853658536585368,,0.1,0.13513513513513514,0.14285714285714285,0.109375,0.08771929824561403,0.1,0.05555555555555555,0.1111111111111111,0.13043478260869565,0.1,,0.25,0.6363636363636364,0.5714285714285714,0.6666666666666666,0.5,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,,0.6666666666666666,0.5,,,,,0.6363636363636364,,0.5207045454545455,0.59725,0.5191500000000001,0.16,0.16,0.2857142857142857,0.35714285714285715,5.159090909090909,,0.3732394366197183,,,,,2.0,1.0,,1.0,,0.125,0.2222222222222222,,0.3333333333333333,,,1.0,,,,,0.25,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,1670.0,28,1,51,52,18.0,26.0,8,103,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,3.0,3,,,2.0,8.0,60,2.0,2.0,,,2.0,6.0,2.0,2.0,,,,4.0,2.0,4.0,,4.0,,,,,,,,,,,,4.0,1.0,2.0,4.0,4.0,8,,1.0,,1.0,1.0,,1.0,3.0,,,4,3.0,,5.0,1.0,1.0,,2.0,,,1.0,,3.0,3.0,,3.0,1.0,4.0,18.0,,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,13.333333333333334,0.25,0.125,0.26666666666666666,0.1111111111111111,0.12,0.18181818181818182,0.5,,0.3333333333333333,0.16666666666666666,0.125,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,0.6424,0.66595,0.66595,0.25,0.25,0.75,0.5,0.7000000000000001,,0.35294117647058826,2.0,,,,,1.0,,1.0,,0.5,,,0.3333333333333333,,,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,2098.0,35,5,63,67,21.0,29.0,7,130,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,3.0,4,,,2.0,8.0,80,1.0,1.0,,,2.0,4.0,1.0,1.0,,,1.0,3.0,2.0,4.0,,2.0,,,1.0,,,,,,,,,2.0,2.0,5.0,8.0,3.0,11,,,,,,,,1.0,,,1,,2.0,8.0,1.0,3.0,,4.0,,,1.0,1.0,,,,,,3.0,21.0,1.0,0.3333333333333333,0.5,,,,,,0.75,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,0.25,0.3333333333333333,,10.0,,0.21739130434782608,0.10526315789473684,0.15384615384615385,0.19444444444444445,0.1111111111111111,0.09090909090909091,0.25,0.25,0.18181818181818182,0.09090909090909091,,,0.75,0.6666666666666666,1.0,0.5,0.25,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.75,,0.5385500000000001,0.5253,0.4052,0.2,0.2,0.5,0.375,2.0500000000000003,,0.3333333333333333,,0.3333333333333333,,1.0,,1.0,,,,0.3333333333333333,,0.125,,,,1.0,,,,0.14285714285714285,0.5,,,1.0,,True,,,,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,6556.0,109,39,209,202,113.0,106.0,36,411,12.0,18.0,,1.0,5.0,10.0,,1.0,4.0,11.0,,4.0,,,,3.0,1.0,8.0,,5.0,16.0,30,1.0,12.0,8.0,43.0,219,,2.0,,,1.0,1.0,6.0,16.0,,8.0,7.0,19.0,20.0,12.0,,,8.0,1.0,2.0,6.0,5.0,11.0,3.0,2.0,4.0,2.0,27.0,3.0,3.0,5.0,9.0,3.0,12,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,6,3.0,1.0,3.0,,13.0,,13.0,3.0,,7.0,1.0,1.0,,,1.0,,19.0,113.0,1.0,0.625,0.625,,0.08333333333333333,,,0.08333333333333333,0.5333333333333333,,0.375,0.4166666666666667,,0.25,0.4574468085106383,0.16666666666666666,0.3392857142857143,0.2857142857142857,0.06666666666666667,0.1111111111111111,,21.285140562248994,0.5,0.07692307692307693,0.05263157894736842,0.12,0.08888888888888889,0.03225806451612903,0.06896551724137931,0.13043478260869565,0.14285714285714285,,0.1,0.09523809523809523,,0.42857142857142855,0.6666666666666666,0.75,0.6666666666666666,0.023809523809523808,,,0.2619047619047619,0.36363636363636365,0.36363636363636365,0.5,0.09523809523809523,,,,0.19047619047619047,0.125,0.125,,0.5,,,,,0.4166666666666667,0.5,0.125,,0.20833333333333334,,0.7142857142857143,0.125,0.5172952380952379,0.6345,0.5123104166666667,0.15217391304347827,0.20588235294117646,0.023255813953488372,0.4418604651162791,6.976666666666666,25.625,0.5406698564593302,,0.05555555555555555,,,,1.0,1.0,1.0,,0.125,,,,,1.0,1.0,,3.0,,,0.2,,,,,True,,,,,,,,,,,,,,,,,,,
